gene	n_ensembl_ids	mean_raw_WT	mean_raw_KO	mean_CPM_WT	mean_CPM_KO	log2FC	ci95_low	ci95_high	df_welch	cohens_d	t_stat	p_welch	p_mannwhitney	q_welch_BH	n_WT	n_KO	contrast	log2_scale
Gm43737	1	116.19666666666666	70.24333333333334	4.547045574569947	3.1105349034687078	-0.40370735442374617	-2.175580348154849	1.3681656393073565	2.233385554212255	-0.7253859437340037	-0.8884127143677688	0.4594907294869153	0.7	0.7011172629867921	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
A930029G22Rik	1	42.76666666666667	54.82666666666666	1.6883447305225125	2.3427565464694777	0.48236585330428383	-1.1666159548397743	2.131347661448342	3.9173276029389816	0.6686943710614749	0.8189800014859656	0.4596923962727889	0.4	0.7011909617719991	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Map1lc3b	1	22888.86333333333	18850.44	895.1552851771298	833.6655510737378	-0.11021144607815536	-0.6095708740716146	0.3891479819153038	2.130017156556257	-0.7317269967819493	-0.8961788865674621	0.45972051166724204	0.7	0.7011909617719991	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Repin1	1	2611.6666666666665	2591.31	102.11304444225856	114.9972087778785	0.1613505653044367	-0.4041076869593385	0.7268088175682119	3.6214032556096485	0.6744280564147389	0.8260023032165487	0.45972973927033484	1.0	0.7011909617719991	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
G6pc3	1	1149.0	1182.0	44.8389063455742	51.48843001979711	0.1812353594309979	-0.4633829614669287	0.8258536803289245	3.4680351329974344	0.6778299418644674	0.8301687449741654	0.45974434116036866	0.4	0.7011909617719991	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Bach1	1	159.33333333333334	123.0	6.236617025294905	5.492230189848137	-0.21582952905462616	-1.229348911509872	0.7976898534006196	2.025501506040482	-0.7391628993240711	-0.9052859700700936	0.4598306330164222	0.7	0.7012442819421013	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Tspo	1	12604.0	12471.333333333334	493.4045428281491	553.0068517549204	0.14941837991015738	-0.5418196523705472	0.840656412190862	2.068901813799889	0.7356656355074955	0.9010027141468392	0.45994359431039966	0.7	0.701283654123579	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
2700049A03Rik	1	335.3333333333333	270.3333333333333	13.157661041744932	11.862562924225506	-0.1467343501371161	-0.6487590265739495	0.35529032629971724	3.915056059616652	-0.6683064915233881	-0.8185049480109761	0.45995912019231877	1.0	0.701283654123579	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Sec61a1	1	9225.913333333332	7824.29	361.2386628185256	342.4977203345206	-0.08496069986116339	-0.4348329887123487	0.26491158899002193	2.4956619285833836	-0.7096386642184948	-0.8691263145427794	0.4602529261659573	0.7	0.7016533003407145	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Brwd1	1	1162.6666666666667	1198.0	45.530161359526126	52.069209560302966	0.1654406064890992	-0.5619947717131581	0.8928759846913565	2.2366756281498628	0.7231915618302063	0.8857251563852184	0.4605620268109325	0.7	0.7019900579266894	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Pdgfrb	1	901.3333333333334	639.0	35.45466795981813	27.87011679041723	-0.5271905347975334	-2.6912786116459118	1.636897542050845	2.5140710441271144	-0.7081797963582592	-0.8673395736129178	0.46057659682284735	0.7	0.7019900579266894	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Iqcg	1	253.53666666666666	171.54666666666665	9.86501964815001	7.881119451898999	-0.7407530895233085	-3.861746053873629	2.3802398748270117	2.40071857344915	-0.7136711783839442	-0.8740651155857276	0.46066624951961427	0.7	0.7020483751324689	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Dph7	1	244.33333333333334	238.0	9.542739766142363	10.595014155026048	0.1455243408085254	-0.3721074610036095	0.6631561426206602	3.4966737915973876	0.6751835174813128	0.8269275502833711	0.46095087345290336	0.4	0.7022680003249607	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Ccdc106	1	9.1	11.926666666666668	0.35973651765311737	0.5199057814755741	0.5482831359083704	-1.3709104172779163	2.4674766890946573	3.6683938247458423	0.6713885892881764	0.822279731441528	0.46099128588617044	0.4	0.7022680003249607	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Ly6g6d	1	34.0	50.28333333333333	1.3447527523451503	2.3031851511461943	0.6255699222738862	-1.6130953773755112	2.8642352219232836	3.4388380669226195	0.6764029131761389	0.8284209989068064	0.4610285128297445	0.7	0.7022680003249607	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Zfp449	1	58.0	39.333333333333336	2.2789069436571108	1.6914036316524712	-0.4024645851224191	-1.7953888794754418	0.9904597092306036	3.804216050426823	-0.6685145651156843	-0.8187597850760128	0.4611042353511171	0.7	0.7022680003249607	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Snhg1	1	413.6666666666667	294.3333333333333	16.157169734912944	12.846275428104557	-0.5089065743550556	-2.67523963642952	1.657426487719409	2.363410950879811	-0.7148471410156765	-0.8755053697878898	0.46111530942979834	0.7	0.7022680003249607	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Tmem183a	1	1827.6666666666667	1782.3333333333333	71.20319272901656	78.29895044481424	0.1539551335234961	-0.5061487898334242	0.8140590568804164	2.3349968356314528	0.7164038102786904	0.8774118924842191	0.4611188026436497	0.7	0.7022680003249607	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Dnajc13	1	605.0	477.0	23.69266128428249	20.72219136968968	-0.22699168896187238	-1.1046175552475055	0.6506341773237607	2.844263990538009	-0.6933775286505278	-0.8492105721529085	0.4612518553152698	0.4	0.7023923303379669	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Prpf40b	1	1234.3333333333333	920.6666666666666	48.437206154065365	41.26059468835409	-0.2670672692155396	-1.2842353173099081	0.750100778878829	2.9422878966552033	-0.689883179196285	-0.8449308855799746	0.46131265408356614	0.7	0.7024066169678552	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Dync1h1	1	1830.5533333333333	1439.5233333333333	71.46693092939383	63.25175480977837	-0.20021018004889335	-1.0110375569939718	0.6106171968961852	2.590023229697559	-0.7030766236010112	-0.8610894889506531	0.4614941168467774	1.0	0.7026046060675165	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Pola1	1	121.33333333333333	170.33333333333334	4.728597771449798	7.59571734607119	0.5428253608061411	-1.3935018313005905	2.479152552912873	3.484389442456455	0.6743765952223645	0.8259392763851123	0.4616144399983052	0.7	0.7027094790301813	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Huwe1	1	1603.6666666666667	1654.0	62.645409526486524	73.0174481449074	0.21313044366086764	-0.5253277568151564	0.9515886441368917	3.80964689048663	0.6673759430761791	0.8173652635726756	0.4617467452854411	0.4	0.7028325668350318	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Fam83a	1	43.0	31.333333333333332	1.6845219491268495	1.344855602898228	-0.5329493138965669	-3.034857703506755	1.9689590757136215	2.0411838778923634	-0.7340659930985013	-0.8990435603103631	0.4618606303189516	0.7	0.7028517475938908	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Bag4	1	1387.3066666666666	1095.8366666666666	54.33181189540181	48.614286593458736	-0.15498737594438872	-0.6875003904206014	0.37752563853182397	3.921274893930843	-0.6650528870935846	-0.8145201126720372	0.4619179681612236	0.7	0.7028517475938908	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Slfn9	1	114.66666666666667	173.73333333333335	4.511502258470043	7.737902005027519	0.5523397386014324	-1.6316263891582161	2.736305866361081	2.7225200734737856	0.6967322961061782	0.8533193063889278	0.46195986923450366	1.0	0.7028517475938908	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Orc6	1	573.34	549.3333333333334	22.409642972482818	24.208783586709984	0.10133169629102312	-0.31855950207989137	0.5212228946619376	2.4870796229314993	0.7069887077898476	0.8658807939973827	0.46196514469259536	1.0	0.7028517475938908	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Cep170b	1	4211.333333333333	3577.3333333333335	164.76798024027468	157.36080555163372	-0.07052947174613777	-0.3863455797349811	0.24528663624270558	2.1887493490356333	-0.7231626135081545	-0.8856897020762501	0.4621985160440441	0.4	0.7030628427192493	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Kprp	1	4.0	10.333333333333334	0.1570133120592441	0.4501210678425294	1.4771016579328342	-3.5943890953144666	6.548592411180135	3.9397925664962608	0.6642633287924712	0.8135531051920839	0.46220682164274784	0.6428348264908044	0.7030628427192493	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Dido1	1	1175.6666666666667	934.6666666666666	46.18871478950795	40.77712782463738	-0.1765678948945979	-0.7922529936915934	0.4391172039023976	3.7528536816897353	-0.6673628129255645	-0.8173491824880496	0.46243194991318254	0.4	0.7030754241950666	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Nol6	1	1120.0	849.6666666666666	43.66643798532193	36.33547647398992	-0.38141700259895117	-1.9538928385686931	1.1910588333707908	2.5161717979654123	-0.7047083608091049	-0.8630879507277247	0.4624683774693648	0.7	0.7030754241950666	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Ngdn	1	1105.3333333333333	1028.3333333333333	43.30745786334007	45.18869677880218	0.060779262789035116	-0.15155772882157018	0.2731162543996404	3.732721002021404	0.6676347575013344	0.8176822452125265	0.4625080959702075	1.0	0.7030754241950666	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Tfg	1	4287.333333333333	3669.0	167.9077115530821	161.6823145750036	-0.05322224304073764	-0.3072644491372884	0.20081996305581312	2.000192815423513	-0.7359322679331692	-0.90132927084273	0.46253309524369524	0.7	0.7030754241950666	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Gm12183	1	43.366666666666674	30.01	1.6925277123408968	1.3222055155445045	-0.29121307311599054	-1.4547627629959703	0.8723366167639892	2.673628839614403	-0.6976429673980579	-0.8544346463831809	0.46256391141343756	0.7	0.7030754241950666	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Sirt3	1	400.3833333333334	380.02	15.664436072440553	16.857432367474626	0.10441132617734716	-0.2614928564913545	0.47031550884604884	3.6997898372285127	0.6681160214364358	0.8182716707488276	0.46261598269182835	0.7	0.7030754241950666	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Gm6712	1	194.33333333333334	154.66666666666666	7.583903023651291	6.842563508120879	-0.1500204187254548	-0.6635328639172979	0.36349202646638834	3.9943851231650633	-0.6626491782253879	-0.8115761825633949	0.46262620097231777	0.4	0.7030754241950666	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Appbp2os	1	24.0	15.666666666666666	0.9466212922402542	0.719843358803031	-0.6477113051920447	-3.2029047004084275	1.907482090024338	2.744895926104252	-0.6947005443326388	-0.8508309288243446	0.46262682000508415	0.7	0.7030754241950666	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Med12	1	408.2833333333333	406.62000000000006	16.018933677138754	17.825300964909093	0.14777989918896317	-0.3586353245361069	0.6541951229140333	3.984707445431128	0.6625363277188714	0.8114379694843047	0.4628006426127925	0.2	0.7032012730106227	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Rps10	1	5926.63	5949.28	231.61487130343383	260.5939073369933	0.15096205650568884	-0.4517257516356762	0.7536498646470539	2.6813023707931927	0.6968958167045692	0.8535195774031742	0.46281257928691233	0.7	0.7032012730106227	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Pla2g15	1	49.0	58.666666666666664	1.9147886967026764	2.6426631600750707	0.7367851795272014	-2.2217820544697333	3.695352413524136	2.6521905181619294	0.6978656934418682	0.854707428963063	0.4629424257796736	0.4	0.7033203379199422	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Prr5l	1	772.3333333333334	841.0	30.190130902716135	37.65940444728496	0.2696297775155152	-0.8805343368447809	1.4197938918758113	2.3750278999854597	0.7106805222234898	0.8704023247911155	0.4630678192887287	0.7	0.7034326119541113	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Or2ag2b	1	15.0	17.666666666666668	0.5730926812778079	0.776991079728826	1.3363063175478511	-4.545973098367188	7.218585733462891	2.2573724115753797	0.716929620537166	0.878055875901612	0.46327289992600906	1.0	0.7036658979196364	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Amigo3	1	31.333333333333332	18.333333333333332	1.2206931740202622	0.773925138867753	-0.7445646737407032	-3.3291024638782036	1.8399731163967972	3.837790045311447	-0.6641064408768215	-0.8133609575220087	0.46345349138834235	0.7	0.7038619395059639	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Lman2l	1	1624.3333333333333	1186.6666666666667	63.58268708208475	53.148754397703556	-0.2816197500679518	-1.2786630401875905	0.715423540051687	3.6119852467770928	-0.6683748722188954	-0.8185886969171008	0.4635718668952001	0.7	0.7039634586099742	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Kctd6	1	189.33333333333334	148.0	7.395531484773798	6.398461430664241	-0.2545077795639692	-1.2283979848433186	0.7193824257153804	2.9510410560455864	-0.685475474504995	-0.8395325718647086	0.46373182502160154	0.7	0.7041280939891185	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Timp1	1	352.0	249.33333333333334	13.714879988123121	10.710582593473982	-0.6155156250416951	-3.3647034325921377	2.1336721825087475	2.212108611406942	-0.7185175755674063	-0.8800007156808992	0.4639056479399263	1.0	0.7043137426658517	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Gm57409	1	62.0	71.66666666666667	2.4377237258201685	3.1611225643210097	0.38879766215029843	-0.9491215959030148	1.7267169202036117	3.9660245642647305	0.6610067946319899	0.809564681680523	0.4639618065505073	0.7	0.7043207288905967	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Brpf3	1	518.97	406.6666666666667	20.373036578163845	17.687190855093235	-0.24392420333443887	-1.1746638174407813	0.6868154107719036	2.9770041838266645	-0.6839777857828556	-0.8376982852833272	0.464119034735598	0.7	0.7044811259470005	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Zfp874b	1	241.82666666666668	167.81666666666666	9.46504892245806	7.3954568599823	-0.564315615133669	-3.094994984070138	1.9663637538028	2.2008849594857534	-0.7187007703953481	-0.8802250826068866	0.46418569637775264	0.7	0.7045040326870879	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Slc18b1	1	108.66666666666667	121.66666666666667	4.249738069556737	5.483038413739078	0.30524189006330626	-1.0345871547313683	1.6450709348579808	2.2770068217193096	0.7139272926408026	0.8743787902083051	0.4642795371505886	0.7	0.7045681800726717	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Aldh1l2	1	20.626666666666665	20.333333333333332	0.8146720161431374	0.8117653912706674	-1.833818923052544	-8.827314007451866	5.159676161346778	2.9861052348905934	-0.683158682753283	-0.8366950930487169	0.4644314091193958	0.6579050194284821	0.7047203687637528	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Fn3krp	1	16.0	27.0	0.6267039123230539	1.1337704446060919	0.5582334396402686	-1.7161419402595	2.832608819540037	2.60095512649005	0.6968703541012191	0.8534883922103087	0.46474880748299524	1.0	0.7048843026994908	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Nemp1	1	265.6666666666667	192.33333333333334	10.470335115506874	8.288978083771829	-0.3407557500888352	-1.5131682789838508	0.8316567788061804	3.9953047582893344	-0.6591853007574296	-0.8073338163993842	0.46479365252937654	0.4	0.7048843026994908	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Gm40309	1	14.666666666666666	16.0	0.5760866482916887	0.7089486758395251	0.42038585420607566	-1.3410914514364698	2.1818631598486213	2.4693466934092196	0.7027871768222645	0.8607349904928422	0.4648002637407644	0.7	0.7048843026994908	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Klhl18	1	220.66666666666666	220.0	8.634490814973175	9.631177741547491	0.13965276390815973	-0.5237113156797683	0.8030168434960877	2.030043668875835	0.7291946675896054	0.8930774293764638	0.4648520631545885	0.7	0.7048843026994908	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Rbpj	1	1212.8666666666666	929.6166666666667	47.44263611542081	41.63713685669119	-0.22142122415990073	-1.2193540709670432	0.7765116226472417	2.1902646556971406	-0.718061821766228	-0.8794425335502891	0.46489235461715583	0.7	0.7048843026994908	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Tpi1	1	50949.333333333336	36714.333333333336	2003.18042313408	1651.77788237764	-0.3371839785688362	-1.615663196380355	0.9412952392426825	3.0351910844684595	-0.6808393667427013	-0.8338545226596207	0.4648983389030959	0.7	0.7048843026994908	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Ly6g6g	1	536.6666666666666	380.3333333333333	21.05958140503124	17.20298849381985	-0.3667798640822344	-1.8396459676730987	1.10608623950863	2.67806840976788	-0.6933897699149726	-0.8492255645787565	0.4649006344573905	1.0	0.7048843026994908	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Kdm2a	1	1936.3333333333333	1590.0	75.89586429631349	70.4355856025316	-0.11014703447593632	-0.5033879223248845	0.2830938533730118	3.5604200057773103	-0.6671220766250332	-0.8170543419386163	0.4650222021572997	0.4	0.7049903788337445	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Aars	1	6318.2266666666665	4917.983333333334	247.10629163095555	206.48053449630729	-0.574392134205489	-3.305172749113781	2.156388480702803	2.0311627251346303	-0.728186728155276	-0.8918429607235955	0.46533749387932266	0.7	0.7053676889518914	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Tysnd1	1	1747.6666666666667	1373.3333333333333	68.22530884993968	61.18966769333209	-0.17406249026666742	-0.8579119355546976	0.5097869550213627	2.80910924505618	-0.6875613825548124	-0.842087277050917	0.46537434891467655	0.4	0.7053676889518914	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Gm45871	1	286.3333333333333	230.33333333333334	11.206829115270425	10.254772250324699	-0.14056293807671238	-0.8081927727708081	0.5270668966173834	2.0347375094639366	-0.727679159430399	-0.8912213185309237	0.46546383299978555	0.7	0.7054223470536465	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Schip1	1	1075.3333333333333	848.3333333333334	42.08938691653483	37.719716361492274	-0.1883836009126103	-1.0398407508803114	0.6630735490550907	2.186120272937527	-0.7171739939578493	-0.8783551709952984	0.46551368557855377	0.7	0.7054223470536465	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Dnmt3a	1	711.0	729.3333333333334	27.838570921152293	32.050986645838485	0.18359314839013585	-0.48231092829023603	0.8494972250705077	3.4230184841339444	0.6688356410004518	0.8191530211192094	0.4658695092380304	0.4	0.7058832481921843	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Cog7	1	1718.6666666666667	1698.6666666666667	67.28786380519011	74.80089081165828	0.1462642437628876	-0.3747983521508492	0.6673268396766244	3.6120564038620238	0.6642253749141853	0.8135066213743039	0.4661343523450189	0.4	0.7061374787280472	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Sntb2	1	841.6666666666666	833.6666666666666	32.918838923039	36.55289018229224	0.14893831783052924	-0.36511330961021393	0.6629899452712724	3.996779447820897	0.6570239387033662	0.8046866993084495	0.4661406766100234	0.4	0.7061374787280472	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Pon3	1	3026.3333333333335	3056.3333333333335	118.46373641660546	136.24945327709966	0.1789952557543515	-0.662575735619404	1.020566247128107	2.0694205549174653	0.7236941550118318	0.8863407048068107	0.46623039381395437	1.0	0.7061950781563844	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Zbtb6	1	94.39666666666666	60.026666666666664	3.719252947244136	2.6155839945385995	-0.430741792861312	-1.9983900056918817	1.1369064199692578	3.4018184788556454	-0.6685588975953115	-0.8188140810530723	0.4663447888260712	0.4	0.706290039928266	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
H1f3	1	2.3333333333333335	21.333333333333332	0.09301466096478579	0.9772952366361114	1.4429825638159888	-4.658467708958895	7.5444328365908735	2.448274146190074	0.7008126842473082	0.8583167408380639	0.4664852234839122	0.7	0.7063607356583124	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Dmxl1	1	284.3333333333333	215.66666666666666	11.179566371172342	9.236263772238003	-0.36348489761440206	-1.7490805391406379	1.0221107439118338	3.025254573157266	-0.6784481837866307	-0.8309259335976142	0.4665021854386027	0.4	0.7063607356583124	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Pdlim5	1	2404.0	2040.3333333333333	94.05009080462969	89.66741567413187	-0.06864314318665699	-0.3075806624501007	0.1702943760767867	3.897224887976333	-0.6580923960174516	-0.8059952869241767	0.4665465864757304	1.0	0.7063607356583124	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Mak	1	19.333333333333332	30.0	0.7698189332229126	1.3770669461341665	1.2217256187948098	-3.3987796784440314	5.842230916033651	3.0879754954863934	0.6761259322137516	0.8280817678936494	0.46676812469341455	1.0	0.7066177389592555	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Gm37115	1	10.0	13.0	0.39062500384771576	0.554093368642582	0.4827468502650505	-1.1934356165566986	2.1589293170867996	3.9391417980198997	0.6568897961778679	0.80452240893831	0.4668431954424632	0.4	0.7066177389592555	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Gm28417	1	18.666666666666668	20.333333333333332	0.7313794536958832	0.891829350125684	0.23160829659492155	-0.8265061588665079	1.289722752056351	2.1624993496165184	0.7161707000368952	0.8771263919111114	0.46687151100550767	0.7	0.7066177389592555	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
1700016C15Rik	1	142.0	101.0	5.5581604939692895	4.562541054445689	-0.34310768278922055	-1.7045518284156682	1.0183364628372271	2.774232732569902	-0.6860620144226205	-0.8402509336206868	0.4669932647613438	0.4	0.7067237166173388	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Ddx1	1	3662.6666666666665	3102.0	143.30681662256748	136.64786688529318	-0.07579233311114919	-0.43370402755641047	0.2821193613341121	2.063022206572446	-0.7225840154769689	-0.8849810671049583	0.46706285350667487	0.7	0.7067507356839483	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Zfp82	1	198.0	256.6666666666667	7.74840807610651	10.950723311343014	0.3823356030577125	-1.1463268737993284	1.9109980799147535	2.7364672533107877	0.6867861403302681	0.84113780311232	0.46739635094871146	0.4	0.7071278053408717	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Tnpo2	1	1369.3333333333333	1326.3333333333333	53.439828196363145	58.507004720084275	0.13607081821683842	-0.34024200376149827	0.6123836401951751	3.85328308695571	0.6574556147889001	0.8052153923803096	0.4674397100425003	0.7	0.7071278053408717	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Runx2os1	1	48.163333333333334	53.46	1.879565783198409	2.3202241195111744	0.3852437779620601	-1.1136855448008092	1.8841731007249294	2.9021356376946192	0.6807589926698551	0.8337560849261093	0.4674673310909459	0.4	0.7071278053408717	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Gm17705	1	32.0	34.0	1.283643262067992	1.475992827690294	0.9965380693987749	-3.3630268995304604	5.35610303832801	2.3206546483989086	0.7055499178673523	0.8641186434187964	0.4675313931842059	0.7	0.7071455582866651	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
1700085D22Rik	1	62.0	79.0	2.4328853615438897	3.4953853346265653	0.40090846240380085	-1.3912949896687212	2.193111914476323	2.24223461316726	0.7098607206523552	0.8693982770213096	0.4676206036587136	0.7	0.7071455582866651	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Eif1a	1	5093.666666666667	5457.333333333333	199.28614740430854	238.73747031528947	0.2160281153800696	-0.8093078846276742	1.2413641153878134	2.052735500235348	0.7222486015141969	0.8845702705742602	0.46763435865322694	0.7	0.7071455582866651	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Zbtb7b	1	668.3333333333334	551.6666666666666	26.08113011965709	24.182637330936505	-0.10714713959005628	-0.4856340268800635	0.27133974769995095	3.7527631970497644	-0.6587841152172912	-0.8068424664666232	0.4677751116732213	0.4	0.7072801107435391	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Tpm3-rs7	1	60.49333333333334	45.68333333333334	2.362787350354006	2.0121038054975173	-0.27961688537789886	-1.4780296538086113	0.9187958830528136	2.4059472107672097	-0.7004269463195612	-0.8578443102893544	0.46788288757952273	0.7	0.7073647772492099	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Setdb1	1	1342.3333333333333	1143.4799999999998	52.489056916498406	50.31575865742777	-0.06534444240073434	-0.30676965173309045	0.1760807669316218	3.3031567415296506	-0.6681588687723612	-0.8183241478037551	0.4680593488394474	0.7	0.7075152793407059	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Rrp15	1	1379.0	1600.3333333333333	53.81731200538787	69.31941098644181	0.2942849624115791	-0.9715781821361509	1.560148106959309	2.393198857907581	0.7006941263035336	0.858171537604463	0.46809609716095624	0.7	0.7075152793407059	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Sod2	1	4671.0	4320.713333333333	182.56913759603194	190.03098106785657	0.05475660713278785	-0.14157357835063714	0.2510867926162128	3.5956629939617257	0.6613073007816469	0.809932725046137	0.4681554025162616	0.4	0.7075152793407059	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Tfe3	1	1001.3333333333334	986.0	39.23757015262183	43.130266837536674	0.12428986996504321	-0.36804628145806373	0.6166260213881501	2.802152636059322	0.6829745792585442	0.8364696132377304	0.46820292843417255	0.4	0.7075152793407059	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Wwox	1	286.3333333333333	290.6666666666667	11.23539646863202	12.959023630462406	0.2206662587170385	-0.5542926602781252	0.9956251777122022	3.8368462425046896	0.6564773485261318	0.8040172657921287	0.4682413908585991	0.7	0.7075152793407059	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Gm11878	1	15.113333333333332	8.063333333333333	0.5865687946483696	0.35681992480418406	-0.4879621548984354	-2.6444626324088056	1.6685383226119348	2.2914609305680256	-0.7054789165018607	-0.8640316848605489	0.46846760171473506	0.7	0.7077787997152174	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Canx	1	11925.666666666666	11163.333333333334	467.6197268810168	493.45611621055133	0.08044044146152096	-0.22209040776379885	0.38297129068684077	3.1681161198473573	0.670623017770874	0.8213421016520285	0.4687141227348572	0.7	0.7080729437886635	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
