cohort_id	matrix	compartment	in_lung_primary	label	disease	predictor	endpoint	in_primary_endpoint_set	n	rho	p	rho_ci95_lo	rho_ci95_hi	n_partial_ptprc	rho_partial_ptprc	p_partial_ptprc	rho_partial_ptprc_ci95_lo	rho_partial_ptprc_ci95_hi	n_partial_epcam	rho_partial_epcam	p_partial_epcam	rho_partial_epcam_ci95_lo	rho_partial_epcam_ci95_hi	n_partial_ptprc_epcam	rho_partial_ptprc_epcam	p_partial_ptprc_epcam	rho_partial_ptprc_epcam_ci95_lo	rho_partial_ptprc_epcam_ci95_hi	rho_CLDN4_vs_PTPRC	p_CLDN4_vs_PTPRC	n_CLDN4_vs_PTPRC	rho_CLDN4_vs_EPCAM	p_CLDN4_vs_EPCAM	n_CLDN4_vs_EPCAM	rho_endpoint_vs_PTPRC	p_endpoint_vs_PTPRC	rho_endpoint_vs_EPCAM	p_endpoint_vs_EPCAM	frac_cldn4_floor	frac_endpoint_floor	n_donors_collapsed	n_donors_with_replicates	q_lung	q_tcga	q_gtex	q_lung_adjacent	q_hiseqv2	q_lung_partial_ptprc	q_lung_partial_epcam
TCGA-CESC	Toil	TCGA_solid_primary	False	TCGA-CESC primary tumor	Cervical & Endocervical Cancer	CLDN4	HLA-B	True	304	-0.0778526462679051	0.17577756774512618	-0.1886924098646591	0.03494570033886621	304	-0.07540240726958815	0.19054758250162337	-0.18649594245688575	0.03759504880080825	304	-0.04440973770947886	0.44116906278075213	-0.15630562519261756	0.06861163625705237	304	-0.07394608729246914	0.20002792908310882	-0.18526459400389977	0.039246164541314	-0.020174713682635965	0.7260800248813163	304	0.30637075175453915	4.9975481604064677e-08	304	0.3247790370006896	6.739234246140348e-09	-0.11707776295618841	0.041357142537499676	0.0	0.0	304	0		0.2676016702985503					
TCGA-CESC	Toil	TCGA_solid_primary	False	TCGA-CESC primary tumor	Cervical & Endocervical Cancer	CLDN4	HLA-C	True	304	-0.05821039584850363	0.31172465812748584	-0.16959216716602288	0.05463969530829739	304	-0.05463048553259056	0.34326970080527625	-0.16628493384942036	0.05840708960877875	304	-0.040325414412029026	0.4843499041286344	-0.1523113848457988	0.07268288243228684	304	-0.07140946316004951	0.21593929804768133	-0.18280086693612038	0.04179207169374481	-0.020174713682635965	0.7260800248813163	304	0.30637075175453915	4.9975481604064677e-08	304	0.32451649237494545	6.941263523078121e-09	-0.06497109683388223	0.2587558635745592	0.0	0.0	304	0		0.41836730432899416					
TCGA-CESC	Toil	TCGA_solid_primary	False	TCGA-CESC primary tumor	Cervical & Endocervical Cancer	CLDN4	NHEJ_mean	False	304	0.20825056256359759	0.0002560022668372176	0.0980553665404205	0.31340094716403627	304	0.21384740265983343	0.00017647502981657525	0.10366731950798884	0.31884264138663304	304	0.1603429063971776	0.005147434297264071	0.048541877360268146	0.26817578230474587	304	0.14548104908206563	0.011367720070109588	0.0331608320681149	0.254172328925791	-0.020174713682635965	0.7260800248813163	304	0.30637075175453915	4.9975481604064677e-08	304	0.15204643142620042	0.007917783978952197	0.19067952713578773	0.0008328913616911713	0.0	0.0	304	0							
TCGA-CESC	Toil	TCGA_solid_primary	False	TCGA-CESC primary tumor	Cervical & Endocervical Cancer	CLDN4	MHC_I	False	304	-0.03759471719389368	0.5137454368160016	-0.14945495318348703	0.07521567698454752	304	-0.03267014466550486	0.5710631073593377	-0.1448150913901649	0.08030351043600953	304	-0.015017538760855112	0.7945992571912235	-0.1274798652922469	0.09782603844605421	304	-0.04620118948635951	0.42371729392462104	-0.15824075278934466	0.06701295561207685	-0.020174713682635965	0.7260800248813163	304	0.30637075175453915	4.9975481604064677e-08	304	0.34213038270590573	8.980885145772794e-10	-0.0761850942884676	0.1852420181873174	0.0	0.0	304	0							
TCGA-CHOL	Toil	TCGA_solid_primary	False	TCGA-CHOL primary tumor	Cholangiocarcinoma	CLDN4	PRKDC	True	36	0.2555984555984556	0.1324303588294614	-0.07962352688113182	0.5388824916401296	36	0.2665304155005712	0.12169514649408901	-0.07321951091241534	0.5508502532829039	36	0.027875031795199477	0.8737063035004545	-0.30823478521719766	0.35779789934742284	36	0.02200084414879575	0.9017094392683431	-0.3185347298669091	0.3575067165777268	-0.04041184041184042	0.8149777738648669	36	0.5634491634491634	0.0003460607050088478	36	0.16962676962676965	0.3226467795747349	0.4164736164736165	0.01151659441408481	0.0	0.0	36	0		0.20622742901687116					
TCGA-CHOL	Toil	TCGA_solid_primary	False	TCGA-CHOL primary tumor	Cholangiocarcinoma	CLDN4	LIG4	True	36	0.064482914091954	0.7086777830841864	-0.26976783984968983	0.38486530302292743	36	0.06806296617781896	0.6976510498750642	-0.2713379985677072	0.39240898882618613	36	-0.04053703973140965	0.8171550637214349	-0.36880150799999245	0.29671781487826	36	-0.043595758801438525	0.8066014702961465	-0.3762150718385667	0.2989776437409603	-0.04041184041184042	0.8149777738648669	36	0.5634491634491634	0.0003460607050088478	36	0.08160113280299171	0.6361289375719636	0.1729841048694335	0.3130192447003521	0.0	0.0	36	0		0.7689907858998619					
TCGA-CHOL	Toil	TCGA_solid_primary	False	TCGA-CHOL primary tumor	Cholangiocarcinoma	CLDN4	STING1	True	36	0.11480051480051481	0.5049614567750784	-0.2221124315916134	0.4272230765150416	36	0.1944579408916146	0.26298024387918306	-0.14840565153228402	0.49558910383951854	36	0.19616081397903534	0.25874104688751454	-0.1466737830847951	0.4969235116011988	36	0.24183638995930093	0.1682202782076752	-0.10490883300930941	0.5361549242578548	-0.04041184041184042	0.8149777738648669	36	0.5634491634491634	0.0003460607050088478	36	0.6808236808236808	4.8902935713537075e-06	-0.08288288288288288	0.6308185009619165	0.0	0.0	36	0		0.6168391448030898					
TCGA-CHOL	Toil	TCGA_solid_primary	False	TCGA-CHOL primary tumor	Cholangiocarcinoma	CLDN4	HLA-A	True	36	-0.3590733590733591	0.03149910674012525	-0.6150523377643045	-0.034621913980299214	36	-0.35835486846195014	0.03452941314423645	-0.6178209168508941	-0.028513410224585554	36	-0.27608415083201104	0.10840668698030738	-0.5579930527531769	0.0629544616366731	36	-0.28527802535149377	0.1019632055652063	-0.568591039023466	0.05853457554337216	-0.04041184041184042	0.8149777738648669	36	0.5634491634491634	0.0003460607050088478	36	0.19485199485199484	0.25478285330493755	-0.2447876447876448	0.15018214205030087	0.0	0.0	36	0		0.067325641389875					
TCGA-CHOL	Toil	TCGA_solid_primary	False	TCGA-CHOL primary tumor	Cholangiocarcinoma	CLDN4	HLA-B	True	36	-0.312998712998713	0.06306602295425547	-0.5817158729488134	0.017317840364907557	36	-0.31967289873101845	0.06120888409888695	-0.5900603769005943	0.015192053612514142	36	-0.15952102979419938	0.3600102279207587	-0.4678943873463158	0.18347924035186963	36	-0.17942056053977368	0.30994857124997466	-0.48797869772905117	0.16899895955305985	-0.04041184041184042	0.8149777738648669	36	0.5634491634491634	0.0003460607050088478	36	0.3544401544401545	0.0339226557475808	-0.33513513513513515	0.04571160263439203	0.0	0.0	36	0		0.11090921278162169					
TCGA-CHOL	Toil	TCGA_solid_primary	False	TCGA-CHOL primary tumor	Cholangiocarcinoma	CLDN4	HLA-C	True	36	-0.25817245817245815	0.12844264849364964	-0.5408351637837286	0.07688454031875723	36	-0.25606796556293676	0.13760106207932332	-0.5429799839388046	0.08437895269152601	36	-0.2896679102595747	0.09143707089018585	-0.5680774654795486	0.048234777406394175	36	-0.29249354193434424	0.09321850790174986	-0.5738945896217779	0.05068552613296501	-0.04041184041184042	0.8149777738648669	36	0.5634491634491634	0.0003460607050088478	36	0.07516087516087518	0.6630783029501943	-0.03371943371943372	0.8452114484003362	0.0	0.0	36	0		0.20155615609772715					
TCGA-CHOL	Toil	TCGA_solid_primary	False	TCGA-CHOL primary tumor	Cholangiocarcinoma	CLDN4	NHEJ_mean	False	36	0.20823680823680826	0.2229425154675214	-0.12913336046456245	0.50240162643773	36	0.2158525557935644	0.21299664465149318	-0.1264928903241619	0.5122517470579767	36	0.01420555058853543	0.9354475317845008	-0.3205585021001037	0.3458150238925222	36	0.00927134223174034	0.9584970792254897	-0.32992876456367354	0.3463511425066152	-0.04041184041184042	0.8149777738648669	36	0.5634491634491634	0.0003460607050088478	36	0.13513513513513514	0.43197853974596684	0.3500643500643501	0.03634928635530527	0.0	0.0	36	0							
TCGA-CHOL	Toil	TCGA_solid_primary	False	TCGA-CHOL primary tumor	Cholangiocarcinoma	CLDN4	MHC_I	False	36	-0.32277992277992285	0.05484802565947637	-0.5888691814283155	0.006438594236435333	36	-0.3218414834889899	0.05937557716930422	-0.591633788326337	0.012775238089902002	36	-0.25194260288260667	0.14427564435371604	-0.5398628051895225	0.08875578914119868	36	-0.2624679897025002	0.1337112391928614	-0.5516688455539664	0.08307088635025335	-0.04041184041184042	0.8149777738648669	36	0.5634491634491634	0.0003460607050088478	36	0.21389961389961393	0.2103284520164885	-0.21184041184041183	0.21485699148950368	0.0	0.0	36	0							
TCGA-COAD	Toil	TCGA_solid_primary	False	TCGA-COAD primary tumor	Colon Adenocarcinoma	CLDN4	PRKDC	True	288	0.23543743609908757	5.460379326428732e-05	0.12321079206477355	0.3417181193209421	288	0.22974342385455324	8.573343590616372e-05	0.11707674602174141	0.3365715610777236	288	0.12806043722706717	0.030086376000651265	0.012464337558059667	0.24027874325548867	288	0.12845523817235643	0.02986570404983091	0.012660410499901515	0.2408503367358351	-0.08146243945397655	0.16797381096975866	288	0.45554424702518953	3.6690262343495127e-16	288	-0.090910232624347	0.1237366243492433	0.2763174436042467	1.9177700906331993e-06	0.0	0.0	288	0		0.00027847934564786535					
TCGA-COAD	Toil	TCGA_solid_primary	False	TCGA-COAD primary tumor	Colon Adenocarcinoma	CLDN4	LIG4	True	288	0.158088600524278	0.0071857894211057914	0.04330035349966097	0.26875734495762915	288	0.18053010809594933	0.002138494052002261	0.0661314764104838	0.29024434607025495	288	0.05426253243794352	0.35970425400526934	-0.06190731211551238	0.16898180106849023	288	0.05438311255293492	0.35948208396506737	-0.06199135154364595	0.16929870511678222	-0.08146243945397655	0.16797381096975866	288	0.45554424702518953	3.6690262343495127e-16	288	0.2159840722205174	0.00022152411269624967	0.24420433437268427	2.791152152060188e-05	0.0	0.0	288	0		0.01879360310135361					
TCGA-COAD	Toil	TCGA_solid_primary	False	TCGA-COAD primary tumor	Colon Adenocarcinoma	CLDN4	STING1	True	288	-0.0370621221439489	0.5310231099931837	-0.15199047486088338	0.07885508491896996	288	-0.011584833313191965	0.8450723225733139	-0.12719513398431656	0.10433602067867714	288	0.023080003605234635	0.6970205497239524	-0.09294928550952421	0.13849083293415448	288	0.021918402337647365	0.7120570497739354	-0.09430478774851005	0.1375521721648913	-0.08146243945397655	0.16797381096975866	288	0.45554424702518953	3.6690262343495127e-16	288	0.32070845059741515	2.5966511942807862e-08	-0.12610023230074288	0.03241692171973554	0.0	0.0	288	0		0.6352855633177349					
TCGA-COAD	Toil	TCGA_solid_primary	False	TCGA-COAD primary tumor	Colon Adenocarcinoma	CLDN4	HLA-A	True	288	0.2659870161772825	4.716135752070658e-06	0.15517817887787083	0.3701859500709669	288	0.2927662453236414	4.4368146707202484e-07	0.18319505288063986	0.39515276205506944	288	0.2419629493811896	3.428685952015888e-05	0.12981887714814488	0.3479948883093648	288	0.24823414492674953	2.1734397370256897e-05	0.1361712062156504	0.35402484793437	-0.08146243945397655	0.16797381096975866	288	0.45554424702518953	3.6690262343495127e-16	288	0.22496779907497066	0.00011777984846603311	0.11414069207201136	0.05299817810484526	0.0	0.0	288	0		3.2069723114080476e-05					
TCGA-COAD	Toil	TCGA_solid_primary	False	TCGA-COAD primary tumor	Colon Adenocarcinoma	CLDN4	HLA-B	True	288	0.18711935740963065	0.0014230618157961778	0.07312134147233751	0.2962908534682246	288	0.22433898395941054	0.00012662855260516906	0.11145297478520974	0.3315092146798388	288	0.17916210096761473	0.0023141383989593958	0.06472379445462302	0.2889491768922783	288	0.187266019734149	0.0014662788264343727	0.07286518286269957	0.296802981533158	-0.08146243945397655	0.16797381096975866	288	0.45554424702518953	3.6690262343495127e-16	288	0.31133091081249764	6.846358382518216e-08	0.06130444600341644	0.29981886222139487	0.0	0.0	288	0		0.004920417125803734					
TCGA-COAD	Toil	TCGA_solid_primary	False	TCGA-COAD primary tumor	Colon Adenocarcinoma	CLDN4	HLA-C	True	288	0.1995630782948892	0.0006585075561766499	0.08596650694437968	0.3080374967174468	288	0.25147014014706653	1.6247460896190556e-05	0.13975835858236657	0.3568608858623908	288	0.2103012708525212	0.000334015478617638	0.09687926382772463	0.3183311736583017	288	0.22630394844423396	0.00011311412305438531	0.11329418800944013	0.33353298812353754	-0.08146243945397655	0.16797381096975866	288	0.45554424702518953	3.6690262343495127e-16	288	0.38708471768755176	9.917204703276745e-12	0.027263462281123356	0.6449781272410575	0.0	0.0	288	0		0.002442464390182483					
TCGA-COAD	Toil	TCGA_solid_primary	False	TCGA-COAD primary tumor	Colon Adenocarcinoma	CLDN4	NHEJ_mean	False	288	0.26213339837132915	6.5353714168925514e-06	0.15113288365254277	0.3666056847953428	288	0.270793061300823	3.243540676925993e-06	0.16002950517739667	0.3748222908547419	288	0.12390508106741074	0.035903766904420244	0.008242417670745603	0.23629612188035343	288	0.12440553644060048	0.03547884822750721	0.008545386581787884	0.23696975486927332	-0.08146243945397655	0.16797381096975866	288	0.45554424702518953	3.6690262343495127e-16	288	0.08364426978171723	0.15683431572444867	0.3484740897549456	1.2040098789321094e-09	0.0	0.0	288	0							
TCGA-COAD	Toil	TCGA_solid_primary	False	TCGA-COAD primary tumor	Colon Adenocarcinoma	CLDN4	MHC_I	False	288	0.23790691546879217	4.53141727733046e-05	0.12578625629184276	0.34402658884556964	288	0.28223667018550325	1.175745010560158e-06	0.17207889059565007	0.38542287652292745	288	0.23754499798454112	4.802411372394136e-05	0.1252076994950746	0.34386843197031747	288	0.25113949836169114	1.7263491147228608e-05	0.13921098851636662	0.3567320491563956	-0.08146243945397655	0.16797381096975866	288	0.45554424702518953	3.6690262343495127e-16	288	0.3341608784985727	6.091689321647442e-09	0.0588476571379503	0.31964028510116904	0.0	0.0	288	0							
TCGA-DLBC	Toil	TCGA_solid_primary	False	TCGA-DLBC primary tumor	Diffuse Large B-Cell Lymphoma	CLDN4	PRKDC	True	47	-0.026675162091497822	0.8587364304815566	-0.3114561506874482	0.26250247657605097	47	-0.010854021417165608	0.942926873981369	-0.3002061456000239	0.2803273063088963	47	0.006905075445364746	0.9636735862826621	-0.28396217931604656	0.2966085588054459	47	0.020386162982773872	0.8942566820475977	-0.2747921131704044	0.3120527418196922	-0.025575751940221336	0.8645029972398224	47	0.19932289469086187	0.17920201876704983	47	0.7747456059204441	1.65391847341758e-10	-0.16729796497076224	0.2610144585537511	0.0851063829787234	0.0	47	0		0.8803127227047113					
TCGA-DLBC	Toil	TCGA_solid_primary	False	TCGA-DLBC primary tumor	Diffuse Large B-Cell Lymphoma	CLDN4	LIG4	True	47	-0.04432743267868343	0.7673401485261526	-0.3273275713460256	0.24597042690085824	47	-0.04176174686576685	0.7828805249860483	-0.32808233287296806	0.2515863676719845	47	-0.009522959642904229	0.9499164225519481	-0.2989944346410392	0.28155343795089455	47	-0.005516758542511732	0.9713091634402801	-0.2985671839246934	0.2884843120350976	-0.025575751940221336	0.8645029972398224	47	0.19932289469086187	0.17920201876704983	47	0.835005351661901	2.966306417421018e-13	-0.176305593684157	0.23583699952361936	0.0851063829787234	0.0	47	0		0.8152989078090371					
TCGA-DLBC	Toil	TCGA_solid_primary	False	TCGA-DLBC primary tumor	Diffuse Large B-Cell Lymphoma	CLDN4	STING1	True	47	0.17174440329860857	0.24837037295800105	-0.12141027732568704	0.43734182541619043	47	0.22795440004962425	0.12759549485475122	-0.06676157214189628	0.4860858507758171	47	0.17236174113456137	0.2520269496698073	-0.12414821746347553	0.44061314418289294	47	0.2168593593008962	0.15246114944402075	-0.0818871246483888	0.47984825412204574	-0.025575751940221336	0.8645029972398224	47	0.19932289469086187	0.17920201876704983	47	0.5749472408519745	2.369466868320867e-05	0.01434189242032593	0.9237744845235704	0.0851063829787234	0.0	47	0		0.349460045007406					
TCGA-DLBC	Toil	TCGA_solid_primary	False	TCGA-DLBC primary tumor	Diffuse Large B-Cell Lymphoma	CLDN4	HLA-A	True	47	-0.04611736266143982	0.758223136658196	-0.32892805635460864	0.24428460178905692	47	-0.043891965957448154	0.7720941118397898	-0.32998541772818246	0.2495862441185117	47	-0.07263225221770325	0.631445521203727	-0.3554359294598929	0.22235412884067163	47	-0.07221767366619826	0.6373303120927682	-0.35815920623702435	0.22610938087842544	-0.025575751940221336	0.8645029972398224	47	0.19932289469086187	0.17920201876704983	47	0.09539777983348752	0.5235644996577543	0.12300130366153172	0.4101202253865445	0.0851063829787234	0.0	47	0		0.8140922098856419					
TCGA-DLBC	Toil	TCGA_solid_primary	False	TCGA-DLBC primary tumor	Diffuse Large B-Cell Lymphoma	CLDN4	HLA-B	True	47	-0.11896775110654992	0.4257565051150455	-0.39271790918070093	0.1741486019071863	47	-0.11835775323140395	0.4333870041059737	-0.39508119301741845	0.1780581967551536	47	-0.1504808106990555	0.31817191463132277	-0.42232968447451363	0.14620405290235344	47	-0.15029505889148861	0.3244026497549803	-0.42507602091584656	0.1498497279452811	-0.025575751940221336	0.8645029972398224	47	0.19932289469086187	0.17920201876704983	47	0.027058279370952818	0.8567286182929386	0.13607055360394177	0.3617767154006663	0.0851063829787234	0.0	47	0		0.5383149963468407					
TCGA-DLBC	Toil	TCGA_solid_primary	False	TCGA-DLBC primary tumor	Diffuse Large B-Cell Lymphoma	CLDN4	HLA-C	True	47	-0.3090499798930365	0.034537739845772644	-0.5476164365902189	-0.024014421722545014	47	-0.3163364542014106	0.03221025180286319	-0.5556116503682692	-0.02867135368089681	47	-0.32020569184926734	0.030048458381417772	-0.5585808087871625	-0.03297262054570282	47	-0.33399125587252093	0.024944909991527906	-0.571496892610538	-0.04485480900880156	-0.025575751940221336	0.8645029972398224	47	0.19932289469086187	0.17920201876704983	47	0.30388529139685483	0.037836176817223885	0.023304901445978975	0.8764357121594362	0.0851063829787234	0.0	47	0		0.07189488702589407					
TCGA-DLBC	Toil	TCGA_solid_primary	False	TCGA-DLBC primary tumor	Diffuse Large B-Cell Lymphoma	CLDN4	NHEJ_mean	False	47	-0.03419744207391586	0.8194911848014278	-0.31823902855492375	0.25547826069579893	47	-0.023585144894018285	0.8763628835454352	-0.31174873225109306	0.2685515971655645	47	0.0019993353707457116	0.989478624343817	-0.2884661353658229	0.29212782754376715	47	0.01620387978289489	0.9158624525874578	-0.27865542545818794	0.3082715325549131	-0.025575751940221336	0.8645029972398224	47	0.19932289469086187	0.17920201876704983	47	0.8469010175763183	6.285996437972999e-14	-0.18123464300669506	0.22278665856011995	0.0851063829787234	0.0	47	0							
TCGA-DLBC	Toil	TCGA_solid_primary	False	TCGA-DLBC primary tumor	Diffuse Large B-Cell Lymphoma	CLDN4	MHC_I	False	47	-0.17596348789640967	0.23676176193319412	-0.440853582768832	0.11712157947189508	47	-0.17417063355481005	0.24700792032493443	-0.4421147399639502	0.12231165851743947	47	-0.21052216484526093	0.16022033282717596	-0.4719757984749953	0.08496866915863789	47	-0.21244588452143512	0.16119042761749428	-0.4762790036387179	0.08648098793094484	-0.025575751940221336	0.8645029972398224	47	0.19932289469086187	0.17920201876704983	47	0.15969010175763182	0.28363047806289315	0.14173775048162401	0.34193502920278657	0.0851063829787234	0.0	47	0							
TCGA-ESCA	Toil	TCGA_solid_primary	False	TCGA-ESCA primary tumor	Esophageal Carcinoma	CLDN4	PRKDC	True	181	-0.18308744662335819	0.013624498299124002	-0.32038929386747395	-0.03825117891454744	181	-0.187003712926007	0.011948767155871972	-0.32439426815524847	-0.041886054238548805	181	-0.2804131331458355	0.00013745245515150382	-0.40986613685751805	-0.1398871702579781	181	-0.2817290156742425	0.00013315371391753002	-0.41140143343821794	-0.1408780757331023	-0.0561272993226938	0.452968129219628	181	0.6830510189626211	3.250920482587053e-26	181	-0.058772369641247234	0.4319243516223327	0.03164551838584987	0.6723658659493117	0.0	0.0	181	0		0.03308806729787258					
TCGA-ESCA	Toil	TCGA_solid_primary	False	TCGA-ESCA primary tumor	Esophageal Carcinoma	CLDN4	LIG4	True	181	0.20821877888340592	0.004911438178112423	0.06431426916995825	0.3436400735253971	181	0.21596812788962952	0.003593836719791983	0.07197848268995237	0.35113957263191725	181	0.1100419748379089	0.14141224292020085	-0.036813865126856235	0.2522453761807073	181	0.11274250677754652	0.13293721059296562	-0.03450027760224442	0.2551948346623461	-0.0561272993226938	0.452968129219628	181	0.6830510189626211	3.250920482587053e-26	181	0.10907849035142443	0.14382370251933727	0.18929844605113558	0.01070375696910746	0.0	0.0	181	0		0.013501436444552211					
TCGA-ESCA	Toil	TCGA_solid_primary	False	TCGA-ESCA primary tumor	Esophageal Carcinoma	CLDN4	STING1	True	181	-0.13974373114747318	0.06062077686565526	-0.27989643895541566	0.006241237038687617	181	-0.12825491388421675	0.08619390829957807	-0.2694633704176083	0.018352680823583916	181	-0.015724088475984114	0.8340547906578379	-0.16161571236203623	0.1308401421527621	181	-0.011135119080318497	0.8823912097318536	-0.15755008704856807	0.13575888500598515	-0.0561272993226938	0.452968129219628	181	0.6830510189626211	3.250920482587053e-26	181	0.3723420886926151	2.4504279283174733e-07	-0.1880741789349706	0.01123138168039063	0.0	0.0	181	0		0.10851103462555806					
TCGA-ESCA	Toil	TCGA_solid_primary	False	TCGA-ESCA primary tumor	Esophageal Carcinoma	CLDN4	HLA-A	True	181	0.15079657802100527	0.04273333050235115	0.005049894820678426	0.290269890118236	181	0.19080007367124976	0.010298804391378917	0.04581532741195943	0.3279123244627246	181	0.05730259349701914	0.444827271487226	-0.089712629003301	0.20187395090214375	181	0.07026634937183669	0.3499586801403422	-0.07720158069331233	0.2147256407882039	-0.0561272993226938	0.452968129219628	181	0.6830510189626211	3.250920482587053e-26	181	0.40959694491403087	1.0307660808978317e-08	0.16028903368924474	0.03112391887150816	0.0	0.0	181	0		0.08463688759688964					
