geo	dcc	IL7R	FCER1G	C1QB	TACSTD2	CD2	TRAC	CD14	GZMK	PRF1	CD68	AIF1	C1QA	IFNG	MS4A1	CD8A	CD3D	GZMA	NKG7	CD52	PTPRC	LYZ	CD79A	CXCL9	CD3E	GZMB	CLDN4	CXCL13	CCL5	CXCL10	_aligned	title	spotid	tissue	cell type	treatment	IL7R_cpm	FCER1G_cpm	C1QB_cpm	TACSTD2_cpm	CD2_cpm	TRAC_cpm	CD14_cpm	GZMK_cpm	PRF1_cpm	CD68_cpm	AIF1_cpm	C1QA_cpm	IFNG_cpm	MS4A1_cpm	CD8A_cpm	CD3D_cpm	GZMA_cpm	NKG7_cpm	CD52_cpm	PTPRC_cpm	LYZ_cpm	CD79A_cpm	CXCL9_cpm	CD3E_cpm	GZMB_cpm	CLDN4_cpm	CXCL13_cpm	CCL5_cpm	CXCL10_cpm
GSM8382153	GSM8382153_DSP-1001660003047-E-A03.dcc.gz	187.0	116.0	310.0	137.0	184.0	157.0	169.0	158.0	168.0	194.0	168.0	165.0	156.0	175.0	393.0	156.0	141.0	158.0	151.0	134.0	186.0	150.0	371.0	134.0	124.0	141.0	176.0	206.0	169.0	16758137.0	1_DSP-1001660003047-E-A03	1	Lung Cancer	CK	Immunotherapy	11.158758279634544	6.922010483623568	18.49847629244229	8.17513307117611	10.979740767127037	9.368583154559483	10.084653204589507	9.428255658728652	10.02498070042034	11.576465808818725	10.02498070042034	9.845963187912833	9.308910650390315	10.442688229604519	23.451294138483295	9.308910650390315	8.413823087852785	9.428255658728652	9.010548129544471	7.996115558668604	11.099085775465376	8.950875625375303	22.13849904676158	7.996115558668604	7.399390516976917	8.413823087852785	10.502360733773688	12.29253585884875	10.084653204589507
GSM8382156	GSM8382156_DSP-1001660003047-E-A06.dcc.gz	99.0	141.0	334.0	574.0	130.0	175.0	171.0	114.0	118.0	342.0	133.0	166.0	92.0	86.0	336.0	112.0	115.0	136.0	113.0	129.0	214.0	127.0	297.0	126.0	109.0	925.0	130.0	166.0	89.0	14544690.0	100_DSP-1001660003047-E-A06	100	Lung Cancer	CK	Immunotherapy	6.8066077723210325	9.694259554517835	22.963707029850756	39.464574356689624	8.93796980203772	12.031882425820006	11.756867970372694	7.837911980248462	8.112926435695776	23.513735940745388	9.144230643623207	11.41309990106355	6.325332475288232	5.91281079211726	23.101214257574416	7.700404752524805	7.906665594110291	9.350491485208693	7.769158366386632	8.86921618817589	14.713273366431324	8.731708960452234	20.419823316963097	8.662955346590405	7.494143910939319	63.59709282219147	8.93796980203772	11.41309990106355	6.119071633702746
GSM8382159	GSM8382159_DSP-1001660003047-E-A09.dcc.gz	98.0	83.0	194.0	113.0	88.0	92.0	112.0	84.0	98.0	119.0	102.0	88.0	104.0	71.0	283.0	95.0	89.0	101.0	96.0	71.0	93.0	95.0	264.0	83.0	109.0	155.0	113.0	128.0	108.0	8791161.0	101_DSP-1001660003047-E-A09	101	Lung Cancer	CK	Immunotherapy	11.147560600926317	9.44130132527433	22.067619965099034	12.853819876578305	10.010054417158326	10.465056890665522	12.740069258201505	9.555051943651128	11.147560600926317	13.5363235868391	11.602563074433514	10.010054417158326	11.830064311187112	8.07629390475274	32.191425000634155	10.806308745795919	10.123805035535124	11.488812456056714	10.920059364172719	8.07629390475274	10.57880750904232	10.806308745795919	30.030163251474978	9.44130132527433	12.398817403071108	17.631345848403868	12.853819876578305	14.560079152230292	12.285066784694308
GSM8382162	GSM8382162_DSP-1001660003047-E-A12.dcc.gz	150.0	215.0	455.0	701.0	222.0	202.0	211.0	195.0	193.0	423.0	209.0	192.0	139.0	138.0	473.0	242.0	182.0	151.0	203.0	147.0	268.0	188.0	530.0	167.0	183.0	2880.0	178.0	239.0	189.0	21018351.0	102_DSP-1001660003047-E-A12	102	Lung Cancer	CK	Immunotherapy	7.136620755833795	10.229156416695105	21.647749626029178	33.3518076655966	10.562198718634017	9.610649284522845	10.038846529872872	9.277606982583933	9.182452039172817	20.1252705314513	9.943691586461755	9.134874567467259	6.61326856707265	6.565691095367091	22.504144116729236	11.51374815274519	8.659099850411671	7.184198227539354	9.658226756228403	6.993888340717119	12.750762417089714	8.944564680645023	25.216060003946076	7.945437774828292	8.70667732211723	137.02311851200886	8.468789963589437	11.371015737628513	8.992142152350581
GSM8382165	GSM8382165_DSP-1001660003047-E-B03.dcc.gz	162.0	159.0	423.0	239.0	234.0	190.0	217.0	196.0	177.0	266.0	174.0	171.0	196.0	199.0	445.0	171.0	191.0	176.0	162.0	194.0	241.0	180.0	443.0	194.0	207.0	188.0	194.0	238.0	223.0	15673654.0	103_DSP-1001660003047-E-B03	103	Lung Cancer	CK	Immunotherapy	10.335815758086786	10.144411762566662	26.98796336833772	15.248518309770013	14.929511650569802	12.122253049607961	13.84488900928909	12.505061040648211	11.292835735687415	16.971154269451144	11.101431740167289	10.910027744647163	12.505061040648211	12.696465036168338	28.391592668818642	10.910027744647163	12.186054381448002	11.229034403847374	10.335815758086786	12.377458376968127	15.376120973450096	11.48423973120754	28.263990005138556	12.377458376968127	13.20687569088867	11.994650385927876	12.377458376968127	15.184716977929972	14.227697000329343
GSM8382167	GSM8382167_DSP-1001660003047-E-B05.dcc.gz	160.0	130.0	318.0	197.0	156.0	155.0	157.0	153.0	159.0	214.0	145.0	143.0	182.0	142.0	435.0	152.0	114.0	175.0	163.0	135.0	152.0	162.0	372.0	142.0	152.0	174.0	166.0	223.0	195.0	15141429.0	109_DSP-1001660003047-E-B05	109	Lung Cancer	CK	Immunotherapy	10.567034326812879	8.585715390535464	21.001980724540598	13.010661014888356	10.302858468642556	10.236814504099977	10.368902433185136	10.104726575014816	10.500990362270299	14.133408412112225	9.576374858674171	9.44428692958901	12.02000154674965	9.37824296504643	28.729124576022514	10.038682610472236	7.529011957854176	11.557693794951588	10.76516622044062	8.915935213248368	10.038682610472236	10.69912225589804	24.568354809839942	9.37824296504643	10.038682610472236	11.491649830409004	10.963298114068362	14.72780409299545	12.878573085803197
GSM8382170	GSM8382170_DSP-1001660003047-E-B08.dcc.gz	837.0	755.0	1797.0	1021.0	840.0	792.0	800.0	738.0	820.0	1160.0	787.0	883.0	819.0	857.0	2021.0	749.0	713.0	834.0	752.0	748.0	927.0	817.0	1816.0	744.0	746.0	1185.0	871.0	953.0	931.0	47188405.0	111_DSP-1001660003047-E-B08	111	Lung Cancer	CK	Immunotherapy	17.737408162026245	15.999693144957963	38.081388849654914	21.636671127155072	17.800983101675083	16.78378406729365	16.953317239690556	15.639435153614539	17.37715017068282	24.582309997551306	16.677825834545583	18.712223903308452	17.355958524133207	18.161241093018507	42.828317676768265	15.872543265660282	15.109643989874208	17.673833222377404	15.936118205309121	15.85135161911067	19.64465635149143	17.31357523103398	38.48403013409756	15.766585032912216	15.808968326011444	25.112101161291633	18.457924144713093	20.195639161781376	19.729422937689883
GSM8382173	GSM8382173_DSP-1001660003047-E-B11.dcc.gz	48.0	49.0	135.0	214.0	38.0	51.0	59.0	55.0	58.0	79.0	39.0	61.0	52.0	55.0	152.0	60.0	51.0	53.0	46.0	48.0	47.0	50.0	126.0	49.0	63.0	108.0	61.0	61.0	59.0	4321972.0	116_DSP-1001660003047-E-B11	116	Lung Cancer	CK	Immunotherapy	11.106041408875393	11.337417271560296	31.23574146246204	49.51443461456946	8.792282782026353	11.800168996930104	13.651175898409337	12.725672447669721	13.419800035724432	18.27869315210742	9.023658644711256	14.113927623779144	12.031544859615009	12.725672447669721	35.16913112810541	13.882551761094241	11.800168996930104	12.262920722299913	10.643289683505586	11.106041408875393	10.874665546190489	11.568793134245201	29.153358698297904	11.337417271560296	14.576679349148952	24.988593169969633	14.113927623779144	14.113927623779144	13.651175898409337
GSM8382176	GSM8382176_DSP-1001660003047-E-C02.dcc.gz	38.0	46.0	107.0	53.0	54.0	52.0	53.0	50.0	53.0	66.0	61.0	54.0	51.0	53.0	131.0	39.0	47.0	48.0	44.0	45.0	64.0	49.0	140.0	38.0	52.0	52.0	49.0	95.0	53.0	4072444.0	117_DSP-1001660003047-E-C02	117	Lung Cancer	CK	Immunotherapy	9.331006147659734	11.295428494535468	26.274148889462936	13.014298048051735	13.2598508414112	12.768745254692268	13.014298048051735	12.277639667973336	13.014298048051735	16.2064843617248	14.97872039492747	13.2598508414112	12.523192461332803	13.014298048051735	32.16741593009014	9.5765589410192	11.540981287894935	11.786534081254402	10.804322907816534	11.049875701176003	15.715378775005869	12.032086874613867	34.37739107032534	9.331006147659734	12.768745254692268	12.768745254692268	12.032086874613867	23.327515369149335	13.014298048051735
GSM8382179	GSM8382179_DSP-1001660003047-E-C05.dcc.gz	132.0	139.0	329.0	382.0	121.0	126.0	137.0	108.0	119.0	327.0	132.0	175.0	115.0	97.0	323.0	112.0	105.0	117.0	134.0	94.0	214.0	120.0	307.0	124.0	147.0	210.0	130.0	163.0	133.0	14345792.0	118_DSP-1001660003047-E-C05	118	Lung Cancer	CK	Immunotherapy	9.20130446614589	9.689252430259689	22.933554313348473	26.62801747021008	8.434529093967067	8.783063354048352	9.549838726227176	7.528340017755729	8.295115389934553	22.794140609315956	9.20130446614589	12.198699102844932	8.016287981869526	6.761564645576905	22.515313201250933	7.807167425820755	7.319219461706959	8.155701685902041	9.340718170178405	6.552444089528135	14.917266331478945	8.364822241950812	21.400003568990826	8.643649650015837	10.246907246389743	14.638438923413919	9.061890762113377	11.362216878649852	9.271011318162149
GSM8382182	GSM8382182_DSP-1001660003047-E-C08.dcc.gz	113.0	115.0	209.0	144.0	112.0	116.0	109.0	103.0	131.0	161.0	124.0	87.0	113.0	105.0	297.0	97.0	94.0	97.0	100.0	101.0	115.0	118.0	247.0	88.0	104.0	122.0	105.0	153.0	118.0	7776273.0	119_DSP-1001660003047-E-C08	119	Lung Cancer	CK	Immunotherapy	14.531382835967822	14.788575452533625	26.876628431126324	18.517868392737757	14.40278652768492	14.917171760816526	14.016997602836216	13.24541975313881	16.846116385060043	20.704005633547073	15.945942227079732	11.187878820612394	14.531382835967822	13.502612369704613	38.19310356002162	12.473841903441404	12.088052978592701	12.473841903441404	12.859630828290108	12.988227136573009	14.788575452533625	15.174364377382327	31.763288145876565	11.316475128895295	13.374016061421711	15.68874961051393	13.502612369704613	19.675235167283866	15.174364377382327
GSM8382185	GSM8382185_DSP-1001660003047-E-C11.dcc.gz	48.0	67.0	150.0	181.0	71.0	52.0	57.0	72.0	68.0	94.0	55.0	75.0	49.0	53.0	164.0	62.0	53.0	71.0	46.0	54.0	61.0	54.0	151.0	51.0	51.0	134.0	59.0	90.0	67.0	4988436.0	120_DSP-1001660003047-E-C11	120	Lung Cancer	CK	Immunotherapy	9.622254349860357	13.431063363346748	30.069544843313615	36.28391744426509	14.232917892501778	10.424108879015387	11.426427040459174	14.433381524790535	13.631526995635506	18.8435814351432	11.02549977588166	15.034772421656807	9.822717982149115	10.624572511304144	32.876035695356215	12.428745201902961	10.624572511304144	14.232917892501778	9.221327085282843	10.825036143592902	12.228281569614204	10.825036143592902	30.270008475602374	10.22364524672663	10.22364524672663	26.862126726693496	11.827354305036689	18.04172690598817	13.431063363346748
GSM8382187	GSM8382187_DSP-1001660003047-E-D01.dcc.gz	221.0	213.0	440.0	269.0	249.0	233.0	220.0	218.0	251.0	335.0	201.0	239.0	239.0	235.0	600.0	202.0	230.0	243.0	213.0	200.0	257.0	205.0	651.0	219.0	213.0	250.0	233.0	293.0	259.0	16607914.0	15_DSP-1001660003047-E-D01	15	Lung Cancer	CK	Immunotherapy	13.30690898327147	12.82521092052861	26.493393450857223	16.19709735972862	14.992852202871473	14.029456077385756	13.246696725428611	13.126272209742897	15.11327671855719	20.171106377357205	12.102663826414323	14.390729624442901	14.390729624442901	14.149880593071472	36.127354705714396	12.16287608425718	13.848819303857185	14.63157865581433	12.82521092052861	12.042451568571465	15.474550265614333	12.343512857785752	39.198179855700126	13.186484467585753	12.82521092052861	15.053064460714332	14.029456077385756	17.6421915479572	15.594974781300047
GSM8382190	GSM8382190_DSP-1001660003047-E-D04.dcc.gz	109.0	90.0	216.0	193.0	122.0	99.0	98.0	85.0	78.0	165.0	96.0	99.0	114.0	81.0	227.0	93.0	86.0	82.0	66.0	70.0	102.0	93.0	283.0	87.0	127.0	176.0	94.0	102.0	99.0	9369221.0	17_DSP-1001660003047-E-D04	17	Lung Cancer	CK	Immunotherapy	11.633838074691589	9.605921346075624	23.054211230581497	20.59936466436217	13.021360046902512	10.566513480683186	10.459781021282346	9.072259049071423	8.32513183326554	17.610855801138644	10.246316102480666	10.566513480683186	12.167500371695791	8.645329211468061	24.22826828399074	9.926118724278144	9.178991508472262	8.752061670868903	7.044342320455457	7.4712721580588175	10.886710858885706	9.926118724278144	30.205286010437792	9.285723967873103	13.555022343906714	18.784912854547887	10.032851183678984	10.886710858885706	10.566513480683186
GSM8382193	GSM8382193_DSP-1001660003047-E-D07.dcc.gz	148.0	115.0	296.0	154.0	163.0	134.0	142.0	159.0	172.0	222.0	152.0	151.0	183.0	177.0	447.0	130.0	149.0	145.0	132.0	123.0	155.0	152.0	380.0	125.0	135.0	122.0	173.0	186.0	182.0	13328059.0	18_DSP-1001660003047-E-D07	18	Lung Cancer	CK	Immunotherapy	11.104392620110701	8.628413184545476	22.208785240221403	11.554570699304378	12.229837818094893	10.053977101992121	10.654214540917023	11.929719098632441	12.905104936885408	16.65658893016605	11.404511339573151	11.329481659707538	13.73043141540715	13.280253336213473	33.53826689992894	9.75385838252967	11.179422299976313	10.879303580513861	9.903917742260894	9.22865062347038	11.62960037916999	11.404511339573151	28.51127834893288	9.378709983201604	10.129006781857733	9.153620943604768	12.980134616751021	13.955520455003988	13.655401735541536
GSM8382196	GSM8382196_DSP-1001660003047-E-D09.dcc.gz	34.0	32.0	97.0	70.0	42.0	45.0	44.0	57.0	34.0	69.0	56.0	49.0	41.0	34.0	98.0	41.0	44.0	52.0	40.0	31.0	456.0	29.0	114.0	37.0	33.0	65.0	31.0	51.0	44.0	3426820.0	2_DSP-1001660003047-E-D09	2	Lung Cancer	CK	Immunotherapy	9.921735019639199	9.338103547895717	28.30612637955889	20.42710151102188	12.256260906613129	13.131708114228351	12.83989237835661	16.633496944689245	9.921735019639199	20.135285775150138	16.341681208817505	14.298971057715317	11.964445170741387	9.921735019639199	28.597942115430634	11.964445170741387	12.83989237835661	15.174418265330539	11.672629434869647	9.046287812023976	133.06797555751396	8.462656340280493	33.26699388937849	10.797182227254423	9.629919283767459	18.968022831663173	9.046287812023976	14.882602529458799	12.83989237835661
GSM8382199	GSM8382199_DSP-1001660003047-E-D11.dcc.gz	277.0	263.0	666.0	462.0	311.0	267.0	285.0	289.0	287.0	491.0	275.0	316.0	248.0	243.0	745.0	246.0	242.0	287.0	258.0	274.0	298.0	278.0	739.0	241.0	253.0	575.0	288.0	340.0	323.0	24155496.0	20_DSP-1001660003047-E-D11	20	Lung Cancer	CK	Immunotherapy	11.467369579163268	10.887791333284978	27.571365125352838	19.1260821139835	12.874916747724823	11.053385117821634	11.798557148236574	11.964150932773228	11.881354040504903	20.32663705187424	11.384572686894941	13.08190897839564	10.266814641272529	10.059822410601711	30.841842369951753	10.184017749004202	10.018423964467548	11.881354040504903	10.680799102614163	11.343174240760778	12.336736947980699	11.508768025297432	30.59345169314677	9.977025518333386	10.473806871943346	23.804106527143965	11.922752486639066	14.075471685615565	13.371698101334786
GSM8382204	GSM8382204_DSP-1001660003047-E-E04.dcc.gz	85.0	92.0	200.0	198.0	86.0	89.0	110.0	84.0	109.0	150.0	102.0	95.0	90.0	82.0	258.0	80.0	81.0	91.0	87.0	80.0	168.0	88.0	251.0	85.0	110.0	118.0	95.0	131.0	93.0	7108864.0	22_DSP-1001660003047-E-E04	22	Lung Cancer	CK	Immunotherapy	11.956903381468544	12.941589542295365	28.13389030933775	27.852551406244373	12.097572833015231	12.519581187655298	15.47363967013576	11.816233929921856	15.332970218589075	21.100417732003315	14.348284057762251	13.363597896935431	12.660250639201989	11.534895026828478	36.2927184990457	11.2535561237351	11.394225575281789	12.800920090748678	12.238242284561922	11.2535561237351	23.63246785984371	12.378911736108611	35.30803233821887	11.956903381468544	15.47363967013576	16.598995282509275	13.363597896935431	18.427698152616227	13.082258993842055
GSM8382209	GSM8382209_DSP-1001660003047-E-E09.dcc.gz	48.0	30.0	61.0	25.0	25.0	26.0	31.0	35.0	30.0	34.0	32.0	19.0	34.0	30.0	76.0	24.0	23.0	29.0	28.0	16.0	35.0	35.0	64.0	19.0	22.0	27.0	19.0	37.0	34.0	1691576.0	25_DSP-1001660003047-E-E09	25	Lung Cancer	CK	Immunotherapy	28.375905073138895	17.734940670711808	36.06104603044734	14.779117225593176	14.779117225593176	15.370281914616902	18.326105359735536	20.690764115830444	17.734940670711808	20.099599426806716	18.917270048759264	11.232129091450814	20.099599426806716	17.734940670711808	44.928516365803254	14.187952536569448	13.59678784754572	17.143775981688083	16.552611292664356	9.458635024379632	20.690764115830444	20.690764115830444	37.83454009751853	11.232129091450814	13.005623158521994	15.961446603640628	11.232129091450814	21.8730934938779	20.099599426806716
GSM8382212	GSM8382212_DSP-1001660003047-E-E12.dcc.gz	121.0	119.0	253.0	112.0	103.0	154.0	138.0	108.0	116.0	191.0	108.0	120.0	114.0	122.0	282.0	132.0	101.0	118.0	94.0	116.0	151.0	119.0	299.0	102.0	131.0	97.0	157.0	135.0	126.0	11266766.0	27_DSP-1001660003047-E-E12	27	Lung Cancer	CK	Immunotherapy	10.73955028443832	10.562037056596363	22.455423322007395	9.94074075914952	9.141931233860719	13.66851854383059	12.248412721094944	9.585714303465608	10.29576721483343	16.95251325890677	9.585714303465608	10.650793670517343	10.118253986991474	10.8283068983593	25.029365125715756	11.715873037569077	8.964418006018763	10.473280442675387	8.343121708571918	10.29576721483343	13.402248702067656	10.562037056596363	26.53822756237238	9.053174619939742	11.627116423648099	8.609391550334852	13.934788385593524	11.982142879332011	11.18333335404321
GSM8382215	GSM8382215_DSP-1001660003047-E-F03.dcc.gz	109.0	111.0	229.0	300.0	101.0	102.0	125.0	116.0	92.0	280.0	124.0	109.0	89.0	104.0	278.0	97.0	102.0	93.0	90.0	105.0	116.0	93.0	262.0	81.0	101.0	350.0	104.0	130.0	138.0	11242329.0	3_DSP-1001660003047-E-F03	3	Lung Cancer	CK	Immunotherapy	9.695499927105852	9.873399008337152	20.369444800983853	26.684862184695003	8.98390360218065	9.072853142796301	11.118692576956253	10.318146711415402	8.1833577366398	24.905871372382006	11.029743036340601	9.695499927105852	7.916509114792852	9.250752224027602	24.727972291150703	8.62810543971805	9.072853142796301	8.272307277255452	8.0054586554085	9.339701764643252	10.318146711415402	8.272307277255452	23.304779641300303	7.2049127898676515	8.98390360218065	31.132339215477504	9.250752224027602	11.5634402800345	12.275036604959702
GSM8382217	GSM8382217_DSP-1001660003047-E-F05.dcc.gz	466.0	363.0	891.0	466.0	483.0	442.0	443.0	463.0	476.0	597.0	452.0	401.0	475.0	432.0	1204.0	370.0	413.0	480.0	424.0	406.0	441.0	407.0	1135.0	379.0	414.0	408.0	449.0	546.0	489.0	30914614.0	30_DSP-1001660003047-E-F05	30	Lung Cancer	CK	Immunotherapy	15.073777081609364	11.742019486318025	28.821320557326057	15.073777081609364	15.623678820638032	14.297445214745363	14.329792375864697	14.976735598251363	15.397248692802698	19.31125518824204	14.620916825938698	12.971211608852693	15.364901531683365	13.973973603552029	38.94598198767741	11.968449614153357	13.359377542284694	15.526637337280032	13.715196314597362	13.13294741444936	14.26509805362603	13.165294575568694	36.71402787044341	12.259574064227358	13.391724703404028	13.197641736688027	14.523875342580697	17.661549971156035	15.817761787354032
GSM8382219	GSM8382219_DSP-1001660003047-E-F07.dcc.gz	104.0	133.0	296.0	666.0	133.0	116.0	127.0	87.0	100.0	222.0	114.0	140.0	131.0	95.0	274.0	117.0	102.0	116.0	114.0	108.0	162.0	111.0	261.0	105.0	126.0	401.0	104.0	120.0	127.0	9610466.0	32_DSP-1001660003047-E-F07	32	Lung Cancer	CK	Immunotherapy	10.821535605037258	13.839079187211109	30.799755183567584	69.29944916302706	13.839079187211109	12.070174328695403	13.214759825382037	9.052630746521553	10.40532269715121	23.099816387675688	11.862067874752379	14.567451776011694	13.630972733268084	9.88505656229365	28.510584190194315	12.174227555666915	10.613429151094234	12.070174328695403	11.862067874752379	11.237748512923307	16.85662276938496	11.549908193837844	27.15789223956466	10.92558883200877	13.110706598410525	41.725344015576354	10.821535605037258	12.486387236581452	13.214759825382037
GSM8382222	GSM8382222_DSP-1001660003047-E-F10.dcc.gz	138.0	108.0	247.0	198.0	159.0	115.0	119.0	111.0	132.0	197.0	137.0	99.0	126.0	143.0	322.0	121.0	123.0	139.0	124.0	119.0	145.0	115.0	304.0	115.0	140.0	145.0	140.0	136.0	149.0	9558465.0	33_DSP-1001660003047-E-F10	33	Lung Cancer	CK	Immunotherapy	14.437464592902732	11.29888533357605	25.840969235123005	20.71462311155609	16.634470074431405	12.03122049408561	12.4496977286625	11.612743259508719	13.809748741037394	20.61000380291187	14.332845284258509	10.357311555778045	13.182032889172058	14.960561136123845	33.6874173834397	12.658936345950945	12.86817496323939	14.542083901546954	12.972794271883613	12.4496977286625	15.16979975341229	12.03122049408561	31.804269827843697	12.03122049408561	14.646703210191177	15.16979975341229	14.646703210191177	14.228225975614286	15.588276987989179
GSM8382224	GSM8382224_DSP-1001660003047-E-F12.dcc.gz	276.0	269.0	697.0	1141.0	373.0	337.0	371.0	315.0	330.0	433.0	333.0	344.0	363.0	346.0	828.0	297.0	301.0	293.0	305.0	269.0	414.0	387.0	967.0	312.0	356.0	796.0	341.0	329.0	374.0	28760340.0	35_DSP-1001660003047-E-F12	35	Lung Cancer	CK	Immunotherapy	9.596548580440983	9.353157855574725	24.23476217596871	39.67268815319986	12.969248625016254	11.717524897132648	12.89970841791161	10.952582618981555	11.474134172266393	15.0554548381556	11.57844448292336	11.960915621998906	12.621547589493032	12.03045582910355	28.789645741322946	10.326720755039752	10.465801169249042	10.187640340830463	10.604881583458333	9.353157855574725	14.394822870661473	13.456030074748769	33.622690135095766	10.848272308324589	12.378156864626774	27.67700242764863	11.856605311341939	11.43936406871407	13.004018728568578
GSM8382227	GSM8382227_DSP-1001660003047-E-G03.dcc.gz	117.0	109.0	250.0	806.0	112.0	84.0	138.0	115.0	111.0	206.0	138.0	127.0	118.0	114.0	250.0	100.0	113.0	109.0	98.0	112.0	167.0	110.0	312.0	100.0	106.0	357.0	106.0	155.0	125.0	10635520.0	4_DSP-1001660003047-E-G03	4	Lung Cancer	CK	Immunotherapy	11.000872547839693	10.248676134312191	23.506137922734386	75.78378866289566	10.530749789385004	7.898062342038752	12.97538813334938	10.812823444457816	10.436725237694066	19.369057648333133	12.97538813334938	11.941118064749068	11.09489709953063	10.718798892766879	23.506137922734386	9.402455169093754	10.624774341075941	10.248676134312191	9.214406065711879	10.530749789385004	15.702100132386567	10.342700686003129	29.33566012757251	9.402455169093754	9.966602479239379	33.5667649536647	9.966602479239379	14.573805512095317	11.753068961367193
GSM8382230	GSM8382230_DSP-1001660003047-E-G06.dcc.gz	180.0	169.0	462.0	336.0	230.0	196.0	223.0	190.0	202.0	306.0	205.0	196.0	206.0	237.0	489.0	202.0	197.0	181.0	166.0	176.0	221.0	192.0	507.0	169.0	207.0	340.0	197.0	223.0	214.0	16019909.0	40_DSP-1001660003047-E-G06	40	Lung Cancer	CK	Immunotherapy	11.236018881255818	10.54937328295685	28.839115128556596	20.973901911677526	14.357135237160211	12.234776115145223	13.920178947333596	11.860242152436696	12.60931007785375	19.10123209813489	12.796577059208014	12.234776115145223	12.858999386326103	14.794091526986827	30.52451796074497	12.60931007785375	12.29719844226331	11.298441208373905	10.362106301602587	10.986329572783465	13.795334293097419	11.985086806672873	31.648119848870554	10.54937328295685	12.92142171344419	21.223591220149878	12.29719844226331	13.920178947333596	13.358378003270804
GSM8382232	GSM8382232_DSP-1001660003047-E-G08.dcc.gz	245.0	174.0	465.0	1091.0	249.0	194.0	235.0	188.0	196.0	310.0	221.0	208.0	205.0	185.0	553.0	214.0	214.0	214.0	172.0	179.0	260.0	213.0	541.0	209.0	241.0	383.0	262.0	268.0	248.0	19157257.0	42_DSP-1001660003047-E-G08	42	Lung Cancer	CK	Immunotherapy	12.788887260843241	9.08271993219071	24.27278602568207	56.94969796563255	12.997685420203947	10.12671072899424	12.266891862441476	9.81351348995318	10.231109808674594	16.181857350454713	11.536098304679005	10.857504286756711	10.70090566723618	9.65691487043265	28.8663455316176	11.170701525797769	11.170701525797769	11.170701525797769	8.978320852510357	9.343717631391593	13.571880358445888	11.118501985957591	28.239951053535485	10.909703826596886	12.580089101482535	19.992423758787595	13.67627943812624	13.9894766771673	12.945485880363771
GSM8382235	GSM8382235_DSP-1001660003047-E-G11.dcc.gz	128.0	133.0	286.0	134.0	154.0	165.0	142.0	116.0	146.0	189.0	135.0	138.0	130.0	139.0	334.0	132.0	109.0	123.0	127.0	118.0	135.0	133.0	338.0	111.0	129.0	177.0	136.0	155.0	131.0	10775504.0	45_DSP-1001660003047-E-G11	45	Lung Cancer	CK	Immunotherapy	11.878794718093928	12.342810136769472	26.54168194824112	12.435613220504582	14.291674895206759	15.312508816292954	13.178037890385452	10.765157713272623	13.549250225325888	17.539782825935568	12.52841630423969	12.806825555445018	12.064400885564147	12.899628639180126	30.996229967526343	12.250007053034365	10.11553612712686	11.414779299418385	11.785991634358819	10.95076388074284	12.52841630423969	12.342810136769472	31.36744230246678	10.301142294597078	11.971597801829038	16.426145821114257	12.621219387974799	14.384477978941867	12.157203969299255
GSM8382238	GSM8382238_DSP-1001660003047-E-H02.dcc.gz	75.0	104.0	299.0	275.0	107.0	73.0	115.0	66.0	73.0	219.0	98.0	143.0	64.0	81.0	223.0	74.0	77.0	78.0	77.0	86.0	216.0	89.0	256.0	63.0	112.0	608.0	96.0	122.0	74.0	9652269.0	46_DSP-1001660003047-E-H02	46	Lung Cancer	CK	Immunotherapy	7.7701937233618334	10.77466862972841	30.977172310469175	28.49071031899339	11.085476378662882	7.562988557405518	11.914297042488144	6.837770476558413	7.562988557405518	22.688965672216554	10.153053131859464	14.815169365876562	6.630565310602098	8.39180922123078	23.103376004129185	7.666591140383676	7.977398889318149	8.081001472296307	7.977398889318149	8.909822136121567	22.37815792328208	9.220629885056042	26.52226124240839	6.52696272762394	11.60348929355367	62.99037045071992	9.945847965903146	12.639515123335249	7.666591140383676
GSM8382241	GSM8382241_DSP-1001660003047-E-H05.dcc.gz	514.0	431.0	1042.0	581.0	545.0	480.0	524.0	492.0	537.0	830.0	541.0	482.0	517.0	507.0	1368.0	467.0	480.0	522.0	429.0	486.0	571.0	525.0	1240.0	473.0	545.0	469.0	546.0	620.0	598.0	40711311.0	48_DSP-1001660003047-E-H05	48	Lung Cancer	CK	Immunotherapy	12.625483861229622	10.586738412820948	25.594852496889626	14.27121813886072	13.386943004611176	11.790335123327274	12.871115842965608	12.085093501410455	13.190437419222388	20.387454484086746	13.288690211916782	11.83946151967447	12.699173455750417	12.453541474014433	33.60245510148273	11.471013547070493	11.790335123327274	12.82198944661841	10.537612016473751	11.937714312368865	14.025586157124735	12.895679041139207	30.458365735262127	11.618392736112083	13.386943004611176	11.520139943417691	13.411506202784773	15.229182867631064	14.688792507811895
