section	patient	gene	neighborhood	radius	index_definition	n_index	pct_detected	spearman_rho	spearman_p	partial_rho_epi	partial_p_epi	partial_rho_epi_imm	partial_p_epi_imm	hot_minus_cold_median	mannwhitney_p
P16_T1	P16	TACSTD2	t_effector	k6	tumor_including_immune_rich	1115	0.6081	-0.03407308969249837	0.25561795758794553	-0.021527018757191835	0.4728953733067289	0.02936174874217344	0.3277446313271534	-0.07385047252424826	0.27137761337581134
P16_T2	P16	CLDN4	immune_broad	1	index_tumor_not_immune_rich	895	0.6056	-0.15888102599693954	1.7801526115874784e-06	-0.076637259139066	0.02192837998150018	-0.041578938100759924	0.21449337188146522	-0.43518980526157647	3.137960240497388e-06
P16_T2	P16	CLDN4	immune_broad	1	tumor_including_immune_rich	1078	0.5891	-0.17913733423755257	3.1660558716579914e-09	-0.08341252142791447	0.006162622489430355	-0.041689422861275596	0.1717760132521445	-0.3924740187985817	8.992040914540815e-08
P16_T2	P16	CLDN4	immune_broad	2	index_tumor_not_immune_rich	901	0.6049	-0.010843434065073005	0.745149735693401	0.02219445494278966	0.5060567614105033	0.05167536656222467	0.12155530776438955	-0.015325220712572807	0.34652508962018314
P16_T2	P16	CLDN4	immune_broad	2	tumor_including_immune_rich	1085	0.588	-0.06236023463710191	0.04000123209083862	-0.008413778872294884	0.7820090497103187	0.027634015792515624	0.3635981808617573	-0.0826688995892586	0.0443499249421008
P16_T2	P16	CLDN4	immune_broad	3	index_tumor_not_immune_rich	907	0.6053	0.07453297803240158	0.024787701120554406	0.07260790854467258	0.028862920774776868	0.09290592215452857	0.0051563907304971015	0.3030041714609595	0.00882213079336995
P16_T2	P16	CLDN4	immune_broad	3	tumor_including_immune_rich	1091	0.5885	0.02355438138615676	0.43702662939071824	0.04315534631874108	0.15450185850495815	0.07405476117528118	0.014511041540115168	0.20286984165234845	0.2722499559820939
P16_T2	P16	CLDN4	immune_broad	k6	index_tumor_not_immune_rich	903	0.6047	-0.14509082418216313	1.2026040422665245e-05	-0.06418062772063228	0.053995719659239126	-0.029703233788969975	0.37317026283792476	-0.41292801096058995	2.7872129812718795e-05
P16_T2	P16	CLDN4	immune_broad	k6	tumor_including_immune_rich	1087	0.5879	-0.16939198532315872	1.920350287410663e-08	-0.074146705255508	0.014524641735346497	-0.03224716100229325	0.2885755031911723	-0.3873003067022943	3.100872429286606e-07
P16_T2	P16	CLDN4	t_effector	1	index_tumor_not_immune_rich	895	0.6056	0.004809415419098382	0.8857524778452727	0.03865959858414227	0.24820102574831399	0.0646356101304234	0.05350449721829499	0.021486488500937817	0.9884044001709317
P16_T2	P16	CLDN4	t_effector	1	tumor_including_immune_rich	1078	0.5891	-0.012774025500972399	0.6752607580274332	0.03345877448642816	0.2726102001260769	0.06849980201096187	0.02464076056862957	-0.008875212544568467	0.4758272246951676
P16_T2	P16	CLDN4	t_effector	2	index_tumor_not_immune_rich	901	0.6049	0.10915996313788218	0.0010311720209513233	0.09425111777972357	0.004656174829006062	0.11180657637624473	0.0007845079661518692	0.19518656397749723	0.017490961417953466
P16_T2	P16	CLDN4	t_effector	2	tumor_including_immune_rich	1085	0.588	0.07041263167060328	0.020365154748308217	0.07199446188603326	0.017754488585247155	0.09743412953566599	0.0013255281392763267	0.11483768366833091	0.15466999853809402
P16_T2	P16	CLDN4	t_effector	3	index_tumor_not_immune_rich	907	0.6053	0.19410496601982324	3.773406196929316e-09	0.16506036169432775	5.861207456527357e-07	0.17778330739174947	7.29105929569743e-08	0.44633201199121	3.5872221310505667e-06
P16_T2	P16	CLDN4	t_effector	3	tumor_including_immune_rich	1091	0.5885	0.1623790214420493	6.924941225478997e-08	0.14966539140802737	6.922086880537108e-07	0.17565377843907765	5.36796070519704e-09	0.4728213363524594	1.87766000977006e-05
P16_T2	P16	CLDN4	t_effector	k6	index_tumor_not_immune_rich	903	0.6047	0.02498165102846634	0.4533903770119818	0.05566868686852862	0.094742896981337	0.08112336061819495	0.014863519837670763	0.05680866398176876	0.6374003992676862
P16_T2	P16	CLDN4	t_effector	k6	tumor_including_immune_rich	1087	0.5879	0.004216700721440246	0.8895576597744306	0.04778770921064757	0.11550909592627959	0.0830428381885592	0.006201142036540329	0.02684819263727989	0.9369465163354489
P16_T2	P16	TACSTD2	immune_broad	1	index_tumor_not_immune_rich	895	0.648	-0.20734067263844463	3.790366813225887e-10	-0.1334970015284769	6.23100090036273e-05	-0.07846644833943471	0.0190192511293035	-0.42716040784897813	4.2299306759897826e-08
P16_T2	P16	TACSTD2	immune_broad	1	tumor_including_immune_rich	1078	0.6234	-0.2371511466165815	3.018210126619192e-15	-0.15324699806543968	4.343614855381359e-07	-0.07205138401157249	0.018089222276698787	-0.5534074082073686	1.0777924105086144e-11
P16_T2	P16	TACSTD2	immune_broad	2	index_tumor_not_immune_rich	901	0.6482	-0.10554433260246274	0.0015110369099197915	-0.07912741655515022	0.017584785309856073	-0.03638641854835138	0.2757885072364565	-0.24475209519781804	0.002639220293859062
P16_T2	P16	TACSTD2	immune_broad	2	tumor_including_immune_rich	1085	0.623	-0.14434765399046412	1.8036951877772453e-06	-0.09877508473583621	0.0011287441738717869	-0.03510299089599987	0.24840802360277286	-0.35711751081791965	4.497448972316183e-06
P16_T2	P16	TACSTD2	immune_broad	3	index_tumor_not_immune_rich	907	0.6483	-0.0011706047264754232	0.9719156035357361	-0.006974725504505167	0.8339402315676517	0.023058535226742248	0.4884298441671696	0.044866933869525116	0.9682780264484382
P16_T2	P16	TACSTD2	immune_broad	3	tumor_including_immune_rich	1091	0.6233	-0.04022111631168724	0.1843336339960394	-0.025196982681016986	0.4059399845268518	0.02937811209615051	0.3327581004614601	-0.1237865049142739	0.08530036719885269
P16_T2	P16	TACSTD2	immune_broad	k6	index_tumor_not_immune_rich	903	0.6467	-0.2067091237178186	3.5909750350613697e-10	-0.13501691324133278	4.741364896866717e-05	-0.08034736602053177	0.015851681689067244	-0.46313478096412797	3.174681569623023e-08
P16_T2	P16	TACSTD2	immune_broad	k6	tumor_including_immune_rich	1087	0.6219	-0.23698930799387005	2.4227706657469692e-15	-0.15434617278034962	3.201140575605376e-07	-0.0738129305652946	0.015021327756678355	-0.5933044566283417	1.3357514540146006e-12
P16_T2	P16	TACSTD2	t_effector	1	index_tumor_not_immune_rich	895	0.648	-0.0569050139301464	0.08886765051077537	-0.02803664516223089	0.40243366410820697	0.010499620618298391	0.7540296337269135	-0.04911081622362068	0.05582403916162735
P16_T2	P16	TACSTD2	t_effector	1	tumor_including_immune_rich	1078	0.6234	-0.08816146493907741	0.0037689214831726735	-0.04923282203679951	0.1063518560916352	0.011651862468641715	0.7026258807053591	-0.19729091554736933	0.0018311371990556863
P16_T2	P16	TACSTD2	t_effector	2	index_tumor_not_immune_rich	901	0.6482	0.0055659065455114076	0.8674964983675955	-0.014265143584113592	0.6691016312930969	0.011724058155334529	0.7255513875857657	0.016967846271806586	0.9488281453556718
P16_T2	P16	TACSTD2	t_effector	2	tumor_including_immune_rich	1085	0.623	-0.03004312741551735	0.322818162050494	-0.034138761318974496	0.2614288219202391	0.0098479447249742	0.746150586253943	-0.11088234008830145	0.20573041355367816
P16_T2	P16	TACSTD2	t_effector	3	index_tumor_not_immune_rich	907	0.6483	0.10580095776683357	0.001418235102572679	0.07244588846318752	0.02922305662492036	0.09152019345293516	0.005865613266120716	0.20069587700658542	0.006695411265834854
P16_T2	P16	TACSTD2	t_effector	3	tumor_including_immune_rich	1091	0.6233	0.06770666007926505	0.02532731319726549	0.04985678785224713	0.09993604623581016	0.09405042462386955	0.0018900365154821913	0.12083392481550526	0.10274069328575759
P16_T2	P16	TACSTD2	t_effector	k6	index_tumor_not_immune_rich	903	0.6467	-0.05107130709484065	0.12513652901175462	-0.02596535295031375	0.4360530232122739	0.012524497884674322	0.7073359026616126	-0.024460790987817393	0.09756726541088537
P16_T2	P16	TACSTD2	t_effector	k6	tumor_including_immune_rich	1087	0.6219	-0.08327001302977251	0.0060143302991726415	-0.04758713324262915	0.11704626318177336	0.013449622732637593	0.6581049865814739	-0.1815226612181703	0.005164242235193124
P17_T1	P17	CLDN4	immune_broad	1	index_tumor_not_immune_rich	1197	0.8413	0.01886343618359841	0.5143963787858795	0.028986975288417007	0.3165244723017665	0.031694876628347794	0.2736124270733515	0.005287752010397884	0.6778885533125336
P17_T1	P17	CLDN4	immune_broad	1	tumor_including_immune_rich	1302	0.8379	-0.0017847750042123852	0.9487005748232908	0.019514849317543388	0.4818819929438259	0.01993206514107657	0.4727321100471677	-0.011623053660313909	0.972281025450144
P17_T1	P17	CLDN4	immune_broad	2	index_tumor_not_immune_rich	1213	0.8401	0.039194077409316505	0.1725128091452395	0.03670007712534083	0.20167973081430834	0.03890265085188388	0.1760863086241764	0.05401809632881949	0.09839115214777486
P17_T1	P17	CLDN4	immune_broad	2	tumor_including_immune_rich	1319	0.8362	0.028811556655520206	0.2957437913869083	0.03565338924883252	0.1958197301656951	0.03808473977658754	0.1671858807278052	0.022502732897662803	0.21658313072384372
P17_T1	P17	CLDN4	immune_broad	3	index_tumor_not_immune_rich	1219	0.8392	0.059514569987433645	0.0377450698496057	0.045110323232619785	0.11559652019910303	0.04725032155020402	0.09943913814137513	0.02935432995545728	0.08484584406677796
P17_T1	P17	CLDN4	immune_broad	3	tumor_including_immune_rich	1325	0.8355	0.04394114857295465	0.10987737251806765	0.039408857854349784	0.151810693945059	0.04164470693771076	0.1300332677716983	0.017967565581793354	0.3113190113222245
P17_T1	P17	CLDN4	immune_broad	k6	index_tumor_not_immune_rich	1216	0.838	0.02488285545711172	0.38597671194952216	0.035115218398204334	0.22128314601748225	0.03933378841326593	0.17080997056627398	0.02260065554536561	0.4066281638813398
P17_T1	P17	CLDN4	immune_broad	k6	tumor_including_immune_rich	1322	0.8343	0.003367096880830368	0.9026536040156895	0.02365713181957759	0.39026435573479235	0.026829125723825557	0.3300553463544861	-0.0022086637841440826	0.7671938631008653
P17_T1	P17	CLDN4	t_effector	1	index_tumor_not_immune_rich	1197	0.8413	0.0014330113332618147	0.9604992369267357	0.01155148019246513	0.6898319601552472	0.012275178240517451	0.6716316500478952	0.020759959565380903	0.8482866642245473
P17_T1	P17	CLDN4	t_effector	1	tumor_including_immune_rich	1302	0.8379	-0.02421008121628069	0.3827355890353297	-0.006431037008869918	0.816737685943068	-0.008422650588192915	0.7615879146949458	-0.020302078618299246	0.5360862819702772
P17_T1	P17	CLDN4	t_effector	2	index_tumor_not_immune_rich	1213	0.8401	0.004258815355230256	0.8822051295738509	0.009356185398828912	0.7448819101683513	0.010164649956307597	0.7238127105720081	0.01616212468745437	0.9031721125529465
P17_T1	P17	CLDN4	t_effector	2	tumor_including_immune_rich	1319	0.8362	-0.010249102935206922	0.7099790812740302	0.003103966914147281	0.9103630636434815	0.0034183241329424838	0.901366548592996	0.008893107529694189	0.8793868778716838
P17_T1	P17	CLDN4	t_effector	3	index_tumor_not_immune_rich	1219	0.8392	0.015504729097428262	0.5886371338081355	0.01209487088367485	0.673250369514383	0.013065544349504438	0.6488578506235574	0.012379297656644361	0.7900880099831604
P17_T1	P17	CLDN4	t_effector	3	tumor_including_immune_rich	1325	0.8355	0.0025179404445690255	0.9270412317587633	0.00817423096341686	0.7663457117698935	0.008802529074038631	0.7490604092463626	-0.02530180890919176	0.8283793687140784
P17_T1	P17	CLDN4	t_effector	k6	index_tumor_not_immune_rich	1216	0.838	0.00867358600438109	0.762535507443935	0.019681886548972665	0.49308598386911107	0.0217055299865324	0.4498980933566569	0.03641559162133445	0.5059994841156816
P17_T1	P17	CLDN4	t_effector	k6	tumor_including_immune_rich	1322	0.8343	-0.017880356143760167	0.5159800311564325	-2.489734021054264e-06	0.9999278671490599	0.0003483195240828235	0.9899125440672145	-0.007283438268051001	0.7936760534146002
P17_T1	P17	TACSTD2	immune_broad	1	index_tumor_not_immune_rich	1197	0.9708	-0.10267687202992652	0.00037357788158449344	-0.0988844382114156	0.000615787376623307	-0.10712759065211928	0.00020719803612586555	-0.13623337430318228	0.000601960618819072
P17_T1	P17	TACSTD2	immune_broad	1	tumor_including_immune_rich	1302	0.9677	-0.1327252928017346	1.5410746882812141e-06	-0.11598046287686203	2.7470641878228788e-05	-0.11625310666939856	2.6481614743975196e-05	-0.17191577011311732	7.751806260512856e-06
P17_T1	P17	TACSTD2	immune_broad	2	index_tumor_not_immune_rich	1213	0.9695	-0.06623617581869361	0.021052654058248844	-0.07575312686334393	0.008331696257295712	-0.07848389216799936	0.0062838553596614374	-0.1129946644674571	0.024989687076399578
P17_T1	P17	TACSTD2	immune_broad	2	tumor_including_immune_rich	1319	0.9666	-0.09280355021991349	0.000739412982731344	-0.09233970425909321	0.000789878000202047	-0.08746507178810452	0.0014869045706132865	-0.12941943529164246	0.0024431828526774563
P17_T1	P17	TACSTD2	immune_broad	3	index_tumor_not_immune_rich	1219	0.9688	-0.04821178189665661	0.09246681095813095	-0.07179213829679214	0.012203754987418153	-0.0733493268769873	0.010477794934562154	-0.09046919296111788	0.0910215032141959
P17_T1	P17	TACSTD2	immune_broad	3	tumor_including_immune_rich	1325	0.966	-0.07659277678235485	0.005279174825481328	-0.09003586790602142	0.0010392246061702013	-0.08500569369840628	0.0019707997930895295	-0.1140098778047105	0.005133287733909562
P17_T1	P17	TACSTD2	immune_broad	k6	index_tumor_not_immune_rich	1216	0.9679	-0.09899283624274834	0.0005463423817770572	-0.09508168461063249	0.0009054867116958492	-0.1020885825869588	0.0003671032829105408	-0.1307740186455899	0.0014287077848705097
P17_T1	P17	TACSTD2	immune_broad	k6	tumor_including_immune_rich	1322	0.9652	-0.1309137725975117	1.7881582910328105e-06	-0.1151952273628592	2.7065295669759613e-05	-0.1136081936596858	3.51752214396994e-05	-0.1846915849582378	4.668487580590449e-06
P17_T1	P17	TACSTD2	t_effector	1	index_tumor_not_immune_rich	1197	0.9708	-0.04957445061274906	0.08645096066870431	-0.04123662911215781	0.15409622643700313	-0.04303026280176693	0.1371111817459284	-0.046224302442677834	0.272111008782132
P17_T1	P17	TACSTD2	t_effector	1	tumor_including_immune_rich	1302	0.9677	-0.0812737527571235	0.0033391421286769352	-0.063685583669544	0.02160602044360189	-0.05782805893447914	0.037091153066944674	-0.1060507494713614	0.010309660254904849
P17_T1	P17	TACSTD2	t_effector	2	index_tumor_not_immune_rich	1213	0.9695	-0.054255479896195995	0.05888362001540084	-0.05210362918925086	0.06978789555679561	-0.053255601868426455	0.06393035042122434	-0.09157637070798885	0.09415505397974741
P17_T1	P17	TACSTD2	t_effector	2	tumor_including_immune_rich	1319	0.9666	-0.08054103942530037	0.0034216572895436072	-0.06890885953886075	0.012339386133674848	-0.06298275987365615	0.022267439257498432	-0.0984379101873123	0.009831266998335478
P17_T1	P17	TACSTD2	t_effector	3	index_tumor_not_immune_rich	1219	0.9688	-0.018747746989259902	0.5131451987951702	-0.0248418570110878	0.3863691171307143	-0.02488696384072257	0.3857025942505027	-0.0358094739260193	0.5433402801187278
P17_T1	P17	TACSTD2	t_effector	3	tumor_including_immune_rich	1325	0.966	-0.04783320054446031	0.08176989615389918	-0.04414665242227693	0.10835710749948418	-0.037629323829601324	0.17134819140224336	-0.0761715172680224	0.15927705491771127
P17_T1	P17	TACSTD2	t_effector	k6	index_tumor_not_immune_rich	1216	0.9679	-0.05269830719765898	0.06620408296589007	-0.04383746254372025	0.126711972905391	-0.04532032115169843	0.1145064203715274	-0.04009167920912704	0.24983785217097199
P17_T1	P17	TACSTD2	t_effector	k6	tumor_including_immune_rich	1322	0.9652	-0.0856201168842796	0.0018340478423697472	-0.06833315210571918	0.012985751044418683	-0.061561940380101925	0.025308632830614176	-0.11169963407061179	0.004236134231422216
P17_T2	P17	CLDN4	immune_broad	1	index_tumor_not_immune_rich	1316	0.8313	-0.08488988878155777	0.0020550110348064718	-0.05812823959474688	0.03505886016413905	-0.04586640244415609	0.09653084913434648	-0.09450675490511284	0.013849188417832057
P17_T2	P17	CLDN4	immune_broad	1	tumor_including_immune_rich	1445	0.8263	-0.08980751917612104	0.0006312459593356805	-0.05942162481354782	0.023941810435128844	-0.042448837182079154	0.10699974171455989	-0.11704314219251599	0.007397226877035288
P17_T2	P17	CLDN4	immune_broad	2	index_tumor_not_immune_rich	1337	0.8287	-0.05953423270857121	0.029498130805863346	-0.05022401058320481	0.0664768800248734	-0.038931778751203724	0.1551185084932135	-0.041286584025730155	0.08484292357697364
P17_T2	P17	CLDN4	immune_broad	2	tumor_including_immune_rich	1467	0.8234	-0.06812741358920718	0.009049287828321529	-0.052926095884125376	0.042749822995735605	-0.03722712553209644	0.15440088858370749	-0.07972491244296043	0.014663732492725531
P17_T2	P17	CLDN4	immune_broad	3	index_tumor_not_immune_rich	1338	0.8288	-0.02536394044116721	0.3538945905324954	-0.01951979338011999	0.4757580100340315	-0.009116439142937475	0.7391999372962221	0.01627895111722899	0.20780263562616785
P17_T2	P17	CLDN4	immune_broad	3	tumor_including_immune_rich	1469	0.823	-0.0319126656394951	0.2215548953424042	-0.020414296865988425	0.4344623223940582	-0.004918297305821537	0.8507054397107674	0.015695329774483513	0.28351929273294985
P17_T2	P17	CLDN4	immune_broad	k6	index_tumor_not_immune_rich	1340	0.8291	-0.09141104473053178	0.0008078625477838632	-0.06535665905372566	0.016762427301244564	-0.05341825746920428	0.050755868861697466	-0.1126252631250858	0.0020990712513239904
P17_T2	P17	CLDN4	immune_broad	k6	tumor_including_immune_rich	1471	0.8239	-0.09398855110015393	0.0003065163737837043	-0.06404913776602554	0.014044854270055532	-0.04736402999016924	0.06955160947477705	-0.11976512716812715	0.003329197290251353
P17_T2	P17	CLDN4	t_effector	1	index_tumor_not_immune_rich	1316	0.8313	-0.025629576163401654	0.3528756637190965	-0.016441561565775007	0.5513807079866815	-0.004496792366030522	0.8706361168924485	-0.0322221414000593	0.45884584970347697
P17_T2	P17	CLDN4	t_effector	1	tumor_including_immune_rich	1445	0.8263	-0.03173050547699754	0.228034898120209	-0.015235272653752423	0.5629451093602614	0.0018178217804986892	0.9449947771258	-0.07415000897180768	0.124694941639862
P17_T2	P17	CLDN4	t_effector	2	index_tumor_not_immune_rich	1337	0.8287	-0.03076322853677325	0.26098260924959854	-0.028722298523674795	0.2941449511312037	-0.018065699205320036	0.5095659323479512	-0.05050534502050685	0.14596723225370176
P17_T2	P17	CLDN4	t_effector	2	tumor_including_immune_rich	1467	0.8234	-0.032751741549748525	0.20994897270650292	-0.023815119643296252	0.3621932874817755	-0.008424570190497273	0.7473136193543685	-0.03865176148200111	0.266465756706488
P17_T2	P17	CLDN4	t_effector	3	index_tumor_not_immune_rich	1338	0.8288	-0.045427239596901925	0.09671887006790564	-0.0442457640421309	0.10585117910505515	-0.0368958742404309	0.1777259393002748	-0.026216980553571134	0.18132403853601187
P17_T2	P17	CLDN4	t_effector	3	tumor_including_immune_rich	1469	0.823	-0.04267614916238704	0.10204398471753738	-0.03548508532957386	0.17419010558659342	-0.0240535943762859	0.357240979478765	-0.03967870200436363	0.18433355237378868
P17_T2	P17	CLDN4	t_effector	k6	index_tumor_not_immune_rich	1340	0.8291	-0.03813338817839939	0.16298088733906288	-0.029115894281260674	0.28703450851811474	-0.01766694468437436	0.5184866435596147	-0.04403175976008067	0.22467660507509934
P17_T2	P17	CLDN4	t_effector	k6	tumor_including_immune_rich	1471	0.8239	-0.04060560961422779	0.11954407118545683	-0.024090809988634877	0.3560052114758631	-0.007765510489292072	0.7661733544038334	-0.08664651630446596	0.03957589901075567
P17_T2	P17	TACSTD2	immune_broad	1	index_tumor_not_immune_rich	1316	0.9681	-0.16904205354796314	6.78925609874954e-10	-0.1384005422104366	4.696831211167443e-07	-0.1307534133964634	1.9784090900041942e-06	-0.1925283408381746	2.551596802628609e-07
P17_T2	P17	TACSTD2	immune_broad	1	tumor_including_immune_rich	1445	0.9668	-0.19168866037121993	2.002448546020636e-13	-0.15540538152646433	2.913653358929824e-09	-0.13023196828132852	6.906741544476843e-07	-0.2241285853367434	1.1367007193271282e-09
P17_T2	P17	TACSTD2	immune_broad	2	index_tumor_not_immune_rich	1337	0.9663	-0.1088528292678611	6.653774107902343e-05	-0.09986555611246492	0.0002562362090681593	-0.09057850873863353	0.0009222231158449337	-0.15668697070854232	0.00010248266118221923
P17_T2	P17	TACSTD2	immune_broad	2	tumor_including_immune_rich	1467	0.9652	-0.13107905873972772	4.7045181174189243e-07	-0.11413302674285453	1.1837352173807927e-05	-0.089771257999733	0.0005816324263795222	-0.20898657257278752	4.250870111137292e-07
P17_T2	P17	TACSTD2	immune_broad	3	index_tumor_not_immune_rich	1338	0.9664	-0.067910784301983	0.012968467397025363	-0.06277134339992953	0.021712969131121227	-0.05325296951589562	0.05165161526951924	-0.10564210887119962	0.007259385178059973
P17_T2	P17	TACSTD2	immune_broad	3	tumor_including_immune_rich	1469	0.9653	-0.08268720616815103	0.001514284644485539	-0.06976463561266717	0.0074957412014799414	-0.04620679549430152	0.0768566629806673	-0.1236437471173164	0.001184108251154516
P17_T2	P17	TACSTD2	immune_broad	k6	index_tumor_not_immune_rich	1340	0.9664	-0.16362623468365475	1.6935872046497357e-09	-0.13330719537486407	9.81402361443387e-07	-0.12582013186357685	3.904736941036675e-06	-0.17908345814386495	2.831419024365524e-07
P17_T2	P17	TACSTD2	immune_broad	k6	tumor_including_immune_rich	1471	0.9653	-0.18628914662535292	5.937043553221513e-13	-0.15024038080090096	7.110820054002768e-09	-0.12619847727447783	1.2211796717344723e-06	-0.2304388159108257	6.674770320423762e-10
P17_T2	P17	TACSTD2	t_effector	1	index_tumor_not_immune_rich	1316	0.9681	-0.07276341347733449	0.008275691008065016	-0.06320142410899911	0.021906750927587395	-0.05161335696087134	0.06142748544921798	-0.04498083250073992	0.03363061233814274
P17_T2	P17	TACSTD2	t_effector	1	tumor_including_immune_rich	1445	0.9668	-0.10934737940976183	3.1061929526715865e-05	-0.09056765692497908	0.0005696376325158874	-0.06369377220787388	0.01552538496539991	-0.13295401604158164	0.00017945696594666953
P17_T2	P17	TACSTD2	t_effector	2	index_tumor_not_immune_rich	1337	0.9663	-0.06805991737458585	0.012804152202004445	-0.06799374504589345	0.012925589488519509	-0.05829696675863062	0.03318395764459884	-0.10140719140462262	0.010887365157220965
P17_T2	P17	TACSTD2	t_effector	2	tumor_including_immune_rich	1467	0.9652	-0.08250941896406046	0.001561900999097831	-0.07318917131838794	0.005052535926050791	-0.04917895233440353	0.059853388132277786	-0.13479552166684927	0.0016514178391725724
P17_T2	P17	TACSTD2	t_effector	3	index_tumor_not_immune_rich	1338	0.9664	-0.06465953668416756	0.01800935908199331	-0.06493716230921404	0.017562560060147888	-0.057537631586060595	0.03547881069713934	-0.03839670767346837	0.05137059675587495
P17_T2	P17	TACSTD2	t_effector	3	tumor_including_immune_rich	1469	0.9653	-0.0759365569891521	0.0035890531564068554	-0.06836365178615676	0.008789036588859952	-0.04986983430187541	0.05617876470429859	-0.09883676616217074	0.0028541191168755284
P17_T2	P17	TACSTD2	t_effector	k6	index_tumor_not_immune_rich	1340	0.9664	-0.07236908854218803	0.008045681322844271	-0.06246556271370509	0.022262483873505694	-0.05143380174807977	0.059989977428422755	-0.06917741036621328	0.021501653732256074
P17_T2	P17	TACSTD2	t_effector	k6	tumor_including_immune_rich	1471	0.9653	-0.10644111301799875	4.303389330163783e-05	-0.08712817889732122	0.0008256067340968022	-0.06180297065556059	0.017836061450147135	-0.13941292432682895	9.027064218892693e-05
P19_T1	P19	CLDN4	immune_broad	1	index_tumor_not_immune_rich	1064	0.6137	-0.05300185243320011	0.08397915084738597	-0.060412133337527235	0.048937106795861766	-0.04773850818785606	0.12000010057183491	-0.1611890891832808	0.04151978654434259
P19_T1	P19	CLDN4	immune_broad	1	tumor_including_immune_rich	1242	0.6143	-0.028302346059038173	0.31894551027624596	-0.020630995848717117	0.4677590187500263	-0.007078844633865839	0.8033425545634426	-0.11237957738163162	0.2318057351829268
P19_T1	P19	CLDN4	immune_broad	2	index_tumor_not_immune_rich	1075	0.6102	0.01787772833560654	0.5581945136041069	0.0010530225727713239	0.9725028311546763	0.016664859835160452	0.5855561096100409	0.02639161117054556	0.4946099696182522
P19_T1	P19	CLDN4	immune_broad	2	tumor_including_immune_rich	1255	0.6104	0.03092020889622403	0.2737143283208037	0.028745437725364347	0.30909419949891953	0.04748017787328597	0.09296489326140751	0.0007255421073979473	0.4523496806379447
P19_T1	P19	CLDN4	immune_broad	3	index_tumor_not_immune_rich	1075	0.6102	0.03472281541945275	0.2553367869437352	0.007502718110191517	0.8059951768326492	0.02053390215154387	0.5016414531158913	-0.006336115169743306	0.7607699165556854
P19_T1	P19	CLDN4	immune_broad	3	tumor_including_immune_rich	1255	0.6104	0.05536396654693298	0.049893913426246064	0.04408743309965627	0.11866068718187531	0.06183656387497395	0.028612484915359615	0.06938774842000606	0.2383429680718655
P19_T1	P19	CLDN4	immune_broad	k6	index_tumor_not_immune_rich	1075	0.6102	-0.05680249899373465	0.06264101613189128	-0.06434364768025493	0.03499678205449231	-0.051673470927427884	0.09068245941628426	-0.15479796347324093	0.06477682990928244
P19_T1	P19	CLDN4	immune_broad	k6	tumor_including_immune_rich	1255	0.6104	-0.03411052806501891	0.22722189622913566	-0.026294553782380332	0.3521788291684136	-0.012343706549473974	0.6624595991056077	-0.13355041078082885	0.1496554208175026
P19_T1	P19	CLDN4	t_effector	1	index_tumor_not_immune_rich	1064	0.6137	-0.041997647817054715	0.17102568211206795	-0.05136241926779503	0.0941820099035571	-0.04008548281305086	0.1917887935574212	-0.18024566760242167	0.10525491014999742
P19_T1	P19	CLDN4	t_effector	1	tumor_including_immune_rich	1242	0.6143	-0.02609810219113725	0.35810589237105356	-0.02173061220574764	0.4443661165745232	-0.010646183814224625	0.7080149943566496	-0.09293399138739122	0.34786875262908756
P19_T1	P19	CLDN4	t_effector	2	index_tumor_not_immune_rich	1075	0.6102	0.026795517282337554	0.38011454590924687	0.01077704326383545	0.7242507028642725	0.023708843009689753	0.4378512661595707	0.06542017827407776	0.3517899798038424
P19_T1	P19	CLDN4	t_effector	2	tumor_including_immune_rich	1255	0.6104	0.039421458726342444	0.16280645542763036	0.035322399130395116	0.21130883278657947	0.05087671987015459	0.07181495158098994	0.06895888461230593	0.34365813789660726
P19_T1	P19	CLDN4	t_effector	3	index_tumor_not_immune_rich	1075	0.6102	0.07705475795559527	0.011496682121225328	0.04945661405424083	0.10525524722905133	0.06322960292881702	0.038372813367778896	0.20022940953979218	0.02795097176555594
P19_T1	P19	CLDN4	t_effector	3	tumor_including_immune_rich	1255	0.6104	0.08598509221370153	0.00229819775324763	0.07096839141863732	0.011944264676122415	0.08931413135398807	0.0015524859975031434	0.15011006754548795	0.019836802379206812
P19_T1	P19	CLDN4	t_effector	k6	index_tumor_not_immune_rich	1075	0.6102	-0.036572127816547784	0.23087685766976396	-0.04595066218312717	0.13234113453326413	-0.03400917986149148	0.26568641259203934	-0.19155349613014416	0.08184164168072418
P19_T1	P19	CLDN4	t_effector	k6	tumor_including_immune_rich	1255	0.6104	-0.02369657862539331	0.4016063806367695	-0.019138604473140097	0.49832997112495864	-0.006635373840321998	0.8144839700039551	-0.11135675397727984	0.26866435410312406
P19_T1	P19	TACSTD2	immune_broad	1	index_tumor_not_immune_rich	1064	0.9549	-0.14008172500318192	4.505462967651967e-06	-0.15419082578644253	4.3832718402198917e-07	-0.08759781132526465	0.004279372438546608	-0.2530350581848273	2.947934421518416e-06
P19_T1	P19	TACSTD2	immune_broad	1	tumor_including_immune_rich	1242	0.9565	-0.1680146793336793	2.559482792534634e-09	-0.16607817182214432	3.966219117127801e-09	-0.058004694665968935	0.041130142353353216	-0.27203379075354395	6.359783952503906e-08
