sample	CLDN4	CXCL9	CXCL10	CXCL13	CXCL11	CD8A	CD274	GEP18	IFN_compact	CHEMO3	epithelial
Case146	5.491692787974502	5.068326861434506	4.0760459544394125	4.433693926069589	3.4039493642328646	3.1581754259302035	1.514501036274285	0.19438129614251853	0.5428180423810129	1.0029032591186837	-0.3818453884073115
Case147	6.7625880046464735	4.352052256342492	4.895351098174792	2.765746891799855	0.8479969065549501	3.276645542895624	3.483880253814105	-0.30542280663705035	0.32301530133439005	0.688193876988493	-1.5151695842598838
Case148	5.8105202237568605	3.6470842126289535	5.299391206126829	2.303926836480695	2.6306384460554395	2.330271553416697	3.1096948648259297	0.1785549294261547	0.37453298397811063	0.5483912712290242	0.28849478029269127
Case149	2.84478735007906	0.0	2.211012193485512	4.958564314942498	0.0	1.1453513855726198	1.9593992347721212	-1.0553809304000195	-0.8717604229212825	0.09306718772950832	0.04356035640269065
Case150	5.872902615752279	1.1680001245178202	0.0	1.574828123587443	1.2047667506546131	2.327399946097422	1.2166100687424417	-0.2791264364733865	-0.23518814905059046	-0.6649149519720088	0.4334899883215863
Case151	6.157549050106923	0.0	0.0	1.8057051848385113	1.1667154449664223	1.6717462668632228	1.7013272574129406	-0.43929678782034587	-0.6285317359269038	-0.7967963493107847	0.3397449897402573
Case152	5.696605938071341	3.7078560514821866	4.806375618121289	1.2351143203763573	1.4478436443620852	4.014176730560741	2.5897634869849773	0.5095308367873475	0.11017417265566443	0.28987637271991945	-0.22220089240227525
Case153	6.074227111863705	1.7824085649273733	0.0	1.7207162425211313	0.7320520733002891	1.8036403568906665	1.9237196787493887	0.2850941951826391	-0.49393934317249827	-0.5449452883400759	0.674782187294017
Case154	5.780782520061914	0.0	0.0	3.483106344967175	0.5250665920782109	1.2732174731034955	1.2533842358000744	-0.6875710898753368	-0.8108343822219994	-0.47933638106601606	-0.9078243813170785
Case155	5.997314991915606	0.0	0.0	1.0614306004977478	0.766383141001298	1.3645724322958561	0.7259592345091875	-0.6708096038667439	-0.8072178025207706	-0.9376555495584366	0.1844489406545199
Case156	5.9550570167583	0.0	0.0	2.192825403552391	2.176641917656893	1.4005379295837286	2.7253049015744444	-0.008397848506529816	-0.09546792975235116	-0.7235311249500302	0.23545789245304038
Case157	5.469071952080386	0.0	0.0	0.9664304673062981	0.4843959625026663	0.655351828612554	0.22897256976016075	-1.1975849326800816	-1.0377442276653248	-0.9556349929873974	0.09988565998851154
Case158	5.535835235862393	3.3461059091885277	2.297778355158528	2.657640005207824	1.1801478611584286	1.7176490081733153	2.127963378123582	-0.41605165636833696	-0.13464520491236776	0.17210003697621182	0.5748280370935933
Case159	5.597769518027974	0.0	0.0	1.4350951516200972	0.42007811597937394	3.137011612041735	2.495950936942776	0.1352738056130125	-0.5768687346646626	-0.8669369049353471	-2.3674532725895583
Case160	5.070131680772062	5.764898122814709	6.311194286388446	5.268471822912371	3.8670068572111522	3.608927491521202	4.4182574250880755	0.8220619668503902	1.3576644991468334	1.561964097087538	0.5184936349643978
Case161	6.511373155299844	1.8302553241676829	0.0	2.604071323668861	1.2302030133664215	2.4766409086695202	2.2933704842047526	0.1516273626663109	0.18520691700031447	-0.37057168925544914	0.9093770176323965
Case162	0.0	6.0193238467882555	7.743333192534329	6.1168013920039845	5.7922046396903735	2.8133194549222047	3.2492936301607407	0.3856350234529421	1.6124192355947975	1.9506526217727729	-0.3616643231294059
Case163	5.710696247531549	5.1503972017690955	5.414034026479193	2.6924271980897077	3.11619838466359	2.782408564927373	2.1667154449664223	0.34024172599568847	0.44438683274324453	0.8630999483427991	-0.33971086967865494
Case164	6.021524144677458	1.2862897581340969	0.0	1.902266569083071	2.0905147298882505	2.0844044829343473	0.9411063109464314	-0.19442156286785872	-0.28530152813297877	-0.5851633491435344	0.1281905562636298
Case165	5.75384517930536	6.921162562208267	7.286335969181641	3.3253864146597736	4.459890584954992	3.6027656634991336	1.9811219897943106	0.9983030393714216	1.4945379352513348	1.4973299779390048	0.31221353902017834
Case166	7.175714206821487	2.3493652775942135	4.5244398510974655	1.899175630480513	2.111031312388744	2.1521834190550453	2.6262054829530377	0.45023417088030193	0.4477913411156054	0.17396068443592738	1.4420303350568202
Case167	5.991567195305287	0.0	0.0	0.9664304673062981	0.3080113145521776	0.5675454476437468	0.09626185305840348	-0.5969877278023912	-0.7636963379642743	-0.9556349929873974	0.11799467321019183
Case168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.6952846141342852	-1.632055975674781	-1.1385387567109786	-2.2156658029593572
Case169	5.916094422938358	0.0	4.594190219861658	1.1183597259530575	1.5410191531335593	2.065572311593622	1.1953475983222193	-0.4056114706592985	-0.2590353474589889	-0.3177279417771724	0.264097674378601
Case170	5.669848822064225	3.7944158663501057	3.9862288802273995	4.475927938533493	2.0837239663930083	3.758942716872358	3.8844025529836874	0.929198040278781	0.3621598008325397	0.8074900333169058	-0.33753923740210273
Case171	5.493711372639175	4.677000757341547	4.591739248767405	6.292174364548002	3.0719342450915628	3.888207465187117	3.017743786503007	0.8850247128343538	0.5168974578831012	1.3641855625444108	-2.635162442489583
Case172	0.0	4.430686709248299	0.2028878334701434	5.9857964074473395	0.5655971758542251	4.086953564887733	1.0071955014042038	0.26705836858721205	-0.41603174109941027	0.6872478112544206	-1.359964412183599
Case173	5.93269901456694	0.0	0.04124298223188134	1.0440443327060216	0.8968530728967068	2.199436783558857	2.6755901396324258	-0.2126217557332993	-0.5012268751120443	-0.9354775290363024	0.5125946909175249
Case174	5.464929601129852	0.0	0.0	0.9664304673062981	0.3080113145521776	0.8383467365212307	0.4719677876615157	-0.7706400759792236	-0.7500979977224307	-0.9556349929873974	0.5376467968258509
Case175	5.731563419837288	0.0	0.0	1.2041407167802254	0.766383141001298	1.072448850069692	1.4065366702051718	-0.40081932800816644	-0.4434015907984952	-0.9106466562417254	0.36898752304327026
Case176	6.010197989565728	2.811676528007698	0.7493197245740804	4.743514968050068	0.6599245584023783	3.0200576523412535	2.950468414150123	0.2811203857023532	-0.18205009796486288	0.28121647795590116	0.6199631111084505
Case177	7.907587729751099	5.584601781869199	5.041242982231881	6.2145134100800155	4.285476201326349	4.206408798248408	1.556306784224977	0.7700565745481455	1.1119897091690878	1.5455210332662095	1.0046696853460129
Case178	7.52594357228725	7.937479756173072	6.5693847573324735	6.094362764666703	4.8209447918806925	4.582857034844238	5.77222878504497	1.441196330449881	1.8727605157904288	2.079091328647707	0.7330820206398846
Case179	5.890033184070901	0.0	0.0	1.6304054714823233	0.8812730614292485	1.4740465993193055	1.8114710305298358	-0.5807737763453044	-0.595547999806199	-0.8299730531060198	0.9353833190654789
Case180	5.574858391292778	2.7050932197348923	3.9180045185978747	1.2756030793368496	2.477418292634925	3.034743949324734	3.257010618206024	0.43178898151546297	0.2098629725337478	0.02901050790466549	-0.30175893198525117
Case181	5.747038231647968	0.0	0.0	2.291898196046679	0.6415460290875237	0.7458826889022593	1.4525954347028693	-0.9025242749691389	-0.7887836438114584	-0.7047809021012844	-0.6147791234523194
Case182	6.087781047708466	0.0	0.0	0.9664304673062981	0.3080113145521776	0.5310694927259542	0.09626185305840348	-1.708199846462032	-1.478022221516496	-0.9556349929873974	-0.8216893773319159
Case183	6.975125723397613	2.150559676575381	0.0	0.0	0.5018212654209103	1.8559896973084806	4.906602027742593	-0.06408326589466067	-0.33981324237605426	-0.8152616061337469	0.31027649513605493
Case184	5.743595749817112	3.7783137252659516	3.2842179831783613	3.7944158663501057	2.1638207264904183	3.1729674805960877	2.8439838440483265	0.9744665604674546	0.7473086562724939	0.5830074631524267	0.46332230059900137
Case185	5.45450493755737	0.0	0.0	0.9664304673062981	0.3080113145521776	0.5310694927259542	0.09626185305840348	-1.5221296063626726	-1.604784447475669	-0.9556349929873974	0.0024680762047708527
Case186	6.582977429990839	3.204140716780225	3.507160349117523	4.678804337734604	1.5002921767341655	4.097695063735519	2.1073530984482955	0.2689107071575312	0.33354497548804024	0.6936335736424905	0.4519368581406217
Case187	5.610995278948271	3.6065606711381917	5.907395450528371	3.4081683707081063	3.478842409540601	3.4776773275653072	3.9151384259244564	0.8926758957868687	1.1560191075637434	0.8319017204085862	-1.6584026169174244
Case188	5.7623222366402524	3.1425768142445505	3.377540251574055	5.200339559661025	0.9433587626778102	4.001802242633985	4.195820019340758	0.9142408612247203	0.5745570074693398	0.7658967511874083	0.08419497396021226
Case189	6.157549050106923	0.0	0.0	2.3868109464722167	0.6959938131099002	2.143066832378066	3.3919051652989185	-0.05674913724874607	-0.15361913194214152	-0.6868179964754152	0.6678353865383972
Case190	6.2387486521150635	1.0648828515848543	3.2474718535858558	4.29175088456027	1.325961996171852	1.3645724322958561	4.857980995127572	0.27954748028505105	0.03582269818877589	0.26437010391756466	0.020402518709051187
Case191	1.414676780426886	1.9233393716321505	1.4828482830684653	0.0	0.0	0.0	1.5063988315274541	-0.9646117699269582	-0.856690760508558	-0.6528039116023296	-2.1608181299305937
Case192	5.517937039328685	4.630696683820747	4.05145911327323	2.7668071513029213	2.020768865094572	3.769771739249448	2.6301724592810753	0.3107278941136585	0.6627105123003981	0.6183876012898699	-1.5062626397968122
Case193	5.642557179595621	0.0	0.0	1.0150693217176483	0.5250665920782109	0.9530789526125074	0.8057051848385113	-0.9199971832009781	-1.1653220040533967	-0.9464297476686777	-0.9824402992879384
Case194	6.479844921181483	0.0	0.0	1.7350888704781762	1.0593552776164212	1.7048719644563528	1.2375637183176758	-0.10814944898922361	-0.38316085341869605	-0.8101609835123461	0.9467374488347945
Case195	5.937203129192643	0.0	4.058576261226231	0.9664304673062981	2.864136609210203	0.9597701552114671	1.4065366702051718	-0.5524862392810286	0.18487125828056067	-0.41749980701310924	0.6016265874850532
Case196	5.698385189898527	0.0	0.0	6.1093187657791495	1.7281382034189274	0.8229340480283714	4.753390597665992	-0.16724353430643948	-0.4481519954913292	0.017692792117002625	-0.4458568019923868
Case197	5.545721311130395	4.9348467079172815	5.821710215034674	3.6695937511883328	3.085764553778314	4.3511335898310035	4.634651346787218	1.2607139178023443	1.3172664581057785	1.0696881840553758	-2.1435234266975316
Case198	5.979979586743875	2.033863451866284	0.0	3.815063017192867	0.6780719051126377	4.090684090109246	3.416569549002425	0.7417680137907081	-0.06109115710402316	-0.11077614421556847	0.3888852652186804
Case199	6.071505267347363	0.0	4.2404669873986	2.4097982278284196	0.8495990111514515	1.4499574836280036	1.7685019474342594	-0.14231372772363401	-0.05887564150701398	-0.12021503082498876	0.5914629711018905
Case200	6.330540473788208	0.0	0.0	1.2147465226823952	0.6415460290875237	2.845188935340077	2.2960168225332223	-0.3112046911159461	-0.5314601769650258	-0.9086394328744453	0.3906994944308485
Case201	4.922150265321415	3.1737670677367062	3.378927725272926	5.310412835263556	1.4092551466848375	2.5587574303737624	5.174446368548191	-0.3089956557223925	-0.1788318840899624	0.7916014526162324	-0.2666064677787812
Case202	6.0397744786641745	0.0	0.0	1.0150693217176483	0.39835037034596477	0.7773671094504128	0.6088092426755238	-1.1007169264565086	-1.1163973545699966	-0.9464297476686777	0.20244060335652247
Case203	6.149808077162243	2.12565110166152	5.5443308211515845	1.1289532203860064	2.8278190246173196	2.4766409086695202	2.7400640588468588	0.2336150977238811	0.11060161924757181	0.1297909331731358	-0.08507851228233665
Case204	6.456017575807786	3.0517201164473278	3.933383791472236	1.9373443921502325	1.9844070653106138	2.8763695999727847	4.064193061927492	0.26943594578450525	0.1794635923954195	0.20839464044501269	0.5717097837758952
Case205	5.4565761931705055	0.0	0.0	4.679254880749825	0.6780719051126377	0.7773671094504128	0.6248027652529473	-0.9944274312636957	-0.823396057978988	-0.2529568570668436	-1.338893629530087
Case206	5.519950702504634	1.6821237896197205	0.3021727997407522	1.1934563657495856	2.0905147298882505	2.865522959139964	2.6852674065168416	-0.11073710841843153	0.10690376157604892	-0.6197422414373044	0.24508469191762838
Case207	5.818671644166626	0.0	0.0	1.0503275535584247	0.8172139242583266	1.039840264531791	1.4525954347028693	-0.6802928916622631	-0.7132655894846525	-0.9397568792895471	-0.31214989849865904
Case208	6.702311232858297	4.8449379576519735	4.472422783735942	1.9836776946980672	2.1573671481114878	2.5513929680274545	2.9261892343634686	0.3164200434057066	0.6128160951751471	0.5581965524195438	0.3915372902320059
Case209	5.082234216406493	0.0	1.280956313831056	0.0	0.0	0.33913738491958556	4.012836807513843	-0.807967093634577	-0.5700492051508446	-0.9686940575355724	0.5441373079895463
Case210	5.700162250106601	1.3311319222172022	4.044394119358453	4.123169543155821	1.96236393150695	2.1220100201258134	2.9712216418545023	-0.20704519158214157	-0.11578568734754535	0.3781536849864084	-0.6017909601709736
Case211	5.6716330565959	4.809723119137955	4.584421388615961	2.7272670107349124	2.1508845713050255	1.3487989596121075	2.476122419880152	0.010833960253661947	0.22264284748865976	0.7084826153190943	-0.0070908278324634255
Case212	6.9057480097011945	3.341985747228616	5.522777669524576	2.0918690553018493	2.2579157913242183	2.832079852671662	5.373717804207084	0.6263479021861973	0.7096122641531801	0.4920140133449494	0.7432238211781532
Case213	5.813781191217037	3.058489677877915	5.203827597942124	4.2404669873986	3.967260848512224	2.6290068334271774	3.054153871762708	0.37227992457478304	0.4330230476497773	0.8137452314849165	0.2267133644742197
Case214	5.656639374473015	0.0	3.2471680003747725	0.0	1.835924074254375	0.6088092426755238	0.27738969881086384	-0.9965969053345134	-0.21216341125474625	-0.707989903295204	0.6619688328842702
Case215	7.049804995735306	4.698607442167926	4.506462306681605	3.6938771990259904	2.056236684984269	3.2224954673020565	4.342981346941437	0.5417418418320303	0.4412475528913982	0.8643804654780437	0.6098419162113157
Case216	6.1038752591377365	5.336533338123976	4.879999763846235	8.62298158207875	2.3969814594918697	2.9595847069123637	4.62158305050188	0.8653665270921485	1.2197386570757602	1.9426707698581414	0.4408397446402752
Case217	0.0	0.0	0.0	0.0	0.0	1.5230600617952494	0.0	-1.0340915325940336	-1.2682329834123924	-1.1385387567109786	-2.0929785695331695
Case218	5.815421724470408	1.8302553241676829	1.7957669477823923	1.2454956628199207	0.8812730614292485	1.343692069179019	0.5840003832857726	-1.036139402633601	-0.8876639826987327	-0.3895871623096638	-0.35882106192573443
Case219	5.487582817350103	2.7796799636147558	5.722875822809563	4.672199019115766	2.9189586189176087	2.225583428756854	4.39698145949187	0.5451793434851208	0.5150508259825866	0.9223639269887917	-0.4811455977936307
Case220	5.662604293870472	3.782408564927373	4.849749117282395	3.288949104584587	0.3080113145521776	2.5673020575055245	4.828174574649441	0.35033452815543176	0.37743955315228317	0.6955369436974422	-1.0773574120148788
Case221	6.973634233564696	4.074162875507007	5.176123271147939	3.244430437805942	4.006657081901448	1.1056780778945372	2.4727476930994956	0.5224319180178614	0.7601644455070408	0.7742432992509097	0.7645596790989068
Case222	5.860317263383975	0.0	0.0	0.9664304673062981	0.3080113145521776	1.7411433549553164	0.09626185305840348	-0.7977712973360801	-1.2200327772658353	-0.9556349929873974	-1.83065588194987
Case223	0.0	0.0	0.0	0.0	0.2916035580305647	1.0738202332916713	0.0	-0.6724255414475272	-0.7845637505238676	-1.1385387567109786	-0.4588734346266087
Case224	5.8364543793663515	3.8571848057912006	4.603834018784554	2.0945738979800548	1.192194165283345	3.19503256501146	3.393141584492627	0.4157655184779993	0.19436941894407161	0.44812717225110843	-0.05830235566864401
Case225	5.800692861561554	3.806427177009878	6.318443387981342	2.1795110502715103	4.406060409723768	2.8873302987782	2.9244799923590223	0.10023545672787684	1.0516709352708185	0.6839157928785099	0.5004447711588025
Case226	6.653289362155662	3.7727302477671807	5.865374485353014	3.513238062333091	4.158013806589768	3.560470409166513	3.3468150942005415	1.1344894521122346	1.1893311494243988	0.8711942488491644	0.6060726185920551
Case227	6.317937134781696	3.017921907997262	4.3220002278360985	1.6875086607207277	2.616592950978604	2.5283212633989662	4.460283868476071	0.03714705384645672	0.89384986297332	0.2075583182470231	0.8352988297218712
Case228	5.8915650044471555	0.0	2.5643781685650637	3.02945288578697	1.302757715638036	2.3873625408359955	4.653002675144625	-0.10911025880081304	-0.4044518288467419	-0.22517717955497565	0.5373014509842267
Case229	5.879142103434372	0.0	0.04124298223188134	1.0503275535584247	1.2666366425139892	1.7172102990195959	3.97315203787724	-0.11630041882243407	-0.45174506948632115	-0.9342883852943692	0.43531883076101835
Case230	5.631482663644342	0.0	0.0	1.6612935558553066	0.766383141001298	4.683977106975602	1.75745001623129	0.5150700631834462	-0.42757960348204527	-0.8241272658743973	-0.83651834588173
Case231	5.4773211425440325	4.224117471159431	5.362119166725657	0.9664304673062981	1.1276332797258737	1.2454956628199207	3.554834395894193	0.3128297940257933	0.812608021885635	0.3903188944965861	-0.351619194285726
Case232	8.83193106264141	0.0	0.0	0.0	0.0	0.2558028366027179	5.238137194908639	-0.7813910153491952	-0.33993295420567243	-1.1385387567109786	0.8005126383670398
Case233	0.0	3.3903925458542683	6.086274249964816	0.0	2.0669502439246266	2.6073895000243987	5.727648222268611	0.22757468498583203	0.3188423076034539	0.17810490358193606	-0.5533459289994058
Case234	5.567149917815118	0.8663145613770472	0.0	0.9664304673062981	0.7145752388516257	2.44015490868031	0.10835717809041852	-0.6978821917868934	-0.6056208249276871	-0.8254085659060936	-0.18396256912203646
