sampleID	plateID	mouseID	timesimple	typeID	cldn4	tnk_score	ifn_mhc_score	bio_mouse	genotype	n_genes_tnk	n_genes_ifn_mhc
KP_12w_ND_m1_T0_P2_S141	KP_12w_ND_m1_T0_P2	KP_12w_ND_m1	06_KP_12w_ND	06_KP_12w_ND	5.853924994046461	-0.07560951238340928	-0.019579935623135366	KP_12w_ND_m1	KP	16	30
KP_30w_ND_m1_T3_P5_S107	KP_30w_ND_m1_T3_P5	KP_30w_ND_m1_T3	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	-0.7405382076699164	KP_30w_ND_m1	KP	16	30
KP_12w_ND_m1_T0_P2_S191	KP_12w_ND_m1_T0_P2	KP_12w_ND_m1	06_KP_12w_ND	06_KP_12w_ND	4.727304860872932	-0.07560951238340928	-0.017018554037951012	KP_12w_ND_m1	KP	16	30
K_12w_ND_m1_T0_P4_S175	K_12w_ND_m1_T0_P4	K_12w_ND_m1	04_K_12w_ND	04_K_12w_ND	5.658861947502219	-0.07560951238340928	0.3347447781350932	K_12w_ND_m1	K	16	30
KP_30w_ND_m3_T1_P2_S228	KP_30w_ND_m3_T1_P2	KP_30w_ND_m3_T1	08_KP_30w_ND	08_KP_30w_ND	5.487893058576251	-0.07560951238340928	-0.3832316266950532	KP_30w_ND_m3	KP	16	30
KP_30w_ND_m2_T2_P5_S118	KP_30w_ND_m2_T2_P5	KP_30w_ND_m2_T2	08_KP_30w_ND	08_KP_30w_ND	0.8297835811007943	-0.07560951238340928	0.11633735955932334	KP_30w_ND_m2	KP	16	30
K_12w_ND_m3_T0_P1_S128	K_12w_ND_m3_T0_P1	K_12w_ND_m3	04_K_12w_ND	04_K_12w_ND	0.0	0.23637340554568192	0.38972969392360873	K_12w_ND_m3	K	16	30
KP_30w_ND_m1_T3_P4_S384	KP_30w_ND_m1_T3_P4	KP_30w_ND_m1_T3	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	-0.5289074086523129	KP_30w_ND_m1	KP	16	30
T_0w_ND_f2_T0_P1_S86	T_0w_ND_f2_T0_P1	T_0w_ND_f2	01_T_early_ND	01_T_early_ND	0.0	-0.07560951238340928	0.4573603959264574	T_0w_ND_f2	T_early	16	30
K_30w_ND_m2_T0_P2_S199	K_30w_ND_m2_T0_P2	K_30w_ND_m2	05_K_30w_ND	05_K_30w_ND	0.0	-0.07560951238340928	-0.33889331630388486	K_30w_ND_m2	K	16	30
K_30w_ND_m1_T0_P3_S373	K_30w_ND_m1_T0_P3	K_30w_ND_m1	05_K_30w_ND	05_K_30w_ND	0.0	-0.07560951238340928	-0.03287350694987617	K_30w_ND_m1	K	16	30
KP_30w_ND_m2_T2_P4_S366	KP_30w_ND_m2_T2_P4	KP_30w_ND_m2_T2	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	-0.1588029520337946	KP_30w_ND_m2	KP	16	30
KP_30w_ND_m1_T2_P5_S92	KP_30w_ND_m1_T2_P5	KP_30w_ND_m1_T2	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	-0.3438010939636673	KP_30w_ND_m1	KP	16	30
KP_30w_ND_m3_T9_P2_S248	KP_30w_ND_m3_T9_P2	KP_30w_ND_m3_T9	08_KP_30w_ND	08_KP_30w_ND	7.723442515212722	-0.07560951238340928	-0.5222815134548767	KP_30w_ND_m3	KP	16	30
KP_30w_ND_m1_T2_P1_S263	KP_30w_ND_m1_T2_P1	KP_30w_ND_m1_T2	08_KP_30w_ND	08_KP_30w_ND	1.5779062143230582	-0.07560951238340928	-0.7601699895750194	KP_30w_ND_m1	KP	16	30
KP_30w_ND_m1_T1_P2_S227	KP_30w_ND_m1_T1_P2	KP_30w_ND_m1_T1	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	0.08662621148190605	KP_30w_ND_m1	KP	16	30
KP_30w_ND_m1_T1_P1_S16	KP_30w_ND_m1_T1_P1	KP_30w_ND_m1_T1	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	-0.2622577475303585	KP_30w_ND_m1	KP	16	30
KP_30w_ND_m2_T2_P1_S297	KP_30w_ND_m2_T2_P1	KP_30w_ND_m2_T2	08_KP_30w_ND	08_KP_30w_ND	5.3249157016429685	-0.07560951238340928	0.014683411614799321	KP_30w_ND_m2	KP	16	30
K_12w_ND_m3_T0_P2_S202	K_12w_ND_m3_T0_P2	K_12w_ND_m3	04_K_12w_ND	04_K_12w_ND	0.0	-0.07560951238340928	0.45723253475147346	K_12w_ND_m3	K	16	30
T_0w_ND_m1_T0_P1_S110	T_0w_ND_m1_T0_P1	T_0w_ND_m1	01_T_early_ND	01_T_early_ND	0.0	-0.07560951238340928	2.271602949849737	T_0w_ND_m1	T_early	16	30
K_30w_ND_m3_T0_P1_S120	K_30w_ND_m3_T0_P1	K_30w_ND_m3	05_K_30w_ND	05_K_30w_ND	7.991429578374919	-0.07560951238340928	0.28832155635632023	K_30w_ND_m3	K	16	30
KP_30w_ND_m1_T4_P4_S288	KP_30w_ND_m1_T4_P4	KP_30w_ND_m1_T4	08_KP_30w_ND	08_KP_30w_ND	3.96663103881358	-0.07560951238340928	-0.23586613131778336	KP_30w_ND_m1	KP	16	30
K_30w_ND_m2_T0_P2_S242	K_30w_ND_m2_T0_P2	K_30w_ND_m2	05_K_30w_ND	05_K_30w_ND	4.117934242832818	-0.07560951238340928	0.2765577805020865	K_30w_ND_m2	K	16	30
KP_12w_ND_m1_T0_P2_S173	KP_12w_ND_m1_T0_P2	KP_12w_ND_m1	06_KP_12w_ND	06_KP_12w_ND	0.0	-0.07560951238340928	-0.6412722917729714	KP_12w_ND_m1	KP	16	30
KP_12w_ND_m6_T0_P2_S382	KP_12w_ND_m6_T0_P2	KP_12w_ND_m6	06_KP_12w_ND	06_KP_12w_ND	4.935340800054842	0.4305891584677017	0.08664360505581262	KP_12w_ND_m6	KP	16	30
T_0w_ND_m1_T0_P1_S113	T_0w_ND_m1_T0_P1	T_0w_ND_m1	01_T_early_ND	01_T_early_ND	0.0	-0.07560951238340928	0.5590747956096258	T_0w_ND_m1	T_early	16	30
KP_30w_ND_m1_T1_P5_S03	KP_30w_ND_m1_T1_P5	KP_30w_ND_m1_T1	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	-0.2897558156203809	KP_30w_ND_m1	KP	16	30
K_2w_ND_m3_T0_P1_S230	K_2w_ND_m3_T0_P1	K_2w_ND_m3	02_KorKP_early_ND	02_K_2w_ND	0.0	6.192808647135994	0.6213624207548983	K_2w_ND_m3	K	16	30
KP_30w_ND_m3_T1_P2_S272	KP_30w_ND_m3_T1_P2	KP_30w_ND_m3_T1	08_KP_30w_ND	08_KP_30w_ND	8.890599862497226	-0.07560951238340928	-0.5066541289536699	KP_30w_ND_m3	KP	16	30
K_30w_ND_m2_T0_P3_S59	K_30w_ND_m2_T0_P3	K_30w_ND_m2	05_K_30w_ND	05_K_30w_ND	0.0	-0.07560951238340928	-0.0557267265703344	K_30w_ND_m2	K	16	30
KP_2w_ND_m2_T0_P1_S107	KP_2w_ND_m2_T0_P1	KP_2w_ND_m2	02_KorKP_early_ND	03_KP_2w_ND	0.0	-0.07560951238340928	0.2057886823989713	KP_2w_ND_m2	KP	16	30
KP_30w_ND_m1_T3_P5_S178	KP_30w_ND_m1_T3_P5	KP_30w_ND_m1_T3	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	-0.20211806696974083	KP_30w_ND_m1	KP	16	30
KP_30w_ND_m1_T3_P5_S190	KP_30w_ND_m1_T3_P5	KP_30w_ND_m1_T3	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	-0.6260498023303088	KP_30w_ND_m1	KP	16	30
K_12w_ND_m3_T0_P2_S277	K_12w_ND_m3_T0_P2	K_12w_ND_m3	04_K_12w_ND	04_K_12w_ND	0.0	-0.07560951238340928	0.06725777217220076	K_12w_ND_m3	K	16	30
KP_12w_ND_m4_T0_P1_S226	KP_12w_ND_m4_T0_P1	KP_12w_ND_m4	06_KP_12w_ND	06_KP_12w_ND	0.0	-0.07560951238340928	0.8532391430300776	KP_12w_ND_m4	KP	16	30
KP_30w_ND_m2_T5_P3_S301	KP_30w_ND_m2_T5_P3	KP_30w_ND_m2_T5	08_KP_30w_ND	08_KP_30w_ND	7.8716543498218305	-0.07560951238340928	-0.5601763278637117	KP_30w_ND_m2	KP	16	30
K_30w_ND_m3_T0_P2_S240	K_30w_ND_m3_T0_P2	K_30w_ND_m3	05_K_30w_ND	05_K_30w_ND	0.0	-0.07560951238340928	-0.02494051274119484	K_30w_ND_m3	K	16	30
KP_30w_ND_m1_T2_P5_S34	KP_30w_ND_m1_T2_P5	KP_30w_ND_m1_T2	08_KP_30w_ND	08_KP_30w_ND	0.0	0.3805775826359137	-0.7754842363451633	KP_30w_ND_m1	KP	16	30
KP_12w_ND_m6_T0_P2_S371	KP_12w_ND_m6_T0_P2	KP_12w_ND_m6	06_KP_12w_ND	06_KP_12w_ND	0.0	-0.07560951238340928	0.1396709558171039	KP_12w_ND_m6	KP	16	30
T_4w_ND_m2_T0_P3_S302	T_4w_ND_m2_T0_P3	T_4w_ND_m2	01_T_early_ND	01_T_early_ND	0.0	0.7349330370794905	0.10831062643645734	T_4w_ND_m2	T_early	16	30
KP_30w_ND_m3_T1_P1_S79	KP_30w_ND_m3_T1_P1	KP_30w_ND_m3_T1	08_KP_30w_ND	08_KP_30w_ND	7.020647874522927	-0.07560951238340928	-0.4231153069964007	KP_30w_ND_m3	KP	16	30
K_2w_ND_m4_T0_P1_S345	K_2w_ND_m4_T0_P1	K_2w_ND_m4	02_KorKP_early_ND	02_K_2w_ND	0.0	-0.07560951238340928	0.09316725344172602	K_2w_ND_m4	K	16	30
KP_30w_ND_m2_T2_P2_S237	KP_30w_ND_m2_T2_P2	KP_30w_ND_m2_T2	08_KP_30w_ND	08_KP_30w_ND	0.0	0.4216296855785235	-0.6321454223720139	KP_30w_ND_m2	KP	16	30
T_0w_ND_m1_T0_P1_S191	T_0w_ND_m1_T0_P1	T_0w_ND_m1	01_T_early_ND	01_T_early_ND	0.0	-0.07560951238340928	0.648204421958919	T_0w_ND_m1	T_early	16	30
T_0w_ND_f2_T0_P1_S79	T_0w_ND_f2_T0_P1	T_0w_ND_f2	01_T_early_ND	01_T_early_ND	0.0	-0.07560951238340928	0.9441273585074133	T_0w_ND_f2	T_early	16	30
KP_30w_ND_m2_T4_P1_S21	KP_30w_ND_m2_T4_P1	KP_30w_ND_m2_T4	08_KP_30w_ND	08_KP_30w_ND	6.820965540012858	-0.07560951238340928	-0.15294727408161723	KP_30w_ND_m2	KP	16	30
KP_30w_ND_m3_T9_P1_S167	KP_30w_ND_m3_T9_P1	KP_30w_ND_m3_T9	08_KP_30w_ND	08_KP_30w_ND	7.350569322253052	-0.07560951238340928	0.16273433869676193	KP_30w_ND_m3	KP	16	30
K_2w_ND_m5_T0_P1_S381	K_2w_ND_m5_T0_P1	K_2w_ND_m5	02_KorKP_early_ND	02_K_2w_ND	0.0	-0.07560951238340928	0.17037289673604475	K_2w_ND_m5	K	16	30
K_30w_ND_m3_T0_P1_S145	K_30w_ND_m3_T0_P1	K_30w_ND_m3	05_K_30w_ND	05_K_30w_ND	0.8468674202900454	-0.07560951238340928	-0.23792807204934055	K_30w_ND_m3	K	16	30
KP_12w_ND_m6_T0_P2_S365	KP_12w_ND_m6_T0_P2	KP_12w_ND_m6	06_KP_12w_ND	06_KP_12w_ND	6.151201370746774	-0.07560951238340928	0.048701871451995116	KP_12w_ND_m6	KP	16	30
KP_30w_ND_m1_T4_P4_S266	KP_30w_ND_m1_T4_P4	KP_30w_ND_m1_T4	08_KP_30w_ND	08_KP_30w_ND	7.088895902218992	-0.07560951238340928	-0.35506153346596575	KP_30w_ND_m1	KP	16	30
K_30w_ND_m1_T0_P3_S341	K_30w_ND_m1_T0_P3	K_30w_ND_m1	05_K_30w_ND	05_K_30w_ND	4.9271805924271925	0.09259048820901104	-0.08044540051498017	K_30w_ND_m1	K	16	30
K_2w_ND_m4_T0_P1_S319	K_2w_ND_m4_T0_P1	K_2w_ND_m4	02_KorKP_early_ND	02_K_2w_ND	0.0	-0.07560951238340928	0.42081670478065725	K_2w_ND_m4	K	16	30
KP_30w_ND_m3_T7_P1_S369	KP_30w_ND_m3_T7_P1	KP_30w_ND_m3_T7	08_KP_30w_ND	08_KP_30w_ND	0.0	0.18106196401535285	-0.5916845798215922	KP_30w_ND_m3	KP	16	30
KP_30w_ND_m2_T4_P5_S316	KP_30w_ND_m2_T4_P5	KP_30w_ND_m2_T4	08_KP_30w_ND	08_KP_30w_ND	5.524481404588692	-0.07560951238340928	0.266959967419858	KP_30w_ND_m2	KP	16	30
K_12w_ND_m3_T0_P2_S261	K_12w_ND_m3_T0_P2	K_12w_ND_m3	04_K_12w_ND	04_K_12w_ND	0.0	-0.07560951238340928	0.46523398651243586	K_12w_ND_m3	K	16	30
KP_12w_ND_m2_T0_P3_S383	KP_12w_ND_m2_T0_P3	KP_12w_ND_m2	06_KP_12w_ND	06_KP_12w_ND	0.0	-0.07560951238340928	-0.16108365205063374	KP_12w_ND_m2	KP	16	30
K_12w_ND_m3_T0_P1_S138	K_12w_ND_m3_T0_P1	K_12w_ND_m3	04_K_12w_ND	04_K_12w_ND	8.373676609765454	-0.07560951238340928	0.16464720527578064	K_12w_ND_m3	K	16	30
KP_30w_ND_m1_T2_P4_S142	KP_30w_ND_m1_T2_P4	KP_30w_ND_m1_T2	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	-0.3685677746784966	KP_30w_ND_m1	KP	16	30
K_12w_ND_m3_T0_P2_S274	K_12w_ND_m3_T0_P2	K_12w_ND_m3	04_K_12w_ND	04_K_12w_ND	0.0	-0.07560951238340928	0.0626494352411366	K_12w_ND_m3	K	16	30
KP_12w_ND_m5_T0_P1_S60	KP_12w_ND_m5_T0_P1	KP_12w_ND_m5	06_KP_12w_ND	06_KP_12w_ND	8.525703914006929	-0.07560951238340928	-0.3172029250098016	KP_12w_ND_m5	KP	16	30
KP_30w_ND_m2_T5_P1_S155	KP_30w_ND_m2_T5_P1	KP_30w_ND_m2_T5	08_KP_30w_ND	08_KP_30w_ND	7.5510314471618445	-0.07560951238340928	-0.516328478351417	KP_30w_ND_m2	KP	16	30
KP_30w_ND_m1_T4_P4_S201	KP_30w_ND_m1_T4_P4	KP_30w_ND_m1_T4	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	-0.05502573996704855	KP_30w_ND_m1	KP	16	30
K_30w_ND_m1_T0_P3_S294	K_30w_ND_m1_T0_P3	K_30w_ND_m1	05_K_30w_ND	05_K_30w_ND	3.9264421340057507	-0.07560951238340928	-0.08530394277322134	K_30w_ND_m1	K	16	30
K_30w_ND_m3_T0_P1_S180	K_30w_ND_m3_T0_P1	K_30w_ND_m3	05_K_30w_ND	05_K_30w_ND	0.0	-0.07560951238340928	-0.03274150635953997	K_30w_ND_m3	K	16	30
K_30w_ND_m2_T0_P2_S261	K_30w_ND_m2_T0_P2	K_30w_ND_m2	05_K_30w_ND	05_K_30w_ND	0.0	-0.07560951238340928	0.1986114650766312	K_30w_ND_m2	K	16	30
K_30w_ND_m2_T0_P3_S39	K_30w_ND_m2_T0_P3	K_30w_ND_m2	05_K_30w_ND	05_K_30w_ND	3.499675856527949	-0.07560951238340928	0.3754968607030876	K_30w_ND_m2	K	16	30
KP_30w_ND_m2_T2_P2_S242	KP_30w_ND_m2_T2_P2	KP_30w_ND_m2_T2	08_KP_30w_ND	08_KP_30w_ND	5.3084785642126935	0.37712212118662586	-0.5485474533178389	KP_30w_ND_m2	KP	16	30
K_30w_ND_m3_T0_P2_S269	K_30w_ND_m3_T0_P2	K_30w_ND_m3	05_K_30w_ND	05_K_30w_ND	0.0	-0.07560951238340928	0.385762926606666	K_30w_ND_m3	K	16	30
K_30w_ND_m1_T0_P3_S365	K_30w_ND_m1_T0_P3	K_30w_ND_m1	05_K_30w_ND	05_K_30w_ND	0.0	-0.07560951238340928	0.20931497001232702	K_30w_ND_m1	K	16	30
T_4w_ND_m1_T0_P3_S70	T_4w_ND_m1_T0_P3	T_4w_ND_m1	01_T_early_ND	01_T_early_ND	0.0	-0.07560951238340928	0.4982048331294667	T_4w_ND_m1	T_early	16	30
K_2w_ND_m3_T0_P1_S250	K_2w_ND_m3_T0_P1	K_2w_ND_m3	02_KorKP_early_ND	02_K_2w_ND	9.733187831975416	0.7286817713467508	1.7487916323576387	K_2w_ND_m3	K	16	30
KP_30w_ND_m1_T2_P4_S144	KP_30w_ND_m1_T2_P4	KP_30w_ND_m1_T2	08_KP_30w_ND	08_KP_30w_ND	6.424194839304999	-0.07560951238340928	-0.17179175812818767	KP_30w_ND_m1	KP	16	30
K_12w_ND_m3_T0_P1_S151	K_12w_ND_m3_T0_P1	K_12w_ND_m3	04_K_12w_ND	04_K_12w_ND	1.7122362977526937	-0.07560951238340928	0.7116338732263887	K_12w_ND_m3	K	16	30
T_0w_ND_f2_T0_P1_S51	T_0w_ND_f2_T0_P1	T_0w_ND_f2	01_T_early_ND	01_T_early_ND	0.0	-0.07560951238340928	0.774503921107755	T_0w_ND_f2	T_early	16	30
KP_30w_ND_m2_T3_P1_S374	KP_30w_ND_m2_T3_P1	KP_30w_ND_m2_T3	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	-0.048376583303226604	KP_30w_ND_m2	KP	16	30
KP_30w_ND_m2_T2_P2_S255	KP_30w_ND_m2_T2_P2	KP_30w_ND_m2_T2	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	-0.37113339495275893	KP_30w_ND_m2	KP	16	30
T_0w_ND_f2_T0_P1_S57	T_0w_ND_f2_T0_P1	T_0w_ND_f2	01_T_early_ND	01_T_early_ND	0.0	-0.07560951238340928	1.5434454300079323	T_0w_ND_f2	T_early	16	30
KP_12w_ND_m5_T0_P1_S90	KP_12w_ND_m5_T0_P1	KP_12w_ND_m5	06_KP_12w_ND	06_KP_12w_ND	5.410913610880682	0.3236760955866069	-0.20891257034542218	KP_12w_ND_m5	KP	16	30
KP_12w_ND_m2_T0_P3_S363	KP_12w_ND_m2_T0_P3	KP_12w_ND_m2	06_KP_12w_ND	06_KP_12w_ND	0.0	-0.07560951238340928	0.24772155736461451	KP_12w_ND_m2	KP	16	30
KP_30w_ND_m1_T2_P1_S201	KP_30w_ND_m1_T2_P1	KP_30w_ND_m1_T2	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	-0.3856492216359154	KP_30w_ND_m1	KP	16	30
KP_30w_ND_m1_T1_P5_S27	KP_30w_ND_m1_T1_P5	KP_30w_ND_m1_T1	08_KP_30w_ND	08_KP_30w_ND	6.687236117005734	-0.07560951238340928	-0.601052804203984	KP_30w_ND_m1	KP	16	30
KP_12w_ND_m1_T0_P1_S89	KP_12w_ND_m1_T0_P1	KP_12w_ND_m1	06_KP_12w_ND	06_KP_12w_ND	4.61886307351162	-0.07560951238340928	-0.13648131273840997	KP_12w_ND_m1	KP	16	30
K_30w_ND_m2_T0_P2_S228	K_30w_ND_m2_T0_P2	K_30w_ND_m2	05_K_30w_ND	05_K_30w_ND	0.0	0.8216279343614197	0.17092706123303097	K_30w_ND_m2	K	16	30
KP_30w_ND_m3_T1_P2_S227	KP_30w_ND_m3_T1_P2	KP_30w_ND_m3_T1	08_KP_30w_ND	08_KP_30w_ND	4.294538119308353	-0.07560951238340928	-0.13100543826262845	KP_30w_ND_m3	KP	16	30
KP_30w_ND_m3_T7_P1_S365	KP_30w_ND_m3_T7_P1	KP_30w_ND_m3_T7	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	-0.06532702028683482	KP_30w_ND_m3	KP	16	30
K_12w_ND_m3_T0_P1_S126	K_12w_ND_m3_T0_P1	K_12w_ND_m3	04_K_12w_ND	04_K_12w_ND	0.0	-0.07560951238340928	0.3754891327728648	K_12w_ND_m3	K	16	30
KP_12w_ND_m1_T0_P2_S151	KP_12w_ND_m1_T0_P2	KP_12w_ND_m1	06_KP_12w_ND	06_KP_12w_ND	2.0221772830079674	-0.07560951238340928	0.043986219031550075	KP_12w_ND_m1	KP	16	30
KP_30w_ND_m2_T2_P2_S214	KP_30w_ND_m2_T2_P2	KP_30w_ND_m2_T2	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	-0.35379007575708826	KP_30w_ND_m2	KP	16	30
K_2w_ND_m4_T0_P1_S299	K_2w_ND_m4_T0_P1	K_2w_ND_m4	02_KorKP_early_ND	02_K_2w_ND	0.0	0.32731246953598103	0.36527970955245626	K_2w_ND_m4	K	16	30
KP_30w_ND_m3_T1_P1_S78	KP_30w_ND_m3_T1_P1	KP_30w_ND_m3_T1	08_KP_30w_ND	08_KP_30w_ND	8.410157830201594	-0.07560951238340928	-0.5384542550478605	KP_30w_ND_m3	KP	16	30
KP_30w_ND_m2_T1_P0_S147	KP_30w_ND_m2_T1_P0	KP_30w_ND_m2_T1	08_KP_30w_ND	08_KP_30w_ND	8.158618742188215	-0.07560951238340928	-0.5168039649728622	KP_30w_ND_m2	KP	16	30
KP_30w_ND_m3_T7_P3_S369	KP_30w_ND_m3_T7_P3	KP_30w_ND_m3_T7	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	0.07386164522133395	KP_30w_ND_m3	KP	16	30
KP_12w_ND_m1_T0_P1_S36	KP_12w_ND_m1_T0_P1	KP_12w_ND_m1	06_KP_12w_ND	06_KP_12w_ND	7.657200935761088	-0.07560951238340928	-0.48785150418704093	KP_12w_ND_m1	KP	16	30
K_2w_ND_m5_T0_P1_S289	K_2w_ND_m5_T0_P1	K_2w_ND_m5	02_KorKP_early_ND	02_K_2w_ND	0.0	-0.07560951238340928	0.3861585649713902	K_2w_ND_m5	K	16	30
KP_30w_ND_m2_T2_P4_S296	KP_30w_ND_m2_T2_P4	KP_30w_ND_m2_T2	08_KP_30w_ND	08_KP_30w_ND	3.8597162950362955	-0.07560951238340928	-0.0838872003755197	KP_30w_ND_m2	KP	16	30
T_0w_ND_m1_T0_P1_S155	T_0w_ND_m1_T0_P1	T_0w_ND_m1	01_T_early_ND	01_T_early_ND	0.0	-0.07560951238340928	2.072410099355977	T_0w_ND_m1	T_early	16	30
KP_30w_ND_m1_T2_P4_S181	KP_30w_ND_m1_T2_P4	KP_30w_ND_m1_T2	08_KP_30w_ND	08_KP_30w_ND	5.8372470362098605	-0.07560951238340928	-0.0860051463739637	KP_30w_ND_m1	KP	16	30
T_4w_ND_m1_T0_P3_S18	T_4w_ND_m1_T0_P3	T_4w_ND_m1	01_T_early_ND	01_T_early_ND	0.0	-0.07560951238340928	0.12343065474690501	T_4w_ND_m1	T_early	16	30
KP_30w_ND_m2_T1_P0_S105	KP_30w_ND_m2_T1_P0	KP_30w_ND_m2_T1	08_KP_30w_ND	08_KP_30w_ND	6.865461551446131	-0.07560951238340928	-0.029185303442889388	KP_30w_ND_m2	KP	16	30
K_2w_ND_m5_T0_P1_S315	K_2w_ND_m5_T0_P1	K_2w_ND_m5	02_KorKP_early_ND	02_K_2w_ND	0.0	-0.07560951238340928	0.04438249143719097	K_2w_ND_m5	K	16	30
KP_30w_ND_m1_T1_P5_S94	KP_30w_ND_m1_T1_P5	KP_30w_ND_m1_T1	08_KP_30w_ND	08_KP_30w_ND	8.872486097359841	-0.07560951238340928	-0.2923115163591036	KP_30w_ND_m1	KP	16	30
KP_30w_ND_m2_T1_P0_S187	KP_30w_ND_m2_T1_P0	KP_30w_ND_m2_T1	08_KP_30w_ND	08_KP_30w_ND	6.116598708110525	-0.07560951238340928	-0.09500935351533935	KP_30w_ND_m2	KP	16	30
KP_12w_ND_m5_T0_P1_S12	KP_12w_ND_m5_T0_P1	KP_12w_ND_m5	06_KP_12w_ND	06_KP_12w_ND	0.0	0.31484220173732164	-0.1209426905973474	KP_12w_ND_m5	KP	16	30
KP_30w_ND_m2_T2_P1_S300	KP_30w_ND_m2_T2_P1	KP_30w_ND_m2_T2	08_KP_30w_ND	08_KP_30w_ND	3.2786307890013067	-0.07560951238340928	0.19006543791946154	KP_30w_ND_m2	KP	16	30
KP_30w_ND_m3_T1_P1_S35	KP_30w_ND_m3_T1_P1	KP_30w_ND_m3_T1	08_KP_30w_ND	08_KP_30w_ND	8.807024109897142	-0.07560951238340928	-0.41253684762757264	KP_30w_ND_m3	KP	16	30
KP_30w_ND_m2_T1_P4_S206	KP_30w_ND_m2_T1_P4	KP_30w_ND_m2_T1	08_KP_30w_ND	08_KP_30w_ND	6.02274876030476	-0.07560951238340928	-0.4352712428461886	KP_30w_ND_m2	KP	16	30
K_12w_ND_m2_T0_P1_S203	K_12w_ND_m2_T0_P1	K_12w_ND_m2	04_K_12w_ND	04_K_12w_ND	6.538308547052078	-0.07560951238340928	-0.07998110573404289	K_12w_ND_m2	K	16	30
T_0w_ND_f2_T0_P1_S25	T_0w_ND_f2_T0_P1	T_0w_ND_f2	01_T_early_ND	01_T_early_ND	0.0	-0.07560951238340928	1.5675592893445625	T_0w_ND_f2	T_early	16	30
KP_30w_ND_m2_T4_P1_S10	KP_30w_ND_m2_T4_P1	KP_30w_ND_m2_T4	08_KP_30w_ND	08_KP_30w_ND	4.5413667724625215	-0.07560951238340928	-0.3537853941341592	KP_30w_ND_m2	KP	16	30
KP_30w_ND_m2_T1_P0_S138	KP_30w_ND_m2_T1_P0	KP_30w_ND_m2_T1	08_KP_30w_ND	08_KP_30w_ND	7.326752525139701	0.31890588132905356	-0.35467511946992386	KP_30w_ND_m2	KP	16	30
K_30w_ND_m1_T0_P3_S316	K_30w_ND_m1_T0_P3	K_30w_ND_m1	05_K_30w_ND	05_K_30w_ND	8.83365375555762	-0.07560951238340928	-0.42033388260681126	K_30w_ND_m1	K	16	30
KP_30w_ND_m3_T9_P1_S112	KP_30w_ND_m3_T9_P1	KP_30w_ND_m3_T9	08_KP_30w_ND	08_KP_30w_ND	7.086048657084617	-0.07560951238340928	-0.3095353439442781	KP_30w_ND_m3	KP	16	30
T_4w_ND_m1_T0_P6_S26	T_4w_ND_m1_T0_P6	T_4w_ND_m1	01_T_early_ND	01_T_early_ND	0.0	-0.07560951238340928	-0.12071163987086383	T_4w_ND_m1	T_early	16	30
KP_30w_ND_m2_T1_P4_S224	KP_30w_ND_m2_T1_P4	KP_30w_ND_m2_T1	08_KP_30w_ND	08_KP_30w_ND	8.950789679812994	-0.07560951238340928	-0.4740032715980525	KP_30w_ND_m2	KP	16	30
KP_30w_ND_m1_T1_P5_S23	KP_30w_ND_m1_T1_P5	KP_30w_ND_m1_T1	08_KP_30w_ND	08_KP_30w_ND	7.235751437028841	-0.07560951238340928	-0.39064918172282526	KP_30w_ND_m1	KP	16	30
T_0w_ND_f1_T0_P1_S59	T_0w_ND_f1_T0_P1	T_0w_ND_f1	01_T_early_ND	01_T_early_ND	0.0	-0.07560951238340928	1.4733522527651084	T_0w_ND_f1	T_early	16	30
KP_30w_ND_m2_T2_P4_S290	KP_30w_ND_m2_T2_P4	KP_30w_ND_m2_T2	08_KP_30w_ND	08_KP_30w_ND	0.8123182636211889	-0.07560951238340928	-0.341993123121896	KP_30w_ND_m2	KP	16	30
KP_30w_ND_m2_T1_P4_S234	KP_30w_ND_m2_T1_P4	KP_30w_ND_m2_T1	08_KP_30w_ND	08_KP_30w_ND	6.755077454498759	-0.07560951238340928	-0.2810263620000178	KP_30w_ND_m2	KP	16	30
