cohort	patient	ligand	mean_high	mean_low	frac_high	frac_low
GSE131907	P0006	CXCL6	0.06724780797958374	0.011749236844480038	0.09523809523809523	0.017241379310344827
GSE131907	P0006	CXCL8	0.9175510406494141	0.41605064272880554	0.6904761904761905	0.3793103448275862
GSE131907	P0006	CXCL9	0.06795282661914825	0.03178940340876579	0.047619047619047616	0.034482758620689655
GSE131907	P0006	CYTL1	0.0	0.0	0.0	0.0
GSE131907	P0006	DBH	0.0	0.0	0.0	0.0
GSE131907	P0006	DCHS1	0.006411983631551266	0.008504772558808327	0.023809523809523808	0.017241379310344827
GSE131907	P0006	DCN	0.4101921319961548	0.3054198920726776	0.5238095238095238	0.3448275862068966
GSE131907	P0006	DEFB1	0.0	0.00485954200848937	0.0	0.017241379310344827
GSE131907	P0006	DEFB4A	0.0	0.0	0.0	0.0
GSE131907	P0006	DEFB4B	0.0	0.0	0.0	0.0
GSE131907	P0006	DHH	0.0	0.0	0.0	0.0
GSE131907	P0006	DKK1	0.0	0.0	0.0	0.0
GSE131907	P0006	DKK2	0.0	0.0	0.0	0.0
GSE131907	P0006	DKK3	0.027519458904862404	0.0	0.047619047619047616	0.0
GSE131907	P0006	DKK4	0.0	0.0	0.0	0.0
GSE131907	P0006	DLK1	0.0	0.0	0.0	0.0
GSE131907	P0006	DLK2	0.0	0.0	0.0	0.0
GSE131907	P0006	DLL1	0.013140344992280006	0.008646266534924507	0.023809523809523808	0.017241379310344827
GSE131907	P0006	DLL3	0.0	0.019135426729917526	0.0	0.034482758620689655
GSE131907	P0006	DLL4	0.06858222931623459	0.0	0.09523809523809523	0.0
GSE131907	P0006	DMP1	0.0	0.0	0.0	0.0
GSE131907	P0006	DRAXIN	0.0	0.0	0.0	0.0
GSE131907	P0006	DSC1	0.0	0.0	0.0	0.0
GSE131907	P0006	DSC2	0.049830276519060135	0.05012810602784157	0.09523809523809523	0.06896551724137931
GSE131907	P0006	DSC3	0.0	0.0	0.0	0.0
GSE131907	P0006	DSCAM	0.0	0.0	0.0	0.0
GSE131907	P0006	DSCAML1	0.0	0.0	0.0	0.0
GSE131907	P0006	DSG1	0.0	0.0	0.0	0.0
GSE131907	P0006	DSG2	0.38054317235946655	0.24611778557300568	0.4523809523809524	0.29310344827586204
GSE131907	P0006	DSPP	0.0	0.0	0.0	0.0
GSE131907	P0006	DUSP18	0.009727511554956436	0.16185548901557922	0.023809523809523808	0.1724137931034483
GSE131907	P0006	EBI3	0.0	0.006118983495980501	0.0	0.017241379310344827
GSE131907	P0006	ECM1	0.04468651860952377	0.07975120842456818	0.047619047619047616	0.08620689655172414
GSE131907	P0006	EDA	0.04527754336595535	0.018607934936881065	0.07142857142857142	0.017241379310344827
GSE131907	P0006	EDIL3	0.01574128307402134	0.04589786380529404	0.047619047619047616	0.06896551724137931
GSE131907	P0006	EDN1	0.4664863049983978	0.2829526662826538	0.40476190476190477	0.3103448275862069
GSE131907	P0006	EDN2	0.017830699682235718	0.006635621190071106	0.047619047619047616	0.017241379310344827
GSE131907	P0006	EDN3	0.0	0.0	0.0	0.0
GSE131907	P0006	EFEMP1	0.15082280337810516	0.21124576032161713	0.14285714285714285	0.25862068965517243
GSE131907	P0006	EFEMP2	0.03246770799160004	0.06551459431648254	0.047619047619047616	0.1206896551724138
GSE131907	P0006	EFNA1	0.598285436630249	0.4198179244995117	0.5714285714285714	0.41379310344827586
GSE131907	P0006	EFNA2	0.0	0.0	0.0	0.0
GSE131907	P0006	EFNA3	0.04669924080371857	0.026107005774974823	0.09523809523809523	0.034482758620689655
GSE131907	P0006	EFNA4	0.1934986114501953	0.08906489610671997	0.2857142857142857	0.1206896551724138
GSE131907	P0006	EFNA5	0.45703864097595215	0.20393525063991547	0.5476190476190477	0.22413793103448276
GSE131907	P0006	EFNB1	0.11994639784097672	0.09957290440797806	0.21428571428571427	0.1206896551724138
GSE131907	P0006	EFNB2	0.06560827046632767	0.05204522982239723	0.11904761904761904	0.08620689655172414
GSE131907	P0006	EFNB3	0.0	0.018515579402446747	0.0	0.017241379310344827
GSE131907	P0006	EGF	0.09134095162153244	0.0	0.11904761904761904	0.0
GSE131907	P0006	EGFL8	0.007649467326700687	0.01834455318748951	0.023809523809523808	0.017241379310344827
GSE131907	P0006	ELFN1	0.0	0.0	0.0	0.0
GSE131907	P0006	EMC1	0.11534066498279572	0.09059751778841019	0.16666666666666666	0.1206896551724138
GSE131907	P0006	ENAM	0.0	0.010465005412697792	0.0	0.017241379310344827
GSE131907	P0006	ENG	0.027311120182275772	0.008366681635379791	0.047619047619047616	0.017241379310344827
GSE131907	P0006	ENHO	0.0	0.0	0.0	0.0
GSE131907	P0006	ENPP1	0.0	0.0	0.0	0.0
GSE131907	P0006	ENTPD1	0.0	0.0	0.0	0.0
GSE131907	P0006	EPCAM	1.7089197635650635	1.616272211074829	0.9047619047619048	0.8448275862068966
GSE131907	P0006	EPGN	0.0	0.0	0.0	0.0
GSE131907	P0006	EPHA4	0.22043834626674652	0.09901926666498184	0.23809523809523808	0.13793103448275862
GSE131907	P0006	EPO	0.0	0.0	0.0	0.0
GSE131907	P0006	EREG	0.06389330327510834	0.07575459778308868	0.09523809523809523	0.06896551724137931
GSE131907	P0006	ESAM	0.0	0.14827553927898407	0.0	0.13793103448275862
GSE131907	P0006	ESM1	0.0	0.0	0.0	0.0
GSE131907	P0006	EXOC3-AS1	0.03284347802400589	0.04574555531144142	0.07142857142857142	0.05172413793103448
GSE131907	P0006	EZR	1.4899818897247314	1.2700281143188477	0.9285714285714286	0.8448275862068966
GSE131907	P0006	F10	0.0	0.006118983495980501	0.0	0.017241379310344827
GSE131907	P0006	F11	0.0	0.0	0.0	0.0
GSE131907	P0006	F11R	0.6236670017242432	0.5419161319732666	0.6190476190476191	0.5517241379310345
GSE131907	P0006	F12	0.0561322420835495	0.05914720147848129	0.09523809523809523	0.08620689655172414
GSE131907	P0006	F13A1	0.0	0.005871856585144997	0.0	0.017241379310344827
GSE131907	P0006	F2	0.0	0.0	0.0	0.0
GSE131907	P0006	F5	0.011458458378911018	0.033000487834215164	0.023809523809523808	0.017241379310344827
GSE131907	P0006	F7	0.0	0.0	0.0	0.0
GSE131907	P0006	F8	0.0	0.06559139490127563	0.0	0.05172413793103448
GSE131907	P0006	FAM200A	0.016515251249074936	0.07224105298519135	0.047619047619047616	0.08620689655172414
GSE131907	P0006	FAM3B	0.5853633284568787	0.6263307332992554	0.5714285714285714	0.5689655172413793
GSE131907	P0006	FAM3C	0.6552227139472961	0.6734863519668579	0.5952380952380952	0.5689655172413793
GSE131907	P0006	FAM3D	0.0	0.0	0.0	0.0
GSE131907	P0006	FAP	0.02526254951953888	0.009211677126586437	0.047619047619047616	0.017241379310344827
GSE131907	P0006	FASLG	0.0	0.0	0.0	0.0
GSE131907	P0006	FAT4	0.015643177554011345	0.0	0.023809523809523808	0.0
GSE131907	P0006	FBLN1	0.09904202818870544	0.12110171467065811	0.16666666666666666	0.1896551724137931
GSE131907	P0006	FBLN2	0.17558182775974274	0.055350612848997116	0.21428571428571427	0.08620689655172414
GSE131907	P0006	FBN1	0.009727511554956436	0.00485954200848937	0.023809523809523808	0.017241379310344827
GSE131907	P0006	FCAR	0.0	0.0	0.0	0.0
GSE131907	P0006	FCER2	0.0	0.0	0.0	0.0
GSE131907	P0006	FCGR3B	0.0	0.0	0.0	0.0
GSE131907	P0006	FCN1	0.0	0.0	0.0	0.0
GSE131907	P0006	FCN2	0.0	0.0	0.0	0.0
GSE131907	P0006	FCRL6	0.0	0.006635621190071106	0.0	0.017241379310344827
GSE131907	P0006	FGA	0.0	0.0	0.0	0.0
GSE131907	P0006	FGB	0.0	0.0	0.0	0.0
GSE131907	P0006	FGF1	0.018953567370772362	0.013853493146598339	0.023809523809523808	0.017241379310344827
GSE131907	P0006	FGF10	0.0	0.0	0.0	0.0
GSE131907	P0006	FGF11	0.01638886146247387	0.01771644875407219	0.023809523809523808	0.034482758620689655
GSE131907	P0006	FGF12	0.0	0.0	0.0	0.0
GSE131907	P0006	FGF13	0.08724258840084076	0.073005810379982	0.14285714285714285	0.08620689655172414
GSE131907	P0006	FGF14	0.0	0.03462846577167511	0.0	0.034482758620689655
GSE131907	P0006	FGF16	0.0	0.0	0.0	0.0
GSE131907	P0006	FGF17	0.0	0.0	0.0	0.0
GSE131907	P0006	FGF18	0.03793695941567421	0.0220474973320961	0.07142857142857142	0.034482758620689655
GSE131907	P0006	FGF19	0.0	0.0	0.0	0.0
GSE131907	P0006	FGF2	0.0	0.0	0.0	0.0
GSE131907	P0006	FGF20	0.0	0.0	0.0	0.0
GSE131907	P0006	FGF21	0.0	0.0	0.0	0.0
GSE131907	P0006	FGF22	0.007649467326700687	0.0	0.023809523809523808	0.0
GSE131907	P0006	FGF23	0.0	0.0	0.0	0.0
GSE131907	P0006	FGF3	0.0	0.0	0.0	0.0
GSE131907	P0006	FGF5	0.0	0.0	0.0	0.0
GSE131907	P0006	FGF7	0.0	0.0	0.0	0.0
GSE131907	P0006	FGF8	0.0	0.0	0.0	0.0
GSE131907	P0006	FGF9	0.08465203642845154	0.0	0.047619047619047616	0.0
GSE131907	P0006	FGFRL1	0.14639447629451752	0.1022961363196373	0.21428571428571427	0.1206896551724138
GSE131907	P0006	FGG	0.0	0.0	0.0	0.0
GSE131907	P0006	FGL1	0.0	0.0	0.0	0.0
GSE131907	P0006	FLRT1	0.0	0.0	0.0	0.0
GSE131907	P0006	FLRT2	0.0	0.0	0.0	0.0
GSE131907	P0006	FLRT3	0.048798613250255585	0.19266022741794586	0.07142857142857142	0.20689655172413793
GSE131907	P0006	FLT3LG	0.007649467326700687	0.0	0.023809523809523808	0.0
GSE131907	P0006	FN1	0.2689436376094818	0.36188486218452454	0.38095238095238093	0.3793103448275862
GSE131907	P0006	FNDC5	0.0	0.0	0.0	0.0
GSE131907	P0006	FST	0.0	0.0	0.0	0.0
GSE131907	P0006	FSTL5	0.0	0.0	0.0	0.0
GSE131907	P0006	FURIN	0.21555258333683014	0.2479676902294159	0.2857142857142857	0.3103448275862069
GSE131907	P0006	GAD1	0.016959086060523987	0.0	0.023809523809523808	0.0
GSE131907	P0006	GAL	0.0	0.0	0.0	0.0
GSE131907	P0006	GALP	0.0	0.0	0.0	0.0
GSE131907	P0006	GAS6	0.3678611218929291	0.17607946693897247	0.3333333333333333	0.1724137931034483
GSE131907	P0006	GAST	0.0	0.0	0.0	0.0
GSE131907	P0006	GC	0.0	0.0	0.0	0.0
GSE131907	P0006	GCG	0.0	0.0	0.0	0.0
GSE131907	P0006	GDF10	0.016959086060523987	0.011785970069468021	0.023809523809523808	0.017241379310344827
GSE131907	P0006	GDF11	0.09404800832271576	0.029418569058179855	0.09523809523809523	0.05172413793103448
GSE131907	P0006	GDF15	0.6924450397491455	0.5355438590049744	0.5238095238095238	0.4482758620689655
GSE131907	P0006	GDF3	0.0	0.0	0.0	0.0
GSE131907	P0006	GDF5	0.01638886146247387	0.0	0.023809523809523808	0.0
GSE131907	P0006	GDF6	0.0	0.0	0.0	0.0
GSE131907	P0006	GDF7	0.02215556614100933	0.032347746193408966	0.023809523809523808	0.05172413793103448
GSE131907	P0006	GDF9	0.0	0.0	0.0	0.0
GSE131907	P0006	GDNF	0.0	0.0	0.0	0.0
GSE131907	P0006	GGT1	0.022927235811948776	0.1165132224559784	0.07142857142857142	0.15517241379310345
GSE131907	P0006	GH1	0.0	0.0	0.0	0.0
GSE131907	P0006	GH2	0.0	0.0	0.0	0.0
GSE131907	P0006	GHRH	0.0	0.0	0.0	0.0
GSE131907	P0006	GHRL	0.0	0.0	0.0	0.0
GSE131907	P0006	GIP	0.010213588364422321	0.0	0.023809523809523808	0.0
GSE131907	P0006	GJB2	0.010213588364422321	0.017897333949804306	0.023809523809523808	0.034482758620689655
GSE131907	P0006	GJB6	0.0	0.0	0.0	0.0
GSE131907	P0006	GLG1	0.26940083503723145	0.28992313146591187	0.38095238095238093	0.3275862068965517
GSE131907	P0006	GNAS	1.2607123851776123	1.226638913154602	0.8809523809523809	0.8448275862068966
GSE131907	P0006	GNRH1	0.0	0.0	0.0	0.0
GSE131907	P0006	GNRH2	0.0	0.0	0.0	0.0
GSE131907	P0006	GP1BA	0.012118865735828876	0.0	0.023809523809523808	0.0
GSE131907	P0006	GP5	0.0	0.0	0.0	0.0
GSE131907	P0006	GPC3	0.16228345036506653	0.17799998819828033	0.23809523809523808	0.20689655172413793
GSE131907	P0006	GPC6	0.0	0.0	0.0	0.0
GSE131907	P0006	GPHA2	0.0	0.0	0.0	0.0
GSE131907	P0006	GPI	0.2734932005405426	0.187722310423851	0.40476190476190477	0.2413793103448276
GSE131907	P0006	GREM1	0.0	0.00485954200848937	0.0	0.017241379310344827
GSE131907	P0006	GRN	0.9578514099121094	0.7980728149414062	0.7857142857142857	0.7068965517241379
GSE131907	P0006	GRP	0.0	0.0	0.0	0.0
GSE131907	P0006	GSTP1	2.2576019763946533	2.2117276191711426	0.9523809523809523	0.9655172413793104
GSE131907	P0006	GUCA2A	0.0	0.0	0.0	0.0
GSE131907	P0006	GUCA2B	0.0	0.0	0.0	0.0
GSE131907	P0006	GUCY2D	0.01660381816327572	0.035806722939014435	0.047619047619047616	0.05172413793103448
GSE131907	P0006	GZMB	0.05165339261293411	0.030601637437939644	0.07142857142857142	0.05172413793103448
GSE131907	P0006	HAPLN1	0.0	0.0	0.0	0.0
GSE131907	P0006	HAS1	0.0	0.0	0.0	0.0
GSE131907	P0006	HAS2	0.0	0.0	0.0	0.0
GSE131907	P0006	HAVCR1	0.0	0.0	0.0	0.0
GSE131907	P0006	HBEGF	0.4473753869533539	0.1431276649236679	0.5	0.1724137931034483
GSE131907	P0006	HCRT	0.0	0.0	0.0	0.0
GSE131907	P0006	HDC	0.0	0.0	0.0	0.0
GSE131907	P0006	HEBP1	0.37721091508865356	0.31030330061912537	0.47619047619047616	0.3448275862068966
GSE131907	P0006	HGF	0.0	0.0	0.0	0.0
GSE131907	P0006	HHIPL2	0.0	0.0	0.0	0.0
GSE131907	P0006	HHLA2	0.30436044931411743	0.23949533700942993	0.35714285714285715	0.27586206896551724
GSE131907	P0006	HLA-A	2.8596231937408447	2.3917083740234375	1.0	0.9655172413793104
GSE131907	P0006	HLA-B	3.0637857913970947	2.262385606765747	1.0	0.9310344827586207
GSE131907	P0006	HLA-C	2.3237173557281494	1.722376823425293	0.9761904761904762	0.8793103448275862
GSE131907	P0006	HLA-DMA	0.7336493730545044	0.8117102980613708	0.6428571428571429	0.7241379310344828
GSE131907	P0006	HLA-DMB	0.3079461455345154	0.2618817090988159	0.40476190476190477	0.3103448275862069
GSE131907	P0006	HLA-DOA	0.03947492688894272	0.12265749275684357	0.09523809523809523	0.1724137931034483
GSE131907	P0006	HLA-DOB	0.03518714755773544	0.0178555678576231	0.07142857142857142	0.017241379310344827
GSE131907	P0006	HLA-DPB1	1.2041890621185303	1.4680910110473633	0.8333333333333334	0.8448275862068966
GSE131907	P0006	HLA-DQA1	1.4626704454421997	1.3550957441329956	0.9047619047619048	0.7758620689655172
GSE131907	P0006	HLA-DQA2	0.0	0.0	0.0	0.0
GSE131907	P0006	HLA-DQB1	1.0363438129425049	1.2696479558944702	0.7619047619047619	0.8620689655172413
GSE131907	P0006	HLA-DQB2	0.04092199355363846	0.011785970069468021	0.07142857142857142	0.017241379310344827
GSE131907	P0006	HLA-DRA	2.318897247314453	2.4946670532226562	1.0	0.9655172413793104
GSE131907	P0006	HLA-DRB1	2.075737237930298	2.040670156478882	0.9523809523809523	0.9310344827586207
GSE131907	P0006	HLA-DRB5	1.6458017826080322	1.7700310945510864	0.9047619047619048	0.9137931034482759
GSE131907	P0006	HLA-E	1.0962245464324951	0.7096500992774963	0.8571428571428571	0.5862068965517241
GSE131907	P0006	HLA-F	0.6088699102401733	0.3445616066455841	0.6428571428571429	0.39655172413793105
GSE131907	P0006	HLA-G	0.010504732839763165	0.014238538220524788	0.023809523809523808	0.034482758620689655
GSE131907	P0006	HMGB1	1.2282730340957642	1.322636365890503	0.8571428571428571	0.8620689655172413
GSE131907	P0006	HP	0.0	0.028794728219509125	0.0	0.017241379310344827
GSE131907	P0006	HPX	0.0	0.0	0.0	0.0
GSE131907	P0006	HRG	0.0	0.0	0.0	0.0
GSE131907	P0006	HSP90B1	0.922020673751831	0.8363348245620728	0.6904761904761905	0.7068965517241379
GSE131907	P0006	HSPG2	0.49750980734825134	0.29913094639778137	0.5238095238095238	0.3103448275862069
GSE131907	P0006	IAPP	0.0	0.0	0.0	0.0
GSE131907	P0006	IBSP	0.0	0.0	0.0	0.0
GSE131907	P0006	ICAM1	0.7938242554664612	0.4508219063282013	0.6190476190476191	0.4482758620689655
GSE131907	P0006	ICAM2	0.1079622134566307	0.11734674125909805	0.14285714285714285	0.15517241379310345
GSE131907	P0006	ICAM3	0.1436181515455246	0.10653819143772125	0.21428571428571427	0.13793103448275862
GSE131907	P0006	ICAM4	0.2098945826292038	0.045255497097969055	0.2619047619047619	0.05172413793103448
GSE131907	P0006	ICAM5	0.0	0.05148448050022125	0.0	0.08620689655172414
GSE131907	P0006	ICOSLG	0.0	0.021695321425795555	0.0	0.034482758620689655
GSE131907	P0006	IFITM1	0.11188386380672455	0.0684530958533287	0.19047619047619047	0.08620689655172414
GSE131907	P0006	IFNA1	0.0	0.0	0.0	0.0
GSE131907	P0006	IFNA5	0.0	0.0	0.0	0.0
GSE131907	P0006	IFNA6	0.0	0.0	0.0	0.0
GSE131907	P0006	IFNB1	0.0	0.0	0.0	0.0
GSE131907	P0006	IFNE	0.0	0.0	0.0	0.0
GSE131907	P0006	IFNG	0.02092622220516205	0.005871856585144997	0.023809523809523808	0.017241379310344827
GSE131907	P0006	IFNK	0.0	0.0	0.0	0.0
GSE131907	P0006	IFNL1	0.0	0.0	0.0	0.0
GSE131907	P0006	IFNL2	0.0	0.0	0.0	0.0
GSE131907	P0006	IFNL3	0.0	0.0	0.0	0.0
GSE131907	P0006	IFNW1	0.0	0.0	0.0	0.0
GSE131907	P0006	IGF1	0.011314991861581802	0.008739372715353966	0.023809523809523808	0.017241379310344827
GSE131907	P0006	IGF2	0.4680008292198181	0.5109395384788513	0.3333333333333333	0.43103448275862066
GSE131907	P0006	IGFBP3	0.42784345149993896	0.12658661603927612	0.3333333333333333	0.13793103448275862
GSE131907	P0006	IGFBP4	0.6592211723327637	0.6127765774726868	0.6666666666666666	0.603448275862069
GSE131907	P0006	IGFBP7	0.6610443592071533	0.6401240825653076	0.4523809523809524	0.5
GSE131907	P0006	IGFBPL1	0.0	0.0	0.0	0.0
GSE131907	P0006	IGFL1	0.0	0.0	0.0	0.0
GSE131907	P0006	IGFL2	0.0	0.0	0.0	0.0
GSE131907	P0006	IGFL3	0.0	0.0	0.0	0.0
GSE131907	P0006	IGSF10	0.007465406320989132	0.0	0.023809523809523808	0.0
GSE131907	P0006	IGSF11	0.0	0.0	0.0	0.0
GSE131907	P0006	IGSF21	0.0	0.0	0.0	0.0
GSE131907	P0006	IGSF3	0.11676343530416489	0.11278265714645386	0.16666666666666666	0.1896551724137931
GSE131907	P0006	IHH	0.007465406320989132	0.0	0.023809523809523808	0.0
GSE131907	P0006	IL10	0.006411983631551266	0.0	0.023809523809523808	0.0
GSE131907	P0006	IL11	0.0	0.0	0.0	0.0
GSE131907	P0006	IL12A	0.0	0.0	0.0	0.0
GSE131907	P0006	IL12B	0.0	0.0	0.0	0.0
GSE131907	P0006	IL13	0.0	0.0	0.0	0.0
GSE131907	P0006	IL15	0.11672278493642807	0.049157578498125076	0.16666666666666666	0.05172413793103448
GSE131907	P0006	IL16	0.017613079398870468	0.032372597604990005	0.023809523809523808	0.034482758620689655
GSE131907	P0006	IL17A	0.0	0.0	0.0	0.0
GSE131907	P0006	IL17B	0.0	0.0	0.0	0.0
GSE131907	P0006	IL17C	0.0	0.0	0.0	0.0
GSE131907	P0006	IL17F	0.0	0.0	0.0	0.0
GSE131907	P0006	IL18	0.48506149649620056	0.2581332325935364	0.5	0.27586206896551724
GSE131907	P0006	IL18BP	0.0420781634747982	0.0	0.07142857142857142	0.0
GSE131907	P0006	IL19	0.0	0.0	0.0	0.0
GSE131907	P0006	IL1A	0.0	0.0	0.0	0.0
GSE131907	P0006	IL1B	0.11853331327438354	0.1101890280842781	0.14285714285714285	0.1724137931034483
GSE131907	P0006	IL1F10	0.0	0.0	0.0	0.0
GSE131907	P0006	IL1RN	0.016139496117830276	0.0	0.047619047619047616	0.0
GSE131907	P0006	IL2	0.014601588249206543	0.0	0.023809523809523808	0.0
GSE131907	P0006	IL20	0.0	0.0	0.0	0.0
GSE131907	P0006	IL21	0.0	0.0	0.0	0.0
GSE131907	P0006	IL22	0.0	0.0	0.0	0.0
GSE131907	P0006	IL23A	0.09438300132751465	0.02830543741583824	0.14285714285714285	0.034482758620689655
GSE131907	P0006	IL24	0.0	0.0	0.0	0.0
GSE131907	P0006	IL25	0.0	0.0	0.0	0.0
GSE131907	P0006	IL26	0.0	0.0	0.0	0.0
GSE131907	P0006	IL27	0.0	0.0	0.0	0.0
GSE131907	P0006	IL3	0.0	0.0	0.0	0.0
GSE131907	P0006	IL31	0.0	0.0	0.0	0.0
GSE131907	P0006	IL32	0.9857993125915527	0.2915341556072235	0.6428571428571429	0.27586206896551724
GSE131907	P0006	IL33	0.0	0.0	0.0	0.0
GSE131907	P0006	IL34	0.0	0.02399032935500145	0.0	0.05172413793103448
GSE131907	P0006	IL36B	0.0	0.0	0.0	0.0
GSE131907	P0006	IL36G	0.0	0.0	0.0	0.0
GSE131907	P0006	IL36RN	0.0	0.0	0.0	0.0
GSE131907	P0006	IL37	0.01825384609401226	0.07003657519817352	0.047619047619047616	0.05172413793103448
GSE131907	P0006	IL4	0.0	0.0	0.0	0.0
GSE131907	P0006	IL5	0.0	0.0	0.0	0.0
GSE131907	P0006	IL6	0.01184186153113842	0.02564835548400879	0.023809523809523808	0.034482758620689655
GSE131907	P0006	IL7	0.02604343742132187	0.10866117477416992	0.07142857142857142	0.1206896551724138
GSE131907	P0006	ILDR2	0.0	0.0	0.0	0.0
GSE131907	P0006	IMPG2	0.0	0.0	0.0	0.0
GSE131907	P0006	INHA	0.0	0.0	0.0	0.0
GSE131907	P0006	INHBA	0.0	0.0	0.0	0.0
GSE131907	P0006	INHBB	0.22861382365226746	0.14608314633369446	0.30952380952380953	0.15517241379310345
GSE131907	P0006	INHBC	0.0	0.0	0.0	0.0
GSE131907	P0006	INHBE	0.0	0.0	0.0	0.0
GSE131907	P0006	INSL3	0.0	0.0	0.0	0.0
GSE131907	P0006	INSL5	0.0	0.0	0.0	0.0
GSE131907	P0006	ITGA4	0.0	0.0	0.0	0.0
GSE131907	P0006	ITGA9	0.007465406320989132	0.05301043018698692	0.023809523809523808	0.06896551724137931
GSE131907	P0006	ITGAL	0.007465406320989132	0.022525932639837265	0.023809523809523808	0.017241379310344827
GSE131907	P0006	ITGAM	0.00632341718301177	0.00485954200848937	0.023809523809523808	0.017241379310344827
GSE131907	P0006	ITGB1	0.9312447309494019	0.4808969497680664	0.7619047619047619	0.4482758620689655
GSE131907	P0006	ITGB2	0.5231468677520752	0.38609668612480164	0.6190476190476191	0.39655172413793105
GSE131907	P0006	ITIH2	0.0	0.0	0.0	0.0
GSE131907	P0006	ITM2B	1.3983829021453857	1.3244028091430664	0.8571428571428571	0.8448275862068966
GSE131907	P0006	IZUMO1	0.0	0.0	0.0	0.0
GSE131907	P0006	JAG1	0.07599109411239624	0.05600612610578537	0.14285714285714285	0.08620689655172414
GSE131907	P0006	JAG2	0.009727511554956436	0.024832017719745636	0.023809523809523808	0.05172413793103448
GSE131907	P0006	JAM2	0.0	0.0	0.0	0.0
GSE131907	P0006	JAM3	0.0	0.0	0.0	0.0
GSE131907	P0006	JAML	0.0	0.029603561386466026	0.0	0.034482758620689655
GSE131907	P0006	KCNA1	0.0	0.0	0.0	0.0
GSE131907	P0006	KIAA0319L	0.3640110492706299	0.3063189685344696	0.5	0.3620689655172414
GSE131907	P0006	KIRREL3	0.0	0.0	0.0	0.0
GSE131907	P0006	KISS1	0.04094434529542923	0.033927708864212036	0.07142857142857142	0.05172413793103448
GSE131907	P0006	KITLG	0.12193451821804047	0.10733820497989655	0.16666666666666666	0.15517241379310345
GSE131907	P0006	KL	0.0	0.0	0.0	0.0
GSE131907	P0006	KLK3	0.0	0.0	0.0	0.0
GSE131907	P0006	KLKB1	0.017613079398870468	0.0	0.023809523809523808	0.0
GSE131907	P0006	KNG1	0.0	0.0	0.0	0.0
GSE131907	P0006	L1CAM	0.0	0.0	0.0	0.0
GSE131907	P0006	LACRT	0.0	0.0	0.0	0.0
GSE131907	P0006	LAIR2	0.0	0.0	0.0	0.0
GSE131907	P0006	LAMA1	0.0	0.0	0.0	0.0
GSE131907	P0006	LAMA2	0.0	0.013771801255643368	0.0	0.017241379310344827
GSE131907	P0006	LAMA3	0.08820977807044983	0.04465591534972191	0.07142857142857142	0.06896551724137931
GSE131907	P0006	LAMA4	0.0	0.016651209443807602	0.0	0.017241379310344827
GSE131907	P0006	LAMA5	0.2466583549976349	0.10857418179512024	0.35714285714285715	0.15517241379310345
GSE131907	P0006	LAMB1	0.022219711914658546	0.008739372715353966	0.047619047619047616	0.017241379310344827
GSE131907	P0006	LAMB2	0.23017050325870514	0.15385064482688904	0.3333333333333333	0.1896551724137931
