ligand	n_patients	n_cohorts	median_delta	mean_delta	paired_p	frac_patients_expressed_high	paired_fdr
HMGB1	60	3	-0.0009732246398925781	-0.04184093276659648	0.5029177955295423	1.0	0.6503554451310293
HP	60	3	0.0	-0.01423266139960712	0.18923761790649618	0.15	0.3192687220733686
HPX	60	3	0.0007368602382484823	0.0016457062817304784	0.0016834619514915902	0.016666666666666666	0.006961027792499828
HRG	60	3	0.0	0.0004022069293569075	0.55060588584296	0.0	0.6865003137791672
HSP90B1	60	3	0.20095157623291016	0.2152635802825292	2.0520060606416363e-06	1.0	1.930824600367524e-05
HSPG2	60	3	0.02440950646996498	0.056515396052661045	5.183203376236625e-07	0.9	5.955700033271892e-06
IAPP	50	2	0.0	0.0002144825432333164	0.13975586593901426	0.0	0.25342679787120187
IBSP	50	2	0.0	0.0002802761713974178	0.20870191067235688	0.02	0.34638719896314785
ICAM1	60	3	0.13922806084156036	0.18531882008343625	4.239699647119485e-09	0.8833333333333333	1.1782421112343684e-07
ICAM2	60	3	-0.0011653171386569738	-0.0015502487837996644	0.9578627116933867	0.3	0.9798526433145259
ICAM3	60	3	-0.004315057769417763	-0.026460788040033854	0.15970447587177605	0.7166666666666667	0.28231782347155676
ICAM4	60	3	0.028981089824810624	0.05227840652150917	3.193133871359274e-08	0.6166666666666667	5.511731108768971e-07
ICAM5	60	3	0.002399832126684487	0.0056182316611132896	0.002850274149757876	0.2	0.010792262011804991
ICOSLG	60	3	0.0021290769800543785	0.0022039730402563388	0.01896163261169184	0.1	0.052695699932492436
IFITM1	60	3	0.0027929117204621434	-0.012458237276102105	0.37306117775277714	0.6666666666666666	0.5243140522155547
IFNA1	50	2	0.0	0.0		0.0	
IFNA2	21	1	0.0	1.3292764335693347e-05	0.31731050786291415	0.0	0.4669779025815054
IFNA5	50	2	0.0	5.7184381876140835e-06	0.7150006546880893	0.0	0.7970389760748756
IFNA6	50	2	0.0	0.0		0.0	
IFNA8	21	1	0.0	0.0		0.0	
IFNB1	50	2	0.0	-0.00017302733758697286	0.7670968684102772	0.0	0.8403467383350871
IFNE	50	2	0.0	5.6825170031515884e-05	0.5633423630007264	0.02	0.6976104909698114
IFNG	60	3	-0.0006502330215880647	-0.016557791402738074	0.004121901973179061	0.03333333333333333	0.0145077993480764
IFNK	50	2	0.0	-0.00039613402856048197	1.0	0.0	1.0
IFNL1	60	3	0.0	-0.0007416409910850538	0.16583670888755297	0.0	0.29125258639612156
IFNL2	50	2	0.0	3.9701778441667556e-05	0.3862707203664827	0.02	0.5353900095192355
IFNL3	50	2	0.0	-0.00025599196436814964	0.5001842570707944	0.0	0.6475841681469114
IFNW1	50	2	0.0	1.830285182222724e-06	0.31731050786291415	0.0	0.4669779025815054
IGF1	60	3	0.0	0.0003548389883993271	0.18580401309062522	0.016666666666666666	0.31494439098340016
IGF2	60	3	0.0	0.010295934807800222	0.09178300325748355	0.21666666666666667	0.18665722818392985
IGFBP3	60	3	0.08280692249536514	0.18442223707049077	2.0311008851614722e-08	0.6666666666666666	3.9789599307671467e-07
IGFBP4	60	3	0.05462747812271118	0.07182644347291595	0.000141261633209595	0.9333333333333333	0.0007888208022685328
IGFBP7	60	3	0.003253995906561613	0.11537553520368722	0.03525489842985291	0.6833333333333333	0.0865514197132248
IGFBPL1	50	2	0.0	0.0028145679680164903	0.6136491807261935	0.12	0.7330177958634371
IGFL1	50	2	0.0	-0.00013853777578333394	0.6265140021742197	0.0	0.7423924667578233
IGFL2	60	3	0.0	-0.0006976828701832952	0.6902812398467759	0.13333333333333333	0.7789292555400352
IGFL3	50	2	0.0	6.718182848999277e-06	0.892738400944348	0.0	0.9358091132706103
IGSF10	60	3	3.887487400788814e-05	0.008419458305676622	0.13529737207114165	0.18333333333333332	0.24884845480310802
IGSF11	60	3	0.0	0.0017061886353379426	0.01737071649777065	0.05	0.048842367564319825
IGSF21	60	3	0.0	0.0018799913794888803	0.04380372353657391	0.05	0.10304222367363353
IGSF3	60	3	0.03507266007363796	0.0436138920034864	2.615939412121963e-08	0.85	4.884449371071478e-07
IHH	50	2	0.0	0.0006547507594223134	0.380904893503636	0.02	0.5298967959683877
IL10	60	3	0.0	-0.00020987167930191692	0.294924012810716	0.016666666666666666	0.4472515168893472
IL11	60	3	0.00018015918612945825	0.003657451955465755	0.030106479013989666	0.06666666666666667	0.07606182330172864
IL12A	60	3	0.0	0.0031649262959642026	0.030868762036826865	0.05	0.07782314479748545
IL12B	60	3	0.0	-0.0004256203033340474	0.6858304344516057	0.0	0.7753712101889014
IL13	60	3	0.0	-0.000583474051260661	0.5034132106662779	0.0	0.6503554451310293
IL15	60	3	0.007564307190477848	0.005414303004120787	0.024749591163795697	0.36666666666666664	0.06528865660206591
IL16	60	3	-0.0013057889300398529	-0.02244505053895409	0.006888741150308435	0.05	0.022740457664692213
IL17A	50	2	0.0	-6.296850857324898e-05	0.17971249487899976	0.0	0.30723380741116557
IL17B	50	2	0.0	0.00023919800878502429	0.10894087157711467	0.0	0.21376739168251566
IL17C	60	3	0.0	0.0020226254495355534	0.02430034172540051	0.016666666666666666	0.06424537248197701
IL17F	50	2	0.0	-0.0002001223820843734	0.7531523647659145	0.0	0.8302740552539372
IL18	60	3	0.009258069097995758	0.021681393086813234	0.17792440912113394	0.7833333333333333	0.30723380741116557
IL18BP	60	3	0.0008233042899519205	0.001580137206474319	0.7171257310456356	0.08333333333333333	0.7986628598318122
IL19	60	3	0.0	-0.0007104275932457919	0.1687382220433694	0.0	0.29523012495142964
IL1A	60	3	0.0005307473184075207	0.005019782821970391	0.014506166194713245	0.016666666666666666	0.04177076771730681
IL1B	60	3	0.0019281709683127701	0.00824765170206471	0.21976164990220426	0.38333333333333336	0.3587638956736805
IL1F10	50	2	0.0	0.0002858358991215937	0.015653550837455003	0.0	0.04464437530014016
IL1RN	60	3	0.008390416391193867	0.0411199867380977	0.00012588560955333565	0.43333333333333335	0.0007163490638868387
IL2	50	2	0.0	-4.471820691833272e-05	0.19243418492041608	0.0	0.32388570560548907
IL20	50	2	0.0	0.00458686531172134	0.07586833499439012	0.02	0.16018137865423354
IL21	60	3	0.0	-0.0014521419965603855	0.020879263166351643	0.0	0.057490137059424455
IL22	50	2	0.0	-7.034192618448288e-05	0.5929800980174267	0.0	0.7154998357012732
IL23A	60	3	0.004524739750195295	0.01254061835158306	8.77513687541544e-06	0.21666666666666667	6.94456196431884e-05
IL24	60	3	0.0	0.00019730547173821834	0.28909532129487003	0.0	0.441776098398171
IL25	50	2	0.0	9.058718133019283e-06	0.4652088184521418	0.0	0.6098369614932433
IL26	60	3	0.0	4.517037159530446e-05	0.875329249147922	0.016666666666666666	0.922414861315491
IL27	60	3	0.0	1.3393473636824638e-05	0.6265140021742197	0.0	0.7423924667578233
IL3	50	2	0.0	-1.2737902579829097e-05	0.31731050786291415	0.0	0.4669779025815054
IL31	50	2	0.0	-0.00012822746371966788	0.09096894797535775	0.0	0.1858254578300043
IL32	60	3	0.02540411427617073	-0.004977577358173827	0.07850566825864076	0.8666666666666667	0.16458644485802756
IL33	60	3	0.0	0.007224384306027787	0.5833492808544241	0.1	0.7091580779461208
IL34	60	3	0.0	0.005385332077275961	0.024255225341631288	0.13333333333333333	0.06424537248197701
IL36A	21	1	0.0	0.0006960787743862186	0.06788915486182899	0.0	0.14697018126790878
IL36B	50	2	0.0	8.269282407127321e-06	0.6858304344516057	0.0	0.7753712101889014
IL36G	60	3	0.0	0.005722401853563497	0.003476051751006558	0.016666666666666666	0.012820622970533449
IL36RN	50	2	0.0	0.009082002490758896	0.0005453641436933228	0.12	0.0026278635149738737
IL37	50	2	0.0	0.005271999034448527	0.35369319267722144	0.18	0.5043715575767059
IL4	50	2	0.0	2.0930257451254876e-05	0.5921774964028619	0.0	0.7154998357012732
IL5	50	2	0.0	-1.2284854019526392e-05	0.5202133776633694	0.0	0.6627451879613288
IL6	60	3	0.0	0.0012797704466114132	0.7796063344972755	0.21666666666666667	0.8477066148537254
IL7	60	3	0.0012642009896808304	0.013046381769769747	0.022827933481035408	0.3	0.061244683956277676
IL9	21	1	0.0	-5.579916649453697e-05	0.31731050786291415	0.0	0.4669779025815054
ILDR2	60	3	0.0	-0.00149717903623241	0.21155538685054276	0.016666666666666666	0.3487016376364119
IMPG2	60	3	0.0	0.00023991076013771818	0.09806790511242136	0.0	0.1976241932703938
INHA	60	3	0.0	-0.0005282004342006986	0.7686183974897491	0.03333333333333333	0.8403467383350871
INHBA	60	3	0.0003810910420725122	0.0014948151818922875	0.09023670580323977	0.05	0.18496202990544
INHBB	60	3	0.029435083735734224	0.06271749444713351	1.7512307864204784e-07	0.5666666666666667	2.4155189554262594e-06
INHBC	50	2	0.0	-1.1633589747361839e-06	0.9527650219907529	0.0	0.9764615791414664
INHBE	50	2	0.0	-0.0007594207843067125	0.5861803873075235	0.0	0.7118755719842385
INS	21	1	0.0	-2.2324661369479837e-05	0.6547208460185769	0.0	0.7588665480040732
INSL3	60	3	0.0	-0.00013577700022627444	0.2989829487539484	0.03333333333333333	0.4505480753606158
INSL5	50	2	0.0	0.0005993483061320148	0.022909099354356588	0.0	0.061244683956277676
ITGA4	60	3	-0.0023729588137939572	-0.028554927212341378	8.016487754093616e-05	0.0	0.000491266813648301
ITGA9	60	3	0.0013094742316752672	0.010524301467376063	0.0018583016423124122	0.18333333333333332	0.007528371331275618
ITGAL	60	3	-0.0020800541387870908	-0.015794197519668766	0.08629876003307035	0.06666666666666667	0.1778052038612398
ITGAM	60	3	0.0009473470272496343	-0.0006818366195754304	0.46093248865583747	0.05	0.6093078804687232
ITGB1	60	3	0.13860565423965454	0.19068181316057842	9.065507517982256e-08	1.0	1.3888822415370253e-06
ITGB2	60	3	-0.0045303673250600696	-0.0214459840952865	0.6801563624850688	0.5833333333333334	0.7753712101889014
ITIH2	50	2	0.0	-0.00016005572339054198	0.45488884468908175	0.02	0.6038301973906143
ITM2B	60	3	0.19013172388076782	0.2648580953478813	1.8052113765605007e-09	1.0	6.593841703111054e-08
IZUMO1	60	3	0.0	0.0007448335218214197	0.17421257775480348	0.0	0.3034752629985279
JAG1	60	3	0.02128024585545063	0.04566498365602456	2.0520060606416363e-06	0.6666666666666666	1.930824600367524e-05
JAG2	60	3	0.008342267945408821	0.014742509586115678	0.0025345120021190476	0.5833333333333334	0.009897849158602163
JAM2	60	3	0.0	-0.0005952528187966285	0.13026909524533395	0.0	0.24323682627839702
JAM3	60	3	0.0	0.00212447836335438	0.4378247149429141	0.05	0.5898540409884806
JAML	60	3	-0.0036592171527445316	-0.013261509845324326	0.0019402114831960956	0.05	0.007832948386551805
KCNA1	60	3	0.0	0.0021322597058315296	0.026183648097068732	0.03333333333333333	0.06826406550666042
KIAA0319L	60	3	0.058433711528778076	0.07663053097203373	5.150677334726313e-07	1.0	5.955700033271892e-06
KIRREL1	31	2	0.003928470890969038	0.0004385136816117372	0.5480897994315235	0.0967741935483871	0.6851209479985583
KIRREL3	60	3	0.0	0.0005512928465274551	0.3966787576604369	0.016666666666666666	0.5442099997835135
KISS1	50	2	0.0029350081458687782	0.008985754809109493	0.0015558180213111259	0.3	0.006546487800939421
KITLG	60	3	0.006532350787892938	0.01200149377497534	0.0991478247548067	0.7833333333333333	0.19912882450755295
KL	60	3	0.0	-0.0017689455210832723	0.8334468048014816	0.0	0.8932456786885834
KLK3	50	2	0.0	0.00014638719148933886	0.06297905121445523	0.0	0.13783876593639927
KLKB1	60	3	0.0	0.0009136329732427839	0.12814845272009934	0.0	0.24006138993103
KLRA1P	10	1	0.0	-0.00015656501054763793	0.8125	0.0	0.8755072137060415
KNG1	60	3	0.0	0.0003641898159306341	0.5731689736636651	0.016666666666666666	0.704667616798436
L1CAM	60	3	0.0	0.004917319496416894	0.6476680924386056	0.06666666666666667	0.7587876181020918
LACRT	50	2	0.0	-4.5182346366345885e-05	0.31731050786291415	0.0	0.4669779025815054
LAIR2	60	3	0.0	-0.004262592173229981	0.06333929316983765	0.016666666666666666	0.13837377575494697
LAMA1	60	3	0.0	0.0012913163205666932	0.05410552267783879	0.016666666666666666	0.12222325066165851
LAMA2	60	3	0.0	0.0017036721677868628	0.051520685164090745	0.0	0.11794486354614643
LAMA3	60	3	0.0033539404394105077	0.04145737750513945	0.00355695359914004	0.4666666666666667	0.01307864477222261
LAMA4	60	3	0.00014166411710903049	0.00534809696158239	0.010726615055851924	0.11666666666666667	0.03245140504238747
LAMA5	60	3	0.08751532435417175	0.11542757560188571	3.09047858118837e-10	0.9666666666666667	2.3082011903250638e-08
LAMB1	60	3	0.0	0.003742418271334221	0.39742256973862833	0.3	0.5442099997835135
LAMB2	60	3	0.03292214870452881	0.05194493343005888	3.8169685741811265e-08	0.8666666666666667	6.424334431192177e-07
LAMB3	60	3	0.09098993241786957	0.1813461308348148	2.368757449511698e-09	0.9	7.862958756017998e-08
LAMC1	60	3	0.04387243464589119	0.04959760193402569	9.446688765511485e-07	0.95	1.0079279531059129e-05
LAMC2	60	3	0.07432298362255096	0.13519701602247855	8.666370804521837e-10	0.8833333333333333	5.163457847967608e-08
LAMC3	60	3	0.0	0.0012335979527658006	0.44450890263539566	0.0	0.5936102268151239
LAYN	60	3	0.003760111634619534	0.011818746217613807	0.0010115120555222162	0.2833333333333333	0.004510286963988986
LCN1	50	2	0.0	0.0001742866908898577	0.027707849358079864	0.0	0.07090124193341636
LCN2	60	3	0.07101447880268097	0.22176153163503234	4.058507193508507e-06	0.8	3.464225783030476e-05
LEAP2	60	3	0.003257056581787765	0.0026133721345104276	0.024292807854768058	0.1	0.06424537248197701
LEFTY1	50	2	0.00025221439136657864	0.0018560348724713548	0.00044252106507398735	0.0	0.0021761838385325714
LEFTY2	50	2	0.0	-0.00034045540756778793	0.20942675696103719	0.0	0.34710814780643473
LEP	50	2	0.0	-9.789273957721889e-05	0.33053567270784123	0.0	0.48160830139252725
LFNG	60	3	0.024691064842045307	0.0396857156107823	6.234583805391235e-07	0.6	7.095550140421453e-06
LGALS1	60	3	-0.019798949360847473	-0.047716883725176254	0.07976323100353154	0.8666666666666667	0.16693005437691802
LGALS3	60	3	0.1436467170715332	0.2875021463880936	3.228629101370945e-08	0.9833333333333333	5.511731108768971e-07
LGALS3BP	60	3	0.2080107033252716	0.27950309157992403	4.726799443728142e-10	0.9666666666666667	3.322661961914782e-08
LGALS9	60	3	0.025307513773441315	0.034408607725830126	0.0026047837063895097	0.8333333333333334	0.010073516275519301
LGI1	60	3	0.0	0.00012992135343665724	0.4652088184521418	0.0	0.6098369614932433
LGI2	60	3	0.0	0.0025733971765779036	0.16680884340637725	0.05	0.29228235758155546
LGI3	60	3	0.0	-0.005690843801858136	0.10278359199695374	0.016666666666666666	0.2036921930951239
LGI4	60	3	0.0	0.0010486795644586286	0.13830984284186496	0.016666666666666666	0.25233627816187576
LHB	60	3	0.0	-0.00010990669591895616	0.007746059507395898	0.0	0.02488317503047876
LIF	60	3	0.016528806649148464	0.033143935116337765	6.370943141540322e-06	0.4666666666666667	5.1001650775198576e-05
LILRA6	60	3	0.0	0.0006170480858903223	0.8036185216409255	0.0	0.8682858348651953
LILRB2	60	3	0.0	0.00017797483766723114	0.6268401664925889	0.0	0.7423924667578233
LILRB4	60	3	0.0	-0.0033969130946691923	0.18627857482637322	0.05	0.3153015537075297
LIN7A	60	3	0.0	-0.0017891979126337294	0.14131468477190767	0.05	0.25586522470065104
LIN7B	60	3	0.006218850612640381	0.010886466927089108	0.0012303735131097557	0.6	0.0053857009090335466
LIN7C	60	3	0.01943301036953926	0.026953663397580385	0.0002842235335029564	0.9333333333333333	0.0014831752075809296
LINGO4	60	3	0.0	-0.0018139892691882173	0.002315495356386498	0.0	0.009162307784377035
LIPC	60	3	0.0	-0.0004556777149749299	0.4366330161611942	0.0	0.5894222223138299
LIPH	60	3	0.101167943328619	0.13624360029837893	1.0741730388842177e-10	0.8833333333333333	1.2836367814666403e-08
LPA	50	2	0.0	3.1606836710125205e-05	0.34523107177184	0.0	0.49616562369077494
LPL	60	3	0.0	-0.017030972531210865	0.18942386941424127	0.11666666666666667	0.3192687220733686
LRCH4	60	3	0.024754323065280914	0.036954418864722054	2.048952047547636e-06	0.8166666666666667	1.930824600367524e-05
LRFN1	60	3	0.0	0.0018358822072817324	0.6535200579282296	0.05	0.7588665480040732
LRFN3	60	3	0.006031820550560951	0.014670878672041	0.00021688216388978423	0.38333333333333336	0.0011674512876049196
LRFN4	60	3	0.006022200454026461	0.021329635370057075	4.065946789144302e-05	0.5333333333333333	0.0002669673853311781
LRFN5	60	3	0.0	0.0012864093946215386	0.04252247799805163	0.03333333333333333	0.10131783076888877
LRIG1	60	3	0.01878438238054514	0.04797542542219162	3.9316039954502724e-07	0.8	4.65174928174562e-06
LRIG2	60	3	0.008611842524260283	0.009829317811333263	0.0013986199593512493	0.4666666666666667	0.005969110183659796
LRP1B	60	3	0.0	0.0004521353827537193	0.06195278853716299	0.0	0.13659332528027635
LRPAP1	60	3	0.09423640370368958	0.10390047828356425	9.769158484376276e-09	1.0	2.289047919378363e-07
LRRC4	60	3	0.017913339659571648	0.04723616455448791	6.78388697828817e-08	0.5333333333333333	1.085411685261146e-06
LRRC4B	60	3	0.0	0.0003195905199390836	0.8405336616716674	0.016666666666666666	0.8976208451274733
LRRC4C	60	3	0.0	0.0026641434805545336	0.0298290379406944	0.016666666666666666	0.07552055156595298
LRRC52	60	3	0.0	-0.00045108190934115553	0.7771175732880233	0.0	0.8462565729906062
LRRN1	60	3	0.0026942042750306427	0.02005486257451897	0.0001889254064895196	0.3333333333333333	0.001030894341346922
LRRN2	60	3	0.0	0.000217774748064888	0.3505045118554607	0.016666666666666666	0.5004216148951918
LRRTM2	60	3	0.0	0.0009500980510589822	0.18460443945730043	0.0	0.31335554709016195
LRRTM3	50	2	0.0	0.001104094335460104	0.7670968684102772	0.0	0.8403467383350871
LRTM2	50	2	0.0	0.0006622196332318708	0.043114446783075355	0.02	0.10202329486292089
LSAMP	60	3	0.0	0.0003509625673662716	0.027023077017893783	0.06666666666666667	0.06974638668765243
LTA	60	3	-0.00011421326053095981	-0.007233425377489766	0.007529418693100932	0.0	0.024353569398144866
LTB	60	3	-0.0019385670311748981	-0.039577187192238246	0.14518281683233492	0.3333333333333333	0.2608899867909569
LTBP1	60	3	0.017475842498242855	0.029682199113206784	3.0897043291780435e-06	0.5166666666666667	2.695034068151651e-05
LTBP3	60	3	0.09568344056606293	0.11457112841308117	2.5921951470835116e-09	1.0	7.942751796832811e-08
LTF	60	3	0.0	0.02016015363697079	0.8402142310487368	0.15	0.8976208451274733
LUM	60	3	0.0	0.006414790282845691	0.08454696118090776	0.16666666666666666	0.17479864811623663
LVRN	60	3	0.0	0.001816277179750614	0.7681320131051164	0.0	0.8403467383350871
LY6G5C	60	3	0.0033695632591843605	0.009629341401159763	0.03158781239902878	0.3	0.0793013357496626
LY6G6F	50	2	0.0	-0.0002575569093460217	0.043114446783075355	0.0	0.10202329486292089
LY86	60	3	-0.0003742134431377053	-0.004957827788166469	0.20712193382365862	0.06666666666666667	0.3447224386062285
LY9	60	3	-0.0010272005456499755	-0.008881015006045346	0.005269883522027092	0.0	0.01804444357828761
LYPD6	50	2	0.0	-1.2183456856291742e-05	0.5553047807382461	0.08	0.6905194724060396
LYZ	60	3	0.005563957616686821	-0.00802764628121319	0.12939544185827684	0.7333333333333333	0.24198365104951614
MADCAM1	60	3	0.0	0.00040654630841648515	0.5748967903589721	0.0	0.7059616143539431
MAG	50	2	0.0	0.0017046260577626526	0.7750969621959847	0.02	0.8458820728988143
MANSC1	60	3	0.03348463028669357	0.03892581710436692	6.183255032990184e-06	0.8833333333333333	4.992560651637345e-05
MATN1	60	3	0.0	7.468332284285376e-05	0.6754719879085544	0.0	0.7739108586296477
MBL2	50	2	0.0	-2.3717558360658585e-05	0.17971249487899976	0.0	0.30723380741116557
MCAM	60	3	0.0005716622108593583	0.01240854489975997	0.0742685067560369	0.2	0.1579196896324984
MDK	60	3	0.18280646204948425	0.23029487561434508	1.2265709478379528e-06	1.0	1.2635795540227185e-05
MEGF10	60	3	0.0	0.0004171373737335671	0.5505061472379065	0.016666666666666666	0.6865003137791672
MELTF	31	2	0.015031199902296066	0.031419974090831894	0.003609433349384215	0.7096774193548387	0.013190436857841397
MFAP2	60	3	0.0032246700720861554	0.027614722595899366	0.00010828230672367999	0.45	0.0006343007673274392
MFAP3L	60	3	-9.442621376365423e-06	-0.0014514129298428694	0.35019627325089664	0.06666666666666667	0.5004216148951918
MFAP5	60	3	0.0	0.006101920483342837	0.7556457578405196	0.05	0.8322550051791898
MFGE8	60	3	0.019084484316408634	0.03549105244649885	1.0826273297106009e-06	0.7833333333333333	1.1249910078297113e-05
MFNG	60	3	0.0	-0.010566137999800655	0.676588131929195	0.1	0.7744471433480729
MIA	60	3	0.0	0.01502552248275606	0.07791009446426785	0.06666666666666667	0.16362489083444653
MICA	60	3	0.022765010595321655	0.027885258964185294	2.715339586310034e-05	0.6833333333333333	0.00019200182281896394
MICB	60	3	0.0	-0.0023831025522667915	0.8617060616960807	0.2833333333333333	0.9153233277571702
MIF	60	3	-0.025960592087358236	-0.04614753206260502	0.01764284715659273	0.85	0.04949108533363454
MLN	21	1	0.0	2.779215130777586e-05	0.31731050786291415	0.0	0.4669779025815054
MMP1	60	3	0.0	-0.006014832056340917	0.13788001114680398	0.15	0.25193671761533754
MMP12	60	3	0.0	-0.001238501689901265	0.845103323404058	0.1	0.9016950638105797
MMP13	60	3	0.0	0.020280617358124194	0.042561967402495536	0.15	0.10131783076888877
MMP14	60	3	0.039358672220259905	0.07704487438507689	1.1967087534917336e-09	0.8	5.958612335094257e-08
MMP15	60	3	0.027826551347970963	0.030839945985159527	1.1083549734291031e-05	0.8333333333333334	8.58821649404496e-05
MMP16	60	3	0.0	0.001217174322421973	0.28909532129487003	0.016666666666666666	0.441776098398171
MMP2	60	3	0.0	0.005671837059829462	0.2306644556000963	0.11666666666666667	0.3709879198413393
MMP25	60	3	0.00011042007827199996	0.001505441215946727	0.29415390656083573	0.016666666666666666	0.44721872562366244
MMP26	21	1	0.0	0.0004212348943664914	0.31731050786291415	0.047619047619047616	0.4669779025815054
MMP7	60	3	0.07447254564613104	0.13190095587973094	1.745122593545619e-06	0.7833333333333333	1.730777903478496e-05
MMP9	60	3	7.255002856254578e-06	0.0014331148015723253	0.4480865755685913	0.1	0.5969492283215905
MMRN2	60	3	0.0	0.0035315657917332527	0.012690432638707321	0.016666666666666666	0.03763043921403287
MPDZ	60	3	0.008385578054003417	0.02814524945958207	0.00010140401371014285	0.36666666666666664	0.0006058889819181035
MPIG6B	31	2	0.0	-0.0006600873124214911	0.5480967583988466	0.0	0.6851209479985583
MPZ	60	3	0.0	-0.0009222450634600439	0.29687980631674016	0.0	0.4485099475960866
MPZL3	60	3	0.04323539137840271	0.049626679020002486	1.8052113765605007e-09	0.95	6.593841703111054e-08
MSMB	60	3	0.0006781633419450372	0.04340577629482141	0.0037374465214320162	0.3	0.013412250471915304
MSMP	60	3	0.0	0.0007570525548847702	0.587730636069065	0.016666666666666666	0.713033614317292
MSN	60	3	-0.024470511823892593	-0.04969182655331679	0.11516805621370461	0.95	0.22356365672672202
MST1	60	3	0.008250263519585133	0.020044276479166002	1.978772583466258e-06	0.2833333333333333	1.906962288098531e-05
MSTN	50	2	0.0	0.0005656477709999309	0.02276874371892181	0.0	0.061244683956277676
MUC1	60	3	0.21450722217559814	0.29245527751821404	1.2665372839698328e-08	0.9666666666666667	2.702700097042768e-07
MUC4	60	3	0.06305793300271034	0.15977638363159105	1.895974614362702e-08	0.6666666666666666	3.899179826324123e-07
MUC7	50	2	0.0	-1.4247286308091135e-05	0.17971249487899976	0.0	0.30723380741116557
MXRA5	60	3	0.0	0.015805872061658496	0.0018584682365910521	0.13333333333333333	0.007528371331275618
MXRA8	60	3	0.0035063684917986393	0.026561889519992596	0.00014611311112895236	0.36666666666666664	0.0008121170595306887
MYEOV	60	3	0.0026588269975036383	0.023091548943314895	0.00025125186529035605	0.35	0.0013285220310706879
MYOC	50	2	0.0	-0.00011855904769618064	0.14412703481601533	0.0	0.2597764805507365
NAALADL1	60	3	0.0	-0.002414417715044692	0.2722044634246342	0.016666666666666666	0.42561326742545225
NAMPT	60	3	0.09697611629962921	0.11824843063950538	1.5930986002049958e-07	1.0	2.286068308276326e-06
NCAM1	60	3	0.0	0.0057464955069008285	0.7627482609322862	0.1	0.8393040256114935
NCAN	60	3	0.0	-2.4467622521721446e-05	0.8613042569883052	0.0	0.9153233277571702
NCR2	50	2	0.0	-0.00031252193759428337	1.0	0.0	1.0
NCR3LG1	60	3	-0.00010834564454853535	-0.002319952946466704	0.2235071583586664	0.03333333333333333	0.36289545412854124
NDP	60	3	0.0	0.0001542693525455737	0.6829616948348547	0.0	0.7753712101889014
NECTIN1	31	2	0.05322097986936569	0.07611323061639504	1.2759119272232056e-07	0.8387096774193549	1.9058934412896635e-06
NECTIN2	31	2	0.23948606848716736	0.24026861173972006	1.862645149230957e-09	0.967741935483871	6.593841703111054e-08
NECTIN3	31	2	0.00897933542728424	0.027294418172753087	0.01176542554947011	0.41935483870967744	0.03532583801913764
NECTIN4	31	2	0.2075648009777069	0.20013942355440267	3.073364496231079e-08	0.8387096774193549	5.440575379780282e-07
NEGR1	60	3	0.0	0.009485294899059226	0.012361866377903815	0.08333333333333333	0.03683897835809242
NELL2	60	3	0.0006711450041620992	0.019233208786075314	0.1211339748523278	0.18333333333333332	0.23086937790834405
NEO1	60	3	0.014733858406543732	0.024037106246881497	3.1921643823867315e-05	0.65	0.000219588250605186
NETO2	60	3	-0.0014411602169275284	-0.00859687575333131	0.1842399968468197	0.45	0.31318178695867643
NFASC	60	3	0.0	0.002741519026676542	0.22935196912560185	0.06666666666666667	0.3698726087788046
NGF	50	2	0.0	0.0010403791640419514	0.46928242959857913	0.04	0.6142305622894875
NID1	60	3	0.0	0.00429147466396292	0.04597716041304822	0.11666666666666667	0.10710079277503434
NID2	60	3	0.0	-0.000580724967342879	0.6070522480710051	0.0	0.7264792339384262
NLGN1	60	3	0.0	0.003751034856638095	0.06875358406708156	0.03333333333333333	0.14857239233302433
NLGN2	60	3	0.005958267080131918	0.006789082249936958	0.001648058284407368	0.3	0.006910279473216859
NLGN3	60	3	0.0	0.0018993230660271365	0.3940059114897998	0.0	0.5424390140902198
NLGN4X	60	3	0.0	0.0011037602382809079	0.13975586593901426	0.03333333333333333	0.25342679787120187
NLGN4Y	60	3	0.0	0.004286052340224463	0.008105503603764871	0.1	0.02576092724121057
NMB	60	3	0.014485273510217667	0.01961197890341282	0.006453692031418415	0.8333333333333334	0.021602694614972006
NMS	50	2	0.0	0.0		0.0	
NMU	50	2	0.011778208543546498	0.05336456378223375	0.0017473516253088388	0.6	0.007150976685767337
NODAL	50	2	0.0	0.00026373717235401273	0.39802471950693785	0.0	0.5442099997835135
NOG	60	3	0.0	-0.0006908227892078382	0.5400665072609449	0.016666666666666666	0.6772082646136717
NPB	60	3	0.0005053764834883623	0.0022100961973289183	0.48679244239984665	0.23333333333333334	0.6336786151065542
NPFF	50	2	0.0	0.003386113804881461	0.004926937111324901	0.02	0.017016444647494963
NPHS1	50	2	0.0	-0.00045042774800094774	0.8190952935504228	0.0	0.8802328019719021
NPNT	60	3	0.010604160837829113	0.020065818894848538	0.004809943775423356	0.6	0.01666052988878525
NPPA	50	2	0.0	1.4608922647312284e-05	0.3742593192802244	0.02	0.5243140522155547
NPPB	50	2	0.0	-0.00038643939420580865	0.5939546753269146	0.04	0.7154998357012732
NPPC	60	3	0.0006226385303307325	0.00573196292486197	0.0016689299629166973	0.1	0.0069532722833496935
NPS	21	1	0.0	-5.746127239295415e-06	0.6547208460185769	0.0	0.7588665480040732
