ligand	n_patients	n_cohorts	median_delta	mean_delta	paired_p	frac_patients_expressed_high	paired_fdr	pearson	pearson_p	n_background	receptor_score	scaled_delta	scaled_activity	scaled_receptor	scaled_frac	prioritization_score	rank	receptors	activity_ifn	auroc_ifn	activity_cyto	activity_exh
CDH3	60	3	0.02012050524353981	0.05800413185885797	9.807304979079623e-07	0.7166666666666667	1.0371441991150574e-05	0.15219469910187866	0.14753521756587626	92	0.003282729769125581	0.24010798802077507	0.6612187903156163	0.0014138994765600266	0.6222222222222222	0.38124072500879336	221	CDH3	0.14051795906779804	0.7936946902654867	-0.1253172906111803	-0.07524507739054115
CX3CL1	60	3	0.027280542068183422	0.05712998993355237	1.7525031491288534e-06	0.65	1.730777903478496e-05	-0.0028407282450129134	0.9785595815200399	92	0.7455742756525675	0.25586035465269596	0.41220337643363464	0.3211251465156647	0.5333333333333333	0.3806305527338322	222	CX3CR1,ITGA4,ITGAV,ITGB1,ITGB3	0.08441047509190056	0.8058628318584071	0.1694363264833651	-0.05277878057162583
WNT7B	60	3	0.04706941545009613	0.05477296405733796	7.826869372048426e-07	0.85	8.580833852842082e-06	-0.06850619270960756	0.5164242769578712	92	0.25033072630564374	0.2993966654816651	0.3067325618512576	0.10781956109190202	0.7999999999999999	0.37848719710620615	223	ADGRA2,FZD1,FZD10,FZD2,FZD3,FZD4	0.19335810574500034	0.8202433628318584	-0.08585229137618006	-0.06518728459664862
SEMA3C	60	3	0.036362215876579285	0.08074522448975283	6.310856184922302e-09	0.6833333333333333	1.6045687534004576e-07	0.13252736674448357	0.20790723165900407	92	0.06972572207450867	0.2758403993040006	0.6296294368965868	0.030031458230623042	0.5777777777777778	0.3783197680522471	224	NRP1,NRP2,PLXNA1,PLXNA2,PLXNA3,PLXNA4	0.10645541942117372	0.7405973451327433	-0.0661749542480422	-0.1043988166021635
CD44	60	3	0.03594792261719704	0.02706806259229779	0.03998660684882879	0.9333333333333333	0.0963386999684484	-0.08075170089086026	0.4441501447397378	92	0.032854181403915085	0.2749289376069796	0.287064023246033	0.01415057380802235	0.9111111111111111	0.3718136614430365	225	ACVR2B,CLDN7,EPCAM,HAS2,SELE	0.06403775566821335	0.853429203539823	-0.047763160009194554	-0.050170223631592736
CCN2	21	1	0.0376802533864975	0.1967655468643421	0.0001401336206158955	0.5714285714285714	0.0007888208022685328	-0.058760036721509444	0.5779500390622301	92	1.0580961505572002	0.2787401344030431	0.3223866810978497	0.4557309613156201	0.42857142857142855	0.37135730134698536	226	ERBB4,FGFR2,IGF2R,ITGA5,ITGAM,ITGB2	0.08049374006265701	0.8008849557522124	-0.04712061913389598	-0.06859615658638615
SDC2	60	3	0.0	0.00766524915707123	0.7774867756686266	0.5333333333333333	0.8462565729906062	0.05437751042310393	0.6066783488671744	92	0.9254491925239563	0.1958420738672537	0.5041063925852833	0.3985987945760956	0.37777777777777777	0.3690812597016026	227	EZR,PTPRJ	0.273199833625901	0.8805309734513275	-0.055604889143703866	-0.1095171346726492
SPINK1	60	3	0.013031809940002859	0.07352429102562989	6.613709470233193e-07	0.48333333333333334	7.456021525404402e-06	0.32312644428209136	0.0016798413757179694	92	0.005392488247404496	0.22451257558114032	0.935766614642128	0.002322590297279398	0.3111111111111111	0.3684282229079147	228	EGFR,NRSN1	0.18079228021118962	0.8219026548672566	-0.11770241759451223	-0.10323532963393549
LAMA3	60	3	0.0033539404394105077	0.04145737750513945	0.00355695359914004	0.4666666666666667	0.01307864477222261	0.1451007701634415	0.16757301334806657	92	0.7455742756525675	0.20322087662443783	0.6498246355673486	0.3211251465156647	0.2888888888888889	0.365764886899085	229	ITGA3,ITGA6,ITGB1,ITGB4,SDC2	0.20462757075172283	0.8263274336283185	-0.024983870414087523	-0.0954350762351713
LFNG	60	3	0.024691064842045307	0.0396857156107823	6.234583805391235e-07	0.6	7.095550140421453e-06	0.1751078447040588	0.09501092147531146	92	0.10973399132490158	0.25016340145955823	0.6980215168479103	0.047263358182677594	0.4666666666666666	0.36552873578920314	230	NOTCH1,NOTCH2	0.12865347671642777	0.7494469026548672	-0.0006947836356648549	-0.11317644579172693
PLTP	60	3	0.013894709758460522	0.06082980237988522	0.0003666185303362848	0.65	0.001840794721646472	0.16970348892725495	0.10582714340451362	92	0.029207816657920677	0.22641098960328324	0.6893411273810878	0.012580053671336923	0.5333333333333333	0.3654163759972603	231	ABCA1,APOA1	0.19313007481740582	0.8158185840707964	-0.07192279386900621	-0.10570367214176515
PTPRC	60	3	-0.007274654693901539	-0.0834561262493177	0.000141261633209595	0.31666666666666665	0.0007888208022685328	0.2949385822591812	0.004316559978663348	92	0.6998919447263082	0.17983754335079713	0.8904917232950188	0.3014493802091725	0.08888888888888886	0.3651668839359693	232	CD22,CD247,CD4,DPP4,MRC1	0.18551143388721947	0.9054203539823008	0.17021019621735972	-0.05882130099301889
ADAM28	60	3	0.016787320491857827	0.031933430581799864	3.326548716471329e-06	0.5333333333333333	2.8805983450603173e-05	0.15558987898725954	0.1386075329788847	92	0.4193992217381795	0.2327748486045492	0.6666720737285113	0.18063879203899522	0.37777777777777777	0.36446587303745837	233	ITGA4	0.11642046048886388	0.7743362831858407	-0.08806415667169573	-0.11458195789905824
SHISA4	60	3	0.0018995259888470173	0.008295785161317326	0.14699277742428238	0.6833333333333333	0.2633528770944789	0.1376965675775442	0.19055951546578348	92	0.0977733905116717	0.2000211068158265	0.637932124268832	0.04211182625086289	0.5777777777777778	0.3644607087783248	234	FCGRT	0.21032134397490615	0.8008849557522124	-0.052221380786471226	-0.09491766507947759
SERPING1	60	3	0.011137082474306226	0.04734987738872102	0.010411991904238317	0.7333333333333333	0.03174063858562446	0.10550379627559288	0.31686666944558395	92	0.013932965385417143	0.22034409957491402	0.5862246119476223	0.0060010460351165905	0.6444444444444444	0.3642535505005243	235	C1R,F12,LRP1,SELE,SELP	0.2511753020813558	0.8622787610619469	-0.037968580262951954	-0.09295907795646588
HLA-DRB3	10	1	0.01000971905887127	-0.011610500887036324	0.921875	0.6	0.9538106866224093	0.09965221057130286	0.34459918926178557	92	0.4386115123828252	0.21786385508982647	0.5768258889527851	0.18891368811526266	0.4666666666666666	0.3625675247061352	236	CD4,LAG3	0.28781384659809056	0.8501106194690267	0.05382726343724382	-0.09075553244618095
SERPINA1	60	3	0.004327700240537524	-0.035040487602479214	0.6964145709704024	0.7333333333333333	0.7825030380848766	0.10881203411890777	0.30184364247713813	92	0.009493911638855934	0.2053631870307174	0.591538250448646	0.004089108041403343	0.6444444444444444	0.3613587474913028	237	F12,LRP1	0.16107762802165743	0.797566371681416	-0.10716117733318214	-0.09540721898837622
CLEC11A	60	3	0.0026822162326425314	0.009127693758637178	0.04466863021379611	0.5166666666666667	0.10445990822991456	0.0902937343158527	0.3920110784567841	92	0.7455742756525675	0.2017430565741098	0.5617944546675017	0.3211251465156647	0.3555555555555556	0.3600545533282079	238	ITGA10,ITGA11,ITGB1,KIT	0.20164199678817135	0.7383849557522124	-0.07995415282672755	-0.09318452760472946
CXCL1	60	3	0.03786582266911864	0.10018556896247902	2.8949202486715956e-05	0.7333333333333333	0.00020230583024342437	0.05678375438766939	0.5908270463655021	92	0.019200603167215984	0.2791483942272677	0.5079712630022661	0.008269862180886975	0.6444444444444444	0.3599584909637163	239	ACKR1,CXCR1,CXCR2	-0.0044680706270600985	0.8174778761061947	0.05470443039929611	-0.043110247708886995
ICAM2	60	3	-0.0011653171386569738	-0.0015502487837996644	0.9578627116933867	0.3	0.9798526433145259	0.19015761440043283	0.0694326156682789	92	1.0580961505572002	0.19327832967708336	0.7221942152685479	0.4557309613156201	0.06666666666666665	0.3594675432319795	240	ITGAL,ITGAM,ITGB2	0.15847723758912446	0.7422566371681416	0.053150753911109294	-0.07391456989332819
IGFBP3	60	3	0.08280692249536514	0.18442223707049077	2.0311008851614722e-08	0.6666666666666666	3.9789599307671467e-07	0.05110009193561618	0.628563547042479	92	0.005392488247404496	0.3780206065695595	0.4988422556386992	0.002322590297279398	0.5555555555555555	0.3586852520152734	241	EGFR	0.26299533187433743	0.8655973451327433	-0.11344384836847189	-0.0886867450986268
PLXNA2	60	3	0.011950735235586762	0.026013057611999103	0.000342496662286232	0.65	0.0017565815941289582	0.1617747988657125	0.12340420562433409	92	0.0022810917774525783	0.22213416810677578	0.676606192721287	0.00098248552179325	0.5333333333333333	0.35826404492079733	242	SEMA6A	0.16654402622530817	0.7953539823008848	-0.0786798518431171	-0.1193468158566404
NRP1	60	3	0.014361356385052204	0.0362826971715549	0.0002393069842694115	0.7166666666666667	0.0012709859831197634	0.09506130685806137	0.367390125204893	92	0.0176854245364666	0.2274376307965689	0.5694520531282335	0.007617261929395015	0.6222222222222222	0.35668229201910495	243	FLT1,KDR,PDGFRA,PDGFRB,PLXNA1,TNFRSF11B	0.05763251827323793	0.845132743362832	-0.04188125457318042	-0.046477492269583004
SEMA4D	60	3	0.008787605911493301	-0.0032503382302820683	0.1186040324703133	0.7666666666666667	0.22749890658430885	0.051031973069833626	0.6290219275038588	92	0.02670388761907816	0.21517515741484675	0.4987328442103161	0.011501590256327921	0.688888888888889	0.35357462019259495	244	CD72,ERBB2,MET,PLXNB1,PLXNB2,PLXNB3	0.21165670633394912	0.8329646017699115	-0.05548066486638904	-0.06308895314134295
COL6A1	60	3	0.01233743317425251	0.056130469567142426	2.8174205063381033e-06	0.55	2.531441733138371e-05	0.03073518581467484	0.771174043220369	92	0.7455742756525675	0.22298491899742837	0.46613247044213785	0.3211251465156647	0.4000000000000001	0.35256063398880777	245	ITGA1,ITGA10,ITGA11,ITGA2,ITGA6,ITGB1	0.10382293337184391	0.8003318584070797	-0.0573396044867333	0.11183263872648865
EPHA4	60	3	0.009227339178323746	0.023032975699849582	1.2687259124553553e-05	0.5666666666666667	9.656862836841717e-05	0.21302576285209804	0.04147001332590753	92	0.025918642058968544	0.21614258814306933	0.7589246681002385	0.011163378352060879	0.4222222222222222	0.35211321420439773	246	FGFR1,FGFR2,FGFR3,FGFR4	0.07485292212429116	0.7616150442477877	0.030527534701068743	-0.08894507242035259
NMU	50	2	0.011778208543546498	0.05336456378223375	0.0017473516253088388	0.6	0.007150976685767337	0.1823449189101293	0.08191262514183548	92	0.021837464533746243	0.22175460250210502	0.7096455892264575	0.009405580673759321	0.4666666666666666	0.3518681097672471	247	NMUR1,NMUR2	-0.019182175428569457	0.7748893805309734	0.0209598636380924	0.07614460166316904
BMP1	60	3	0.00977333408081904	0.016132157994434237	0.0017559266192262912	0.6333333333333333	0.007161543720052621	0.13669035453666817	0.19385142861268295	92	0.09378544117013614	0.21734379870858817	0.6363159610401103	0.04039418273978979	0.5111111111111111	0.35129126339989986	248	BMPR1A,BMPR1B,BMPR2	0.13655483371555063	0.7865044247787611	-0.09124745093041006	-0.08314560061766772
CD274	60	3	0.0035720852902159095	0.010404670113348401	0.0038308196334548837	0.35	0.013691716594335223	0.3265862173668461	0.0014866637588401236	92	0.29081115623315174	0.20370080399812468	0.9413236466146349	0.12525482464107748	0.1333333333333333	0.3509031521467926	249	CD80,EPHA3,NCR3,PDCD1	0.0816149511215098	0.771570796460177	0.23268466574458738	0.10548470267543407
CD40	60	3	0.009452737867832184	0.025287087379062236	0.006171709783104297	0.7166666666666667	0.020775192086787703	0.04638393629784626	0.6606234421456448	92	0.16200697422027588	0.21663847425126237	0.49126724218423623	0.06977777403533791	0.6222222222222222	0.3499764281732647	250	CD40LG	0.26948615680480814	0.8478982300884956	0.009982196018347078	0.0026207942236739492
CP	60	3	0.043136678636074066	0.13903204102268016	1.6272914354360945e-06	0.6	1.647977343513672e-05	0.13091396003475986	0.2135454813903862	92	0.03586250481506189	0.2907444876118381	0.6270380089471357	0.01544628414529959	0.4666666666666666	0.349973861842735	251	SLC40A1,SMO	0.1495494553511832	0.7594026548672567	-0.08439104654963946	-0.0776691400994045
PLA2G10	60	3	0.02550180722028017	0.055909371518161305	2.9799474642333015e-06	0.6333333333333333	2.6526681520404598e-05	0.134818309440014	0.2000848394878715	92	0.0026298756056348793	0.25194706703262276	0.6333091122667263	0.0011327096665698444	0.5111111111111111	0.3493750000192575	252	PLA2R1	0.17115486702400914	0.7970132743362832	-0.08764702807926134	-0.09393031734146998
VCAN	60	3	0.0022592603345401585	0.02068514532293193	0.14928678279125826	0.3333333333333333	0.26666323682444487	0.09937839026591123	0.3459331273387701	92	1.1790598630905151	0.2008125367263472	0.5763860831752073	0.5078310554026119	0.11111111111111109	0.34903519660381943	253	CD44,EGFR,ITGA4,ITGB1,SELL,SELP	0.1452519679944244	0.8462389380530972	-0.05986792377267482	-0.07678943572426135
TRAF2	60	3	0.015138383954763412	0.011039605977324148	0.0006533971659772214	0.7166666666666667	0.0030984508465983322	-0.08971422913423162	0.3950694165512691	92	0.6206436653931936	0.2291471224459796	0.27266855429971015	0.26731647602643804	0.6222222222222222	0.3478385937485875	254	MAP4K2,TNFRSF1B	0.05777625993997663	0.8418141592920354	-0.044614634487345164	-0.04599349066846117
ST6GAL1	60	3	0.008059851825237274	0.021326550627903392	0.011328744606644394	0.7333333333333333	0.03418648940641427	0.062404393518147354	0.5545509715796928	92	0.005392488247404496	0.2135740693945831	0.5169990433187325	0.002322590297279398	0.6444444444444444	0.3443350368637599	255	CD22,EGFR	0.05921322805912606	0.845132743362832	-0.06719703068128444	-0.05207555650264538
CLEC2D	60	3	-0.004667368251830339	-0.017764485068619253	0.2102188041328461	0.55	0.34793832539993225	0.06362728949421627	0.5468026033547001	92	0.631386935710907	0.18557367752940682	0.5189632391985171	0.2719436934177751	0.4000000000000001	0.34412015253642475	256	KLRB1	0.2800176268810134	0.851216814159292	-0.037323283021783275	-0.06285580501694268
ABCA1	60	3	0.05017173895612359	0.06683152804616839	2.8461156319045537e-08	0.7833333333333333	5.23247412327068e-07	-0.04311860073568613	0.6831897904303718	92	0.004990787555774053	0.30622190094827223	0.347509704411762	0.0021495744118501894	0.7111111111111111	0.34174807272074886	257	APOA1,MEGF10	0.10039598950708468	0.7627212389380531	0.02158842846894162	-0.05565231199075229
SEMA3B	60	3	0.020948605611920357	0.04269543025487413	2.2066929212926177e-06	0.6333333333333333	2.0441845278640915e-05	0.10377956257528001	0.3248844847110802	92	0.06972572207450867	0.24192984186457964	0.583455175465521	0.030031458230623042	0.5111111111111111	0.3416318966679587	258	NRP1,NRP2,PLXNA1,PLXNA2,PLXNA3,PLXNA4	0.2085862543726866	0.8484513274336283	-0.09819307648145109	-0.09238050321754063
C1QA	60	3	-0.00045992917148396373	-0.02175034128886182	0.48433189914902974	0.6333333333333333	0.6318522046758631	0.1479898048802324	0.1591827742859115	92	0.005029646446928382	0.19483021134316791	0.654464956738015	0.002166311264934945	0.5111111111111111	0.34064314761430725	259	CD33,CD93,CR1,CSPG4	0.20999741327691818	0.8285398230088497	-0.01935374667934484	-0.09155894363360052
COL4A4	60	3	0.004129609791561961	0.018610158854183587	0.00038767962213151973	0.36666666666666664	0.0019361662581449358	0.16153618936893757	0.12396594806822515	92	0.7455742756525675	0.20492738014103704	0.6762229419791026	0.3211251465156647	0.15555555555555553	0.33945775604783995	260	CD47,CD93,DDR1,DDR2,ITGA1,ITGA10	0.20621723337033682	0.8246681415929205	-0.030406118222960913	-0.09746361312099604
EFEMP1	60	3	0.004957098513841629	0.05620649546957187	0.0213276914004197	0.7	0.05845548445757234	0.08189500537771874	0.4377051973372225	92	0.005392488247404496	0.20674788833902077	0.5483045511118939	0.002322590297279398	0.6	0.33934375743704853	261	EGFR	0.16489438524994265	0.8053097345132744	-0.17008047976020366	-0.11325665315256939
F12	60	3	-2.5445595383644104e-05	-3.7268151451523106e-05	0.9722068732979354	0.6	0.9887550753966238	0.17068648903413677	0.10379141588369378	92	0.005029646446928382	0.19578609254237123	0.6909200063679758	0.002166311264934945	0.4666666666666666	0.33888476921048716	262	CD93,F11,GP1BA,GP1BB,GP5,GP9	0.16739862435981867	0.7997787610619469	-0.09558116187527575	-0.10517201156070734
SFTPA1	60	3	0.0	-0.1431288963649422	0.0394006265838471	0.5333333333333333	0.09529666533905219	0.22382114936433004	0.03197256109560454	92	0.010027216281741858	0.1958420738672537	0.7762640445663963	0.004318806861731247	0.37777777777777777	0.3385506757682898	263	TLR2	0.19293341325981375	0.8484513274336283	0.26911828636927	-0.04841578365595034
C1QB	60	3	0.0004345885827206075	-0.020182968413185638	0.8482109054822544	0.6166666666666667	0.904167577714745	0.1541131995890545	0.142438851742333	92	0.009493911638855934	0.1967981860852104	0.6643002549912864	0.004089108041403343	0.48888888888888893	0.3385191095016973	264	CD33,LRP1	0.20800150955958926	0.7936946902654868	-0.04266953632383667	-0.08868861651960296
FGFRL1	60	3	0.011257450096309185	0.015725181876526526	0.0029403845613114573	0.65	0.011014920221840724	0.10593745015442363	0.3148704066653299	92	0.025918642058968544	0.22060891314484946	0.5869211398442878	0.011163378352060879	0.5333333333333333	0.33800669116863286	265	FGFR1,GP6,GPC4,NRXN2,NRXN3,PLVAP	0.12376825995514282	0.7737831858407079	-0.09422022774363625	-0.10560012943176841
BACE1	60	3	0.005251972004771233	0.007670710037928075	0.016400331787624508	0.43333333333333335	0.04655201065608382	0.17749607890627336	0.09051757510610675	92	0.4477354089419047	0.20739662178172744	0.7018574602738016	0.19284342753225606	0.24444444444444446	0.3366354885080574	266	APP,SELPLG	0.06866728464101483	0.709070796460177	0.133013503575888	-0.06998556625442585
COL17A1	60	3	0.00406293582636863	0.03267821720680028	0.001105340504973259	0.38333333333333336	0.004892155197937202	0.14008661596520308	0.18290288647498176	92	0.7455742756525675	0.20478069475795152	0.6417709816102521	0.3211251465156647	0.1777777777777778	0.33636365016541153	267	ITGA1,ITGA10,ITGA11,ITGA2,ITGB1	0.2295559720702035	0.8429203539823009	-0.035868688008389535	-0.09085209983648071
COL6A2	60	3	0.004386455751955509	0.041179030071846985	0.002197910180531135	0.4166666666666667	0.008755008885782355	0.11115043336395962	0.2915106691679008	92	0.7455742756525675	0.2054924514996258	0.5952941497665807	0.3211251465156647	0.22222222222222224	0.3360334925010234	268	ITGA1,ITGA10,ITGA11,ITGA2,ITGB1	0.22762832316362863	0.8396017699115044	-0.06232003189108022	-0.11102779324887246
FBLN1	60	3	0.0018045492470264435	0.016482220500862847	0.007540435713233138	0.4666666666666667	0.024353569398144866	0.07022452192651385	0.5059338559680424	92	0.7455742756525675	0.1998121541951481	0.5295596079944597	0.3211251465156647	0.2888888888888889	0.33484644939854036	269	ITGB1	0.1492862567433141	0.7981194690265487	-0.1403493466127678	-0.11784087739828124
NEO1	60	3	0.014733858406543732	0.024037106246881497	3.1921643823867315e-05	0.65	0.000219588250605186	0.09692734771215523	0.35801728259883414	92	0.009081618549923101	0.22825715010315545	0.572449257983632	0.003911529920866566	0.5333333333333333	0.33448781783524684	270	HJV,RGMB	0.18076080292516963	0.8252212389380531	-0.06451266471898592	-0.06816887538391814
SFTPA2	60	3	0.0	-0.11375891097244069	0.34858025507982393	0.5833333333333334	0.49946451417312904	0.1732416626186378	0.09864285574072065	92	0.005029646446928382	0.1958420738672537	0.695024085149022	0.002166311264934945	0.4444444444444445	0.3343692286814138	271	CD93	0.07991857980024063	0.7118362831858407	0.08302233833062629	-0.09420131426721942
JAG2	60	3	0.008342267945408821	0.014742509586115678	0.0025345120021190476	0.5833333333333334	0.009897849158602163	0.13196193168885717	0.2098710050581692	92	0.10973399132490158	0.21419539612469085	0.6287212441898634	0.047263358182677594	0.4444444444444445	0.33365611073541906	272	NOTCH1,NOTCH2,NOTCH3,NOTCH4	0.1480714444992131	0.7074115044247788	0.0061908802948086455	-0.10462610087346963
CADM4	60	3	0.0174959609284997	0.031313987405155785	7.702159628366353e-08	0.5833333333333334	1.2110632573549726e-06	0.14461255328119665	0.1690225510419649	92	0.00872739776968956	0.234333885833208	0.6490404694507592	0.003758964034856309	0.4444444444444445	0.332894440940817	273	CADM2,CADM3,ERBB3,MAG,SDK2	0.2436618230756278	0.7776548672566372	-0.0031823560488944843	-0.09884381878004272
BST2	60	3	0.04608859121799469	0.08386916616388286	0.00023250195736898227	0.85	0.0012403564243568474	-0.11402178349001582	0.2791461803143908	92	0.0005194949432431409	0.2972388130454378	0.23362615081846655	0.00022375086589070955	0.7999999999999999	0.33277217868244874	274	LILRA4	0.4096486113267381	0.9419247787610621	-0.058364594046638026	-0.07011809156279247
VTCN1	60	3	0.005839778168592602	0.031988840876632216	4.196799370215765e-08	0.35	6.965521176955332e-07	0.3422227157685913	0.0008407200046931309	92	0.051820466915766396	0.20868981879003723	0.9664387392602874	0.02231951339290864	0.1333333333333333	0.3326953511941416	275	BTLA	0.3109349863915012	0.8357300884955752	0.21171242946300997	-0.05183611289960398
PODXL	60	3	0.004400439560413361	0.013600688379180307	0.0013024573288736648	0.43333333333333335	0.005659769120014653	0.1514449488684395	0.1495636934680197	92	0.4983381430308024	0.2055232164360547	0.66001455352998	0.21463845309717078	0.24444444444444446	0.3311551668769125	276	SELL	0.17716094475562644	0.8163716814159292	-0.11756214134822628	-0.08423839631039186
COL8A1	60	3	0.0	-0.005634204928355757	0.6699578982254646	0.31666666666666665	0.769807392672529	0.1863248321450877	0.07534839863015227	92	0.7455742756525675	0.1958420738672537	0.7160380619559327	0.3211251465156647	0.08888888888888886	0.330473542806935	277	DDR1,ITGA1,ITGA10,ITGA11,ITGA2,ITGB1	0.2043140963528898	0.8373893805309736	-0.08566220285224643	-0.09995817460763785
STX1A	60	3	0.01754179038107395	0.03044779997629424	4.605758308934212e-07	0.6	5.395961940369004e-06	0.1264648763195722	0.22965295212197093	92	0.0014861806218201916	0.23443471245703276	0.6198919621261461	0.0006401105637839172	0.4666666666666666	0.3304083629534073	278	CACNA1B,CACNA1D	0.12431565549283302	0.8136061946902655	-0.04523327958771591	-0.06388419941172736
CCL5	60	3	-0.003089706297032535	-0.03590936236626779	0.13126591814903768	0.48333333333333334	0.24471571324196573	0.13831704281040458	0.18854985599162472	92	0.3999606470266978	0.1890445967637426	0.6389287216244063	0.17226643350125365	0.3111111111111111	0.32783771575012843	279	ACKR1,ACKR2,CCR1,CCR3,CCR4,CCR5	0.02377955057802549	0.8517699115044247	0.058198077019799795	-0.043618540782691916
NECTIN3	31	2	0.00897933542728424	0.027294418172753087	0.01176542554947011	0.41935483870967744	0.03532583801913764	0.09285660917662554	0.3786557108893824	92	0.6897938946882883	0.2155969699977799	0.5659109031148305	0.29710006464950756	0.22580645161290325	0.3261035973437553	280	CADM1,CADM3,GUCY2D,NECTIN1,NECTIN2,PVR	0.18118921392225995	0.8573008849557522	-0.07473956389992716	-0.07057635913160229
PLAU	60	3	0.04905880568549037	0.11393259549998523	1.7585786537412937e-07	0.6833333333333333	2.4155189554262594e-06	-0.06852653732090898	0.5162994276076328	92	0.24633949995040894	0.30377340335737474	0.3066998846632743	0.10610050614331201	0.5777777777777778	0.3235878929854347	281	IGF2R,LRP1,LRP2,PLAUR,ST14	0.028261417918710424	0.8517699115044247	-0.08406412748273506	-0.07361040763449771
IGFBP7	60	3	0.003253995906561613	0.11537553520368722	0.03525489842985291	0.6833333333333333	0.0865514197132248	0.05813966575771207	0.5819782357504213	92	0.0011735375737771392	0.20300099466532928	0.5101491060719212	0.0005054525586883742	0.5777777777777778	0.3228583327684292	282	MPIG6B	0.2120397289620759	0.8324115044247787	-0.09318699634158678	-0.09777558929900759
EFNA3	60	3	0.014446703717112541	0.02397160535911098	1.3128838306959715e-05	0.55	9.867271557746452e-05	0.1401874801661788	0.18258476790000086	92	0.050284417967001595	0.22762539833165243	0.6419329880702057	0.021657924118928393	0.4000000000000001	0.32280407763019664	283	EPHA1,EPHA10,EPHA2,EPHA3,EPHA4,EPHA5	0.2275207754644397	0.8329646017699115	-0.06892872573973018	-0.10279574943431702
BMP2	60	3	0.004823570139706135	0.008524804138384448	0.0040763428661557445	0.4666666666666667	0.01441192226347963	0.20517789268558767	0.049760482985131305	92	0.09378544117013614	0.2064541205894043	0.7463195450580514	0.04039418273978979	0.2888888888888889	0.3205141843190336	284	ACVR1,ACVR2A,ACVR2B,BMPR1A,BMPR1B,BMPR2	0.050352403810813004	0.8185840707964602	-0.08522335352974572	-0.05974169492338227
LAMB1	60	3	0.0	0.003742418271334221	0.39742256973862833	0.3	0.5442099997835135	0.1731020753849231	0.09891883957981312	92	0.7455742756525675	0.1958420738672537	0.6947998823756887	0.3211251465156647	0.06666666666666665	0.3196084423563184	285	CD151,ITGA1,ITGA2,ITGA3,ITGA6,ITGA7	0.04710264174134031	0.7699115044247787	-0.041763503001371806	-0.042756894901766956
INHBB	60	3	0.029435083735734224	0.06271749444713351	1.7512307864204784e-07	0.5666666666666667	2.4155189554262594e-06	0.09970790983339842	0.3443282411995958	92	0.04247333233555158	0.26060043226712915	0.5769153522131573	0.0182936234720876	0.4222222222222222	0.31950790754364905	286	ACVR1,ACVR1B,ACVR1C,ACVR2A,ACVR2B,BAMBI	0.1451126739533617	0.7826327433628318	-0.08104475538821919	-0.10296320431659771
CLDN1	60	3	0.07034914195537567	0.15123057525100497	1.957747193133451e-08	0.7833333333333333	3.899179826324123e-07	-0.12783829459292367	0.22459249428504985	92	0.006440395178894202	0.3506129924340426	0.21143429254727655	0.0027739326757632602	0.7111111111111111	0.3189830821920484	287	CLDN2,MMP2	0.03137470174128365	0.8346238938053098	0.01936481763918807	-0.06576448868626064
CCL4	60	3	-0.013311224058270454	-0.03209811609024958	0.018856723975066422	0.55	0.05252630571143211	0.12113305001761822	0.2500520834143087	92	0.22311140348513922	0.16655684994719946	0.611328068337166	0.09609596853482076	0.4000000000000001	0.31849522170479655	288	ACKR2,CCR1,CCR3,CCR5,CCR8	0.06276738189953213	0.8561946902654868	0.34289677202799934	-0.043985516673050624
FAM3B	60	3	0.018363983370363712	0.0460140874182495	0.0001039277182759607	0.65	0.0006178787230834479	0.05269178489684928	0.6178932205249577	92	0.005650972947478294	0.23624356983118908	0.5013988073139989	0.0024339218438387327	0.5333333333333333	0.31835240808059	289	LRP5	0.10844455486831771	0.771570796460177	-0.0559876150239257	-0.07081561043279967
LIN7B	60	3	0.006218850612640381	0.010886466927089108	0.0012303735131097557	0.6	0.0053857009090335466	0.10280477048172143	0.32947427435769877	92	0.005600749650814881	0.20952379328834525	0.5818894800578304	0.0024122902451822175	0.4666666666666666	0.3151230575645061	290	AQP1,KCNJ4	0.18853099669885856	0.7964601769911503	-0.07833429326008653	-0.07825515299265211
COL21A1	60	3	0.0018915733962785453	0.022940383353003805	0.0026306071381301706	0.3333333333333333	0.010140566226017915	0.1280561241253109	0.22379714119427802	92	0.7455742756525675	0.2000036107949427	0.6224477987998388	0.3211251465156647	0.11111111111111109	0.3136719168053893	291	ITGA1,ITGA10,ITGA11,ITGA2,ITGB1	0.1783825352565771	0.8219026548672567	-0.09793883940348375	-0.09894083897596394
CCL20	60	3	0.0046021826565265656	0.044969183740128454	0.027523712226433694	0.55	0.0707329808829855	0.026426121038977776	0.802549848211276	92	0.3999606470266978	0.20596705929514394	0.4592113197933666	0.17226643350125365	0.4000000000000001	0.3093612031474411	292	ACKR4,CCR6,CXCR3	0.05642658933481454	0.8235619469026549	-0.007590670042291041	-0.03277013559589281
SEMA3A	60	3	0.011958749033510685	0.024765198488360816	0.00012207574194658387	0.5	0.000697992878594104	0.14157160308899314	0.17826001310494544	92	0.06972572207450867	0.2221517987818831	0.6441561440829082	0.030031458230623042	0.3333333333333333	0.3074181836071869	293	NRP1,NRP2,PLXNA1,PLXNA2,PLXNA3,PLXNA4	0.15573823614680968	0.7920353982300885	-0.08153536340036459	-0.06345293160215448
