cohort	ligand	n_patients	median_delta	mean_delta	paired_p	frac_patients_expressed_high	median_frac_high	median_frac_low	paired_fdr
GSE131907	CEACAM4	29	0.0	-0.002818864048659352	0.09099512294672399	0.0	0.0	0.0016286644951140066	0.2983751853812907
GSE131907	CEACAM5	29	0.016439469531178474	0.04149962343869667	0.007658294877486018	0.6896551724137931	0.24806201550387597	0.18181818181818182	0.05751328735807381
GSE131907	CEACAM6	29	0.09578967094421387	0.1038359899459214	0.005096266424780682	0.9655172413793104	0.746268656716418	0.7098022355975925	0.04280863796815773
GSE131907	CEACAM7	29	2.916203811764717e-06	0.0023814479901720286	0.3457507008948919	0.034482758620689655	0.003875968992248062	0.0024449877750611247	0.6230432641723455
GSE131907	CEACAM8	29	0.0	-0.0005829064622079825	0.22491588401596185	0.0	0.0	0.0	0.5152618433820217
GSE131907	CEL	29	0.0	0.0002603590044851319	0.8414805811217939	0.0	0.0014378145219266715	0.003795066413662239	0.9494915213851883
GSE131907	CER1	29	0.0	8.891022398843076e-05	0.14412703481601533	0.0	0.0	0.0	0.39863428653990585
GSE131907	CFAP54	29	0.0	0.004798331680799963	0.5011381853247657	0.06896551724137931	0.007751937984496124	0.0056925996204933585	0.7517072779871486
GSE131907	CFC1	29	0.0	-4.3460954751434e-05	0.31731050786291415	0.0	0.0	0.0	0.586998557775766
GSE131907	CFD	29	0.01073235273361206	0.024694689067787136	0.08367564529180527	0.9310344827586207	0.32978723404255317	0.2685009487666034	0.283248303763902
GSE131907	CFH	29	0.02749195694923401	0.03416570294487836	0.0032424964010715485	0.7931034482758621	0.23529411764705882	0.17100977198697068	0.030899083351387698
GSE131907	CFP	29	-0.0006722677499055862	-0.0011618021385872673	0.14277775326005962	0.0	0.005917159763313609	0.011636363636363636	0.39781319950100147
GSE131907	CGA	29	0.0	-0.0009925931206390519	0.13801073756865956	0.0	0.0	0.0	0.3883478322651611
GSE131907	CGB7	29	0.0	9.711091316321159e-05	0.6001794871405539	0.0	0.0	0.0	0.8319752467949496
GSE131907	CHAD	29	0.0	3.055745789957843e-05	0.892738400944348	0.0	0.0	0.0	0.9696986079223091
GSE131907	CHL1	29	0.007153406739234924	0.01900973890763547	0.008574434611105325	0.5172413793103449	0.1044776119402985	0.069221260815822	0.062071672053473775
GSE131907	CIB1	29	0.04667830467224121	0.03695551896917409	0.0622917003929615	1.0	0.8571428571428571	0.8330170777988615	0.23546262748539448
GSE131907	CKLF	29	0.0033422857522964478	0.022686300606563174	0.4548785090446472	1.0	0.6072874493927125	0.5137546468401487	0.7255024321471588
GSE131907	CLCF1	29	0.026516810059547424	0.03402240864996766	0.0001391395926475525	0.6896551724137931	0.17647058823529413	0.1134020618556701	0.002544908033263299
GSE131907	CLDN1	29	0.029741555452346802	0.056763343657527505	0.0019554687099640005	0.7241379310344828	0.2765957446808511	0.2153846153846154	0.02132212997210747
GSE131907	CLDN11	29	-0.0014175986871123314	-0.0010980191572312393	0.17931823604537578	0.06896551724137931	0.003484320557491289	0.006659267480577136	0.4373261141476089
GSE131907	CLDN14	29	0.0	0.0006519573547973715	0.5302845968336095	0.0	0.0	0.0	0.7840192083563405
GSE131907	CLDN16	29	0.000397914438508451	0.009543953832752746	0.040900509340804046	0.06896551724137931	0.009022556390977444	0.0051813471502590676	0.18260306138768423
GSE131907	CLDN19	29	0.0	8.236104070514055e-05	0.32698934959801507	0.0	0.0	0.0	0.6010104401433746
GSE131907	CLDN2	29	0.0	-0.010414631932909632	0.22732992995598733	0.06896551724137931	0.0005252100840336134	0.002973977695167286	0.5179881229312937
GSE131907	CLDN3	29	0.29754650592803955	0.3240235645709367	3.725290298461914e-09	1.0	0.7728512960436562	0.6076923076923076	1.0561197996139526e-06
GSE131907	CLEC11A	29	-0.0013791359961032867	0.0009504831717189016	0.7655419819056988	0.4827586206896552	0.09243697478991597	0.09090909090909091	0.9096383509174287
GSE131907	CLEC2A	29	0.0	-4.591813194565475e-06	0.7531523647659145	0.0	0.0	0.0	0.9034644142721591
GSE131907	CLEC2B	29	0.018596559762954712	0.03284054724820729	0.0025420673191547394	0.7586206896551724	0.2596899224806202	0.16440049443757726	0.02551065787541128
GSE131907	CLEC2D	29	0.0008133538067340851	0.006399518489066897	0.5792817249894142	0.5862068965517241	0.11086474501108648	0.10344827586206896	0.8283801716746477
GSE131907	CLEC2L	29	0.0	-0.00011465348030344166	0.892738400944348	0.06896551724137931	0.0	0.0	0.9696986079223091
GSE131907	CLEC3A	29	0.0	-0.00017647468685654216	0.28504940740261275	0.0	0.0	0.0	0.5824006458488168
GSE131907	CLEC4G	29	0.0	9.43605796080725e-05	0.10880943004054568	0.0	0.0	0.0	0.3275011061555607
GSE131907	CLMP	29	0.0	0.0015182563408322085	0.4140400034242331	0.034482758620689655	0.0002788622420524261	0.002973977695167286	0.6904725939457064
GSE131907	CLU	29	0.01108887791633606	-0.0018319021107564713	0.346684567630291	0.8620689655172413	0.22580645161290322	0.20689655172413793	0.6230432641723455
GSE131907	CLUL1	29	0.0	-0.0018675308132640503	0.7366172061350037	0.10344827586206896	0.015625	0.012539184952978056	0.8895888304122409
GSE131907	CMTM8	29	0.04706253856420517	0.044176609351717196	0.017884906381368637	1.0	0.5071090047393365	0.43223443223443225	0.10904023567995719
GSE131907	CNTF	29	0.0	-0.00021077157098575142	0.40081416938293446	0.0	0.0	0.0	0.6763739108337019
GSE131907	CNTN1	29	0.0	-0.0006947951985458875	0.6909447568979337	0.0	0.0	0.0	0.8715587923495626
GSE131907	CNTN2	29	0.0	0.0025992554011313117	0.11585149752593009	0.0	0.0	0.0	0.33859690256289876
GSE131907	CNTN3	29	0.0	0.006708943590136437	0.5700608835629815	0.034482758620689655	0.0	0.0	0.8182899265321785
GSE131907	CNTN4	29	0.0	0.0002083909230664019	0.8092039689931078	0.0	0.0	0.0011098779134295228	0.9332801038484161
GSE131907	CNTN5	29	0.0	0.00036908798010072447	0.6416601266046645	0.0	0.0	0.0	0.8569682574005325
GSE131907	CNTN6	29	0.0	0.0019790305056536957	0.8588630128278887	0.034482758620689655	0.0	0.0	0.953918370760848
GSE131907	COL10A1	29	0.0	0.0012787631557298952	0.6784023758521882	0.0	0.0	0.0	0.867036468972264
GSE131907	COL11A1	29	0.0	-0.0007645695461241271	0.1688069535565081	0.0	0.0	0.0	0.4371703455913557
GSE131907	COL11A2	29	0.0	0.001980114802477303	0.07932167969676177	0.034482758620689655	0.0015037593984962407	0.0012360939431396785	0.2740826486186548
GSE131907	COL12A1	29	0.0	-0.0009763911647465209	0.5676916025573617	0.0	0.010638297872340425	0.015384615384615385	0.8179952697586381
GSE131907	COL13A1	29	0.0	0.0036214450514746896	0.027857098015306787	0.06896551724137931	0.0031512605042016808	0.0	0.1449080236209078
GSE131907	COL14A1	29	0.0	0.0018411948313486986	0.03924327615032667	0.0	0.0	0.0	0.17872239017859617
GSE131907	COL15A1	29	0.0	0.00018518938379892116	0.7439495148870137	0.0	0.0	0.0	0.8955825370295897
GSE131907	COL16A1	29	0.0004647853784263134	0.0003730715734177622	0.3740434083783506	0.2413793103448276	0.03550295857988166	0.032520325203252036	0.6523457021959149
GSE131907	COL17A1	29	0.0008793222950771451	0.021569801907954288	0.016395071849192262	0.3793103448275862	0.019548872180451128	0.010471204188481676	0.10271829545295043
GSE131907	COL18A1	29	0.0196230411529541	0.036404686530345474	0.00012406706809997559	0.7241379310344828	0.2054794520547945	0.17307692307692307	0.0023064271348421693
GSE131907	COL19A1	29	0.0	-0.00017248418012529547	0.8886378608950078	0.0	0.0	0.0	0.9696986079223091
GSE131907	COL1A1	29	0.03822394460439682	0.08631000854074955	0.00029926374554634094	0.896551724137931	0.37777777777777777	0.3103448275862069	0.004465330098020403
GSE131907	COL1A2	29	-0.00035690225195139647	-0.0015016260175767016	0.9818326029360694	0.2413793103448276	0.018518518518518517	0.02072538860103627	1.0
GSE131907	COL20A1	29	0.0	-0.00027638955386997813	0.6464622026641696	0.0	0.0	0.0	0.8569682574005325
GSE131907	COL21A1	29	0.00043561775237321854	0.00772002238904704	0.17086648171401575	0.3448275862068966	0.04880089235917457	0.04933586337760911	0.4373261141476089
GSE131907	COL22A1	29	0.0	0.005134953842006608	0.03947435091450279	0.10344827586206896	0.0	0.0	0.17905565574818466
GSE131907	COL24A1	29	0.0	-0.0004299875059775237	0.8582823598181881	0.0	0.003875968992248062	0.004889975550122249	0.953918370760848
GSE131907	COL26A1	29	0.0	9.582888140294957e-05	0.5202133776633694	0.0	0.0002788622420524261	0.0007272727272727272	0.7721491757464148
GSE131907	COL27A1	29	0.006452582776546478	0.013854277432607165	0.009940428679872356	0.5862068965517241	0.11904761904761904	0.10204081632653061	0.06790630194563405
GSE131907	COL28A1	29	0.0	0.004006564546906357	0.6654143977847693	0.13793103448275862	0.010638297872340425	0.012903225806451613	0.8643527228956797
GSE131907	COL2A1	29	0.0	0.005197286957088087	0.46030155637941883	0.10344827586206896	0.0	0.0	0.7261868616284299
GSE131907	COL3A1	29	0.0	-0.002107602711726815	0.8791279663822171	0.1724137931034483	0.0031512605042016808	0.006659267480577136	0.9650833629016788
GSE131907	COL4A1	29	0.0	-0.0012283296507967893	0.29542405582364173	0.0	0.0005577244841048522	0.006269592476489028	0.586998557775766
GSE131907	COL4A2	29	-0.0001880793133750558	-0.0003305866587746503	0.9892660190652709	0.10344827586206896	0.024390243902439025	0.014652014652014652	1.0
GSE131907	COL4A3	29	0.0	0.005388907540252368	0.8290790993681643	0.27586206896551724	0.03991130820399113	0.04326328800988875	0.9418174371227518
GSE131907	COL4A4	29	0.0013430691324174404	0.009553558739094898	0.10232187258757604	0.41379310344827586	0.06097560975609756	0.056818181818181816	0.3187719876766792
GSE131907	COL4A5	29	0.0	-0.0018036822057810836	0.7151267545585855	0.034482758620689655	0.0070921985815602835	0.013986013986013986	0.8813758694061108
GSE131907	COL4A6	29	0.0	7.244086862493563e-05	0.6566419342620566	0.0	0.0	0.0	0.8569682574005325
GSE131907	COL5A1	29	0.0	0.006909205003216028	0.3487714377468045	0.2413793103448276	0.015815959741193385	0.01934651762682717	0.6254053795021317
GSE131907	COL5A2	29	0.0003319659736007452	0.0019596930872247524	0.3002412845490545	0.06896551724137931	0.007518796992481203	0.007692307692307693	0.586998557775766
GSE131907	COL5A3	29	0.0	0.0003386700148533644	0.34523107177184	0.0	0.0	0.0	0.6230432641723455
GSE131907	COL6A1	29	0.0072069596499204636	0.039894870418156016	0.011483595636288289	0.5862068965517241	0.18218623481781376	0.10597302504816955	0.07660233795029953
GSE131907	COL6A2	29	0.0054443106055259705	0.038334160298510486	0.025833535939455032	0.4827586206896552	0.08202443280977312	0.07514450867052024	0.1381850460157642
GSE131907	COL6A3	29	0.0	0.003378725317627962	0.9611595909257591	0.034482758620689655	0.0	0.003663003663003663	1.0
GSE131907	COL6A5	29	0.0	0.00010038825185519869	0.17971249487899976	0.0	0.0	0.0	0.4373261141476089
GSE131907	COL6A6	29	0.0	-0.00020204060951825874	0.34523107177184	0.0	0.0	0.0	0.6230432641723455
GSE131907	COL7A1	29	0.0011785875540226698	0.005403177894989093	0.09797013209472538	0.1724137931034483	0.03485778025655326	0.024667931688804556	0.31213446424375935
GSE131907	COL8A1	29	0.0	-0.0078468747870547	0.23910573224440745	0.4482758620689655	0.07407407407407407	0.06647398843930635	0.5319681549155493
GSE131907	COL8A2	29	0.0	0.0038385931645813077	0.517212372332283	0.06896551724137931	0.007352941176470588	0.009888751545117428	0.7697097509511928
GSE131907	COL9A1	29	0.0	0.0012951723313970685	0.1730709208049953	0.034482758620689655	0.0	0.0	0.4373261141476089
GSE131907	COL9A2	29	0.005761533975601196	0.032851920310600566	0.002456903085302011	0.5862068965517241	0.13513513513513514	0.09900990099009901	0.025100253141734058
GSE131907	COL9A3	29	-0.00047999899834394455	0.0005008507648418689	0.5647306069731712	0.10344827586206896	0.028361344537815126	0.017241379310344827	0.815801921410925
GSE131907	COLQ	29	0.0	9.229382026362522e-05	0.7676577617530682	0.0	0.0021008403361344537	0.002181818181818182	0.9096383509174287
GSE131907	COMP	29	0.0	-0.0007655349728683459	0.7412506037181041	0.0	0.0	0.0028462998102466793	0.8942321112939683
GSE131907	COPA	29	0.06358000636100769	0.05524507396180054	5.336105823516846e-05	1.0	0.5323508267433501	0.4744525547445255	0.0011417252837486987
GSE131907	CORIN	29	0.0	-0.0009184637195270123	0.22738526970373263	0.0	0.0	0.0	0.5179881229312937
GSE131907	CORT	29	0.0	-0.0001730069388627428	0.683239071626591	0.0	0.0	0.0	0.867036468972264
GSE131907	CP	29	0.037038955837488174	0.05235509583846955	0.006631082296474912	0.6551724137931034	0.35294117647058826	0.24087591240875914	0.052219773084739934
GSE131907	CPAMD8	29	0.0008480746764689684	0.009374313120698106	0.29046597119691886	0.27586206896551724	0.045112781954887216	0.05018181818181818	0.586998557775766
GSE131907	CRB3	29	0.0019263029098510742	0.001688851364727678	0.8480112254619598	1.0	0.5373134328358209	0.47530864197530864	0.9512705007029716
GSE131907	CRH	29	0.0	-0.00020590282430679635	0.7353166906373405	0.0	0.0	0.0	0.8895888304122409
GSE131907	CRHR2	29	0.0	-0.00014769200412235382	0.892738400944348	0.0	0.0	0.0	0.9696986079223091
GSE131907	CRISP2	29	0.0	0.0027218831478264824	0.24886387493792206	0.034482758620689655	0.0	0.0	0.5380627169588169
GSE131907	CRISP3	29	0.0	0.0008397283753107205	0.6784023758521882	0.034482758620689655	0.0	0.0	0.867036468972264
GSE131907	CRLF1	29	0.00310545414686203	0.0057651258539408445	0.27462591975927353	0.4482758620689655	0.07692307692307693	0.03296703296703297	0.5693341736874153
GSE131907	CRP	29	0.0	-0.00020983825429695947	0.043114446783075355	0.0	0.0	0.0	0.18382975282637698
GSE131907	CRTAM	29	-0.00038982665864750743	-0.002939372605710403	0.042501961142818866	0.0	0.0003594536304816679	0.0049504950495049506	0.18382975282637698
GSE131907	CSF1	29	-0.0026780988555401564	-0.0030856845370525942	0.9152156375348568	0.5862068965517241	0.13414634146341464	0.109717868338558	0.9763448099384079
GSE131907	CSF2	29	-0.00014250632375478745	0.005765937068017906	0.8611621969468249	0.2413793103448276	0.03342428376534789	0.034482758620689655	0.9555361363382578
GSE131907	CSF3	29	0.0	0.0012490353361374281	0.9036267967285596	0.06896551724137931	0.004434589800443459	0.0072992700729927005	0.974898019208536
GSE131907	CSH1	29	0.0	-1.716762901572832e-05	0.31731050786291415	0.0	0.0	0.0	0.586998557775766
GSE131907	CSH2	29	0.0	-4.1891019871651095e-06	0.31731050786291415	0.0	0.0	0.0	0.586998557775766
GSE131907	CSHL1	29	0.0	-2.501624764810348e-07	0.31731050786291415	0.0	0.0	0.0	0.586998557775766
GSE131907	CTF1	29	0.003102220594882965	0.003891087214438373	0.08774079009890556	0.20689655172413793	0.04048582995951417	0.04071661237785016	0.28923853480278755
GSE131907	CTHRC1	29	0.0	0.006675526326128827	0.55060588584296	0.5172413793103449	0.12015503875968993	0.12224938875305623	0.8056607413495699
GSE131907	CTSD	29	0.20458245277404785	0.1907545985846684	2.60770320892334e-07	1.0	0.9146341463414634	0.8717948717948718	1.642853021621704e-05
GSE131907	CTSG	29	0.0	-0.0018154632767806921	0.8588630128278887	0.0	0.0	0.0	0.953918370760848
GSE131907	CX3CL1	29	0.01706017553806305	0.027727712628206815	0.03059891833352297	0.6551724137931034	0.15126050420168066	0.1386861313868613	0.15490702406346005
GSE131907	CXADR	29	0.08802466839551926	0.09442101958496817	1.3809651136398315e-05	1.0	0.5263157894736842	0.43209876543209874	0.0003728605806827545
GSE131907	CXCL1	29	0.020330607891082764	0.07005415525255275	0.038631681352853775	0.8275862068965517	0.35502958579881655	0.3033457249070632	0.1766464784440975
GSE131907	CXCL10	29	-0.0012366833398118615	-0.004983617586950804	0.3274953931671095	0.10344827586206896	0.014302741358760428	0.025806451612903226	0.6010104401433746
GSE131907	CXCL11	29	0.0	0.00199773467942703	0.6580087852326646	0.0	0.0	0.0	0.857680416613611
GSE131907	CXCL12	29	0.0	0.0028706330204872287	0.5202133776633694	0.10344827586206896	0.0011918951132300357	0.0021231422505307855	0.7721491757464148
GSE131907	CXCL13	29	0.0006807066965848207	0.004547887565548018	0.05769938573406042	0.0	0.008869179600886918	0.004878048780487805	0.22538236972068895
GSE131907	CXCL14	29	0.00035124761052429676	0.021171740208078046	0.6070522480710051	0.4482758620689655	0.048582995951417005	0.056910569105691054	0.838486296361169
GSE131907	CXCL16	29	0.023360654711723328	0.05877933124529904	0.007456466555595398	0.9655172413793104	0.4146341463414634	0.38140417457305503	0.05637088716030121
GSE131907	CXCL17	29	0.05765938758850098	0.05291508221677665	0.04508235295510378	0.9310344827586207	0.7560975609756098	0.6934306569343066	0.18964573291404674
GSE131907	CXCL2	29	0.10669076442718506	0.20350129131613107	0.0009746924042701721	0.9655172413793104	0.6923076923076923	0.5474452554744526	0.01163474933097237
GSE131907	CXCL3	29	0.03529566526412964	0.04988023728646081	0.014758598059415817	0.8620689655172413	0.33797909407665505	0.2907801418439716	0.09297916777431965
GSE131907	CXCL5	29	0.0	0.003722029511319024	0.6186406172812118	0.034482758620689655	0.0006821282401091405	0.0064516129032258064	0.847971380900204
GSE131907	CXCL6	29	0.0	0.0033518368496704078	0.7331868995612068	0.13793103448275862	0.0068212824010914054	0.007738607050730868	0.8895888304122409
GSE131907	CXCL8	29	0.09112000465393066	0.14632946355589505	0.009216241538524628	1.0	0.5483870967741935	0.4591573516766982	0.06532011190429331
GSE131907	CXCL9	29	0.0	-0.0004298972881174293	0.975736119417176	0.0	0.004434589800443459	0.005235602094240838	1.0
GSE131907	CYTL1	29	0.0	-0.0023111976612387388	0.14879179284657834	0.034482758620689655	0.0	0.0	0.40618842620429374
GSE131907	DBH	29	0.0	-1.6993706030289416e-05	1.0	0.0	0.0	0.0	1.0
GSE131907	DCHS1	29	0.0	-0.001267459603821345	0.091844728177532	0.0	0.0	0.001486988847583643	0.2983751853812907
GSE131907	DCN	29	-0.001624763011932373	-0.007159958130395007	0.12414646305025409	0.20689655172413793	0.014925373134328358	0.015544041450777202	0.35551032600754584
GSE131907	DEFB1	29	-7.709814235568047e-05	0.00633436339056312	0.7731171162909528	0.20689655172413793	0.024390243902439025	0.03440621531631521	0.915151158532297
GSE131907	DEFB4A	29	0.0	-0.004625798074592804	0.09953968814740126	0.0	0.0	0.0	0.31442341604220897
GSE131907	DEFB4B	29	0.0	0.0		0.0	0.0	0.0	
GSE131907	DHH	29	0.0	1.5869977530734293e-05	0.7150006546880893	0.0	0.0	0.0	0.8813758694061108
GSE131907	DKK1	29	0.0014975126832723618	0.014524114824498297	0.03449819635710605	0.27586206896551724	0.039539899352983465	0.03409090909090909	0.16801584021425608
GSE131907	DKK2	29	0.0	-0.00012263485656023538	0.32698934959801507	0.0	0.0	0.0	0.6010104401433746
GSE131907	DKK3	29	0.0	0.0030052169042454778	0.8864030063670636	0.13793103448275862	0.011627906976744186	0.008670520231213872	0.9693163059018804
GSE131907	DKK4	29	0.0	-5.0783022868864495e-05	0.7150006546880893	0.0	0.0	0.0	0.8813758694061108
GSE131907	DLK1	29	0.0	-0.0027893875802843028	0.22491588401596185	0.0	0.0	0.0	0.5152618433820217
GSE131907	DLK2	29	0.0	-0.0009508583140720067	0.7126714198582634	0.034482758620689655	0.011627906976744186	0.010362694300518135	0.8813758694061108
GSE131907	DLL1	29	0.0	0.003024815634426918	0.13113205733639233	0.0	0.0071090047393364926	0.008143322475570033	0.37362752014941936
