sample,patient,unit,cut,metric,usable,n_high,n_low,n_fov_in_section,mean_high,mean_low,cyto,radius_um
LUAD-13,Lung13,fov,top20_vs_rest,0,True,5220,20810,20,0.02573750643501118,0.028822944430289328,cd8,10
LUAD-13,Lung13,fov,top20_vs_rest,1,True,5220,20810,20,0.16888782276073316,0.19819762332124888,cd8,20
LUAD-13,Lung13,fov,top20_vs_rest,2,True,5220,20810,20,0.29909890312756987,0.33638883144097587,cd8,25
LUAD-13,Lung13,fov,top20_vs_rest,3,True,5220,20810,20,0.9180693158928438,0.9878504854910932,cd8,40
LUAD-13,Lung13,fov,top20_vs_rest,4,True,5220,20810,20,1.545414055740833,1.6287891833077075,cd8,50
LUAD-13,Lung13,fov,top20_vs_rest,5,True,5220,20810,20,4.496285410075684,4.629629103675081,cd8,80
LUAD-13,Lung13,fov,top20_vs_rest,6,True,5220,20810,20,7.348830457258964,7.500682877070756,cd8,100
LUAD-13,Lung13,fov,top20_vs_rest,7,True,5220,20810,20,0.0003125,0.0003864480283037335,nk,10
LUAD-13,Lung13,fov,top20_vs_rest,8,True,5220,20810,20,0.0021607557374846236,0.0031257356773097184,nk,20
LUAD-13,Lung13,fov,top20_vs_rest,9,True,5220,20810,20,0.0033719466048771143,0.005615540971780841,nk,25
LUAD-13,Lung13,fov,top20_vs_rest,10,True,5220,20810,20,0.01770069058847765,0.02098766155266024,nk,40
LUAD-13,Lung13,fov,top20_vs_rest,11,True,5220,20810,20,0.036159702741112146,0.037555552065518485,nk,50
LUAD-13,Lung13,fov,top20_vs_rest,12,True,5220,20810,20,0.10477740028277918,0.11648127355039284,nk,80
LUAD-13,Lung13,fov,top20_vs_rest,13,True,5220,20810,20,0.19810061858535927,0.20180172519895545,nk,100
LUAD-13,Lung13,fov,top20_vs_rest,14,True,5220,20810,20,0.02605000643501118,0.02920939245859306,cd8nk,10
LUAD-13,Lung13,fov,top20_vs_rest,15,True,5220,20810,20,0.1710485784982178,0.20132335899855863,cd8nk,20
LUAD-13,Lung13,fov,top20_vs_rest,16,True,5220,20810,20,0.302470849732447,0.34200437241275666,cd8nk,25
LUAD-13,Lung13,fov,top20_vs_rest,17,True,5220,20810,20,0.9357700064813216,1.0088381470437535,cd8nk,40
LUAD-13,Lung13,fov,top20_vs_rest,18,True,5220,20810,20,1.5815737584819451,1.6663447353732264,cd8nk,50
LUAD-13,Lung13,fov,top20_vs_rest,19,True,5220,20810,20,4.6010628103584645,4.746110377225475,cd8nk,80
LUAD-13,Lung13,fov,top20_vs_rest,20,True,5220,20810,20,7.546931075844323,7.702484602269709,cd8nk,100
LUAD-13,Lung13,fov,top20_vs_rest,21,True,5220,20810,20,0.013635351961814712,0.016518666095150587,gzmb,10
LUAD-13,Lung13,fov,top20_vs_rest,22,True,5220,20810,20,0.1173761089365968,0.14422718231161324,gzmb,20
LUAD-13,Lung13,fov,top20_vs_rest,23,True,5220,20810,20,0.22539646630781457,0.2592474580470787,gzmb,25
LUAD-13,Lung13,fov,top20_vs_rest,24,True,5220,20810,20,0.7760298888999335,0.8581476511225249,gzmb,40
LUAD-13,Lung13,fov,top20_vs_rest,25,True,5220,20810,20,1.3521337627222643,1.4696964969286708,gzmb,50
LUAD-13,Lung13,fov,top20_vs_rest,26,True,5220,20810,20,4.198369015296551,4.395815132839227,gzmb,80
LUAD-13,Lung13,fov,top20_vs_rest,27,True,5220,20810,20,7.036426574858071,7.243015800972866,gzmb,100
LUAD-5 R1,Lung5,fov,top25_vs_rest,0,True,4467,13357,25,0.0,0.0002900713599560862,cd8,10
LUAD-5 R1,Lung5,fov,top25_vs_rest,1,True,4467,13357,25,0.002830433524862106,0.0037318180668172345,cd8,20
LUAD-5 R1,Lung5,fov,top25_vs_rest,2,True,4467,13357,25,0.009195632845163358,0.007749699874572866,cd8,25
LUAD-5 R1,Lung5,fov,top25_vs_rest,3,True,4467,13357,25,0.046877152155764844,0.043327433705789654,cd8,40
LUAD-5 R1,Lung5,fov,top25_vs_rest,4,True,4467,13357,25,0.08581441765507442,0.08886600772300988,cd8,50
LUAD-5 R1,Lung5,fov,top25_vs_rest,5,True,4467,13357,25,0.35766251699726914,0.3612137154225687,cd8,80
LUAD-5 R1,Lung5,fov,top25_vs_rest,6,True,4467,13357,25,0.7155712460384487,0.6721846170207135,cd8,100
LUAD-5 R1,Lung5,fov,top25_vs_rest,7,True,4467,13357,25,0.0004375511157845542,0.0028968655194633623,nk,10
LUAD-5 R1,Lung5,fov,top25_vs_rest,8,True,4467,13357,25,0.01764779999086517,0.021769655814725276,nk,20
LUAD-5 R1,Lung5,fov,top25_vs_rest,9,True,4467,13357,25,0.045660589657321046,0.038755574065437476,nk,25
LUAD-5 R1,Lung5,fov,top25_vs_rest,10,True,4467,13357,25,0.15108010025960816,0.13978186080299546,nk,40
LUAD-5 R1,Lung5,fov,top25_vs_rest,11,True,4467,13357,25,0.2910475963345364,0.23903917281577947,nk,50
LUAD-5 R1,Lung5,fov,top25_vs_rest,12,True,4467,13357,25,1.0108057327709838,0.8029546791280603,nk,80
LUAD-5 R1,Lung5,fov,top25_vs_rest,13,True,4467,13357,25,1.6417342980202887,1.3546437131327358,nk,100
LUAD-5 R1,Lung5,fov,top25_vs_rest,14,True,4467,13357,25,0.0004375511157845542,0.003186936879419448,cd8nk,10
LUAD-5 R1,Lung5,fov,top25_vs_rest,15,True,4467,13357,25,0.020478233515727275,0.02550147388154251,cd8nk,20
LUAD-5 R1,Lung5,fov,top25_vs_rest,16,True,4467,13357,25,0.05485622250248441,0.04650527394001033,cd8nk,25
LUAD-5 R1,Lung5,fov,top25_vs_rest,17,True,4467,13357,25,0.19795725241537304,0.1831092945087851,cd8nk,40
LUAD-5 R1,Lung5,fov,top25_vs_rest,18,True,4467,13357,25,0.37686201398961083,0.32790518053878936,cd8nk,50
LUAD-5 R1,Lung5,fov,top25_vs_rest,19,True,4467,13357,25,1.368468249768253,1.1641683945506291,cd8nk,80
LUAD-5 R1,Lung5,fov,top25_vs_rest,20,True,4467,13357,25,2.357305544058738,2.02682833015345,cd8nk,100
LUAD-5 R1,Lung5,fov,top25_vs_rest,21,True,4467,13357,25,0.004067841008158531,0.003519767208983536,gzmb,10
LUAD-5 R1,Lung5,fov,top25_vs_rest,22,True,4467,13357,25,0.0640453919623719,0.053815018816961935,gzmb,20
LUAD-5 R1,Lung5,fov,top25_vs_rest,23,True,4467,13357,25,0.1130668675611097,0.09255746277818803,gzmb,25
LUAD-5 R1,Lung5,fov,top25_vs_rest,24,True,4467,13357,25,0.40721059870526694,0.35902428323070334,gzmb,40
LUAD-5 R1,Lung5,fov,top25_vs_rest,25,True,4467,13357,25,0.7074323691709129,0.6236332553738461,gzmb,50
LUAD-5 R1,Lung5,fov,top25_vs_rest,26,True,4467,13357,25,2.52409136240873,2.0600251609235496,gzmb,80
LUAD-5 R1,Lung5,fov,top25_vs_rest,27,True,4467,13357,25,4.241034173857605,3.488128230802714,gzmb,100
LUAD-5 R2,Lung5,fov,top25_vs_rest,0,True,4484,13398,25,0.00047058823529411766,8.316008316008316e-05,cd8,10
LUAD-5 R2,Lung5,fov,top25_vs_rest,1,True,4484,13398,25,0.0044778144232624426,0.003381794625586202,cd8,20
LUAD-5 R2,Lung5,fov,top25_vs_rest,2,True,4484,13398,25,0.006154765134987512,0.0083406822340217,cd8,25
LUAD-5 R2,Lung5,fov,top25_vs_rest,3,True,4484,13398,25,0.041173441434408195,0.04922206711769274,cd8,40
LUAD-5 R2,Lung5,fov,top25_vs_rest,4,True,4484,13398,25,0.09756902695102289,0.09800779511954254,cd8,50
LUAD-5 R2,Lung5,fov,top25_vs_rest,5,True,4484,13398,25,0.38735015789134436,0.35484617925023826,cd8,80
LUAD-5 R2,Lung5,fov,top25_vs_rest,6,True,4484,13398,25,0.7125618385681353,0.6417374056963843,cd8,100
LUAD-5 R2,Lung5,fov,top25_vs_rest,7,True,4484,13398,25,0.0010602589898364545,0.004393640823146235,nk,10
LUAD-5 R2,Lung5,fov,top25_vs_rest,8,True,4484,13398,25,0.020219706340459494,0.026792341769228255,nk,20
LUAD-5 R2,Lung5,fov,top25_vs_rest,9,True,4484,13398,25,0.03327857700782685,0.055559256150233674,nk,25
LUAD-5 R2,Lung5,fov,top25_vs_rest,10,True,4484,13398,25,0.1525547096352213,0.17534594325556388,nk,40
LUAD-5 R2,Lung5,fov,top25_vs_rest,11,True,4484,13398,25,0.2853440268663075,0.2990377565177847,nk,50
LUAD-5 R2,Lung5,fov,top25_vs_rest,12,True,4484,13398,25,1.1699068771279546,0.9953631670280203,nk,80
LUAD-5 R2,Lung5,fov,top25_vs_rest,13,True,4484,13398,25,2.021487527525499,1.7172097996370932,nk,100
LUAD-5 R2,Lung5,fov,top25_vs_rest,14,True,4484,13398,25,0.001530847225130572,0.004476800906306318,cd8nk,10
LUAD-5 R2,Lung5,fov,top25_vs_rest,15,True,4484,13398,25,0.024697520763721937,0.030174136394814456,cd8nk,20
LUAD-5 R2,Lung5,fov,top25_vs_rest,16,True,4484,13398,25,0.039433342142814354,0.06389993838425538,cd8nk,25
LUAD-5 R2,Lung5,fov,top25_vs_rest,17,True,4484,13398,25,0.19372815106962954,0.2245680103732566,cd8nk,40
LUAD-5 R2,Lung5,fov,top25_vs_rest,18,True,4484,13398,25,0.3829130538173303,0.3970455516373273,cd8nk,50
LUAD-5 R2,Lung5,fov,top25_vs_rest,19,True,4484,13398,25,1.5572570350192987,1.3502093462782585,cd8nk,80
LUAD-5 R2,Lung5,fov,top25_vs_rest,20,True,4484,13398,25,2.7340493660936342,2.358947205333477,cd8nk,100
LUAD-5 R2,Lung5,fov,top25_vs_rest,21,True,4484,13398,25,0.0036917904442961714,0.007087876821501107,gzmb,10
LUAD-5 R2,Lung5,fov,top25_vs_rest,22,True,4484,13398,25,0.10713242475133739,0.08573281228856358,gzmb,20
LUAD-5 R2,Lung5,fov,top25_vs_rest,23,True,4484,13398,25,0.20747424715222565,0.15650017406192468,gzmb,25
LUAD-5 R2,Lung5,fov,top25_vs_rest,24,True,4484,13398,25,0.7497753243698672,0.5771223717932172,gzmb,40
LUAD-5 R2,Lung5,fov,top25_vs_rest,25,True,4484,13398,25,1.311380096292298,1.0327555638992976,gzmb,50
LUAD-5 R2,Lung5,fov,top25_vs_rest,26,True,4484,13398,25,4.079268311466739,3.427240602828231,gzmb,80
LUAD-5 R2,Lung5,fov,top25_vs_rest,27,True,4484,13398,25,6.8067305130431786,5.961551072337382,gzmb,100
LUAD-5 R3,Lung5,fov,top25_vs_rest,0,True,3979,11885,24,0.0006285367506817358,8.735150244584208e-05,cd8,10
LUAD-5 R3,Lung5,fov,top25_vs_rest,1,True,3979,11885,24,0.010950078846549615,0.006293202515312762,cd8,20
LUAD-5 R3,Lung5,fov,top25_vs_rest,2,True,3979,11885,24,0.0166138779171982,0.017716491487792443,cd8,25
LUAD-5 R3,Lung5,fov,top25_vs_rest,3,True,3979,11885,24,0.057338190072988245,0.07974382582619384,cd8,40
LUAD-5 R3,Lung5,fov,top25_vs_rest,4,True,3979,11885,24,0.11511768813776753,0.1360190488740653,cd8,50
LUAD-5 R3,Lung5,fov,top25_vs_rest,5,True,3979,11885,24,0.4517553179540194,0.45158911581019306,cd8,80
LUAD-5 R3,Lung5,fov,top25_vs_rest,6,True,3979,11885,24,0.8335146686542275,0.7841630287995295,cd8,100
LUAD-5 R3,Lung5,fov,top25_vs_rest,7,True,3979,11885,24,0.0007159477763291323,0.004138008518226255,nk,10
LUAD-5 R3,Lung5,fov,top25_vs_rest,8,True,3979,11885,24,0.02422313382057456,0.024294030227851343,nk,20
LUAD-5 R3,Lung5,fov,top25_vs_rest,9,True,3979,11885,24,0.04691153019026517,0.04266149639442534,nk,25
LUAD-5 R3,Lung5,fov,top25_vs_rest,10,True,3979,11885,24,0.15203288588587252,0.13962087655445563,nk,40
LUAD-5 R3,Lung5,fov,top25_vs_rest,11,True,3979,11885,24,0.280230446442495,0.25663491468684296,nk,50
LUAD-5 R3,Lung5,fov,top25_vs_rest,12,True,3979,11885,24,0.9646581996981706,0.7806179001069481,nk,80
LUAD-5 R3,Lung5,fov,top25_vs_rest,13,True,3979,11885,24,1.5769828331454756,1.3076385593613997,nk,100
LUAD-5 R3,Lung5,fov,top25_vs_rest,14,True,3979,11885,24,0.0013444845270108683,0.004225360020672098,cd8nk,10
LUAD-5 R3,Lung5,fov,top25_vs_rest,15,True,3979,11885,24,0.03517321266712418,0.030587232743164102,cd8nk,20
LUAD-5 R3,Lung5,fov,top25_vs_rest,16,True,3979,11885,24,0.06352540810746336,0.06037798788221777,cd8nk,25
LUAD-5 R3,Lung5,fov,top25_vs_rest,17,True,3979,11885,24,0.20937107595886081,0.21936470238064942,cd8nk,40
LUAD-5 R3,Lung5,fov,top25_vs_rest,18,True,3979,11885,24,0.3953481345802625,0.39265396356090826,cd8nk,50
LUAD-5 R3,Lung5,fov,top25_vs_rest,19,True,3979,11885,24,1.41641351765219,1.2322070159171412,cd8nk,80
LUAD-5 R3,Lung5,fov,top25_vs_rest,20,True,3979,11885,24,2.410497501799703,2.0918015881609295,cd8nk,100
LUAD-5 R3,Lung5,fov,top25_vs_rest,21,True,3979,11885,24,0.0020842161196306407,0.004006945082549509,gzmb,10
LUAD-5 R3,Lung5,fov,top25_vs_rest,22,True,3979,11885,24,0.07176842338429122,0.05677376638663107,gzmb,20
LUAD-5 R3,Lung5,fov,top25_vs_rest,23,True,3979,11885,24,0.11523808492086429,0.09923225605258912,gzmb,25
LUAD-5 R3,Lung5,fov,top25_vs_rest,24,True,3979,11885,24,0.3847657610992086,0.3177035294111175,gzmb,40
LUAD-5 R3,Lung5,fov,top25_vs_rest,25,True,3979,11885,24,0.68888461276683,0.5631190725348522,gzmb,50
LUAD-5 R3,Lung5,fov,top25_vs_rest,26,True,3979,11885,24,2.163996497529184,1.8210352111825083,gzmb,80
LUAD-5 R3,Lung5,fov,top25_vs_rest,27,True,3979,11885,24,3.599269434215391,3.096067889871476,gzmb,100
LUSC-6,Lung6,fov,top25_vs_rest,0,True,9038,27089,14,0.0004398501632992719,0.0009230687400078314,cd8,10
LUSC-6,Lung6,fov,top25_vs_rest,1,True,9038,27089,14,0.013419988732791,0.010156218675902601,cd8,20
LUSC-6,Lung6,fov,top25_vs_rest,2,True,9038,27089,14,0.025556490860909,0.02183813422596736,cd8,25
LUSC-6,Lung6,fov,top25_vs_rest,3,True,9038,27089,14,0.10838738458609101,0.07901678034355453,cd8,40
LUSC-6,Lung6,fov,top25_vs_rest,4,True,9038,27089,14,0.20593248492156638,0.148080594240072,cd8,50
LUSC-6,Lung6,fov,top25_vs_rest,5,True,9038,27089,14,0.6647537041083922,0.5268782251480774,cd8,80
LUSC-6,Lung6,fov,top25_vs_rest,6,True,9038,27089,14,1.1225283048383599,0.9472807424807723,cd8,100
LUSC-6,Lung6,fov,top25_vs_rest,7,True,9038,27089,14,0.0007961655716661662,0.0006691688600354875,nk,10
LUSC-6,Lung6,fov,top25_vs_rest,8,True,9038,27089,14,0.007379142018747198,0.004634072331225696,nk,20
LUSC-6,Lung6,fov,top25_vs_rest,9,True,9038,27089,14,0.013514488897837811,0.008887967019578244,nk,25
LUSC-6,Lung6,fov,top25_vs_rest,10,True,9038,27089,14,0.03527210930003285,0.02867528995497706,nk,40
LUSC-6,Lung6,fov,top25_vs_rest,11,True,9038,27089,14,0.057811913183651906,0.04755684762563097,nk,50
LUSC-6,Lung6,fov,top25_vs_rest,12,True,9038,27089,14,0.1616655550493258,0.1444718478542772,nk,80
LUSC-6,Lung6,fov,top25_vs_rest,13,True,9038,27089,14,0.2670010465212055,0.23626746306664023,nk,100
LUSC-6,Lung6,fov,top25_vs_rest,14,True,9038,27089,14,0.001236015734965438,0.001592237600043319,cd8nk,10
LUSC-6,Lung6,fov,top25_vs_rest,15,True,9038,27089,14,0.0207991307515382,0.014790291007128297,cd8nk,20
LUSC-6,Lung6,fov,top25_vs_rest,16,True,9038,27089,14,0.03907097975874681,0.03072610124554561,cd8nk,25
LUSC-6,Lung6,fov,top25_vs_rest,17,True,9038,27089,14,0.14365949388612384,0.10769207029853159,cd8nk,40
LUSC-6,Lung6,fov,top25_vs_rest,18,True,9038,27089,14,0.26374439810521827,0.19563744186570295,cd8nk,50
LUSC-6,Lung6,fov,top25_vs_rest,19,True,9038,27089,14,0.826419259157718,0.6713500730023546,cd8nk,80
LUSC-6,Lung6,fov,top25_vs_rest,20,True,9038,27089,14,1.389529351359565,1.1835482055474125,cd8nk,100
LUSC-6,Lung6,fov,top25_vs_rest,21,True,9038,27089,14,0.0012868592298947107,0.0017470868948631154,gzmb,10
LUSC-6,Lung6,fov,top25_vs_rest,22,True,9038,27089,14,0.016915292115899407,0.01430317560748799,gzmb,20
LUSC-6,Lung6,fov,top25_vs_rest,23,True,9038,27089,14,0.029778378686108553,0.02510042751342382,gzmb,25
LUSC-6,Lung6,fov,top25_vs_rest,24,True,9038,27089,14,0.10740058369407093,0.09288687367745053,gzmb,40
LUSC-6,Lung6,fov,top25_vs_rest,25,True,9038,27089,14,0.1912423339793123,0.16221214324329156,gzmb,50
LUSC-6,Lung6,fov,top25_vs_rest,26,True,9038,27089,14,0.6066302679378411,0.5244415218347952,gzmb,80
LUSC-6,Lung6,fov,top25_vs_rest,27,True,9038,27089,14,1.019123261394247,0.9079327871677165,gzmb,100
LUAD-9 R1,Lung9,fov,top25_vs_rest,0,True,9726,29106,19,0.006968320189307808,0.010585085621698855,cd8,10
LUAD-9 R1,Lung9,fov,top25_vs_rest,1,True,9726,29106,19,0.0494850466371035,0.060786053037858404,cd8,20
LUAD-9 R1,Lung9,fov,top25_vs_rest,2,True,9726,29106,19,0.08392051644728805,0.10100180276655908,cd8,25
LUAD-9 R1,Lung9,fov,top25_vs_rest,3,True,9726,29106,19,0.26492907173778424,0.32028463375783695,cd8,40
LUAD-9 R1,Lung9,fov,top25_vs_rest,4,True,9726,29106,19,0.4632330097389223,0.556182428929733,cd8,50
LUAD-9 R1,Lung9,fov,top25_vs_rest,5,True,9726,29106,19,1.4936152532470033,1.8086141150078927,cd8,80
LUAD-9 R1,Lung9,fov,top25_vs_rest,6,True,9726,29106,19,2.6636494884143915,3.1088589388966983,cd8,100
LUAD-9 R1,Lung9,fov,top25_vs_rest,7,True,9726,29106,19,0.002060903319124933,0.0030425366532091476,nk,10
LUAD-9 R1,Lung9,fov,top25_vs_rest,8,True,9726,29106,19,0.009226434809555923,0.016563006149287154,nk,20
LUAD-9 R1,Lung9,fov,top25_vs_rest,9,True,9726,29106,19,0.017481690722074263,0.027783927477008297,nk,25
LUAD-9 R1,Lung9,fov,top25_vs_rest,10,True,9726,29106,19,0.05269609327423368,0.07869698078692121,nk,40
LUAD-9 R1,Lung9,fov,top25_vs_rest,11,True,9726,29106,19,0.09534365602523011,0.13231689440297828,nk,50
LUAD-9 R1,Lung9,fov,top25_vs_rest,12,True,9726,29106,19,0.336173659661877,0.42184965192341595,nk,80
LUAD-9 R1,Lung9,fov,top25_vs_rest,13,True,9726,29106,19,0.5986923309790687,0.724595245639515,nk,100
LUAD-9 R1,Lung9,fov,top25_vs_rest,14,True,9726,29106,19,0.009029223508432742,0.013627622274908003,cd8nk,10
LUAD-9 R1,Lung9,fov,top25_vs_rest,15,True,9726,29106,19,0.05871148144665944,0.07734905918714557,cd8nk,20
LUAD-9 R1,Lung9,fov,top25_vs_rest,16,True,9726,29106,19,0.1014022071693623,0.12878573024356735,cd8nk,25
LUAD-9 R1,Lung9,fov,top25_vs_rest,17,True,9726,29106,19,0.31762516501201793,0.3989816145447581,cd8nk,40
LUAD-9 R1,Lung9,fov,top25_vs_rest,18,True,9726,29106,19,0.5585766657641523,0.6884993233327114,cd8nk,50
LUAD-9 R1,Lung9,fov,top25_vs_rest,19,True,9726,29106,19,1.82978891290888,2.2304637669313085,cd8nk,80
LUAD-9 R1,Lung9,fov,top25_vs_rest,20,True,9726,29106,19,3.26234181939346,3.8334541845362127,cd8nk,100
LUAD-9 R1,Lung9,fov,top25_vs_rest,21,True,9726,29106,19,0.002406665269177325,0.008603386077004477,gzmb,10
LUAD-9 R1,Lung9,fov,top25_vs_rest,22,True,9726,29106,19,0.03791407023608345,0.057609783389249714,gzmb,20
LUAD-9 R1,Lung9,fov,top25_vs_rest,23,True,9726,29106,19,0.07070664501001142,0.10433549310801774,gzmb,25
LUAD-9 R1,Lung9,fov,top25_vs_rest,24,True,9726,29106,19,0.27269087092846855,0.34353690016501875,gzmb,40
LUAD-9 R1,Lung9,fov,top25_vs_rest,25,True,9726,29106,19,0.4895811928405045,0.6009464102100199,gzmb,50
LUAD-9 R1,Lung9,fov,top25_vs_rest,26,True,9726,29106,19,1.6417954454470443,1.8974488270821843,gzmb,80
LUAD-9 R1,Lung9,fov,top25_vs_rest,27,True,9726,29106,19,2.8913803294672458,3.2005989183997183,gzmb,100
LUAD-9 R2,Lung9,fov,top25_vs_rest,0,True,23734,70883,44,0.005221594958518875,0.0072212584502471125,cd8,10
LUAD-9 R2,Lung9,fov,top25_vs_rest,1,True,23734,70883,44,0.027756431771525095,0.04006674176273828,cd8,20
LUAD-9 R2,Lung9,fov,top25_vs_rest,2,True,23734,70883,44,0.044345785484119576,0.06598666606670427,cd8,25
LUAD-9 R2,Lung9,fov,top25_vs_rest,3,True,23734,70883,44,0.13338304603620132,0.18385898966091227,cd8,40
LUAD-9 R2,Lung9,fov,top25_vs_rest,4,True,23734,70883,44,0.22196815154848337,0.29897317441127896,cd8,50
LUAD-9 R2,Lung9,fov,top25_vs_rest,5,True,23734,70883,44,0.6975135369329394,0.841177138831224,cd8,80
LUAD-9 R2,Lung9,fov,top25_vs_rest,6,True,23734,70883,44,1.192817122069464,1.3824604627092807,cd8,100
LUAD-9 R2,Lung9,fov,top25_vs_rest,7,True,23734,70883,44,0.002325504665741057,0.004315328427629851,nk,10
LUAD-9 R2,Lung9,fov,top25_vs_rest,8,True,23734,70883,44,0.018806164034903452,0.027870074968094773,nk,20
LUAD-9 R2,Lung9,fov,top25_vs_rest,9,True,23734,70883,44,0.029187406227161358,0.04451540914551665,nk,25
LUAD-9 R2,Lung9,fov,top25_vs_rest,10,True,23734,70883,44,0.08830899829932157,0.12391942103771153,nk,40
LUAD-9 R2,Lung9,fov,top25_vs_rest,11,True,23734,70883,44,0.14814758360032212,0.1980431898828738,nk,50
LUAD-9 R2,Lung9,fov,top25_vs_rest,12,True,23734,70883,44,0.44079797171311874,0.5460624711198171,nk,80
LUAD-9 R2,Lung9,fov,top25_vs_rest,13,True,23734,70883,44,0.7466460465997143,0.8976825562301627,nk,100
LUAD-9 R2,Lung9,fov,top25_vs_rest,14,True,23734,70883,44,0.0075470996242599335,0.011536586877876964,cd8nk,10
LUAD-9 R2,Lung9,fov,top25_vs_rest,15,True,23734,70883,44,0.04656259580642855,0.06793681673083306,cd8nk,20
LUAD-9 R2,Lung9,fov,top25_vs_rest,16,True,23734,70883,44,0.07353319171128093,0.11050207521222094,cd8nk,25
LUAD-9 R2,Lung9,fov,top25_vs_rest,17,True,23734,70883,44,0.22169204433552298,0.3077784106986238,cd8nk,40
LUAD-9 R2,Lung9,fov,top25_vs_rest,18,True,23734,70883,44,0.37011573514880536,0.49701636429415275,cd8nk,50
LUAD-9 R2,Lung9,fov,top25_vs_rest,19,True,23734,70883,44,1.1383115086460582,1.3872396099510413,cd8nk,80
LUAD-9 R2,Lung9,fov,top25_vs_rest,20,True,23734,70883,44,1.939463168669178,2.2801430189394445,cd8nk,100
LUAD-9 R2,Lung9,fov,top25_vs_rest,21,True,23734,70883,44,0.0027033069152575463,0.004491048007686652,gzmb,10
LUAD-9 R2,Lung9,fov,top25_vs_rest,22,True,23734,70883,44,0.022172278210107147,0.032964930795647766,gzmb,20
LUAD-9 R2,Lung9,fov,top25_vs_rest,23,True,23734,70883,44,0.038481751908128324,0.05599751462090768,gzmb,25
LUAD-9 R2,Lung9,fov,top25_vs_rest,24,True,23734,70883,44,0.1240261831675688,0.1723913244566562,gzmb,40
LUAD-9 R2,Lung9,fov,top25_vs_rest,25,True,23734,70883,44,0.21831402752543896,0.2916558689621417,gzmb,50
LUAD-9 R2,Lung9,fov,top25_vs_rest,26,True,23734,70883,44,0.6948166097142532,0.8558037010508218,gzmb,80
LUAD-9 R2,Lung9,fov,top25_vs_rest,27,True,23734,70883,44,1.2116989912003133,1.425936821226712,gzmb,100
LUAD-12,Lung12,fov,top25_vs_rest,0,True,3480,10402,19,0.0026940639373554225,0.007319623732262287,cd8,10
LUAD-12,Lung12,fov,top25_vs_rest,1,True,3480,10402,19,0.020394605492453574,0.043902370270168765,cd8,20
LUAD-12,Lung12,fov,top25_vs_rest,2,True,3480,10402,19,0.03452700930695088,0.07115295808648082,cd8,25
LUAD-12,Lung12,fov,top25_vs_rest,3,True,3480,10402,19,0.10670986508146231,0.20359774478267662,cd8,40
LUAD-12,Lung12,fov,top25_vs_rest,4,True,3480,10402,19,0.19226901553891215,0.3318384341826625,cd8,50
LUAD-12,Lung12,fov,top25_vs_rest,5,True,3480,10402,19,0.6330538104912004,0.946843927295107,cd8,80
LUAD-12,Lung12,fov,top25_vs_rest,6,True,3480,10402,19,1.1450745475549369,1.5700559883069933,cd8,100
LUAD-12,Lung12,fov,top25_vs_rest,7,True,3480,10402,19,0.0,0.003904678981667348,nk,10
LUAD-12,Lung12,fov,top25_vs_rest,8,True,3480,10402,19,0.00605136345391704,0.022437364500311228,nk,20
LUAD-12,Lung12,fov,top25_vs_rest,9,True,3480,10402,19,0.011971785874193964,0.038147877886288914,nk,25
LUAD-12,Lung12,fov,top25_vs_rest,10,True,3480,10402,19,0.044697912559605736,0.10140218444512801,nk,40
LUAD-12,Lung12,fov,top25_vs_rest,11,True,3480,10402,19,0.07880413199748712,0.1625553569784815,nk,50
LUAD-12,Lung12,fov,top25_vs_rest,12,True,3480,10402,19,0.28868389412782314,0.46231145109987964,nk,80
LUAD-12,Lung12,fov,top25_vs_rest,13,True,3480,10402,19,0.5083712871458911,0.7537736371813529,nk,100
LUAD-12,Lung12,fov,top25_vs_rest,14,True,3480,10402,19,0.0026940639373554225,0.01122430271392964,cd8nk,10
LUAD-12,Lung12,fov,top25_vs_rest,15,True,3480,10402,19,0.02644596894637061,0.06633973477048,cd8nk,20
LUAD-12,Lung12,fov,top25_vs_rest,16,True,3480,10402,19,0.04649879518114484,0.10930083597276975,cd8nk,25
LUAD-12,Lung12,fov,top25_vs_rest,17,True,3480,10402,19,0.15140777764106805,0.30499992922780467,cd8nk,40
LUAD-12,Lung12,fov,top25_vs_rest,18,True,3480,10402,19,0.2710731475363993,0.49439379116114396,cd8nk,50
LUAD-12,Lung12,fov,top25_vs_rest,19,True,3480,10402,19,0.9217377046190235,1.4091553783949866,cd8nk,80
LUAD-12,Lung12,fov,top25_vs_rest,20,True,3480,10402,19,1.6534458347008283,2.323829625488347,cd8nk,100
LUAD-12,Lung12,fov,top25_vs_rest,21,True,3480,10402,19,0.01513825270805845,0.02814441651197011,gzmb,10
LUAD-12,Lung12,fov,top25_vs_rest,22,True,3480,10402,19,0.11673312484459587,0.17997260332334455,gzmb,20
LUAD-12,Lung12,fov,top25_vs_rest,23,True,3480,10402,19,0.20609935397278445,0.3014864386963348,gzmb,25
LUAD-12,Lung12,fov,top25_vs_rest,24,True,3480,10402,19,0.6310766942855124,0.8388031263371312,gzmb,40
LUAD-12,Lung12,fov,top25_vs_rest,25,True,3480,10402,19,1.0839342325092802,1.3763866951554249,gzmb,50
LUAD-12,Lung12,fov,top25_vs_rest,26,True,3480,10402,19,3.22241888330923,3.7975960516526985,gzmb,80
LUAD-12,Lung12,fov,top25_vs_rest,27,True,3480,10402,19,5.39143167910273,6.127267225419514,gzmb,100
