unit,cut,cyto,radius_um,continuous,n_sec_usable,n_sec_neg,n_sec_pos,n_sec_zero,n_don_usable,n_don_neg,n_don_pos,n_don_zero,mean_high,mean_low,pooled_ratio,pooled_delta,median_section_ratio,effect_log_ratio,effect_abs_delta,eligible_exclusion,eligible_enrichment,sign_p_section,sign_p_donor,wilcoxon_p,n_fov,n_fov_neg,n_fov_pos,donor_deltas_json
section,detected_absent,gzmb,40,False,8,3,5,0,5,2,3,0,0.34993456460000993,0.39670947142745017,0.8820927903255409,-0.04677490682744022,1.0418728173006149,0.12545802405821924,0.04677490682744022,False,False,0.36328125,0.5,0.7421875,217,143,74,"[0.026137296321663728, 0.010534317050132427, -0.11889704132784631, -0.2687080422901429, 0.04335666431119023]"
section,detected_absent,gzmb,50,False,8,3,5,0,5,2,3,0,0.6188965615046986,0.6686608205571345,0.9255762300967899,-0.04976425905243574,1.0642130641550318,0.07733878396743604,0.04976425905243574,False,False,0.36328125,0.5,0.7421875,217,142,75,"[0.05143072958365824, 0.02095599364688583, -0.1707415745968237, -0.3503284911855491, 0.11844938556185003]"
section,detected_absent,gzmb,80,False,8,3,5,0,5,2,3,0,1.9670297455277994,1.9947646557193464,0.9860961491812952,-0.027734910191547252,1.0836247017473037,0.01400141475106767,0.027734910191547252,False,False,0.36328125,0.5,0.9453125,217,127,90,"[0.19087515277890654, 0.06861189720487104, -0.33135562969065546, -0.5883237338823455, 0.3879183561896875]"
section,detected_absent,gzmb,100,False,8,3,5,0,5,2,3,0,3.349186414423551,3.310989465279219,1.0115364151849124,0.03819694914433175,1.090917617168162,0.011470378149077356,0.03819694914433175,False,False,0.36328125,0.5,0.9453125,217,123,94,"[0.33959424859675336, 0.10641483328322932, -0.42239764014231573, -0.6830729806051297, 0.7082462749709268]"
section,q4_q1,cd8,10,False,8,6,2,0,5,5,0,0,0.004696182527240812,0.009669994666032519,,-0.004973812138791706,,,0.004973812138791706,False,False,0.14453125,0.03125,0.0390625,217,113,22,"[-2.578760696008613e-05, -0.0004957209335359426, -0.007109785094854718, -0.005581733733190351, -0.01941610943301766]"
section,q4_q1,cd8,20,False,8,6,2,0,5,4,1,0,0.03231858970316684,0.053420392884733284,0.6049859980045745,-0.02110180318156643,0.4758102974370932,0.502549965013209,0.02110180318156643,False,False,0.14453125,0.1875,0.078125,217,141,48,"[-0.000536986709515198, 0.0008984592598337065, -0.03214970284496445, -0.030834787958352598, -0.0729677309355381]"
section,q4_q1,cd8,25,False,8,7,1,0,5,4,1,0,0.056441781516392835,0.08730745184844187,0.6464715247258717,-0.03086567033204902,0.49014369081677217,0.43622612702118774,0.03086567033204902,True,False,0.03515625,0.1875,0.0234375,217,146,52,"[-0.0019720998033290853, 0.0016766755911421013, -0.049756043044860566, -0.04937863356616683, -0.09379501918165906]"
section,q4_q1,cd8,40,False,8,7,1,0,5,4,1,0,0.18248329437058158,0.24836444734990504,0.7347400013074027,-0.06588115297932348,0.5911901001635467,0.30823858206777244,0.06588115297932348,True,False,0.03515625,0.1875,0.0546875,217,150,57,"[-0.0024912408444682094, 0.009359102635919152, -0.12148924018508361, -0.12176350782129627, -0.16419261574563881]"
section,q4_q1,cd8,50,False,8,6,2,0,5,4,1,0,0.3168732259839492,0.40567084373505574,0.7811091945047438,-0.08879761775110656,0.920938818429022,0.24704032520901828,0.08879761775110656,False,False,0.14453125,0.1875,0.109375,217,153,60,"[-0.00037191202906360077, 0.01688963004074827, -0.1801460141721774, -0.17856890997704766, -0.18729389764100746]"
section,q4_q1,cd8,80,False,8,4,4,0,5,3,2,0,0.9863084054784299,1.1664581399958562,0.8455583373801426,-0.18014973451742655,1.0004060935097856,0.16775811553094297,0.18014973451742655,False,False,0.63671875,0.5,0.3125,217,144,72,"[0.02489803166443838, 0.04748044472094082, -0.40934480683406727, -0.40330574514070494, -0.3413770570448289]"
section,q4_q1,cd8,100,False,8,4,4,0,5,3,2,0,1.6804483749001555,1.90504867653534,0.8821025917071794,-0.22460030163518474,1.0274818979287124,0.12544691261133706,0.22460030163518474,False,False,0.63671875,0.5,0.3125,217,139,77,"[0.0677177045687603, 0.064296754914132, -0.5644141472148534, -0.578669974313577, -0.3567540129586071]"
section,q4_q1,nk,10,False,8,8,0,0,5,5,0,0,0.0009005520247447996,0.0032005186947155037,,-0.002299966669970704,,,0.002299966669970704,True,False,0.00390625,0.03125,0.0078125,217,115,24,"[-0.0014862666836198486, -0.00029521163993018407, -0.003977507095911643, -0.0054138170209936075, -0.00027689045615900734]"
section,q4_q1,nk,20,False,8,4,4,0,5,3,2,0,0.010895634750109955,0.017866422730148525,,-0.006970787980038571,,,0.006970787980038571,False,False,0.63671875,0.5,0.4609375,217,140,62,"[0.003307037159979466, 6.440668555006543e-05, -0.021466944349370923, -0.020602809657783116, -0.0022151236492720587]"
section,q4_q1,nk,25,False,8,4,4,0,5,3,2,0,0.01913377073410547,0.02954207624582573,,-0.01040830551172026,0.4159560763910602,,0.01040830551172026,False,False,0.63671875,0.5,0.3828125,217,144,60,"[0.0056232645237885084, 0.00029372529400564264, -0.03275483508328195, -0.030890428645950548, -0.0040298641466188015]"
section,q4_q1,nk,40,False,8,4,4,0,5,3,2,0,0.06487585133627016,0.08162005985353403,0.7948517981080742,-0.01674420851726388,0.8910021345622023,0.22959959917982276,0.01674420851726388,False,False,0.63671875,0.5,0.546875,217,152,61,"[0.031159368538526258, 0.000957985571534016, -0.07749166978238431, -0.06903157293717324, -0.00437484682328191]"
section,q4_q1,nk,50,False,8,3,5,0,5,2,3,0,0.1145347824922161,0.13333717701061648,0.8589861062012487,-0.018802394518400392,0.9150031716094438,0.15200253151605903,0.018802394518400392,False,False,0.36328125,0.5,0.7421875,217,144,72,"[0.05815586127848858, 0.0017614918944907285, -0.11473310350316673, -0.09732606610650799, 0.00014404123568174249]"
section,q4_q1,nk,80,False,8,4,4,0,5,3,2,0,0.3765687768384749,0.3875903390003336,0.9715638883304334,-0.011021562161858692,1.039447602046165,0.02884824976341192,0.011021562161858692,False,False,0.63671875,0.5,0.84375,217,136,81,"[0.21769222726789483, 0.01080149939972691, -0.2625682776105531, -0.2223514072866703, -0.0045627159905044234]"
section,q4_q1,nk,100,False,8,3,5,0,5,2,3,0,0.651636262017403,0.6430548013400388,1.0133448357114847,0.008581460677364205,1.0651117254643596,0.013256577716668603,0.008581460677364205,False,False,0.36328125,0.5,0.7421875,217,132,85,"[0.36919978215649474, 0.01668357950212962, -0.37472928449602994, -0.3114721131439955, 0.005299441583354991]"
section,q4_q1,cd8nk,10,False,8,8,0,0,5,5,0,0,0.0055967345519856125,0.012870513360748022,,-0.007273778808762409,,,0.007273778808762409,True,False,0.00390625,0.03125,0.0078125,217,144,27,"[-0.0015120542905799348, -0.0007909325734661267, -0.01108729219076636, -0.010995550754183958, -0.019692999889176662]"
section,q4_q1,cd8nk,20,False,8,5,3,0,5,3,2,0,0.0432142244532768,0.07128681561488182,0.606202199951479,-0.028072591161605005,0.4380323580738777,0.5005416852797687,0.028072591161605005,False,False,0.36328125,0.5,0.1953125,217,142,71,"[0.002770050450464266, 0.0009628659453837715, -0.05361664719433537, -0.05143759761613571, -0.07518285458481017]"
section,q4_q1,cd8nk,25,False,8,4,4,0,5,3,2,0,0.07557555225049829,0.11684952809426759,0.6467767006258529,-0.041273975843769295,0.4544381106913735,0.43575417446070724,0.041273975843769295,False,False,0.63671875,0.5,0.3125,217,155,61,"[0.0036511647204594197, 0.0019704008851477404, -0.08251087812814253, -0.08026906221211737, -0.09782488332827793]"
section,q4_q1,cd8nk,40,False,8,4,4,0,5,3,2,0,0.24735914570685175,0.3299845072034391,0.7496083613233154,-0.08262536149658736,0.9908680848050635,0.2882043937400443,0.08262536149658736,False,False,0.63671875,0.5,0.3125,217,160,57,"[0.028668127694058035, 0.010317088207453168, -0.19898090996746787, -0.19079508075846952, -0.16856746256892075]"
section,q4_q1,cd8nk,50,False,8,4,4,0,5,3,2,0,0.43140800847616523,0.5390080207456722,0.8003740053429048,-0.10760001226950694,1.015729654069165,0.22267615388277814,0.10760001226950694,False,False,0.63671875,0.5,0.3125,217,151,66,"[0.05778394924942504, 0.018651121935239018, -0.2948791176753441, -0.2758949760835557, -0.18714985640532578]"
section,q4_q1,cd8nk,80,False,8,4,4,0,5,3,2,0,1.3628771823169048,1.5540484789961901,0.8769849851770589,-0.1911712966792852,1.029244007256703,0.13126540742121334,0.1911712966792852,False,False,0.63671875,0.5,0.3125,217,136,81,"[0.24259025893233344, 0.05828194412066773, -0.6719130844446206, -0.6256571524273752, -0.3459397730353331]"
section,q4_q1,cd8nk,100,False,8,4,4,0,5,3,2,0,2.3320846369175583,2.548103477875379,0.9152236779889574,-0.21601884095782073,1.0287082610708354,0.08858678676278248,0.21601884095782073,False,False,0.63671875,0.5,0.546875,217,129,88,"[0.436917486725255, 0.08098033441626162, -0.9391434317108835, -0.8901420874575725, -0.35145457137525327]"
section,q4_q1,gzmb,10,False,8,6,2,0,5,4,1,0,0.0058294668028287585,0.010790273187462283,,-0.0049608063846335254,,,0.0049608063846335254,False,False,0.14453125,0.1875,0.109375,217,133,46,"[0.00034635125085886054, -0.00038547214587184627, -0.006609106571161793, -0.01700396918822823, -0.01011785035322112]"
section,q4_q1,gzmb,20,False,8,4,4,0,5,3,2,0,0.05757785611779637,0.07413078264985265,0.7767064377258509,-0.016552926532056287,0.5806136917623596,0.252692815029213,0.016552926532056287,False,False,0.63671875,0.5,0.3125,217,148,67,"[0.01407731319508157, 0.002408691131898474, -0.031064038582366935, -0.08066147129454755, -0.034274494514312095]"
section,q4_q1,gzmb,25,False,8,4,4,0,5,3,2,0,0.1047413814719194,0.12856418086222327,0.8147011148009122,-0.023822799390303843,0.8398389910283265,0.20493396330890723,0.023822799390303843,False,False,0.63671875,0.5,0.3125,217,150,66,"[0.0236344517181028, 0.003007434263781094, -0.049657670249402555, -0.12240903528377514, -0.04276880875793995]"
section,q4_q1,gzmb,40,False,8,4,4,0,5,3,2,0,0.3606514426216038,0.39670947142745017,0.9091072147178603,-0.03605802880584635,1.0500746689482257,0.0952922437755301,0.03605802880584635,False,False,0.63671875,0.5,0.640625,217,148,69,"[0.08064070348309305, 0.010534317050132427, -0.11921915321108828, -0.2645978277374258, -0.03788452378658014]"
section,q4_q1,gzmb,50,False,8,4,4,0,5,3,2,0,0.6347985088984875,0.6686608205571345,0.9493580143809943,-0.033862311658646886,1.0783926628763754,0.05196929716174345,0.033862311658646886,False,False,0.63671875,0.5,0.84375,217,145,72,"[0.14370759998193527, 0.02095599364688583, -0.17892706832878313, -0.35273414897369393, -0.012389001230606711]"
section,q4_q1,gzmb,80,False,8,3,5,0,5,2,3,0,2.008040585340139,1.9947646557193464,1.0066553864300372,0.013275929620792326,1.0938640590934812,0.006633337122810453,0.013275929620792326,False,False,0.36328125,0.5,0.9453125,217,132,85,"[0.45545149627120707, 0.06861189720487104, -0.3791902439448056, -0.6442871943524442, 0.07390873318990021]"
section,q4_q1,gzmb,100,False,8,3,5,0,5,2,3,0,3.4207125823601663,3.310989465279219,1.0331390716375155,0.10972311708094734,1.0969782884075499,0.03260180996017908,0.10972311708094734,False,False,0.36328125,0.5,0.640625,217,129,88,"[0.7669982268599931, 0.10641483328322932, -0.4968812058815786, -0.8094936858561788, 0.2736315204037041]"
section,median,cd8,10,False,8,6,1,1,5,5,0,0,0.004211507272451268,0.00755410992715251,,-0.003342602654701242,,,0.003342602654701242,False,False,0.14453125,0.03125,0.03125,217,119,17,"[-2.8030294959128724e-05, -0.0004957209335359426, -0.005021840053568691, -0.006743529849900176, -0.00937379946215905]"
section,median,cd8,20,False,8,5,3,0,5,4,1,0,0.03184163194096869,0.04819610858559087,,-0.01635447664462219,0.598905517730463,,0.01635447664462219,False,False,0.36328125,0.1875,0.109375,217,147,43,"[-0.000626875957359736, 0.0008984592598337065, -0.022529568796424038, -0.034467960659144786, -0.05032654629273914]"
section,median,cd8,25,False,8,7,1,0,5,4,1,0,0.05650187698685904,0.08086762707686047,0.6986958691536348,-0.02436575009000144,0.572725626295662,0.3585397256300816,0.02436575009000144,True,False,0.03515625,0.1875,0.0390625,217,151,48,"[-0.0013620430179196608, 0.0016766755911421013, -0.033692048554535975, -0.0553667951348766, -0.06976565501344606]"
section,median,cd8,40,False,8,7,1,0,5,4,1,0,0.18463130486361368,0.23752404811395206,0.7773162605204375,-0.052892743250338395,0.7072166135534529,0.2519079837309611,0.052892743250338395,True,False,0.03515625,0.1875,0.0546875,217,159,49,"[-0.0031187530894323037, 0.009359102635919152, -0.08215639856461115, -0.13128685201828738, -0.1275451402228197]"
section,median,cd8,50,False,8,7,1,0,5,4,1,0,0.3198756003277167,0.39355509135125666,0.812784810455471,-0.07367949102353992,0.9247871619886059,0.2072888902564202,0.07367949102353992,True,False,0.03515625,0.1875,0.0546875,217,155,58,"[-0.002221572173436076, 0.01688963004074827, -0.12467904631100979, -0.1908713238082152, -0.15943142527852472]"
section,median,cd8,80,False,8,4,4,0,5,3,2,0,0.9981220598824143,1.152791187788246,0.8658307510117413,-0.15466912790583176,0.9743140583952832,0.144065827150908,0.15466912790583176,False,False,0.63671875,0.5,0.3125,217,149,68,"[0.007774115566427597, 0.04748044472094082, -0.2860374109092201, -0.41399109657490685, -0.322089896273531]"
section,median,cd8,100,False,8,4,4,0,5,3,2,0,1.7031026091800208,1.898665005243415,0.8970000523929588,-0.1955623960633942,0.9939682039789366,0.10869935851424702,0.1955623960633942,False,False,0.63671875,0.5,0.3125,217,140,76,"[0.028482712916646225, 0.064296754914132, -0.3932574436072165, -0.5645328630090392, -0.36319631194775237]"
section,median,nk,10,False,8,8,0,0,5,5,0,0,0.0008020041882685518,0.0026002048201091755,,-0.0017982006318406237,,,0.0017982006318406237,True,False,0.00390625,0.03125,0.0078125,217,120,30,"[-0.0010288169445873117, -0.00029521163993018407, -0.0028153588686699307, -0.0052195560000510574, -0.00015366884364195158]"
section,median,nk,20,False,8,4,4,0,5,3,2,0,0.008577552518162859,0.014771550156881348,,-0.006193997638718489,,,0.006193997638718489,False,False,0.63671875,0.5,0.4609375,217,140,67,"[0.0018188213531557633, 6.440668555006543e-05, -0.015526574009113487, -0.022636684243760734, -0.0013830195927775645]"
section,median,nk,25,False,8,4,4,0,5,3,2,0,0.015355452884275797,0.024893586904320548,,-0.009538134020044753,,,0.009538134020044753,False,False,0.63671875,0.5,0.3828125,217,148,61,"[0.0021368265328442423, 0.00029372529400564264, -0.023254437555176703, -0.0341953692879137, -0.002305032654629274]"
section,median,nk,40,False,8,4,4,0,5,3,2,0,0.05328938557989715,0.07168731430756249,0.7433586554975112,-0.01839792872766535,0.8273310869530571,0.2965766380845857,0.01839792872766535,False,False,0.63671875,0.5,0.640625,217,153,61,"[0.012979664742938726, 0.000957985571534016, -0.054209617800395696, -0.07781599538085081, -0.0008451786400307318]"
section,median,nk,50,False,8,3,5,0,5,2,3,0,0.0953559648276253,0.11890766845772673,0.801932844739325,-0.02355170363010142,0.872890647851464,0.22073040936056776,0.02355170363010142,False,False,0.36328125,0.5,0.7421875,217,145,72,"[0.02727976468728198, 0.0017614918944907285, -0.08090923108911033, -0.11250098547355666, 0.002305032654629273]"
section,median,nk,80,False,8,4,4,0,5,3,2,0,0.3257431103230709,0.3565530888154809,0.9135893659068695,-0.03080997849241003,1.0565148151425787,0.09037407991732234,0.03080997849241003,False,False,0.63671875,0.5,0.640625,217,135,82,"[0.11854360310067763, 0.01080149939972691, -0.18468827326500797, -0.24330508684556112, -0.00023050326546292244]"
section,median,nk,100,False,8,3,5,0,5,2,3,0,0.5746220120771922,0.599836480399514,0.95796443006346,-0.025214468322321798,1.0620635520725807,0.042944631070672146,0.025214468322321798,False,False,0.36328125,0.5,0.9453125,217,136,81,"[0.21137857801672844, 0.01668357950212962, -0.265023214731157, -0.32633035175962405, 0.003841721091048772]"
section,median,cd8nk,10,False,8,8,0,0,5,5,0,0,0.00501351146071982,0.010154314747261684,,-0.005140803286541864,,,0.005140803286541864,True,False,0.00390625,0.03125,0.0078125,217,149,30,"[-0.0010568472395464398, -0.0007909325734661267, -0.007837198922238622, -0.011963085849951233, -0.009527468305800996]"
section,median,cd8nk,20,False,8,5,3,0,5,3,2,0,0.040419184459131535,0.06296765874247222,0.6419038799654219,-0.022548474283340676,0.48565843779877316,0.44331670618131425,0.022548474283340676,False,False,0.36328125,0.5,0.1953125,217,147,67,"[0.0011919453957960294, 0.0009628659453837715, -0.03805614280553751, -0.05710464490290551, -0.0517095658855167]"
section,median,cd8nk,25,False,8,5,3,0,5,3,2,0,0.07185732987113483,0.10576121398118102,0.6794298889564657,-0.03390388411004618,0.5252628560160006,0.386501231058082,0.03390388411004618,False,False,0.36328125,0.5,0.1953125,217,161,55,"[0.0007747835149245763, 0.0019704008851477404, -0.05694648610971269, -0.0895621644227903, -0.07207068766807528]"
section,median,cd8nk,40,False,8,4,4,0,5,3,2,0,0.23792069044351083,0.3092113624215146,0.7694435566024872,-0.07129067197800378,0.9758583445756184,0.26208767913750675,0.07129067197800378,False,False,0.63671875,0.5,0.3125,217,163,53,"[0.009860911653506402, 0.010317088207453168, -0.13636601636500684, -0.2091028473991382, -0.12839031886285068]"
section,median,cd8nk,50,False,8,4,4,0,5,3,2,0,0.415231565155342,0.5124627598089834,0.8102668090655337,-0.09723119465364133,1.0124742293203202,0.21039169164584945,0.09723119465364133,False,False,0.63671875,0.5,0.3125,217,153,64,"[0.025058192513845945, 0.018651121935239018, -0.20558827740012003, -0.3033723092817719, -0.1571263926238955]"
section,median,cd8nk,80,False,8,4,4,0,5,3,2,0,1.323865170205485,1.5093442766037268,0.8771127904525532,-0.18547910639824175,1.032573563142122,0.13111968546945432,0.18547910639824175,False,False,0.63671875,0.5,0.3125,217,140,77,"[0.12631771866710528, 0.05828194412066773, -0.470725684174228, -0.6572961834204679, -0.3223203995389934]"
section,median,cd8nk,100,False,8,4,4,0,5,3,2,0,2.277724621257213,2.498501485642929,0.9116362885296005,-0.22077686438571612,1.0288429421286551,0.09251417488908346,0.22077686438571612,False,False,0.63671875,0.5,0.3125,217,133,84,"[0.2398612909333746, 0.08098033441626162, -0.6582806583383736, -0.8908632147686633, -0.35935459085670374]"
section,median,gzmb,10,False,8,7,1,0,5,5,0,0,0.005301358619344476,0.009366568207985168,,-0.00406520958864069,,,0.00406520958864069,True,False,0.03515625,0.03125,0.0390625,217,139,48,"[-0.0002710058764315206, -0.00038547214587184627, -0.0041991931068311745, -0.017162219083723583, -0.005762581636573184]"
section,median,gzmb,20,False,8,4,4,0,5,3,2,0,0.053128408573680064,0.07087842210697211,0.7495709835850589,-0.01775001353329204,0.5770876283725948,0.2882542580053054,0.01775001353329204,False,False,0.63671875,0.5,0.3125,217,150,65,"[0.00590688081036695, 0.002408691131898474, -0.020727403503222094, -0.08709799248712503, -0.03357664233576643]"
section,median,gzmb,25,False,8,4,4,0,5,3,2,0,0.0984238256607459,0.12502756849003968,0.7872169862168185,-0.026603742829293786,0.8296582138919514,0.2392513554575631,0.026603742829293786,False,False,0.63671875,0.5,0.3125,217,156,60,"[0.010219661850830647, 0.003007434263781094, -0.0340896716461398, -0.13083334647298073, -0.047483672685363076]"
section,median,gzmb,40,False,8,4,4,0,5,3,2,0,0.3471505943369501,0.3948794163724912,0.879130640756118,-0.047728822035541046,0.9944316953887019,0.12882176804453158,0.047728822035541046,False,False,0.63671875,0.5,0.3125,217,154,63,"[0.03559935050362312, 0.010534317050132427, -0.08149714009818532, -0.2687080422901429, -0.06746062235881678]"
section,median,gzmb,50,False,8,4,4,0,5,3,2,0,0.616073057859873,0.6700714542582012,0.9194139728603916,-0.05399839639832832,1.0198066125738856,0.08401879792215398,0.05399839639832832,False,False,0.63671875,0.5,0.4609375,217,154,63,"[0.0657269551979508, 0.02095599364688583, -0.11970184184526428, -0.3503284911855491, -0.06039185555128701]"
section,median,gzmb,80,False,8,4,4,0,5,3,2,0,1.9635848973755405,2.017127165170895,0.9734561763284675,-0.05354226779535473,1.0430737458460277,0.02690247179490448,0.05354226779535473,False,False,0.63671875,0.5,0.7421875,217,136,81,"[0.22700995182916128, 0.06861189720487104, -0.25598828035592036, -0.5883237338823455, -0.07767960046100608]"
section,median,gzmb,100,False,8,4,4,0,5,3,2,0,3.350465943642897,3.359721995856317,0.9972449946082337,-0.009256052213419796,1.0598432508246303,0.0027588074037685796,0.009256052213419796,False,False,0.63671875,0.5,0.9453125,217,132,85,"[0.40495860906120207, 0.10641483328322932, -0.3409198332639791, -0.6830729806051297, -0.030426431041106206]"
section,top10_vs_bottom,cd8,10,False,8,6,2,0,5,4,1,0,0.0052137101692282545,0.009669994666032519,,-0.004456284496804265,,,0.004456284496804265,False,False,0.14453125,0.1875,0.1484375,216,100,35,"[0.0002103896269822067, -4.686423982101068e-05, -0.005513066483619525, -0.0019696377719328638, -0.02323880987638781]"
section,top10_vs_bottom,cd8,20,False,8,5,3,0,5,3,2,0,0.03551930678500118,0.053420392884733284,0.6649016389984665,-0.01790108609973209,0.5871911701595603,0.40811616054673655,0.01790108609973209,False,False,0.36328125,0.5,0.1953125,216,125,57,"[0.001077656464092652, 0.005702419502733741, -0.026316326213820115, -0.02295538754782559, -0.0765560377174026]"
section,top10_vs_bottom,cd8,25,False,8,6,2,0,5,4,1,0,0.0597098225854779,0.08730745184844187,0.683902935217133,-0.02759762926296395,0.5993503137453542,0.3799392790067105,0.02759762926296395,False,False,0.14453125,0.1875,0.1484375,216,140,53,"[-7.704226352285223e-05, 0.00981974656648882, -0.041697968982148156, -0.03723156916266003, -0.10974214675267557]"
section,top10_vs_bottom,cd8,40,False,8,5,3,0,5,3,2,0,0.18929611301158888,0.24836444734990504,0.7621707334983477,-0.059068334338316174,0.6367729313193067,0.2715846886840008,0.059068334338316174,False,False,0.36328125,0.5,0.25,216,148,57,"[0.002754306476978899, 0.039752613383955075, -0.10922750866821168, -0.10075764594049197, -0.2013495442445058]"
section,top10_vs_bottom,cd8,50,False,8,4,4,0,5,3,2,0,0.32521708715270764,0.40567084373505574,0.8016772518290899,-0.08045375658234816,0.9421098937755374,0.22104918125274584,0.08045375658234816,False,False,0.63671875,0.5,0.3125,216,145,66,"[0.007881932823018287, 0.0674111851412662, -0.16074318234386792, -0.16195067984054928, -0.2512499917408211]"
section,top10_vs_bottom,cd8,80,False,8,4,4,0,5,3,2,0,1.0047996749363461,1.1664581399958562,0.8614108303448554,-0.16165846505951037,1.0454061954779639,0.14918373348451913,0.16165846505951037,False,False,0.63671875,0.5,0.3125,216,143,73,"[0.05466840663218886, 0.1872399846675349, -0.38349546962406345, -0.39384878677742463, -0.4836731990146328]"
section,top10_vs_bottom,cd8,100,False,8,4,4,0,5,3,2,0,1.7034151873737444,1.90504867653534,0.8941583531984595,-0.2016334891615957,1.0766954004688645,0.11187239063674952,0.2016334891615957,False,False,0.63671875,0.5,0.3125,216,139,75,"[0.1245086591625712, 0.27691942124447533, -0.552894077222128, -0.596191138554462, -0.5615340190262366]"
section,top10_vs_bottom,nk,10,False,8,5,3,0,5,3,2,0,0.0014658928523660106,0.0032005186947155037,,-0.001734625842349493,,,0.001734625842349493,False,False,0.36328125,0.5,0.109375,216,113,24,"[-0.0006991421321077694, 0.00015364505378474792, -0.0032421099935656832, -0.005632779140546925, 0.00018377373142090694]"
section,top10_vs_bottom,nk,20,False,8,4,4,0,5,3,2,0,0.01599480647464222,0.017866422730148525,,-0.0018716162555063032,,,0.0018716162555063032,False,False,0.63671875,0.5,0.84375,216,132,68,"[0.014142946956582487, 0.0017973488334739672, -0.019647252479859323, -0.018304965805459223, -0.0015996489820939877]"
section,top10_vs_bottom,nk,25,False,8,4,4,0,5,3,2,0,0.026293201345989756,0.02954207624582573,,-0.003248874899835972,0.5113506146112563,,0.003248874899835972,False,False,0.63671875,0.5,0.7421875,216,139,64,"[0.02085224330361574, 0.003862122129735279, -0.02900242699237958, -0.030454421973298677, -0.003950575281212445]"
section,top10_vs_bottom,nk,40,False,8,4,4,0,5,3,2,0,0.08560722959078446,0.08162005985353403,1.0488503652705639,0.003987169737250398,1.2078969254717236,0.047694674120754,0.003987169737250398,False,False,0.63671875,0.5,0.84375,216,141,72,"[0.07476731181916842, 0.008629743139175982, -0.06738757863312272, -0.06389261468631025, -0.002366548746122247]"
section,top10_vs_bottom,nk,50,False,8,3,5,0,5,2,3,0,0.14882743723504063,0.13333717701061648,1.1161736026793998,0.015490260224424152,1.211067258693864,0.10990640981768632,0.015490260224424152,False,False,0.36328125,0.5,0.4609375,216,131,82,"[0.13026303657894722, 0.012842700507620423, -0.09900762205335009, -0.0848573299302146, 0.0031628455878458042]"
section,top10_vs_bottom,nk,80,False,8,3,5,0,5,2,3,0,0.4723009075101864,0.3875903390003336,1.218556965914932,0.08471056850985281,1.2378163100176645,0.1976673438437894,0.08471056850985281,False,False,0.36328125,0.5,0.4609375,216,128,88,"[0.4280609246494108, 0.04061316196242215, -0.2206364224430104, -0.21132767728194468, 0.005489134336133905]"
section,top10_vs_bottom,nk,100,False,8,3,5,0,5,2,3,0,0.8035614624590758,0.6430548013400388,1.2496002841197404,0.16050666111903705,1.2758813285217547,0.22282372747180892,0.16050666111903705,False,False,0.36328125,0.5,0.4609375,216,126,90,"[0.7092378450245802, 0.06778601123670314, -0.31879014490721025, -0.30025183257765653, 0.0263858650339287]"
section,top10_vs_bottom,cd8nk,10,False,8,6,2,0,5,4,1,0,0.006679603021594264,0.012870513360748022,,-0.006190910339153757,,,0.006190910339153757,False,False,0.14453125,0.1875,0.0390625,216,134,37,"[-0.0004887525051255628, 0.00010678081396373724, -0.008755176477185208, -0.007602416912479788, -0.0230550361449669]"
section,top10_vs_bottom,cd8nk,20,False,8,4,4,0,5,3,2,0,0.051514113259643404,0.07128681561488182,0.7226317070738861,-0.019772702355238397,0.5186705864384004,0.3248555820811259,0.019772702355238397,False,False,0.63671875,0.5,0.3125,216,135,76,"[0.015220603420675136, 0.007499768336207708, -0.04596357869367944, -0.04126035335328481, -0.0781556866994966]"
section,top10_vs_bottom,cd8nk,25,False,8,4,4,0,5,3,2,0,0.08600302393146765,0.11684952809426759,0.736015158418828,-0.030846504162799934,0.532065509354213,0.3065045647875934,0.030846504162799934,False,False,0.63671875,0.5,0.3125,216,143,71,"[0.020775201040092887, 0.013681868696224099, -0.07070039597452775, -0.0676859911359587, -0.11369272203388808]"
section,top10_vs_bottom,cd8nk,40,False,8,4,4,0,5,3,2,0,0.2749033426023733,0.3299845072034391,0.8330795434371481,-0.055081164601065775,1.1724333651353325,0.18262615105349886,0.055081164601065775,False,False,0.63671875,0.5,0.3125,216,148,68,"[0.07752161829614727, 0.048382356523131054, -0.17661508730133435, -0.16465026062680221, -0.2037160929906281]"
section,top10_vs_bottom,cd8nk,50,False,8,4,4,0,5,3,2,0,0.47404452438774825,0.5390080207456722,0.8794758262260134,-0.06496349635792396,1.2018491120311618,0.12842920099691832,0.06496349635792396,False,False,0.63671875,0.5,0.3125,216,143,73,"[0.13814496940196558, 0.08025388564888666, -0.259750804397218, -0.2468080097707639, -0.24808714615297522]"
section,top10_vs_bottom,cd8nk,80,False,8,4,4,0,5,3,2,0,1.4771005824465324,1.5540484789961901,0.9504855237210098,-0.07694789654965753,1.207276184020898,0.05078234734216391,0.07694789654965753,False,False,0.63671875,0.5,0.4609375,216,131,85,"[0.48272933128159956, 0.22785314662995704, -0.604131892067074, -0.6051764640593693, -0.4781840646784987]"
