cohort	patient	receiver	gate	frac	expr_prop	family	ligand	receptor	axis	n_mal	n_high	n_low	n_recv	cldn_high	cldn_low	receptor_detected	cpdb_high	cpdb_low	d_cpdb	conn_high	conn_low	d_conn	both_pos	low_zero_high_pos
GSE205335	P1015	MYE	ventile	0.05	0.05	CDH1	CDH1	ITGAE_ITGB7	CDH1-integrin	291	14	14	337	3.129511487524361	0.0	True	0.62337590607183	0.11507839782933191	0.5082975082424981	0.13419690525065772	0.013227701885704454	0.12096920336495327	True	False
GSE205335	P1015	MYE	ventile	0.05	0.05	CDH1	CDH1	KLRG1	CDH1-KLRG1	291	14	14	337	3.129511487524361	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE205335	P1015	MYE	ventile	0.05	0.05	LGALS9	LGALS9	HAVCR2	LGALS9-TIM3	291	14	14	337	3.129511487524361	0.0	True	0.2845228791993007	0.4067212741438869	-0.12219839494458623	0.040329121929801745	0.15912483083937834	-0.1187957089095766	True	False
GSE205335	P1015	MYE	ventile	0.05	0.05	LGALS9	LGALS9	CD44	LGALS9-CD44	291	14	14	337	3.129511487524361	0.0	True	0.8982133917018844	1.0204117866464706	-0.12219839494458618	0.14216314818884146	0.5609268395805631	-0.41876369139172165	True	False
GSE205335	P1015	MYE	ventile	0.05	0.05	LGALS9	LGALS9	PTPRC	LGALS9-CD45	291	14	14	337	3.129511487524361	0.0	True	0.38925443238588175	0.511452827330468	-0.12219839494458629	0.05770797253946863	0.22769579224686032	-0.16998781970739169	True	False
GSE205335	P1015	TNK	ventile	0.05	0.1	F11R	F11R	F11R	F11R-F11R	291	14	14	473	3.129511487524361	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE205335	P1015	TNK	ventile	0.05	0.1	F11R	F11R	ITGAL_ITGB2	F11R-LFA1	291	14	14	473	3.129511487524361	0.0	True	0.5176257292795206	0.0	0.5176257292795206	0.23490671904424784	0.0	0.23490671904424784	False	True
GSE205335	P1015	TNK	ventile	0.05	0.1	NECTIN2	NECTIN2	TIGIT	NECTIN2-TIGIT	291	14	14	473	3.129511487524361	0.0	True	0.4389169210225623	0.0	0.4389169210225623	0.19235741232624518	0.0	0.19235741232624518	False	True
GSE205335	P1015	TNK	ventile	0.05	0.1	NECTIN2	NECTIN2	CD96	NECTIN2-CD96	291	14	14	473	3.129511487524361	0.0	True	0.36508305000805596	0.0	0.36508305000805596	0.1300610546469983	0.0	0.1300610546469983	False	True
GSE205335	P1015	TNK	ventile	0.05	0.1	CDH1	CDH1	CDH1	CDH1-CDH1	291	14	14	473	3.129511487524361	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE205335	P1015	TNK	ventile	0.05	0.1	CDH1	CDH1	ITGAE_ITGB7	CDH1-integrin	291	14	14	473	3.129511487524361	0.0	True	0.6820650980765446	0.0	0.6820650980765446	0.26657123752787476	0.0	0.26657123752787476	False	True
GSE205335	P1015	TNK	ventile	0.05	0.1	CDH1	CDH1	KLRG1	CDH1-KLRG1	291	14	14	473	3.129511487524361	0.0	True	0.7132740464117857	0.0	0.7132740464117857	0.3369634776633302	0.0	0.3369634776633302	False	True
GSE205335	P1015	TNK	ventile	0.05	0.1	LGALS9	LGALS9	HAVCR2	LGALS9-TIM3	291	14	14	473	3.129511487524361	0.0	True	0.14324156946236477	0.26543996440695106	-0.12219839494458629	0.016885310574477775	0.06662362234196431	-0.04973831176748654	True	False
GSE205335	P1015	TNK	ventile	0.05	0.1	LGALS9	LGALS9	CD44	LGALS9-CD44	291	14	14	473	3.129511487524361	0.0	True	0.41088516365243205	0.5330835585970183	-0.12219839494458623	0.06129731343838116	0.24185809571477335	-0.1805607822763922	True	False
GSE205335	P1015	TNK	ventile	0.05	0.1	LGALS9	LGALS9	PTPRC	LGALS9-CD45	291	14	14	473	3.129511487524361	0.0	True	0.7173509213256237	0.83954931627021	-0.12219839494458629	0.11215135367296425	0.4425106307219186	-0.33035927704895435	True	False
GSE205335	P1015	MYE	ventile	0.05	0.1	F11R	F11R	F11R	F11R-F11R	291	14	14	337	3.129511487524361	0.0	True	0.39161380168831916	0.0	0.39161380168831916	0.05864969914377395	0.0	0.05864969914377395	False	True
GSE205335	P1015	MYE	ventile	0.05	0.1	F11R	F11R	ITGAL_ITGB2	F11R-LFA1	291	14	14	337	3.129511487524361	0.0	True	0.3941523355230793	0.0	0.3941523355230793	0.06220042975463235	0.0	0.06220042975463235	False	True
GSE205335	P1015	MYE	ventile	0.05	0.1	NECTIN2	NECTIN2	TIGIT	NECTIN2-TIGIT	291	14	14	337	3.129511487524361	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE205335	P1015	MYE	ventile	0.05	0.1	NECTIN2	NECTIN2	CD96	NECTIN2-CD96	291	14	14	337	3.129511487524361	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE205335	P1015	MYE	ventile	0.05	0.1	CDH1	CDH1	CDH1	CDH1-CDH1	291	14	14	337	3.129511487524361	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE205335	P1015	MYE	ventile	0.05	0.1	CDH1	CDH1	ITGAE_ITGB7	CDH1-integrin	291	14	14	337	3.129511487524361	0.0	True	0.62337590607183	0.0	0.62337590607183	0.13419690525065772	0.0	0.13419690525065772	False	True
GSE205335	P1015	MYE	ventile	0.05	0.1	CDH1	CDH1	KLRG1	CDH1-KLRG1	291	14	14	337	3.129511487524361	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE205335	P1015	MYE	ventile	0.05	0.1	LGALS9	LGALS9	HAVCR2	LGALS9-TIM3	291	14	14	337	3.129511487524361	0.0	True	0.2845228791993007	0.4067212741438869	-0.12219839494458623	0.040329121929801745	0.15912483083937834	-0.1187957089095766	True	False
GSE205335	P1015	MYE	ventile	0.05	0.1	LGALS9	LGALS9	CD44	LGALS9-CD44	291	14	14	337	3.129511487524361	0.0	True	0.8982133917018844	1.0204117866464706	-0.12219839494458618	0.14216314818884146	0.5609268395805631	-0.41876369139172165	True	False
GSE205335	P1015	MYE	ventile	0.05	0.1	LGALS9	LGALS9	PTPRC	LGALS9-CD45	291	14	14	337	3.129511487524361	0.0	True	0.38925443238588175	0.511452827330468	-0.12219839494458629	0.05770797253946863	0.22769579224686032	-0.16998781970739169	True	False
GSE205335	P1015	TNK	ventile	0.05	0.2	F11R	F11R	F11R	F11R-F11R	291	14	14	473	3.129511487524361	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE205335	P1015	TNK	ventile	0.05	0.2	F11R	F11R	ITGAL_ITGB2	F11R-LFA1	291	14	14	473	3.129511487524361	0.0	True	0.5176257292795206	0.0	0.5176257292795206	0.23490671904424784	0.0	0.23490671904424784	False	True
GSE205335	P1015	TNK	ventile	0.05	0.2	NECTIN2	NECTIN2	TIGIT	NECTIN2-TIGIT	291	14	14	473	3.129511487524361	0.0	True	0.4389169210225623	0.0	0.4389169210225623	0.19235741232624518	0.0	0.19235741232624518	False	True
GSE205335	P1015	TNK	ventile	0.05	0.2	NECTIN2	NECTIN2	CD96	NECTIN2-CD96	291	14	14	473	3.129511487524361	0.0	True	0.36508305000805596	0.0	0.36508305000805596	0.1300610546469983	0.0	0.1300610546469983	False	True
GSE205335	P1015	TNK	ventile	0.05	0.2	CDH1	CDH1	CDH1	CDH1-CDH1	291	14	14	473	3.129511487524361	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE205335	P1015	TNK	ventile	0.05	0.2	CDH1	CDH1	ITGAE_ITGB7	CDH1-integrin	291	14	14	473	3.129511487524361	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE205335	P1015	TNK	ventile	0.05	0.2	CDH1	CDH1	KLRG1	CDH1-KLRG1	291	14	14	473	3.129511487524361	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE205335	P1015	TNK	ventile	0.05	0.2	LGALS9	LGALS9	HAVCR2	LGALS9-TIM3	291	14	14	473	3.129511487524361	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE205335	P1015	TNK	ventile	0.05	0.2	LGALS9	LGALS9	CD44	LGALS9-CD44	291	14	14	473	3.129511487524361	0.0	True	0.0	0.5330835585970183	-0.5330835585970183	0.0	0.24185809571477335	-0.24185809571477335	False	False
GSE205335	P1015	TNK	ventile	0.05	0.2	LGALS9	LGALS9	PTPRC	LGALS9-CD45	291	14	14	473	3.129511487524361	0.0	True	0.0	0.83954931627021	-0.83954931627021	0.0	0.4425106307219186	-0.4425106307219186	False	False
GSE205335	P1015	MYE	ventile	0.05	0.2	F11R	F11R	F11R	F11R-F11R	291	14	14	337	3.129511487524361	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE205335	P1015	MYE	ventile	0.05	0.2	F11R	F11R	ITGAL_ITGB2	F11R-LFA1	291	14	14	337	3.129511487524361	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE205335	P1015	MYE	ventile	0.05	0.2	NECTIN2	NECTIN2	TIGIT	NECTIN2-TIGIT	291	14	14	337	3.129511487524361	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE205335	P1015	MYE	ventile	0.05	0.2	NECTIN2	NECTIN2	CD96	NECTIN2-CD96	291	14	14	337	3.129511487524361	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE205335	P1015	MYE	ventile	0.05	0.2	CDH1	CDH1	CDH1	CDH1-CDH1	291	14	14	337	3.129511487524361	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE205335	P1015	MYE	ventile	0.05	0.2	CDH1	CDH1	ITGAE_ITGB7	CDH1-integrin	291	14	14	337	3.129511487524361	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE205335	P1015	MYE	ventile	0.05	0.2	CDH1	CDH1	KLRG1	CDH1-KLRG1	291	14	14	337	3.129511487524361	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE205335	P1015	MYE	ventile	0.05	0.2	LGALS9	LGALS9	HAVCR2	LGALS9-TIM3	291	14	14	337	3.129511487524361	0.0	True	0.0	0.4067212741438869	-0.4067212741438869	0.0	0.15912483083937834	-0.15912483083937834	False	False
GSE205335	P1015	MYE	ventile	0.05	0.2	LGALS9	LGALS9	CD44	LGALS9-CD44	291	14	14	337	3.129511487524361	0.0	True	0.0	1.0204117866464706	-1.0204117866464706	0.0	0.5609268395805631	-0.5609268395805631	False	False
GSE205335	P1015	MYE	ventile	0.05	0.2	LGALS9	LGALS9	PTPRC	LGALS9-CD45	291	14	14	337	3.129511487524361	0.0	True	0.0	0.511452827330468	-0.511452827330468	0.0	0.22769579224686032	-0.22769579224686032	False	False
GSE205335	P1015	TNK	pos_vs_neg	-1.0	0.05	F11R	F11R	F11R	F11R-F11R	291	121	170	473	1.848060694742535	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE205335	P1015	TNK	pos_vs_neg	-1.0	0.05	F11R	F11R	ITGAL_ITGB2	F11R-LFA1	291	121	170	473	1.848060694742535	0.0	True	0.4434156958047158	0.0	0.4434156958047158	0.1850546382782279	0.0	0.1850546382782279	False	True
GSE205335	P1015	TNK	pos_vs_neg	-1.0	0.05	NECTIN2	NECTIN2	TIGIT	NECTIN2-TIGIT	291	121	170	473	1.848060694742535	0.0	True	0.6279336787789848	0.32346065422974735	0.3044730245492374	0.3647276220731239	0.08706928253346283	0.2776583395396611	True	False
GSE205335	P1015	TNK	pos_vs_neg	-1.0	0.05	NECTIN2	NECTIN2	CD96	NECTIN2-CD96	291	121	170	473	1.848060694742535	0.0	True	0.5540998077644784	0.249626783215241	0.3044730245492374	0.24660790874680555	0.058871257295004475	0.18773665145180107	True	False
GSE205335	P1015	TNK	pos_vs_neg	-1.0	0.05	CDH1	CDH1	CDH1	CDH1-CDH1	291	121	170	473	1.848060694742535	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE205335	P1015	TNK	pos_vs_neg	-1.0	0.05	CDH1	CDH1	ITGAE_ITGB7	CDH1-integrin	291	121	170	473	1.848060694742535	0.0	True	0.5635083883481573	0.1791487790442737	0.3843596093038836	0.21052405760806298	0.02881968823144516	0.18170436937661782	True	False
GSE205335	P1015	TNK	pos_vs_neg	-1.0	0.05	CDH1	CDH1	KLRG1	CDH1-KLRG1	291	121	170	473	1.848060694742535	0.0	True	0.5947173366833985	0.21035772737951489	0.3843596093038837	0.2661161768286807	0.03642997069638931	0.2296862061322914	True	False
GSE205335	P1015	TNK	pos_vs_neg	-1.0	0.05	LGALS9	LGALS9	HAVCR2	LGALS9-TIM3	291	121	170	473	1.848060694742535	0.0	True	0.22050052572499185	0.0	0.22050052572499185	0.04833195973188879	0.0	0.04833195973188879	False	True
GSE205335	P1015	TNK	pos_vs_neg	-1.0	0.05	LGALS9	LGALS9	CD44	LGALS9-CD44	291	121	170	473	1.848060694742535	0.0	True	0.4881441199150591	0.0	0.4881441199150591	0.17545542154580304	0.0	0.17545542154580304	False	True
GSE205335	P1015	TNK	pos_vs_neg	-1.0	0.05	LGALS9	LGALS9	PTPRC	LGALS9-CD45	291	121	170	473	1.848060694742535	0.0	True	0.7946098775882509	0.0	0.7946098775882509	0.32101836005265005	0.0	0.32101836005265005	False	True
GSE205335	P1015	MYE	pos_vs_neg	-1.0	0.05	F11R	F11R	F11R	F11R-F11R	291	121	170	337	1.848060694742535	0.0	True	0.31740376821351435	0.0	0.31740376821351435	0.04620301583682499	0.0	0.04620301583682499	False	True
GSE205335	P1015	MYE	pos_vs_neg	-1.0	0.05	F11R	F11R	ITGAL_ITGB2	F11R-LFA1	291	121	170	337	1.848060694742535	0.0	True	0.3199423020482745	0.0	0.3199423020482745	0.04900020772426548	0.0	0.04900020772426548	False	True
GSE205335	P1015	MYE	pos_vs_neg	-1.0	0.05	NECTIN2	NECTIN2	TIGIT	NECTIN2-TIGIT	291	121	170	337	1.848060694742535	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE205335	P1015	MYE	pos_vs_neg	-1.0	0.05	NECTIN2	NECTIN2	CD96	NECTIN2-CD96	291	121	170	337	1.848060694742535	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE205335	P1015	MYE	pos_vs_neg	-1.0	0.05	CDH1	CDH1	CDH1	CDH1-CDH1	291	121	170	337	1.848060694742535	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE205335	P1015	MYE	pos_vs_neg	-1.0	0.05	CDH1	CDH1	ITGAE_ITGB7	CDH1-integrin	291	121	170	337	1.848060694742535	0.0	True	0.5048191963434427	0.12045958703955914	0.3843596093038836	0.10598171533363204	0.014508365594185023	0.09147334973944701	True	False
GSE205335	P1015	MYE	pos_vs_neg	-1.0	0.05	CDH1	CDH1	KLRG1	CDH1-KLRG1	291	121	170	337	1.848060694742535	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE205335	P1015	MYE	pos_vs_neg	-1.0	0.05	LGALS9	LGALS9	HAVCR2	LGALS9-TIM3	291	121	170	337	1.848060694742535	0.0	True	0.36178183546192777	0.0	0.36178183546192777	0.11543675720598316	0.0	0.11543675720598316	False	True
GSE205335	P1015	MYE	pos_vs_neg	-1.0	0.05	LGALS9	LGALS9	CD44	LGALS9-CD44	291	121	170	337	1.848060694742535	0.0	True	0.9754723479645115	0.0	0.9754723479645115	0.40692313732192814	0.0	0.40692313732192814	False	True
GSE205335	P1015	MYE	pos_vs_neg	-1.0	0.05	LGALS9	LGALS9	PTPRC	LGALS9-CD45	291	121	170	337	1.848060694742535	0.0	True	0.46651338864850883	0.0	0.46651338864850883	0.16518140976348633	0.0	0.16518140976348633	False	True
GSE205335	P1015	TNK	pos_vs_neg	-1.0	0.1	F11R	F11R	F11R	F11R-F11R	291	121	170	473	1.848060694742535	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE205335	P1015	TNK	pos_vs_neg	-1.0	0.1	F11R	F11R	ITGAL_ITGB2	F11R-LFA1	291	121	170	473	1.848060694742535	0.0	True	0.4434156958047158	0.0	0.4434156958047158	0.1850546382782279	0.0	0.1850546382782279	False	True
GSE205335	P1015	TNK	pos_vs_neg	-1.0	0.1	NECTIN2	NECTIN2	TIGIT	NECTIN2-TIGIT	291	121	170	473	1.848060694742535	0.0	True	0.6279336787789848	0.32346065422974735	0.3044730245492374	0.3647276220731239	0.08706928253346283	0.2776583395396611	True	False
GSE205335	P1015	TNK	pos_vs_neg	-1.0	0.1	NECTIN2	NECTIN2	CD96	NECTIN2-CD96	291	121	170	473	1.848060694742535	0.0	True	0.5540998077644784	0.249626783215241	0.3044730245492374	0.24660790874680555	0.058871257295004475	0.18773665145180107	True	False
GSE205335	P1015	TNK	pos_vs_neg	-1.0	0.1	CDH1	CDH1	CDH1	CDH1-CDH1	291	121	170	473	1.848060694742535	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE205335	P1015	TNK	pos_vs_neg	-1.0	0.1	CDH1	CDH1	ITGAE_ITGB7	CDH1-integrin	291	121	170	473	1.848060694742535	0.0	True	0.5635083883481573	0.0	0.5635083883481573	0.21052405760806298	0.0	0.21052405760806298	False	True
GSE205335	P1015	TNK	pos_vs_neg	-1.0	0.1	CDH1	CDH1	KLRG1	CDH1-KLRG1	291	121	170	473	1.848060694742535	0.0	True	0.5947173366833985	0.0	0.5947173366833985	0.2661161768286807	0.0	0.2661161768286807	False	True
GSE205335	P1015	TNK	pos_vs_neg	-1.0	0.1	LGALS9	LGALS9	HAVCR2	LGALS9-TIM3	291	121	170	473	1.848060694742535	0.0	True	0.22050052572499185	0.0	0.22050052572499185	0.04833195973188879	0.0	0.04833195973188879	False	True
GSE205335	P1015	TNK	pos_vs_neg	-1.0	0.1	LGALS9	LGALS9	CD44	LGALS9-CD44	291	121	170	473	1.848060694742535	0.0	True	0.4881441199150591	0.0	0.4881441199150591	0.17545542154580304	0.0	0.17545542154580304	False	True
GSE205335	P1015	TNK	pos_vs_neg	-1.0	0.1	LGALS9	LGALS9	PTPRC	LGALS9-CD45	291	121	170	473	1.848060694742535	0.0	True	0.7946098775882509	0.0	0.7946098775882509	0.32101836005265005	0.0	0.32101836005265005	False	True
GSE205335	P1015	MYE	pos_vs_neg	-1.0	0.1	F11R	F11R	F11R	F11R-F11R	291	121	170	337	1.848060694742535	0.0	True	0.31740376821351435	0.0	0.31740376821351435	0.04620301583682499	0.0	0.04620301583682499	False	True
GSE205335	P1015	MYE	pos_vs_neg	-1.0	0.1	F11R	F11R	ITGAL_ITGB2	F11R-LFA1	291	121	170	337	1.848060694742535	0.0	True	0.3199423020482745	0.0	0.3199423020482745	0.04900020772426548	0.0	0.04900020772426548	False	True
GSE205335	P1015	MYE	pos_vs_neg	-1.0	0.1	NECTIN2	NECTIN2	TIGIT	NECTIN2-TIGIT	291	121	170	337	1.848060694742535	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE205335	P1015	MYE	pos_vs_neg	-1.0	0.1	NECTIN2	NECTIN2	CD96	NECTIN2-CD96	291	121	170	337	1.848060694742535	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE205335	P1015	MYE	pos_vs_neg	-1.0	0.1	CDH1	CDH1	CDH1	CDH1-CDH1	291	121	170	337	1.848060694742535	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE205335	P1015	MYE	pos_vs_neg	-1.0	0.1	CDH1	CDH1	ITGAE_ITGB7	CDH1-integrin	291	121	170	337	1.848060694742535	0.0	True	0.5048191963434427	0.0	0.5048191963434427	0.10598171533363204	0.0	0.10598171533363204	False	True
GSE205335	P1015	MYE	pos_vs_neg	-1.0	0.1	CDH1	CDH1	KLRG1	CDH1-KLRG1	291	121	170	337	1.848060694742535	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE205335	P1015	MYE	pos_vs_neg	-1.0	0.1	LGALS9	LGALS9	HAVCR2	LGALS9-TIM3	291	121	170	337	1.848060694742535	0.0	True	0.36178183546192777	0.0	0.36178183546192777	0.11543675720598316	0.0	0.11543675720598316	False	True
GSE205335	P1015	MYE	pos_vs_neg	-1.0	0.1	LGALS9	LGALS9	CD44	LGALS9-CD44	291	121	170	337	1.848060694742535	0.0	True	0.9754723479645115	0.0	0.9754723479645115	0.40692313732192814	0.0	0.40692313732192814	False	True
GSE205335	P1015	MYE	pos_vs_neg	-1.0	0.1	LGALS9	LGALS9	PTPRC	LGALS9-CD45	291	121	170	337	1.848060694742535	0.0	True	0.46651338864850883	0.0	0.46651338864850883	0.16518140976348633	0.0	0.16518140976348633	False	True
GSE205335	P1015	TNK	pos_vs_neg	-1.0	0.2	F11R	F11R	F11R	F11R-F11R	291	121	170	473	1.848060694742535	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE205335	P1015	TNK	pos_vs_neg	-1.0	0.2	F11R	F11R	ITGAL_ITGB2	F11R-LFA1	291	121	170	473	1.848060694742535	0.0	True	0.4434156958047158	0.0	0.4434156958047158	0.1850546382782279	0.0	0.1850546382782279	False	True
GSE205335	P1015	TNK	pos_vs_neg	-1.0	0.2	NECTIN2	NECTIN2	TIGIT	NECTIN2-TIGIT	291	121	170	473	1.848060694742535	0.0	True	0.6279336787789848	0.0	0.6279336787789848	0.3647276220731239	0.0	0.3647276220731239	False	True
GSE205335	P1015	TNK	pos_vs_neg	-1.0	0.2	NECTIN2	NECTIN2	CD96	NECTIN2-CD96	291	121	170	473	1.848060694742535	0.0	True	0.5540998077644784	0.0	0.5540998077644784	0.24660790874680555	0.0	0.24660790874680555	False	True
GSE205335	P1015	TNK	pos_vs_neg	-1.0	0.2	CDH1	CDH1	CDH1	CDH1-CDH1	291	121	170	473	1.848060694742535	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE205335	P1015	TNK	pos_vs_neg	-1.0	0.2	CDH1	CDH1	ITGAE_ITGB7	CDH1-integrin	291	121	170	473	1.848060694742535	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE205335	P1015	TNK	pos_vs_neg	-1.0	0.2	CDH1	CDH1	KLRG1	CDH1-KLRG1	291	121	170	473	1.848060694742535	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE205335	P1015	TNK	pos_vs_neg	-1.0	0.2	LGALS9	LGALS9	HAVCR2	LGALS9-TIM3	291	121	170	473	1.848060694742535	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE205335	P1015	TNK	pos_vs_neg	-1.0	0.2	LGALS9	LGALS9	CD44	LGALS9-CD44	291	121	170	473	1.848060694742535	0.0	True	0.4881441199150591	0.0	0.4881441199150591	0.17545542154580304	0.0	0.17545542154580304	False	True
GSE205335	P1015	TNK	pos_vs_neg	-1.0	0.2	LGALS9	LGALS9	PTPRC	LGALS9-CD45	291	121	170	473	1.848060694742535	0.0	True	0.7946098775882509	0.0	0.7946098775882509	0.32101836005265005	0.0	0.32101836005265005	False	True
GSE205335	P1015	MYE	pos_vs_neg	-1.0	0.2	F11R	F11R	F11R	F11R-F11R	291	121	170	337	1.848060694742535	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE205335	P1015	MYE	pos_vs_neg	-1.0	0.2	F11R	F11R	ITGAL_ITGB2	F11R-LFA1	291	121	170	337	1.848060694742535	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE205335	P1015	MYE	pos_vs_neg	-1.0	0.2	NECTIN2	NECTIN2	TIGIT	NECTIN2-TIGIT	291	121	170	337	1.848060694742535	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE205335	P1015	MYE	pos_vs_neg	-1.0	0.2	NECTIN2	NECTIN2	CD96	NECTIN2-CD96	291	121	170	337	1.848060694742535	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE205335	P1015	MYE	pos_vs_neg	-1.0	0.2	CDH1	CDH1	CDH1	CDH1-CDH1	291	121	170	337	1.848060694742535	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE205335	P1015	MYE	pos_vs_neg	-1.0	0.2	CDH1	CDH1	ITGAE_ITGB7	CDH1-integrin	291	121	170	337	1.848060694742535	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE205335	P1015	MYE	pos_vs_neg	-1.0	0.2	CDH1	CDH1	KLRG1	CDH1-KLRG1	291	121	170	337	1.848060694742535	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE205335	P1015	MYE	pos_vs_neg	-1.0	0.2	LGALS9	LGALS9	HAVCR2	LGALS9-TIM3	291	121	170	337	1.848060694742535	0.0	True	0.36178183546192777	0.0	0.36178183546192777	0.11543675720598316	0.0	0.11543675720598316	False	True
GSE205335	P1015	MYE	pos_vs_neg	-1.0	0.2	LGALS9	LGALS9	CD44	LGALS9-CD44	291	121	170	337	1.848060694742535	0.0	True	0.9754723479645115	0.0	0.9754723479645115	0.40692313732192814	0.0	0.40692313732192814	False	True
GSE205335	P1015	MYE	pos_vs_neg	-1.0	0.2	LGALS9	LGALS9	PTPRC	LGALS9-CD45	291	121	170	337	1.848060694742535	0.0	True	0.46651338864850883	0.0	0.46651338864850883	0.16518140976348633	0.0	0.16518140976348633	False	True
GSE205335	P1016	TNK	median	0.5	0.05	F11R	F11R	F11R	F11R-F11R	5336	2668	2668	763	2.233929318053318	0.6762121835863578	True	0.42726317084939414	0.3629443939443012	0.06431877690509291	0.09441884561384216	0.07764607488427183	0.016772770729570327	True	False
GSE205335	P1016	TNK	median	0.5	0.05	F11R	F11R	ITGAL_ITGB2	F11R-LFA1	5336	2668	2668	763	2.233929318053318	0.6762121835863578	True	0.6210206190121241	0.5567018421070312	0.06431877690509291	0.37503330821438396	0.30841156915649864	0.06662173905788532	True	False
GSE205335	P1016	TNK	median	0.5	0.05	NECTIN2	NECTIN2	TIGIT	NECTIN2-TIGIT	5336	2668	2668	763	2.233929318053318	0.6762121835863578	True	0.48597785835336255	0.41103005446413987	0.07494780388922268	0.23206555016920663	0.16882805090040542	0.0632374992688012	True	False
GSE205335	P1016	TNK	median	0.5	0.05	NECTIN2	NECTIN2	CD96	NECTIN2-CD96	5336	2668	2668	763	2.233929318053318	0.6762121835863578	True	0.6172065338346451	0.5422587299454225	0.07494780388922262	0.37643777058073924	0.2738590671734836	0.10257870340725567	True	False
GSE205335	P1016	TNK	median	0.5	0.05	CDH1	CDH1	CDH1	CDH1-CDH1	5336	2668	2668	763	2.233929318053318	0.6762121835863578	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE205335	P1016	TNK	median	0.5	0.05	CDH1	CDH1	ITGAE_ITGB7	CDH1-integrin	5336	2668	2668	763	2.233929318053318	0.6762121835863578	True	0.2714290678344674	0.25325434352234555	0.01817472431212186	0.06669561430593804	0.053792859993989826	0.012902754311948213	True	False
GSE205335	P1016	TNK	median	0.5	0.05	CDH1	CDH1	KLRG1	CDH1-KLRG1	5336	2668	2668	763	2.233929318053318	0.6762121835863578	True	0.2818239953249678	0.2636492710128459	0.018174724312121915	0.07060190120211608	0.05694344712463051	0.013658454077485574	True	False
GSE205335	P1016	TNK	median	0.5	0.05	LGALS9	LGALS9	HAVCR2	LGALS9-TIM3	5336	2668	2668	763	2.233929318053318	0.6762121835863578	True	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE205335	P1016	TNK	median	0.5	0.05	LGALS9	LGALS9	CD44	LGALS9-CD44	5336	2668	2668	763	2.233929318053318	0.6762121835863578	True	0.0	0.0	0.0	0.0	0.0	0.0	False	False
