definition	histology	min_mal	min_tnk	x	y	n	rho	p	worst_loo_donor	worst_loo_rho	worst_loo_p	t13_in_set	rho_without_t13	p_without_t13	stable_inverse	fragile_to_t13
author_tumor	luad_incl_mucinous	200	50	cldn4_pct0	tnk_frac	8	-0.4523809523809524	0.2604047674368853	T24	-0.1785714285714286	0.7016579425162727	False			False	False
author_tumor	luad_incl_mucinous	200	50	cldn4_pct1	tnk_frac	8	-0.4761904761904762	0.23293553465009798	T24	-0.21428571428571433	0.6445115810207203	False			False	False
author_tumor	luad_incl_mucinous	200	50	cldn4_mean	cd8_frac	8	-0.09523809523809526	0.8225054302036114	T33	-0.10714285714285716	0.8191508555699912	False			False	False
author_tumor	luad_incl_mucinous	200	100	cldn4_mean	tnk_frac	8	-0.28571428571428575	0.49272624501695717	T16	0.07142857142857144	0.879048193148154	False			False	False
author_tumor	luad_incl_mucinous	200	100	cldn4_pct0	tnk_frac	8	-0.4523809523809524	0.2604047674368853	T24	-0.1785714285714286	0.7016579425162727	False			False	False
author_tumor	luad_incl_mucinous	200	100	cldn4_pct1	tnk_frac	8	-0.4761904761904762	0.23293553465009798	T24	-0.21428571428571433	0.6445115810207203	False			False	False
author_tumor	luad_incl_mucinous	200	100	cldn4_mean	cd8_frac	8	-0.09523809523809526	0.8225054302036114	T33	-0.10714285714285716	0.8191508555699912	False			False	False
author_tumor	luad_incl_mucinous	500	1	cldn4_mean	tnk_frac	6	0.14285714285714288	0.7871720116618076	T02	0.09999999999999999	0.8728885715695384	False			False	False
author_tumor	luad_incl_mucinous	500	1	cldn4_pct0	tnk_frac	6	-0.3714285714285715	0.4684781341107872	T24	0.09999999999999999	0.8728885715695384	False			False	False
author_tumor	luad_incl_mucinous	500	1	cldn4_pct1	tnk_frac	6	-0.4285714285714286	0.3965014577259473	T24	0.0	1.0	False			False	False
author_tumor	luad_incl_mucinous	500	1	cldn4_mean	cd8_frac	6	0.4285714285714286	0.3965014577259473	T12	0.0	1.0	False			False	False
author_tumor	luad_incl_mucinous	500	10	cldn4_mean	tnk_frac	6	0.14285714285714288	0.7871720116618076	T02	0.09999999999999999	0.8728885715695384	False			False	False
author_tumor	luad_incl_mucinous	500	10	cldn4_pct0	tnk_frac	6	-0.3714285714285715	0.4684781341107872	T24	0.09999999999999999	0.8728885715695384	False			False	False
author_tumor	luad_incl_mucinous	500	10	cldn4_pct1	tnk_frac	6	-0.4285714285714286	0.3965014577259473	T24	0.0	1.0	False			False	False
author_tumor	luad_incl_mucinous	500	10	cldn4_mean	cd8_frac	6	0.4285714285714286	0.3965014577259473	T12	0.0	1.0	False			False	False
author_tumor	luad_incl_mucinous	500	20	cldn4_mean	tnk_frac	6	0.14285714285714288	0.7871720116618076	T02	0.09999999999999999	0.8728885715695384	False			False	False
author_tumor	luad_incl_mucinous	500	20	cldn4_pct0	tnk_frac	6	-0.3714285714285715	0.4684781341107872	T24	0.09999999999999999	0.8728885715695384	False			False	False
author_tumor	luad_incl_mucinous	500	20	cldn4_pct1	tnk_frac	6	-0.4285714285714286	0.3965014577259473	T24	0.0	1.0	False			False	False
author_tumor	luad_incl_mucinous	500	20	cldn4_mean	cd8_frac	6	0.4285714285714286	0.3965014577259473	T12	0.0	1.0	False			False	False
author_tumor	luad_incl_mucinous	500	30	cldn4_mean	tnk_frac	6	0.14285714285714288	0.7871720116618076	T02	0.09999999999999999	0.8728885715695384	False			False	False
author_tumor	luad_incl_mucinous	500	30	cldn4_pct0	tnk_frac	6	-0.3714285714285715	0.4684781341107872	T24	0.09999999999999999	0.8728885715695384	False			False	False
author_tumor	luad_incl_mucinous	500	30	cldn4_pct1	tnk_frac	6	-0.4285714285714286	0.3965014577259473	T24	0.0	1.0	False			False	False
author_tumor	luad_incl_mucinous	500	30	cldn4_mean	cd8_frac	6	0.4285714285714286	0.3965014577259473	T12	0.0	1.0	False			False	False
author_tumor	luad_incl_mucinous	500	50	cldn4_mean	tnk_frac	6	0.14285714285714288	0.7871720116618076	T02	0.09999999999999999	0.8728885715695384	False			False	False
author_tumor	luad_incl_mucinous	500	50	cldn4_pct0	tnk_frac	6	-0.3714285714285715	0.4684781341107872	T24	0.09999999999999999	0.8728885715695384	False			False	False
author_tumor	luad_incl_mucinous	500	50	cldn4_pct1	tnk_frac	6	-0.4285714285714286	0.3965014577259473	T24	0.0	1.0	False			False	False
author_tumor	luad_incl_mucinous	500	50	cldn4_mean	cd8_frac	6	0.4285714285714286	0.3965014577259473	T12	0.0	1.0	False			False	False
author_tumor	luad_incl_mucinous	500	100	cldn4_mean	tnk_frac	6	0.14285714285714288	0.7871720116618076	T02	0.09999999999999999	0.8728885715695384	False			False	False
author_tumor	luad_incl_mucinous	500	100	cldn4_pct0	tnk_frac	6	-0.3714285714285715	0.4684781341107872	T24	0.09999999999999999	0.8728885715695384	False			False	False
author_tumor	luad_incl_mucinous	500	100	cldn4_pct1	tnk_frac	6	-0.4285714285714286	0.3965014577259473	T24	0.0	1.0	False			False	False
author_tumor	luad_incl_mucinous	500	100	cldn4_mean	cd8_frac	6	0.4285714285714286	0.3965014577259473	T12	0.0	1.0	False			False	False
author_tumor	luad_strict	1	1	cldn4_mean	tnk_frac	11	-0.29090909090909095	0.3854569696913654	T13	-0.17575757575757575	0.6271883447764846	True	-0.17575757575757575	0.6271883447764846	False	False
author_tumor	luad_strict	1	1	cldn4_pct0	tnk_frac	11	-0.3272727272727273	0.3258949410128415	T24	-0.22424242424242422	0.5334005612725947	True	-0.24848484848484845	0.4887763045192432	False	False
author_tumor	luad_strict	1	1	cldn4_pct1	tnk_frac	11	-0.3272727272727273	0.3258949410128415	T13	-0.22424242424242422	0.5334005612725947	True	-0.22424242424242422	0.5334005612725947	False	False
author_tumor	luad_strict	1	1	cldn4_mean	cd8_frac	11	-0.6636363636363638	0.0259841339187655	T13	-0.5515151515151515	0.09840117666963498	True	-0.5515151515151515	0.09840117666963498	False	True
author_tumor	luad_strict	1	10	cldn4_mean	tnk_frac	10	-0.7212121212121211	0.01857315508946023	T13	-0.6166666666666666	0.07692880993776312	True	-0.6166666666666666	0.07692880993776312	False	True
author_tumor	luad_strict	1	10	cldn4_pct0	tnk_frac	10	-0.7696969696969697	0.009221952722215994	T24	-0.6833333333333333	0.04244227208707231	True	-0.7166666666666667	0.02981803569584528	True	False
author_tumor	luad_strict	1	10	cldn4_pct1	tnk_frac	10	-0.7696969696969697	0.009221952722215994	T13	-0.6833333333333333	0.04244227208707231	True	-0.6833333333333333	0.04244227208707231	True	False
author_tumor	luad_strict	1	10	cldn4_mean	cd8_frac	10	-0.5515151515151515	0.09840117666963498	T13	-0.38333333333333336	0.3084952723803716	True	-0.38333333333333336	0.3084952723803716	False	False
author_tumor	luad_strict	1	20	cldn4_mean	tnk_frac	10	-0.7212121212121211	0.01857315508946023	T13	-0.6166666666666666	0.07692880993776312	True	-0.6166666666666666	0.07692880993776312	False	True
author_tumor	luad_strict	1	20	cldn4_pct0	tnk_frac	10	-0.7696969696969697	0.009221952722215994	T24	-0.6833333333333333	0.04244227208707231	True	-0.7166666666666667	0.02981803569584528	True	False
author_tumor	luad_strict	1	20	cldn4_pct1	tnk_frac	10	-0.7696969696969697	0.009221952722215994	T13	-0.6833333333333333	0.04244227208707231	True	-0.6833333333333333	0.04244227208707231	True	False
author_tumor	luad_strict	1	20	cldn4_mean	cd8_frac	10	-0.5515151515151515	0.09840117666963498	T13	-0.38333333333333336	0.3084952723803716	True	-0.38333333333333336	0.3084952723803716	False	False
author_tumor	luad_strict	1	30	cldn4_mean	tnk_frac	10	-0.7212121212121211	0.01857315508946023	T13	-0.6166666666666666	0.07692880993776312	True	-0.6166666666666666	0.07692880993776312	False	True
author_tumor	luad_strict	1	30	cldn4_pct0	tnk_frac	10	-0.7696969696969697	0.009221952722215994	T24	-0.6833333333333333	0.04244227208707231	True	-0.7166666666666667	0.02981803569584528	True	False
author_tumor	luad_strict	1	30	cldn4_pct1	tnk_frac	10	-0.7696969696969697	0.009221952722215994	T13	-0.6833333333333333	0.04244227208707231	True	-0.6833333333333333	0.04244227208707231	True	False
author_tumor	luad_strict	1	30	cldn4_mean	cd8_frac	10	-0.5515151515151515	0.09840117666963498	T13	-0.38333333333333336	0.3084952723803716	True	-0.38333333333333336	0.3084952723803716	False	False
author_tumor	luad_strict	1	50	cldn4_mean	tnk_frac	10	-0.7212121212121211	0.01857315508946023	T13	-0.6166666666666666	0.07692880993776312	True	-0.6166666666666666	0.07692880993776312	False	True
author_tumor	luad_strict	1	50	cldn4_pct0	tnk_frac	10	-0.7696969696969697	0.009221952722215994	T24	-0.6833333333333333	0.04244227208707231	True	-0.7166666666666667	0.02981803569584528	True	False
author_tumor	luad_strict	1	50	cldn4_pct1	tnk_frac	10	-0.7696969696969697	0.009221952722215994	T13	-0.6833333333333333	0.04244227208707231	True	-0.6833333333333333	0.04244227208707231	True	False
author_tumor	luad_strict	1	50	cldn4_mean	cd8_frac	10	-0.5515151515151515	0.09840117666963498	T13	-0.38333333333333336	0.3084952723803716	True	-0.38333333333333336	0.3084952723803716	False	False
author_tumor	luad_strict	1	100	cldn4_mean	tnk_frac	10	-0.7212121212121211	0.01857315508946023	T13	-0.6166666666666666	0.07692880993776312	True	-0.6166666666666666	0.07692880993776312	False	True
author_tumor	luad_strict	1	100	cldn4_pct0	tnk_frac	10	-0.7696969696969697	0.009221952722215994	T24	-0.6833333333333333	0.04244227208707231	True	-0.7166666666666667	0.02981803569584528	True	False
author_tumor	luad_strict	1	100	cldn4_pct1	tnk_frac	10	-0.7696969696969697	0.009221952722215994	T13	-0.6833333333333333	0.04244227208707231	True	-0.6833333333333333	0.04244227208707231	True	False
author_tumor	luad_strict	1	100	cldn4_mean	cd8_frac	10	-0.5515151515151515	0.09840117666963498	T13	-0.38333333333333336	0.3084952723803716	True	-0.38333333333333336	0.3084952723803716	False	False
author_tumor	luad_strict	20	1	cldn4_mean	tnk_frac	10	-0.7212121212121211	0.01857315508946023	T13	-0.6166666666666666	0.07692880993776312	True	-0.6166666666666666	0.07692880993776312	False	True
author_tumor	luad_strict	20	1	cldn4_pct0	tnk_frac	10	-0.7696969696969697	0.009221952722215994	T24	-0.6833333333333333	0.04244227208707231	True	-0.7166666666666667	0.02981803569584528	True	False
author_tumor	luad_strict	20	1	cldn4_pct1	tnk_frac	10	-0.7696969696969697	0.009221952722215994	T13	-0.6833333333333333	0.04244227208707231	True	-0.6833333333333333	0.04244227208707231	True	False
author_tumor	luad_strict	20	1	cldn4_mean	cd8_frac	10	-0.5515151515151515	0.09840117666963498	T13	-0.38333333333333336	0.3084952723803716	True	-0.38333333333333336	0.3084952723803716	False	False
author_tumor	luad_strict	20	10	cldn4_mean	tnk_frac	10	-0.7212121212121211	0.01857315508946023	T13	-0.6166666666666666	0.07692880993776312	True	-0.6166666666666666	0.07692880993776312	False	True
author_tumor	luad_strict	20	10	cldn4_pct0	tnk_frac	10	-0.7696969696969697	0.009221952722215994	T24	-0.6833333333333333	0.04244227208707231	True	-0.7166666666666667	0.02981803569584528	True	False
author_tumor	luad_strict	20	10	cldn4_pct1	tnk_frac	10	-0.7696969696969697	0.009221952722215994	T13	-0.6833333333333333	0.04244227208707231	True	-0.6833333333333333	0.04244227208707231	True	False
author_tumor	luad_strict	20	10	cldn4_mean	cd8_frac	10	-0.5515151515151515	0.09840117666963498	T13	-0.38333333333333336	0.3084952723803716	True	-0.38333333333333336	0.3084952723803716	False	False
author_tumor	luad_strict	20	20	cldn4_mean	tnk_frac	10	-0.7212121212121211	0.01857315508946023	T13	-0.6166666666666666	0.07692880993776312	True	-0.6166666666666666	0.07692880993776312	False	True
author_tumor	luad_strict	20	20	cldn4_pct0	tnk_frac	10	-0.7696969696969697	0.009221952722215994	T24	-0.6833333333333333	0.04244227208707231	True	-0.7166666666666667	0.02981803569584528	True	False
author_tumor	luad_strict	20	20	cldn4_pct1	tnk_frac	10	-0.7696969696969697	0.009221952722215994	T13	-0.6833333333333333	0.04244227208707231	True	-0.6833333333333333	0.04244227208707231	True	False
author_tumor	luad_strict	20	20	cldn4_mean	cd8_frac	10	-0.5515151515151515	0.09840117666963498	T13	-0.38333333333333336	0.3084952723803716	True	-0.38333333333333336	0.3084952723803716	False	False
author_tumor	luad_strict	20	30	cldn4_mean	tnk_frac	10	-0.7212121212121211	0.01857315508946023	T13	-0.6166666666666666	0.07692880993776312	True	-0.6166666666666666	0.07692880993776312	False	True
author_tumor	luad_strict	20	30	cldn4_pct0	tnk_frac	10	-0.7696969696969697	0.009221952722215994	T24	-0.6833333333333333	0.04244227208707231	True	-0.7166666666666667	0.02981803569584528	True	False
author_tumor	luad_strict	20	30	cldn4_pct1	tnk_frac	10	-0.7696969696969697	0.009221952722215994	T13	-0.6833333333333333	0.04244227208707231	True	-0.6833333333333333	0.04244227208707231	True	False
author_tumor	luad_strict	20	30	cldn4_mean	cd8_frac	10	-0.5515151515151515	0.09840117666963498	T13	-0.38333333333333336	0.3084952723803716	True	-0.38333333333333336	0.3084952723803716	False	False
author_tumor	luad_strict	20	50	cldn4_mean	tnk_frac	10	-0.7212121212121211	0.01857315508946023	T13	-0.6166666666666666	0.07692880993776312	True	-0.6166666666666666	0.07692880993776312	False	True
author_tumor	luad_strict	20	50	cldn4_pct0	tnk_frac	10	-0.7696969696969697	0.009221952722215994	T24	-0.6833333333333333	0.04244227208707231	True	-0.7166666666666667	0.02981803569584528	True	False
author_tumor	luad_strict	20	50	cldn4_pct1	tnk_frac	10	-0.7696969696969697	0.009221952722215994	T13	-0.6833333333333333	0.04244227208707231	True	-0.6833333333333333	0.04244227208707231	True	False
author_tumor	luad_strict	20	50	cldn4_mean	cd8_frac	10	-0.5515151515151515	0.09840117666963498	T13	-0.38333333333333336	0.3084952723803716	True	-0.38333333333333336	0.3084952723803716	False	False
author_tumor	luad_strict	20	100	cldn4_mean	tnk_frac	10	-0.7212121212121211	0.01857315508946023	T13	-0.6166666666666666	0.07692880993776312	True	-0.6166666666666666	0.07692880993776312	False	True
author_tumor	luad_strict	20	100	cldn4_pct0	tnk_frac	10	-0.7696969696969697	0.009221952722215994	T24	-0.6833333333333333	0.04244227208707231	True	-0.7166666666666667	0.02981803569584528	True	False
author_tumor	luad_strict	20	100	cldn4_pct1	tnk_frac	10	-0.7696969696969697	0.009221952722215994	T13	-0.6833333333333333	0.04244227208707231	True	-0.6833333333333333	0.04244227208707231	True	False
author_tumor	luad_strict	20	100	cldn4_mean	cd8_frac	10	-0.5515151515151515	0.09840117666963498	T13	-0.38333333333333336	0.3084952723803716	True	-0.38333333333333336	0.3084952723803716	False	False
author_tumor	luad_strict	30	1	cldn4_mean	tnk_frac	10	-0.7212121212121211	0.01857315508946023	T13	-0.6166666666666666	0.07692880993776312	True	-0.6166666666666666	0.07692880993776312	False	True
author_tumor	luad_strict	30	1	cldn4_pct0	tnk_frac	10	-0.7696969696969697	0.009221952722215994	T24	-0.6833333333333333	0.04244227208707231	True	-0.7166666666666667	0.02981803569584528	True	False
author_tumor	luad_strict	30	1	cldn4_pct1	tnk_frac	10	-0.7696969696969697	0.009221952722215994	T13	-0.6833333333333333	0.04244227208707231	True	-0.6833333333333333	0.04244227208707231	True	False
author_tumor	luad_strict	30	1	cldn4_mean	cd8_frac	10	-0.5515151515151515	0.09840117666963498	T13	-0.38333333333333336	0.3084952723803716	True	-0.38333333333333336	0.3084952723803716	False	False
author_tumor	luad_strict	30	10	cldn4_mean	tnk_frac	10	-0.7212121212121211	0.01857315508946023	T13	-0.6166666666666666	0.07692880993776312	True	-0.6166666666666666	0.07692880993776312	False	True
author_tumor	luad_strict	30	10	cldn4_pct0	tnk_frac	10	-0.7696969696969697	0.009221952722215994	T24	-0.6833333333333333	0.04244227208707231	True	-0.7166666666666667	0.02981803569584528	True	False
author_tumor	luad_strict	30	10	cldn4_pct1	tnk_frac	10	-0.7696969696969697	0.009221952722215994	T13	-0.6833333333333333	0.04244227208707231	True	-0.6833333333333333	0.04244227208707231	True	False
author_tumor	luad_strict	30	10	cldn4_mean	cd8_frac	10	-0.5515151515151515	0.09840117666963498	T13	-0.38333333333333336	0.3084952723803716	True	-0.38333333333333336	0.3084952723803716	False	False
author_tumor	luad_strict	30	20	cldn4_mean	tnk_frac	10	-0.7212121212121211	0.01857315508946023	T13	-0.6166666666666666	0.07692880993776312	True	-0.6166666666666666	0.07692880993776312	False	True
author_tumor	luad_strict	30	20	cldn4_pct0	tnk_frac	10	-0.7696969696969697	0.009221952722215994	T24	-0.6833333333333333	0.04244227208707231	True	-0.7166666666666667	0.02981803569584528	True	False
author_tumor	luad_strict	30	20	cldn4_pct1	tnk_frac	10	-0.7696969696969697	0.009221952722215994	T13	-0.6833333333333333	0.04244227208707231	True	-0.6833333333333333	0.04244227208707231	True	False
author_tumor	luad_strict	30	20	cldn4_mean	cd8_frac	10	-0.5515151515151515	0.09840117666963498	T13	-0.38333333333333336	0.3084952723803716	True	-0.38333333333333336	0.3084952723803716	False	False
author_tumor	luad_strict	30	30	cldn4_mean	tnk_frac	10	-0.7212121212121211	0.01857315508946023	T13	-0.6166666666666666	0.07692880993776312	True	-0.6166666666666666	0.07692880993776312	False	True
author_tumor	luad_strict	30	30	cldn4_pct0	tnk_frac	10	-0.7696969696969697	0.009221952722215994	T24	-0.6833333333333333	0.04244227208707231	True	-0.7166666666666667	0.02981803569584528	True	False
author_tumor	luad_strict	30	30	cldn4_pct1	tnk_frac	10	-0.7696969696969697	0.009221952722215994	T13	-0.6833333333333333	0.04244227208707231	True	-0.6833333333333333	0.04244227208707231	True	False
author_tumor	luad_strict	30	30	cldn4_mean	cd8_frac	10	-0.5515151515151515	0.09840117666963498	T13	-0.38333333333333336	0.3084952723803716	True	-0.38333333333333336	0.3084952723803716	False	False
author_tumor	luad_strict	30	50	cldn4_mean	tnk_frac	10	-0.7212121212121211	0.01857315508946023	T13	-0.6166666666666666	0.07692880993776312	True	-0.6166666666666666	0.07692880993776312	False	True
author_tumor	luad_strict	30	50	cldn4_pct0	tnk_frac	10	-0.7696969696969697	0.009221952722215994	T24	-0.6833333333333333	0.04244227208707231	True	-0.7166666666666667	0.02981803569584528	True	False
author_tumor	luad_strict	30	50	cldn4_pct1	tnk_frac	10	-0.7696969696969697	0.009221952722215994	T13	-0.6833333333333333	0.04244227208707231	True	-0.6833333333333333	0.04244227208707231	True	False
author_tumor	luad_strict	30	50	cldn4_mean	cd8_frac	10	-0.5515151515151515	0.09840117666963498	T13	-0.38333333333333336	0.3084952723803716	True	-0.38333333333333336	0.3084952723803716	False	False
author_tumor	luad_strict	30	100	cldn4_mean	tnk_frac	10	-0.7212121212121211	0.01857315508946023	T13	-0.6166666666666666	0.07692880993776312	True	-0.6166666666666666	0.07692880993776312	False	True
author_tumor	luad_strict	30	100	cldn4_pct0	tnk_frac	10	-0.7696969696969697	0.009221952722215994	T24	-0.6833333333333333	0.04244227208707231	True	-0.7166666666666667	0.02981803569584528	True	False
author_tumor	luad_strict	30	100	cldn4_pct1	tnk_frac	10	-0.7696969696969697	0.009221952722215994	T13	-0.6833333333333333	0.04244227208707231	True	-0.6833333333333333	0.04244227208707231	True	False
author_tumor	luad_strict	30	100	cldn4_mean	cd8_frac	10	-0.5515151515151515	0.09840117666963498	T13	-0.38333333333333336	0.3084952723803716	True	-0.38333333333333336	0.3084952723803716	False	False
author_tumor	luad_strict	50	1	cldn4_mean	tnk_frac	10	-0.7212121212121211	0.01857315508946023	T13	-0.6166666666666666	0.07692880993776312	True	-0.6166666666666666	0.07692880993776312	False	True
author_tumor	luad_strict	50	1	cldn4_pct0	tnk_frac	10	-0.7696969696969697	0.009221952722215994	T24	-0.6833333333333333	0.04244227208707231	True	-0.7166666666666667	0.02981803569584528	True	False
