gene	contrast	mean_KD	mean_CTRL	log2FC	cohens_d	t_stat	p_welch	q_welch_BH	p_mannwhitney	n_a	n_b
IP6K2	siRNA4_vs_negctrl	12.5119	12.4692	0.0427422	0.426122	0.813015	0.436004	0.740856	0.6	3	9
TMC4	siRNA4_vs_negctrl	9.30954	9.4774	-0.167861	-0.67837	-0.92086	0.436038	0.740856	0.6	3	9
CPVL	siRNA4_vs_negctrl	9.06818	9.47414	-0.405962	-0.75077	-0.950955	0.436077	0.740856	0.481818	3	9
RHOC	siRNA4_vs_negctrl	12.8985	13.039	-0.140517	-0.681963	-0.922202	0.436172	0.740856	0.372727	3	9
NDST1	siRNA4_vs_negctrl	9.76096	9.65338	0.10758	0.658705	0.912056	0.436173	0.740856	0.6	3	9
ZC3HAV1	siRNA4_vs_negctrl	11.7271	11.6218	0.105272	0.662034	0.913494	0.436191	0.740856	0.6	3	9
FAM69B	siRNA4_vs_negctrl	11.1168	11.247	-0.130216	-0.651684	-0.908769	0.43629	0.740954	0.481818	3	9
C1QA	siRNA4_vs_negctrl	6.6359	6.61802	0.0178756	0.420354	0.811414	0.436403	0.741075	0.863636	3	9
MOP-1	siRNA4_vs_negctrl	10.8987	11.4831	-0.584312	-0.700277	-0.929487	0.436509	0.741186	0.372727	3	9
GSX1	siRNA4_vs_negctrl	8.37264	8.28698	0.0856589	0.676947	0.919337	0.436617	0.7413	0.6	3	9
LOC728344	siRNA4_vs_negctrl	8.47547	8.33582	0.139651	0.476231	0.827995	0.436936	0.741771	0.372727	3	9
LOC392288	siRNA4_vs_negctrl	10.5908	10.5042	0.0865511	0.625484	0.895963	0.436989	0.74179	0.281818	3	9
NBPF1	siRNA4_vs_negctrl	10.6675	10.4996	0.167877	0.699015	0.928071	0.437062	0.741812	0.481818	3	9
HIST1H1E	siRNA4_vs_negctrl	11.3325	11.2264	0.106131	0.700895	0.928829	0.437085	0.741812	0.481818	3	9
TGM2	siRNA4_vs_negctrl	13.2984	13.5693	-0.270884	-0.675309	-0.9175	0.43734	0.742175	0.6	3	9
HPX	siRNA4_vs_negctrl	6.90428	6.81876	0.0855133	0.659692	0.910405	0.437527	0.742382	0.281818	3	9
VAMP8	siRNA4_vs_negctrl	15.3814	15.3237	0.0576678	0.670814	0.915233	0.437545	0.742382	0.781138	3	9
MEG3	siRNA4_vs_negctrl	11.2073	11.4763	-0.269062	-0.676377	-0.917569	0.437591	0.742391	0.481818	3	9
TMEM14B	siRNA4_vs_negctrl	13.8932	14.0427	-0.149453	-0.709794	-0.931659	0.437645	0.742391	0.372727	3	9
CR2	siRNA4_vs_negctrl	10.4541	10.5971	-0.143028	-0.614834	-0.890104	0.437674	0.742391	0.281818	3	9
LOC100128003	siRNA4_vs_negctrl	7.2785	7.19469	0.0838089	0.701217	0.927856	0.437779	0.742499	0.372727	3	9
C21orf104	siRNA4_vs_negctrl	10.0609	10.2461	-0.185262	-0.67442	-0.916289	0.43787	0.742583	0.281818	3	9
TFEB	siRNA4_vs_negctrl	9.53213	9.64856	-0.116434	-0.685129	-0.920424	0.438167	0.742988	0.481818	3	9
C1orf194	siRNA4_vs_negctrl	6.60804	6.69757	-0.0895344	-0.686155	-0.920824	0.438191	0.742988	0.281818	3	9
LOC645212	siRNA4_vs_negctrl	9.65094	9.57601	0.0749267	0.675252	0.915879	0.438363	0.743151	0.281818	3	9
MC2R	siRNA4_vs_negctrl	7.91049	7.99175	-0.0812567	-0.559761	-0.863646	0.438371	0.743151	0.372727	3	9
CMTM8	siRNA4_vs_negctrl	11.3165	11.1318	0.184728	0.712546	0.931492	0.438458	0.74323	0.372727	3	9
LOC202227	siRNA4_vs_negctrl	14.5094	14.4161	0.0932956	0.668727	0.912799	0.438529	0.743242	0.372727	3	9
POLR2I	siRNA4_vs_negctrl	14.7645	14.6819	0.0826622	0.731912	0.939223	0.438581	0.743242	0.481818	3	9
S100A5	siRNA4_vs_negctrl	7.38644	7.46489	-0.0784433	-0.493862	-0.833069	0.438637	0.743242	0.6	3	9
ABHD1	siRNA4_vs_negctrl	9.94204	10.0214	-0.0793333	-0.524114	-0.846676	0.438668	0.743242	0.727273	3	9
TCF7L2	siRNA4_vs_negctrl	7.10828	7.047	0.0612811	0.465654	0.821223	0.438673	0.743242	0.481818	3	9
A4GNT	siRNA4_vs_negctrl	6.61298	6.6795	-0.06652	-0.627976	-0.894407	0.438778	0.743268	0.281818	3	9
MNAT1	siRNA4_vs_negctrl	12.6477	12.707	-0.0593711	-0.681595	-0.917912	0.438805	0.743268	0.481818	3	9
MCAT	siRNA4_vs_negctrl	14.6593	14.7874	-0.128126	-0.671105	-0.913389	0.438812	0.743268	0.281818	3	9
MC3R	siRNA4_vs_negctrl	6.79145	6.85983	-0.0683767	-0.584937	-0.874589	0.43889	0.74333	0.372727	3	9
C8orf6	siRNA4_vs_negctrl	6.62183	6.67583	-0.0540022	-0.457688	-0.817687	0.439012	0.743466	0.481818	3	9
CDK9	siRNA4_vs_negctrl	12.1967	12.0738	0.122886	0.684942	0.918677	0.439226	0.743631	0.727273	3	9
TAAR9	siRNA4_vs_negctrl	6.18568	6.20596	-0.0202767	-0.488589	-0.82984	0.43929	0.743631	0.481818	3	9
SLC17A4	siRNA4_vs_negctrl	7.54856	7.68668	-0.13812	-0.735824	-0.939589	0.439318	0.743631	0.372727	3	9
LOC652147	siRNA4_vs_negctrl	9.3022	9.47871	-0.176512	-0.623698	-0.891661	0.439325	0.743631	0.372727	3	9
WDR24	siRNA4_vs_negctrl	9.82311	9.95742	-0.134314	-0.597248	-0.879447	0.439447	0.743631	0.281818	3	9
SCAP	siRNA4_vs_negctrl	13.175	13.0549	0.120157	0.699371	0.924418	0.439448	0.743631	0.6	3	9
PEAR1	siRNA4_vs_negctrl	8.89073	8.97789	-0.0871556	-0.623466	-0.891345	0.439467	0.743631	0.6	3	9
ACRBP	siRNA4_vs_negctrl	6.94828	7.00416	-0.0558878	-0.427696	-0.807663	0.439493	0.743631	0.863636	3	9
BBS10	siRNA4_vs_negctrl	9.90864	9.76301	0.145628	0.654485	0.905019	0.439546	0.743631	0.354383	3	9
ADORA3	siRNA4_vs_negctrl	6.78747	6.75865	0.02882	0.608142	0.884141	0.439642	0.743631	0.209091	3	9
CTNNA3	siRNA4_vs_negctrl	7.09552	7.2579	-0.162387	-0.567177	-0.865224	0.439674	0.743631	0.481818	3	9
LOC727982	siRNA4_vs_negctrl	6.79227	6.74463	0.0476367	0.49536	0.832173	0.439731	0.743631	0.6	3	9
CRY1	siRNA4_vs_negctrl	10.0397	9.97828	0.0614589	0.498127	0.833395	0.439732	0.743631	0.727273	3	9
RP1L1	siRNA4_vs_negctrl	6.9527	6.86344	0.0892589	0.610732	0.88518	0.439737	0.743631	0.281818	3	9
FLJ11292	siRNA4_vs_negctrl	8.2455	8.12462	0.120878	0.543664	0.854153	0.439773	0.743631	0.6	3	9
TRMT1	siRNA4_vs_negctrl	13.0345	12.9255	0.109054	0.628632	0.893141	0.439818	0.743631	0.372727	3	9
SLAMF9	siRNA4_vs_negctrl	9.26594	9.47594	-0.210001	-0.702983	-0.925296	0.439843	0.743631	0.209091	3	9
THNSL1	siRNA4_vs_negctrl	7.8982	7.83324	0.0649589	0.609443	0.884419	0.439855	0.743631	0.481818	3	9
RPS6KA5	siRNA4_vs_negctrl	11.9966	12.1324	-0.135882	-0.633163	-0.895036	0.439906	0.743646	0.727273	3	9
GPRC5D	siRNA4_vs_negctrl	7.12787	7.17962	-0.0517578	-0.460582	-0.817367	0.439969	0.743683	0.6	3	9
COG5	siRNA4_vs_negctrl	11.4459	11.5067	-0.0608178	-0.632446	-0.894429	0.440097	0.743829	0.6	3	9
ASPM	siRNA4_vs_negctrl	12.6822	12.8366	-0.15442	-0.710822	-0.927538	0.440469	0.744343	0.481818	3	9
HDC	siRNA4_vs_negctrl	7.85934	7.80229	0.0570522	0.467613	0.819362	0.440484	0.744343	0.372727	3	9
C2orf64	siRNA4_vs_negctrl	11.8386	11.6225	0.216068	0.729664	0.934996	0.440604	0.744476	0.481818	3	9
RPS7	siRNA4_vs_negctrl	17.8264	17.7974	0.0290356	0.507852	0.836359	0.440714	0.744592	0.577767	3	9
TRAIP	siRNA4_vs_negctrl	12.351	12.3105	0.0405378	0.518129	0.840835	0.440854	0.744758	0.372727	3	9
RNF32	siRNA4_vs_negctrl	6.70617	6.80258	-0.0964033	-0.5598	-0.859969	0.44095	0.744798	0.481818	3	9
SMAP2	siRNA4_vs_negctrl	8.73683	8.81915	-0.0823178	-0.57786	-0.868297	0.440974	0.744798	0.481818	3	9
OR2T5	siRNA4_vs_negctrl	9.23485	6.93132	2.30353	0.77802	0.953189	0.441037	0.744798	1	3	9
MRPS2	siRNA4_vs_negctrl	14.9513	14.9835	-0.0321556	-0.520979	-0.841872	0.441043	0.744798	0.281818	3	9
MRVI1	siRNA4_vs_negctrl	8.36614	8.18527	0.180868	0.717064	0.928779	0.441285	0.745135	0.481818	3	9
SIVA1	siRNA4_vs_negctrl	14.8522	14.9243	-0.0720778	-0.627287	-0.890063	0.44147	0.745311	0.6	3	9
PCOLCE2	siRNA4_vs_negctrl	11.5302	11.4097	0.120473	0.690402	0.917439	0.441475	0.745311	0.372727	3	9
LOC100131096	siRNA4_vs_negctrl	8.00912	7.90786	0.101262	0.465644	0.81705	0.441539	0.745311	0.6	3	9
KCNJ9	siRNA4_vs_negctrl	6.2261	6.28885	-0.06275	-0.396398	-0.802185	0.441575	0.745311	0.863636	3	9
VPS8	siRNA4_vs_negctrl	8.94064	9.02756	-0.0869189	-0.576774	-0.866897	0.441596	0.745311	0.372727	3	9
RLN1	siRNA4_vs_negctrl	7.86384	8.04743	-0.183587	-0.644378	-0.897198	0.441763	0.745485	0.481818	3	9
NUSAP1	siRNA4_vs_negctrl	10.8922	11.041	-0.148822	-0.706219	-0.92342	0.441851	0.745485	0.6	3	9
CCDC34	siRNA4_vs_negctrl	12.3916	12.4471	-0.0554656	-0.658754	-0.903338	0.441853	0.745485	0.372727	3	9
RAB7A	siRNA4_vs_negctrl	10.7701	10.959	-0.188826	-0.697615	-0.919711	0.441943	0.745485	0.6	3	9
ZNF622	siRNA4_vs_negctrl	13.194	13.1533	0.0406833	0.621873	0.886914	0.441955	0.745485	0.372727	3	9
PAQR7	siRNA4_vs_negctrl	8.36389	8.54932	-0.185423	-0.72658	-0.931499	0.441983	0.745485	0.372727	3	9
PPP3R2	siRNA4_vs_negctrl	8.40725	8.3386	0.06865	0.413412	0.801043	0.441991	0.745485	0.727273	3	9
APOL4	siRNA4_vs_negctrl	7.89898	7.71547	0.183509	0.70342	0.921917	0.442069	0.745485	0.481818	3	9
TRO	siRNA4_vs_negctrl	6.85783	6.98894	-0.131104	-0.590204	-0.872332	0.442107	0.745485	0.372727	3	9
CARD8	siRNA4_vs_negctrl	8.5646	8.36037	0.204231	0.677228	0.910865	0.442115	0.745485	0.372727	3	9
SLC2A5	siRNA4_vs_negctrl	8.54682	8.81661	-0.269789	-0.644531	-0.896301	0.442398	0.74579	0.6	3	9
SLC25A3	siRNA4_vs_negctrl	16.2965	16.3669	-0.0704422	-0.717964	-0.927304	0.442421	0.74579	0.516801	3	9
GPR18	siRNA4_vs_negctrl	6.3308	6.39111	-0.0603133	-0.396491	-0.800452	0.44244	0.74579	1	3	9
LOC648740	siRNA4_vs_negctrl	9.92677	10.2529	-0.326158	-0.532998	-0.845399	0.442462	0.74579	0.281818	3	9
CORO2B	siRNA4_vs_negctrl	8.47886	8.43915	0.03971	0.455785	0.811726	0.44258	0.745809	0.6	3	9
STK24	siRNA4_vs_negctrl	13.8545	13.7933	0.0612122	0.582367	0.867915	0.442672	0.745809	0.6	3	9
GPC5	siRNA4_vs_negctrl	6.72588	6.76026	-0.03438	-0.466201	-0.815521	0.442749	0.745809	0.6	3	9
KIAA1661	siRNA4_vs_negctrl	6.46257	6.53717	-0.0746078	-0.381908	-0.806303	0.442754	0.745809	0.863636	3	9
SBF2	siRNA4_vs_negctrl	9.27677	9.13839	0.138386	0.660378	0.902626	0.442772	0.745809	0.372727	3	9
KIF13B	siRNA4_vs_negctrl	10.9535	11.056	-0.102439	-0.646102	-0.896399	0.442786	0.745809	0.6	3	9
COL2A1	siRNA4_vs_negctrl	6.96397	6.92671	0.0372589	0.419773	0.800674	0.442792	0.745809	1	3	9
LOC100128485	siRNA4_vs_negctrl	13.4938	13.6251	-0.1313	-0.573643	-0.863438	0.442994	0.745809	0.372727	3	9
TMEM18	siRNA4_vs_negctrl	12.9295	13.015	-0.0855256	-0.671122	-0.906816	0.443045	0.745809	0.404558	3	9
LOC100131845	siRNA4_vs_negctrl	8.10623	8.20171	-0.0954733	-0.666931	-0.904966	0.443082	0.745809	0.481818	3	9
ANKK1	siRNA4_vs_negctrl	15.8778	15.9937	-0.115923	-0.660548	-0.902128	0.443143	0.745809	0.481818	3	9
DMRT3	siRNA4_vs_negctrl	6.71499	6.67576	0.0392289	0.665067	0.904025	0.443173	0.745809	0.404558	3	9
C6orf57	siRNA4_vs_negctrl	8.99082	9.06485	-0.07403	-0.632858	-0.889975	0.443179	0.745809	0.863636	3	9
AQP8	siRNA4_vs_negctrl	7.87688	8.15729	-0.280404	-0.69922	-0.918402	0.443183	0.745809	0.6	3	9
SAR1A	siRNA4_vs_negctrl	13.8364	13.9279	-0.09151	-0.627956	-0.887701	0.443245	0.745809	0.481818	3	9
PALB2	siRNA4_vs_negctrl	8.82792	8.7337	0.0942256	0.713608	0.924193	0.44325	0.745809	0.281818	3	9
OR1C1	siRNA4_vs_negctrl	7.50031	7.40427	0.0960444	0.644065	0.894798	0.443252	0.745809	0.372727	3	9
ENAH	siRNA4_vs_negctrl	12.0708	11.9364	0.134456	0.584794	0.868126	0.443295	0.745809	0.372727	3	9
ABHD12B	siRNA4_vs_negctrl	11.3743	11.2232	0.151057	0.656269	0.899946	0.44336	0.745809	0.281818	3	9
INSIG1	siRNA4_vs_negctrl	10.5657	10.7649	-0.199216	-0.646869	-0.89583	0.44338	0.745809	0.372727	3	9
SSX5	siRNA4_vs_negctrl	7.34729	7.1045	0.242789	0.764669	0.944081	0.443402	0.745809	0.481818	3	9
SAMD9	siRNA4_vs_negctrl	9.46518	9.22384	0.241348	0.697816	0.917409	0.443441	0.745809	0.372727	3	9
KIAA0528	siRNA4_vs_negctrl	12.1845	12.3023	-0.117827	-0.693657	-0.915619	0.443482	0.745809	0.372727	3	9
YBX2	siRNA4_vs_negctrl	12.0887	12.2236	-0.134973	-0.682025	-0.91071	0.44351	0.745809	0.6	3	9
AOC3	siRNA4_vs_negctrl	6.78643	6.84186	-0.0554222	-0.632631	-0.889322	0.443546	0.745809	0.481818	3	9
ARNT2	siRNA4_vs_negctrl	10.4738	10.2157	0.258132	0.652846	0.898167	0.443554	0.745809	0.281818	3	9
ILKAP	siRNA4_vs_negctrl	11.2325	11.0871	0.145407	0.680799	0.91004	0.443608	0.745817	0.481818	3	9
C20orf186	siRNA4_vs_negctrl	6.71355	6.80327	-0.08972	-0.716143	-0.924548	0.443667	0.745817	0.481818	3	9
TMEM56	siRNA4_vs_negctrl	7.04466	7.10354	-0.0588733	-0.513767	-0.834851	0.443683	0.745817	0.481818	3	9
GIPC1	siRNA4_vs_negctrl	10.4114	10.4995	-0.08813	-0.587668	-0.8687	0.443805	0.745945	0.372727	3	9
SPIC	siRNA4_vs_negctrl	6.7315	6.64053	0.0909667	0.73395	0.931357	0.443864	0.745945	0.372727	3	9
TMEM161A	siRNA4_vs_negctrl	10.1528	10.1961	-0.0432989	-0.381735	-0.803534	0.443903	0.745945	0.481818	3	9
TMEM179	siRNA4_vs_negctrl	6.95713	7.01803	-0.0608989	-0.505006	-0.830542	0.443926	0.745945	0.727273	3	9
NLRP7	siRNA4_vs_negctrl	6.53916	6.6367	-0.0975356	-0.542504	-0.847651	0.443973	0.745954	0.372727	3	9
KIAA1466	siRNA4_vs_negctrl	7.80652	7.96921	-0.162686	-0.632978	-0.888521	0.44418	0.746055	0.281818	3	9
SAP30L	siRNA4_vs_negctrl	12.4506	12.3587	0.0918956	0.612712	0.879488	0.444187	0.746055	0.372727	3	9
SRPK1	siRNA4_vs_negctrl	14.0595	14.1548	-0.09531	-0.694055	-0.914635	0.444206	0.746055	0.281818	3	9
GZMH	siRNA4_vs_negctrl	7.23258	7.2867	-0.0541122	-0.409152	-0.796782	0.444229	0.746055	0.727273	3	9
MSRB3	siRNA4_vs_negctrl	9.03241	9.10331	-0.0709011	-0.485468	-0.821418	0.444263	0.746055	0.481818	3	9
MAGEA1	siRNA4_vs_negctrl	6.21426	6.1853	0.0289567	0.521298	0.837447	0.444282	0.746055	0.481818	3	9
TRIP13	siRNA4_vs_negctrl	10.4661	10.6501	-0.184034	-0.711663	-0.921654	0.444334	0.746072	0.481818	3	9
TRNAU1AP	siRNA4_vs_negctrl	10.9875	10.9066	0.08085	0.648191	0.89483	0.444415	0.746106	0.281818	3	9
MAN1B1	siRNA4_vs_negctrl	10.8069	10.6886	0.118337	0.675403	0.906461	0.44444	0.746106	0.372727	3	9
FAM83A	siRNA4_vs_negctrl	6.67147	6.73809	-0.0666156	-0.715111	-0.922817	0.444479	0.746106	0.372727	3	9
DUXAP10	siRNA4_vs_negctrl	8.14785	8.31642	-0.168569	-0.749708	-0.936241	0.444642	0.746309	0.6	3	9
FYTTD1	siRNA4_vs_negctrl	12.4722	12.5164	-0.0441678	-0.568964	-0.858762	0.444747	0.746416	0.481818	3	9
MRPS18B	siRNA4_vs_negctrl	14.8306	14.7295	0.101116	0.694487	0.913834	0.444824	0.746475	0.372727	3	9
CDH6	siRNA4_vs_negctrl	6.85171	6.78272	0.0689889	0.686868	0.910522	0.444919	0.746509	0.281818	3	9
ACOX1	siRNA4_vs_negctrl	10.7922	10.8635	-0.0712289	-0.548906	-0.849255	0.444927	0.746509	0.481818	3	9
AK7	siRNA4_vs_negctrl	6.79587	6.84936	-0.0534833	-0.634315	-0.887922	0.444969	0.74651	0.372727	3	9
SEPT13	siRNA4_vs_negctrl	10.8257	10.7151	0.110609	0.559517	0.853969	0.445056	0.746512	0.481818	3	9
CLDN11	siRNA4_vs_negctrl	13.1619	13.0843	0.0776767	0.621741	0.88222	0.445064	0.746512	0.481818	3	9
SNX1	siRNA4_vs_negctrl	12.4815	12.5595	-0.0780211	-0.65611	-0.897215	0.445095	0.746512	0.481818	3	9
MUT	siRNA4_vs_negctrl	10.3962	10.5244	-0.128193	-0.706601	-0.917535	0.445616	0.7471	0.578435	3	9
RFPL4A	siRNA4_vs_negctrl	6.85262	6.72889	0.123727	0.646992	0.892473	0.445621	0.7471	0.281818	3	9
RLN3	siRNA4_vs_negctrl	7.19868	7.32668	-0.128004	-0.65164	-0.89437	0.445695	0.7471	0.863636	3	9
PCBP3	siRNA4_vs_negctrl	7.20962	7.13071	0.0789122	0.544109	0.84595	0.445696	0.7471	0.481818	3	9
EPHA1	siRNA4_vs_negctrl	8.11594	8.25329	-0.137357	-0.685927	-0.908878	0.445713	0.7471	0.6	3	9
LOC256021	siRNA4_vs_negctrl	6.63079	6.74687	-0.116077	-0.62583	-0.882989	0.445763	0.7471	0.6	3	9
ZUFSP	siRNA4_vs_negctrl	10.38	10.4516	-0.0716078	-0.605664	-0.873985	0.44577	0.7471	0.481818	3	9
COMMD5	siRNA4_vs_negctrl	12.1125	12.2251	-0.112668	-0.608664	-0.875263	0.445817	0.7471	0.372727	3	9
EFEMP2	siRNA4_vs_negctrl	8.43389	8.31324	0.12065	0.496729	0.824116	0.445858	0.7471	0.281818	3	9
ATP10D	siRNA4_vs_negctrl	8.44816	8.23864	0.209523	0.671753	0.902681	0.445876	0.7471	0.372727	3	9
HNF4A	siRNA4_vs_negctrl	6.71395	6.81625	-0.102302	-0.691798	-0.910945	0.445945	0.7471	0.481818	3	9
FTHL17	siRNA4_vs_negctrl	15.1735	14.9843	0.189222	0.667693	0.900854	0.445945	0.7471	0.372727	3	9
PSMD13	siRNA4_vs_negctrl	12.2103	12.2991	-0.0887444	-0.625507	-0.882366	0.446084	0.747169	0.481818	3	9
PRKCE	siRNA4_vs_negctrl	8.25562	8.30499	-0.0493756	-0.532129	-0.839749	0.446178	0.747169	0.481818	3	9
C1QL1	siRNA4_vs_negctrl	7.17604	7.09499	0.0810556	0.693048	0.91109	0.446179	0.747169	0.481818	3	9
EPN2	siRNA4_vs_negctrl	11.9156	11.7769	0.138738	0.715316	0.920116	0.4462	0.747169	0.281818	3	9
TRGV5	siRNA4_vs_negctrl	9.38469	9.46911	-0.0844256	-0.485494	-0.818674	0.446212	0.747169	0.863636	3	9
SLAMF8	siRNA4_vs_negctrl	7.15901	7.29445	-0.135441	-0.603499	-0.872325	0.446238	0.747169	0.863636	3	9
LOC100131733	siRNA4_vs_negctrl	8.92151	8.83749	0.08402	0.616423	0.878049	0.446278	0.747169	0.481818	3	9
DPPA5	siRNA4_vs_negctrl	6.92167	6.95857	-0.0369044	-0.520806	-0.834353	0.44632	0.74717	0.481818	3	9
RPS12	siRNA4_vs_negctrl	16.7407	16.835	-0.0943322	-0.607283	-0.873822	0.446374	0.747191	0.281818	3	9
LFNG	siRNA4_vs_negctrl	12.4519	12.6653	-0.213421	-0.642327	-0.889093	0.446513	0.747344	0.6	3	9
TIMM8A	siRNA4_vs_negctrl	11.8884	11.9773	-0.0888822	-0.652414	-0.893398	0.446549	0.747344	0.6	3	9
GNPDA1	siRNA4_vs_negctrl	11.4969	11.3613	0.135548	0.717846	0.920339	0.446688	0.747486	0.481818	3	9
FADS6	siRNA4_vs_negctrl	6.85042	6.94582	-0.0954078	-0.670807	-0.900973	0.446717	0.747486	0.372727	3	9
CXADRP3	siRNA4_vs_negctrl	9.96482	10.0583	-0.0935167	-0.573903	-0.857886	0.446933	0.747565	0.481818	3	9
LOC440350	siRNA4_vs_negctrl	10.6688	10.7079	-0.0391122	-0.420492	-0.793987	0.447033	0.747565	0.727273	3	9
RPS6KL1	siRNA4_vs_negctrl	7.73169	7.87686	-0.145169	-0.610446	-0.874243	0.447049	0.747565	0.481818	3	9
LGALS1	siRNA4_vs_negctrl	15.8139	15.7165	0.09735	0.613863	0.875739	0.447067	0.747565	0.481818	3	9
MYRIP	siRNA4_vs_negctrl	7.74622	7.54969	0.196529	0.721265	0.921077	0.447072	0.747565	0.481818	3	9
SPATA5L1	siRNA4_vs_negctrl	11.9905	11.9024	0.08813	0.70058	0.912687	0.447115	0.747565	0.481818	3	9
SNAPC4	siRNA4_vs_negctrl	13.3627	13.4457	-0.0830289	-0.513981	-0.830121	0.447117	0.747565	0.6	3	9
FNBP1	siRNA4_vs_negctrl	9.04804	8.95321	0.0948333	0.622645	0.879559	0.447117	0.747565	0.372727	3	9
DVL2	siRNA4_vs_negctrl	11.2849	11.2465	0.0384211	0.506129	0.82653	0.447139	0.747565	0.481818	3	9
PRR5	siRNA4_vs_negctrl	16.203	16.4039	-0.200872	-0.654468	-0.893018	0.447374	0.747747	0.281818	3	9
TSC22D4	siRNA4_vs_negctrl	9.58007	9.47695	0.103123	0.586803	0.863007	0.447455	0.747747	0.6	3	9
FLJ16165	siRNA4_vs_negctrl	7.08657	7.03318	0.0533867	0.63919	0.886293	0.447462	0.747747	0.481818	3	9
KRT35	siRNA4_vs_negctrl	7.799	7.65601	0.142984	0.581091	0.860282	0.447544	0.747747	0.481818	3	9
HCFC1	siRNA4_vs_negctrl	8.63042	8.74053	-0.110117	-0.638536	-0.885813	0.447591	0.747747	0.281818	3	9
THEG	siRNA4_vs_negctrl	7.54379	7.63631	-0.0925211	-0.706617	-0.914223	0.447683	0.747747	0.372727	3	9
ABCE1	siRNA4_vs_negctrl	11.4451	11.327	0.118164	0.660377	0.895005	0.447721	0.747747	0.372727	3	9
CASP12	siRNA4_vs_negctrl	6.6031	6.65923	-0.0561256	-0.565436	-0.852813	0.447767	0.747747	0.372727	3	9
KCNK9	siRNA4_vs_negctrl	8.20732	7.9886	0.218719	0.56357	0.851897	0.44781	0.747747	0.481818	3	9
TRMT61B	siRNA4_vs_negctrl	9.42142	9.22375	0.197673	0.698052	0.910506	0.447837	0.747747	0.481818	3	9
PCBD1	siRNA4_vs_negctrl	14.3423	14.2487	0.0936078	0.612158	0.873827	0.447846	0.747747	0.228606	3	9
ZNF10	siRNA4_vs_negctrl	9.02364	8.89074	0.132901	0.685901	0.905487	0.447859	0.747747	0.6	3	9
HS6ST3	siRNA4_vs_negctrl	6.56515	6.51586	0.0492856	0.690822	0.907445	0.447902	0.747747	0.6	3	9
CSNK1G2	siRNA4_vs_negctrl	11.3762	11.4995	-0.123306	-0.618703	-0.876638	0.447909	0.747747	0.372727	3	9
DSG2	siRNA4_vs_negctrl	9.14028	9.22304	-0.0827611	-0.67769	-0.901998	0.447911	0.747747	0.727273	3	9
SLC23A3	siRNA4_vs_negctrl	7.02865	6.92819	0.100459	0.54373	0.842635	0.447915	0.747747	0.281818	3	9
ZNF831	siRNA4_vs_negctrl	6.87126	6.67172	0.199539	0.731594	0.92365	0.447989	0.747801	0.6	3	9
TMEM106B	siRNA4_vs_negctrl	10.8424	10.6664	0.176007	0.665454	0.896579	0.448095	0.74784	0.372727	3	9
LOC100132439	siRNA4_vs_negctrl	10.6808	10.8178	-0.137062	-0.692496	-0.907825	0.448096	0.74784	0.481818	3	9
LOC729792	siRNA4_vs_negctrl	6.60123	6.63646	-0.0352356	-0.408974	-0.78991	0.448263	0.747986	0.481818	3	9
GLI4	siRNA4_vs_negctrl	6.84077	6.93104	-0.0902678	-0.648744	-0.889158	0.448293	0.747986	0.481818	3	9
HCFC2	siRNA4_vs_negctrl	8.38078	8.28633	0.0944433	0.637295	0.884191	0.448308	0.747986	0.372727	3	9
TTC19	siRNA4_vs_negctrl	12.4846	12.4063	0.0783111	0.713751	0.915893	0.448424	0.748109	0.372727	3	9
MPPED2	siRNA4_vs_negctrl	6.62869	6.59146	0.0372233	0.5494	0.844409	0.448503	0.748171	0.6	3	9
LOC400960	siRNA4_vs_negctrl	9.36562	9.57287	-0.20725	-0.678573	-0.901208	0.44865	0.748348	0.372727	3	9
AZGP1	siRNA4_vs_negctrl	8.64726	8.45109	0.196178	0.680909	0.902054	0.448729	0.7484	0.281818	3	9
MT2A	siRNA4_vs_negctrl	16.7445	16.5785	0.165969	0.689551	0.905559	0.448765	0.7484	0.6	3	9
CENPN	siRNA4_vs_negctrl	13.8609	13.8127	0.0482578	0.533947	0.836851	0.448828	0.748436	0.372727	3	9
TMEM139	siRNA4_vs_negctrl	11.5725	11.514	0.0584322	0.721055	0.918001	0.448912	0.748506	0.481818	3	9
CHRNA7	siRNA4_vs_negctrl	9.42682	9.53931	-0.112488	-0.609551	-0.870918	0.449031	0.748635	0.372727	3	9
NCR3	siRNA4_vs_negctrl	7.09596	7.15333	-0.0573622	-0.722485	-0.918278	0.449088	0.74866	0.6	3	9
MRPL2	siRNA4_vs_negctrl	10.1422	10.2241	-0.08191	-0.633657	-0.881241	0.449217	0.748783	0.209091	3	9
LOC401317	siRNA4_vs_negctrl	7.79336	7.59105	0.20231	0.708609	0.912515	0.449245	0.748783	0.372727	3	9
SLC9A8	siRNA4_vs_negctrl	9.34886	9.42728	-0.0784167	-0.515613	-0.827682	0.449386	0.748949	0.6	3	9
NAP1L5	siRNA4_vs_negctrl	7.00566	7.10449	-0.09883	-0.738736	-0.924039	0.449435	0.748961	0.481818	3	9
LOC653884	siRNA4_vs_negctrl	10.4879	10.4156	0.0723467	0.605036	0.868083	0.449592	0.749038	0.372727	3	9
SUB1	siRNA4_vs_negctrl	14.8723	14.9435	-0.0712644	-0.586853	-0.859919	0.449599	0.749038	0.354383	3	9
