Marker.Symbol	contrast	logFC_meaning	n_per_group	logFC	logCPM	submitter_edgeR_PValue	submitter_edgeR_FDR
Pkp4	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.10464	7.24809	0.478891	1
Srf	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.106334	6.50235	0.478896	1
Cbr3	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.206143	3.35497	0.479067	1
Mrgprf	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.1976	3.15752	0.479141	1
2210018M11Rik	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.10431	5.89449	0.479163	1
Neurl1b	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.117252	4.91881	0.479173	1
Ndfip1	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.100151	7.24753	0.479227	1
Golga4	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.10129	7.72879	0.479306	1
Ankrd42	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.160644	3.76475	0.4794	1
Prkcz	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.115727	5.59847	0.479521	1
Tbc1d23	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.1024	5.79598	0.479545	1
Sf3a2	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.113646	4.9635	0.479711	1
Pfn1	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.10014	8.18845	0.47984	1
H2afj	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.110895	5.19432	0.479911	1
Efcab12	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.251539	2.22332	0.479921	1
Hic2	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.216668	2.95661	0.480006	1
Zc3hav1l	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.15374	4.30591	0.480083	1
Spaca1	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	1.22239	-1.16441	0.480185	1
Nat2	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.212153	3.05798	0.480296	1
Cdk5rap2	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.115419	4.90598	0.480316	1
Tmem254a	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.129963	4.32531	0.48054	1
Spint1	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.105332	6.20133	0.480564	1
Rad23a	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.10075	5.96419	0.480571	1
Rassf10	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.199803	2.64295	0.480621	1
Pyroxd2	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.202372	2.81134	0.480665	1
Rasa4	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.179634	3.86534	0.48071	1
Cul1	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.101531	6.60686	0.480714	1
Dnajc12	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.175087	3.25513	0.480736	1
Pcyt2	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.121754	4.82957	0.480805	1
Ltn1	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.102861	6.18668	0.481057	1
Rpl41	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.109191	7.12315	0.48115	1
Rab5c	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.104496	7.63109	0.481179	1
2310030G06Rik	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.133745	4.18609	0.481334	1
Fads1	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.101919	7.77086	0.481359	1
Tecr	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.104913	5.78279	0.481869	1
Gatad2b	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.117889	5.07591	0.481875	1
Tdrkh	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.221679	2.28625	0.482147	1
Rnf26	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.121233	4.64466	0.482154	1
Ndufa9	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.11651	5.49761	0.482199	1
Ap4m1	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.157868	3.60818	0.482236	1
Lipa	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.107472	6.47415	0.482624	1
Dock6	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.111873	7.24244	0.482631	1
Csnk2a1	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.101357	6.94307	0.482785	1
Ski	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.0993813	8.47282	0.482896	1
Clec1a	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.108092	7.47052	0.482898	1
Sgcd	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.31969	1.25063	0.482907	1
Ptprd	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.101084	6.383	0.482935	1
Taf5	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.167457	3.24158	0.482978	1
Mcph1	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.208947	2.67689	0.483061	1
Fam105b	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.134714	4.6117	0.483212	1
Qpctl	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.151836	3.78668	0.483232	1
Ptk2	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.101296	6.87268	0.483271	1
Sbds	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.105372	6.86718	0.483392	1
Pusl1	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.177787	3.15752	0.483399	1
Avl9	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.102573	6.20715	0.483414	1
Casp4	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.204165	2.79907	0.483442	1
Vps36	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.121919	4.67689	0.4837	1
Crebl2	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.104593	6.22734	0.483721	1
Alkbh2	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.30648	1.60113	0.483814	1
Abca3	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.10082	9.53516	0.48396	1
Hist1h4h	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.410088	0.572558	0.484061	1
Gm13695	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.302847	1.32102	0.48411	1
Snora65	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.410088	0.572558	0.484114	1
Zfp354b	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.410088	0.572558	0.48415	1
Afg3l1	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.111601	5.24498	0.484158	1
Gm11517	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.302847	1.32102	0.484217	1
Adamts15	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.11141	5.30483	0.484238	1
St8sia1	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.250854	2.51366	0.484252	1
Hfe	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.118271	5.1908	0.484365	1
Styxl1	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.410088	0.572558	0.484451	1
Ankrd24	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.193527	3.32102	0.484453	1
Cdkn2a	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.302847	1.32102	0.484455	1
Foxp4	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.0986177	6.05282	0.484505	1
Fv1	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.23639	2.50613	0.484635	1
Dgke	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.118409	4.79598	0.484824	1
Trpv6	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.261838	1.81134	0.484833	1
Rbpms	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.100861	7.19607	0.484913	1
Sfswap	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.101415	6.10425	0.485127	1
Tet1	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.161076	3.57975	0.485279	1
Bex1	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.319937	1.40444	0.485502	1
Stxbp3a	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.102215	5.45618	0.485505	1
Fopnl	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.126218	4.91454	0.485533	1
Lrrc59	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.0997358	6.79791	0.485568	1
A230046K03Rik	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.121506	5.61433	0.485581	1
2310036O22Rik	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.1024	5.79598	0.485617	1
2610002M06Rik	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.110174	5.20366	0.485632	1
Uros	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.189295	2.9894	0.48568	1
Nrxn2	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.159884	3.65322	0.485696	1
Ppip5k1	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.105597	5.32424	0.485722	1
Bcl9	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.111344	5.21872	0.485745	1
Snx15	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.132349	4.29939	0.485923	1
Tacstd2	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.144934	5.89449	0.485961	1
Zc3h12c	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.11405	4.92306	0.486048	1
Rasgef1b	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.137051	5.35601	0.48617	1
Mfsd6l	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.227115	2.36333	0.486198	1
Flywch2	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.31969	1.25063	0.486295	1
Thrsp	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.207308	3.46008	0.486363	1
Bok	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.169707	3.56895	0.486364	1
Prdx2	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.103695	5.99949	0.486421	1
Mrpl21	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.179579	3.06313	0.486447	1
Cox17	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.127207	4.69357	0.486498	1
Plxdc2	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.107428	7.7006	0.48655	1
Efs	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.179579	3.06313	0.486573	1
Scn3a	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.125476	5.10612	0.486677	1
Rab11fip4	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.193942	2.78045	0.486864	1
Asah2	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.11211	4.87415	0.486986	1
Zpbp2	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	1.22239	-1.16441	0.487148	1
Enpp6	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.530515	0.0579849	0.48716	1
Hist2h2ac	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.530515	0.0579849	0.4872	1
Aasdh	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.169717	3.62914	0.48733	1
Dda1	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.105707	5.61345	0.487433	1
Zfp449	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.203842	2.6152	0.487516	1
Tacc3	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.180219	2.9731	0.487554	1
Saal1	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.178512	3.22791	0.487608	1
Eif3j1	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.100558	5.96694	0.487657	1
Chp2	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.410088	0.572558	0.48788	1
B230217C12Rik	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.410088	0.572558	0.487929	1
BC100451	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.410088	0.572558	0.487938	1
Map4k5	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.102523	5.68108	0.488054	1
Resp18	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.410088	0.572558	0.488055	1
Tgfb3	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.113514	5.64809	0.488073	1
Ptx3	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.410088	0.572558	0.488086	1
Ankle2	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.0968044	6.04114	0.488246	1
Mlana	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.410088	0.572558	0.48826	1
Ndufb6	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.170483	3.78979	0.488287	1
Btf3	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.104023	6.79211	0.488329	1
Fbxo9	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.110787	5.56985	0.48834	1
Gm9733	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.410088	0.572558	0.488351	1
Gpr141	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.30143	2.07845	0.488367	1
Gpr137	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.119821	4.74088	0.488416	1
Vcp	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.0984571	7.71681	0.488576	1
St8sia6	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.2824	1.71006	0.488839	1
Tuba1c	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.0988423	8.19446	0.488929	1
Hps5	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.103938	5.51272	0.488962	1
Txndc9	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.108459	5.47752	0.489144	1
Ttc9c	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.104613	5.30808	0.489297	1
Rdh14	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.139058	4.32102	0.489326	1
Fbxl6	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.117111	4.60994	0.489482	1
Atp6ap1	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.097805	7.69005	0.489827	1
Ppm1j	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.319937	1.40444	0.489848	1
Zfp747	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.129573	4.32958	0.489897	1
Ddx1	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.108379	5.79907	0.489917	1
Zfp608	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.106895	6.30265	0.490021	1
Cngb1	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.302847	1.32102	0.490086	1
Foxa2	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.118441	5.78979	0.490269	1
Slc43a3	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.0967684	8.68609	0.490336	1
Pycrl	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.161649	3.36749	0.490406	1
Nfatc3	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.0996104	7.11884	0.490668	1
Fam109a	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.14189	4.05024	0.490719	1
Stxbp6	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.0994228	6.04114	0.490742	1
Tesc	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.302847	1.32102	0.490797	1
Thop1	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.135393	4.06313	0.490819	1
Nfic	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.106025	8.05879	0.490842	1
Gpd1	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.11426	5.1515	0.490855	1
Serpina1e	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.453366	0.452264	0.491025	1
D10Wsu102e	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.111652	5.12223	0.491173	1
Myo7b	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.713696	-0.486336	0.491298	1
Samd10	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.133941	4.07845	0.491624	1
Gatad1	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.102009	6.05992	0.491694	1
Eva1b	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.0975846	5.7983	0.491796	1
Arl8b	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.0977189	6.96556	0.491869	1
Arl6ip6	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.123707	4.44243	0.49195	1
Mrpl9	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.115616	5.22332	0.49198	1
Dctn6	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.121785	5.02936	0.492091	1
Spcs3	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.0996297	6.78824	0.492175	1
Gng10	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.110353	5.20133	0.49223	1
Eif2b2	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0.127124	4.49285	0.492319	1
2700097O09Rik	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	-0.196448	3.09361	0.492361	1
