gene	contrast	mean_KD	mean_CTRL	log2FC	cohens_d	t_stat	p_welch	q_welch_BH	p_mannwhitney	n_a	n_b
ZC3HC1	KDpooled_vs_negctrl	12.0991	12.089	0.0101106	0.121543	0.218432	0.833473	0.937075	0.952969	6	9
MSTO1	KDpooled_vs_negctrl	9.23084	9.24628	-0.0154439	-0.111651	-0.214821	0.833543	0.937075	0.775624	6	9
PATE1	KDpooled_vs_negctrl	6.85457	6.83858	0.0159894	0.111864	0.214853	0.833555	0.937075	0.863936	6	9
LOC170082	KDpooled_vs_negctrl	7.75039	7.77176	-0.0213711	-0.121474	-0.218239	0.833635	0.937075	0.863936	6	9
GPR119	KDpooled_vs_negctrl	9.01609	9.0641	-0.04801	-0.122129	-0.218491	0.833682	0.937075	0.775624	6	9
ASB9	KDpooled_vs_negctrl	8.28509	8.24469	0.0403939	0.121866	0.218366	0.833686	0.937075	0.327672	6	9
ADAM29	KDpooled_vs_negctrl	6.81258	6.80356	0.00901556	0.116311	0.215948	0.833781	0.937123	0.688911	6	9
LOC100130456	KDpooled_vs_negctrl	7.43607	7.41955	0.0165183	0.118062	0.216566	0.833837	0.937127	0.775624	6	9
MRPS10	KDpooled_vs_negctrl	13.0583	13.071	-0.0126089	-0.115916	-0.215671	0.833906	0.937146	0.863936	6	9
NODAL	KDpooled_vs_negctrl	6.71355	6.69425	0.0193011	0.118733	0.216698	0.833977	0.937166	0.863936	6	9
C1orf61	KDpooled_vs_negctrl	8.99421	8.94998	0.0442311	0.124016	0.218963	0.834107	0.937254	0.606993	6	9
FAM63B	KDpooled_vs_negctrl	10.1785	10.1418	0.0367006	0.124876	0.219289	0.834202	0.937302	0.863936	6	9
LRP8	KDpooled_vs_negctrl	11.4496	11.4278	0.0217433	0.119588	0.216762	0.834271	0.937321	0.528671	6	9
C1orf89	KDpooled_vs_negctrl	7.18288	7.14858	0.0343033	0.125869	0.219587	0.834402	0.937409	0.528671	6	9
AHRR	KDpooled_vs_negctrl	11.7811	11.7283	0.05282	0.122937	0.218063	0.834498	0.937459	0.775624	6	9
C6orf208	KDpooled_vs_negctrl	7.52059	7.5375	-0.01691	-0.119377	-0.216249	0.834687	0.937598	0.954645	6	9
ARHGAP27	KDpooled_vs_negctrl	8.67355	8.68827	-0.0147167	-0.109907	-0.21307	0.834744	0.937598	0.775624	6	9
CASS4	KDpooled_vs_negctrl	6.83284	6.82084	0.0120067	0.108998	0.212829	0.834836	0.937598	0.954645	6	9
ZC3H15	KDpooled_vs_negctrl	14.1272	14.1153	0.0118044	0.108441	0.212755	0.834851	0.937598	1	6	9
LOC100128496	KDpooled_vs_negctrl	6.74564	6.73797	0.00766667	0.108765	0.2126	0.835001	0.937598	0.775624	6	9
HRH2	KDpooled_vs_negctrl	8.77316	8.74649	0.0266672	0.121513	0.216891	0.835008	0.937598	0.954645	6	9
KIAA0652	KDpooled_vs_negctrl	10.4439	10.4618	-0.0178261	-0.118919	-0.215633	0.835099	0.937598	0.954645	6	9
C1orf94	KDpooled_vs_negctrl	7.18104	7.15489	0.0261483	0.112529	0.213266	0.8351	0.937598	0.606993	6	9
PPP1R14C	KDpooled_vs_negctrl	9.32792	9.35692	-0.0289939	-0.121391	-0.21672	0.835124	0.937598	0.606993	6	9
PNPLA5	KDpooled_vs_negctrl	8.61495	8.63839	-0.0234439	-0.115663	-0.21426	0.83515	0.937598	0.688911	6	9
GRM2	KDpooled_vs_negctrl	7.34676	7.31794	0.0288128	0.12082	0.216311	0.83527	0.937598	0.863936	6	9
ZFP112	KDpooled_vs_negctrl	9.78961	9.75375	0.0358589	0.117306	0.21475	0.835299	0.937598	0.954645	6	9
LOC728449	KDpooled_vs_negctrl	14.0649	14.1451	-0.0802067	-0.114947	-0.213808	0.835328	0.937598	0.606993	6	9
XRCC5	KDpooled_vs_negctrl	13.7267	13.7418	-0.0151161	-0.118464	-0.215135	0.835397	0.937598	0.775624	6	9
UBR2	KDpooled_vs_negctrl	11.1062	11.1275	-0.0212917	-0.117433	-0.214647	0.835449	0.937598	0.954645	6	9
FYN	KDpooled_vs_negctrl	12.32	12.3287	-0.00878278	-0.117131	-0.214514	0.835458	0.937598	0.775624	6	9
IPO8	KDpooled_vs_negctrl	8.14303	8.16949	-0.0264561	-0.119139	-0.21527	0.835554	0.937648	0.688911	6	9
SELPLG	KDpooled_vs_negctrl	9.08355	9.11244	-0.0288944	-0.120248	-0.215689	0.835632	0.937676	0.863936	6	9
C7orf26	KDpooled_vs_negctrl	11.7652	11.7462	0.0189861	0.120416	0.215637	0.835762	0.937763	0.775624	6	9
MAGEB2	KDpooled_vs_negctrl	7.61946	7.60981	0.00965444	0.118395	0.214575	0.835921	0.937851	0.954645	6	9
HLA-DRB1	KDpooled_vs_negctrl	10.8392	10.8131	0.0261872	0.117108	0.213914	0.836032	0.937851	0.688911	6	9
ZFYVE19	KDpooled_vs_negctrl	11.6831	11.6707	0.0124017	0.113917	0.212684	0.836038	0.937851	1	6	9
EFEMP2	KDpooled_vs_negctrl	8.28546	8.31324	-0.027785	-0.108697	-0.211208	0.836132	0.937851	0.954645	6	9
ABTB1	KDpooled_vs_negctrl	10.0487	10.0166	0.0320767	0.11905	0.214631	0.83615	0.937851	0.954645	6	9
LOC729082	KDpooled_vs_negctrl	11.8508	11.7724	0.0783861	0.125044	0.217485	0.836154	0.937851	1	6	9
C1RL	KDpooled_vs_negctrl	8.00692	7.98113	0.0257933	0.11601	0.213259	0.836235	0.937884	0.863936	6	9
SPEG	KDpooled_vs_negctrl	10.9114	10.925	-0.0135506	-0.111215	-0.211561	0.836293	0.93789	1	6	9
CEND1	KDpooled_vs_negctrl	12.8779	12.9419	-0.0640783	-0.119287	-0.214376	0.836511	0.937998	0.455944	6	9
PRDM9	KDpooled_vs_negctrl	6.94199	6.95748	-0.0154928	-0.121387	-0.215338	0.836523	0.937998	0.863936	6	9
NDUFB1	KDpooled_vs_negctrl	14.1212	14.132	-0.0107306	-0.112379	-0.211622	0.836546	0.937998	0.775624	6	9
GNB4	KDpooled_vs_negctrl	6.66791	6.68063	-0.0127239	-0.114684	-0.212324	0.836638	0.938042	0.528671	6	9
CD207	KDpooled_vs_negctrl	7.22477	7.21073	0.0140439	0.120209	0.214621	0.83669	0.938042	0.528671	6	9
XYLB	KDpooled_vs_negctrl	6.7464	6.75807	-0.0116694	-0.116361	-0.212725	0.83689	0.938167	0.954645	6	9
MICAL1	KDpooled_vs_negctrl	8.86743	8.89765	-0.0302261	-0.119301	-0.213988	0.836906	0.938167	0.954645	6	9
NEK7	KDpooled_vs_negctrl	9.18556	9.15432	0.0312306	0.120093	0.214301	0.836958	0.938167	0.388412	6	9
TRIM64	KDpooled_vs_negctrl	6.77718	6.7684	0.00877778	0.117191	0.212818	0.837142	0.938277	0.688911	6	9
LOC100129104	KDpooled_vs_negctrl	10.2203	10.1912	0.0291344	0.117014	0.212722	0.837161	0.938277	0.954645	6	9
GLRA3	KDpooled_vs_negctrl	7.64026	7.62356	0.0167078	0.109114	0.209876	0.837319	0.938395	0.863936	6	9
SHC3	KDpooled_vs_negctrl	6.81909	6.79704	0.0220539	0.121144	0.214369	0.837393	0.93842	0.455944	6	9
CXorf36	KDpooled_vs_negctrl	7.6229	7.63333	-0.0104317	-0.114352	-0.211306	0.837487	0.938466	0.954645	6	9
CCT5	KDpooled_vs_negctrl	16.9733	16.9554	0.0178133	0.119499	0.213345	0.837645	0.938585	0.775624	6	9
PTK6	KDpooled_vs_negctrl	10.7986	10.7654	0.0331928	0.123211	0.215025	0.837757	0.938651	0.606993	6	9
KIAA0485	KDpooled_vs_negctrl	6.63051	6.61145	0.0190522	0.121914	0.21433	0.837814	0.938657	0.44325	6	9
ADARB2	KDpooled_vs_negctrl	6.65148	6.66067	-0.00919333	-0.106649	-0.208685	0.837982	0.938786	0.863936	6	9
C1orf152	KDpooled_vs_negctrl	14.9839	15.0046	-0.0206756	-0.113669	-0.210308	0.83819	0.938962	1	6	9
FAIM	KDpooled_vs_negctrl	13.1505	13.1208	0.0297289	0.121561	0.213549	0.838441	0.939184	0.113487	6	9
ACTN1	KDpooled_vs_negctrl	14.4794	14.5043	-0.0248767	-0.121154	-0.213236	0.838559	0.939257	0.528671	6	9
FMO4	KDpooled_vs_negctrl	6.47448	6.46081	0.0136706	0.109683	0.208243	0.838872	0.939477	0.863936	6	9
LRP3	KDpooled_vs_negctrl	15.1478	15.1932	-0.0453144	-0.118648	-0.211736	0.838873	0.939477	0.606993	6	9
FLJ23834	KDpooled_vs_negctrl	10.0756	10.0459	0.0297267	0.114449	0.209862	0.838912	0.939477	0.775624	6	9
RPL31P4	KDpooled_vs_negctrl	16.8241	16.8312	-0.00713111	-0.109228	-0.207986	0.838991	0.939507	0.455944	6	9
IER5	KDpooled_vs_negctrl	15.8023	15.7573	0.0450261	0.118582	0.211403	0.839178	0.939658	0.863936	6	9
SMO	KDpooled_vs_negctrl	9.73594	9.75665	-0.0207156	-0.121208	-0.2126	0.839241	0.939669	0.954645	6	9
PLCB2	KDpooled_vs_negctrl	8.81533	8.79486	0.02047	0.114514	0.209363	0.839422	0.939813	0.688911	6	9
MRPS12	KDpooled_vs_negctrl	15.505	15.518	-0.013065	-0.114975	-0.209468	0.839508	0.939813	0.952969	6	9
CACYBP	KDpooled_vs_negctrl	14.3864	14.4024	-0.0159289	-0.115541	-0.20969	0.839526	0.939813	1	6	9
KCNK16	KDpooled_vs_negctrl	7.26167	7.25079	0.0108756	0.109067	0.207276	0.839583	0.939817	0.775624	6	9
LRRC8C	KDpooled_vs_negctrl	7.00652	7.02444	-0.0179139	-0.11331	-0.208596	0.839696	0.939839	0.954645	6	9
C20orf144	KDpooled_vs_negctrl	9.31143	9.34371	-0.0322844	-0.113801	-0.20878	0.839707	0.939839	0.775624	6	9
CTLA4	KDpooled_vs_negctrl	7.01548	7.02272	-0.00724444	-0.106169	-0.206438	0.839767	0.939848	0.775624	6	9
SQLE	KDpooled_vs_negctrl	12.7308	12.7661	-0.0352722	-0.116144	-0.209537	0.839938	0.939981	0.954645	6	9
HSPD1P5	KDpooled_vs_negctrl	10.9847	11.0039	-0.0192628	-0.104201	-0.205973	0.840004	0.939995	0.863936	6	9
PSMB5	KDpooled_vs_negctrl	15.0439	15.0554	-0.0114733	-0.107848	-0.206301	0.840164	0.940064	0.863936	6	9
PNLIP	KDpooled_vs_negctrl	6.52498	6.53333	-0.00835389	-0.106297	-0.205956	0.840185	0.940064	0.723437	6	9
ANO8	KDpooled_vs_negctrl	8.27872	8.26552	0.0132061	0.114638	0.208597	0.840222	0.940064	0.954645	6	9
SPRR3	KDpooled_vs_negctrl	8.62256	8.64777	-0.0252039	-0.116045	-0.208885	0.840545	0.940352	1	6	9
TMEM74	KDpooled_vs_negctrl	6.623	6.63333	-0.0103311	-0.117575	-0.209532	0.840598	0.940352	0.863936	6	9
ANKRD28	KDpooled_vs_negctrl	10.9865	11.0253	-0.0388189	-0.121354	-0.211324	0.840636	0.940352	1	6	9
APOL2	KDpooled_vs_negctrl	11.3586	11.3934	-0.0347728	-0.120002	-0.210439	0.840859	0.940542	0.954645	6	9
ANKRD16	KDpooled_vs_negctrl	10.1266	10.14	-0.0134667	-0.109796	-0.205959	0.840978	0.94057	0.688911	6	9
MEIS3P1	KDpooled_vs_negctrl	9.37106	9.38564	-0.0145789	-0.111221	-0.206418	0.841013	0.94057	0.954645	6	9
MED16	KDpooled_vs_negctrl	9.20977	9.1919	0.01787	0.102056	0.204692	0.841041	0.94057	0.775624	6	9
SEC24D	KDpooled_vs_negctrl	9.56251	9.59728	-0.0347722	-0.113923	-0.207331	0.841169	0.940654	0.863936	6	9
ID4	KDpooled_vs_negctrl	6.71322	6.69012	0.0231	0.112497	0.206653	0.841257	0.940667	0.775624	6	9
BRD7P2	KDpooled_vs_negctrl	12.2049	12.232	-0.0271244	-0.116712	-0.208452	0.841285	0.940667	0.775624	6	9
DDRGK1	KDpooled_vs_negctrl	13.0908	13.102	-0.0111444	-0.111571	-0.206077	0.841463	0.940758	0.954645	6	9
CHRNE	KDpooled_vs_negctrl	8.17504	8.1609	0.0141378	0.107408	0.204703	0.841471	0.940758	0.863936	6	9
RCSD1	KDpooled_vs_negctrl	10.0165	9.96448	0.0519972	0.117887	0.208686	0.841609	0.940853	0.775624	6	9
XPNPEP3	KDpooled_vs_negctrl	9.0738	9.04833	0.0254767	0.112104	0.206006	0.841731	0.940875	0.688911	6	9
CYSLTR1	KDpooled_vs_negctrl	7.33669	7.34664	-0.00994889	-0.108521	-0.204685	0.841772	0.940875	1	6	9
THRA	KDpooled_vs_negctrl	12.2453	12.2761	-0.0308461	-0.112574	-0.206091	0.841832	0.940875	1	6	9
KCNA2	KDpooled_vs_negctrl	7.53429	7.5629	-0.0286056	-0.117071	-0.208074	0.841838	0.940875	0.455944	6	9
INTU	KDpooled_vs_negctrl	8.11958	8.1305	-0.0109244	-0.113232	-0.206275	0.841918	0.940906	0.954645	6	9
CHCHD6	KDpooled_vs_negctrl	12.2263	12.2493	-0.0229278	-0.110499	-0.205087	0.842022	0.940963	0.606993	6	9
ITGB3	KDpooled_vs_negctrl	7.27457	7.26144	0.0131333	0.107924	0.203943	0.84228	0.941134	0.863936	6	9
MGC26597	KDpooled_vs_negctrl	9.63428	9.60388	0.0303972	0.107506	0.203794	0.842304	0.941134	1	6	9
OSR2	KDpooled_vs_negctrl	9.60685	9.59405	0.0127944	0.113619	0.205964	0.842388	0.941134	0.863936	6	9
MED6	KDpooled_vs_negctrl	11.4141	11.4008	0.0133606	0.109776	0.204325	0.842493	0.941134	0.863936	6	9
NAT2	KDpooled_vs_negctrl	7.3888	7.36744	0.0213628	0.116659	0.207232	0.842497	0.941134	1	6	9
TXK	KDpooled_vs_negctrl	6.88818	6.91251	-0.0243306	-0.11653	-0.207147	0.842522	0.941134	0.272128	6	9
UNC5CL	KDpooled_vs_negctrl	6.68868	6.67346	0.0152167	0.116198	0.206971	0.842542	0.941134	1	6	9
GLS2	KDpooled_vs_negctrl	10.8241	10.8577	-0.03355	-0.116219	-0.206672	0.842856	0.941362	0.863936	6	9
XKR6	KDpooled_vs_negctrl	6.98116	6.96843	0.0127361	0.116822	0.206872	0.842943	0.941362	0.954645	6	9
HEMK1	KDpooled_vs_negctrl	9.43822	9.45585	-0.0176289	-0.104013	-0.202222	0.842992	0.941362	0.528671	6	9
OR51E1	KDpooled_vs_negctrl	7.03032	7.02025	0.0100656	0.112201	0.204713	0.843026	0.941362	0.606993	6	9
NOD1	KDpooled_vs_negctrl	8.26573	8.24856	0.0171689	0.106393	0.20262	0.843078	0.941362	0.863936	6	9
CAPN5	KDpooled_vs_negctrl	7.91501	7.90023	0.0147739	0.108987	0.203376	0.843121	0.941362	1	6	9
JMJD8	KDpooled_vs_negctrl	10.2952	10.3109	-0.0156922	-0.108608	-0.203235	0.84313	0.941362	0.954645	6	9
CIB3	KDpooled_vs_negctrl	7.49252	7.51332	-0.0208006	-0.111546	-0.204208	0.843254	0.941362	0.863936	6	9
PLCXD2	KDpooled_vs_negctrl	9.60566	9.57673	0.0289267	0.112432	0.204573	0.843258	0.941362	0.863936	6	9
C8orf37	KDpooled_vs_negctrl	7.94639	7.93331	0.0130894	0.10381	0.201856	0.84327	0.941362	0.768077	6	9
SMCHD1	KDpooled_vs_negctrl	11.0246	11.0469	-0.02234	-0.112533	-0.204547	0.843326	0.941365	0.954645	6	9
LOC643997	KDpooled_vs_negctrl	14.5588	14.5465	0.0122378	0.111598	0.203951	0.843526	0.941481	0.863936	6	9
SLC6A4	KDpooled_vs_negctrl	7.63264	7.65875	-0.0261089	-0.0973483	-0.202628	0.843534	0.941481	0.388412	6	9
CMTM8	KDpooled_vs_negctrl	11.1614	11.1318	0.0296711	0.114725	0.205109	0.843736	0.941606	0.863936	6	9
C1orf162	KDpooled_vs_negctrl	6.9454	6.95802	-0.0126211	-0.110926	-0.203445	0.843752	0.941606	0.775624	6	9
FLJ27352	KDpooled_vs_negctrl	6.7044	6.73065	-0.0262483	-0.114606	-0.20458	0.844215	0.942023	0.688911	6	9
ZNF230	KDpooled_vs_negctrl	8.18588	8.15935	0.0265228	0.114399	0.204469	0.84423	0.942023	0.528671	6	9
FYB	KDpooled_vs_negctrl	7.74119	7.71121	0.0299767	0.111028	0.202808	0.844412	0.942165	0.775624	6	9
VBP1	KDpooled_vs_negctrl	11.9149	11.885	0.0299722	0.112781	0.203507	0.844462	0.942165	0.775624	6	9
SETD5	KDpooled_vs_negctrl	10.3864	10.4132	-0.0268789	-0.116578	-0.205003	0.844739	0.942376	0.954645	6	9
OR10H4	KDpooled_vs_negctrl	8.16428	8.14379	0.0204894	0.10791	0.201126	0.844873	0.942376	1	6	9
PSENEN	KDpooled_vs_negctrl	11.2252	11.2398	-0.0146761	-0.11496	-0.204094	0.844876	0.942376	0.595554	6	9
LOC131055	KDpooled_vs_negctrl	14.1875	14.1729	0.0146122	0.110564	0.202015	0.844999	0.942376	0.775624	6	9
KIAA0101	KDpooled_vs_negctrl	14.9039	14.9127	-0.00885889	-0.100254	-0.199329	0.845095	0.942376	0.863936	6	9
WBSCR19	KDpooled_vs_negctrl	7.46288	7.45107	0.0118167	0.10712	0.200587	0.845122	0.942376	0.954645	6	9
SLC10A3	KDpooled_vs_negctrl	12.8261	12.7856	0.0405039	0.117269	0.204966	0.845127	0.942376	1	6	9
GHITM	KDpooled_vs_negctrl	13.8415	13.8293	0.0122139	0.11503	0.203853	0.845155	0.942376	0.327672	6	9
PI4KB	KDpooled_vs_negctrl	11.0134	11.0276	-0.01421	-0.107285	-0.200579	0.845181	0.942376	1	6	9
C17orf91	KDpooled_vs_negctrl	12.3822	12.4638	-0.0815939	-0.111675	-0.202258	0.845223	0.942376	0.688911	6	9
LRRN2	KDpooled_vs_negctrl	9.95223	9.90001	0.0522183	0.114375	0.203471	0.845229	0.942376	0.863936	6	9
RNASET2	KDpooled_vs_negctrl	11.8224	11.8117	0.0107156	0.110553	0.201623	0.845377	0.942436	0.863936	6	9
C1orf116	KDpooled_vs_negctrl	10.9564	10.97	-0.0136228	-0.105295	-0.199675	0.845436	0.942436	0.906102	6	9
GGN	KDpooled_vs_negctrl	8.59647	8.58047	0.0159939	0.0997831	0.198793	0.845512	0.942436	0.528671	6	9
CCNC	KDpooled_vs_negctrl	12.0772	12.1135	-0.0362494	-0.115285	-0.203586	0.845553	0.942436	0.606993	6	9
PLCZ1	KDpooled_vs_negctrl	6.35065	6.327	0.0236472	0.116752	0.204228	0.845627	0.942436	0.388412	6	9
C17orf42	KDpooled_vs_negctrl	12.0162	12.027	-0.010845	-0.109531	-0.200922	0.845653	0.942436	1	6	9
C2orf72	KDpooled_vs_negctrl	9.2593	9.23771	0.0215839	0.102276	0.198713	0.845686	0.942436	0.688911	6	9
LOC100130507	KDpooled_vs_negctrl	6.72715	6.74702	-0.0198722	-0.110504	-0.201271	0.845703	0.942436	0.606993	6	9
VASH2	KDpooled_vs_negctrl	9.59332	9.60923	-0.0159056	-0.105259	-0.199289	0.845773	0.942456	0.863936	6	9
PCNT	KDpooled_vs_negctrl	11.1937	11.2083	-0.0145567	-0.105985	-0.199365	0.845906	0.942544	0.954645	6	9
SCGB3A2	KDpooled_vs_negctrl	11.571	11.5389	0.0320817	0.111867	0.201429	0.846132	0.942666	0.863936	6	9
C1orf131	KDpooled_vs_negctrl	11.1207	11.1496	-0.0288922	-0.113723	-0.202276	0.846134	0.942666	0.775624	6	9
NPEPPS	KDpooled_vs_negctrl	13.6643	13.6989	-0.0346483	-0.106412	-0.199216	0.846172	0.942666	0.954645	6	9
MYOG	KDpooled_vs_negctrl	8.69102	8.71352	-0.0224956	-0.109647	-0.20034	0.846265	0.942685	0.775624	6	9
PRM3	KDpooled_vs_negctrl	9.2694	9.22711	0.0422889	0.113182	0.201866	0.846294	0.942685	0.863936	6	9
MGC24975	KDpooled_vs_negctrl	8.15612	8.11422	0.0418989	0.113122	0.201682	0.846452	0.942762	0.954645	6	9
BPIL1	KDpooled_vs_negctrl	8.92142	8.97087	-0.0494511	-0.10835	-0.199609	0.846468	0.942762	0.775624	6	9
RGS9	KDpooled_vs_negctrl	8.586	8.55513	0.0308689	0.112491	0.201309	0.846535	0.94277	0.606993	6	9
OAF	KDpooled_vs_negctrl	9.38597	9.40611	-0.0201422	-0.104584	-0.198155	0.846619	0.94277	0.863936	6	9
STX8	KDpooled_vs_negctrl	11.3364	11.3479	-0.0115017	-0.101591	-0.197411	0.846681	0.94277	0.688911	6	9
CXCL16	KDpooled_vs_negctrl	9.44141	9.42975	0.0116611	0.106	0.198524	0.846686	0.94277	0.906102	6	9
FLJ00049	KDpooled_vs_negctrl	7.89382	7.87566	0.0181522	0.0948808	0.198251	0.847026	0.942986	0.113487	6	9
KRT7	KDpooled_vs_negctrl	9.5323	9.51638	0.0159172	0.102136	0.19706	0.847056	0.942986	0.954645	6	9
NR6A1	KDpooled_vs_negctrl	8.02146	8.03512	-0.0136583	-0.102255	-0.197075	0.847063	0.942986	0.688911	6	9
MFSD5	KDpooled_vs_negctrl	12.1022	12.1189	-0.0166267	-0.110867	-0.19999	0.847125	0.942986	0.528671	6	9
P2RY2	KDpooled_vs_negctrl	8.09442	8.11808	-0.0236611	-0.108988	-0.19909	0.84722	0.942986	0.954645	6	9
FLJ23867	KDpooled_vs_negctrl	10.3592	10.3356	0.0236139	0.114745	0.201637	0.847288	0.942986	0.954645	6	9
D4S234E	KDpooled_vs_negctrl	6.87411	6.85997	0.0141428	0.113996	0.20123	0.847335	0.942986	0.863936	6	9
C8orf6	KDpooled_vs_negctrl	6.69184	6.67583	0.0160128	0.104591	0.197355	0.847345	0.942986	0.863936	6	9
LOC100190939	KDpooled_vs_negctrl	11.5926	11.5715	0.0210772	0.109319	0.19902	0.847424	0.942986	0.954645	6	9
PYCRL	KDpooled_vs_negctrl	11.7779	11.743	0.0348528	0.116139	0.20218	0.847437	0.942986	1	6	9
FOXN1	KDpooled_vs_negctrl	7.5306	7.53948	-0.00887944	-0.102373	-0.196639	0.847458	0.942986	0.606993	6	9
SARS2	KDpooled_vs_negctrl	11.2679	11.2483	0.0195639	0.110304	0.199258	0.847607	0.943041	0.863936	6	9
IMPDH1	KDpooled_vs_negctrl	15.691	15.6694	0.0215872	0.11156	0.199816	0.847612	0.943041	0.688911	6	9
DDHD2	KDpooled_vs_negctrl	9.61129	9.62474	-0.0134483	-0.113199	-0.200228	0.847971	0.943377	0.954645	6	9
C17orf72	KDpooled_vs_negctrl	9.22891	9.20757	0.021345	0.107606	0.197708	0.848019	0.943377	0.954645	6	9
EPRS	KDpooled_vs_negctrl	14.5708	14.5972	-0.0263939	-0.111297	-0.199169	0.848143	0.943456	0.954645	6	9
AAMP	KDpooled_vs_negctrl	13.015	13.0274	-0.0123989	-0.102362	-0.195604	0.848358	0.943491	0.775624	6	9
BTN1A1	KDpooled_vs_negctrl	7.8907	7.86746	0.0232439	0.103162	0.195789	0.84838	0.943491	0.954645	6	9
GBP3	KDpooled_vs_negctrl	9.90097	9.85199	0.0489733	0.110569	0.19859	0.848393	0.943491	0.606993	6	9
LOC728485	KDpooled_vs_negctrl	6.85059	6.87991	-0.0293183	-0.0968257	-0.195102	0.848434	0.943491	0.606993	6	9
HCFC1R1	KDpooled_vs_negctrl	11.937	11.9637	-0.0266794	-0.111374	-0.198907	0.848444	0.943491	0.954645	6	9
ATM	KDpooled_vs_negctrl	7.86037	7.83799	0.022375	0.0981291	0.194854	0.848522	0.943491	0.863936	6	9
ZNF843	KDpooled_vs_negctrl	10.8864	10.9583	-0.0718644	-0.109826	-0.198101	0.848551	0.943491	0.606993	6	9
OR7E24	KDpooled_vs_negctrl	11.5134	11.487	0.0264089	0.114623	0.200313	0.848595	0.943491	0.954645	6	9
PDK2	KDpooled_vs_negctrl	10.2884	10.2755	0.0129178	0.10129	0.194865	0.848786	0.943614	0.863936	6	9
C9orf70	KDpooled_vs_negctrl	6.58634	6.59533	-0.00898667	-0.102943	-0.195247	0.848811	0.943614	0.606993	6	9
OR2B2	KDpooled_vs_negctrl	8.08471	8.10141	-0.0167044	-0.104536	-0.195638	0.848907	0.943663	0.528671	6	9
TEAD1	KDpooled_vs_negctrl	12.3887	12.3584	0.0302678	0.106389	0.19609	0.849117	0.943837	0.775624	6	9
C20orf181	KDpooled_vs_negctrl	9.7452	9.72907	0.0161289	0.104306	0.195274	0.849173	0.943841	1	6	9
RCCD1	KDpooled_vs_negctrl	12.8354	12.8248	0.0105378	0.108404	0.196784	0.849244	0.943861	0.388412	6	9
UBE2Z	KDpooled_vs_negctrl	13.3811	13.373	0.00802556	0.10557	0.195404	0.849475	0.94406	0.954645	6	9
NCRNA00166	KDpooled_vs_negctrl	8.6475	8.62117	0.0263311	0.109071	0.196614	0.849701	0.944253	0.863936	6	9
ATL1	KDpooled_vs_negctrl	9.69711	9.73723	-0.0401244	-0.113807	-0.198676	0.849875	0.944367	1	6	9
WBSCR16	KDpooled_vs_negctrl	11.8926	11.8619	0.0307611	0.112751	0.198105	0.84993	0.944367	1	6	9
ZFPM1	KDpooled_vs_negctrl	14.9362	14.9696	-0.0334583	-0.110239	-0.196874	0.849971	0.944367	0.388412	6	9
ARMC2	KDpooled_vs_negctrl	6.56022	6.54372	0.0164983	0.113715	0.198454	0.850058	0.944367	0.144655	6	9
POU2F1	KDpooled_vs_negctrl	11.4023	11.4201	-0.0178272	-0.108929	-0.196044	0.850209	0.944367	0.954645	6	9
PUF60	KDpooled_vs_negctrl	13.7956	13.7855	0.0100344	0.101562	0.193255	0.850251	0.944367	0.606993	6	9
YTHDF2	KDpooled_vs_negctrl	13.3018	13.2933	0.00846556	0.0922174	0.1945	0.850321	0.944367	0.679447	6	9
CECR1	KDpooled_vs_negctrl	10.1635	10.2099	-0.04642	-0.108477	-0.195668	0.850383	0.944367	0.388412	6	9
ACADSB	KDpooled_vs_negctrl	9.63092	9.65818	-0.027265	-0.110683	-0.196638	0.85042	0.944367	0.606993	6	9
tcag7.1177	KDpooled_vs_negctrl	9.1068	9.11877	-0.0119744	-0.104029	-0.193828	0.850434	0.944367	1	6	9
SPRR1A	KDpooled_vs_negctrl	12.7765	12.8294	-0.0528922	-0.109285	-0.195947	0.850466	0.944367	0.528671	6	9
PLEKHG6	KDpooled_vs_negctrl	8.03261	8.0013	0.03131	0.106479	0.194649	0.850548	0.944367	0.863936	6	9
AHCTF1	KDpooled_vs_negctrl	12.3532	12.3628	-0.00952	-0.0980586	-0.192154	0.850629	0.944367	0.863936	6	9
AZI1	KDpooled_vs_negctrl	13.2293	13.2223	0.00702111	0.097637	0.192083	0.850661	0.944367	0.775624	6	9
NLRC3	KDpooled_vs_negctrl	7.80838	7.79079	0.0175817	0.104074	0.193591	0.850672	0.944367	0.954645	6	9
GBF1	KDpooled_vs_negctrl	12.0574	12.0483	0.00908389	0.100842	0.192584	0.850681	0.944367	0.954645	6	9
TSPAN3	KDpooled_vs_negctrl	13.155	13.1704	-0.0154483	-0.106288	-0.194407	0.850708	0.944367	0.863936	6	9
PIPOX	KDpooled_vs_negctrl	9.39726	9.37623	0.0210256	0.106661	0.194516	0.850751	0.944367	0.688911	6	9
TRAF4	KDpooled_vs_negctrl	11.3527	11.3352	0.0174589	0.107102	0.194567	0.850884	0.944456	0.954645	6	9
LCORL	KDpooled_vs_negctrl	7.74361	7.76205	-0.0184411	-0.111319	-0.196381	0.850992	0.944501	0.863936	6	9
DKFZP434B061	KDpooled_vs_negctrl	7.13608	7.14606	-0.009975	-0.101491	-0.192342	0.851051	0.944501	0.688911	6	9
NPSR1	KDpooled_vs_negctrl	7.13104	7.11897	0.0120756	0.0962589	0.191522	0.851082	0.944501	0.688911	6	9
