gene	contrast	mean_KD	mean_CTRL	log2FC	cohens_d	t_stat	p_welch	q_welch_BH	p_mannwhitney	n_a	n_b
SOCS2	KDpooled_vs_matchedreps	10.9603	10.6545	0.3058	3.28298	5.29526	0.00113635	0.100955	0.0238095	6	3
CSNK2A2	KDpooled_vs_matchedreps	12.7091	12.061	0.648058	7.49944	10.255	0.00116036	0.10258	0.0238095	6	3
SLC22A5	KDpooled_vs_matchedreps	10.9916	10.5045	0.48708	3.70355	6.3773	0.00118278	0.104035	0.0238095	6	3
GOT2	KDpooled_vs_matchedreps	13.4648	13.7648	-0.300058	-3.77124	-5.72545	0.00118841	0.104035	0.0238095	6	3
TAZ	KDpooled_vs_matchedreps	9.57072	9.90901	-0.338297	-3.69564	-5.63687	0.00120026	0.104264	0.0238095	6	3
PREX1	KDpooled_vs_matchedreps	10.082	9.38809	0.693927	3.43748	5.36105	0.00120265	0.104264	0.0238095	6	3
NDUFB2	KDpooled_vs_matchedreps	16.4339	16.1151	0.318745	3.32987	5.25938	0.00122257	0.105482	0.0238095	6	3
ZNF674	KDpooled_vs_matchedreps	6.79737	6.56802	0.229343	4.36567	6.41772	0.00124608	0.106996	0.0238095	6	3
PDE8A	KDpooled_vs_matchedreps	9.71104	9.37617	0.334865	3.21402	5.24815	0.00126386	0.107254	0.0238095	6	3
MIZF	KDpooled_vs_matchedreps	12.5385	12.1323	0.406118	3.2349	5.19147	0.00126496	0.107254	0.0238095	6	3
CMTM6	KDpooled_vs_matchedreps	13.5465	14.0271	-0.480635	-3.27843	-5.202	0.00127495	0.107254	0.0238095	6	3
PSMB7	KDpooled_vs_matchedreps	16.1269	15.9006	0.226273	4.2284	6.24675	0.00127502	0.107254	0.0238095	6	3
FLJ40142	KDpooled_vs_matchedreps	11.0252	10.3918	0.633345	3.30894	5.546	0.00127897	0.107254	0.0238095	6	3
TMEM187	KDpooled_vs_matchedreps	10.4073	10.062	0.345302	3.66365	5.58183	0.00128546	0.107297	0.0238095	6	3
AL022344.6	KDpooled_vs_matchedreps	6.94301	6.80869	0.134325	3.53676	6.05542	0.00129716	0.107772	0.0238095	6	3
MTF2	KDpooled_vs_matchedreps	10.5345	10.2161	0.318415	3.23137	5.16492	0.0013048	0.107811	0.0238095	6	3
PPP2R5A	KDpooled_vs_matchedreps	12.5679	12.1155	0.452455	3.59084	5.49485	0.00131156	0.107811	0.0238095	6	3
ELOVL6	KDpooled_vs_matchedreps	9.57183	10.1664	-0.594552	-3.19502	-5.23745	0.00131651	0.107811	0.0238095	6	3
STT3B	KDpooled_vs_matchedreps	11.34	10.7945	0.54547	6.22338	8.66104	0.00133143	0.107811	0.0238095	6	3
C7orf60	KDpooled_vs_matchedreps	9.3939	8.99347	0.400433	4.00843	5.97246	0.00133641	0.107811	0.0238095	6	3
RAI14	KDpooled_vs_matchedreps	9.79151	10.1165	-0.325013	-3.52058	-5.41166	0.00134025	0.107811	0.0238095	6	3
ITFG2	KDpooled_vs_matchedreps	11.2309	10.6549	0.576015	3.29048	5.52306	0.00134092	0.107811	0.0238095	6	3
FGF18	KDpooled_vs_matchedreps	12.0742	11.4679	0.606308	3.29334	5.53455	0.00135542	0.107811	0.0238095	6	3
RTN2	KDpooled_vs_matchedreps	9.63787	8.73742	0.900447	4.1538	6.14052	0.00136461	0.107811	0.0238095	6	3
FBXO7	KDpooled_vs_matchedreps	13.2278	12.9693	0.258517	7.34075	10.0052	0.00136564	0.107811	0.0238095	6	3
TANC1	KDpooled_vs_matchedreps	10.8247	11.1812	-0.356442	-3.48021	-5.36263	0.00136576	0.107811	0.0238095	6	3
PRPF18	KDpooled_vs_matchedreps	12.3711	11.9726	0.398465	3.36719	5.246	0.00136972	0.107811	0.0238095	6	3
HIST1H2BL	KDpooled_vs_matchedreps	13.3852	12.7141	0.671112	3.59321	5.48277	0.00138166	0.107859	0.0238095	6	3
C21orf45	KDpooled_vs_matchedreps	12.8656	12.5796	0.28601	3.33291	5.209	0.00138598	0.107859	0.0238095	6	3
GTPBP6	KDpooled_vs_matchedreps	15.1453	14.9263	0.218922	3.25545	5.14217	0.00138836	0.107859	0.0238095	6	3
SMCR7L	KDpooled_vs_matchedreps	13.4562	13.2177	0.238577	3.15638	5.15617	0.00139997	0.108121	0.0238095	6	3
SS18	KDpooled_vs_matchedreps	9.70575	10.0672	-0.361412	-3.32809	-5.62909	0.00140631	0.108121	0.0238095	6	3
DUSP23	KDpooled_vs_matchedreps	13.6086	13.3448	0.263802	3.27202	5.50559	0.00142515	0.108121	0.0238095	6	3
HIST1H2BB	KDpooled_vs_matchedreps	10.9694	10.5165	0.452905	3.58384	5.46262	0.00143053	0.108121	0.0238095	6	3
FAM20B	KDpooled_vs_matchedreps	13.1978	12.923	0.274785	3.25062	5.45782	0.00143495	0.108121	0.0238095	6	3
TUBG1	KDpooled_vs_matchedreps	10.7603	11.1041	-0.34375	-3.2686	-5.50111	0.0014373	0.108121	0.0238095	6	3
SEPX1	KDpooled_vs_matchedreps	12.6488	13.0716	-0.422815	-4.15028	-6.12301	0.00143987	0.108121	0.0238095	6	3
CCRL2	KDpooled_vs_matchedreps	6.89846	6.60303	0.295428	3.47049	5.94571	0.00143992	0.108121	0.0238095	6	3
MCOLN3	KDpooled_vs_matchedreps	8.58256	8.18284	0.399713	3.33601	5.19486	0.00145233	0.108592	0.0238095	6	3
ARL6IP1	KDpooled_vs_matchedreps	13.8716	14.4261	-0.554468	-3.17932	-5.28743	0.00146405	0.108592	0.0238095	6	3
EDEM3	KDpooled_vs_matchedreps	9.97024	10.7025	-0.732285	-3.26081	-5.12257	0.00146436	0.108592	0.0238095	6	3
IGFN1	KDpooled_vs_matchedreps	7.5101	7.80221	-0.292105	-3.20656	-5.07364	0.00148513	0.109009	0.0238095	6	3
EPAG	KDpooled_vs_matchedreps	6.65915	6.54635	0.112803	3.55676	5.42075	0.00149161	0.109009	0.0238095	6	3
FAM86A	KDpooled_vs_matchedreps	11.682	11.2034	0.478613	3.12375	5.12806	0.00149893	0.109009	0.0238095	6	3
COX17	KDpooled_vs_matchedreps	14.1664	14.4917	-0.32533	-3.72652	-5.61214	0.00150262	0.109009	0.0238095	6	3
FAM120AOS	KDpooled_vs_matchedreps	13.1085	12.6807	0.427788	4.29864	6.28827	0.00151639	0.109009	0.0275319	6	3
KIF20A	KDpooled_vs_matchedreps	11.6249	11.9531	-0.328248	-3.12073	-5.02921	0.00152117	0.109009	0.0238095	6	3
LOC728705	KDpooled_vs_matchedreps	7.84336	7.29919	0.54417	3.50487	5.3576	0.00152156	0.109009	0.0238095	6	3
ZNF367	KDpooled_vs_matchedreps	8.42028	7.64656	0.773722	3.14059	5.02433	0.00152445	0.109009	0.0238095	6	3
TMED8	KDpooled_vs_matchedreps	11.4024	10.9439	0.458567	3.18601	5.32875	0.00152668	0.109009	0.0238095	6	3
MTX2	KDpooled_vs_matchedreps	12.9574	13.2155	-0.258117	-3.80525	-5.69898	0.00153072	0.109009	0.0238095	6	3
RYR1	KDpooled_vs_matchedreps	7.82331	7.48534	0.337962	3.27001	5.53264	0.00154567	0.1091	0.0238095	6	3
LPIN2	KDpooled_vs_matchedreps	10.1159	9.8243	0.291625	4.59045	6.63454	0.00155251	0.1091	0.0238095	6	3
GSC	KDpooled_vs_matchedreps	7.64741	7.37153	0.275873	3.28703	5.57262	0.00155328	0.1091	0.0238095	6	3
OVCA2	KDpooled_vs_matchedreps	14.7492	14.457	0.292168	4.27528	6.25359	0.00155724	0.1091	0.0238095	6	3
NGEF	KDpooled_vs_matchedreps	10.6168	10.3472	0.269535	4.04562	5.97747	0.00156479	0.1091	0.0238095	6	3
AFARP1	KDpooled_vs_matchedreps	10.4787	10.8087	-0.329933	-3.3526	-5.18383	0.00157707	0.1091	0.0238095	6	3
FKBP8	KDpooled_vs_matchedreps	7.72558	7.98336	-0.257783	-3.5888	-5.44131	0.00157897	0.1091	0.0238095	6	3
POLR3K	KDpooled_vs_matchedreps	12.9909	13.2557	-0.264815	-3.24502	-5.48483	0.0015832	0.1091	0.0238095	6	3
LOC643684	KDpooled_vs_matchedreps	7.91642	7.47128	0.44514	3.61803	5.47195	0.00159457	0.1091	0.0238095	6	3
IFI27	KDpooled_vs_matchedreps	9.7808	8.99974	0.781063	3.30384	5.61929	0.00159719	0.1091	0.0238095	6	3
LOC285550	KDpooled_vs_matchedreps	7.675	7.34823	0.326767	3.08213	5.00775	0.00159887	0.1091	0.0238095	6	3
YWHAG	KDpooled_vs_matchedreps	16.1233	15.8048	0.31845	7.86155	10.5671	0.00161262	0.109621	0.0275319	6	3
LOC81691	KDpooled_vs_matchedreps	8.25013	8.74464	-0.494508	-3.18926	-5.0139	0.00164199	0.110522	0.0238095	6	3
SEC13	KDpooled_vs_matchedreps	15.7791	15.5436	0.235447	3.47823	5.30647	0.00164342	0.110522	0.0238095	6	3
CIAO1	KDpooled_vs_matchedreps	13.9778	14.2144	-0.236618	-3.43112	-5.25421	0.00164652	0.110522	0.0238095	6	3
SC65	KDpooled_vs_matchedreps	11.2804	11.6129	-0.332458	-3.23618	-5.05204	0.00165651	0.110522	0.0238095	6	3
DENND1A	KDpooled_vs_matchedreps	11.7545	11.3126	0.441887	3.50402	6.05432	0.00165665	0.110522	0.0238095	6	3
SUV39H1	KDpooled_vs_matchedreps	9.606	9.97088	-0.36488	-3.08913	-5.12292	0.00167386	0.110753	0.0238095	6	3
MID1	KDpooled_vs_matchedreps	11.2246	10.7977	0.426915	3.23994	5.49372	0.00167417	0.110753	0.0238095	6	3
WIZ	KDpooled_vs_matchedreps	13.201	12.9503	0.250678	3.35628	5.168	0.00167965	0.110753	0.0238095	6	3
FMR1	KDpooled_vs_matchedreps	10.8395	10.4068	0.432677	3.57372	5.40692	0.00168481	0.110753	0.0238095	6	3
MED13	KDpooled_vs_matchedreps	10.291	9.82257	0.468472	3.043	4.97599	0.00171815	0.111655	0.0238095	6	3
FAM152A	KDpooled_vs_matchedreps	12.6726	11.7864	0.886188	5.0314	7.13998	0.00172949	0.111655	0.0238095	6	3
C22orf36	KDpooled_vs_matchedreps	8.18259	7.67785	0.504738	3.13485	5.26309	0.00173212	0.111655	0.0238095	6	3
FAM59A	KDpooled_vs_matchedreps	9.04645	8.36919	0.677262	3.21902	5.45902	0.00173308	0.111655	0.0238095	6	3
TSPAN9	KDpooled_vs_matchedreps	8.55492	8.92319	-0.368267	-3.19847	-5.41289	0.00173443	0.111655	0.0238095	6	3
RAB20	KDpooled_vs_matchedreps	10.5417	10.9392	-0.397555	-3.20413	-5.0046	0.00173707	0.111655	0.0238095	6	3
LOC100129720	KDpooled_vs_matchedreps	6.93401	6.56121	0.372805	4.22042	6.1599	0.00174208	0.111655	0.0238095	6	3
BAMBI	KDpooled_vs_matchedreps	16.2599	15.81	0.449887	3.48017	6.0204	0.00175721	0.112224	0.0275319	6	3
KLHL35	KDpooled_vs_matchedreps	9.5823	8.87469	0.707613	5.0589	7.16749	0.00176653	0.11228	0.0238095	6	3
HIST2H4B	KDpooled_vs_matchedreps	11.0539	10.7467	0.307215	3.12401	4.92853	0.0017706	0.11228	0.0238095	6	3
AFF4	KDpooled_vs_matchedreps	10.3021	9.86424	0.43788	3.19562	4.98645	0.00178579	0.112844	0.0238095	6	3
ARHGAP5	KDpooled_vs_matchedreps	9.47966	9.05122	0.42844	3.01833	4.88977	0.00180484	0.113648	0.0238095	6	3
FLJ42709	KDpooled_vs_matchedreps	7.20132	6.7857	0.415615	3.18386	4.96843	0.00182036	0.113651	0.0238095	6	3
CCBL1	KDpooled_vs_matchedreps	9.71498	10.2288	-0.51382	-4.06413	-5.96125	0.00182688	0.113651	0.0238095	6	3
SPRED1	KDpooled_vs_matchedreps	9.2344	8.84779	0.386612	3.7926	5.63872	0.00183429	0.113651	0.0238095	6	3
NDUFAF2	KDpooled_vs_matchedreps	13.6818	13.3933	0.288417	3.00505	4.91458	0.00184147	0.113651	0.0238095	6	3
THAP8	KDpooled_vs_matchedreps	11.0894	10.7791	0.310318	3.29013	5.06768	0.00185764	0.113651	0.0238095	6	3
MKKS	KDpooled_vs_matchedreps	13.2872	12.9919	0.29524	3.24919	5.02474	0.00186153	0.113651	0.0238095	6	3
LOC442308	KDpooled_vs_matchedreps	12.9058	13.4491	-0.543283	-4.61414	-6.61625	0.00186487	0.113651	0.0238095	6	3
DHRS12	KDpooled_vs_matchedreps	8.70292	8.23592	0.466995	3.04036	5.05827	0.00186493	0.113651	0.0238095	6	3
CUL2	KDpooled_vs_matchedreps	10.2524	9.8283	0.424052	3.29722	5.65463	0.00187544	0.113651	0.0238095	6	3
ELAC1	KDpooled_vs_matchedreps	9.63264	9.22549	0.407147	3.03944	4.84258	0.00188468	0.113651	0.0238095	6	3
ARHGAP19	KDpooled_vs_matchedreps	9.49151	9.84735	-0.355847	-2.99576	-4.84656	0.00188776	0.113651	0.0238095	6	3
TCF12	KDpooled_vs_matchedreps	11.6364	11.1534	0.482963	3.11309	5.24836	0.00188793	0.113651	0.0238095	6	3
HAT1	KDpooled_vs_matchedreps	13.6925	14.2129	-0.52039	-2.99038	-4.85874	0.00189125	0.113651	0.0238095	6	3
CRYBA2	KDpooled_vs_matchedreps	8.87367	7.93127	0.942405	2.98819	4.88951	0.00190043	0.113651	0.0238095	6	3
C19orf64	KDpooled_vs_matchedreps	7.77886	8.28075	-0.501897	-4.05183	-5.93496	0.00191492	0.113651	0.0238095	6	3
ACO1	KDpooled_vs_matchedreps	11.797	11.908	-0.111042	-3.08722	-4.86435	0.00191588	0.113651	0.0238095	6	3
DUS4L	KDpooled_vs_matchedreps	10.829	10.4057	0.423295	3.25665	5.57506	0.00192227	0.113651	0.0238095	6	3
HIST1H2BM	KDpooled_vs_matchedreps	12.3381	11.7621	0.576035	3.08017	4.85711	0.00192364	0.113651	0.0238095	6	3
MAP2K4	KDpooled_vs_matchedreps	12.3501	11.7933	0.55684	4.07053	5.95592	0.00192521	0.113651	0.0238095	6	3
ND6	KDpooled_vs_matchedreps	11.058	11.9363	-0.878242	-4.42599	-6.37968	0.00194033	0.114168	0.0238095	6	3
SRPK2	KDpooled_vs_matchedreps	11.664	11.1963	0.467695	3.17171	4.93228	0.00195024	0.114376	0.0238095	6	3
MTP18	KDpooled_vs_matchedreps	11.227	11.7305	-0.503533	-3.51244	-5.29694	0.00196374	0.114793	0.0238095	6	3
ZMYM2	KDpooled_vs_matchedreps	11.3747	10.9679	0.406782	3.2319	5.53343	0.00199808	0.115722	0.0238095	6	3
WDR8	KDpooled_vs_matchedreps	11.4103	11.727	-0.316735	-3.04425	-4.8118	0.00200298	0.115722	0.0238095	6	3
MEX3B	KDpooled_vs_matchedreps	8.34099	7.45207	0.88892	3.00257	4.785	0.00201278	0.115722	0.0238095	6	3
NBPF15	KDpooled_vs_matchedreps	13.3903	13.1356	0.254725	2.95368	4.82277	0.00202115	0.115722	0.0238095	6	3
ZNF461	KDpooled_vs_matchedreps	8.67496	8.18277	0.49219	3.06719	4.82374	0.00202697	0.115722	0.0238095	6	3
ADM	KDpooled_vs_matchedreps	13.255	12.5212	0.733818	3.5526	5.33461	0.0020272	0.115722	0.0238095	6	3
CCDC153	KDpooled_vs_matchedreps	9.05958	8.37688	0.682692	3.145	5.34882	0.00203296	0.115722	0.0238095	6	3
RUNDC3A	KDpooled_vs_matchedreps	9.01355	8.32704	0.68651	3.2593	5.59748	0.0020348	0.115722	0.0238095	6	3
SEC23B	KDpooled_vs_matchedreps	11.1997	11.544	-0.344315	-3.10051	-5.24968	0.00204082	0.115722	0.0238095	6	3
HEATR5A	KDpooled_vs_matchedreps	9.36045	8.67093	0.689515	3.14002	5.33958	0.00204412	0.115722	0.0238095	6	3
C13orf34	KDpooled_vs_matchedreps	11.1835	11.466	-0.282515	-2.9532	-4.76049	0.00206726	0.116457	0.0238095	6	3
LOC400604	KDpooled_vs_matchedreps	8.12694	7.65068	0.476263	3.01446	5.05173	0.00207968	0.116457	0.0238095	6	3
SPAG9	KDpooled_vs_matchedreps	12.5536	11.6955	0.858057	3.90962	5.74443	0.00208997	0.116457	0.0238095	6	3
CHSY1	KDpooled_vs_matchedreps	13.2895	12.8496	0.43983	2.93511	4.78037	0.00209179	0.116457	0.0238095	6	3
PTEN	KDpooled_vs_matchedreps	11.2261	10.4945	0.731545	3.1302	5.32561	0.00209239	0.116457	0.0238095	6	3
FZD4	KDpooled_vs_matchedreps	9.93578	9.11254	0.823245	4.51739	6.46969	0.00209605	0.116457	0.0238095	6	3
WRNIP1	KDpooled_vs_matchedreps	11.5858	11.7882	-0.202412	-2.94543	-4.87301	0.00213017	0.117318	0.0238095	6	3
ZNF26	KDpooled_vs_matchedreps	9.87239	9.36844	0.503957	3.68584	5.47622	0.00213207	0.117318	0.0238095	6	3
WDR21A	KDpooled_vs_matchedreps	12.8973	12.4634	0.433875	2.9245	4.78274	0.00213622	0.117318	0.0238095	6	3
JMJD1A	KDpooled_vs_matchedreps	10.8272	10.3338	0.493408	2.93248	4.83059	0.00214011	0.117318	0.0238095	6	3
CREBBP	KDpooled_vs_matchedreps	10.2835	9.89903	0.384422	2.99139	4.73849	0.00216026	0.117318	0.0238095	6	3
ABCC5	KDpooled_vs_matchedreps	11.3778	11.0918	0.285988	2.96658	4.72381	0.00216429	0.117318	0.047619	6	3
MARCKSL1	KDpooled_vs_matchedreps	11.5391	12.2735	-0.734365	-3.00165	-5.04019	0.00216931	0.117318	0.0238095	6	3
LOC646936	KDpooled_vs_matchedreps	8.67739	9.23118	-0.553788	-2.98527	-4.72913	0.00218321	0.117318	0.0238095	6	3
TACC3	KDpooled_vs_matchedreps	11.0396	11.609	-0.569307	-4.3188	-6.21997	0.00219385	0.117318	0.0238095	6	3
C9orf43	KDpooled_vs_matchedreps	7.56053	7.05694	0.503595	2.9142	4.78848	0.00219621	0.117318	0.0238095	6	3
ISCA1	KDpooled_vs_matchedreps	10.7257	10.4111	0.314613	3.53251	5.291	0.00219689	0.117318	0.0238095	6	3
HNRNPC	KDpooled_vs_matchedreps	15.1866	15.3951	-0.208483	-3.57369	-5.33769	0.00220359	0.117318	0.0238095	6	3
RHOA	KDpooled_vs_matchedreps	14.9235	14.4734	0.450045	5.61615	7.77447	0.00220388	0.117318	0.0238095	6	3
GTF2IRD2	KDpooled_vs_matchedreps	12.2094	11.7663	0.443093	3.28975	5.01703	0.00220606	0.117318	0.0238095	6	3
MPZL3	KDpooled_vs_matchedreps	10.0599	9.39418	0.665755	6.48504	8.81009	0.0022125	0.117318	0.0238095	6	3
DDX27	KDpooled_vs_matchedreps	14.8493	14.6609	0.18844	2.89899	4.73671	0.00223863	0.117318	0.0238095	6	3
HHEX	KDpooled_vs_matchedreps	9.86053	9.23575	0.624787	3.05429	5.17904	0.00224417	0.117318	0.0238095	6	3
PIGM	KDpooled_vs_matchedreps	10.406	10.1652	0.240845	2.96612	4.70269	0.00224466	0.117318	0.047619	6	3
PRKAB2	KDpooled_vs_matchedreps	11.4267	10.7798	0.646962	3.62885	5.39696	0.00224491	0.117318	0.0238095	6	3
MPP6	KDpooled_vs_matchedreps	12.2049	11.6733	0.531597	3.01716	5.09307	0.00224614	0.117318	0.0238095	6	3
ERCC6L	KDpooled_vs_matchedreps	10.2378	10.7129	-0.475142	-3.32147	-5.04652	0.00224882	0.117318	0.0238095	6	3
SMOX	KDpooled_vs_matchedreps	11.6818	11.0863	0.595512	2.8924	4.69739	0.00227209	0.11804	0.0238095	6	3
MCM2	KDpooled_vs_matchedreps	13.8774	14.2757	-0.39835	-4.08675	-5.9337	0.00227582	0.11804	0.0238095	6	3
LOC283861	KDpooled_vs_matchedreps	7.13045	6.89246	0.237992	2.91891	4.85169	0.00229685	0.118787	0.0238095	6	3
ZNF419	KDpooled_vs_matchedreps	9.91377	9.48228	0.431487	2.88746	4.74604	0.00230974	0.119111	0.0238095	6	3
ANAPC13	KDpooled_vs_matchedreps	11.4493	10.7535	0.695823	5.20402	7.26193	0.00235153	0.120376	0.0238095	6	3
UHRF1	KDpooled_vs_matchedreps	11.6672	12.1076	-0.440457	-2.94268	-4.93116	0.00235236	0.120376	0.0238095	6	3
BTG2	KDpooled_vs_matchedreps	10.3572	9.89462	0.46259	2.89436	4.64325	0.0023606	0.120376	0.0238095	6	3
FCHO1	KDpooled_vs_matchedreps	8.22658	7.84338	0.383203	3.31373	5.02472	0.00236111	0.120376	0.0238095	6	3
TBPL1	KDpooled_vs_matchedreps	11.6378	11.0107	0.627097	3.10165	4.79799	0.00237106	0.120541	0.0238095	6	3
EEF2K	KDpooled_vs_matchedreps	9.4299	9.6515	-0.2216	-3.4024	-5.12082	0.00239076	0.121058	0.0238095	6	3
NIF3L1	KDpooled_vs_matchedreps	12.5333	12.8171	-0.28383	-3.61476	-5.36423	0.00239685	0.121058	0.0238095	6	3
MRPL18	KDpooled_vs_matchedreps	14.5702	14.2512	0.319028	3.97835	5.79151	0.00240147	0.121058	0.0238095	6	3
DYRK1A	KDpooled_vs_matchedreps	10.8565	10.3745	0.481978	3.52957	5.26365	0.00241499	0.121077	0.0238095	6	3
C16orf42	KDpooled_vs_matchedreps	12.4456	12.7068	-0.261227	-2.85944	-4.64162	0.00242009	0.121077	0.0238095	6	3
CLSTN2	KDpooled_vs_matchedreps	9.46245	8.81885	0.643598	3.52936	5.26236	0.00242507	0.121077	0.0238095	6	3
TMEM203	KDpooled_vs_matchedreps	12.7719	13.0319	-0.260035	-3.82908	-5.61107	0.00243938	0.121077	0.0238095	6	3
EIF3I	KDpooled_vs_matchedreps	14.0674	14.2768	-0.209392	-2.85584	-4.68762	0.00244223	0.121077	0.0238095	6	3
CHMP5	KDpooled_vs_matchedreps	13.2389	12.9949	0.244002	2.85253	4.64956	0.00244232	0.121077	0.0238095	6	3
HIST1H2BI	KDpooled_vs_matchedreps	12.2428	11.691	0.551828	2.94632	4.64572	0.00245268	0.121256	0.0238095	6	3
ATRN	KDpooled_vs_matchedreps	10.5676	10.1592	0.408407	2.84652	4.66123	0.00247559	0.12149	0.0238095	6	3
GTF3C1	KDpooled_vs_matchedreps	8.78983	9.04756	-0.257722	-2.94387	-4.63889	0.00247991	0.12149	0.0238095	6	3
JAK1	KDpooled_vs_matchedreps	9.80586	9.46848	0.337388	3.5811	5.31631	0.00248316	0.12149	0.0238095	6	3
ALKBH5	KDpooled_vs_matchedreps	10.8509	11.3406	-0.489772	-2.94552	-4.965	0.00248966	0.12149	0.0238095	6	3
C17orf100	KDpooled_vs_matchedreps	8.75513	8.222	0.533128	2.8852	4.60013	0.00249589	0.12149	0.0238095	6	3
SEC31A	KDpooled_vs_matchedreps	10.7167	10.3653	0.351322	4.38065	6.26059	0.00249804	0.12149	0.0238095	6	3
MRPS33	KDpooled_vs_matchedreps	13.2192	13.4155	-0.196332	-2.93327	-4.93821	0.00250703	0.121502	0.0238095	6	3
ARPP-19	KDpooled_vs_matchedreps	12.3653	12.7186	-0.353283	-3.02728	-4.70554	0.00251665	0.121502	0.0238095	6	3
RNF219	KDpooled_vs_matchedreps	11.3876	11.6691	-0.28142	-2.84862	-4.70442	0.00252247	0.121502	0.0238095	6	3
TTC15	KDpooled_vs_matchedreps	10.8586	11.0915	-0.2329	-3.8673	-5.6476	0.00252536	0.121502	0.0238095	6	3
POM121	KDpooled_vs_matchedreps	15.7346	15.2804	0.45418	2.86173	4.58055	0.00254338	0.122041	0.0238095	6	3
CENPI	KDpooled_vs_matchedreps	8.82388	9.34996	-0.526085	-2.8828	-4.58524	0.0025526	0.122157	0.0238095	6	3
DVL1	KDpooled_vs_matchedreps	15.8385	15.6437	0.194813	2.82427	4.57496	0.00259872	0.1235	0.0238095	6	3
KIAA1737	KDpooled_vs_matchedreps	11.0209	11.242	-0.221132	-3.09726	-4.76367	0.00260806	0.1235	0.0238095	6	3
ALG13	KDpooled_vs_matchedreps	12.4371	11.8144	0.622625	3.31927	5.00429	0.00260958	0.1235	0.0238095	6	3
COMT	KDpooled_vs_matchedreps	10.6981	11.0556	-0.357477	-2.83992	-4.70879	0.00261237	0.1235	0.0238095	6	3
OXNAD1	KDpooled_vs_matchedreps	11.4951	10.9932	0.501912	4.5796	6.48601	0.00261506	0.1235	0.0238095	6	3
CLUAP1	KDpooled_vs_matchedreps	10.4279	10.0743	0.353613	2.92069	4.59505	0.002631	0.123926	0.0238095	6	3
KIFC1	KDpooled_vs_matchedreps	11.7434	12.0733	-0.329968	-3.3854	-5.07614	0.00263807	0.123934	0.0238095	6	3
UBE2G2	KDpooled_vs_matchedreps	11.8936	12.2288	-0.335157	-2.90934	-4.57766	0.00268353	0.125421	0.0238095	6	3
NAT13	KDpooled_vs_matchedreps	12.5631	11.9019	0.661147	3.06018	4.71692	0.0026837	0.125421	0.0238095	6	3
FERMT2	KDpooled_vs_matchedreps	9.09246	8.46851	0.623948	3.77397	5.5217	0.0026932	0.125538	0.0238095	6	3
LOC595101	KDpooled_vs_matchedreps	12.6594	12.3596	0.299785	5.03747	7.02029	0.00272713	0.126407	0.0238095	6	3
LOC344328	KDpooled_vs_matchedreps	12.2936	11.9926	0.300935	3.18585	4.84428	0.00273357	0.126407	0.0238095	6	3
TUFM	KDpooled_vs_matchedreps	14.7884	15.0944	-0.30603	-3.26563	-4.93121	0.00274303	0.126407	0.0238095	6	3
CNTLN	KDpooled_vs_matchedreps	7.86522	7.60079	0.264422	2.79179	4.56688	0.00274372	0.126407	0.0238095	6	3
CXorf24	KDpooled_vs_matchedreps	7.23389	7.00179	0.232103	2.82995	4.51705	0.00275024	0.126407	0.0238095	6	3
RNF114	KDpooled_vs_matchedreps	13.8205	13.474	0.346517	3.00547	4.65408	0.00275409	0.126407	0.0238095	6	3
IL20RA	KDpooled_vs_matchedreps	7.31237	7.04131	0.271058	2.79573	4.61878	0.00278795	0.127634	0.0238095	6	3
CNDP2	KDpooled_vs_matchedreps	11.2553	11.4884	-0.23313	-2.93341	-4.58057	0.00280149	0.127839	0.047619	6	3
STOML2	KDpooled_vs_matchedreps	12.995	13.271	-0.276025	-4.4264	-6.28418	0.0028116	0.127839	0.0238095	6	3
C15orf57	KDpooled_vs_matchedreps	9.77421	9.92245	-0.148243	-2.91125	-4.93349	0.00281379	0.127839	0.0238095	6	3
SYT12	KDpooled_vs_matchedreps	7.65758	7.28091	0.376675	3.05384	5.25294	0.00282854	0.128184	0.0238095	6	3
CKLF	KDpooled_vs_matchedreps	13.6909	13.4817	0.209205	2.78962	4.61788	0.00284437	0.128289	0.0238095	6	3
SH3BP5	KDpooled_vs_matchedreps	10.5505	10.1395	0.410917	2.94207	4.58113	0.00285799	0.128289	0.0238095	6	3
POLR2E	KDpooled_vs_matchedreps	11.7926	11.9299	-0.137357	-2.90984	-4.55214	0.00285946	0.128289	0.0238095	6	3
RBM23	KDpooled_vs_matchedreps	10.8852	11.0501	-0.16491	-3.10509	-5.36618	0.00286582	0.128289	0.0238095	6	3
C3orf26	KDpooled_vs_matchedreps	14.4005	14.1209	0.2796	2.85929	4.51059	0.00286779	0.128289	0.0238095	6	3
SRRD	KDpooled_vs_matchedreps	11.0257	10.7516	0.274043	2.80698	4.48037	0.00287373	0.128289	0.0238095	6	3
C14orf68	KDpooled_vs_matchedreps	8.22603	8.47153	-0.245507	-2.76444	-4.50455	0.00289063	0.128722	0.0238095	6	3
TCFL5	KDpooled_vs_matchedreps	12.6048	12.3525	0.252277	4.12491	5.91701	0.00291074	0.129297	0.0238095	6	3
C18orf19	KDpooled_vs_matchedreps	11.3325	10.9749	0.35767	2.80697	4.69177	0.0029265	0.129676	0.0238095	6	3
ATXN3	KDpooled_vs_matchedreps	12.0239	11.5542	0.469698	2.80401	4.46562	0.00293564	0.129701	0.0238095	6	3
