gene	contrast	mean_KD	mean_CTRL	log2FC	cohens_d	t_stat	p_welch	q_welch_BH	p_mannwhitney	n_a	n_b
HIST1H4D	KDpooled_vs_mock	12.854	12.6792	0.17482	0.385488	0.630002	0.549116	0.737867	1	6	3
ZNF24	KDpooled_vs_mock	13.6105	13.565	0.0455517	0.410085	0.631914	0.549159	0.737867	0.547619	6	3
DNAJC8	KDpooled_vs_mock	13.2456	13.1828	0.0628467	0.424095	0.636283	0.549184	0.737867	0.547619	6	3
TPRX1	KDpooled_vs_mock	7.67961	7.62873	0.0508833	0.401545	0.630004	0.549206	0.737867	0.547619	6	3
CACNA1F	KDpooled_vs_mock	7.29871	7.25586	0.0428567	0.386931	0.629536	0.549227	0.737867	0.904762	6	3
MYST4	KDpooled_vs_mock	7.43177	7.36742	0.06435	0.388202	0.628889	0.549504	0.738081	0.547619	6	3
BEND6	KDpooled_vs_mock	6.83681	6.87499	-0.03818	-0.474293	-0.65808	0.549505	0.738081	0.547619	6	3
CXorf40B	KDpooled_vs_mock	12.759	12.7024	0.0565883	0.380688	0.630754	0.549509	0.738081	1	6	3
TOR1AIP1	KDpooled_vs_mock	9.00731	9.07124	-0.0639367	-0.399629	-0.628879	0.549772	0.738378	0.380952	6	3
RPRML	KDpooled_vs_mock	7.86114	7.9007	-0.03956	-0.379946	-0.630283	0.549897	0.738401	0.547619	6	3
UTP3	KDpooled_vs_mock	13.1619	13.086	0.0759683	0.370012	0.640306	0.549969	0.738401	0.547619	6	3
ZNF568	KDpooled_vs_mock	6.51879	6.42664	0.0921533	0.497497	0.669162	0.549998	0.738401	0.547619	6	3
FBXO45	KDpooled_vs_mock	10.2097	10.0808	0.128942	0.39062	0.627849	0.550034	0.738401	0.904762	6	3
B3GNT4	KDpooled_vs_mock	7.80137	7.87091	-0.0695383	-0.375824	-0.632471	0.550046	0.738401	0.904762	6	3
HMGB2	KDpooled_vs_mock	15.6835	15.6553	0.0281333	0.427421	0.636417	0.550067	0.738401	0.547619	6	3
IL1F5	KDpooled_vs_mock	7.05342	6.99633	0.0570883	0.420681	0.633956	0.550077	0.738401	0.904762	6	3
LIN7B	KDpooled_vs_mock	10.1497	10.1989	-0.0491533	-0.394618	-0.627492	0.550326	0.738652	0.904762	6	3
SLC36A3	KDpooled_vs_mock	8.22828	8.15714	0.0711417	0.431001	0.637466	0.550346	0.738652	0.714286	6	3
HCRTR1	KDpooled_vs_mock	10.8395	10.7227	0.116738	0.383406	0.627582	0.550683	0.739049	0.904762	6	3
STXBP1	KDpooled_vs_mock	9.18004	9.23493	-0.0548967	-0.370548	-0.636147	0.550888	0.739234	0.714286	6	3
TCERG1	KDpooled_vs_mock	10.8999	10.9615	-0.0615317	-0.371514	-0.634679	0.550904	0.739234	1	6	3
TPRG1	KDpooled_vs_mock	6.91171	6.79545	0.11626	0.375653	0.630332	0.551004	0.739313	0.904762	6	3
BOLA1	KDpooled_vs_mock	11.6291	11.5848	0.0442667	0.438211	0.63947	0.551148	0.739452	0.714286	6	3
CST11	KDpooled_vs_mock	6.78499	6.86229	-0.0772983	-0.50971	-0.674037	0.551236	0.739492	0.547619	6	3
OR7D4	KDpooled_vs_mock	7.55035	7.47669	0.073665	0.441114	0.640566	0.551276	0.739492	0.904762	6	3
SLC15A1	KDpooled_vs_mock	7.03723	6.96695	0.0702883	0.444351	0.641904	0.551344	0.739492	0.714286	6	3
C18orf12	KDpooled_vs_mock	11.1292	11.2439	-0.114698	-0.393759	-0.625829	0.551365	0.739492	0.714286	6	3
TMEM68	KDpooled_vs_mock	9.63336	9.73385	-0.100495	-0.402537	-0.627077	0.551384	0.739492	0.547619	6	3
LRAT	KDpooled_vs_mock	7.39854	7.60119	-0.202645	-0.474194	-0.655663	0.551616	0.739718	0.547619	6	3
E2F1	KDpooled_vs_mock	12.4417	12.3934	0.04837	0.37678	0.628152	0.551658	0.739718	0.547619	6	3
UNK	KDpooled_vs_mock	11.735	11.6795	0.0554467	0.368945	0.636303	0.551677	0.739718	1	6	3
PPP1R3A	KDpooled_vs_mock	6.69801	6.66664	0.0313683	0.429004	0.634934	0.551782	0.739765	0.547619	6	3
LOC751071	KDpooled_vs_mock	10.0698	10.2018	-0.131943	-0.376421	-0.628004	0.551819	0.739765	1	6	3
FAM178B	KDpooled_vs_mock	11.3056	11.3896	-0.0839867	-0.369222	-0.635252	0.551839	0.739765	0.547619	6	3
ROCK2	KDpooled_vs_mock	11.5371	11.6248	-0.0877617	-0.37857	-0.626824	0.551876	0.739765	0.380952	6	3
DNAH7	KDpooled_vs_mock	7.46471	7.39248	0.07223	0.422898	0.632373	0.551971	0.739837	0.547619	6	3
KRTAP15-1	KDpooled_vs_mock	6.97326	7.02064	-0.0473833	-0.447225	-0.642055	0.552321	0.740251	0.714286	6	3
HOMER2	KDpooled_vs_mock	6.7229	6.68998	0.0329233	0.373866	0.628231	0.55246	0.740381	0.714286	6	3
TXK	KDpooled_vs_mock	6.88818	6.81309	0.0750883	0.37541	0.626905	0.552589	0.74043	1	6	3
BET3L	KDpooled_vs_mock	6.94323	6.85392	0.0893167	0.373778	0.627973	0.552597	0.74043	0.904762	6	3
ZNF713	KDpooled_vs_mock	13.3078	13.412	-0.104145	-0.444824	-0.64063	0.55262	0.74043	0.547619	6	3
C3orf54	KDpooled_vs_mock	9.55026	9.67516	-0.1249	-0.373866	-0.627487	0.552777	0.740479	0.380952	6	3
ACTL6A	KDpooled_vs_mock	14.284	14.2491	0.0349483	0.507875	0.67138	0.552779	0.740479	0.714286	6	3
MKRN1	KDpooled_vs_mock	13.9501	13.8292	0.12085	0.375349	0.626502	0.552788	0.740479	0.904762	6	3
RUNDC1	KDpooled_vs_mock	9.97855	10.0489	-0.070355	-0.36759	-0.634892	0.552822	0.740479	1	6	3
C3orf14	KDpooled_vs_mock	6.22654	6.37294	-0.146402	-0.56729	-0.701868	0.552872	0.740491	0.904762	6	3
KLRC2	KDpooled_vs_mock	13.4617	13.5927	-0.130997	-0.371367	-0.628983	0.55303	0.740647	0.904762	6	3
CCDC70	KDpooled_vs_mock	6.33103	6.29761	0.03342	0.545335	0.690216	0.553199	0.740739	1	6	3
WBSCR27	KDpooled_vs_mock	9.82448	9.95625	-0.131772	-0.382288	-0.623129	0.553257	0.740739	0.547619	6	3
GPR85	KDpooled_vs_mock	6.8171	6.71294	0.104158	0.371014	0.628735	0.553261	0.740739	0.904762	6	3
ETV1	KDpooled_vs_mock	8.51824	8.64151	-0.12327	-0.383931	-0.622875	0.553263	0.740739	1	6	3
NAV1	KDpooled_vs_mock	8.12596	8.21795	-0.09199	-0.368315	-0.631973	0.553315	0.740753	0.547619	6	3
C6orf114	KDpooled_vs_mock	6.86682	6.77205	0.0947667	0.373658	0.626	0.553486	0.7408	0.904762	6	3
STAG3L1	KDpooled_vs_mock	12.1607	12.0391	0.121652	0.429258	0.632949	0.553508	0.7408	0.714286	6	3
TRIM34	KDpooled_vs_mock	7.63657	7.51147	0.125097	0.459234	0.646272	0.553514	0.7408	0.380952	6	3
IL17RA	KDpooled_vs_mock	9.20901	9.10597	0.103043	0.377658	0.623894	0.553515	0.7408	0.714286	6	3
TOM1	KDpooled_vs_mock	7.57885	7.63482	-0.055965	-0.463534	-0.648157	0.55367	0.740952	0.904762	6	3
DTNBP1	KDpooled_vs_mock	12.21	12.2748	-0.064875	-0.366895	-0.632805	0.553799	0.741069	1	6	3
PCDHGB8P	KDpooled_vs_mock	6.0867	6.25431	-0.167613	-0.57303	-0.70358	0.553936	0.741157	1	6	3
C19orf39	KDpooled_vs_mock	10.617	10.6991	-0.082145	-0.374977	-0.624107	0.553993	0.741157	0.380952	6	3
ZDHHC8P	KDpooled_vs_mock	7.23243	7.28022	-0.0477917	-0.444993	-0.639082	0.554023	0.741157	0.547619	6	3
LOC643015	KDpooled_vs_mock	9.12681	9.05859	0.06822	0.411163	0.62577	0.554031	0.741157	0.547619	6	3
CACNA1B	KDpooled_vs_mock	10.1542	10.3207	-0.166447	-0.373104	-0.62504	0.554071	0.741157	0.547619	6	3
FABP3	KDpooled_vs_mock	7.38693	7.27852	0.108417	0.371997	0.625593	0.554175	0.741241	1	6	3
LOC100128588	KDpooled_vs_mock	7.02213	6.98988	0.032255	0.443129	0.637817	0.554394	0.741454	0.714286	6	3
LOC730038	KDpooled_vs_mock	8.35878	8.45488	-0.096105	-0.516115	-0.673738	0.554468	0.741454	0.380952	6	3
EEF1D	KDpooled_vs_mock	17.3986	17.3763	0.0223483	0.42073	0.628473	0.554477	0.741454	0.714286	6	3
PDHA2	KDpooled_vs_mock	6.55665	6.53563	0.021025	0.406139	0.623644	0.554531	0.741454	0.904762	6	3
FGD5	KDpooled_vs_mock	10.6913	10.8417	-0.150378	-0.368838	-0.627661	0.554541	0.741454	0.904762	6	3
UCP3	KDpooled_vs_mock	9.89519	10.0215	-0.126283	-0.381577	-0.620839	0.554613	0.74146	0.380952	6	3
OAZ1	KDpooled_vs_mock	17.8483	17.7778	0.070485	0.428233	0.631179	0.554638	0.74146	0.904762	6	3
C10orf57	KDpooled_vs_mock	9.20816	9.10358	0.10458	0.398308	0.6216	0.554669	0.74146	0.547619	6	3
ZNF331	KDpooled_vs_mock	8.89733	8.98347	-0.0861467	-0.39812	-0.621441	0.554756	0.741516	0.714286	6	3
MARS2	KDpooled_vs_mock	7.71162	7.64944	0.0621817	0.474535	0.652217	0.554851	0.741516	0.547619	6	3
PPIL1	KDpooled_vs_mock	13.5379	13.4646	0.0733733	0.380513	0.620536	0.554884	0.741516	0.904762	6	3
LOC100131419	KDpooled_vs_mock	6.63324	6.60676	0.0264833	0.389255	0.619998	0.554946	0.741516	0.904762	6	3
GBE1	KDpooled_vs_mock	12.735	12.6438	0.0911317	0.375009	0.622052	0.554968	0.741516	0.547619	6	3
TAOK1	KDpooled_vs_mock	8.68009	8.73723	-0.05714	-0.389724	-0.619917	0.555018	0.741516	0.547619	6	3
CPD	KDpooled_vs_mock	9.47	9.63	-0.159995	-0.367752	-0.627623	0.555027	0.741516	1	6	3
LOC554203	KDpooled_vs_mock	11.5071	11.553	-0.0458983	-0.378194	-0.620771	0.555042	0.741516	0.904762	6	3
PPM1A	KDpooled_vs_mock	12.0373	12.0059	0.0313533	0.405447	0.622492	0.555254	0.741744	0.714286	6	3
DENND2A	KDpooled_vs_mock	7.84665	7.74561	0.101042	0.479312	0.654023	0.555364	0.741835	0.547619	6	3
KHDC1	KDpooled_vs_mock	6.8159	6.89101	-0.0751117	-0.554801	-0.692581	0.555409	0.74184	0.904762	6	3
TPM3	KDpooled_vs_mock	14.415	14.4654	-0.050415	-0.3662	-0.628443	0.555486	0.741874	0.547619	6	3
INS	KDpooled_vs_mock	7.818	7.88422	-0.0662183	-0.431576	-0.631501	0.555517	0.741874	0.547619	6	3
LRRC32	KDpooled_vs_mock	7.60297	7.51501	0.08796	0.493126	0.660703	0.555618	0.741955	0.380952	6	3
ZDHHC16	KDpooled_vs_mock	11.6529	11.6136	0.0393	0.391464	0.619002	0.555725	0.742042	1	6	3
HIST1H3H	KDpooled_vs_mock	10.3697	10.2591	0.110578	0.490209	0.659024	0.555799	0.742055	0.547619	6	3
CLDN19	KDpooled_vs_mock	6.73924	6.70652	0.03272	0.375451	0.620158	0.555817	0.742055	0.714286	6	3
FAM164A	KDpooled_vs_mock	10.7503	10.712	0.038255	0.412665	0.623682	0.556037	0.742292	0.714286	6	3
GLIPR1L2	KDpooled_vs_mock	7.28212	7.16021	0.121917	0.457462	0.642516	0.556092	0.74231	0.714286	6	3
MYH2	KDpooled_vs_mock	6.84806	6.77652	0.0715483	0.40751	0.621608	0.556377	0.742636	0.904762	6	3
SF4	KDpooled_vs_mock	11.6225	11.6702	-0.0476633	-0.482867	-0.654531	0.556511	0.742753	0.714286	6	3
KCNAB3	KDpooled_vs_mock	6.78359	6.82378	-0.040185	-0.429163	-0.629276	0.556547	0.742753	0.547619	6	3
PIK3R6	KDpooled_vs_mock	7.17638	7.24904	-0.0726667	-0.472655	-0.649343	0.556596	0.742763	0.547619	6	3
PIWIL2	KDpooled_vs_mock	7.35155	7.28362	0.06793	0.466952	0.646474	0.556653	0.742783	0.547619	6	3
TAPT1	KDpooled_vs_mock	10.1933	10.2714	-0.0781717	-0.376727	-0.617833	0.55682	0.742952	0.380952	6	3
SLC38A3	KDpooled_vs_mock	8.00038	7.91897	0.0814167	0.420905	0.625249	0.55716	0.743269	0.547619	6	3
RDH12	KDpooled_vs_mock	7.5838	7.65888	-0.075085	-0.368259	-0.621396	0.557177	0.743269	1	6	3
PALB2	KDpooled_vs_mock	8.52083	8.62166	-0.100838	-0.368759	-0.620968	0.557182	0.743269	0.904762	6	3
RSL1D1	KDpooled_vs_mock	13.7081	13.7424	-0.03422	-0.363343	-0.627645	0.55723	0.743277	1	6	3
CRABP1	KDpooled_vs_mock	9.98826	10.1478	-0.159538	-0.364081	-0.626166	0.557272	0.743277	0.547619	6	3
SLPI	KDpooled_vs_mock	9.89603	9.83074	0.0652917	0.380447	0.616153	0.5574	0.743393	0.904762	6	3
ATN1	KDpooled_vs_mock	14.2835	14.4241	-0.140575	-0.363744	-0.625735	0.557578	0.743575	0.547619	6	3
COX6B2	KDpooled_vs_mock	10.4567	10.5511	-0.0943717	-0.42405	-0.625922	0.557619	0.743575	0.714286	6	3
RIN3	KDpooled_vs_mock	8.46457	8.36747	0.0971067	0.374404	0.616746	0.557753	0.743698	1	6	3
LOC100131316	KDpooled_vs_mock	7.07461	7.1741	-0.0994917	-0.516564	-0.670221	0.557841	0.743761	0.547619	6	3
MAF	KDpooled_vs_mock	9.85609	9.71501	0.141077	0.369981	0.618342	0.557955	0.743857	0.547619	6	3
HYAL4	KDpooled_vs_mock	6.58838	6.53392	0.0544567	0.376443	0.615328	0.55822	0.744155	0.904762	6	3
MRFAP1	KDpooled_vs_mock	15.5275	15.5901	-0.0625883	-0.402009	-0.617323	0.558436	0.744384	0.714286	6	3
TRPV6	KDpooled_vs_mock	7.6804	7.58078	0.0996117	0.46826	0.645084	0.558475	0.744384	0.547619	6	3
CCL23	KDpooled_vs_mock	6.75837	6.73771	0.02066	0.395436	0.615246	0.558788	0.744747	0.904762	6	3
ACRBP	KDpooled_vs_mock	6.99337	7.13406	-0.140692	-0.546485	-0.684388	0.558888	0.744824	0.714286	6	3
BHLHE40	KDpooled_vs_mock	11.1892	11.1202	0.069055	0.376457	0.613995	0.558959	0.744864	0.547619	6	3
C1orf131	KDpooled_vs_mock	11.1207	11.2123	-0.09159	-0.372277	-0.615028	0.559016	0.744884	0.714286	6	3
HPS6	KDpooled_vs_mock	13.9723	13.9022	0.0700967	0.402749	0.616515	0.559204	0.74508	0.904762	6	3
PLEKHG4	KDpooled_vs_mock	9.56134	9.75474	-0.193402	-0.362047	-0.622545	0.559439	0.745276	1	6	3
LHCGR	KDpooled_vs_mock	6.6455	6.56026	0.0852433	0.487134	0.653417	0.559463	0.745276	1	6	3
LOC152663	KDpooled_vs_mock	15.6281	15.5609	0.0671967	0.361203	0.623932	0.559476	0.745276	0.547619	6	3
RPL41	KDpooled_vs_mock	17.6338	17.6927	-0.058865	-0.437018	-0.629031	0.55964	0.745439	0.547619	6	3
OR8G2	KDpooled_vs_mock	7.04183	6.98698	0.054855	0.40118	0.615197	0.559869	0.745648	0.714286	6	3
C2orf76	KDpooled_vs_mock	9.25851	9.32186	-0.0633517	-0.365106	-0.617448	0.559903	0.745648	0.714286	6	3
BAZ1B	KDpooled_vs_mock	12.7233	12.7699	-0.0466567	-0.365813	-0.616778	0.559922	0.745648	0.714286	6	3
TJAP1	KDpooled_vs_mock	9.9513	9.89887	0.0524283	0.382009	0.611707	0.560068	0.745767	0.904762	6	3
PHACTR2	KDpooled_vs_mock	9.71806	9.66434	0.05372	0.363935	0.618123	0.560094	0.745767	1	6	3
KRBA1	KDpooled_vs_mock	8.33378	8.28034	0.0534383	0.380819	0.611495	0.5602	0.745853	0.904762	6	3
KRTAP12-1	KDpooled_vs_mock	7.41314	7.28326	0.129882	0.528963	0.673843	0.560298	0.745928	0.547619	6	3
IREB2	KDpooled_vs_mock	9.87074	9.94211	-0.0713683	-0.363019	-0.618146	0.560466	0.745971	0.547619	6	3
LOC647065	KDpooled_vs_mock	8.77923	8.87821	-0.0989817	-0.363775	-0.617265	0.560483	0.745971	0.714286	6	3
YIPF2	KDpooled_vs_mock	11.1805	11.2781	-0.0975383	-0.422806	-0.621979	0.560496	0.745971	0.547619	6	3
TAS2R3	KDpooled_vs_mock	6.79574	6.76693	0.0288083	0.367095	0.614425	0.560533	0.745971	0.714286	6	3
LRRC1	KDpooled_vs_mock	10.6232	10.7185	-0.0952733	-0.386529	-0.611251	0.560555	0.745971	0.904762	6	3
DKFZp667E0512	KDpooled_vs_mock	7.159	7.08408	0.0749183	0.367221	0.614126	0.560632	0.745971	0.261905	6	3
LOC284912	KDpooled_vs_mock	7.13819	7.09741	0.040775	0.48781	0.652458	0.560641	0.745971	0.714286	6	3
ANXA13	KDpooled_vs_mock	6.89469	7.02663	-0.131935	-0.52487	-0.671244	0.56075	0.745971	0.547619	6	3
IL1R2	KDpooled_vs_mock	10.5987	10.7147	-0.11597	-0.359619	-0.622524	0.560767	0.745971	0.904762	6	3
LSM6	KDpooled_vs_mock	12.3808	12.4166	-0.0357767	-0.383905	-0.610684	0.560774	0.745971	0.904762	6	3
LOC144486	KDpooled_vs_mock	8.02928	7.92015	0.10913	0.405462	0.615282	0.560788	0.745971	0.714286	6	3
PCDHA5	KDpooled_vs_mock	7.61352	7.55349	0.060035	0.44708	0.6322	0.560888	0.746049	0.714286	6	3
LRRC49	KDpooled_vs_mock	11.2806	11.3612	-0.08069	-0.363431	-0.615983	0.561112	0.746292	0.714286	6	3
CDK5R2	KDpooled_vs_mock	11.0799	11.2154	-0.135442	-0.366259	-0.613519	0.56118	0.746327	0.380952	6	3
DIAPH2	KDpooled_vs_mock	8.93375	8.86564	0.0681133	0.359563	0.620895	0.561257	0.746337	0.547619	6	3
C9orf102	KDpooled_vs_mock	9.58068	9.67471	-0.09403	-0.365568	-0.6137	0.561308	0.746337	1	6	3
KNDC1	KDpooled_vs_mock	6.89066	6.85933	0.0313267	0.447248	0.631799	0.561312	0.746337	0.547619	6	3
SRrp35	KDpooled_vs_mock	6.82446	6.76078	0.0636817	0.482415	0.648894	0.561405	0.746405	0.547619	6	3
ZNF425	KDpooled_vs_mock	8.65148	8.56713	0.0843467	0.402077	0.613239	0.561563	0.74656	0.714286	6	3
TMEM81	KDpooled_vs_mock	7.4476	7.33465	0.112947	0.389258	0.610031	0.561657	0.746629	0.904762	6	3
ITIH1	KDpooled_vs_mock	7.92323	7.97545	-0.0522167	-0.439044	-0.627536	0.561736	0.746679	0.547619	6	3
KNCN	KDpooled_vs_mock	7.1341	7.01812	0.115982	0.360602	0.617391	0.561819	0.746734	0.547619	6	3
ATG4C	KDpooled_vs_mock	9.49046	9.59555	-0.105093	-0.364938	-0.61268	0.561948	0.74685	0.714286	6	3
LOC284296	KDpooled_vs_mock	8.21525	8.31725	-0.102002	-0.502855	-0.658342	0.562237	0.747179	0.714286	6	3
ORAI3	KDpooled_vs_mock	8.27703	8.21753	0.0594967	0.40797	0.614145	0.562344	0.747197	0.547619	6	3
FOXC2	KDpooled_vs_mock	12.9253	13.094	-0.16874	-0.371439	-0.608935	0.562349	0.747197	0.547619	6	3
SEPW1	KDpooled_vs_mock	14.641	14.7055	-0.0644983	-0.374414	-0.60832	0.562375	0.747197	1	6	3
NAP1L3	KDpooled_vs_mock	6.54656	6.89375	-0.34719	-0.560336	-0.687379	0.562451	0.747243	0.547619	6	3
TEX13A	KDpooled_vs_mock	6.43968	6.53507	-0.0953917	-0.489925	-0.651443	0.562533	0.747295	0.547619	6	3
C3orf16	KDpooled_vs_mock	6.79028	6.75628	0.0339917	0.426107	0.620727	0.562713	0.747479	0.547619	6	3
FLJ25037	KDpooled_vs_mock	6.78092	6.70381	0.0771067	0.373293	0.606793	0.563347	0.748266	0.904762	6	3
JMJD6	KDpooled_vs_mock	11.2326	11.295	-0.0624183	-0.395334	-0.60877	0.563528	0.748396	0.714286	6	3
GYS2	KDpooled_vs_mock	6.65356	6.60815	0.0454083	0.39551	0.608727	0.563594	0.748396	0.714286	6	3
CCDC102B	KDpooled_vs_mock	6.96108	6.90536	0.0557283	0.460775	0.635696	0.563624	0.748396	0.380952	6	3
LOC645722	KDpooled_vs_mock	9.53345	9.60401	-0.0705583	-0.420985	-0.617511	0.563635	0.748396	0.714286	6	3
WASF1	KDpooled_vs_mock	11.2637	11.3059	-0.0421967	-0.404209	-0.611231	0.563656	0.748396	0.904762	6	3
ZNF579	KDpooled_vs_mock	17.0222	17.115	-0.0927867	-0.360604	-0.612165	0.563695	0.748396	0.547619	6	3
CAMK1G	KDpooled_vs_mock	7.84081	7.91409	-0.0732833	-0.44505	-0.628023	0.563749	0.748412	0.261905	6	3
MTSS1L	KDpooled_vs_mock	11.5263	11.7207	-0.19441	-0.358686	-0.613904	0.563903	0.748512	0.547619	6	3
TNFSF15	KDpooled_vs_mock	7.42802	7.49092	-0.0629033	-0.386987	-0.606406	0.563929	0.748512	0.380952	6	3
TXLNA	KDpooled_vs_mock	8.86123	8.80095	0.0602767	0.390244	0.606999	0.563949	0.748512	0.714286	6	3
C1orf100	KDpooled_vs_mock	6.59511	6.47545	0.11966	0.541867	0.676211	0.564053	0.748569	0.547619	6	3
TBC1D10A	KDpooled_vs_mock	10.4799	10.4297	0.0502	0.360605	0.610984	0.564152	0.748569	0.547619	6	3
DNAJB8	KDpooled_vs_mock	6.73789	6.71069	0.0272017	0.358969	0.612788	0.564159	0.748569	0.547619	6	3
MGC27348	KDpooled_vs_mock	17.438	17.4879	-0.049935	-0.398812	-0.608871	0.564184	0.748569	1	6	3
KLK14	KDpooled_vs_mock	9.5998	9.7202	-0.120395	-0.402329	-0.60993	0.564201	0.748569	0.380952	6	3
RPL11	KDpooled_vs_mock	17.7443	17.8288	-0.0844967	-0.42802	-0.619702	0.564296	0.748603	0.714286	6	3
TUB	KDpooled_vs_mock	7.05039	7.01224	0.0381567	0.372207	0.605192	0.564359	0.748603	0.547619	6	3
ADCY4	KDpooled_vs_mock	7.16454	7.11671	0.0478283	0.405394	0.610726	0.564373	0.748603	0.904762	6	3
FRAT2	KDpooled_vs_mock	11.7745	11.7188	0.055705	0.375929	0.604778	0.564419	0.748603	0.714286	6	3
LOC730961	KDpooled_vs_mock	6.88341	6.8142	0.0692133	0.449188	0.629161	0.564474	0.748603	0.904762	6	3
PRTN3	KDpooled_vs_mock	7.14969	7.04384	0.105852	0.528344	0.66886	0.564477	0.748603	0.714286	6	3
MAPK4	KDpooled_vs_mock	7.34038	7.44561	-0.105232	-0.459379	-0.634017	0.564523	0.748609	0.714286	6	3
RNF151	KDpooled_vs_mock	8.19146	8.24668	-0.0552167	-0.442832	-0.625742	0.564854	0.748993	0.714286	6	3
MRPL15	KDpooled_vs_mock	13.836	13.9135	-0.0775667	-0.357001	-0.612886	0.565057	0.749206	1	6	3
GSG1	KDpooled_vs_mock	7.07599	7.14298	-0.06699	-0.471532	-0.639339	0.56513	0.749222	0.547619	6	3
TMEM125	KDpooled_vs_mock	10.5081	10.6342	-0.126058	-0.368972	-0.604324	0.56519	0.749222	0.547619	6	3
CNNM1	KDpooled_vs_mock	6.93931	6.89887	0.0404433	0.411942	0.612078	0.565194	0.749222	0.714286	6	3
LOC100131165	KDpooled_vs_mock	7.15915	7.21399	-0.0548417	-0.402231	-0.608447	0.565346	0.749315	0.904762	6	3
EPM2A	KDpooled_vs_mock	9.09014	9.18925	-0.09911	-0.415696	-0.613347	0.565348	0.749315	0.714286	6	3
APOBEC3H	KDpooled_vs_mock	6.95557	6.98036	-0.0247933	-0.380339	-0.603209	0.56552	0.749439	0.380952	6	3
RAD21L1	KDpooled_vs_mock	6.63237	6.59056	0.0418117	0.485301	0.645812	0.565525	0.749439	0.380952	6	3
SLC2A3P1	KDpooled_vs_mock	6.81169	6.7717	0.0399833	0.447964	0.627118	0.565781	0.749708	0.714286	6	3
TMEM40	KDpooled_vs_mock	9.84297	9.93626	-0.09329	-0.399535	-0.606995	0.565811	0.749708	0.380952	6	3
ARAP2	KDpooled_vs_mock	8.71814	8.61466	0.10348	0.366233	0.602916	0.566351	0.750368	0.714286	6	3
PNPLA5	KDpooled_vs_mock	8.61495	8.45565	0.159295	0.497212	0.650865	0.566416	0.750398	0.380952	6	3
PRR16	KDpooled_vs_mock	6.57884	6.52656	0.0522767	0.354086	0.612981	0.566591	0.750544	0.714286	6	3
C7orf36	KDpooled_vs_mock	10.7283	10.7589	-0.0305617	-0.3674	-0.602111	0.566609	0.750544	0.714286	6	3
LOC400960	KDpooled_vs_mock	9.8538	9.69146	0.162342	0.356936	0.607919	0.566804	0.750747	0.714286	6	3
LCE1F	KDpooled_vs_mock	8.49527	8.53578	-0.04051	-0.41582	-0.611461	0.566974	0.750916	0.904762	6	3
NAT13	KDpooled_vs_mock	12.5631	12.4953	0.0677867	0.357581	0.606637	0.567023	0.750917	0.380952	6	3
POU2F3	KDpooled_vs_mock	7.26044	7.32824	-0.0678067	-0.492147	-0.6475	0.56714	0.750917	0.714286	6	3
KCNJ13	KDpooled_vs_mock	6.84926	6.89215	-0.0428983	-0.451649	-0.627366	0.567141	0.750917	0.714286	6	3
TASP1	KDpooled_vs_mock	10.7977	10.7204	0.07727	0.361912	0.60313	0.567142	0.750917	0.714286	6	3
LOC389386	KDpooled_vs_mock	9.1863	9.06042	0.125872	0.363815	0.602084	0.567223	0.750968	0.714286	6	3
MKRN3	KDpooled_vs_mock	7.27692	7.16207	0.11485	0.508876	0.655649	0.567452	0.751216	0.547619	6	3
SERPINB3	KDpooled_vs_mock	7.44436	7.38541	0.0589567	0.443026	0.622694	0.567649	0.751422	0.547619	6	3
DEFA5	KDpooled_vs_mock	10.3846	10.0937	0.290903	0.355684	0.606944	0.567704	0.751425	0.714286	6	3
VEPH1	KDpooled_vs_mock	6.98474	7.05463	-0.0698933	-0.359174	-0.603537	0.567735	0.751425	0.714286	6	3
SEC22A	KDpooled_vs_mock	10.9198	10.9696	-0.04985	-0.361346	-0.602014	0.567814	0.751443	0.714286	6	3
VWA5B2	KDpooled_vs_mock	9.05825	9.11588	-0.057635	-0.361853	-0.601717	0.567833	0.751443	0.547619	6	3
PREX2	KDpooled_vs_mock	7.47173	7.54334	-0.0716133	-0.387352	-0.60098	0.567874	0.751443	0.380952	6	3
COX19	KDpooled_vs_mock	10.1787	10.0909	0.087815	0.353825	0.608524	0.56806	0.751601	0.380952	6	3
CPNE4	KDpooled_vs_mock	7.05494	7.10111	-0.0461683	-0.425955	-0.614438	0.568077	0.751601	0.714286	6	3
CYP20A1	KDpooled_vs_mock	9.44326	9.37861	0.0646533	0.382078	0.599521	0.568192	0.751697	0.714286	6	3
MARCH4	KDpooled_vs_mock	8.3202	8.07338	0.24682	0.354308	0.607079	0.568293	0.751737	1	6	3
GALNAC4S-6ST	KDpooled_vs_mock	11.3981	11.5403	-0.142147	-0.354523	-0.606653	0.568336	0.751737	0.904762	6	3
ZBTB32	KDpooled_vs_mock	6.28144	6.26104	0.0203983	0.37555	0.598579	0.568348	0.751737	0.380952	6	3
PLK5P	KDpooled_vs_mock	7.13688	7.25252	-0.115638	-0.437956	-0.61942	0.568458	0.751827	0.547619	6	3
CEP164	KDpooled_vs_mock	10.3466	10.3994	-0.0528367	-0.377727	-0.598425	0.568557	0.751903	0.547619	6	3
ARNT	KDpooled_vs_mock	7.4789	7.57577	-0.09687	-0.355866	-0.603784	0.568808	0.752126	1	6	3
