gene	cohort_key	tismo_label	gse_id	n_baseline	n_treated	mean_baseline	mean_treated	median_baseline	median_treated	delta_mean	delta_median	dir_mean	dir_median	tismo_pvalue	is_lung	shared_baseline_risk
Cldn4	B16_GSE150401_antiPD1	B16_GSE150401_antiPD1(n=8)	GSE150401	4	4	0.0	0.0	0.0	0.0	0.0	0.0	TIE	TIE		False	0
Cldn4	B16_GSE151829_Aire_KO_antiCTLA4	B16_GSE151829_Aire_KO_antiCTLA4(n=11)	GSE151829	5	6	0.3067418052196312	0.13393350758353934	0.213083798709614	0.067858791673807	-0.17280829763609185	-0.14522500703580699	DOWN	DOWN	0.564429235083819	False	0
Cldn4	B16_GSE151829_antiCTLA4	B16_GSE151829_antiCTLA4(n=9)	GSE151829	3	6	0.04129928145875606	0.10388464706408816	0.0425219232427201	0.0896624137967114	0.0625853656053321	0.047140490553991304	UP	UP	0.564429235083819	False	0
Cldn4	B16_GSE152925_Man2a1_KO_antiPDL1	B16_GSE152925_Man2a1_KO_antiPDL1(n=6)	GSE152925	3	3	0.0	0.0	0.0	0.0	0.0	0.0	TIE	TIE		False	0
Cldn4	B16_GSE152925_antiPDL1	B16_GSE152925_antiPDL1(n=12)	GSE152925	6	6	0.021235350504255197	0.0030393653574435665	0.0	0.0	-0.01819598514681163	0.0	DOWN	TIE		False	0
Cldn4	B16_GSE152925_swainsonine_antiPDL1	B16_GSE152925_swainsonine_antiPDL1(n=6)	GSE152925	3	3	0.07334788101872633	0.15290240243163725	0.0	0.0450009312387138	0.07955452141291092	0.0450009312387138	UP	UP	0.779007177329248	False	0
Cldn4	BNL-MEA_GSE148947_antiPD1	BNL-MEA_GSE148947_antiPD1(n=6)	GSE148947	3	3	0.671056938695246	1.0991225739881736	0.235470966397632	0.991084062016367	0.4280656352929276	0.755613095618735	UP	UP	0.821969791425645	False	0
Cldn4	BNL-MEA_GSE148947_regorafenib_5_antiPD1	BNL-MEA_GSE148947_regorafenib_5_antiPD1(n=6)	GSE148947	3	3	0.3894955993823317	0.7123454113447806	0.336137111169699	0.813119939123847	0.3228498119624489	0.4769828279541479	UP	UP	0.991913053993249	False	0
Cldn4	CT26_ERP114266_day14_antiCTLA4&antiPDL1	CT26_ERP114266_day14_antiCTLA4&antiPDL1(n=10)	ERP114266	5	5	0.08374363448948113	0.43952350563367426	0.0874537930231873	0.152264920111525	0.3557798711441931	0.06481112708833771	UP	UP	0.0122561525523558	False	0
Cldn4	CT26_ERP114266_day7_antiCTLA4&antiPDL1	CT26_ERP114266_day7_antiCTLA4&antiPDL1(n=10)	ERP114266	5	5	0.8635409095247837	0.7287512934632199	0.458136562883781	0.165131133893957	-0.1347896160615638	-0.293005428989824	DOWN	DOWN	0.940780471951067	False	0
Cldn4	CT26_GSE139475_antiPD1	CT26_GSE139475_antiPD1(n=14)	GSE139475	5	9	1.074877193479072	0.7196925791129607	1.14179216114684	0.768022979415869	-0.35518461436611126	-0.37376918173097107	DOWN	DOWN	0.335343222972471	False	0
Cldn4	CT26_GSE153239_FcS_antiGARP:TGFb_FcD_antiPD1	CT26_GSE153239_FcS_antiGARP:TGFb_FcD_antiPD1(n=10)	GSE153239	5	5	0.4301268946357755	0.9795424785165496	0.482335868270211	0.188559601295096	0.5494155838807742	-0.29377626697511505	UP	DOWN	0.290485357276973	False	0
Cldn4	CT26_GSE153239_FcS_antiGARP:TGFb_WT_antiPD1	CT26_GSE153239_FcS_antiGARP:TGFb_WT_antiPD1(n=10)	GSE153239	5	5	0.46691004130120745	0.8992465962764014	0.145664471531024	0.771318410885129	0.4323365549751939	0.625653939354105	UP	UP	0.373623837536422	False	0
Cldn4	CT26_GSE153239_FcS_antiPD1	CT26_GSE153239_FcS_antiPD1(n=10)	GSE153239	5	5	0.2936265918777111	0.47664327082002866	0.43986022345491	0.379810127166109	0.18301667894231755	-0.06005009628880098	UP	DOWN	0.999953620793337	False	0
Cldn4	CT26_GSE153239_FcS_antiTGFb_antiPD1	CT26_GSE153239_FcS_antiTGFb_antiPD1(n=10)	GSE153239	5	5	0.40726674503123766	0.6708006399438484	0.0087501672858076	0.15600421057879	0.26353389491261076	0.1472540432929824	UP	UP	0.989431937816084	False	0
Cldn4	D3UV2_GSE159344_antiPD1	D3UV2_GSE159344_antiPD1(n=6)	GSE159344	3	3	0.10005597973651033	0.5758237067181168	0.143115171814098	0.0870459270131905	0.47576772698160646	-0.0560692448009075	UP	DOWN	0.460067257325625	False	0
Cldn4	D4M.3A.3_GSE159344_antiPD1	D4M.3A.3_GSE159344_antiPD1(n=6)	GSE159344	3	3	0.09632113449793633	0.0	0.141725747302057	0.0	-0.09632113449793633	-0.141725747302057	DOWN	DOWN	0.999991667614612	False	0
Cldn4	E0771_GSE174053_high.fat.diet_antiPD1	E0771_GSE174053_high.fat.diet_antiPD1(n=16)	GSE174053	8	8	0.8743712081873632	0.8382443371357469	0.1828571742151165	0.672658719764025	-0.03612687105161638	0.48980154554890853	DOWN	UP	0.711770180725961	False	0
Cldn4	EMT6_GSE107801_antiPDL1	EMT6_GSE107801_antiPDL1(n=20)	GSE107801	10	10	0.21473811868799192	0.45843769101455356	0.1674362528013275	0.22548122532937198	0.24369957232656164	0.05804497252804447	UP	UP	0.746566048549853	False	0
Cldn4	EMT6_GSE107801_antiTGFb_trap_antiPDL1	EMT6_GSE107801_antiTGFb_trap_antiPDL1(n=20)	GSE107801	10	10	0.23495080701674637	0.97220228367741	0.11088854003094015	0.963871624881366	0.7372514766606637	0.8529830848504258	UP	UP	0.0135050657257688	False	0
Cldn4	KPB25L_GSE124821_UV_day3_antiCTLA4&antiPD1	KPB25L_GSE124821_UV_day3_antiCTLA4&antiPD1(n=7)	GSE124821	4	3	4.99337729084064	5.239179754576163	4.976323987467775	4.93435887217286	0.24580246373552317	-0.0419651152949152	UP	DOWN	0.963953546944547	False	0
Cldn4	KPB25L_GSE124821_UV_day7_antiCTLA4&antiPD1	KPB25L_GSE124821_UV_day7_antiCTLA4&antiPD1(n=10)	GSE124821	4	6	3.7428033598192023	3.5385546534677754	3.605122561058423	4.52404342655611	-0.2042487063514269	0.9189208654976873	DOWN	UP	0.617159811457574	False	0
