graph	nhood	n_cells	n_tnk	n_malig	frac_tnk	frac_malig	cldn4_all_mean	cldn4_malig_mean	dominant_lineage	n_samples_present	n_cells_da	cldn4_rho	cldn4_p	cldn4_testable	cldn4_BH_FDR	cldn4_SpatialFDR
GSE205335	2600	31	0	1	0.0	0.03225806451612903	0.0945998802781105	0.0	Fibroblasts	7	31	-0.5357142857142858	0.21521745567801298	True	0.9501089752289928	0.9494130709426671
GSE205335	2601	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	2602	31	0	0	0.0	0.0	0.06261695176362991		B/Plasma cells	1	31			False		
GSE205335	2603	31	0	0	0.0	0.0	0.051620062440633774		B/Plasma cells	1	31			False		
GSE205335	2604	31	29	1	0.9354838709677419	0.03225806451612903	0.0	0.0	T/NK cells	3	31			False		
GSE205335	2605	31	18	7	0.5806451612903226	0.22580645161290322	0.47840791940689087	1.3252286911010742	T/NK cells	10	31	-0.16363636363636364	0.6514773427962428	True	0.9501089752289928	0.9494130709426671
GSE205335	2606	31	0	0	0.0	0.0	0.058984480798244476		Myeloid cells	3	31			False		
GSE205335	2607	31	0	0	0.0	0.0	0.0		B/Plasma cells	4	31			False		
GSE205335	2608	31	0	0	0.0	0.0	0.010825997218489647		Myeloid cells	2	31			False		
GSE205335	2609	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	2610	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	2611	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	2612	31	31	0	1.0	0.0	0.04922560229897499		T/NK cells	1	31			False		
GSE205335	2613	31	0	5	0.0	0.16129032258064516	0.02106490544974804	0.0	Epithelial cells	2	31			False		
GSE205335	2614	31	2	13	0.06451612903225806	0.41935483870967744	0.5067458152770996	0.990105926990509	Myeloid cells	6	31	0.3142857142857143	0.5440932944606415	True	0.9501089752289928	0.9494130709426671
GSE205335	2615	31	31	0	1.0	0.0	0.0426526702940464		T/NK cells	1	31			False		
GSE205335	2616	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	2	31			False		
GSE205335	2617	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	2618	31	0	0	0.0	0.0	0.02364470064640045		Fibroblasts	5	31	-0.49999999999999994	0.3910022189557703	True	0.9501089752289928	0.9494130709426671
GSE205335	2619	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	2620	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	2621	31	5	11	0.16129032258064516	0.3548387096774194	0.0	0.0	Epithelial cells	2	31			False		
GSE205335	2622	31	2	0	0.06451612903225806	0.0	0.07290524989366531		B/Plasma cells	2	31			False		
GSE205335	2623	31	0	0	0.0	0.0	0.019014926627278328		B/Plasma cells	1	31			False		
GSE205335	2624	31	31	0	1.0	0.0	0.0426526702940464		T/NK cells	1	31			False		
GSE205335	2625	31	1	0	0.03225806451612903	0.0	0.058984480798244476		Myeloid cells	4	31			False		
GSE205335	2626	31	0	0	0.0	0.0	0.011780173517763615		Fibroblasts	2	31			False		
GSE205335	2627	31	0	6	0.0	0.1935483870967742	0.0	0.0	Epithelial cells	1	31			False		
GSE205335	2628	31	31	0	1.0	0.0	0.0		T/NK cells	2	31			False		
GSE205335	2629	31	31	0	1.0	0.0	0.05592832341790199		T/NK cells	1	31			False		
GSE205335	2630	31	1	10	0.03225806451612903	0.3225806451612903	0.0	0.0	Epithelial cells	2	31			False		
GSE205335	2631	31	5	0	0.16129032258064516	0.0	0.0		B/Plasma cells	3	31			False		
GSE205335	2632	31	0	0	0.0	0.0	0.013317150995135307		Myeloid cells	1	31			False		
GSE205335	2633	31	30	1	0.967741935483871	0.03225806451612903	0.0	0.0	T/NK cells	5	31	-0.3	0.623837664781073	True	0.9501089752289928	0.9494130709426671
GSE205335	2634	31	0	0	0.0	0.0	0.038502294570207596		B/Plasma cells	1	31			False		
GSE205335	2635	31	0	0	0.0	0.0	0.0		Mast cells	3	31			False		
GSE205335	2636	31	0	0	0.0	0.0	0.07792329788208008		B/Plasma cells	1	31			False		
GSE205335	2637	31	31	0	1.0	0.0	0.042439039796590805		T/NK cells	1	31			False		
GSE205335	2638	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	2639	31	0	0	0.0	0.0	0.04650328308343887		B/Plasma cells	1	31			False		
GSE205335	2640	31	0	0	0.0	0.0	0.08703050017356873		B/Plasma cells	1	31			False		
GSE205335	2641	31	0	0	0.0	0.0	0.0		Fibroblasts	2	31			False		
GSE205335	2642	31	18	1	0.5806451612903226	0.03225806451612903	0.0	0.0	T/NK cells	3	31			False		
GSE205335	2643	31	0	1	0.0	0.03225806451612903	0.0	0.0	Epithelial cells	3	31			False		
GSE205335	2644	31	0	0	0.0	0.0	0.013317150995135307		Myeloid cells	3	31			False		
GSE205335	2645	31	0	0	0.0	0.0	0.015074578113853931		Myeloid cells	7	31	-0.5714285714285715	0.18020198891152767	True	0.9501089752289928	0.9494130709426671
GSE205335	2646	31	1	9	0.03225806451612903	0.2903225806451613	0.0	0.0	Epithelial cells	2	31			False		
GSE205335	2647	31	31	0	1.0	0.0	0.05859171599149704		T/NK cells	3	31			False		
GSE205335	2648	31	31	0	1.0	0.0	0.0		T/NK cells	3	31			False		
GSE205335	2649	31	30	0	0.967741935483871	0.0	0.042439039796590805		T/NK cells	1	31			False		
GSE205335	2650	31	0	0	0.0	0.0	0.038170475512742996		B/Plasma cells	7	31	0.07142857142857144	0.879048193148154	True	0.9501089752289928	0.9494130709426671
GSE205335	2651	31	0	0	0.0	0.0	0.02123447321355343		B/Plasma cells	1	31			False		
GSE205335	2652	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	2653	31	0	31	0.0	1.0	1.5544291734695435	1.5544291734695435	Epithelial cells	1	31			False		
GSE205335	2654	31	28	0	0.9032258064516129	0.0	0.0		T/NK cells	3	31			False		
GSE205335	2655	31	0	0	0.0	0.0	0.051620062440633774		B/Plasma cells	1	31			False		
GSE205335	2656	31	0	0	0.0	0.0	0.033630479127168655		Myeloid cells	3	31			False		
GSE205335	2657	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	2658	31	0	0	0.0	0.0	0.048274651169776917		Myeloid cells	1	31			False		
GSE205335	2659	31	0	0	0.0	0.0	0.028391730040311813		Myeloid cells	4	31			False		
GSE205335	2660	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	2661	31	0	0	0.0	0.0	0.0		Myeloid cells	2	31			False		
GSE205335	2662	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	2663	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	2664	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	2665	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	2666	31	31	0	1.0	0.0	0.0		T/NK cells	3	31			False		
GSE205335	2667	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	2668	31	0	0	0.0	0.0	0.0		Myeloid cells	4	31			False		
GSE205335	2669	31	0	0	0.0	0.0	0.019564993679523468		Fibroblasts	3	31			False		
GSE205335	2670	31	0	0	0.0	0.0	0.05824366956949234		B/Plasma cells	1	31			False		
GSE205335	2671	31	0	0	0.0	0.0	0.05382606387138367		B/Plasma cells	1	31			False		
GSE205335	2672	31	31	0	1.0	0.0	0.042439039796590805		T/NK cells	1	31			False		
GSE205335	2673	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	2674	31	31	0	1.0	0.0	0.0719316303730011		T/NK cells	1	31			False		
GSE205335	2675	31	0	0	0.0	0.0	0.11133018136024475		Endothelial cells	7	31	-0.5714285714285715	0.18020198891152767	True	0.9501089752289928	0.9494130709426671
GSE205335	2676	31	2	0	0.06451612903225806	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	2677	31	31	0	1.0	0.0	0.0		T/NK cells	5	31	0.09999999999999999	0.8728885715695384	True	0.9501089752289928	0.9494130709426671
GSE205335	2678	31	0	0	0.0	0.0	0.0		Myeloid cells	7	31	-0.39285714285714296	0.3833168704269727	True	0.9501089752289928	0.9494130709426671
GSE205335	2679	31	30	0	0.967741935483871	0.0	0.04982484132051468		T/NK cells	1	31			False		
GSE205335	2680	31	0	0	0.0	0.0	0.010909156873822212		B/Plasma cells	1	31			False		
GSE205335	2681	31	14	0	0.45161290322580644	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	2682	31	0	0	0.0	0.0	0.029647085815668106		Mast cells	4	31			False		
GSE205335	2683	31	1	0	0.03225806451612903	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	2684	31	0	0	0.0	0.0	0.09437719732522964		B/Plasma cells	1	31			False		
GSE205335	2685	31	0	0	0.0	0.0	0.03166655823588371		Fibroblasts	4	31			False		
GSE205335	2686	31	31	0	1.0	0.0	0.0		T/NK cells	3	31			False		
GSE205335	2687	31	0	3	0.0	0.0967741935483871	0.01714378222823143	0.0	Epithelial cells	1	31			False		
GSE205335	2688	31	30	0	0.967741935483871	0.0	0.06570586562156677		T/NK cells	2	31			False		
GSE205335	2689	31	0	0	0.0	0.0	0.10716181248426437		B/Plasma cells	1	31			False		
GSE205335	2690	31	0	0	0.0	0.0	0.02123447321355343		B/Plasma cells	1	31			False		
GSE205335	2691	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	2692	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	2693	31	31	0	1.0	0.0	0.0908169075846672		T/NK cells	2	31			False		
GSE205335	2694	31	0	0	0.0	0.0	0.0		Myeloid cells	4	31			False		
GSE205335	2695	31	31	0	1.0	0.0	0.06411273032426834		T/NK cells	1	31			False		
GSE205335	2696	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	2697	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	2698	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	2699	31	0	0	0.0	0.0	0.0		Fibroblasts	1	31			False		
GSE205335	2700	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	2701	31	0	0	0.0	0.0	0.011780173517763615		Fibroblasts	4	31			False		
GSE205335	2702	31	20	0	0.6451612903225806	0.0	0.0		T/NK cells	1	31			False		
GSE205335	2703	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	2704	31	31	0	1.0	0.0	0.0374988317489624		T/NK cells	2	31			False		
GSE205335	2705	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	2706	31	0	0	0.0	0.0	0.011780173517763615		Fibroblasts	2	31			False		
GSE205335	2707	31	1	3	0.03225806451612903	0.0967741935483871	0.0	0.0	Fibroblasts	5	31	-0.19999999999999998	0.7470600781046621	True	0.9501089752289928	0.9494130709426671
GSE205335	2708	31	0	0	0.0	0.0	0.0		Myeloid cells	3	31			False		
GSE205335	2709	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	2710	31	0	31	0.0	1.0	1.5038774013519287	1.5038774013519287	Epithelial cells	1	31			False		
GSE205335	2711	31	30	0	0.967741935483871	0.0	0.11931294947862625		T/NK cells	1	31			False		
GSE205335	2712	31	12	7	0.3870967741935484	0.22580645161290322	0.09139397740364075	0.4047447741031647	T/NK cells	4	31			False		
GSE205335	2713	31	1	11	0.03225806451612903	0.3548387096774194	0.0	0.0	Epithelial cells	3	31			False		
GSE205335	2714	31	0	0	0.0	0.0	0.035858601331710815		Myeloid cells	4	31			False		
GSE205335	2715	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	2716	31	13	8	0.41935483870967744	0.25806451612903225	0.0	0.0	Epithelial cells	3	31			False		
GSE205335	2717	31	0	0	0.0	0.0	0.04827238619327545		Myeloid cells	2	31			False		
GSE205335	2718	31	31	0	1.0	0.0	0.0		T/NK cells	2	31			False		
GSE205335	2719	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	1	31			False		
GSE205335	2720	31	0	0	0.0	0.0	0.03951309621334076		B/Plasma cells	1	31			False		
GSE205335	2721	31	0	0	0.0	0.0	0.06009988114237785		B/Plasma cells	1	31			False		
GSE205335	2722	31	0	3	0.0	0.0967741935483871	0.0	0.0	Fibroblasts	4	31			False		
GSE205335	2723	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	1	31			False		
GSE205335	2724	31	0	0	0.0	0.0	0.013317150995135307		Myeloid cells	1	31			False		
GSE205335	2725	31	0	0	0.0	0.0	0.034938301891088486		B/Plasma cells	3	31			False		
GSE205335	2726	31	0	31	0.0	1.0	1.2984273433685303	1.2984273433685303	Epithelial cells	1	31			False		
GSE205335	2727	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	2728	31	31	0	1.0	0.0	0.0719316303730011		T/NK cells	1	31			False		
GSE205335	2729	31	0	0	0.0	0.0	0.0		Fibroblasts	5	31	-0.7	0.1881204043741873	True	0.9501089752289928	0.9494130709426671
GSE205335	2730	31	0	31	0.0	1.0	1.4183214902877808	1.4183214902877808	Epithelial cells	1	31			False		
GSE205335	2731	31	31	0	1.0	0.0	0.05532960221171379		T/NK cells	1	31			False		
GSE205335	2732	31	22	0	0.7096774193548387	0.0	0.0		T/NK cells	1	31			False		
GSE205335	2733	31	0	3	0.0	0.0967741935483871	0.0	0.0	Fibroblasts	4	31			False		
GSE205335	2734	31	1	0	0.03225806451612903	0.0	0.08906281739473343		B/Plasma cells	1	31			False		
GSE205335	2735	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	2736	31	0	0	0.0	0.0	0.013317150995135307		Myeloid cells	1	31			False		
GSE205335	2737	31	17	2	0.5483870967741935	0.06451612903225806	0.0	0.0	T/NK cells	7	31	0.10714285714285716	0.8191508555699912	True	0.9501089752289928	0.9494130709426671
GSE205335	2738	31	31	0	1.0	0.0	0.0426526702940464		T/NK cells	1	31			False		
GSE205335	2739	31	1	3	0.03225806451612903	0.0967741935483871	0.26755139231681824	1.9812976121902466	Myeloid cells	5	31	-0.7999999999999999	0.10408803866182788	True	0.9501089752289928	0.9494130709426671
GSE205335	2740	31	30	0	0.967741935483871	0.0	0.08794140070676804		T/NK cells	3	31			False		
GSE205335	2741	31	0	0	0.0	0.0	0.12040098756551743		B/Plasma cells	1	31			False		
GSE205335	2742	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	2743	31	4	12	0.12903225806451613	0.3870967741935484	0.0	0.0	Epithelial cells	2	31			False		
GSE205335	2744	31	0	0	0.0	0.0	0.0		Fibroblasts	2	31			False		
GSE205335	2745	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	2746	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	2747	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	2748	31	0	0	0.0	0.0	0.0		Fibroblasts	1	31			False		
GSE205335	2749	31	0	0	0.0	0.0	0.015494337305426598		Myeloid cells	6	31	-0.6	0.208	True	0.9501089752289928	0.9494130709426671
GSE205335	2750	31	31	0	1.0	0.0	0.09724343568086624		T/NK cells	2	31			False		
GSE205335	2751	31	0	0	0.0	0.0	0.0		Myeloid cells	4	31			False		
GSE205335	2752	31	31	0	1.0	0.0	0.052791595458984375		T/NK cells	3	31			False		
GSE205335	2753	31	4	11	0.12903225806451613	0.3548387096774194	0.0	0.0	Epithelial cells	2	31			False		
GSE205335	2754	31	0	0	0.0	0.0	0.0		Fibroblasts	5	31	0.19999999999999998	0.7470600781046621	True	0.9501089752289928	0.9494130709426671
GSE205335	2755	31	31	0	1.0	0.0	0.0		T/NK cells	3	31			False		
GSE205335	2756	31	0	0	0.0	0.0	0.011780173517763615		Fibroblasts	2	31			False		
GSE205335	2757	31	0	0	0.0	0.0	0.01882472075521946		B/Plasma cells	1	31			False		
GSE205335	2758	31	5	10	0.16129032258064516	0.3225806451612903	0.04040507599711418	0.0	Epithelial cells	7	31	0.14285714285714288	0.7599453002180927	True	0.9501089752289928	0.9494130709426671
GSE205335	2759	31	0	0	0.0	0.0	0.0		Myeloid cells	4	31			False		
GSE205335	2760	31	0	0	0.0	0.0	0.04628518596291542		Myeloid cells	2	31			False		
GSE205335	2761	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	2762	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	2763	31	31	0	1.0	0.0	0.0711086243391037		T/NK cells	2	31			False		
GSE205335	2764	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	2765	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	2	31			False		
GSE205335	2766	31	0	0	0.0	0.0	0.04602183774113655		B/Plasma cells	1	31			False		
GSE205335	2767	31	31	0	1.0	0.0	0.05859171599149704		T/NK cells	1	31			False		
GSE205335	2768	31	0	0	0.0	0.0	0.09437719732522964		B/Plasma cells	1	31			False		
GSE205335	2769	31	0	29	0.0	0.9354838709677419	1.1181788444519043	1.1644679307937622	Epithelial cells	1	31			False		
GSE205335	2770	31	31	0	1.0	0.0	0.0		T/NK cells	4	31			False		
GSE205335	2771	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	2772	31	0	0	0.0	0.0	0.015923375263810158		B/Plasma cells	1	31			False		
GSE205335	2773	31	20	0	0.6451612903225806	0.0	0.0		T/NK cells	1	31			False		
GSE205335	2774	31	18	3	0.5806451612903226	0.0967741935483871	0.0	0.0	T/NK cells	1	31			False		
GSE205335	2775	31	0	0	0.0	0.0	0.05382606387138367		B/Plasma cells	1	31			False		
GSE205335	2776	31	0	4	0.0	0.12903225806451613	0.0	0.0	Fibroblasts	5	31	-0.49999999999999994	0.3910022189557703	True	0.9501089752289928	0.9494130709426671
GSE205335	2777	31	31	0	1.0	0.0	0.04151626303792		T/NK cells	1	31			False		
GSE205335	2778	31	0	0	0.0	0.0	0.010406623594462872		B/Plasma cells	2	31			False		
GSE205335	2779	31	28	1	0.9032258064516129	0.03225806451612903	0.0	0.0	T/NK cells	4	31			False		
GSE205335	2780	31	0	0	0.0	0.0	0.0		Fibroblasts	1	31			False		
GSE205335	2781	31	0	0	0.0	0.0	0.038502294570207596		B/Plasma cells	1	31			False		
GSE205335	2782	31	0	31	0.0	1.0	1.4435114860534668	1.4435114860534668	Epithelial cells	1	31			False		
GSE205335	2783	31	0	0	0.0	0.0	0.030650539323687553		B/Plasma cells	1	31			False		
GSE205335	2784	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	2785	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	3	31			False		
GSE205335	2786	31	0	0	0.0	0.0	0.036994826048612595		Fibroblasts	4	31			False		
GSE205335	2787	31	3	0	0.0967741935483871	0.0	0.0		Mast cells	4	31			False		
GSE205335	2788	31	0	0	0.0	0.0	0.12040098756551743		B/Plasma cells	1	31			False		
GSE205335	2789	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	2790	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	2791	31	0	0	0.0	0.0	0.03887666389346123		Myeloid cells	4	31			False		
GSE205335	2792	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	2793	31	0	0	0.0	0.0	0.06350675970315933		Fibroblasts	3	31			False		
GSE205335	2794	31	0	0	0.0	0.0	0.0		B/Plasma cells	2	31			False		
GSE205335	2795	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	2796	31	31	0	1.0	0.0	0.04151626303792		T/NK cells	1	31			False		
GSE205335	2797	31	0	0	0.0	0.0	0.06088416278362274		Myeloid cells	4	31			False		
GSE205335	2798	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	2799	31	0	0	0.0	0.0	0.050499625504016876		B/Plasma cells	1	31			False		
GSE205335	2800	31	0	31	0.0	1.0	1.3621944189071655	1.3621944189071655	Epithelial cells	1	31			False		
GSE205335	2801	31	0	3	0.0	0.0967741935483871	0.1810571253299713	0.9689859747886658	Myeloid cells	7	31	-0.21428571428571433	0.6445115810207203	True	0.9501089752289928	0.9494130709426671
GSE205335	2802	31	31	0	1.0	0.0	0.04528873413801193		T/NK cells	1	31			False		
GSE205335	2803	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	2804	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE205335	2805	31	0	0	0.0	0.0	0.042921531945466995		B/Plasma cells	1	31			False		
GSE205335	2806	31	22	0	0.7096774193548387	0.0	0.0		T/NK cells	1	31			False		
GSE205335	2807	31	2	28	0.06451612903225806	0.9032258064516129	0.22908367216587067	0.1629452407360077	Epithelial cells	2	31			False		
GSE205335	2808	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	2809	31	31	0	1.0	0.0	0.08893784880638123		T/NK cells	1	31			False		
GSE205335	2810	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	2811	31	31	0	1.0	0.0	0.052791595458984375		T/NK cells	3	31			False		
GSE205335	2812	31	0	31	0.0	1.0	1.4202288389205933	1.4202288389205933	Epithelial cells	1	31			False		
GSE205335	2813	31	0	30	0.0	0.967741935483871	1.3680226802825928	1.4136234521865845	Epithelial cells	1	31			False		
GSE205335	2814	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	2815	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	2816	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	2817	31	0	31	0.0	1.0	1.371413230895996	1.371413230895996	Epithelial cells	1	31			False		
GSE205335	2818	31	0	0	0.0	0.0	0.0		Fibroblasts	2	31			False		
GSE205335	2819	31	22	0	0.7096774193548387	0.0	0.0		T/NK cells	3	31			False		
GSE205335	2820	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	2821	31	0	0	0.0	0.0	0.0		Myeloid cells	6	31	0.2571428571428572	0.6227871720116619	True	0.9501089752289928	0.9494130709426671
GSE205335	2822	31	0	0	0.0	0.0	0.047517403960227966		B/Plasma cells	1	31			False		
GSE205335	2823	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	2824	31	1	0	0.03225806451612903	0.0	0.07087821513414383		Fibroblasts	4	31			False		
GSE205335	2825	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	2826	31	0	31	0.0	1.0	1.495167851448059	1.495167851448059	Epithelial cells	1	31			False		
GSE205335	2827	31	2	0	0.06451612903225806	0.0	0.015978919342160225		B/Plasma cells	6	31	0.6	0.208	True	0.9501089752289928	0.9494130709426671
GSE205335	2828	31	0	0	0.0	0.0	0.05565618723630905		B/Plasma cells	1	31			False		
GSE205335	2829	31	0	0	0.0	0.0	0.036994826048612595		Fibroblasts	5	31	-0.6	0.28475697986529386	True	0.9501089752289928	0.9494130709426671
GSE205335	2830	31	1	10	0.03225806451612903	0.3225806451612903	0.0	0.0	Epithelial cells	2	31			False		
GSE205335	2831	31	0	0	0.0	0.0	0.017875399440526962		Endothelial cells	3	31			False		
GSE205335	2832	31	2	0	0.06451612903225806	0.0	0.09154008328914642		Myeloid cells	4	31			False		
GSE205335	2833	31	0	0	0.0	0.0	0.0		Fibroblasts	2	31			False		
GSE205335	2834	31	0	31	0.0	1.0	1.472653865814209	1.472653865814209	Epithelial cells	1	31			False		
GSE205335	2835	31	0	0	0.0	0.0	0.011780173517763615		Fibroblasts	4	31			False		
GSE205335	2836	31	0	0	0.0	0.0	0.05565618723630905		B/Plasma cells	1	31			False		
GSE205335	2837	31	0	0	0.0	0.0	0.07792329788208008		B/Plasma cells	1	31			False		
GSE205335	2838	31	0	0	0.0	0.0	0.050499625504016876		B/Plasma cells	1	31			False		
GSE205335	2839	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	2840	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	2841	31	6	0	0.1935483870967742	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	2842	31	0	0	0.0	0.0	0.045231010764837265		B/Plasma cells	1	31			False		
GSE205335	2843	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	2844	31	0	5	0.0	0.16129032258064516	0.0	0.0	Fibroblasts	5	31	-0.49999999999999994	0.3910022189557703	True	0.9501089752289928	0.9494130709426671
GSE205335	2845	31	17	0	0.5483870967741935	0.0	0.0		T/NK cells	1	31			False		
GSE205335	2846	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	2847	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	2848	31	0	0	0.0	0.0	0.010406623594462872		B/Plasma cells	1	31			False		
GSE205335	2849	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	2850	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	2851	31	28	1	0.9032258064516129	0.03225806451612903	0.0	0.0	T/NK cells	3	31			False		
GSE205335	2852	31	0	0	0.0	0.0	0.02746185101568699		Myeloid cells	3	31			False		
GSE205335	2853	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	2854	31	0	4	0.0	0.12903225806451613	0.02106490544974804	0.0	Epithelial cells	2	31			False		
GSE205335	2855	31	0	0	0.0	0.0	0.08703050017356873		B/Plasma cells	1	31			False		
GSE205335	2856	31	0	0	0.0	0.0	0.04275713115930557		B/Plasma cells	1	31			False		
GSE205335	2857	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	2858	31	0	0	0.0	0.0	0.0		Fibroblasts	4	31			False		
GSE205335	2859	31	0	31	0.0	1.0	0.5185420513153076	0.5185420513153076	Epithelial cells	1	31			False		
GSE205335	2860	31	0	0	0.0	0.0	0.04622264951467514		B/Plasma cells	1	31			False		
GSE205335	2861	31	1	0	0.03225806451612903	0.0	0.0		Myeloid cells	4	31			False		
GSE205335	2862	31	0	0	0.0	0.0	0.06261695176362991		B/Plasma cells	1	31			False		
GSE205335	2863	31	0	0	0.0	0.0	0.0		Endothelial cells	3	31			False		
GSE205335	2864	31	0	0	0.0	0.0	0.03598180040717125		Myeloid cells	3	31			False		
GSE205335	2865	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	2866	31	31	0	1.0	0.0	0.04922560229897499		T/NK cells	1	31			False		
GSE205335	2867	31	0	0	0.0	0.0	0.050499625504016876		B/Plasma cells	1	31			False		
GSE205335	2868	31	0	0	0.0	0.0	0.06261695176362991		B/Plasma cells	1	31			False		
GSE205335	2869	31	0	0	0.0	0.0	0.0457284078001976		B/Plasma cells	7	31	0.10714285714285716	0.8191508555699912	True	0.9501089752289928	0.9494130709426671
GSE205335	2870	31	31	0	1.0	0.0	0.0		T/NK cells	2	31			False		
GSE205335	2871	31	0	0	0.0	0.0	0.015494337305426598		Myeloid cells	7	31	-0.1785714285714286	0.7016579425162727	True	0.9501089752289928	0.9494130709426671
GSE205335	2872	31	31	0	1.0	0.0	0.05592832341790199		T/NK cells	2	31			False		
GSE205335	2873	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	2874	31	29	1	0.9354838709677419	0.03225806451612903	0.0908169075846672	0.0	T/NK cells	6	31	-0.2	0.7040000000000001	True	0.9501089752289928	0.9494130709426671
