gene	family	method	k	logFC	se	p_z	p_t	fdr_kge2	fdr_kge3	tau2	I2	max_weight_share	dominant_cohort
PRKCH	TJ	edgeR-QL	4	0.00186904403739776	0.506072402302957	0.997053231940833	0.997285092392502	0.998912006510169	0.998905028147257	0.58024197633915	0.594471912324838	0.360840512633789	GSE189357
PRKCI	TJ	edgeR-QL	4	0.235841569158924	0.381642744268847	0.53659890999074	0.580341554259767	0.929052893193943	0.912263481994879	0.338707343509927	0.58750025831323	0.303506916118735	GSE131907
PRKCZ	TJ	edgeR-QL	4	0.134842287460157	0.261816185693348	0.60653446561145	0.642079654458383	0.943828573791909	0.930671724040433	0.0295764249121185	0.104423289711706	0.386538668485169	GSE189357
PROCR	IFN	edgeR-QL	4	-1.35454468027462	0.414800086359118	0.00109257055652233	0.046934875931747	0.909018311673697	0.853828235683129	0	0	0.501149096154921	GSE189357
PSMA2	IFN	edgeR-QL	4	-0.532621616559812	0.338961643976255	0.11610532003265	0.214142200564065	0.909018311673697	0.853828235683129	0.287603807448005	0.647118716787446	0.309396855588958	GSE131907
PSMA3	IFN	edgeR-QL	4	0.0562615028889219	0.245210387590342	0.818525581969472	0.833278644920062	0.968138441789095	0.964508551706646	0.0576330472151972	0.237004329445893	0.354679948119957	GSE189357
PSMB10	IFN|MHC-I/APM	edgeR-QL	3	-0.944730277002282	0.341778425068186	0.00570695347871022	0.109750809083621	0.909018311673697	0.853828235683129	0	0	0.341839961413336	GSE131907
PSMB2	IFN	edgeR-QL	4	-0.132682800368705	0.176874757074663	0.453163683070943	0.507635796997399	0.918166636421211	0.894052495434795	0	0	0.340323225085371	GSE189357
PSMB8	IFN|MHC-I/APM	edgeR-QL	4	-0.744291669075314	0.233047933263563	0.00140448466003757	0.0495692819556215	0.909018311673697	0.853828235683129	0	0	0.426966401609292	GSE189357
PSMB9	IFN|MHC-I/APM	edgeR-QL	4	-1.39985103464715	0.329837694776262	2.19511417083452e-05	0.0239599161777611	0.909018311673697	0.853828235683129	0	0	0.419999370901572	GSE189357
PSME1	IFN	edgeR-QL	4	-0.497658210083888	0.208073711368713	0.0167687184243823	0.0965898573009487	0.909018311673697	0.853828235683129	0	0	0.329252878182306	GSE205335
PSME2	IFN	edgeR-QL	4	-0.762180920145843	0.23124897373554	0.000980957141855803	0.0458732147277361	0.909018311673697	0.853828235683129	0.0421838454434788	0.195168134044837	0.342410176552257	GSE205335
PTGS2	IFN	edgeR-QL	4	0.498329971838869	0.415757588166529	0.230680779731904	0.316729948835257	0.909018311673697	0.859166561344228	0	0	0.517162120429839	GSE189357
PTPN1	IFN	edgeR-QL	4	-0.465321558542614	0.189185624260202	0.0139090719140527	0.0908995950500925	0.909018311673697	0.853828235683129	0	0	0.417972025010591	GSE205335
PTPN2	IFN	edgeR-QL	4	-0.176965612053376	0.163697809056138	0.279674613236431	0.358826851905419	0.909018311673697	0.863495382907191	0	0	0.355628796807179	GSE189357
PTPN6	IFN	edgeR-QL	4	-0.369152697715921	0.291890825259007	0.205980891304588	0.295296681486049	0.909018311673697	0.855581000903861	0.0823238454262167	0.239824455611636	0.322987678523128	GSE189357
RAB13	TJ	edgeR-QL	4	-0.330525330033197	0.185936961322344	0.0754662258932838	0.17353201451409	0.909018311673697	0.853828235683129	0	0	0.387062866115417	GSE189357
RAB8A	TJ	edgeR-QL	4	-0.242280718359158	0.175250522267453	0.166823708344707	0.260765143644675	0.909018311673697	0.853828235683129	0.00212822277403431	0.0164127236883732	0.375184092299321	GSE189357
RAB8B	TJ	edgeR-QL	4	-0.900594293598011	0.292298289019229	0.00206251506817132	0.0540901343856888	0.909018311673697	0.853828235683129	0	0	0.324848591579088	GSE123902
RAC1	TJ	edgeR-QL	4	-0.125867184220035	0.245776883543232	0.608567236914182	0.643885077293152	0.943977440925016	0.930909547657693	0.08309947868147	0.344839840765033	0.328968749452225	GSE189357
RAMP2	TJ	edgeR-QL	3	-0.732502906922483	1.30133689424533	0.57351325296364	0.630195967811528	0.939455121475854	0.925894454465382	3.45977821220343	0.686719508972969	0.385181554218116	GSE189357
RAP1A	TJ	edgeR-QL	4	-0.374969414847896	0.17370151760849	0.0308734716818395	0.119722179020885	0.909018311673697	0.853828235683129	0	0	0.356190726409543	GSE189357
RAP2C	TJ	edgeR-QL	4	-0.272658321378278	0.238119316109338	0.252188796421188	0.3352593959158	0.909018311673697	0.860170407605519	0.0400267705709428	0.172382255672902	0.384780812344222	GSE189357
RAPGEF2	TJ	edgeR-QL	4	-0.0685812237964878	0.359141833035137	0.848558023931037	0.860750544022383	0.972935999236318	0.969934217889965	0.216390233789748	0.422665452414341	0.305933289589392	GSE205335
RAPGEF6	IFN|TJ	edgeR-QL	4	0.163107265968823	0.346580822636133	0.637913360826346	0.670016131692068	0.947728560187134	0.935301500412313	0.262068539011486	0.548901956268796	0.295542691107055	GSE189357
RBCK1	IFN	edgeR-QL	4	-0.0103642320098842	0.211007361959354	0.960825363013644	0.963912543000219	0.994397366696059	0.993515266832958	0	0	0.419064314731486	GSE189357
RDX	TJ	edgeR-QL	4	-0.496530221803909	0.20304060472037	0.0144662467364917	0.092049951121345	0.909018311673697	0.853828235683129	0	0	0.390655193567613	GSE131907
RHOA	TJ	edgeR-QL	4	-0.184641086680172	0.18190147485042	0.310076767213871	0.38482133811343	0.909018311673697	0.86839375010682	0	0	0.342904536706021	GSE131907
RIPK1	IFN	edgeR-QL	4	0.0846836620623938	0.189916385875332	0.655669689175655	0.685886838104228	0.949571604389797	0.939078291775385	0	0	0.336411874376186	GSE189357
RIPK2	IFN	edgeR-QL	4	-0.595467549615896	0.293104267662943	0.0421952315844783	0.135136792796076	0.909018311673697	0.853828235683129	0	0	0.324444499930129	GSE189357
RNF213	IFN	edgeR-QL	4	-0.183606215329735	0.3749749688032	0.624382113711955	0.657951845114702	0.944680726255631	0.931830636512456	0.390741433373245	0.710462657059933	0.297242246731819	GSE189357
RNF31	IFN	edgeR-QL	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE123902
ROCK1	TJ	edgeR-QL	4	0.115394469167878	0.218044358416915	0.596649555536851	0.633308983105089	0.940680838187269	0.926976704159745	0	0	0.311986479092078	GSE189357
ROCK2	TJ	edgeR-QL	4	0.167110918152217	0.207950610071786	0.421623000569572	0.480399874159867	0.913611458551049	0.884771914070729	0	0	0.335088883741956	GSE189357
RSAD2	IFN	edgeR-QL	4	-0.888364202502926	0.572772962948626	0.120904471773596	0.218695192767971	0.909018311673697	0.853828235683129	0.787557120455224	0.634942171959845	0.339624469272119	GSE189357
RTP4	IFN	edgeR-QL	4	-1.16224248416614	0.322025462539749	0.0003071861872926	0.036525187340466	0.909018311673697	0.853828235683129	0	0	0.434227066237151	GSE189357
RUNX1	TJ	edgeR-QL	4	0.254271140284488	0.247982578701863	0.305193880783888	0.380648786478853	0.909018311673697	0.866355340901005	0	0	0.586531639899769	GSE189357
SAMD9	IFN	edgeR-QL	4	-0.946815879174823	0.341399319763511	0.00554843721048794	0.0693749259888252	0.909018311673697	0.853828235683129	0.142351364456912	0.302820743252345	0.407191567055161	GSE189357
SAMD9L	IFN	edgeR-QL	4	-1.11422848131928	0.349126029620239	0.00141546274732578	0.0496547551265367	0.909018311673697	0.853828235683129	0.119813415154134	0.233804288195055	0.472051325379791	GSE189357
SAMHD1	IFN	edgeR-QL	4	-1.21780535139225	0.233828717863124	1.90775285437076e-07	0.0137593054604411	0.909018311673697	0.853828235683129	0	0	0.379508024749281	GSE189357
SCRIB	TJ	edgeR-QL	4	0.467397928628464	0.283569370541079	0.0992979707971368	0.197856934272723	0.909018311673697	0.853828235683129	0.149144133159794	0.466609650651824	0.319064016445658	GSE189357
SECTM1	IFN	edgeR-QL	4	-0.558836179130861	0.458037232910512	0.222439422129549	0.309600181480838	0.909018311673697	0.859166561344228	0.120188807562673	0.13580931503986	0.433259387150573	GSE189357
SELL	IFN	edgeR-QL	4	-2.31198603456327	0.909995540025475	0.011064458065284	0.0846309276170262	0.909018311673697	0.853828235683129	2.17707713140857	0.691157606513545	0.301100594351629	GSE131907
SELP	IFN	edgeR-QL	2	-4.35752780309893	1.06712054759924	4.43729818473019e-05	0.152893598943599	0.909018311673697	NA	0	0	0.532698608413384	GSE123902
SERPING1	IFN	edgeR-QL	4	-1.97524491191906	0.465171071318698	2.17352540526994e-05	0.02392673729525	0.909018311673697	0.853828235683129	0.322496083293049	0.356882789991616	0.496208362007804	GSE189357
SLAMF7	IFN	edgeR-QL	3	-2.92249000437051	0.955053463420103	0.00221316558971125	0.0922544092398254	0.909018311673697	0.853828235683129	1.6519701325134	0.602009143135358	0.484243383533091	GSE189357
SLC25A28	IFN	edgeR-QL	4	0.12313920494715	0.223891540861877	0.582322873692167	0.620622993270638	0.937487031949178	0.923375875556263	0	0	0.29587618211798	GSE131907
SLC39A9	TJ	edgeR-QL	4	0.687852905366779	0.20200473813505	0.00066131950395855	0.042301529465522	0.909018311673697	0.853828235683129	0	0	0.345022090799359	GSE189357
SLC9A3R1	TJ	edgeR-QL	4	-0.0264851780049039	0.263557048698309	0.919954326949486	0.926293633551716	0.98604558058274	0.984322700317481	0.0237369959979612	0.0807218914614934	0.419138522686096	GSE189357
SNAI1	TJ	edgeR-QL	4	0.238171816855462	0.617824862218751	0.699866607855036	0.725576717983618	0.953506860215632	0.945387781262406	0.891493862618134	0.632074736110248	0.376394086994396	GSE189357
SNAI2	TJ	edgeR-QL	3	-2.66856705432106	0.816909294787319	0.00108823287239222	0.0823070689125431	0.909018311673697	0.853828235683129	0	0	0.49519170321843	GSE123902
SOCS1	IFN	edgeR-QL	4	0.213551372679581	0.459105509689961	0.641826467539217	0.673509878916492	0.949130196402098	0.936791420944728	0.390411507720613	0.473261084734449	0.317296166527777	GSE205335
SOCS3	IFN	edgeR-QL	4	-0.0621869804651995	0.325885052668121	0.848662784866322	0.860846491766293	0.972935999236318	0.969934217889965	0	0	0.330851209959686	GSE189357
SOD2	IFN	edgeR-QL	4	-0.93837796510601	0.461013889656288	0.041804035230794	0.134633078213867	0.909018311673697	0.853828235683129	0.444539668856285	0.53830603673947	0.3801388763442	GSE189357
SP110	IFN	edgeR-QL	4	-0.470798972635741	0.235537855366988	0.0456272831611255	0.139484711994353	0.909018311673697	0.853828235683129	0.0582648875148535	0.260991586658965	0.338146265059786	GSE189357
SPPL2A	IFN	edgeR-QL	4	0.214386157391799	0.189614847557428	0.258206586415534	0.340427906571299	0.909018311673697	0.860170407605519	0	0	0.383820840725308	GSE189357
SRC	TJ	edgeR-QL	4	0.497287458005146	0.2798779496522	0.0756009654358268	0.173674922005862	0.909018311673697	0.853828235683129	0	0	0.399541947462588	GSE189357
SRF	TJ	edgeR-QL	4	0.00893475492656395	0.26749133947642	0.973353987341852	0.975452076713831	0.996219734925539	0.995499339746227	0.135691927382109	0.476710230302588	0.318782128038747	GSE189357
SRI	IFN	edgeR-QL	4	-0.282502822829105	0.316773397599453	0.372492853023813	0.438196560314696	0.909018311673697	0.875083984595561	0.239958589141615	0.598391553856382	0.261919178982998	GSE123902
SSPN	IFN	edgeR-QL	4	-1.23386165278983	0.632968012208016	0.0512563830664984	0.146370031835266	0.909018311673697	0.853828235683129	0.48809467034665	0.303933952131064	0.350168769185128	GSE189357
ST3GAL5	IFN	edgeR-QL	4	1.11492030870737	0.29494742361257	0.000156787687032605	0.0324420176633274	0.909018311673697	0.853828235683129	0	0	0.577727971921299	GSE189357
ST8SIA4	IFN	edgeR-QL	4	-0.435799954213557	0.480570466115414	0.364492038153587	0.431344193485505	0.909018311673697	0.873522398172816	0.265711382432871	0.276575583814488	0.46415628731581	GSE189357
STAT1	IFN	edgeR-QL	4	-0.906234724206611	0.349533449685907	0.00952263109773461	0.0808849395082148	0.909018311673697	0.853828235683129	0.298100056091483	0.6211887666293	0.30853815312426	GSE189357
STAT2	IFN	edgeR-QL	4	-0.637348233966334	0.418103582467888	0.127414114812991	0.224812944971963	0.909018311673697	0.853828235683129	0.51794429066984	0.756994899565639	0.290124102318373	GSE189357
STAT3	IFN	edgeR-QL	4	0.116261457887632	0.190238233871139	0.541109463072739	0.584301209932296	0.930391885477015	0.914186156196477	0	0	0.312933581258163	GSE123902
STAT4	IFN	edgeR-QL	4	-1.57595741371331	0.672024217570849	0.0190224764804327	0.100754231814176	0.909018311673697	0.853828235683129	1.25098694778479	0.710896600476802	0.302877706097612	GSE189357
STK11	TJ	edgeR-QL	4	0.502282186264434	0.233615931393987	0.0315525285837526	0.120704075405555	0.909018311673697	0.853828235683129	0	0	0.454350937680063	GSE189357
STRN	TJ	edgeR-QL	4	0.431373335237005	0.194922436157218	0.0268941145574846	0.113777398088572	0.909018311673697	0.853828235683129	0	0	0.351694540752882	GSE205335
SYMPK	TJ	edgeR-QL	4	-0.137771320613588	0.247850628292682	0.578303612198363	0.617069529319836	0.936432944929011	0.921755869927678	0.0607267306879989	0.245646789615976	0.328917284149145	GSE189357
SYNPO	TJ	edgeR-QL	4	-0.148150863427886	0.375285340894794	0.693013680496383	0.719405797157903	0.953380903767395	0.944845801544542	0	0	0.736847361483514	GSE189357
TAP1	IFN|MHC-I/APM	edgeR-QL	4	-1.35723422881459	0.314763341417592	1.61843270606954e-05	0.022970317502734	0.909018311673697	0.853828235683129	0.104600507260699	0.248136899406824	0.480460265290117	GSE189357
TAP2	MHC-I/APM	edgeR-QL	4	-1.14664203701599	0.324958581093154	0.00041779716370155	0.0386785755640879	0.909018311673697	0.853828235683129	0.104102588582395	0.241471296094553	0.395934489725269	GSE189357
TAPBP	IFN|MHC-I/APM	edgeR-QL	4	-0.203137793353952	0.209902691628788	0.333158617815205	0.40454456632204	0.909018311673697	0.870886813515923	0.0266943760000473	0.149333757856941	0.343588146051339	GSE189357
TAPBPL	MHC-I/APM	edgeR-QL	4	-0.545845221831503	0.303644100217447	0.0722328002213737	0.170080096625279	0.909018311673697	0.853828235683129	0	0	0.293850513131238	GSE189357
TBCD	TJ	edgeR-QL	4	0.846825729385535	0.202948268371496	3.01118702016995e-05	0.0250620931540162	0.909018311673697	0.853828235683129	0.0382604875409494	0.230947074519679	0.328247316833505	GSE189357
TDRD7	IFN	edgeR-QL	4	0.108835357716374	0.313361586847084	0.728354255872179	0.751291971743835	0.957993369361083	0.950925335432359	0.130085053916235	0.331054593110795	0.319324543791	GSE189357
TENT5A	IFN	edgeR-QL	2	1.0554588076589	0.374731319026075	0.00485387316690064	0.217188407051743	0.909018311673697	NA	0	0	0.806066047836693	GSE189357
TGFB3	TJ	edgeR-QL	2	1.07258961806781	0.538468809733245	0.0463792601440292	0.296198675039372	0.909018311673697	NA	0	0	0.771703741516862	GSE189357
TGFBR1	TJ	edgeR-QL	4	-0.229364707383804	0.247488078191843	0.35404558410626	0.422403714926236	0.909018311673697	0.872933715610992	0	0	0.524054232905174	GSE189357
TIAM1	TJ	edgeR-QL	3	-0.310319514894415	1.12752209371228	0.78314525712173	0.808972113888351	0.966608354751393	0.9638423176921	3.15552104142818	0.837924943770417	0.375955288988685	GSE189357
TJAP1	TJ	edgeR-QL	4	0.147104041313151	0.288527482406503	0.610160670825288	0.645300723704158	0.944247515591981	0.931170108611453	0.163296048224838	0.492038276172574	0.283212839737311	GSE189357
TJP1	TJ	edgeR-QL	4	0.218780199085789	0.240374792502303	0.362736648584534	0.429841378783935	0.909018311673697	0.873486772736595	0	0	0.34413643837379	GSE131907
TJP2	TJ	edgeR-QL	4	0.357320689118571	0.208784232114408	0.0870007993589305	0.185524222954949	0.909018311673697	0.853828235683129	0	0	0.344416382339746	GSE131907
TJP3	TJ	edgeR-QL	4	0.285517590998905	0.270600270960935	0.291367348295806	0.368829780518884	0.909018311673697	0.864646468291547	0	0	0.620362018067424	GSE189357
TMEM140	IFN	edgeR-QL	4	-1.72346767490074	0.355326010171473	1.23222541211929e-06	0.0167255136152224	0.909018311673697	0.853828235683129	0	0	0.341345877172329	GSE189357
TNF	TJ	edgeR-QL	3	-0.440581514995046	0.480278264515251	0.358961174264753	0.45580111257071	0.910965720306102	0.878368336551008	0	0	0.404468295271341	GSE123902
TNFAIP2	IFN	edgeR-QL	4	-0.250696056421692	0.476795829815322	0.599031824911808	0.635421397699189	0.941481121286366	0.928333149636521	0.439287704963001	0.535821674407487	0.387465732938849	GSE189357
TNFAIP3	IFN	edgeR-QL	4	-1.27039598049676	0.333165019769946	0.000137227144106178	0.0317209704537524	0.909018311673697	0.853828235683129	0	0	0.422918392788328	GSE189357
TNFAIP6	IFN	edgeR-QL	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE123902
TNFSF10	IFN	edgeR-QL	4	-0.860471245147709	0.795119588489277	0.279167676510331	0.358392946545937	0.909018311673697	0.863495382907191	2.07057550858584	0.850934402223402	0.293764751014947	GSE189357
TOR1B	IFN	edgeR-QL	4	0.0775011627943753	0.211290136556675	0.713768416982268	0.73811319986246	0.955775770249678	0.948550810379025	0	0	0.316896248326102	GSE131907
TRAFD1	IFN	edgeR-QL	4	0.225307334001759	0.327002310248962	0.490817990297835	0.540323689451843	0.923204652165822	0.902233199344258	0.288760915740501	0.687852266022751	0.288912308222277	GSE131907
TRIM14	IFN	edgeR-QL	4	0.410305199885366	0.447590877967501	0.359301456355297	0.426901045135317	0.909018311673697	0.873246858372035	0.549390506868654	0.693045084442122	0.288616444426846	GSE189357
TRIM21	IFN	edgeR-QL	4	0.0707663567295631	0.299921723489065	0.813471918982846	0.828662961361385	0.968138441789095	0.964508551706646	0	0	0.328140919105152	GSE189357
TRIM25	IFN	edgeR-QL	4	-0.195850401885917	0.217491169334933	0.367855194081351	0.43422403284098	0.909018311673697	0.874782805565407	0	0	0.373479412138786	GSE189357
TRIM26	IFN	edgeR-QL	4	-0.00522235906971179	0.182702082118546	0.977196360997325	0.978991556226844	0.996502997809048	0.99591833990056	0.00164186865120753	0.0116941745502013	0.362971491709194	GSE189357
TRIM5	IFN	edgeR-QL	4	0.36950821976818	0.254623549665183	0.146725790057729	0.242631252990478	0.909018311673697	0.853828235683129	0	0	0.38133132662788	GSE189357
TUBA1A	TJ	edgeR-QL	4	-0.253223616222387	0.674370201403895	0.70729128654366	0.73226920561869	0.953788033797276	0.945991630633574	0.987487610580061	0.562188932446106	0.350111009577968	GSE189357
TUBA1B	TJ	edgeR-QL	4	-0.345794644595674	0.224611884539715	0.123677229570335	0.221308830552774	0.909018311673697	0.853828235683129	0	0	0.416650377919329	GSE131907
TUBA1C	TJ	edgeR-QL	4	-0.629931398321799	0.20608103245603	0.00223775428715903	0.0551353711233186	0.909018311673697	0.853828235683129	0	0	0.347802426205734	GSE189357
TUBA4A	TJ	edgeR-QL	4	0.0155627399050512	0.534460373181185	0.976769998324871	0.978598795200496	0.996502997809048	0.99591833990056	0.776266824060494	0.685573119822083	0.275725937622532	GSE189357
TXNIP	IFN	edgeR-QL	4	0.0535325963084054	0.307907363791228	0.86197594340459	0.873045807945151	0.97442037575509	0.972183245818432	0	0	0.310966571734465	GSE123902
UBA7	IFN	edgeR-QL	4	-0.35696332004754	0.354216004153591	0.313571591259984	0.387807540469711	0.909018311673697	0.86839375010682	0.19312517428322	0.381658375368224	0.418190774562993	GSE189357
UBE2L6	IFN	edgeR-QL	4	-0.894220560909438	0.243874103147745	0.000245671674411527	0.0350799581897142	0.909018311673697	0.853828235683129	0	0	0.301013407632672	GSE123902
UPP1	IFN	edgeR-QL	4	-0.805804720154568	0.466411311182455	0.0840474472590568	0.182497285628342	0.909018311673697	0.853828235683129	0.525232914172941	0.616063565603316	0.298307875718821	GSE123902
USP18	IFN	edgeR-QL	4	0.339113378331598	0.244345693768697	0.165184960461046	0.259299248538488	0.909018311673697	0.853828235683129	0	0	0.519597516819695	GSE189357
VAMP5	IFN	edgeR-QL	4	-0.64030022890554	0.317459618506145	0.0437007145509609	0.137059384780512	0.909018311673697	0.853828235683129	0	0	0.473867441134296	GSE189357
VAMP8	IFN	edgeR-QL	4	0.512018371664299	0.258276035405845	0.0474293115734619	0.141720000093523	0.909018311673697	0.853828235683129	0	0	0.473145874406243	GSE189357
VASP	TJ	edgeR-QL	4	-0.586446651686833	0.220237272561173	0.00774946684076543	0.0761568052464063	0.909018311673697	0.853828235683129	0.0288510294734426	0.14134427876512	0.424590016343723	GSE189357
VCAM1	IFN	edgeR-QL	2	-5.38939526259743	2.9314798848618	0.0659953161364158	0.317147889918702	0.909018311673697	NA	15.5564931194604	0.901518057812755	0.531557226550879	GSE189357
VIM	TJ	edgeR-QL	4	-2.15014576749895	0.402749587714399	9.36326497737988e-08	0.0128489144315503	0.909018311673697	0.853828235683129	0	0	0.563192005828513	GSE189357
WAS	TJ	edgeR-QL	4	-2.23725954686065	0.598945698089087	0.000187469545827603	0.0334518548040002	0.909018311673697	0.853828235683129	0.779760092037675	0.565977052214804	0.298727393258499	GSE123902
WHAMM	TJ	edgeR-QL	4	0.0379229880395514	0.285720278286007	0.894408755563759	0.902811152915772	0.980128439697377	0.978628037699156	0.165130425597795	0.507884397577598	0.301193559983987	GSE189357
WNT11	TJ	edgeR-QL	2	1.15681475387124	2.16934803398217	0.593857370804174	0.688122517696861	0.949972639693408	NA	7.93146771601446	0.836409662436292	0.543146446074113	GSE189357
XAF1	IFN	edgeR-QL	4	-0.865451502838843	0.395109270237265	0.0284944776169378	0.116209707483513	0.909018311673697	0.853828235683129	0.0458899920725288	0.0607609104257712	0.565549464172901	GSE189357
XCL1	IFN|chemokine	edgeR-QL	2	-2.62892469065798	1.04611295729804	0.0119695443227588	0.24109789068313	0.909018311673697	NA	0	0	0.593283377664013	GSE189357
XCL2	chemokine	edgeR-QL	2	-3.85999799813644	1.11654907859878	0.000546065419414818	0.179256938949471	0.909018311673697	NA	1.18972178088002	0.474854697491328	0.534718742839715	GSE189357
YBX3	TJ	edgeR-QL	4	-0.112634967333825	0.24523196594088	0.646018966256884	0.677255477608712	0.949571604389797	0.938030483940291	0	0	0.493877846130532	GSE189357
ZBP1	IFN	edgeR-QL	3	-1.11227376511726	1.27146508484235	0.381684402675932	0.47393608981062	0.913162805246309	0.882655714859363	3.6432223003122	0.752634810956	0.346707916360324	GSE131907
ZEB1	TJ	edgeR-QL	3	-2.12755082521835	0.946761106389174	0.0246279723864979	0.153651196071328	0.909018311673697	0.853828235683129	1.69343816778648	0.635873464417274	0.419776593148419	GSE189357
ZNFX1	IFN	edgeR-QL	4	-0.567957379630074	0.300472164127167	0.0587290387605188	0.155121377644822	0.909018311673697	0.853828235683129	0.18695055862675	0.525121427433062	0.30156412084995	GSE189357
