ligand	receptor	pathway	n_sender	n_receiver	ligand_mean	receptor_mean	ligand_frac	receptor_frac	cpdb_mean_score	product_score	pass_expr_prop
SPN	SIGLEC1	other	24060	4384	0.003592158667743206	0.003112450474873185	0.0034497090606816294	0.002052919708029197	0.0033523045713081956	1.118041595123717e-05	False
HSD17B6	NR1H4	other	24060	4384	0.005973668769001961	0.000654469127766788	0.007190357439733998	0.0006843065693430657	0.0033140689483843744	3.9095817888164155e-06	False
GLS+SLC1A6	GRM8	other	24060	4384	0.006196495145559311	0.0004314657417126	0.007107231920199501	0.0004562043795620438	0.0033139804436359555	2.6735753739972733e-06	False
GLS2+SLC1A6	GRM8	other	24060	4384	0.006196495145559311	0.0004314657417126	0.007107231920199501	0.0004562043795620438	0.0033139804436359555	2.6735753739972733e-06	False
GLS+SLC1A6	GRIA4	other	24060	4384	0.006196495145559311	0.0004127456631977111	0.007107231920199501	0.0002281021897810219	0.003304620404378511	2.5575764983552752e-06	False
GLS2+SLC1A6	GRIA4	other	24060	4384	0.006196495145559311	0.0004127456631977111	0.007107231920199501	0.0002281021897810219	0.003304620404378511	2.5575764983552752e-06	False
GLS2+SLC1A6	GRM7	other	24060	4384	0.006196495145559311	0.0003658804635051638	0.007107231920199501	0.0002281021897810219	0.0032811878045322374	2.267176515964738e-06	False
GLS+SLC1A6	GRM7	other	24060	4384	0.006196495145559311	0.0003658804635051638	0.007107231920199501	0.0002281021897810219	0.0032811878045322374	2.267176515964738e-06	False
WNT6	FZD6+LRP6	other	24060	4384	0.0014344716910272837	0.005115886684507132	0.0012468827930174563	0.00479014598540146	0.0032751791877672076	7.338594623428909e-06	False
WNT6	FZD3+LRP6	other	24060	4384	0.0014344716910272837	0.005115886684507132	0.0012468827930174563	0.00479014598540146	0.0032751791877672076	7.338594623428909e-06	False
CALCA	CALCRL+RAMP1	other	24060	4384	0.0022774117533117533	0.0042653437703847885	0.00228595178719867	0.002281021897810219	0.003271377761848271	9.713944034589386e-06	False
CCK	CCKBR	other	24060	4384	0.0065423231571912766	0.0	0.006733167082294264	0.0	0.0032711615785956383	0.0	False
COL14A1	ITGA11+ITGB1	other	24060	4384	0.006150201428681612	0.0003898020659107715	0.0059850374064837905	0.0002281021897810219	0.0032700017472961918	2.3973612226674707e-06	False
CADM3	CADM4	other	24060	4384	0.0045194197446107864	0.0020121035631746054	0.0035328345802161263	0.0018248175182481751	0.003265761653892696	9.093540571613028e-06	False
COL6A3	ITGA11+ITGB1	other	24060	4384	0.006071801297366619	0.0003898020659107715	0.006109725685785536	0.0002281021897810219	0.0032308016816386953	2.3668006895132107e-06	False
DKK2	KREMEN2+LRP6	other	24060	4384	0.0012657003244385123	0.005115886684507132	0.0012468827930174563	0.00479014598540146	0.003190793504472822	6.475179436371342e-06	False
DKK2	LRP6	other	24060	4384	0.0012657003244385123	0.005115886684507132	0.0012468827930174563	0.00479014598540146	0.003190793504472822	6.475179436371342e-06	False
WNT7A	FZD6+LRP5	other	24060	4384	0.0036388058215379715	0.002675791271030903	0.004073150457190358	0.0015967153284671533	0.003157298546284437	9.736684854247737e-06	False
WNT7A	FZD5+LRP5	other	24060	4384	0.0036388058215379715	0.002675791271030903	0.004073150457190358	0.0015967153284671533	0.003157298546284437	9.736684854247737e-06	False
WNT7A	FZD7+LRP5	other	24060	4384	0.0036388058215379715	0.002675791271030903	0.004073150457190358	0.0015967153284671533	0.003157298546284437	9.736684854247737e-06	False
WNT7A	FZD3+LRP5	other	24060	4384	0.0036388058215379715	0.002675791271030903	0.004073150457190358	0.0015967153284671533	0.003157298546284437	9.736684854247737e-06	False
WNT7A	FZD8+LRP5	other	24060	4384	0.0036388058215379715	0.002675791271030903	0.004073150457190358	0.0015967153284671533	0.003157298546284437	9.736684854247737e-06	False
WNT7A	FZD1+LRP5	other	24060	4384	0.0036388058215379715	0.002675791271030903	0.004073150457190358	0.0015967153284671533	0.003157298546284437	9.736684854247737e-06	False
CCL8	ACKR2	other	24060	4384	0.0031403410248458385	0.003173642326146364	0.0032418952618453864	0.002052919708029197	0.0031569916754961014	9.966319194984604e-06	False
FLT3LG	FLT3	other	24060	4384	0.00034682051045820117	0.005949852988123894	0.0003740648379052369	0.0034215328467153286	0.0031483367492910475	2.0635310504923824e-06	False
RSPO2	LGR4	other	24060	4384	0.0027857741806656122	0.003458478022366762	0.0024937655860349127	0.0029653284671532845	0.003122126101516187	9.634538779108794e-06	False
GLS2+SLC1A6	GRIK1+GRIK4	other	24060	4384	0.006196495145559311	0.0	0.007107231920199501	0.0	0.0030982475727796555	0.0	False
GLS2+SLC1A6	GRIK1+GRIK5	other	24060	4384	0.006196495145559311	0.0	0.007107231920199501	0.0	0.0030982475727796555	0.0	False
GLS2+SLC1A6	GRIA3	other	24060	4384	0.006196495145559311	0.0	0.007107231920199501	0.0	0.0030982475727796555	0.0	False
GLS2+SLC1A6	GRIA1	other	24060	4384	0.006196495145559311	0.0	0.007107231920199501	0.0	0.0030982475727796555	0.0	False
GLS+SLC1A6	GRIK1+GRIK5	other	24060	4384	0.006196495145559311	0.0	0.007107231920199501	0.0	0.0030982475727796555	0.0	False
GLS2+SLC1A6	GRIK2+GRIK4	other	24060	4384	0.006196495145559311	0.0	0.007107231920199501	0.0	0.0030982475727796555	0.0	False
GLS+SLC1A6	GRM5	other	24060	4384	0.006196495145559311	0.0	0.007107231920199501	0.0	0.0030982475727796555	0.0	False
GLS2+SLC1A6	GRIN1+GRIN2A	other	24060	4384	0.006196495145559311	0.0	0.007107231920199501	0.0	0.0030982475727796555	0.0	False
GLS+SLC1A6	GRIN1+GRIN2A	other	24060	4384	0.006196495145559311	0.0	0.007107231920199501	0.0	0.0030982475727796555	0.0	False
GLS+SLC1A6	GRIK2+GRIK5	other	24060	4384	0.006196495145559311	0.0	0.007107231920199501	0.0	0.0030982475727796555	0.0	False
GLS+SLC1A6	GRIA3	other	24060	4384	0.006196495145559311	0.0	0.007107231920199501	0.0	0.0030982475727796555	0.0	False
GLS+SLC1A6	GRIK1+GRIK4	other	24060	4384	0.006196495145559311	0.0	0.007107231920199501	0.0	0.0030982475727796555	0.0	False
GLS+SLC1A6	GRIA1	other	24060	4384	0.006196495145559311	0.0	0.007107231920199501	0.0	0.0030982475727796555	0.0	False
GLS+SLC1A6	GRM1	other	24060	4384	0.006196495145559311	0.0	0.007107231920199501	0.0	0.0030982475727796555	0.0	False
GLS2+SLC1A6	GRM5	other	24060	4384	0.006196495145559311	0.0	0.007107231920199501	0.0	0.0030982475727796555	0.0	False
GLS2+SLC1A6	GRM1	other	24060	4384	0.006196495145559311	0.0	0.007107231920199501	0.0	0.0030982475727796555	0.0	False
GLS2+SLC1A6	GRIK2+GRIK5	other	24060	4384	0.006196495145559311	0.0	0.007107231920199501	0.0	0.0030982475727796555	0.0	False
GLS+SLC1A6	GRIK2+GRIK4	other	24060	4384	0.006196495145559311	0.0	0.007107231920199501	0.0	0.0030982475727796555	0.0	False
DPEP1	CYSLTR2	other	24060	4384	0.0002731315908022225	0.005913145374506712	0.0003740648379052369	0.0036496350364963502	0.0030931384826544672	1.615066802783822e-06	False
ANGPT2	TEK	other	24060	4384	0.0049916841089725494	0.0010842509800568223	0.0048212801330008315	0.0006843065693430657	0.003037967544514686	5.4122383872875525e-06	False
COL13A1	ITGA10+ITGB1	other	24060	4384	0.002308877883478999	0.003718894673511386	0.0022443890274314216	0.002052919708029197	0.0030138862784951925	8.586473662658292e-06	False
VCAM1	ITGAD+ITGB2	other	24060	4384	0.004988056141883135	0.0010013938881456852	0.004945968412302577	0.0009124087591240876	0.00299472501501441	4.995008934209318e-06	False
JAM3	JAM3	other	24060	4384	0.005425713490694761	0.0004909426788799465	0.006234413965087282	0.0002281021897810219	0.002958328084787354	2.6637143159567516e-06	False
COL22A1	ITGA10+ITGB1	other	24060	4384	0.0021617887541651726	0.003718894673511386	0.002369077306733167	0.002052919708029197	0.0029403417138382792	8.039464683121675e-06	False
DDC+SLC18A2	DRD4	other	24060	4384	0.0015692783053964376	0.004294226411730051	0.0014962593516209476	0.004105839416058394	0.0029317523585632443	6.73883634638836e-06	False
WNT6	FZD5+LRP6	other	24060	4384	0.0014344716910272837	0.004424518905580044	0.0012468827930174563	0.002737226277372263	0.0029294952983036637	6.346847116469592e-06	False
DLK1	NOTCH3	other	24060	4384	0.0005335137248039246	0.005215171258896589	0.0002909393183707398	0.0031934306569343066	0.002874342491850257	2.7823654438242917e-06	False
WNT2	FZD6+LRP6	other	24060	4384	0.0006209134007804096	0.005115886684507132	0.0005818786367414796	0.00479014598540146	0.0028684000426437706	3.1765225992845373e-06	False
WNT2	FZD3+LRP6	other	24060	4384	0.0006209134007804096	0.005115886684507132	0.0005818786367414796	0.00479014598540146	0.0028684000426437706	3.1765225992845373e-06	False
COL15A1	ITGA10+ITGB1	other	24060	4384	0.0020101971458643675	0.003718894673511386	0.0023275145469659184	0.002052919708029197	0.0028645459096878767	7.475711458462787e-06	False
NGF	NGFR	other	24060	4384	0.004485751036554575	0.0012077654246240854	0.005486284289276808	0.0006843065693430657	0.00284675823058933	5.417735005422268e-06	False
TAC1	TACR2	other	24060	4384	0.005681456066668034	0.0	0.005694098088113051	0.0	0.002840728033334017	0.0	False
TAC1	TACR1	other	24060	4384	0.005681456066668034	0.0	0.005694098088113051	0.0	0.002840728033334017	0.0	False
WNT7A	FZD2+LRP5	other	24060	4384	0.0036388058215379715	0.002009719144552946	0.004073150457190358	0.0013686131386861315	0.002824262483045459	7.312977722855572e-06	False
WNT7A	FZD2+LRP6	other	24060	4384	0.0036388058215379715	0.002009719144552946	0.004073150457190358	0.0013686131386861315	0.002824262483045459	7.312977722855572e-06	False
COL8A2	ITGA10+ITGB1	other	24060	4384	0.0018825777806341648	0.003718894673511386	0.0019534497090606816	0.002052919708029197	0.0028007362270727754	7.001108480871282e-06	False
WNT16	FZD6+LRP6	other	24060	4384	0.00047481176443398	0.005115886684507132	0.0007065669160432253	0.00479014598540146	0.0027953492244705558	2.429083183315135e-06	False
WNT16	FZD3+LRP6	other	24060	4384	0.00047481176443398	0.005115886684507132	0.0007065669160432253	0.00479014598540146	0.0027953492244705558	2.429083183315135e-06	False
LEP	LEPR	other	24060	4384	0.00012736731150653213	0.005457552615553141	8.312551953449709e-05	0.0034215328467153286	0.0027924599635298364	6.951138040484461e-07	False
IL12B+IL23A	IL12RB1+IL23R	other	24060	4384	1.587057522556279e-05	0.005530380643904209	4.1562759767248545e-05	0.0031934306569343066	0.002773125609564886	8.777032203507812e-08	False
ITGAV+ITGB3	ADGRA2	other	24060	4384	0.0018507341155782342	0.0036725231911987066	0.002369077306733167	0.0034215328467153286	0.0027616286533884704	6.796863960203693e-06	False
GIP	GIPR	other	24060	4384	0.00035886187106370926	0.0051577212288975716	0.000457190357439734	0.0029653284671532845	0.0027582915499806404	1.8509094906271964e-06	False
SLITRK4	PTPRS	other	24060	4384	0.0021769485902041197	0.0033146513160318136	0.002660016625103907	0.002509124087591241	0.0027457999531179667	7.215825509453687e-06	False
IHH	HHIP	other	24060	4384	0.0006189598934724927	0.004855558276176453	0.0007896924355777224	0.002737226277372263	0.0027372590848244727	3.0053958333716574e-06	False
ENTPD1	ADORA1	other	24060	4384	0.003480533603578806	0.0019846996292471886	0.003906899418121363	0.0013686131386861315	0.0027326166164129972	6.907813752605237e-06	False
COL10A1	ITGA10+ITGB1	other	24060	4384	0.0016804460901767015	0.003718894673511386	0.001371571072319202	0.002052919708029197	0.0026996703818440437	6.2494020138811695e-06	False
DDC+SLC6A3	DRD4	other	24060	4384	0.0009779800893738866	0.004294226411730051	0.0012053200332502079	0.004105839416058394	0.002636103250551969	4.19966792993546e-06	False
WNT7A	FZD9+LRP6	other	24060	4384	0.0036388058215379715	0.0016228740569204092	0.004073150457190358	0.0013686131386861315	0.0026308399392291903	5.90532356594493e-06	False
WNT7A	FZD9+LRP5	other	24060	4384	0.0036388058215379715	0.0016228740569204092	0.004073150457190358	0.0013686131386861315	0.0026308399392291903	5.90532356594493e-06	False
WNT6	FZD8+LRP6	other	24060	4384	0.0014344716910272837	0.0038249483332037926	0.0012468827930174563	0.0031934306569343066	0.002629710012115538	5.486780103622834e-06	False
RSPO1	KREMEN1+LRP6	other	24060	4384	5.977814726065844e-05	0.005115886684507132	4.1562759767248545e-05	0.00479014598540146	0.002587832415883895	3.05818227595309e-07	False
COL5A3	ITGA10+ITGB1	other	24060	4384	0.0014345262898132205	0.003718894673511386	0.0017040731504571903	0.002052919708029197	0.002576710481662303	5.3348521781984364e-06	False
PDGFD	PDGFRA+PDGFRB	other	24060	4384	0.003690753597766161	0.001449461211450398	0.005195344970906068	0.0011405109489051094	0.0025701074046082795	5.3496041809830545e-06	False
NDP	FZD4+LRP5	other	24060	4384	0.0037011203821748495	0.0014089227188378572	0.0031587697423108895	0.0009124087591240876	0.0025550215505063534	5.214592591599998e-06	False
COL11A1	ITGA10+ITGB1	other	24060	4384	0.0013894494622945786	0.003718894673511386	0.0014131338320864505	0.002052919708029197	0.0025541720679029822	5.167216204440567e-06	False
SLITRK5	PTPRS	other	24060	4384	0.0017761418130248785	0.0033146513160318136	0.001828761429758936	0.002509124087591241	0.002545396564528346	5.887290798002045e-06	False
KISS1	KISS1R	other	24060	4384	0.00233925087377429	0.002733755623921752	0.0023275145469659184	0.0018248175182481751	0.002536503248848021	6.394940231944338e-06	False
WNT6	FZD1+LRP6	other	24060	4384	0.0014344716910272837	0.0036141432356089354	0.0012468827930174563	0.002281021897810219	0.0025243074633181095	5.184386158798768e-06	False
WNT7A	FZD4+LRP6	other	24060	4384	0.0036388058215379715	0.0014089227188378572	0.004073150457190358	0.0009124087591240876	0.0025238642701879144	5.1267961914043016e-06	False
WNT7A	FZD4+LRP5	other	24060	4384	0.0036388058215379715	0.0014089227188378572	0.004073150457190358	0.0009124087591240876	0.0025238642701879144	5.1267961914043016e-06	False
WNT2	FZD5+LRP6	other	24060	4384	0.0006209134007804096	0.004424518905580044	0.0005818786367414796	0.002737226277372263	0.0025227161531802267	2.747243080480921e-06	False
COL4A3	ITGA11+ITGB1	other	24060	4384	0.004641940351575613	0.0003898020659107715	0.004904405652535328	0.0002281021897810219	0.0025158712087431923	1.8094379388787469e-06	False
CCL23	FPR2	other	24060	4384	0.00021684615057893097	0.004773634020239115	0.00020781379883624273	0.002509124087591241	0.002495240085409023	1.0351441615614787e-06	False
PNMT	ADRB1	other	24060	4384	0.0014379204949364066	0.00349411484785378	0.0019534497090606816	0.0018248175182481751	0.002466017671395093	5.024259351390554e-06	False
PNMT+SLC18A2	ADRB1	other	24060	4384	0.0014379204949364066	0.00349411484785378	0.0014962593516209476	0.0018248175182481751	0.002466017671395093	5.024259351390554e-06	False
WNT16	FZD5+LRP6	other	24060	4384	0.00047481176443398	0.004424518905580044	0.0007065669160432253	0.002737226277372263	0.002449665335007012	2.1008136283299627e-06	False
WNT6	FZD7+LRP6	other	24060	4384	0.0014344716910272837	0.0034121230710297823	0.0012468827930174563	0.002281021897810219	0.002423297381028533	4.8945939516933e-06	False
UCN	CRHR2	other	24060	4384	0.004840952809900045	0.0	0.005444721529509559	0.0	0.0024204764049500227	0.0	False
OSM	IL6ST+LIFR	other	24060	4384	0.0016380681190639734	0.003196581033989787	0.0015793848711554447	0.0029653284671532845	0.0024173245765268803	5.236217481783222e-06	False
LRRTM1	NRXN3	other	24060	4384	0.004160035867244005	0.0006219462375156581	0.005444721529509559	0.0004562043795620438	0.0023909910523798317	2.587318655562597e-06	False
NLGN1	NRXN3	other	24060	4384	0.004125319886952639	0.0006219462375156581	0.004904405652535328	0.0004562043795620438	0.0023736330622341484	2.5657271822387138e-06	False
GAD1+SLC6A11	GABBR2	other	24060	4384	0.0038587194867432117	0.0008732864516787231	0.004447215295095595	0.0009124087591240876	0.0023660029692109674	3.369767448601523e-06	False
FCER2	CR2	other	24060	4384	2.101199424942024e-05	0.00468869972974062	4.1562759767248545e-05	0.002737226277372263	0.00235485586199502	9.851893175856814e-08	False
COL26A1	ITGA10+ITGB1	other	24060	4384	0.0009626068058423698	0.003718894673511386	0.0012468827930174563	0.002052919708029197	0.002340750739676878	3.579833322932998e-06	False
IL36B	IL1RAP+IL1RL2	other	24060	4384	0.003944601397961378	0.000723899167496711	0.002950955943474647	0.0004562043795620438	0.0023342502827290446	2.855493668090604e-06	False
COL11A2	ITGA10+ITGB1	other	24060	4384	0.0009306127321906388	0.003718894673511386	0.0009559434746467166	0.002052919708029197	0.0023247537028510123	3.4608507328456444e-06	False
CLSTN2	NRXN3	other	24060	4384	0.0040244231931865215	0.0006219462375156581	0.004197838736492103	0.0004562043795620438	0.00232318471535109	2.5029748631731077e-06	False
CCL13	ACKR2	other	24060	4384	0.0014725549845024943	0.003173642326146364	0.0016209476309226932	0.002052919708029197	0.0023230986553244293	4.6733628263949194e-06	False
CYP21A2	NR3C2	other	24060	4384	0.0002954041992779821	0.0043343473225831985	0.0003740648379052369	0.0029653284671532845	0.0023148757609305903	1.2803844002203554e-06	False
WNT2	FZD8+LRP6	other	24060	4384	0.0006209134007804096	0.0038249483332037926	0.0005818786367414796	0.0031934306569343066	0.002222930866992101	2.374961677378926e-06	False
WNT7A	FRZB	other	24060	4384	0.0036388058215379715	0.0007691525388509035	0.004073150457190358	0.0004562043795620438	0.0022039791801944375	2.7987967360213785e-06	False
INHA+INHBB	ACVR1C+ACVR2B	other	24060	4384	0.0017239585286006331	0.0026581152342259884	0.002119700748129676	0.002281021897810219	0.0021910368814133108	4.582480428047162e-06	False
INHA	ACVR1C+ACVR2B	other	24060	4384	0.0017239585286006331	0.0026581152342259884	0.002119700748129676	0.002281021897810219	0.0021910368814133108	4.582480428047162e-06	False
INHA+INHBB	ACVR1C+ACVR2A	other	24060	4384	0.0017239585286006331	0.0026581152342259884	0.002119700748129676	0.002281021897810219	0.0021910368814133108	4.582480428047162e-06	False
INHA+INHBA	ACVR1C+ACVR2A	other	24060	4384	0.0017239585286006331	0.0026581152342259884	0.002119700748129676	0.002281021897810219	0.0021910368814133108	4.582480428047162e-06	False
INHA+INHBA	ACVR1C+ACVR2B	other	24060	4384	0.0017239585286006331	0.0026581152342259884	0.002119700748129676	0.002281021897810219	0.0021910368814133108	4.582480428047162e-06	False
INHA	ACVR1C+ACVR2A	other	24060	4384	0.0017239585286006331	0.0026581152342259884	0.002119700748129676	0.002281021897810219	0.0021910368814133108	4.582480428047162e-06	False
CCL11	CCR3	other	24060	4384	0.004078277852386236	0.0002602997701615095	0.004488778054862843	0.0002281021897810219	0.002169288811273873	1.061574787630912e-06	False
WNT16	FZD8+LRP6	other	24060	4384	0.00047481176443398	0.0038249483332037926	0.0007065669160432253	0.0031934306569343066	0.0021498800488188863	1.8161304669573036e-06	False
IHH	CDON+PTCH1	other	24060	4384	0.0006189598934724927	0.003651422681286931	0.0007896924355777224	0.004105839416058394	0.002135191287379712	2.2600841938324025e-06	False
GLS2+SLC1A2	GRIK2	other	24060	4384	0.002078068908303976	0.002186733763664961	0.0019534497090606816	0.002052919708029197	0.0021324013359844685	4.54418344501069e-06	False
GLS+SLC1A2	GRIK2	other	24060	4384	0.002078068908303976	0.002186733763664961	0.0019534497090606816	0.002052919708029197	0.0021324013359844685	4.54418344501069e-06	False
WNT2	FZD1+LRP6	other	24060	4384	0.0006209134007804096	0.0036141432356089354	0.0005818786367414796	0.002281021897810219	0.0021175283181946725	2.244069967329457e-06	False
VEGFD	KDR	other	24060	4384	0.001995896454900503	0.002231888473033905	0.0022443890274314216	0.0013686131386861315	0.002113892463967204	4.454618291061668e-06	False
WNT7A	FZD10+LRP5	other	24060	4384	0.0036388058215379715	0.0005162955494597554	0.004073150457190358	0.0004562043795620438	0.0020775506854988635	1.8786992510083037e-06	False
WNT7A	FZD10+LRP6	other	24060	4384	0.0036388058215379715	0.0005162955494597554	0.004073150457190358	0.0004562043795620438	0.0020775506854988635	1.8786992510083037e-06	False
WNT6	FZD6+LRP5	other	24060	4384	0.0014344716910272837	0.002675791271030903	0.0012468827930174563	0.0015967153284671533	0.0020551314810290933	3.838346829391744e-06	False
WNT6	FZD7+LRP5	other	24060	4384	0.0014344716910272837	0.002675791271030903	0.0012468827930174563	0.0015967153284671533	0.0020551314810290933	3.838346829391744e-06	False
WNT6	FZD8+LRP5	other	24060	4384	0.0014344716910272837	0.002675791271030903	0.0012468827930174563	0.0015967153284671533	0.0020551314810290933	3.838346829391744e-06	False
WNT6	FZD3+LRP5	other	24060	4384	0.0014344716910272837	0.002675791271030903	0.0012468827930174563	0.0015967153284671533	0.0020551314810290933	3.838346829391744e-06	False
WNT6	FZD5+LRP5	other	24060	4384	0.0014344716910272837	0.002675791271030903	0.0012468827930174563	0.0015967153284671533	0.0020551314810290933	3.838346829391744e-06	False
WNT6	FZD1+LRP5	other	24060	4384	0.0014344716910272837	0.002675791271030903	0.0012468827930174563	0.0015967153284671533	0.0020551314810290933	3.838346829391744e-06	False
COL6A5	ITGA10+ITGB1	other	24060	4384	0.00038544280687347054	0.003718894673511386	0.00041562759767248546	0.002052919708029197	0.0020521687401924282	1.4334212014250274e-06	False
WNT16	FZD1+LRP6	other	24060	4384	0.00047481176443398	0.0036141432356089354	0.0007065669160432253	0.002281021897810219	0.0020444775000214577	1.716037726616612e-06	False
GAD1+SLC6A11	GABRA3+GABRB3+GABRE	other	24060	4384	0.0038587194867432117	0.0002055724908132106	0.004447215295095595	0.0002281021897810219	0.002032145988778211	7.932465762392756e-07	False
GAD1+SLC6A11	GABRA3+GABRB3+GABRG2	other	24060	4384	0.0038587194867432117	0.0002055724908132106	0.004447215295095595	0.0002281021897810219	0.002032145988778211	7.932465762392756e-07	False
WNT2	FZD7+LRP6	other	24060	4384	0.0006209134007804096	0.0034121230710297823	0.0005818786367414796	0.002281021897810219	0.002016518235905096	2.118632939914397e-06	False
COL2A1	ITGA10+ITGB1	other	24060	4384	0.0003055237466469407	0.003718894673511386	0.0003740648379052369	0.002052919708029197	0.0020122092100791633	1.13621063403655e-06	False
FGF20	FGFR3	other	24060	4384	0.0015957353170961142	0.0023461629170924425	0.0014962593516209476	0.0015967153284671533	0.0019709491170942783	3.743855026465653e-06	False
COL9A1	ITGA10+ITGB1	other	24060	4384	0.00018261543300468475	0.003718894673511386	0.00016625103906899418	0.002052919708029197	0.0019507550532580353	6.791275611020974e-07	False
WNT16	FZD7+LRP6	other	24060	4384	0.00047481176443398	0.0034121230710297823	0.0007065669160432253	0.002281021897810219	0.0019434674177318811	1.6201161758215414e-06	False
RSPO1	FZD8+LRP6	other	24060	4384	5.977814726065844e-05	0.0038249483332037926	4.1562759767248545e-05	0.0031934306569343066	0.0019423632402322255	2.2864832472666637e-07	False
GAD1+SLC6A11	GABRA2+GABRB3+GABRG2	other	24060	4384	0.0038587194867432117	0.0	0.004447215295095595	0.0	0.0019293597433716059	0.0	False
GAD1+SLC6A11	GABRA3+GABRB3+GABRQ	other	24060	4384	0.0038587194867432117	0.0	0.004447215295095595	0.0	0.0019293597433716059	0.0	False
GAD1+SLC6A11	GABRA5+GABRB3+GABRG2	other	24060	4384	0.0038587194867432117	0.0	0.004447215295095595	0.0	0.0019293597433716059	0.0	False
RELN	VLDLR	other	24060	4384	0.0	0.0038019027560949326	0.0	0.0029653284671532845	0.0019009513780474663	0.0	False
LRRTM2	NRXN3	other	24060	4384	0.0031494118738919497	0.0006219462375156581	0.0031587697423108895	0.0004562043795620438	0.001885679055703804	1.9587648653542365e-06	False
COL6A6	ITGA10+ITGB1	other	24060	4384	4.132393951294944e-05	0.003718894673511386	4.1562759767248545e-05	0.002052919708029197	0.0018801093065121677	1.5367937854321436e-07	False
RSPO4	LGR4	other	24060	4384	0.00024964785552583635	0.003458478022366762	0.00033250207813798836	0.0029653284671532845	0.0018540629389462993	8.634016216670977e-07	False
APLN	APLNR	other	24060	4384	0.0033397627994418144	0.0003051501407753676	0.003948462177888612	0.0002281021897810219	0.001822456470108591	1.0191290884060055e-06	False
WNT7A	SFRP5	other	24060	4384	0.0036388058215379715	0.0	0.004073150457190358	0.0	0.0018194029107689857	0.0	False
WNT7A	SFRP4	other	24060	4384	0.0036388058215379715	0.0	0.004073150457190358	0.0	0.0018194029107689857	0.0	False
WNT7A	WIF1	other	24060	4384	0.0036388058215379715	0.0	0.004073150457190358	0.0	0.0018194029107689857	0.0	False
SLITRK2	PTPRS	other	24060	4384	0.0002922027779277414	0.0033146513160318136	0.00033250207813798836	0.002509124087591241	0.0018034270469797775	9.685503224063398e-07	False
AMH	AMHR2+BMPR1B	other	24060	4384	0.003082756418734789	0.0004982951795682311	0.003740648379052369	0.0002281021897810219	0.00179052579915151	1.5361226632385687e-06	False
CCL7	ACKR2	other	24060	4384	0.00040292582707479596	0.003173642326146364	0.00041562759767248546	0.002052919708029197	0.00178828407661058	1.2787424591021032e-06	False
SLITRK1	PTPRS	other	24060	4384	0.00022036123846191913	0.0033146513160318136	0.00024937655860349125	0.002509124087591241	0.0017675062772468664	7.304206690702005e-07	False
RSPO1	LGR4	other	24060	4384	5.977814726065844e-05	0.003458478022366762	4.1562759767248545e-05	0.0029653284671532845	0.0017591280848137103	2.067414085187911e-07	False
COL19A1	ITGA11+ITGB1	other	24060	4384	0.0031235660426318645	0.0003898020659107715	0.003491271820448878	0.0002281021897810219	0.001756684054271318	1.2175724964266337e-06	False
VEGFD	FLT4	other	24060	4384	0.001995896454900503	0.0014708827948197722	0.0022443890274314216	0.0009124087591240876	0.0017333896248601377	2.9357297557549276e-06	False
LRRTM4	PTPRS	other	24060	4384	0.00013185555872041732	0.0033146513160318136	0.00016625103906899418	0.002509124087591241	0.0017232534373761155	4.3705520123874135e-07	False
WNT6	FZD2+LRP6	other	24060	4384	0.0014344716910272837	0.002009719144552946	0.0012468827930174563	0.0013686131386861315	0.0017220954177901149	2.8828852197767705e-06	False
WNT6	FZD2+LRP5	other	24060	4384	0.0014344716910272837	0.002009719144552946	0.0012468827930174563	0.0013686131386861315	0.0017220954177901149	2.8828852197767705e-06	False
FGF8	FGFR3	other	24060	4384	0.0010874276049435139	0.0023461629170924425	0.0013300083125519534	0.0015967153284671533	0.0017167952610179782	2.5512823217411227e-06	False
RSPO2	LGR5	other	24060	4384	0.0027857741806656122	0.0006176146562211215	0.0024937655860349127	0.0004562043795620438	0.0017016944184433669	1.7205349629014686e-06	False
CCL8	CCR3	other	24060	4384	0.0031403410248458385	0.0002602997701615095	0.0032418952618453864	0.0002281021897810219	0.001700320397503674	8.17430046996131e-07	False
BMP6	BMPR1B+BMPR2	other	24060	4384	0.0029021610971540213	0.0004982951795682311	0.003491271820448878	0.0002281021897810219	0.0017002281383611262	1.4461328850422976e-06	False
BMP6	ACVR2B+BMPR1B	other	24060	4384	0.0029021610971540213	0.0004982951795682311	0.003491271820448878	0.0002281021897810219	0.0017002281383611262	1.4461328850422976e-06	False
BMP6	ACVR2A+BMPR1B	other	24060	4384	0.0029021610971540213	0.0004982951795682311	0.003491271820448878	0.0002281021897810219	0.0017002281383611262	1.4461328850422976e-06	False
NLGN4X	NRXN3	other	24060	4384	0.0027336578350514174	0.0006219462375156581	0.003491271820448878	0.0004562043795620438	0.0016778020362835377	1.7001882051654286e-06	False
WNT2	FZD1+LRP5	other	24060	4384	0.0006209134007804096	0.002675791271030903	0.0005818786367414796	0.0015967153284671533	0.0016483523359056562	1.6614346578743325e-06	False
WNT2	FZD5+LRP5	other	24060	4384	0.0006209134007804096	0.002675791271030903	0.0005818786367414796	0.0015967153284671533	0.0016483523359056562	1.6614346578743325e-06	False
WNT2	FZD3+LRP5	other	24060	4384	0.0006209134007804096	0.002675791271030903	0.0005818786367414796	0.0015967153284671533	0.0016483523359056562	1.6614346578743325e-06	False
