ligand	receptor	pathway	n_sender	n_receiver	ligand_mean	receptor_mean	ligand_frac	receptor_frac	cpdb_mean_score	product_score	pass_expr_prop	Patient
RSPO1	FZD8+LRP6	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
RSPO1	KREMEN1+LRP6	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
RSPO1	LGR4	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
RSPO1	LGR5	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
RSPO1	LGR6	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
RSPO2	LGR4	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
RSPO2	LGR5	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
RSPO2	LGR6	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
RSPO3	LGR4	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
RSPO3	LGR5	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
RSPO3	LGR6	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
RSPO4	LGR4	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
RSPO4	LGR5	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
RSPO4	LGR6	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
RTN4R	ADGRB1	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
SAA1	FPR2	other	231	187	1.0046710968017578	0.0	0.5670995670995671	0.0	0.5023355484008789	0.0	False	P8
SCT	SCTR	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
SCT	VIPR1	other	231	187	0.0	0.010320678353309631	0.0	0.0053475935828877	0.005160339176654816	0.0	False	P8
SCT	VIPR2	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
SDC1	ADGRA2	other	231	187	0.7195643782615662	0.0	0.6666666666666666	0.0	0.3597821891307831	0.0	False	P8
SDC2	ADGRA2	other	231	187	0.26358315348625183	0.0	0.3246753246753247	0.0	0.13179157674312592	0.0	False	P8
SDC2	FGFR4	other	231	187	0.26358315348625183	0.0	0.3246753246753247	0.0	0.13179157674312592	0.0	False	P8
SELE	GLG1	other	231	187	0.0	0.07206518203020096	0.0	0.0374331550802139	0.03603259101510048	0.0	False	P8
SELPLG	SELE	other	231	187	0.003908534534275532	0.0	0.008658008658008658	0.0	0.001954267267137766	0.0	False	P8
SELPLG	SELL	other	231	187	0.003908534534275532	0.19914217293262482	0.008658008658008658	0.10160427807486631	0.10152535373345017	0.0007783540601378341	False	P8
SELPLG	SELP	other	231	187	0.003908534534275532	0.0	0.008658008658008658	0.0	0.001954267267137766	0.0	False	P8
SEMA3A	NRP1	other	231	187	0.14595243334770203	0.0	0.19047619047619047	0.0	0.07297621667385101	0.0	False	P8
SEMA3A	NRP1+PLXNA1	other	231	187	0.14595243334770203	0.0	0.19047619047619047	0.0	0.07297621667385101	0.0	False	P8
SEMA3A	NRP1+PLXNA2	other	231	187	0.14595243334770203	0.0	0.19047619047619047	0.0	0.07297621667385101	0.0	False	P8
SEMA3A	NRP1+PLXNA3	other	231	187	0.14595243334770203	0.0	0.19047619047619047	0.0	0.07297621667385101	0.0	False	P8
SEMA3A	NRP1+PLXNA4	other	231	187	0.14595243334770203	0.0	0.19047619047619047	0.0	0.07297621667385101	0.0	False	P8
SEMA3C	NRP2	other	231	187	0.11846733093261719	0.035141222178936005	0.17316017316017315	0.016042780748663103	0.0768042765557766	0.0041630867972486385	False	P8
SEMA3E	PLXND1	other	231	187	0.3092038929462433	0.059920936822891235	0.3722943722943723	0.03208556149732621	0.18456241488456726	0.01852778693462387	False	P8
SEMA3F	NRP2	other	231	187	0.005412645172327757	0.035141222178936005	0.008658008658008658	0.016042780748663103	0.02027693367563188	0.00019020696657651506	False	P8
SEMA4A	PLXND1	other	231	187	0.03112601861357689	0.059920936822891235	0.03463203463203463	0.03208556149732621	0.04552347771823406	0.0018651001948922774	False	P8
SEMA4C	PLXNB2	other	231	187	0.08579123765230179	0.032613225281238556	0.11688311688311688	0.016042780748663103	0.05920223146677017	0.0027979289607107938	False	P8
SEMA4D	CD72	other	231	187	0.09321105480194092	0.004818017594516277	0.12987012987012986	0.0053475935828877	0.0490145361982286	0.0004490925020391723	False	P8
SEMA4D	PLXNB1	other	231	187	0.09321105480194092	0.0070880805142223835	0.12987012987012986	0.0053475935828877	0.05014956765808165	0.0006606874612517522	False	P8
SEMA4D	PLXNB2	other	231	187	0.09321105480194092	0.032613225281238556	0.12987012987012986	0.016042780748663103	0.06291214004158974	0.003039913128957572	False	P8
SEMA4D	PTPRC	other	231	187	0.09321105480194092	1.209397315979004	0.12987012987012986	0.5187165775401069	0.6513041853904724	0.11272919949703919	True	P8
SEMA4G	PLXNB2	other	231	187	0.0	0.032613225281238556	0.0	0.016042780748663103	0.016306612640619278	0.0	False	P8
SEMA6A	NRP1+PLXNA2	other	231	187	0.034326594322919846	0.0	0.047619047619047616	0.0	0.017163297161459923	0.0	False	P8
SEMA6D	KDR+PLXNA1	other	231	187	0.03804926201701164	0.0	0.06060606060606061	0.0	0.01902463100850582	0.0	False	P8
SEMA6D	PLXNA1+TREM2+TYROBP	other	231	187	0.03804926201701164	0.0	0.06060606060606061	0.0	0.01902463100850582	0.0	False	P8
SEMA7A	ITGA1+ITGB1	other	231	187	0.0	0.01304727140814066	0.0	0.0053475935828877	0.00652363570407033	0.0	False	P8
SEMA7A	PLXNC1	other	231	187	0.0	0.10044484585523605	0.0	0.0481283422459893	0.05022242292761803	0.0	False	P8
SFTPD	ADGRE5	other	231	187	0.01769183948636055	0.1522931009531021	0.021645021645021644	0.08021390374331551	0.08499247021973133	0.0026943450969423854	False	P8
SHH	BOC+PTCH1	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
SHH	BOC+PTCH2	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
SHH	CDON+PTCH1	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
SHH	CDON+PTCH2	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
SHH	GAS1+PTCH1	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
SHH	GAS1+PTCH2	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
SHH	HHIP	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
SHMT1+SLC6A9	GLRA2	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
SHMT2+SLC6A9	GLRA2	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
SIGLEC15	CD44	other	231	187	0.007906600832939148	0.8379919528961182	0.012987012987012988	0.3850267379679144	0.42294927686452866	0.006625667872764751	False	P8
SLC18A2+TPH1	HTR1D	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
SLC18A2+TPH1	HTR1F	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
SLC18A2+TPH1	HTR2A	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
SLC18A2+TPH1	HTR2B	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
SLC18A2+TPH1	HTR2C	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
SLC18A2+TPH1	HTR7	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
SLC6A4+TPH1	HTR1D	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
SLC6A4+TPH1	HTR1F	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
SLC6A4+TPH1	HTR2A	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
SLC6A4+TPH1	HTR2B	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
SLC6A4+TPH1	HTR2C	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
SLC6A4+TPH1	HTR7	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
SLIT1	ROBO1	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
SLIT2	ROBO1	other	231	187	0.07497381418943405	0.0	0.10822510822510822	0.0	0.037486907094717026	0.0	False	P8
SLIT2	ROBO2	other	231	187	0.07497381418943405	0.0	0.10822510822510822	0.0	0.037486907094717026	0.0	False	P8
SLITRK1	PTPRD	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
SLITRK1	PTPRS	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
SLITRK2	PTPRD	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
SLITRK2	PTPRS	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
SLITRK3	PTPRD	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
SLITRK4	OLR1	other	231	187	0.0	0.03098834678530693	0.0	0.016042780748663103	0.015494173392653465	0.0	False	P8
SLITRK4	PTPRS	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
SLITRK5	PTPRS	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
SLITRK6	PTPRS	other	231	187	0.3566878139972687	0.0	0.3852813852813853	0.0	0.17834390699863434	0.0	False	P8
SOSTDC1	LRP5	other	231	187	0.0	0.010264539159834385	0.0	0.0053475935828877	0.0051322695799171925	0.0	False	P8
SOSTDC1	LRP6	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
SPN	SIGLEC1	other	231	187	0.010838945396244526	0.0	0.008658008658008658	0.0	0.005419472698122263	0.0	False	P8
SPP1	ITGA4+ITGB1	other	231	187	0.05795862525701523	0.2191208451986313	0.09090909090909091	0.10695187165775401	0.13853973522782326	0.012699942952867915	False	P8
SPP1	ITGA9+ITGB1	other	231	187	0.05795862525701523	0.0	0.09090909090909091	0.0	0.028979312628507614	0.0	False	P8
SPP1	ITGAV+ITGB3	other	231	187	0.05795862525701523	0.0	0.09090909090909091	0.0	0.028979312628507614	0.0	False	P8
SRD5A1	AR	other	231	187	0.1206062063574791	0.0	0.20346320346320346	0.0	0.06030310317873955	0.0	False	P8
SRD5A2	AR	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
SRD5A3	AR	other	231	187	1.0575989484786987	0.0	0.7835497835497836	0.0	0.5287994742393494	0.0	False	P8
SST	SSTR1	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
SST	SSTR2	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
SULT1A1	PPARA	other	231	187	0.019902722910046577	0.02193085290491581	0.03896103896103896	0.0106951871657754	0.020916787907481194	0.0004364836885475294	False	P8
SULT1A1	PPARD	other	231	187	0.019902722910046577	0.0	0.03896103896103896	0.0	0.009951361455023289	0.0	False	P8
SULT1A1	PPARG	other	231	187	0.019902722910046577	0.0	0.03896103896103896	0.0	0.009951361455023289	0.0	False	P8
SULT1E1	PPARA	other	231	187	0.0	0.02193085290491581	0.0	0.0106951871657754	0.010965426452457905	0.0	False	P8
SULT1E1	PPARD	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
SULT1E1	PPARG	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
TAC1	TACR1	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
TAC1	TACR2	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
TAC3	TACR1	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
TAC3	TACR2	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
TAX1BP3	ADGRB1	other	231	187	0.3208175599575043	0.0	0.3852813852813853	0.0	0.16040877997875214	0.0	False	P8
TAX1BP3	ADGRB2	other	231	187	0.3208175599575043	0.0	0.3852813852813853	0.0	0.16040877997875214	0.0	False	P8
TBXAS1	TBXA2R	other	231	187	0.0058602397330105305	0.0	0.012987012987012988	0.0	0.0029301198665052652	0.0	False	P8
TENM1	ADGRL1	other	231	187	0.0	0.01086461078375578	0.0	0.0053475935828877	0.00543230539187789	0.0	False	P8
TENM1	ADGRL2	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
TENM1	ADGRL3	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
TENM2	ADGRL1	other	231	187	0.0	0.01086461078375578	0.0	0.0053475935828877	0.00543230539187789	0.0	False	P8
TENM2	ADGRL2	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
TENM2	ADGRL3	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
TENM3	ADGRL1	other	231	187	0.012249337509274483	0.01086461078375578	0.025974025974025976	0.0053475935828877	0.011556974146515131	0.0001330842843971277	False	P8
TENM3	ADGRL2	other	231	187	0.012249337509274483	0.0	0.025974025974025976	0.0	0.006124668754637241	0.0	False	P8
TENM3	ADGRL3	other	231	187	0.012249337509274483	0.0	0.025974025974025976	0.0	0.006124668754637241	0.0	False	P8
TENM4	ADGRL1	other	231	187	0.0059760999865829945	0.01086461078375578	0.012987012987012988	0.0053475935828877	0.008420355385169387	6.492800035903237e-05	False	P8
TENM4	ADGRL2	other	231	187	0.0059760999865829945	0.0	0.012987012987012988	0.0	0.0029880499932914972	0.0	False	P8
TENM4	ADGRL3	other	231	187	0.0059760999865829945	0.0	0.012987012987012988	0.0	0.0029880499932914972	0.0	False	P8
TF	TFR2	other	231	187	0.057612884789705276	0.0	0.08658008658008658	0.0	0.028806442394852638	0.0	False	P8
TF	TFRC	other	231	187	0.057612884789705276	0.03319721296429634	0.08658008658008658	0.016042780748663103	0.04540504887700081	0.0019125872058513155	False	P8
TGFA	EGFR	other	231	187	0.2920563817024231	0.0	0.3203463203463203	0.0	0.14602819085121155	0.0	False	P8
TGFB1	ACVR1+TGFBR2	other	231	187	0.06985923647880554	0.022817257791757584	0.11255411255411256	0.0106951871657754	0.04633824713528156	0.0015939962078722614	False	P8
TGFB1	ITGAV+ITGB6	other	231	187	0.06985923647880554	0.0	0.11255411255411256	0.0	0.03492961823940277	0.0	False	P8
TGFB1	TGFBR1+TGFBR2	other	231	187	0.06985923647880554	0.00936717540025711	0.11255411255411256	0.0053475935828877	0.039613205939531326	0.0006543837214250114	False	P8
TGFB1	TGFBR3	other	231	187	0.06985923647880554	0.0	0.11255411255411256	0.0	0.03492961823940277	0.0	False	P8
TGFB2	ACVR1+TGFBR2	other	231	187	0.02886793203651905	0.022817257791757584	0.03463203463203463	0.0106951871657754	0.025842594914138317	0.0006586870471921927	False	P8
TGFB2	TGFBR1+TGFBR2	other	231	187	0.02886793203651905	0.00936717540025711	0.03463203463203463	0.0053475935828877	0.01911755371838808	0.0002704109828287754	False	P8
TGFB2	TGFBR3	other	231	187	0.02886793203651905	0.0	0.03463203463203463	0.0	0.014433966018259525	0.0	False	P8
TGFB3	ACVR1+TGFBR2	other	231	187	0.02342492714524269	0.022817257791757584	0.03463203463203463	0.0106951871657754	0.023121092468500137	0.0005344926014261425	False	P8
TGFB3	ITGAV+ITGB6	other	231	187	0.02342492714524269	0.0	0.03463203463203463	0.0	0.011712463572621346	0.0	False	P8
TGFB3	ITGAV+ITGB8	other	231	187	0.02342492714524269	0.0	0.03463203463203463	0.0	0.011712463572621346	0.0	False	P8
TGFB3	TGFBR1+TGFBR2	other	231	187	0.02342492714524269	0.00936717540025711	0.03463203463203463	0.0053475935828877	0.0163960512727499	0.00021942540130773236	False	P8
TGFB3	TGFBR3	other	231	187	0.02342492714524269	0.0	0.03463203463203463	0.0	0.011712463572621346	0.0	False	P8
TGM2	ADGRG1	other	231	187	1.3247889280319214	0.03528371453285217	0.8008658008658008	0.016042780748663103	0.6800363212823868	0.046743474352961556	False	P8
THBS1	CD36	other	231	187	0.10214149206876755	0.01175747625529766	0.12987012987012986	0.0053475935828877	0.056949484162032604	0.0012009261676792088	False	P8
THBS1	ITGA2B+ITGB3	other	231	187	0.10214149206876755	0.0	0.12987012987012986	0.0	0.051070746034383774	0.0	False	P8
THBS1	ITGA3+ITGB1	other	231	187	0.10214149206876755	0.030665645375847816	0.12987012987012986	0.016042780748663103	0.06640356872230768	0.003132234773940798	False	P8
THBS1	ITGAV+ITGB3	other	231	187	0.10214149206876755	0.0	0.12987012987012986	0.0	0.051070746034383774	0.0	False	P8
THBS2	CD36	other	231	187	0.0	0.01175747625529766	0.0	0.0053475935828877	0.00587873812764883	0.0	False	P8
THY1	ADGRE2	other	231	187	0.0	0.11278164386749268	0.0	0.053475935828877004	0.05639082193374634	0.0	False	P8
THY1	ADGRE5	other	231	187	0.0	0.1522931009531021	0.0	0.08021390374331551	0.07614655047655106	0.0	False	P8
THY1	ITGAM+ITGB2	other	231	187	0.0	0.02948259748518467	0.0	0.016042780748663103	0.014741298742592335	0.0	False	P8
THY1	ITGAV+ITGB3	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
THY1	ITGAX+ITGB2	other	231	187	0.0	0.020906494930386543	0.0	0.0106951871657754	0.010453247465193272	0.0	False	P8
TNC	ITGA4+ITGB1	other	231	187	0.15684100985527039	0.2191208451986313	0.19913419913419914	0.10695187165775401	0.18798092752695084	0.034367134641293706	True	P8
TNC	ITGA8+ITGB1	other	231	187	0.15684100985527039	0.0	0.19913419913419914	0.0	0.07842050492763519	0.0	False	P8
TNC	ITGA9+ITGB1	other	231	187	0.15684100985527039	0.0	0.19913419913419914	0.0	0.07842050492763519	0.0	False	P8
TNC	ITGAV+ITGB3	other	231	187	0.15684100985527039	0.0	0.19913419913419914	0.0	0.07842050492763519	0.0	False	P8
TNC	ITGAV+ITGB6	other	231	187	0.15684100985527039	0.0	0.19913419913419914	0.0	0.07842050492763519	0.0	False	P8
TNF	TNFRSF1A	other	231	187	0.047937747091054916	0.0070880805142223835	0.06060606060606061	0.0053475935828877	0.02751291380263865	0.0003397866110518271	False	P8
TNF	TNFRSF1B	other	231	187	0.047937747091054916	0.2740401327610016	0.06060606060606061	0.12299465240641712	0.16098893992602825	0.013136866577096007	False	P8
TNFSF10	TNFRSF10A	other	231	187	0.547699511051178	0.05592089146375656	0.5324675324675324	0.026737967914438502	0.30181020125746727	0.03062784491224546	False	P8
TNFSF10	TNFRSF10B	other	231	187	0.547699511051178	0.03392206132411957	0.5324675324675324	0.016042780748663103	0.2908107861876488	0.018579096401068362	False	P8
TNFSF10	TNFRSF10C	other	231	187	0.547699511051178	0.010196113027632236	0.5324675324675324	0.0053475935828877	0.2789478120394051	0.005584406119856722	False	P8
TNFSF10	TNFRSF10D	other	231	187	0.547699511051178	0.0	0.5324675324675324	0.0	0.273849755525589	0.0	False	P8
TNFSF10	TNFRSF11B	other	231	187	0.547699511051178	0.0	0.5324675324675324	0.0	0.273849755525589	0.0	False	P8
TNFSF11	TNFRSF11A	other	231	187	0.008639045059680939	0.020740432664752007	0.017316017316017316	0.0106951871657754	0.014689738862216473	0.000179177532348071	False	P8
TNFSF11	TNFRSF11B	other	231	187	0.008639045059680939	0.0	0.017316017316017316	0.0	0.004319522529840469	0.0	False	P8
TNFSF12	TNFRSF12A	other	231	187	0.006530637387186289	0.046877045184373856	0.012987012987012988	0.0213903743315508	0.026703841285780072	0.0003061369838818929	False	P8
TNFSF12	TNFRSF25	other	231	187	0.006530637387186289	0.06609142571687698	0.012987012987012988	0.03208556149732621	0.036311031552031636	0.0004316191357590822	False	P8
TNFSF13	TNFRSF13B	other	231	187	0.0	0.1556532233953476	0.0	0.0748663101604278	0.0778266116976738	0.0	False	P8
TNFSF13	TNFRSF17	other	231	187	0.0	0.011011934839189053	0.0	0.0053475935828877	0.005505967419594526	0.0	False	P8
TNFSF13B	TNFRSF13B	other	231	187	0.02341282367706299	0.1556532233953476	0.04329004329004329	0.0748663101604278	0.08953302353620529	0.003644281474121769	False	P8
TNFSF13B	TNFRSF13C	other	231	187	0.02341282367706299	0.05287865176796913	0.04329004329004329	0.026737967914438502	0.03814573772251606	0.0012380385501242763	False	P8
TNFSF13B	TNFRSF17	other	231	187	0.02341282367706299	0.011011934839189053	0.04329004329004329	0.0053475935828877	0.01721237925812602	0.00025782048873324026	False	P8
TNFSF14	LTBR	other	231	187	0.0	0.020686272531747818	0.0	0.0106951871657754	0.010343136265873909	0.0	False	P8
TNFSF14	TNFRSF14	other	231	187	0.0	0.11179669946432114	0.0	0.053475935828877004	0.05589834973216057	0.0	False	P8
TNFSF15	TNFRSF25	other	231	187	0.02374839223921299	0.06609142571687698	0.04329004329004329	0.03208556149732621	0.04491990897804499	0.0015695651015732032	False	P8
TNFSF18	TNFRSF18	other	231	187	0.0	0.11027394980192184	0.0	0.053475935828877004	0.05513697490096092	0.0	False	P8
TNFSF4	TNFRSF4	other	231	187	0.0	0.13409416377544403	0.0	0.06417112299465241	0.06704708188772202	0.0	False	P8
TNFSF8	TNFRSF8	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
TNFSF9	TNFRSF9	other	231	187	0.0	0.009837251156568527	0.0	0.0053475935828877	0.004918625578284264	0.0	False	P8
TPO	THRB	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
TSLP	CRLF2+IL7R	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
TULP1	TYRO3	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
UBASH3B	ESR1	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
UBASH3B	NR1I2	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
UBASH3B	PPARA	other	231	187	0.0	0.02193085290491581	0.0	0.0106951871657754	0.010965426452457905	0.0	False	P8
UCN	CRHR2	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
UCN3	CRHR2	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
VCAM1	ITGA4+ITGB1	other	231	187	0.0028114882297813892	0.2191208451986313	0.004329004329004329	0.10695187165775401	0.11096616671420634	0.0006160556771757017	False	P8
VCAM1	ITGA4+ITGB7	other	231	187	0.0028114882297813892	0.09079267084598541	0.004329004329004329	0.0481283422459893	0.0468020795378834	0.0002552625254339039	False	P8
VCAM1	ITGA9+ITGB1	other	231	187	0.0028114882297813892	0.0	0.004329004329004329	0.0	0.0014057441148906946	0.0	False	P8
VCAM1	ITGAD+ITGB2	other	231	187	0.0028114882297813892	0.010876945219933987	0.004329004329004329	0.0053475935828877	0.006844216724857688	3.058040346182135e-05	False	P8
VEGFA	FLT1	other	231	187	0.8927881717681885	0.0	0.6406926406926406	0.0	0.44639408588409424	0.0	False	P8
VEGFA	FLT1+KDR	other	231	187	0.8927881717681885	0.0	0.6406926406926406	0.0	0.44639408588409424	0.0	False	P8
VEGFA	KDR	other	231	187	0.8927881717681885	0.0	0.6406926406926406	0.0	0.44639408588409424	0.0	False	P8
VEGFA	NRP1	other	231	187	0.8927881717681885	0.0	0.6406926406926406	0.0	0.44639408588409424	0.0	False	P8
VEGFA	NRP2	other	231	187	0.8927881717681885	0.035141222178936005	0.6406926406926406	0.016042780748663103	0.46396469697356224	0.03137366750283199	False	P8
VEGFB	FLT1	other	231	187	0.17417530715465546	0.0	0.24675324675324675	0.0	0.08708765357732773	0.0	False	P8
VEGFB	FLT1+KDR	other	231	187	0.17417530715465546	0.0	0.24675324675324675	0.0	0.08708765357732773	0.0	False	P8
VEGFB	NRP1	other	231	187	0.17417530715465546	0.0	0.24675324675324675	0.0	0.08708765357732773	0.0	False	P8
VEGFC	FLT4	other	231	187	0.011844061315059662	0.0	0.017316017316017316	0.0	0.005922030657529831	0.0	False	P8
VEGFC	KDR	other	231	187	0.011844061315059662	0.0	0.017316017316017316	0.0	0.005922030657529831	0.0	False	P8
VEGFD	FLT4	other	231	187	0.007023399695754051	0.0	0.012987012987012988	0.0	0.0035116998478770256	0.0	False	P8
VEGFD	KDR	other	231	187	0.007023399695754051	0.0	0.012987012987012988	0.0	0.0035116998478770256	0.0	False	P8
VTN	ITGA2B+ITGB3	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
VTN	ITGAV+ITGB1	other	231	187	0.0	0.02047930471599102	0.0	0.0106951871657754	0.01023965235799551	0.0	False	P8
VTN	ITGAV+ITGB3	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
VWF	ITGAV+ITGB3	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
WNT10A	FRZB	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
WNT10A	FZD1+LRP5	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
WNT10A	FZD1+LRP6	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
WNT10A	FZD5+LRP5	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
WNT10A	FZD5+LRP6	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
WNT10A	FZD7+LRP5	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
WNT10A	FZD7+LRP6	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
WNT10A	FZD8+LRP5	other	231	187	0.0	0.010264539159834385	0.0	0.0053475935828877	0.0051322695799171925	0.0	False	P8
WNT10A	FZD8+LRP6	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
WNT11	FRZB	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
WNT11	FZD1+LRP5	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
WNT11	FZD1+LRP6	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
WNT11	FZD10+LRP5	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
WNT11	FZD10+LRP6	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
WNT11	FZD2+LRP5	other	231	187	0.0	0.010264539159834385	0.0	0.0053475935828877	0.0051322695799171925	0.0	False	P8
WNT11	FZD2+LRP6	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
WNT11	FZD3+LRP5	other	231	187	0.0	0.010264539159834385	0.0	0.0053475935828877	0.0051322695799171925	0.0	False	P8
WNT11	FZD3+LRP6	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
WNT11	FZD4+LRP5	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
WNT11	FZD4+LRP6	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
WNT11	FZD5+LRP5	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
WNT11	FZD5+LRP6	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
WNT11	FZD6+LRP5	other	231	187	0.0	0.008450939320027828	0.0	0.0053475935828877	0.004225469660013914	0.0	False	P8
WNT11	FZD6+LRP6	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
WNT11	FZD7+LRP5	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
WNT11	FZD7+LRP6	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
WNT11	FZD8+LRP5	other	231	187	0.0	0.010264539159834385	0.0	0.0053475935828877	0.0051322695799171925	0.0	False	P8
WNT11	FZD8+LRP6	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
WNT11	FZD9+LRP5	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
WNT11	FZD9+LRP6	other	231	187	0.0	0.0	0.0	0.0	0.0	0.0	False	P8
