ligand	receptor	pathway	n_sender	n_receiver	ligand_mean	receptor_mean	ligand_frac	receptor_frac	cpdb_mean_score	product_score	pass_expr_prop	Patient
UBASH3B	NR1I2	other	1666	59	0.019514581188559532	0.0	0.02701080432172869	0.0	0.009757290594279766	0.0	False	P1
UBASH3B	PPARA	other	1666	59	0.019514581188559532	0.05936010181903839	0.02701080432172869	0.05084745762711865	0.03943734150379896	0.001158387526308785	False	P1
UCN	CRHR2	other	1666	59	0.006443139165639877	0.0	0.00900360144057623	0.0	0.0032215695828199387	0.0	False	P1
UCN3	CRHR2	other	1666	59	0.0	0.0	0.0	0.0	0.0	0.0	False	P1
VCAM1	ITGA4+ITGB1	other	1666	59	0.005178668070584536	0.5642739534378052	0.005402160864345739	0.3559322033898305	0.28472631075419486	0.0029221875057308666	False	P1
VCAM1	ITGA4+ITGB7	other	1666	59	0.005178668070584536	0.1034187376499176	0.005402160864345739	0.0847457627118644	0.05429870286025107	0.0005355713145677871	False	P1
VCAM1	ITGA9+ITGB1	other	1666	59	0.005178668070584536	0.0	0.005402160864345739	0.0	0.002589334035292268	0.0	False	P1
VCAM1	ITGAD+ITGB2	other	1666	59	0.005178668070584536	0.0	0.005402160864345739	0.0	0.002589334035292268	0.0	False	P1
VEGFA	FLT1	other	1666	59	0.3296199440956116	0.06493887305259705	0.3085234093637455	0.03389830508474576	0.1972794085741043	0.021405147705229055	False	P1
VEGFA	FLT1+KDR	other	1666	59	0.3296199440956116	0.0	0.3085234093637455	0.0	0.1648099720478058	0.0	False	P1
VEGFA	KDR	other	1666	59	0.3296199440956116	0.0	0.3085234093637455	0.0	0.1648099720478058	0.0	False	P1
VEGFA	NRP1	other	1666	59	0.3296199440956116	0.02805866301059723	0.3085234093637455	0.01694915254237288	0.1788393035531044	0.009248694932950663	False	P1
VEGFA	NRP2	other	1666	59	0.3296199440956116	0.0	0.3085234093637455	0.0	0.1648099720478058	0.0	False	P1
VEGFB	FLT1	other	1666	59	0.06884200870990753	0.06493887305259705	0.09183673469387756	0.03389830508474576	0.06689044088125229	0.004470522464298465	False	P1
VEGFB	FLT1+KDR	other	1666	59	0.06884200870990753	0.0	0.09183673469387756	0.0	0.034421004354953766	0.0	False	P1
VEGFB	NRP1	other	1666	59	0.06884200870990753	0.02805866301059723	0.09183673469387756	0.01694915254237288	0.04845033586025238	0.0019316147233638947	False	P1
VEGFC	FLT4	other	1666	59	0.0025899671018123627	0.0	0.004201680672268907	0.0	0.0012949835509061813	0.0	False	P1
VEGFC	KDR	other	1666	59	0.0025899671018123627	0.0	0.004201680672268907	0.0	0.0012949835509061813	0.0	False	P1
VEGFD	FLT4	other	1666	59	0.003029941814020276	0.0	0.004201680672268907	0.0	0.001514970907010138	0.0	False	P1
VEGFD	KDR	other	1666	59	0.003029941814020276	0.0	0.004201680672268907	0.0	0.001514970907010138	0.0	False	P1
VTN	ITGA2B+ITGB3	other	1666	59	0.0	0.0	0.0	0.0	0.0	0.0	False	P1
VTN	ITGAV+ITGB1	other	1666	59	0.0	0.02613501437008381	0.0	0.01694915254237288	0.013067507185041904	0.0	False	P1
VTN	ITGAV+ITGB3	other	1666	59	0.0	0.0	0.0	0.0	0.0	0.0	False	P1
VWF	ITGAV+ITGB3	other	1666	59	0.010726241394877434	0.0	0.013205282112845138	0.0	0.005363120697438717	0.0	False	P1
WNT10A	FRZB	other	1666	59	0.022793155163526535	0.0	0.02701080432172869	0.0	0.011396577581763268	0.0	False	P1
WNT10A	FZD1+LRP5	other	1666	59	0.022793155163526535	0.0	0.02701080432172869	0.0	0.011396577581763268	0.0	False	P1
WNT10A	FZD1+LRP6	other	1666	59	0.022793155163526535	0.0	0.02701080432172869	0.0	0.011396577581763268	0.0	False	P1
WNT10A	FZD5+LRP5	other	1666	59	0.022793155163526535	0.0	0.02701080432172869	0.0	0.011396577581763268	0.0	False	P1
WNT10A	FZD5+LRP6	other	1666	59	0.022793155163526535	0.0	0.02701080432172869	0.0	0.011396577581763268	0.0	False	P1
WNT10A	FZD7+LRP5	other	1666	59	0.022793155163526535	0.0	0.02701080432172869	0.0	0.011396577581763268	0.0	False	P1
WNT10A	FZD7+LRP6	other	1666	59	0.022793155163526535	0.0	0.02701080432172869	0.0	0.011396577581763268	0.0	False	P1
WNT10A	FZD8+LRP5	other	1666	59	0.022793155163526535	0.0	0.02701080432172869	0.0	0.011396577581763268	0.0	False	P1
WNT10A	FZD8+LRP6	other	1666	59	0.022793155163526535	0.0	0.02701080432172869	0.0	0.011396577581763268	0.0	False	P1
WNT11	FRZB	other	1666	59	0.026158537715673447	0.0	0.03601440576230492	0.0	0.013079268857836723	0.0	False	P1
WNT11	FZD1+LRP5	other	1666	59	0.026158537715673447	0.0	0.03601440576230492	0.0	0.013079268857836723	0.0	False	P1
WNT11	FZD1+LRP6	other	1666	59	0.026158537715673447	0.0	0.03601440576230492	0.0	0.013079268857836723	0.0	False	P1
WNT11	FZD10+LRP5	other	1666	59	0.026158537715673447	0.0	0.03601440576230492	0.0	0.013079268857836723	0.0	False	P1
WNT11	FZD10+LRP6	other	1666	59	0.026158537715673447	0.0	0.03601440576230492	0.0	0.013079268857836723	0.0	False	P1
WNT11	FZD2+LRP5	other	1666	59	0.026158537715673447	0.0	0.03601440576230492	0.0	0.013079268857836723	0.0	False	P1
WNT11	FZD2+LRP6	other	1666	59	0.026158537715673447	0.0	0.03601440576230492	0.0	0.013079268857836723	0.0	False	P1
WNT11	FZD3+LRP5	other	1666	59	0.026158537715673447	0.0	0.03601440576230492	0.0	0.013079268857836723	0.0	False	P1
WNT11	FZD3+LRP6	other	1666	59	0.026158537715673447	0.0	0.03601440576230492	0.0	0.013079268857836723	0.0	False	P1
WNT11	FZD4+LRP5	other	1666	59	0.026158537715673447	0.0	0.03601440576230492	0.0	0.013079268857836723	0.0	False	P1
WNT11	FZD4+LRP6	other	1666	59	0.026158537715673447	0.0	0.03601440576230492	0.0	0.013079268857836723	0.0	False	P1
WNT11	FZD5+LRP5	other	1666	59	0.026158537715673447	0.0	0.03601440576230492	0.0	0.013079268857836723	0.0	False	P1
WNT11	FZD5+LRP6	other	1666	59	0.026158537715673447	0.0	0.03601440576230492	0.0	0.013079268857836723	0.0	False	P1
WNT11	FZD6+LRP5	other	1666	59	0.026158537715673447	0.0	0.03601440576230492	0.0	0.013079268857836723	0.0	False	P1
WNT11	FZD6+LRP6	other	1666	59	0.026158537715673447	0.0	0.03601440576230492	0.0	0.013079268857836723	0.0	False	P1
WNT11	FZD7+LRP5	other	1666	59	0.026158537715673447	0.0	0.03601440576230492	0.0	0.013079268857836723	0.0	False	P1
WNT11	FZD7+LRP6	other	1666	59	0.026158537715673447	0.0	0.03601440576230492	0.0	0.013079268857836723	0.0	False	P1
WNT11	FZD8+LRP5	other	1666	59	0.026158537715673447	0.0	0.03601440576230492	0.0	0.013079268857836723	0.0	False	P1
WNT11	FZD8+LRP6	other	1666	59	0.026158537715673447	0.0	0.03601440576230492	0.0	0.013079268857836723	0.0	False	P1
WNT11	FZD9+LRP5	other	1666	59	0.026158537715673447	0.0	0.03601440576230492	0.0	0.013079268857836723	0.0	False	P1
WNT11	FZD9+LRP6	other	1666	59	0.026158537715673447	0.0	0.03601440576230492	0.0	0.013079268857836723	0.0	False	P1
WNT11	SFRP1	other	1666	59	0.026158537715673447	0.0	0.03601440576230492	0.0	0.013079268857836723	0.0	False	P1
WNT11	SFRP2	other	1666	59	0.026158537715673447	0.0	0.03601440576230492	0.0	0.013079268857836723	0.0	False	P1
WNT11	SFRP4	other	1666	59	0.026158537715673447	0.0	0.03601440576230492	0.0	0.013079268857836723	0.0	False	P1
WNT11	SFRP5	other	1666	59	0.026158537715673447	0.0	0.03601440576230492	0.0	0.013079268857836723	0.0	False	P1
WNT11	WIF1	other	1666	59	0.026158537715673447	0.0	0.03601440576230492	0.0	0.013079268857836723	0.0	False	P1
WNT16	FRZB	other	1666	59	0.00236420682631433	0.0	0.003001200480192077	0.0	0.001182103413157165	0.0	False	P1
WNT16	FZD1+LRP5	other	1666	59	0.00236420682631433	0.0	0.003001200480192077	0.0	0.001182103413157165	0.0	False	P1
WNT16	FZD1+LRP6	other	1666	59	0.00236420682631433	0.0	0.003001200480192077	0.0	0.001182103413157165	0.0	False	P1
WNT16	FZD10+LRP5	other	1666	59	0.00236420682631433	0.0	0.003001200480192077	0.0	0.001182103413157165	0.0	False	P1
WNT16	FZD10+LRP6	other	1666	59	0.00236420682631433	0.0	0.003001200480192077	0.0	0.001182103413157165	0.0	False	P1
WNT16	FZD2+LRP5	other	1666	59	0.00236420682631433	0.0	0.003001200480192077	0.0	0.001182103413157165	0.0	False	P1
WNT16	FZD2+LRP6	other	1666	59	0.00236420682631433	0.0	0.003001200480192077	0.0	0.001182103413157165	0.0	False	P1
WNT16	FZD3+LRP5	other	1666	59	0.00236420682631433	0.0	0.003001200480192077	0.0	0.001182103413157165	0.0	False	P1
WNT16	FZD3+LRP6	other	1666	59	0.00236420682631433	0.0	0.003001200480192077	0.0	0.001182103413157165	0.0	False	P1
WNT16	FZD4+LRP5	other	1666	59	0.00236420682631433	0.0	0.003001200480192077	0.0	0.001182103413157165	0.0	False	P1
WNT16	FZD4+LRP6	other	1666	59	0.00236420682631433	0.0	0.003001200480192077	0.0	0.001182103413157165	0.0	False	P1
WNT16	FZD5+LRP5	other	1666	59	0.00236420682631433	0.0	0.003001200480192077	0.0	0.001182103413157165	0.0	False	P1
WNT16	FZD5+LRP6	other	1666	59	0.00236420682631433	0.0	0.003001200480192077	0.0	0.001182103413157165	0.0	False	P1
WNT16	FZD6+LRP5	other	1666	59	0.00236420682631433	0.0	0.003001200480192077	0.0	0.001182103413157165	0.0	False	P1
WNT16	FZD6+LRP6	other	1666	59	0.00236420682631433	0.0	0.003001200480192077	0.0	0.001182103413157165	0.0	False	P1
WNT16	FZD7+LRP5	other	1666	59	0.00236420682631433	0.0	0.003001200480192077	0.0	0.001182103413157165	0.0	False	P1
WNT16	FZD7+LRP6	other	1666	59	0.00236420682631433	0.0	0.003001200480192077	0.0	0.001182103413157165	0.0	False	P1
WNT16	FZD8+LRP5	other	1666	59	0.00236420682631433	0.0	0.003001200480192077	0.0	0.001182103413157165	0.0	False	P1
WNT16	FZD8+LRP6	other	1666	59	0.00236420682631433	0.0	0.003001200480192077	0.0	0.001182103413157165	0.0	False	P1
WNT16	FZD9+LRP5	other	1666	59	0.00236420682631433	0.0	0.003001200480192077	0.0	0.001182103413157165	0.0	False	P1
WNT16	FZD9+LRP6	other	1666	59	0.00236420682631433	0.0	0.003001200480192077	0.0	0.001182103413157165	0.0	False	P1
WNT16	SFRP1	other	1666	59	0.00236420682631433	0.0	0.003001200480192077	0.0	0.001182103413157165	0.0	False	P1
WNT16	SFRP2	other	1666	59	0.00236420682631433	0.0	0.003001200480192077	0.0	0.001182103413157165	0.0	False	P1
WNT16	SFRP4	other	1666	59	0.00236420682631433	0.0	0.003001200480192077	0.0	0.001182103413157165	0.0	False	P1
WNT16	SFRP5	other	1666	59	0.00236420682631433	0.0	0.003001200480192077	0.0	0.001182103413157165	0.0	False	P1
WNT16	WIF1	other	1666	59	0.00236420682631433	0.0	0.003001200480192077	0.0	0.001182103413157165	0.0	False	P1
WNT2	FRZB	other	1666	59	0.002878741128370166	0.0	0.003001200480192077	0.0	0.001439370564185083	0.0	False	P1
WNT2	FZD1+LRP5	other	1666	59	0.002878741128370166	0.0	0.003001200480192077	0.0	0.001439370564185083	0.0	False	P1
WNT2	FZD1+LRP6	other	1666	59	0.002878741128370166	0.0	0.003001200480192077	0.0	0.001439370564185083	0.0	False	P1
WNT2	FZD10+LRP5	other	1666	59	0.002878741128370166	0.0	0.003001200480192077	0.0	0.001439370564185083	0.0	False	P1
WNT2	FZD10+LRP6	other	1666	59	0.002878741128370166	0.0	0.003001200480192077	0.0	0.001439370564185083	0.0	False	P1
WNT2	FZD2+LRP5	other	1666	59	0.002878741128370166	0.0	0.003001200480192077	0.0	0.001439370564185083	0.0	False	P1
WNT2	FZD2+LRP6	other	1666	59	0.002878741128370166	0.0	0.003001200480192077	0.0	0.001439370564185083	0.0	False	P1
WNT2	FZD3+LRP5	other	1666	59	0.002878741128370166	0.0	0.003001200480192077	0.0	0.001439370564185083	0.0	False	P1
WNT2	FZD3+LRP6	other	1666	59	0.002878741128370166	0.0	0.003001200480192077	0.0	0.001439370564185083	0.0	False	P1
WNT2	FZD4+LRP5	other	1666	59	0.002878741128370166	0.0	0.003001200480192077	0.0	0.001439370564185083	0.0	False	P1
WNT2	FZD4+LRP6	other	1666	59	0.002878741128370166	0.0	0.003001200480192077	0.0	0.001439370564185083	0.0	False	P1
WNT2	FZD5+LRP5	other	1666	59	0.002878741128370166	0.0	0.003001200480192077	0.0	0.001439370564185083	0.0	False	P1
WNT2	FZD5+LRP6	other	1666	59	0.002878741128370166	0.0	0.003001200480192077	0.0	0.001439370564185083	0.0	False	P1
WNT2	FZD6+LRP5	other	1666	59	0.002878741128370166	0.0	0.003001200480192077	0.0	0.001439370564185083	0.0	False	P1
WNT2	FZD6+LRP6	other	1666	59	0.002878741128370166	0.0	0.003001200480192077	0.0	0.001439370564185083	0.0	False	P1
WNT2	FZD7+LRP5	other	1666	59	0.002878741128370166	0.0	0.003001200480192077	0.0	0.001439370564185083	0.0	False	P1
WNT2	FZD7+LRP6	other	1666	59	0.002878741128370166	0.0	0.003001200480192077	0.0	0.001439370564185083	0.0	False	P1
WNT2	FZD8+LRP5	other	1666	59	0.002878741128370166	0.0	0.003001200480192077	0.0	0.001439370564185083	0.0	False	P1
WNT2	FZD8+LRP6	other	1666	59	0.002878741128370166	0.0	0.003001200480192077	0.0	0.001439370564185083	0.0	False	P1
WNT2	FZD9+LRP5	other	1666	59	0.002878741128370166	0.0	0.003001200480192077	0.0	0.001439370564185083	0.0	False	P1
WNT2	FZD9+LRP6	other	1666	59	0.002878741128370166	0.0	0.003001200480192077	0.0	0.001439370564185083	0.0	False	P1
WNT2	SFRP1	other	1666	59	0.002878741128370166	0.0	0.003001200480192077	0.0	0.001439370564185083	0.0	False	P1
WNT2	SFRP2	other	1666	59	0.002878741128370166	0.0	0.003001200480192077	0.0	0.001439370564185083	0.0	False	P1
WNT2	SFRP4	other	1666	59	0.002878741128370166	0.0	0.003001200480192077	0.0	0.001439370564185083	0.0	False	P1
WNT2	SFRP5	other	1666	59	0.002878741128370166	0.0	0.003001200480192077	0.0	0.001439370564185083	0.0	False	P1
WNT2	WIF1	other	1666	59	0.002878741128370166	0.0	0.003001200480192077	0.0	0.001439370564185083	0.0	False	P1
WNT2B	FRZB	other	1666	59	0.04694730043411255	0.0	0.058823529411764705	0.0	0.023473650217056274	0.0	False	P1
WNT2B	FZD1+LRP5	other	1666	59	0.04694730043411255	0.0	0.058823529411764705	0.0	0.023473650217056274	0.0	False	P1
WNT2B	FZD1+LRP6	other	1666	59	0.04694730043411255	0.0	0.058823529411764705	0.0	0.023473650217056274	0.0	False	P1
WNT2B	FZD10+LRP5	other	1666	59	0.04694730043411255	0.0	0.058823529411764705	0.0	0.023473650217056274	0.0	False	P1
WNT2B	FZD10+LRP6	other	1666	59	0.04694730043411255	0.0	0.058823529411764705	0.0	0.023473650217056274	0.0	False	P1
WNT2B	FZD2+LRP5	other	1666	59	0.04694730043411255	0.0	0.058823529411764705	0.0	0.023473650217056274	0.0	False	P1
WNT2B	FZD2+LRP6	other	1666	59	0.04694730043411255	0.0	0.058823529411764705	0.0	0.023473650217056274	0.0	False	P1
WNT2B	FZD3+LRP5	other	1666	59	0.04694730043411255	0.0	0.058823529411764705	0.0	0.023473650217056274	0.0	False	P1
WNT2B	FZD3+LRP6	other	1666	59	0.04694730043411255	0.0	0.058823529411764705	0.0	0.023473650217056274	0.0	False	P1
WNT2B	FZD4+LRP5	other	1666	59	0.04694730043411255	0.0	0.058823529411764705	0.0	0.023473650217056274	0.0	False	P1
WNT2B	FZD4+LRP6	other	1666	59	0.04694730043411255	0.0	0.058823529411764705	0.0	0.023473650217056274	0.0	False	P1
WNT2B	FZD5+LRP5	other	1666	59	0.04694730043411255	0.0	0.058823529411764705	0.0	0.023473650217056274	0.0	False	P1
WNT2B	FZD5+LRP6	other	1666	59	0.04694730043411255	0.0	0.058823529411764705	0.0	0.023473650217056274	0.0	False	P1
WNT2B	FZD6+LRP5	other	1666	59	0.04694730043411255	0.0	0.058823529411764705	0.0	0.023473650217056274	0.0	False	P1
WNT2B	FZD6+LRP6	other	1666	59	0.04694730043411255	0.0	0.058823529411764705	0.0	0.023473650217056274	0.0	False	P1
WNT2B	FZD7+LRP5	other	1666	59	0.04694730043411255	0.0	0.058823529411764705	0.0	0.023473650217056274	0.0	False	P1
WNT2B	FZD7+LRP6	other	1666	59	0.04694730043411255	0.0	0.058823529411764705	0.0	0.023473650217056274	0.0	False	P1
WNT2B	FZD8+LRP5	other	1666	59	0.04694730043411255	0.0	0.058823529411764705	0.0	0.023473650217056274	0.0	False	P1
WNT2B	FZD8+LRP6	other	1666	59	0.04694730043411255	0.0	0.058823529411764705	0.0	0.023473650217056274	0.0	False	P1
WNT2B	FZD9+LRP5	other	1666	59	0.04694730043411255	0.0	0.058823529411764705	0.0	0.023473650217056274	0.0	False	P1
WNT2B	FZD9+LRP6	other	1666	59	0.04694730043411255	0.0	0.058823529411764705	0.0	0.023473650217056274	0.0	False	P1
WNT2B	SFRP1	other	1666	59	0.04694730043411255	0.0	0.058823529411764705	0.0	0.023473650217056274	0.0	False	P1
WNT2B	SFRP2	other	1666	59	0.04694730043411255	0.0	0.058823529411764705	0.0	0.023473650217056274	0.0	False	P1
WNT2B	SFRP4	other	1666	59	0.04694730043411255	0.0	0.058823529411764705	0.0	0.023473650217056274	0.0	False	P1
WNT2B	SFRP5	other	1666	59	0.04694730043411255	0.0	0.058823529411764705	0.0	0.023473650217056274	0.0	False	P1
WNT2B	WIF1	other	1666	59	0.04694730043411255	0.0	0.058823529411764705	0.0	0.023473650217056274	0.0	False	P1
WNT3	FRZB	other	1666	59	0.033717941492795944	0.0	0.045018007202881155	0.0	0.016858970746397972	0.0	False	P1
WNT3	FZD1+LRP5	other	1666	59	0.033717941492795944	0.0	0.045018007202881155	0.0	0.016858970746397972	0.0	False	P1
WNT3	FZD1+LRP6	other	1666	59	0.033717941492795944	0.0	0.045018007202881155	0.0	0.016858970746397972	0.0	False	P1
WNT3	FZD10+LRP5	other	1666	59	0.033717941492795944	0.0	0.045018007202881155	0.0	0.016858970746397972	0.0	False	P1
WNT3	FZD10+LRP6	other	1666	59	0.033717941492795944	0.0	0.045018007202881155	0.0	0.016858970746397972	0.0	False	P1
WNT3	FZD2+LRP5	other	1666	59	0.033717941492795944	0.0	0.045018007202881155	0.0	0.016858970746397972	0.0	False	P1
WNT3	FZD2+LRP6	other	1666	59	0.033717941492795944	0.0	0.045018007202881155	0.0	0.016858970746397972	0.0	False	P1
WNT3	FZD3+LRP5	other	1666	59	0.033717941492795944	0.0	0.045018007202881155	0.0	0.016858970746397972	0.0	False	P1
WNT3	FZD3+LRP6	other	1666	59	0.033717941492795944	0.0	0.045018007202881155	0.0	0.016858970746397972	0.0	False	P1
WNT3	FZD4+LRP5	other	1666	59	0.033717941492795944	0.0	0.045018007202881155	0.0	0.016858970746397972	0.0	False	P1
WNT3	FZD4+LRP6	other	1666	59	0.033717941492795944	0.0	0.045018007202881155	0.0	0.016858970746397972	0.0	False	P1
WNT3	FZD5+LRP5	other	1666	59	0.033717941492795944	0.0	0.045018007202881155	0.0	0.016858970746397972	0.0	False	P1
WNT3	FZD5+LRP6	other	1666	59	0.033717941492795944	0.0	0.045018007202881155	0.0	0.016858970746397972	0.0	False	P1
WNT3	FZD6+LRP5	other	1666	59	0.033717941492795944	0.0	0.045018007202881155	0.0	0.016858970746397972	0.0	False	P1
WNT3	FZD6+LRP6	other	1666	59	0.033717941492795944	0.0	0.045018007202881155	0.0	0.016858970746397972	0.0	False	P1
WNT3	FZD7+LRP5	other	1666	59	0.033717941492795944	0.0	0.045018007202881155	0.0	0.016858970746397972	0.0	False	P1
WNT3	FZD7+LRP6	other	1666	59	0.033717941492795944	0.0	0.045018007202881155	0.0	0.016858970746397972	0.0	False	P1
WNT3	FZD8+LRP5	other	1666	59	0.033717941492795944	0.0	0.045018007202881155	0.0	0.016858970746397972	0.0	False	P1
WNT3	FZD8+LRP6	other	1666	59	0.033717941492795944	0.0	0.045018007202881155	0.0	0.016858970746397972	0.0	False	P1
WNT3	FZD8+RYK	other	1666	59	0.033717941492795944	0.0	0.045018007202881155	0.0	0.016858970746397972	0.0	False	P1
WNT3	FZD9+LRP5	other	1666	59	0.033717941492795944	0.0	0.045018007202881155	0.0	0.016858970746397972	0.0	False	P1
WNT3	FZD9+LRP6	other	1666	59	0.033717941492795944	0.0	0.045018007202881155	0.0	0.016858970746397972	0.0	False	P1
WNT3	SFRP1	other	1666	59	0.033717941492795944	0.0	0.045018007202881155	0.0	0.016858970746397972	0.0	False	P1
WNT3	SFRP2	other	1666	59	0.033717941492795944	0.0	0.045018007202881155	0.0	0.016858970746397972	0.0	False	P1
WNT3	SFRP4	other	1666	59	0.033717941492795944	0.0	0.045018007202881155	0.0	0.016858970746397972	0.0	False	P1
WNT3	SFRP5	other	1666	59	0.033717941492795944	0.0	0.045018007202881155	0.0	0.016858970746397972	0.0	False	P1
WNT3	WIF1	other	1666	59	0.033717941492795944	0.0	0.045018007202881155	0.0	0.016858970746397972	0.0	False	P1
WNT3A	FRZB	other	1666	59	0.02157157100737095	0.0	0.030012004801920768	0.0	0.010785785503685474	0.0	False	P1
WNT3A	FZD1+LRP5	other	1666	59	0.02157157100737095	0.0	0.030012004801920768	0.0	0.010785785503685474	0.0	False	P1
WNT3A	FZD1+LRP6	other	1666	59	0.02157157100737095	0.0	0.030012004801920768	0.0	0.010785785503685474	0.0	False	P1
WNT3A	FZD10+LRP5	other	1666	59	0.02157157100737095	0.0	0.030012004801920768	0.0	0.010785785503685474	0.0	False	P1
WNT3A	FZD10+LRP6	other	1666	59	0.02157157100737095	0.0	0.030012004801920768	0.0	0.010785785503685474	0.0	False	P1
WNT3A	FZD2+LRP5	other	1666	59	0.02157157100737095	0.0	0.030012004801920768	0.0	0.010785785503685474	0.0	False	P1
WNT3A	FZD2+LRP6	other	1666	59	0.02157157100737095	0.0	0.030012004801920768	0.0	0.010785785503685474	0.0	False	P1
WNT3A	FZD3+LRP5	other	1666	59	0.02157157100737095	0.0	0.030012004801920768	0.0	0.010785785503685474	0.0	False	P1
WNT3A	FZD3+LRP6	other	1666	59	0.02157157100737095	0.0	0.030012004801920768	0.0	0.010785785503685474	0.0	False	P1
WNT3A	FZD4+LRP5	other	1666	59	0.02157157100737095	0.0	0.030012004801920768	0.0	0.010785785503685474	0.0	False	P1
WNT3A	FZD4+LRP6	other	1666	59	0.02157157100737095	0.0	0.030012004801920768	0.0	0.010785785503685474	0.0	False	P1
WNT3A	FZD5+LRP5	other	1666	59	0.02157157100737095	0.0	0.030012004801920768	0.0	0.010785785503685474	0.0	False	P1
WNT3A	FZD5+LRP6	other	1666	59	0.02157157100737095	0.0	0.030012004801920768	0.0	0.010785785503685474	0.0	False	P1
WNT3A	FZD6+LRP5	other	1666	59	0.02157157100737095	0.0	0.030012004801920768	0.0	0.010785785503685474	0.0	False	P1
WNT3A	FZD6+LRP6	other	1666	59	0.02157157100737095	0.0	0.030012004801920768	0.0	0.010785785503685474	0.0	False	P1
WNT3A	FZD7+LRP5	other	1666	59	0.02157157100737095	0.0	0.030012004801920768	0.0	0.010785785503685474	0.0	False	P1
WNT3A	FZD7+LRP6	other	1666	59	0.02157157100737095	0.0	0.030012004801920768	0.0	0.010785785503685474	0.0	False	P1
WNT3A	FZD8+LRP5	other	1666	59	0.02157157100737095	0.0	0.030012004801920768	0.0	0.010785785503685474	0.0	False	P1
WNT3A	FZD8+LRP6	other	1666	59	0.02157157100737095	0.0	0.030012004801920768	0.0	0.010785785503685474	0.0	False	P1
WNT3A	FZD8+RYK	other	1666	59	0.02157157100737095	0.0	0.030012004801920768	0.0	0.010785785503685474	0.0	False	P1
WNT3A	FZD9+LRP5	other	1666	59	0.02157157100737095	0.0	0.030012004801920768	0.0	0.010785785503685474	0.0	False	P1
