input_list	Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
comet_up	KEGG_2021_Human	Other glycan degradation	1/18	0.16250948405474	0.4227008552497977	0	0	5.968929110105581	10.845657098350197	FUCA1
comet_up	KEGG_2021_Human	cAMP signaling pathway	4/216	0.1627832249439948	0.4227008552497977	0	0	1.925314465408805	3.495092413181087	JUN;SOX9;ATP1A1;ATP1B1
comet_up	KEGG_2021_Human	MAPK signaling pathway	5/294	0.1629405531409835	0.4227008552497977	0	0	1.7676950669396183	3.2072526323049853	EFNA1;JUN;ERBB3;ERBB2;FLNB
comet_up	KEGG_2021_Human	Human T-cell leukemia virus 1 infection	4/219	0.1684382621855444	0.4248474458375977	0	0	1.898158914728682	3.380974071126223	JUN;CANX;CALR;ICAM1
comet_up	KEGG_2021_Human	Pancreatic cancer	2/76	0.1708883581022739	0.4248474458375977	0	0	2.7486765115631093	4.856209967470517	ERBB2;STAT3
comet_up	KEGG_2021_Human	Pertussis	2/76	0.1708883581022739	0.4248474458375977	0	0	2.7486765115631093	4.856209967470517	ITGB1;JUN
comet_up	KEGG_2021_Human	Leishmaniasis	2/77	0.1743793595322649	0.4275877446065127	0	0	2.711890034364261	4.736375947800203	ITGB1;JUN
comet_up	KEGG_2021_Human	Complement and coagulation cascades	2/85	0.2026755861900408	0.4698667583299361	0	0	2.4495093777170536	3.909781149716424	CD46;CD55
comet_up	KEGG_2021_Human	Protein export	1/23	0.2027894713190894	0.4698667583299361	0	0	4.611188811188812	7.357552576693882	HSPA5
comet_up	KEGG_2021_Human	Insulin secretion	2/86	0.2062507894068334	0.4698667583299361	0	0	2.420225822287678	3.820719568921781	ATP1A1;ATP1B1
comet_up	KEGG_2021_Human	Cardiac muscle contraction	2/87	0.209832814893498	0.4698667583299361	0	0	2.3916312916919344	3.7343987728155024	ATP1A1;ATP1B1
comet_up	KEGG_2021_Human	Hippo signaling pathway	3/163	0.2150134528983979	0.4698667583299361	0	0	1.908419689119171	2.933345416838727	CDH1;CTNNA1;LLGL2
comet_up	KEGG_2021_Human	PD-L1 expression and PD-1 checkpoint pathway in cancer	2/89	0.2170154451584532	0.4698667583299361	0	0	2.3364142670932573	3.569542764750618	JUN;STAT3
comet_up	KEGG_2021_Human	Bile secretion	2/90	0.2206151274981339	0.4698667583299361	0	0	2.309746954076851	3.4908027991027506	ATP1A1;ATP1B1
comet_up	KEGG_2021_Human	Shigellosis	4/246	0.2221404602197932	0.4698667583299361	0	0	1.6840564738292012	2.5335710044288327	ITGB1;JUN;CAPN2;ACTN4
comet_up	KEGG_2021_Human	cGMP-PKG signaling pathway	3/167	0.2252588987224789	0.4698667583299361	0	0	1.8614937444711237	2.774565505182538	ATP1A1;ATP1B1;GTF2I
comet_up	KEGG_2021_Human	Human papillomavirus infection	5/331	0.2253923708890913	0.4698667583299361	0	0	1.5640959753316417	2.330366183849314	BCAP31;ITGB1;CSNK1A1;HES1;LLGL2
comet_up	KEGG_2021_Human	Maturity onset diabetes of the young	1/26	0.2260260956636538	0.4698667583299361	0	0	4.057230769230769	6.033527428058542	HES1
comet_up	KEGG_2021_Human	Small cell lung cancer	2/92	0.2278289827048691	0.4698667583299361	0	0	2.2581901489117984	3.340224557219563	ITGB1;TRAF4
comet_up	KEGG_2021_Human	Salivary secretion	2/93	0.2314422826127739	0.4698667583299361	0	0	2.233261583777048	3.268210287671706	ATP1A1;ATP1B1
comet_up	KEGG_2021_Human	Rheumatoid arthritis	2/93	0.2314422826127739	0.4698667583299361	0	0	2.233261583777048	3.268210287671706	JUN;ICAM1
comet_up	KEGG_2021_Human	Biosynthesis of unsaturated fatty acids	1/27	0.2336209021863928	0.4698667583299361	0	0	3.900986193293885	5.672250638460014	TECR
comet_up	KEGG_2021_Human	Fatty acid elongation	1/27	0.2336209021863928	0.4698667583299361	0	0	3.900986193293885	5.672250638460014	TECR
comet_up	KEGG_2021_Human	Influenza A	3/172	0.2381958402794121	0.4737450601112753	0	0	1.8059600821657416	2.5909424575497875	TNFSF10;TMPRSS2;ICAM1
comet_up	KEGG_2021_Human	Fc gamma R-mediated phagocytosis	2/97	0.2459281494894523	0.4837487775671644	0	0	2.138795442213782	3.000122290138347	GSN;PLPP2
comet_up	KEGG_2021_Human	Aldosterone synthesis and secretion	2/98	0.2495557571720846	0.4855487014543821	0	0	2.116408934707904	2.937729915348766	ATP1A1;ATP1B1
comet_up	KEGG_2021_Human	Hematopoietic cell lineage	2/99	0.2531850372889837	0.4873131362873988	0	0	2.094484004676373	2.87705587577822	CD24;CD55
comet_up	KEGG_2021_Human	Tuberculosis	3/180	0.2591452641305871	0.4930377034241777	0	0	1.7236322121717749	2.327535213391194	CEBPB;LAMP1;CTSD
comet_up	KEGG_2021_Human	Pancreatic secretion	2/102	0.2640791571706615	0.4930377034241777	0	0	2.031340206185567	2.704742450601996	ATP1A1;ATP1B1
comet_up	KEGG_2021_Human	Axon guidance	3/182	0.2644224554677154	0.4930377034241777	0	0	1.704200075259791	2.266939286533621	EFNA1;ITGB1;PLXNB2
comet_up	KEGG_2021_Human	Protein digestion and absorption	2/103	0.2677114075164323	0.494024143767437	0	0	2.0111258548535265	2.650353592764388	ATP1A1;ATP1B1
comet_up	KEGG_2021_Human	NF-kappa B signaling pathway	2/104	0.2713435057625038	0.4956172197090631	0	0	1.9913078633515264	2.5974016638752047	CFLAR;ICAM1
comet_up	KEGG_2021_Human	Insulin resistance	2/108	0.2858635946948559	0.5168644792967597	0	0	1.9157751410231472	2.399011265620926	STAT3;PTPRF
comet_up	KEGG_2021_Human	HIF-1 signaling pathway	2/109	0.2894899026880738	0.5181869258116522	0	0	1.8977743520570385	2.3525472451777727	ERBB2;STAT3
comet_up	KEGG_2021_Human	Kaposi sarcoma-associated herpesvirus infection	3/193	0.2936524328417183	0.5204335195907681	0	0	1.604635942187074	1.9662541502985824	JUN;STAT3;ICAM1
comet_up	KEGG_2021_Human	Toxoplasmosis	2/112	0.3003549003308366	0.5259972224505421	0	0	1.8457357075913776	2.22003337906389	ITGB1;STAT3
comet_up	KEGG_2021_Human	African trypanosomiasis	1/37	0.3056073247757339	0.5259972224505421	0	0	2.815954415954416	3.3381851399708733	ICAM1
comet_up	KEGG_2021_Human	Thyroid cancer	1/37	0.3056073247757339	0.5259972224505421	0	0	2.815954415954416	3.3381851399708733	CDH1
comet_up	KEGG_2021_Human	Sphingolipid signaling pathway	2/119	0.3255880534290551	0.5550501101314369	0	0	1.7346902810820335	1.946534711258855	ASAH1;CTSD
comet_up	KEGG_2021_Human	Thyroid hormone signaling pathway	2/121	0.3327572752650712	0.5619203044570543	0	0	1.7053625573940916	1.8764819753129536	ATP1A1;ATP1B1
comet_up	KEGG_2021_Human	Human immunodeficiency virus 1 infection	3/212	0.3445137704416168	0.5763361206453216	0	0	1.4573468527654512	1.552979726941372	PDIA3;JUN;CALR
comet_up	KEGG_2021_Human	Vasopressin-regulated water reabsorption	1/44	0.3519547409579461	0.5833323947358552	0	0	2.3567084078711984	2.460999090870582	DYNC1LI2
comet_up	KEGG_2021_Human	Basal transcription factors	1/45	0.3583195762997173	0.5884330656665082	0	0	2.303030303030303	2.363669135926848	GTF2I
comet_up	KEGG_2021_Human	FoxO signaling pathway	2/131	0.3682431633838924	0.5938335697812319	0	0	1.5723647406697034	1.5708109124751677	STAT3;TNFSF10
comet_up	KEGG_2021_Human	Natural killer cell mediated cytotoxicity	2/131	0.3682431633838924	0.5938335697812319	0	0	1.5723647406697034	1.5708109124751677	TNFSF10;ICAM1
comet_up	KEGG_2021_Human	Human cytomegalovirus infection	3/225	0.379190695441966	0.6016330758356239	0	0	1.3710964850861225	1.329574262529772	PDIA3;STAT3;CALR
comet_up	KEGG_2021_Human	Cocaine addiction	1/49	0.3831629644986655	0.6016330758356239	0	0	2.1106837606837607	2.024768136582788	JUN
comet_up	KEGG_2021_Human	Ether lipid metabolism	1/49	0.3831629644986655	0.6016330758356239	0	0	2.1106837606837607	2.024768136582788	PLPP2
comet_up	KEGG_2021_Human	Coronavirus disease	3/232	0.3977151049542228	0.6190522068417902	0	0	1.3287100934452565	1.2250964123316634	JUN;STAT3;TMPRSS2
comet_up	KEGG_2021_Human	Spinocerebellar ataxia	2/143	0.4098184339682542	0.6311885471074765	0	0	1.4376690794764937	1.2824598515234205	XBP1;PUM1
comet_up	KEGG_2021_Human	Fanconi anemia pathway	1/54	0.4128755746659732	0.6311885471074765	0	0	1.9110788582486693	1.6905575642291697	HES1
comet_up	KEGG_2021_Human	Chemical carcinogenesis	3/239	0.4160907740708505	0.6311885471074765	0	0	1.288838148766137	1.1301200965671214	JUN;KLF5;STAT3
comet_up	KEGG_2021_Human	Hedgehog signaling pathway	1/56	0.4243579392886435	0.6365704691542902	0	0	1.8413986013986012	1.5784063398709922	CSNK1A1
comet_up	KEGG_2021_Human	Phospholipase D signaling pathway	2/148	0.4267511525056693	0.6365704691542902	0	0	1.388080779550911	1.182026040882316	PLPP2;AGPAT2
comet_up	KEGG_2021_Human	Adrenergic signaling in cardiomyocytes	2/150	0.433453603039762	0.6412247516042759	0	0	1.369183616606297	1.1445971361611311	ATP1A1;ATP1B1
comet_up	KEGG_2021_Human	Non-alcoholic fatty liver disease	2/155	0.4500246109949989	0.6596894951200039	0	0	1.3241021494508456	1.057233342292131	JUN;XBP1
comet_up	KEGG_2021_Human	Cellular senescence	2/156	0.4533061893841367	0.6596894951200039	0	0	1.3154371401794085	1.0407573790301023	CAPN2;ZFP36L1
comet_up	KEGG_2021_Human	PI3K-Akt signaling pathway	4/354	0.4580981741996277	0.6612868804978497	0	0	1.1579761904761905	0.9039993149310724	EFNA1;ITGB1;ERBB3;ERBB2
comet_up	KEGG_2021_Human	Hepatitis B	2/162	0.4727588777110361	0.6762874432990855	0	0	1.265721649484536	0.9482404258227276	JUN;STAT3
comet_up	KEGG_2021_Human	Wnt signaling pathway	2/166	0.4854953377555833	0.6762874432990855	0	0	1.2345989439275835	0.8921034115854694	JUN;CSNK1A1
comet_up	KEGG_2021_Human	Alzheimer disease	4/369	0.4900651880931305	0.6762874432990855	0	0	1.1095319634703196	0.7913369028355113	PSENEN;XBP1;CSNK1A1;CAPN2
comet_up	KEGG_2021_Human	Adipocytokine signaling pathway	1/69	0.4937362131230403	0.6762874432990855	0	0	1.4883861236802414	1.05043429057459	STAT3
comet_up	KEGG_2021_Human	Amphetamine addiction	1/69	0.4937362131230403	0.6762874432990855	0	0	1.4883861236802414	1.05043429057459	JUN
comet_up	KEGG_2021_Human	Renal cell carcinoma	1/69	0.4937362131230403	0.6762874432990855	0	0	1.4883861236802414	1.05043429057459	JUN
comet_up	KEGG_2021_Human	Central carbon metabolism in cancer	1/70	0.4987147626563089	0.6762874432990855	0	0	1.466740988480119	1.0204424553085754	ERBB2
comet_up	KEGG_2021_Human	Prolactin signaling pathway	1/70	0.4987147626563089	0.6762874432990855	0	0	1.466740988480119	1.0204424553085754	STAT3
comet_up	KEGG_2021_Human	Melanoma	1/72	0.50852620181802	0.684407444552072	0	0	1.425279884434814	0.9638291840870796	CDH1
comet_up	KEGG_2021_Human	p53 signaling pathway	1/73	0.5133600351826577	0.6857570619231025	0	0	1.4054131054131054	0.9370983386352096	PERP
comet_up	KEGG_2021_Human	Chronic myeloid leukemia	1/76	0.5275795575654978	0.699531413364623	0	0	1.348991452991453	0.8626201456783936	RUNX1
comet_up	KEGG_2021_Human	Synaptic vesicle cycle	1/78	0.536828807604826	0.7065614453034107	0	0	1.313819513819514	0.8172956264142617	CLTC
comet_up	KEGG_2021_Human	B cell receptor signaling pathway	1/81	0.550365938261611	0.719091262400207	0	0	1.2643589743589745	0.7550396253383646	JUN
comet_up	KEGG_2021_Human	Cytokine-cytokine receptor interaction	3/295	0.554496004293632	0.7192375707866676	0	0	1.038682660231386	0.6125066757394421	TNFRSF12A;GDF15;TNFSF10
comet_up	KEGG_2021_Human	Colorectal cancer	1/86	0.572058590819693	0.7366797680339932	0	0	1.189683257918552	0.6644545901577418	JUN
comet_up	KEGG_2021_Human	Gap junction	1/88	0.5804411948213812	0.7421355276644802	0	0	1.162216327733569	0.6322070779771447	TJP1
comet_up	KEGG_2021_Human	Hypertrophic cardiomyopathy	1/90	0.5886604195085914	0.7473064900144528	0	0	1.135983866320945	0.6019644382532143	ITGB1
comet_up	KEGG_2021_Human	Th1 and Th2 cell differentiation	1/92	0.5967194329876611	0.7515779188759762	0	0	1.1109044801352497	0.5735691342258681	JUN
comet_up	KEGG_2021_Human	GnRH signaling pathway	1/93	0.6006898338992156	0.7515779188759762	0	0	1.0987736900780378	0.5600191957049915	JUN
comet_up	KEGG_2021_Human	TGF-beta signaling pathway	1/94	0.6046213425594446	0.7515779188759762	0	0	1.086903777226358	0.5468787842314924	TGIF1
comet_up	KEGG_2021_Human	Dilated cardiomyopathy	1/96	0.6123691954332491	0.7554612693440977	0	0	1.0639136302294196	0.5217644351328214	ITGB1
comet_up	KEGG_2021_Human	Phosphatidylinositol signaling system	1/97	0.6161862867275881	0.7554612693440977	0	0	1.0527777777777778	0.5097612615511777	CDS1
comet_up	KEGG_2021_Human	Viral protein interaction with cytokine and cytokine receptor	1/100	0.6274146268959372	0.7609028601470825	0	0	1.0207200207200209	0.4758062593684267	TNFSF10
comet_up	KEGG_2021_Human	Amoebiasis	1/102	0.6347180103488669	0.7609028601470825	0	0	1.0004061944656004	0.4547591025407283	ACTN4
comet_up	KEGG_2021_Human	T cell receptor signaling pathway	1/104	0.6418789490626227	0.7609028601470825	0	0	0.9808812546676624	0.4348791441580978	JUN
comet_up	KEGG_2021_Human	Toll-like receptor signaling pathway	1/104	0.6418789490626227	0.7609028601470825	0	0	0.9808812546676624	0.4348791441580978	JUN
comet_up	KEGG_2021_Human	C-type lectin receptor signaling pathway	1/104	0.6418789490626227	0.7609028601470825	0	0	0.9808812546676624	0.4348791441580978	JUN
comet_up	KEGG_2021_Human	Calcium signaling pathway	2/240	0.6842695788112904	0.7967326772073231	0	0	0.8475266395217881	0.3215544190735084	ERBB3;ERBB2
comet_up	KEGG_2021_Human	Pathways of neurodegeneration	4/475	0.6876535983430944	0.7967326772073231	0	0	0.8551397735314933	0.3202242411253888	XBP1;HSPA5;CSNK1A1;CAPN2
comet_up	KEGG_2021_Human	Growth hormone synthesis, secretion and action	1/119	0.6913160082919585	0.7967326772073231	0	0	0.8555410691003912	0.3158300348930239	STAT3
comet_up	KEGG_2021_Human	Neurotrophin signaling pathway	1/119	0.6913160082919585	0.7967326772073231	0	0	0.8555410691003912	0.3158300348930239	JUN
comet_up	KEGG_2021_Human	AMPK signaling pathway	1/120	0.6943592047169967	0.7967326772073231	0	0	0.8483085541909071	0.3094340046839541	RAB2A
comet_up	KEGG_2021_Human	Parkinson disease	2/249	0.7036259780600725	0.7991464535636168	0	0	0.8162694603280605	0.2869255272115897	XBP1;HSPA5
comet_up	KEGG_2021_Human	Platelet activation	1/124	0.7062363866582598	0.7991464535636168	0	0	0.8205545132374401	0.2853931858605253	ITGB1
comet_up	KEGG_2021_Human	Endocytosis	2/252	0.709856347020196	0.7991464535636168	0	0	0.8063505154639176	0.2763304010679516	RAB11FIP1;CLTC
comet_up	KEGG_2021_Human	Osteoclast differentiation	1/127	0.7148418884882546	0.7997293627462347	0	0	0.8008954008954009	0.2688556971936408	JUN
comet_up	KEGG_2021_Human	Relaxin signaling pathway	1/129	0.7204390793761697	0.8009850634058036	0	0	0.788301282051282	0.2584795919609578	JUN
comet_up	KEGG_2021_Human	Vascular smooth muscle contraction	1/133	0.7313076405447086	0.8046925811277861	0	0	0.7642579642579642	0.2391524114224122	MYH14
comet_up	KEGG_2021_Human	Systemic lupus erythematosus	1/135	0.7365832182724303	0.8046925811277861	0	0	0.7527745885954841	0.2301480768943696	ACTN4
comet_up	KEGG_2021_Human	Apelin signaling pathway	1/137	0.7417557312071771	0.8046925811277861	0	0	0.7416289592760181	0.2215507446237535	CDH1
comet_up	KEGG_2021_Human	Insulin signaling pathway	1/137	0.7417557312071771	0.8046925811277861	0	0	0.7416289592760181	0.2215507446237535	PTPRF
comet_up	KEGG_2021_Human	Ubiquitin mediated proteolysis	1/140	0.7493256260666217	0.8080077534091885	0	0	0.7255118981737687	0.2093694150018044	UBE2H
comet_up	KEGG_2021_Human	Signaling pathways regulating pluripotency of stem cells	1/143	0.7566747226161198	0.811046558971769	0	0	0.7100758396533045	0.1979846312770403	STAT3
comet_up	KEGG_2021_Human	Oxytocin signaling pathway	1/154	0.7818339410798483	0.8330254491267431	0	0	0.6586559410088821	0.1621037320080199	JUN
comet_up	KEGG_2021_Human	JAK-STAT signaling pathway	1/162	0.7984894108561218	0.8457373049896202	0	0	0.6256728778467909	0.1407974030494713	STAT3
comet_up	KEGG_2021_Human	Hepatocellular carcinoma	1/168	0.810145134289024	0.8530351708102076	0	0	0.6030093658836174	0.1269587190572623	CSNK1A1
comet_up	KEGG_2021_Human	NOD-like receptor signaling pathway	1/181	0.8331486137104619	0.8721263266325887	0	0	0.5590883190883191	0.1020577959589985	JUN
comet_up	KEGG_2021_Human	RNA transport	1/186	0.8412381377873	0.8754745736274809	0	0	0.5438392238392238	0.0940191962958693	EIF4G2
comet_up	KEGG_2021_Human	Chemokine signaling pathway	1/192	0.8504320243235592	0.8799267766122377	0	0	0.5265941737145926	0.0853139405731864	STAT3
comet_up	KEGG_2021_Human	Diabetic cardiomyopathy	1/203	0.865933282634572	0.8908164229401632	0	0	0.4976389946686976	0.0716338465001753	CTSD
comet_up	KEGG_2021_Human	Amyotrophic lateral sclerosis	2/364	0.8746652407397105	0.8946575890994753	0	0	0.5536822919633195	0.074145836933833	XBP1;HSPA5
comet_up	KEGG_2021_Human	Ras signaling pathway	1/232	0.8995568464659933	0.914890201803482	0	0	0.4345210345210345	0.0459953679891762	EFNA1
comet_up	KEGG_2021_Human	Prion disease	1/273	0.9332708700370176	0.9438163035967576	0	0	0.3682503770739065	0.025431296907086	HSPA5
comet_up	KEGG_2021_Human	Huntington disease	1/306	0.9520158930658984	0.957364296959527	0	0	0.3278520386717108	0.0161216485943148	CLTC
comet_up	KEGG_2021_Human	Herpes simplex virus 1 infection	2/498	0.9578161851957834	0.9578161851957834	0	0	0.4013136015962754	0.0172963725962004	PDIA3;CALR
comet_up	MSigDB_Hallmark_2020	TNF-alpha Signaling via NF-kB	16/200	1.3674157485013066e-10	5.196179844304965e-09	0	0	9.478260869565217	215.2790594101834	TGIF1;JUN;CEBPB;SDC4;TSC22D1;CEBPD;CFLAR;ICAM1;RHOB;EFNA1;HES1;CCNL1;TRIB1;IER2;ATF3;IER3
comet_up	MSigDB_Hallmark_2020	p53 Pathway	15/200	1.2923593910435e-09	2.45548284298265e-08	0	0	8.788562042705689	179.8737091315835	JUN;ST14;TSC22D1;FUCA1;BAIAP2;TM4SF1;ZFP36L1;TRAF4;PERP;SDC1;PLXNB2;EPS8L2;CTSD;ATF3;IER3
comet_up	MSigDB_Hallmark_2020	Apoptosis	12/161	6.51848469231446e-08	8.256747276931649e-07	0	0	8.603005544207761	142.3456635670306	BCAP31;JUN;GSN;KRT18;TNFRSF12A;ERBB3;ERBB2;TNFSF10;CFLAR;ATF3;IER3;RHOB
comet_up	MSigDB_Hallmark_2020	Estrogen Response Late	11/200	4.6886799868401725e-06	4.454245987498164e-05	0	0	6.170885170885171	75.71897928140494	XBP1;ST14;KRT19;TSPAN13;CDH1;PERP;EMP2;FLNB;LSR;PKP3;LLGL2
comet_up	MSigDB_Hallmark_2020	Unfolded Protein Response	8/113	1.5671863603314586e-05	0.00011910616338519084	0	0	7.98338399189463	88.32531505313852	XBP1;CEBPB;HSPA5;BAG3;CALR;ATF3;YIF1A;SEC31A
comet_up	MSigDB_Hallmark_2020	Estrogen Response Early	10/200	2.912441047089361e-05	0.0001581039425562796	0	0	5.550084889643464	57.964719658148255	XBP1;KRT19;MUC1;KRT18;MLPH;ELF3;CLDN7;KRT8;FLNB;HES1
comet_up	MSigDB_Hallmark_2020	Apical Junction	10/200	2.912441047089361e-05	0.0001581039425562796	0	0	5.550084889643464	57.964719658148255	TJP1;ITGB1;JUP;CDH1;CLDN7;CTNND1;CTNNA1;ACTN4;BAIAP2;ICAM1
comet_up	MSigDB_Hallmark_2020	Protein Secretion	7/96	4.451454990534031e-05	0.0002114441120503665	0	0	8.204327923429046	82.2048590265567	RAB2A;CD63;TMED10;KRT18;CLTC;ATP1A1;SEC31A
comet_up	MSigDB_Hallmark_2020	Epithelial Mesenchymal Transition	9/200	0.0001633154181309202	0.0006895539876638852	0	0	4.942100400369572	43.09426123165502	ITGB1;JUN;SDC4;TNFRSF12A;FUCA1;SERPINH1;SDC1;QSOX1;RHOB
comet_up	MSigDB_Hallmark_2020	Glycolysis	8/200	0.0008195456192668118	0.0031142733532138	0	0	4.346631205673759	30.89046693505287	CLDN3;HSPA5;ELF3;SDC1;QSOX1;SOX9;AGRN;IER3
comet_up	MSigDB_Hallmark_2020	UV Response Up	7/158	0.0009571789871041378	0.003306618319087	0	0	4.820456217807212	33.50949855260901	EPCAM;BSG;RPN1;TMBIM6;ATF3;ICAM1;RHOB
comet_up	MSigDB_Hallmark_2020	Androgen Response	5/100	0.0030486001061939	0.0092268285479502	0	0	5.430972719757509	31.462020206239767	KRT19;STEAP4;TSC22D1;KRT8;TMPRSS2
comet_up	MSigDB_Hallmark_2020	Mitotic Spindle	7/199	0.0035433770855958	0.0092268285479502	0	0	3.783179012345679	21.347249737916027	NET1;GSN;FLNB;ACTN4;EZR;ARHGAP5;CD2AP
comet_up	MSigDB_Hallmark_2020	Hypoxia	7/200	0.0036421691636645	0.0092268285479502	0	0	3.763385146804836	21.13206939337988	EFNA1;JUN;WSB1;SDC4;HSPA5;ATF3;IER3
comet_up	MSigDB_Hallmark_2020	Myogenesis	7/200	0.0036421691636645	0.0092268285479502	0	0	3.763385146804836	21.13206939337988	ITGB1;SYNGR2;GSN;KLF5;ERBB3;PLXNB2;AGRN
comet_up	MSigDB_Hallmark_2020	Cholesterol Homeostasis	4/74	0.0060333164940469	0.0143291266733614	0	0	5.873214285714286	30.0148174013849	ALCAM;TNFRSF12A;MAL2;ATF3
comet_up	MSigDB_Hallmark_2020	IL-2/STAT5 Signaling	6/199	0.013839111387281	0.0268935144556405	0	0	3.2087810199072813	13.734405936180169	XBP1;MUC1;ALCAM;SYNGR2;TNFSF10;RHOB
comet_up	MSigDB_Hallmark_2020	Complement	6/200	0.0141544812924423	0.0268935144556405	0	0	3.192078133478025	13.590987697678283	CEBPB;HSPA5;CTSH;CD46;CTSD;CD55
comet_up	MSigDB_Hallmark_2020	mTORC1 Signaling	6/200	0.0141544812924423	0.0268935144556405	0	0	3.192078133478025	13.590987697678283	XBP1;HSPA5;RPN1;CANX;SERPINH1;CALR
comet_up	MSigDB_Hallmark_2020	KRAS Signaling Up	6/200	0.0141544812924423	0.0268935144556405	0	0	3.192078133478025	13.590987697678283	TSPAN13;JUP;FUCA1;SOX9;TRIB1;TSPAN1
comet_up	MSigDB_Hallmark_2020	TGF-beta Signaling	3/54	0.0159416659359055	0.0288468240744956	0	0	6.020420603474551	24.91743177263826	TGIF1;TJP1;CDH1
comet_up	MSigDB_Hallmark_2020	Notch Signaling	2/32	0.0390988696860769	0.067534411275951	0	0	6.795189003436426	22.02770407731488	PSENEN;HES1
comet_up	MSigDB_Hallmark_2020	Interferon Gamma Response	5/200	0.0473638797466086	0.0782533665378751	0	0	2.632433883742784	8.02864791763926	LGALS3BP;MVP;STAT3;TNFSF10;ICAM1
comet_up	MSigDB_Hallmark_2020	IL-6/JAK/STAT3 Signaling	3/87	0.054014744286048	0.0855233451195761	0	0	3.6491487786824575	10.6500342419318	JUN;TNFRSF12A;STAT3
comet_up	MSigDB_Hallmark_2020	Xenobiotic Metabolism	4/200	0.1338866309236116	0.2035076790038896	0	0	2.084183673469388	4.19079707112378	JUP;SERTAD1;TMBIM6;SPINT2
comet_up	MSigDB_Hallmark_2020	Coagulation	3/138	0.1538198542163676	0.2248136330854604	0	0	2.264709268854346	4.239474919185176	GSN;CAPN2;CTSH
comet_up	MSigDB_Hallmark_2020	UV Response Dn	3/144	0.167978106643714	0.2364136315726345	0	0	2.167677213096682	3.866966257910684	TJP1;ERBB2;RUNX1
comet_up	MSigDB_Hallmark_2020	Interferon Alpha Response	2/97	0.2459281494894523	0.333759631449971	0	0	2.138795442213782	3.000122290138347	LGALS3BP;CD47
comet_up	MSigDB_Hallmark_2020	PI3K/AKT/mTOR  Signaling	2/105	0.2749751077614529	0.3603122101701796	0	0	1.971874687218497	2.545837525451019	CLTC;CALR
comet_up	MSigDB_Hallmark_2020	Inflammatory Response	3/200	0.3123712102933349	0.3956701997048908	0	0	1.547066095052734	1.8001089005066375	TNFSF10;CD55;ICAM1
comet_up	MSigDB_Hallmark_2020	Adipogenesis	2/200	0.5856880874581174	0.654592568335543	0	0	1.0208268249505363	0.5461095879886158	CD151;APLP2
comet_up	MSigDB_Hallmark_2020	Myc Targets V1	2/200	0.5856880874581174	0.654592568335543	0	0	1.0208268249505363	0.5461095879886158	CANX;EIF4G2
comet_up	MSigDB_Hallmark_2020	heme Metabolism	2/200	0.5856880874581174	0.654592568335543	0	0	1.0208268249505363	0.5461095879886158	BSG;LRP10
comet_up	MSigDB_Hallmark_2020	Allograft Rejection	2/200	0.5856880874581174	0.654592568335543	0	0	1.0208268249505363	0.5461095879886158	CD47;ICAM1
comet_up	MSigDB_Hallmark_2020	Pperoxisome	1/104	0.6418789490626227	0.6968971446965617	0	0	0.9808812546676624	0.4348791441580978	MVP
comet_up	MSigDB_Hallmark_2020	DNA Repair	1/150	0.7729996045678131	0.8159440270438028	0	0	0.676475649630012	0.1741767462752914	BCAP31
comet_up	MSigDB_Hallmark_2020	Oxidative Phosphorylation	1/200	0.8618716082753269	0.8618716082753269	0	0	0.5052183996907615	0.075100192580976	ATP1B1
comet_up	MSigDB_Hallmark_2020	KRAS Signaling Dn	1/200	0.8618716082753269	0.8618716082753269	0	0	0.5052183996907615	0.075100192580976	GPRC5C
comet_up	Reactome_2022	Cell-Cell Communication R-HSA-1500931	10/120	2.960527280140884e-07	0.00014246443079202848	0	0	9.625610948191593	144.69919375244632	ITGB1;CLDN3;CD151;JUP;CLDN7;CTNNA1;ACTN4;CD47;F11R;CD2AP
comet_up	Reactome_2022	Developmental Biology R-HSA-1266738	29/1073	6.756091620089138e-07	0.00014246443079202848	0	0	3.1204258150365933	44.33392123480465	ITGB1;CEBPB;CEBPD;CLTC;ALCAM;PERP;ERBB2;CTNNA1;MYH14;PRSS8;SOX9;PSENEN;JUN;ST14;JUP;TSC22D1;STAT3;KRT8;RUNX1;RHOB;EFNA1;KRT19;KRT18;KLF5;DSG2;PKP3;EZR;CD24;AGRN
comet_up	Reactome_2022	Asparagine N-linked Glycosylation R-HSA-446203	14/282	7.929374626643516e-07	0.00014246443079202848	0	0	5.607347876004592	78.7693397347405	PDIA3;TMED9;RPN2;KDELR1;FUCA1;RPN1;GOLGA2;DYNC1LI2;OS9;LMAN2;CANX;CALR;CD55;SEC31A
comet_up	Reactome_2022	Signaling By ALK Fusions And Activated Point Mutants R-HSA-9725370	7/55	1.0629410920541023e-06	0.00014323131215429033	0	0	15.243827160493828	209.6707767305064	CEBPB;CLTC;STAT3;GCC2;LMO7;RRBP1;SEC31A
comet_up	Reactome_2022	Extracellular Matrix Organization R-HSA-1474244	13/291	6.290536573123035e-06	0.0005427849766816024	0	0	4.989542791995912	59.757080548599006	DDR1;ITGB1;CD151;SDC4;F11R;ICAM1;BSG;SERPINH1;CAPN2;SDC1;CD47;AGRN;CTSD
