gene	direction	mt_ribo	min_patient_delta	max_patient_delta	GSE123902__n_units	GSE123902__n_high	GSE123902__n_low	GSE123902__patient_delta	GSE123902__sign_up	GSE123902__sign_down	GSE123902__cell_delta	GSE123902__auc	GSE123902__pct_high	GSE123902__pct_low	GSE123902__stat_up	GSE123902__cut_up	GSE123902__stat_down	GSE123902__cut_down	GSE131907__n_units	GSE131907__n_high	GSE131907__n_low	GSE131907__patient_delta	GSE131907__sign_up	GSE131907__sign_down	GSE131907__cell_delta	GSE131907__auc	GSE131907__pct_high	GSE131907__pct_low	GSE131907__stat_up	GSE131907__cut_up	GSE131907__stat_down	GSE131907__cut_down	GSE205335__n_units	GSE205335__n_high	GSE205335__n_low	GSE205335__patient_delta	GSE205335__sign_up	GSE205335__sign_down	GSE205335__cell_delta	GSE205335__auc	GSE205335__pct_high	GSE205335__pct_low	GSE205335__stat_up	GSE205335__cut_up	GSE205335__stat_down	GSE205335__cut_down	GSE189357__n_units	GSE189357__n_high	GSE189357__n_low	GSE189357__patient_delta	GSE189357__sign_up	GSE189357__sign_down	GSE189357__cell_delta	GSE189357__auc	GSE189357__pct_high	GSE189357__pct_low	GSE189357__stat_up	GSE189357__cut_up	GSE189357__stat_down	GSE189357__cut_down	GSE123902__wilcoxon_p	GSE131907__wilcoxon_p	GSE205335__wilcoxon_p	GSE189357__wilcoxon_p
CLSTN1	up	False	0.11971091	0.18220839	12	1167	1167	0.14095525	0.9166666666666666	0.0833333333333333	0.1508768122136355	0.6449082854770103	0.4430162810625535	0.1388174807197943	4.981240686363827e-61	679	0.0151277660644769	18	19	6076	6076	0.15318547	1.0	0.0	0.0872753951462795	0.553697072651397	0.40174456879526	0.2965766951942067	2.4753863305458198e-34	4237	0.1436744568525617	72	21	7112	7112	0.18220839	0.9047619047619048	0.0952380952380952	0.1655790375213157	0.5977489388014491	0.5475253093363329	0.3255061867266591	1.6607749132593575e-158	6209	0.0066478250820775	60	9	3559	3559	0.11971091	1.0	0.0	0.1186664338497673	0.572523497252315	0.223377353189098	0.0719303175049171	1.7304193708157734e-75	1051	0.0194720020901126	9	0.00341796875	1.9073486328125e-06	2.384185791015625e-06	0.001953125
CTDSP2	up	False	0.119643636	0.16036268	12	1167	1167	0.12978436	0.8333333333333334	0.1666666666666666	0.1285109539155731	0.6285835336066302	0.4438731790916881	0.1653813196229648	8.650231662665018e-50	709	0.0020853032931164	22	19	6076	6076	0.16036268	0.8947368421052632	0.1052631578947368	0.0815312683806565	0.5502123015210884	0.4280776826859776	0.3283410138248848	3.3513032521484465e-30	4575	0.0142814118678903	112	21	7112	7112	0.1383114	1.0	0.0	0.102772773449715	0.5959421373562135	0.4233689538807649	0.2147075365579302	3.0102313209364946e-159	4538	0.0010154742921305	269	9	3559	3559	0.119643636	1.0	0.0	0.1016023286445552	0.5723047308877659	0.2469794886203989	0.0915987636976678	1.3801590913580915e-70	1205	0.0003113900431548	108	0.00244140625	2.6702880859375e-05	4.76837158203125e-07	0.001953125
PRKCSH	up	False	0.11906615	0.16271858	12	1167	1167	0.15830654	1.0	0.0	0.1385994466224554	0.6300976070737042	0.5012853470437018	0.2107969151670951	1.1242978569442812e-49	831	0.008480470254651	89	19	6076	6076	0.11951659	0.8947368421052632	0.1052631578947368	0.0740113803597911	0.550332054130238	0.4636273864384463	0.3614219881500987	7.831236980263846e-32	4806	0.0006101471420692	344	21	7112	7112	0.11906615	0.8095238095238095	0.1904761904761904	0.0985113055218717	0.5810929297241247	0.5714285714285714	0.3675478065241844	3.975633581583803e-132	6678	5.2619723098993e-07	189	9	3559	3559	0.16271858	1.0	0.0	0.1750788515000329	0.5969153547855951	0.3427929193593706	0.1323405450969373	2.6699570712153797e-99	1691	0.0459954249625079	13	0.000244140625	0.0003223419189453125	0.00107574462890625	0.001953125
GOLGB1	up	False	0.11788608	0.2900616	12	1167	1167	0.23478188	0.9166666666666666	0.0833333333333333	0.2409239629325843	0.6632453158811034	0.6392459297343616	0.2690659811482433	3.094705785852386e-74	1057	0.0004768587411121	11	19	6076	6076	0.11788608	0.9473684210526316	0.0526315789473684	0.081829907708559	0.5524912985007547	0.467412771560237	0.3578011849901251	5.339409273617776e-35	5013	0.0012451731663367	94	21	7112	7112	0.2900616	0.9047619047619048	0.0952380952380952	0.1753207121310153	0.6049656267042126	0.594066366704162	0.3527840269966254	1.6085486979789627e-184	6732	1.61618235416942e-07	153	9	3559	3559	0.25254124	1.0	0.0	0.198858027678581	0.5916333036776354	0.4209047485248665	0.2110143298679404	4.349370719639016e-82	2249	0.0077894639984804	7	0.001220703125	9.5367431640625e-06	4.76837158203125e-06	0.001953125
ARRDC1	up	False	0.11746961	0.14959142	12	1167	1167	0.122850396	1.0	0.0	0.1314697783086801	0.6379139562769066	0.4121679520137103	0.1233933161953727	3.9027227361263775e-58	625	0.1441088620682539	8	19	6076	6076	0.11746961	0.9473684210526316	0.0526315789473684	0.0799752542466555	0.5515189484870378	0.4098090849242923	0.3072745227123107	3.016464946815556e-33	4174	0.2138213752230649	161	21	7112	7112	0.14543094	0.9523809523809524	0.0476190476190476	0.1128298980024607	0.6033343077527992	0.4008717660292463	0.1802587176602924	3.417680940506951e-188	4124	2.7392063002331174e-06	266	9	3559	3559	0.14959142	1.0	0.0	0.1655769325747156	0.5968025768167181	0.3197527395335768	0.1112672098904186	6.066027138835574e-105	1534	0.0031276137145064	55	0.000244140625	3.814697265625e-06	2.384185791015625e-06	0.001953125
RAB1A	up	False	0.11737311	0.276903	12	1167	1167	0.276903	1.0	0.0	0.2895910441390119	0.671727284675917	0.7197943444730077	0.3307626392459297	2.1552263728408507e-81	1225	1.448911509423429e-05	16	19	6076	6076	0.14934404	0.8947368421052632	0.1052631578947368	0.1020714967874252	0.5500695518603288	0.6614549045424621	0.5597432521395656	1.3424655074682352e-34	6468	2.592769547718609e-07	752	21	7112	7112	0.20228446	1.0	0.0	0.1497656852372167	0.6057774210573932	0.6129077615298087	0.3824521934758155	4.297712354064642e-168	7078	2.1553748323139213e-14	388	9	3559	3559	0.11737311	1.0	0.0	0.1155169030154996	0.5773071463179079	0.3855015453779151	0.197808373138522	5.915594635473913e-69	2076	4.775770289571329e-10	88	0.000244140625	0.0002613067626953125	4.76837158203125e-07	0.001953125
ARIH1	up	False	0.117045216	0.14583719	12	1167	1167	0.13577934	0.75	0.25	0.166180082873073	0.6366190636681844	0.4515852613538988	0.157669237360754	2.5097850165430167e-55	711	0.0622187100747553	7	19	6076	6076	0.117045216	0.8947368421052632	0.1052631578947368	0.0759382482011519	0.5515276028545165	0.3536866359447004	0.2519749835418038	2.4258174666350727e-35	3420	0.0994337754941729	39	21	7112	7112	0.13062179	0.9047619047619048	0.0952380952380952	0.1135096946173701	0.595621322301318	0.5007030371203599	0.2768560179977503	5.556250351504438e-167	5528	7.066552685303525e-10	157	9	3559	3559	0.14583719	0.6666666666666666	0.3333333333333333	0.0712297689292623	0.5509947869499034	0.3453217195841528	0.2143860635009834	3.525417223168176e-35	1992	1.8380273163749934e-05	312	0.00341796875	9.5367431640625e-06	0.0004258155822753906	0.037109375
SMARCA4	up	False	0.116763	0.16148771	12	1167	1167	0.1518872	0.9166666666666666	0.0833333333333333	0.1460243563573151	0.6423056504605	0.4507283633247643	0.1482433590402742	3.180090012714984e-59	699	0.0077423282311673	7	19	6076	6076	0.13756679	0.8947368421052632	0.1052631578947368	0.0892696269900011	0.5612471618008625	0.4084924292297564	0.2806122448979591	2.7781523195673067e-50	4186	4.191589805531736e-05	69	21	7112	7112	0.116763	0.8571428571428571	0.1428571428571428	0.1149788172205784	0.5797376457635568	0.5881608548931384	0.3931383577052868	1.353274347080185e-120	6979	1.0740184267873428e-12	429	9	3559	3559	0.16148771	1.0	0.0	0.1329261284344667	0.5843653418814586	0.2534419780837313	0.0755830289407136	3.305486947548868e-95	1171	0.0001678945904962	68	0.004638671875	9.5367431640625e-06	0.0009293556213378906	0.001953125
BAIAP2	up	False	0.116631985	0.26322156	12	1167	1167	0.26322156	1.0	0.0	0.2174547553044118	0.6602729737886127	0.4815766923736075	0.1465295629820051	1.1235154412569283e-70	733	0.5	1	19	6076	6076	0.116631985	0.8947368421052632	0.1052631578947368	0.10207505500161	0.5589213445577004	0.3698156682027649	0.2559249506254114	4.104205397758564e-42	3802	0.0286330528137847	34	21	7112	7112	0.2247745	0.8571428571428571	0.1428571428571428	0.1332294913308775	0.5999433102182531	0.3882170978627671	0.1778683914510686	8.107963140050686e-174	4026	0.0017276669631398	146	9	3559	3559	0.24126895	1.0	0.0	0.2252523046086696	0.6143001359256766	0.3641472323686429	0.1199775217757797	2.0860674345267642e-132	1723	0.0007420792511639	27	0.000244140625	0.0001049041748046875	2.6226043701171875e-05	0.001953125
SRD5A3	up	False	0.11659157	0.21956094	12	1167	1167	0.1646233	0.9166666666666666	0.0833333333333333	0.1777317050288333	0.6502692216472855	0.4978577549271636	0.1739502999143101	1.6784468718761818e-63	784	0.0172931779056161	15	19	6076	6076	0.1933311	0.9473684210526316	0.0526315789473684	0.10104076519925	0.5500857635627888	0.5156352863726136	0.413265306122449	6.1726836278731604e-30	5644	0.2382532218591313	291	21	7112	7112	0.21956094	0.9047619047619048	0.0952380952380952	0.1319579006000938	0.5943598688855541	0.3454724409448819	0.1512935883014623	4.360682012481829e-162	3517	0.3366953831063201	142	9	3559	3559	0.11659157	1.0	0.0	0.1105931247930882	0.5680541422672959	0.2082045518404046	0.0663107614498454	1.242159501295477e-70	977	0.0011663176569147	87	0.00048828125	3.814697265625e-06	1.1920928955078125e-05	0.001953125
BAZ1A	up	False	0.11657384	0.17580797	12	1167	1167	0.11657384	0.75	0.25	0.1671416502172348	0.6329642136767387	0.6143958868894601	0.2939160239931448	7.638217961953287e-56	1055	0.0001511471393666	47	19	6076	6076	0.17580797	0.9473684210526316	0.0526315789473684	0.0993162360163318	0.5568365358736669	0.4419025674786043	0.3273535220539829	2.1281493979584235e-40	4613	3.5552373022581974e-05	235	21	7112	7112	0.12911959	0.8095238095238095	0.1904761904761904	0.1263605365051412	0.5911380273015648	0.6023622047244095	0.3787964004499438	4.2022219813685424e-158	6978	2.22095388372158e-07	111	9	3559	3559	0.1457399	0.8888888888888888	0.1111111111111111	0.1494689485244249	0.5805842996172339	0.4034841247541444	0.2084855296431582	2.786209835750277e-72	2178	7.101247584721814e-07	173	0.021240234375	9.5367431640625e-06	0.004508018493652344	0.005859375
RSRP1	up	False	0.11644351	0.25021654	12	1167	1167	0.1361549	0.6666666666666666	0.3333333333333333	0.1599993973696984	0.6228642716109757	0.6683804627249358	0.3410454155955441	6.0378563548080355e-58	1176	2.2178866912293544e-08	123	19	6076	6076	0.15253834	0.9473684210526316	0.0526315789473684	0.0866652973146462	0.5567786369363095	0.4213298222514812	0.304312047399605	1.8351186597303843e-41	4408	0.0177297898931837	111	21	7112	7112	0.11644351	0.8571428571428571	0.1428571428571428	0.1116379403427451	0.5856303166687966	0.5392294713160855	0.3345050618672666	6.723260919730014e-135	6214	6.081976021342289e-09	295	9	3559	3559	0.25021654	0.8888888888888888	0.1111111111111111	0.2359784969131512	0.596590165808483	0.5622365833099185	0.3107614498454622	9.546856972875745e-103	3107	1.3388498715881724e-05	192	0.046142578125	1.9073486328125e-05	1.5735626220703125e-05	0.00390625
SPTAN1	up	False	0.116389416	0.18878417	12	1167	1167	0.17009968	0.9166666666666666	0.0833333333333333	0.1466260787685369	0.637592344163144	0.4618680377035132	0.1670951156812339	1.3346285770181095e-54	734	0.0349219927435892	8	19	6076	6076	0.116389416	0.9473684210526316	0.0526315789473684	0.0781080284740672	0.556492216649237	0.336076366030283	0.2253127057274522	2.2387966757301893e-44	3169	0.0003071593315663	69	21	7112	7112	0.13190705	0.8095238095238095	0.1904761904761904	0.1139150753656914	0.5916718689304725	0.5104049493813273	0.2919010123734533	2.484634120847919e-157	5706	1.362104810232536e-09	39	9	3559	3559	0.18878417	1.0	0.0	0.1953764043380058	0.5986836043886222	0.4613655521213824	0.2216914863725765	1.6405238019927564e-102	2431	0.0001259645400081	450	0.004638671875	1.33514404296875e-05	0.0027709007263183594	0.001953125
MAFF	up	False	0.11592797	0.32512498	12	1167	1167	0.19415896	0.9166666666666666	0.0833333333333333	0.2215310860656781	0.6414751863037296	0.4635818337617823	0.1662382176520994	1.637120961975613e-56	727	0.0019231223295395	9	19	6076	6076	0.11592797	1.0	0.0	0.0833215685718899	0.5534772192127716	0.2534562211981567	0.1496050032916392	5.648808215712397e-48	2356	0.5	17	21	7112	7112	0.32512498	0.9523809523809524	0.0476190476190476	0.2662525858690586	0.652821300221682	0.4693475815523059	0.1640888638920135	0.0	4505	0.100006190131032	30	9	3559	3559	0.31601536	1.0	0.0	0.2695986111980033	0.6097605957013633	0.422590615341388	0.1834785051980893	5.409925073918653e-109	2157	0.0728282069794164	12	0.000732421875	1.9073486328125e-06	9.5367431640625e-07	0.001953125
PPP1R10	up	False	0.11570043	0.19141787	12	1167	1167	0.11952964	0.8333333333333334	0.1666666666666666	0.1537597830494152	0.6286624680866062	0.4601542416452442	0.18337617823479	1.4085185641850054e-47	751	1.448911509423429e-05	16	19	6076	6076	0.11570043	0.8421052631578947	0.1578947368421052	0.0809527474036314	0.5586556053647436	0.2941079657669519	0.1772547728768927	1.3884921400350876e-52	2864	0.0136375384194136	41	21	7112	7112	0.15900347	1.0	0.0	0.1076583597065621	0.5930363955753422	0.4886107986501687	0.2741844769403824	2.2029058907296802e-154	5425	1.2204804520745865e-12	130	9	3559	3559	0.19141787	1.0	0.0	0.1517464033631725	0.5720018448691472	0.4801910649058724	0.2916549592582186	1.4196172842471284e-60	2747	2.138838739958732e-06	337	0.00341796875	4.76837158203125e-05	4.76837158203125e-07	0.001953125
SYNE2	up	False	0.11444851	0.3379585	12	1167	1167	0.17780828	1.0	0.0	0.1953610860101634	0.6498602308998751	0.4652956298200514	0.1388174807197943	1.0239854608146726e-68	705	0.0474887923588505	18	19	6076	6076	0.11444851	1.0	0.0	0.0793164853059952	0.551569154653303	0.3411784068466096	0.2358459512837393	3.602715336465596e-38	3504	0.0001781813787702	88	21	7112	7112	0.11772696	0.8095238095238095	0.1904761904761904	0.0400599701084973	0.5540381001042615	0.6496062992125984	0.4592238470191226	2.399422910893244e-116	7886	6.726710168919937e-54	644	9	3559	3559	0.3379585	0.8888888888888888	0.1111111111111111	0.2938123590234194	0.6164731546196611	0.4456307951671818	0.1862882832256251	3.4665009176472457e-125	2249	0.0019432600590745	9	0.000244140625	1.9073486328125e-06	0.005673408508300781	0.00390625
PHIP	up	False	0.1142608	0.22386983	12	1167	1167	0.18207566	0.75	0.25	0.1661849491598719	0.637581330049659	0.5098543273350471	0.2065124250214224	5.99370131283433e-54	836	0.0623392972299959	4	19	6076	6076	0.13425075	1.0	0.0	0.0836608680206378	0.5555594816979225	0.3533574720210665	0.2432521395655036	1.5875460802926442e-41	3522	0.0310029398916297	141	21	7112	7112	0.1142608	0.8571428571428571	0.1428571428571428	0.1016962849374568	0.5748391713620162	0.5982845894263217	0.3956692913385827	5.108902761379598e-130	7069	6.585300188668558e-15	496	9	3559	3559	0.22386983	1.0	0.0	0.1647291175822839	0.5894317845658948	0.3677999438044394	0.1652149480191065	6.762313249962232e-85	1897	9.716253084277192e-06	56	0.006103515625	1.9073486328125e-06	0.0005011558532714844	0.001953125
ARSD	up	False	0.11416527	0.22362417	12	1167	1167	0.19769913	1.0	0.0	0.2025763685540633	0.6699598865986875	0.4644387317909169	0.1156812339331619	7.926041099505075e-81	677	0.0543107730473369	10	19	6076	6076	0.11416527	0.9473684210526316	0.0526315789473684	0.0891689256887955	0.5549551115971884	0.4104674127715602	0.3003620803159973	3.848536803935964e-37	4319	0.0351237343227631	79	21	7112	7112	0.13879377	0.9523809523809524	0.0476190476190476	0.0980833240904758	0.5991498035291989	0.3169291338582677	0.1107986501687289	3.715310284267676e-204	3042	0.000195102927308	100	9	3559	3559	0.22362417	1.0	0.0	0.1848655640994466	0.6013831308001014	0.2924978926664793	0.0814835627985389	5.030669295747543e-121	1331	0.0312061003065813	5	0.000244140625	5.7220458984375e-06	9.5367431640625e-07	0.001953125
PNN	up	False	0.1141416	0.2059602	12	1167	1167	0.2059602	1.0	0.0	0.2191601791606049	0.6501700946259203	0.6323907455012854	0.2887746358183376	1.478969265899273e-63	1073	0.0256915864316698	22	19	6076	6076	0.13581342	0.7894736842105263	0.2105263157894736	0.0898868544344053	0.5515018022754133	0.5036208031599737	0.3951612903225806	1.537547698450908e-33	5461	0.0001486015555388	91	21	7112	7112	0.12325697	0.7619047619047619	0.238095238095238	0.1107973496006056	0.5648062227246904	0.704021372328459	0.4973284589426321	2.849247290223548e-141	8543	9.576370284278565e-07	270	9	3559	3559	0.1141416	0.8888888888888888	0.1111111111111111	0.1090559653718058	0.5714769555964281	0.3453217195841528	0.1764540601292498	4.338329732198575e-60	1857	3.3963624010972174e-05	262	0.000244140625	0.0005855560302734375	0.005062580108642578	0.009765625
CHTOP	up	False	0.11407898	0.15142982	12	1167	1167	0.11876315	0.9166666666666666	0.0833333333333333	0.1350948448287111	0.6266725849169793	0.4404455869751499	0.170522707797772	8.595548692667142e-47	702	0.1327481491559737	13	19	6076	6076	0.11407898	0.9473684210526316	0.0526315789473684	0.0837580569349242	0.5541103694870461	0.4586899275839368	0.3499012508229098	1.8064046669949756e-36	4766	0.0217101345720633	327	21	7112	7112	0.12046434	0.8571428571428571	0.1428571428571428	0.1129274504163132	0.5889522856851837	0.5603205849268842	0.3450506186726659	5.797473997642168e-148	6439	1.2460156253102062e-09	212	9	3559	3559	0.15142982	1.0	0.0	0.132863469663058	0.586048169179743	0.2762011801067716	0.0918797415004214	6.3300088394880936e-93	1310	5.032116818789861e-05	29	0.001708984375	4.76837158203125e-05	4.1961669921875e-05	0.001953125
PCBP1	up	False	0.1137293	0.2706074	12	1167	1167	0.2706074	1.0	0.0	0.2788049142801659	0.6459182796835865	0.7772065124250214	0.416452442159383	8.398504676804697e-73	1392	2.6171882492244088e-08	25	19	6076	6076	0.2587449	1.0	0.0	0.1504419169330534	0.5641866265183472	0.6808755760368663	0.5595786701777485	1.1965892593542608e-44	7374	4.136556096377641e-05	453	21	7112	7112	0.1137293	0.8095238095238095	0.1904761904761904	0.180058029065336	0.569540898967002	0.7928852643419573	0.6124859392575928	4.453360849004782e-130	9570	7.771598646567926e-28	520	9	3559	3559	0.25327134	1.0	0.0	0.2628933071607804	0.5954818469312827	0.6094408541725204	0.3599325653273391	8.234833019443932e-100	3441	2.408861069606516e-05	585	0.000244140625	1.9073486328125e-06	0.013165473937988281	0.001953125
VPS28	up	False	0.11370405	0.2280407	12	1167	1167	0.150023	0.8333333333333334	0.1666666666666666	0.2000783398703787	0.6365834513679162	0.7086546700942588	0.3556126820908312	6.885130072472537e-67	1242	1.448911509423429e-05	16	19	6076	6076	0.15077554	0.9473684210526316	0.0526315789473684	0.128256255935146	0.5536729785672897	0.6594799210006583	0.5485516787360105	1.3609590138581133e-36	7313	0.0367639410678428	329	21	7112	7112	0.2280407	1.0	0.0	0.1770232700272741	0.5984364462351374	0.6996625421822272	0.4863610798650168	1.266734830619967e-149	8433	7.178018661751738e-15	339	9	3559	3559	0.11370405	0.8888888888888888	0.1111111111111111	0.1179705682197027	0.5577239250585857	0.5456588929474572	0.3618994099466142	4.1095469100696005e-55	3230	2.668712677020512e-13	457	0.004638671875	1.33514404296875e-05	4.76837158203125e-07	0.005859375
PHLDA3	up	False	0.11320889	0.21597211	12	1167	1167	0.15514112	0.8333333333333334	0.1666666666666666	0.1503457489399628	0.6208240906564338	0.3564695801199657	0.1019708654670094	1.4724528736023099e-50	535	0.0324043112153344	11	19	6076	6076	0.1951042	1.0	0.0	0.0996605049567055	0.5530698273915525	0.4050362080315997	0.2993745885450954	1.7425540147761803e-34	4280	0.5430467671325153	86	21	7112	7112	0.21597211	0.8571428571428571	0.1428571428571428	0.1846854619797027	0.6092134853274809	0.4403824521934758	0.2142857142857142	1.9988539857483572e-184	4656	0.0009293241241569	95	9	3559	3559	0.11320889	0.8888888888888888	0.1111111111111111	0.1307092628588316	0.5813626531315209	0.2393930879460522	0.0691205394773812	3.1061239636505294e-92	1098	0.0135465184099084	41	0.006103515625	1.9073486328125e-06	6.67572021484375e-06	0.005859375
GPRC5C	up	False	0.11295445	0.25052574	12	1167	1167	0.15953913	1.0	0.0	0.1979606432820518	0.666267955758509	0.5021422450728363	0.1465295629820051	3.092194082771079e-78	757	0.0077423282311673	7	19	6076	6076	0.11295445	0.8947368421052632	0.0526315789473684	0.1023460216354228	0.5627426744232914	0.3999341672152732	0.2797893350888742	8.923227394393686e-46	3925	0.0084020172194093	22	21	7112	7112	0.1579684	0.9523809523809524	0.0476190476190476	0.1299998493157971	0.5928581254483938	0.342800899887514	0.1529808773903262	1.464678334459363e-154	3526	0.0001208873516313	45	9	3559	3559	0.25052574	1.0	0.0	0.2082470237178404	0.6127849163473265	0.2905310480472042	0.0592863163810059	5.457112033034571e-156	1245	0.5	1	0.000244140625	0.0001166146670247956	1.430511474609375e-06	0.001953125
DYNC1LI2	up	False	0.11273406	0.19861288	12	1167	1167	0.19861288	0.9166666666666666	0.0833333333333333	0.2555842227176519	0.6781756809842799	0.5921165381319623	0.2210796915167095	1.1404660649556316e-77	944	0.0036596956972901	18	19	6076	6076	0.11273406	0.8947368421052632	0.1052631578947368	0.0890802111969618	0.5565307617663643	0.4945687952600395	0.3819947333772218	2.974071061286877e-37	5272	2.4930152843140363e-05	91	21	7112	7112	0.18205035	1.0	0.0	0.1200511351412842	0.5976495231051686	0.5428852643419573	0.3160854893138358	4.969010736988169e-166	6109	4.4535010022598507e-13	199	9	3559	3559	0.18559596	1.0	0.0	0.1804205498822528	0.601050560135842	0.3543130092722675	0.1331834785051981	1.1013822081695708e-107	1735	1.7118850671103136e-05	102	0.000732421875	0.0003223419189453125	4.76837158203125e-07	0.001953125
VPS35	up	False	0.11264405	0.24380435	12	1167	1167	0.24380435	1.0	0.0	0.1979691577423605	0.6547332418427639	0.598114824335904	0.2502142245072836	2.4984511790747323e-66	990	0.0002493335222466	16	19	6076	6076	0.11264405	0.8947368421052632	0.1052631578947368	0.0832213306695457	0.5534067247171119	0.4744897959183674	0.3660302830809743	9.234466883253444e-35	5086	0.0003194452596525	178	21	7112	7112	0.16651112	0.9523809523809524	0.0476190476190476	0.1085121623449693	0.5840507468642488	0.59462879640045	0.3825928008998875	2.408101766621993e-142	6948	3.3397116117815866e-07	371	9	3559	3559	0.19939014	1.0	0.0	0.1735916798363879	0.5958744579492915	0.3416690081483562	0.1337454341107052	7.192329554737321e-97	1692	0.0001944533493033	95	0.000244140625	2.6702880859375e-05	1.1920928955078125e-05	0.001953125
BAG3	up	False	0.111539915	0.2807536	12	1167	1167	0.2234398	0.9166666666666666	0.0833333333333333	0.2346295457081786	0.6574662105355136	0.5698371893744645	0.2262210796915167	3.7837688255825394e-67	926	0.0002373003464165	12	19	6076	6076	0.111539915	1.0	0.0	0.0901428621808858	0.5522860992493156	0.3653719552337063	0.2613561553653719	2.0224907900691563e-35	3804	0.0529602167801141	99	21	7112	7112	0.2264109	0.9047619047619048	0.0952380952380952	0.187526180473055	0.6187584498893488	0.3913104611923509	0.1491844769403824	2.2310671293881694e-238	3842	0.0032557817362712	86	9	3559	3559	0.2807536	1.0	0.0	0.2622982727144398	0.6172588898210956	0.3753863444787861	0.1281258780556336	5.993273865047838e-132	1792	0.350280346953547	27	0.001708984375	1.9073486328125e-06	2.384185791015625e-06	0.001953125
MAGED1	up	False	0.11121873	0.17314802	12	1167	1167	0.13143462	0.8333333333333334	0.1666666666666666	0.1530245730415588	0.6413007961735501	0.480719794344473	0.1765209940017137	1.071619381061732e-56	767	0.0193506924996467	9	19	6076	6076	0.11121873	0.8421052631578947	0.1578947368421052	0.0906922952267432	0.552842281181835	0.3778801843317972	0.2723831468071099	1.620426971943475e-37	3795	0.0191832588301048	260	21	7112	7112	0.17314802	0.9523809523809524	0.0476190476190476	0.1380933688129955	0.5931143207949682	0.4745500562429696	0.2695444319460067	1.3029465798871e-142	5292	2.620410165042044e-05	204	9	3559	3559	0.17268156	1.0	0.0	0.1604039910237352	0.5944168707946588	0.2663669570103962	0.069963472885642	1.2996805175950464e-114	1197	0.0319860969296068	50	0.00244140625	0.000209808349609375	9.5367431640625e-07	0.001953125
UNC93B1	up	False	0.11025917	0.24260008	12	1167	1167	0.12133899	0.8333333333333334	0.1666666666666666	0.1542584885724982	0.6407768915087794	0.4233076263924593	0.1311053984575835	4.021564637114197e-58	647	0.312339159317299	4	19	6076	6076	0.11025917	0.8947368421052632	0.1052631578947368	0.1035310353842694	0.5611528305497059	0.3341013824884792	0.2195523370638578	3.390462156987625e-49	3224	0.2855699282539546	28	21	7112	7112	0.24260008	1.0	0.0	0.1435945936332252	0.6098243921615394	0.326771653543307	0.1050337457817772	3.5031930356303247e-236	3064	8.928633429880999e-05	40	9	3559	3559	0.20255733	1.0	0.0	0.1847902193175331	0.5909773203780908	0.2821017139645968	0.0924416971059286	4.651888242929377e-97	1333	0.5	3	0.001708984375	9.5367431640625e-06	4.76837158203125e-07	0.001953125
TRIM56	up	False	0.10988792	0.18044947	12	1167	1167	0.1751179	1.0	0.0	0.2103612809522321	0.6586017656358191	0.5407026563838904	0.1979434447300771	8.112016127276487e-68	862	0.2498928418345478	2	19	6076	6076	0.1605382	0.9473684210526316	0.0526315789473684	0.1202666099576764	0.5662303845172039	0.4748189598420013	0.3467741935483871	5.14538164960881e-47	4986	0.0347388014230614	123	21	7112	7112	0.18044947	0.9523809523809524	0.0476190476190476	0.110309300903695	0.5968197178741296	0.40537120359955	0.1965691788526434	6.8064007829740565e-165	4281	3.786932910876881e-07	91	9	3559	3559	0.10988792	1.0	0.0	0.1070275540016361	0.5692125539840149	0.2101713964596797	0.0654678280415847	3.095569812883977e-73	981	0.0479172653743345	18	0.000244140625	1.33514404296875e-05	1.430511474609375e-06	0.001953125
YTHDF2	up	False	0.109612904	0.19287366	12	1167	1167	0.17531186	1.0	0.0	0.1914271164093691	0.6562223499859386	0.5501285347043702	0.2142245072836332	1.36969527223457e-64	889	0.0004719825184031	15	19	6076	6076	0.13639957	0.8947368421052632	0.1052631578947368	0.0910695535350117	0.5534322815112156	0.4963791968400263	0.390388413429888	1.2062559542845448e-33	5296	0.103411152458716	373	21	7112	7112	0.109612904	0.9047619047619048	0.0952380952380952	0.1507508687518404	0.5942278022948903	0.6647919010123734	0.4288526434195726	1.5013128792742254e-177	7778	2.842946987455619e-10	135	9	3559	3559	0.19287366	1.0	0.0	0.1904121868871627	0.6044187016109683	0.3804439449283506	0.1483562798538915	3.673150616497429e-112	1880	0.0077894639984804	7	0.000244140625	3.62396240234375e-05	0.00107574462890625	0.001953125
PSAP	up	False	0.10958959	0.49584794	12	1167	1167	0.29531297	0.8333333333333334	0.1666666666666666	0.4369724918280664	0.6350201815272757	0.8774635818337618	0.5235646958011997	7.976831497713227e-82	1634	8.809239829467107e-13	45	19	6076	6076	0.37378684	1.0	0.0	0.2406020684554832	0.5778358235880732	0.803982883475971	0.6774193548387096	1.4752037506638733e-59	8744	0.0025152610086257	38	21	7112	7112	0.49584794	1.0	0.0	0.3188048497549389	0.6267690596605683	0.7888076490438695	0.5549775028121485	4.5625223910809145e-197	9557	0.0004050766982629	34	9	3559	3559	0.10958959	0.7777777777777778	0.2222222222222222	0.1401575303400315	0.565739647815364	0.5805001404889014	0.3694858106209609	1.0266500696049e-71	3381	1.674028316145455e-18	568	0.010498046875	1.9073486328125e-06	4.76837158203125e-07	0.1015625
