interaction_name	axis	family	thesis_expect	cohort	patient	split	n_mal	n_high	n_low	n_tnk	prob_high	prob_low	pval_high	pval_low	detected	delta
CDH1_KLRG1	CDH1	barrier_inhibitory	high>low	GSE131907	EBUS_15	q4q1	256	64	64	479	0.00481200354586227	0.000692202000657718	0	0	TRUE	0.00411980154520455
LGALS9_HAVCR2	LGALS9	barrier_inhibitory	high>low	GSE131907	EBUS_15	q4q1	256	64	64	479	0.000980267444001394	0	0	NA	TRUE	0.000980267444001394
LGALS9_CD44	LGALS9	barrier_inhibitory	high>low	GSE131907	EBUS_15	q4q1	256	64	64	479	0.00886478764709523	0	0	NA	TRUE	0.00886478764709523
LGALS9_CD45	LGALS9	barrier_inhibitory	high>low	GSE131907	EBUS_15	q4q1	256	64	64	479	0.0141306511423961	0	0	NA	TRUE	0.0141306511423961
CXCL9_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE131907	EBUS_15	q4q1	256	64	64	479	0	0	NA	NA	FALSE	0
CXCL10_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE131907	EBUS_15	q4q1	256	64	64	479	2.20937411021129e-05	0	0	NA	TRUE	2.20937411021129e-05
CCL5_CCR5	CCL5	ifn_recruit_mhci	low>high	GSE131907	EBUS_15	q4q1	256	64	64	479	0	0	NA	NA	FALSE	0
CCL5_CCR1	CCL5	ifn_recruit_mhci	low>high	GSE131907	EBUS_15	q4q1	256	64	64	479	0	0	NA	NA	FALSE	0
HLA-A_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE131907	EBUS_15	q4q1	256	64	64	479	0.0137763582432697	0.0119617936775948	0	0	TRUE	0.00181456456567487
HLA-B_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE131907	EBUS_15	q4q1	256	64	64	479	0.0142200570859467	0.0121471205881754	0	0	TRUE	0.00207293649777131
HLA-C_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE131907	EBUS_15	q4q1	256	64	64	479	0.0129703425133038	0.00994125576334281	0	0	TRUE	0.00302908674996095
JAM1_ITGAL_ITGB2	F11R	barrier_inhibitory	high>low	GSE131907	EBUS_15	median	256	121	135	479	0.0136772528343982	0	0	NA	TRUE	0.0136772528343982
NECTIN2_TIGIT	NECTIN2-TIGIT	barrier_inhibitory	high>low	GSE131907	EBUS_15	median	256	121	135	479	0.0114988659345402	0.000998069906413	0	0	TRUE	0.0105007960281272
CDH1_ITGAE_ITGB7	CDH1	barrier_inhibitory	high>low	GSE131907	EBUS_15	median	256	121	135	479	0.00637604370458552	0	0	NA	TRUE	0.00637604370458552
CDH1_KLRG1	CDH1	barrier_inhibitory	high>low	GSE131907	EBUS_15	median	256	121	135	479	0.00590634971749615	0.000783496995218597	0	0	TRUE	0.00512285272227755
LGALS9_HAVCR2	LGALS9	barrier_inhibitory	high>low	GSE131907	EBUS_15	median	256	121	135	479	0.00129808026955381	0	0	NA	TRUE	0.00129808026955381
LGALS9_CD44	LGALS9	barrier_inhibitory	high>low	GSE131907	EBUS_15	median	256	121	135	479	0.0117085859581314	0	0	NA	TRUE	0.0117085859581314
LGALS9_CD45	LGALS9	barrier_inhibitory	high>low	GSE131907	EBUS_15	median	256	121	135	479	0.0186316494027642	0	0	NA	TRUE	0.0186316494027642
CXCL9_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE131907	EBUS_15	median	256	121	135	479	0	0	NA	NA	FALSE	0
CXCL10_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE131907	EBUS_15	median	256	121	135	479	1.38433161783994e-05	0	0	NA	TRUE	1.38433161783994e-05
CCL5_CCR5	CCL5	ifn_recruit_mhci	low>high	GSE131907	EBUS_15	median	256	121	135	479	0	0	NA	NA	FALSE	0
CCL5_CCR1	CCL5	ifn_recruit_mhci	low>high	GSE131907	EBUS_15	median	256	121	135	479	0	0	NA	NA	FALSE	0
HLA-A_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE131907	EBUS_15	median	256	121	135	479	0.0179363266052802	0.0165442290591767	0	0	TRUE	0.00139209754610345
HLA-B_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE131907	EBUS_15	median	256	121	135	479	0.0184719856507422	0.0174439686300173	0	0	TRUE	0.00102801702072486
HLA-C_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE131907	EBUS_15	median	256	121	135	479	0.016876269660759	0.0142211131553498	0	0	TRUE	0.00265515650540927
JAM1_ITGAL_ITGB2	F11R	barrier_inhibitory	high>low	GSE131907	EBUS_15	pctpos	256	121	135	479	0.0136772528343982	0	0	NA	TRUE	0.0136772528343982
NECTIN2_TIGIT	NECTIN2-TIGIT	barrier_inhibitory	high>low	GSE131907	EBUS_15	pctpos	256	121	135	479	0.0114988659345402	0.000998069906413	0	0	TRUE	0.0105007960281272
CDH1_ITGAE_ITGB7	CDH1	barrier_inhibitory	high>low	GSE131907	EBUS_15	pctpos	256	121	135	479	0.00637604370458552	0	0	NA	TRUE	0.00637604370458552
CDH1_KLRG1	CDH1	barrier_inhibitory	high>low	GSE131907	EBUS_15	pctpos	256	121	135	479	0.00590634971749615	0.000783496995218597	0	0	TRUE	0.00512285272227755
LGALS9_HAVCR2	LGALS9	barrier_inhibitory	high>low	GSE131907	EBUS_15	pctpos	256	121	135	479	0.00129808026955381	0	0	NA	TRUE	0.00129808026955381
LGALS9_CD44	LGALS9	barrier_inhibitory	high>low	GSE131907	EBUS_15	pctpos	256	121	135	479	0.0117085859581314	0	0	NA	TRUE	0.0117085859581314
LGALS9_CD45	LGALS9	barrier_inhibitory	high>low	GSE131907	EBUS_15	pctpos	256	121	135	479	0.0186316494027642	0	0	NA	TRUE	0.0186316494027642
CXCL9_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE131907	EBUS_15	pctpos	256	121	135	479	0	0	NA	NA	FALSE	0
CXCL10_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE131907	EBUS_15	pctpos	256	121	135	479	1.38433161783994e-05	0	0	NA	TRUE	1.38433161783994e-05
CCL5_CCR5	CCL5	ifn_recruit_mhci	low>high	GSE131907	EBUS_15	pctpos	256	121	135	479	0	0	NA	NA	FALSE	0
CCL5_CCR1	CCL5	ifn_recruit_mhci	low>high	GSE131907	EBUS_15	pctpos	256	121	135	479	0	0	NA	NA	FALSE	0
HLA-A_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE131907	EBUS_15	pctpos	256	121	135	479	0.0179363266052802	0.0165442290591767	0	0	TRUE	0.00139209754610345
HLA-B_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE131907	EBUS_15	pctpos	256	121	135	479	0.0184719856507422	0.0174439686300173	0	0	TRUE	0.00102801702072486
HLA-C_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE131907	EBUS_15	pctpos	256	121	135	479	0.016876269660759	0.0142211131553498	0	0	TRUE	0.00265515650540927
JAM1_ITGAL_ITGB2	F11R	barrier_inhibitory	high>low	GSE131907	EBUS_19	q4q1	217	54	54	1427	0.00541799612370629	0.00408858073397463	0	0	TRUE	0.00132941538973166
NECTIN2_TIGIT	NECTIN2-TIGIT	barrier_inhibitory	high>low	GSE131907	EBUS_19	q4q1	217	54	54	1427	0.00146991760274696	0.00138515077482822	0	0	TRUE	8.47668279187416e-05
CDH1_ITGAE_ITGB7	CDH1	barrier_inhibitory	high>low	GSE131907	EBUS_19	q4q1	217	54	54	1427	0.00477884376364505	0.00327785481736464	0	0	TRUE	0.00150098894628041
CDH1_KLRG1	CDH1	barrier_inhibitory	high>low	GSE131907	EBUS_19	q4q1	217	54	54	1427	0.00289673587578961	0.00194570991981559	0	0	TRUE	0.000951025955974026
LGALS9_HAVCR2	LGALS9	barrier_inhibitory	high>low	GSE131907	EBUS_19	q4q1	217	54	54	1427	2.6169607648765e-05	1.29923912768968e-05	0	0	TRUE	1.31772163718682e-05
LGALS9_CD44	LGALS9	barrier_inhibitory	high>low	GSE131907	EBUS_19	q4q1	217	54	54	1427	0.00918363401521652	0.00530844542733615	0	0	TRUE	0.00387518858788036
LGALS9_CD45	LGALS9	barrier_inhibitory	high>low	GSE131907	EBUS_19	q4q1	217	54	54	1427	0.0121509706441076	0.00741859683171929	0	0	TRUE	0.00473237381238834
CXCL9_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE131907	EBUS_19	q4q1	217	54	54	1427	0	0	NA	NA	FALSE	0
CXCL10_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE131907	EBUS_19	q4q1	217	54	54	1427	0	0	NA	NA	FALSE	0
CCL5_CCR5	CCL5	ifn_recruit_mhci	low>high	GSE131907	EBUS_19	q4q1	217	54	54	1427	0	0	NA	NA	FALSE	0
CCL5_CCR1	CCL5	ifn_recruit_mhci	low>high	GSE131907	EBUS_19	q4q1	217	54	54	1427	0	0	NA	NA	FALSE	0
HLA-A_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE131907	EBUS_19	q4q1	217	54	54	1427	0.00571649572296678	0.00602413045403339	0	0	TRUE	-0.000307634731066609
HLA-B_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE131907	EBUS_19	q4q1	217	54	54	1427	0.00586534608508082	0	0	NA	TRUE	0.00586534608508082
HLA-C_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE131907	EBUS_19	q4q1	217	54	54	1427	0.00572797991641403	0.00591068437961261	0	0	TRUE	-0.00018270446319858
JAM1_ITGAL_ITGB2	F11R	barrier_inhibitory	high>low	GSE131907	EBUS_19	median	217	107	110	1427	0.00959112083822945	0.00812083278740977	0	0	TRUE	0.00147028805081968
NECTIN2_TIGIT	NECTIN2-TIGIT	barrier_inhibitory	high>low	GSE131907	EBUS_19	median	217	107	110	1427	0.00286136577535188	0.0028053363890631	0	0	TRUE	5.60293862887765e-05
CDH1_ITGAE_ITGB7	CDH1	barrier_inhibitory	high>low	GSE131907	EBUS_19	median	217	107	110	1427	0.00815265556579934	0.00691067912094021	0	0	TRUE	0.00124197644485913
CDH1_KLRG1	CDH1	barrier_inhibitory	high>low	GSE131907	EBUS_19	median	217	107	110	1427	0.0049376673168284	0.00413718589494596	0	0	TRUE	0.000800481421882443
LGALS9_HAVCR2	LGALS9	barrier_inhibitory	high>low	GSE131907	EBUS_19	median	217	107	110	1427	4.23720316475194e-05	2.55250046968139e-05	0	0	TRUE	1.68470269507055e-05
LGALS9_CD44	LGALS9	barrier_inhibitory	high>low	GSE131907	EBUS_19	median	217	107	110	1427	0.0151354473896683	0.0102525307893462	0	0	TRUE	0.00488291660032208
LGALS9_CD45	LGALS9	barrier_inhibitory	high>low	GSE131907	EBUS_19	median	217	107	110	1427	0.0201426148935698	0.0142320162193238	0	0	TRUE	0.00591059867424605
CXCL9_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE131907	EBUS_19	median	217	107	110	1427	0	0	NA	NA	FALSE	0
CXCL10_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE131907	EBUS_19	median	217	107	110	1427	5.60735653878854e-05	0	0	NA	TRUE	5.60735653878854e-05
CCL5_CCR5	CCL5	ifn_recruit_mhci	low>high	GSE131907	EBUS_19	median	217	107	110	1427	0	0	NA	NA	FALSE	0
CCL5_CCR1	CCL5	ifn_recruit_mhci	low>high	GSE131907	EBUS_19	median	217	107	110	1427	0	0	NA	NA	FALSE	0
HLA-A_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE131907	EBUS_19	median	217	107	110	1427	0.00999466215265335	0.0107036657684914	0	0	TRUE	-0.000709003615838038
HLA-B_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE131907	EBUS_19	median	217	107	110	1427	0.0101967551664881	0.0104746780054069	0	0	TRUE	-0.000277922838918841
HLA-C_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE131907	EBUS_19	median	217	107	110	1427	0.0100174138926892	0.0104492141070165	0	0	TRUE	-0.000431800214327305
JAM1_ITGAL_ITGB2	F11R	barrier_inhibitory	high>low	GSE131907	EBUS_19	pctpos	217	204	13	1427	0.0177403899511143	0	0	NA	TRUE	0.0177403899511143
NECTIN2_TIGIT	NECTIN2-TIGIT	barrier_inhibitory	high>low	GSE131907	EBUS_19	pctpos	217	204	13	1427	0.00570996173865783	0	0	NA	TRUE	0.00570996173865783
CDH1_ITGAE_ITGB7	CDH1	barrier_inhibitory	high>low	GSE131907	EBUS_19	pctpos	217	204	13	1427	0.0148242351391474	0	0	NA	TRUE	0.0148242351391474
CDH1_KLRG1	CDH1	barrier_inhibitory	high>low	GSE131907	EBUS_19	pctpos	217	204	13	1427	0.00895077718155326	0	0	NA	TRUE	0.00895077718155326
LGALS9_HAVCR2	LGALS9	barrier_inhibitory	high>low	GSE131907	EBUS_19	pctpos	217	204	13	1427	6.81933022047138e-05	0	0	NA	TRUE	6.81933022047138e-05
LGALS9_CD44	LGALS9	barrier_inhibitory	high>low	GSE131907	EBUS_19	pctpos	217	204	13	1427	0.025418077931173	0	0	NA	TRUE	0.025418077931173
LGALS9_CD45	LGALS9	barrier_inhibitory	high>low	GSE131907	EBUS_19	pctpos	217	204	13	1427	0.0343220919285553	0	0	NA	TRUE	0.0343220919285553
CXCL9_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE131907	EBUS_19	pctpos	217	204	13	1427	0	0	NA	NA	FALSE	0
CXCL10_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE131907	EBUS_19	pctpos	217	204	13	1427	0	0	NA	NA	FALSE	0
CCL5_CCR5	CCL5	ifn_recruit_mhci	low>high	GSE131907	EBUS_19	pctpos	217	204	13	1427	0	0	NA	NA	FALSE	0
CCL5_CCR1	CCL5	ifn_recruit_mhci	low>high	GSE131907	EBUS_19	pctpos	217	204	13	1427	0	0	NA	NA	FALSE	0
HLA-A_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE131907	EBUS_19	pctpos	217	204	13	1427	0.0194618853439739	0	0	NA	TRUE	0.0194618853439739
HLA-B_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE131907	EBUS_19	pctpos	217	204	13	1427	0.0194991021313223	0	0	NA	TRUE	0.0194991021313223
HLA-C_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE131907	EBUS_19	pctpos	217	204	13	1427	0.0192530645433932	0	0	NA	TRUE	0.0192530645433932
JAM1_ITGAL_ITGB2	F11R	barrier_inhibitory	high>low	GSE131907	EBUS_28	q4q1	4640	1160	1160	232	0	0	NA	NA	FALSE	0
NECTIN2_TIGIT	NECTIN2-TIGIT	barrier_inhibitory	high>low	GSE131907	EBUS_28	q4q1	4640	1160	1160	232	0.000810161675901266	0.0012145535783997	0	0	TRUE	-0.000404391902498438
CDH1_ITGAE_ITGB7	CDH1	barrier_inhibitory	high>low	GSE131907	EBUS_28	q4q1	4640	1160	1160	232	0.000363909918943937	0.000352516691566685	0	0	TRUE	1.13932273772528e-05
CDH1_KLRG1	CDH1	barrier_inhibitory	high>low	GSE131907	EBUS_28	q4q1	4640	1160	1160	232	0	0	NA	NA	FALSE	0
LGALS9_HAVCR2	LGALS9	barrier_inhibitory	high>low	GSE131907	EBUS_28	q4q1	4640	1160	1160	232	0	0	NA	NA	FALSE	0
LGALS9_CD44	LGALS9	barrier_inhibitory	high>low	GSE131907	EBUS_28	q4q1	4640	1160	1160	232	0.00227974911120231	0.0018517707127253	0	0	TRUE	0.000427978398477003
LGALS9_CD45	LGALS9	barrier_inhibitory	high>low	GSE131907	EBUS_28	q4q1	4640	1160	1160	232	0.00229865970072693	0.00186730099963494	0	0	TRUE	0.000431358701091989
CXCL9_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE131907	EBUS_28	q4q1	4640	1160	1160	232	0	0	NA	NA	FALSE	0
CXCL10_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE131907	EBUS_28	q4q1	4640	1160	1160	232	0	0	NA	NA	FALSE	0
CCL5_CCR5	CCL5	ifn_recruit_mhci	low>high	GSE131907	EBUS_28	q4q1	4640	1160	1160	232	0	0	NA	NA	FALSE	0
CCL5_CCR1	CCL5	ifn_recruit_mhci	low>high	GSE131907	EBUS_28	q4q1	4640	1160	1160	232	0	0	NA	NA	FALSE	0
HLA-A_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE131907	EBUS_28	q4q1	4640	1160	1160	232	0.00484507557090244	0.0050649295189568	0	0	TRUE	-0.000219853948054368
HLA-B_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE131907	EBUS_28	q4q1	4640	1160	1160	232	0.00487721092332857	0.0050671753614276	0	0	TRUE	-0.000189964438099024
HLA-C_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE131907	EBUS_28	q4q1	4640	1160	1160	232	0.00431741771926142	0.00474566298296564	0	0	TRUE	-0.000428245263704223
JAM1_ITGAL_ITGB2	F11R	barrier_inhibitory	high>low	GSE131907	EBUS_28	median	4640	2320	2320	232	0	0	NA	NA	FALSE	0
NECTIN2_TIGIT	NECTIN2-TIGIT	barrier_inhibitory	high>low	GSE131907	EBUS_28	median	4640	2320	2320	232	0.000586793978714486	0.000720751144870132	0	0	TRUE	-0.000133957166155646
CDH1_ITGAE_ITGB7	CDH1	barrier_inhibitory	high>low	GSE131907	EBUS_28	median	4640	2320	2320	232	0.000223450517116103	0.000213560937494359	0	0	TRUE	9.88957962174428e-06
CDH1_KLRG1	CDH1	barrier_inhibitory	high>low	GSE131907	EBUS_28	median	4640	2320	2320	232	0	0	NA	NA	FALSE	0
LGALS9_HAVCR2	LGALS9	barrier_inhibitory	high>low	GSE131907	EBUS_28	median	4640	2320	2320	232	0	0	NA	NA	FALSE	0
LGALS9_CD44	LGALS9	barrier_inhibitory	high>low	GSE131907	EBUS_28	median	4640	2320	2320	232	0.00150534384724601	0.00123674503682805	0	0	TRUE	0.000268598810417952
LGALS9_CD45	LGALS9	barrier_inhibitory	high>low	GSE131907	EBUS_28	median	4640	2320	2320	232	0.00151768127912265	0.00124701076669309	0	0	TRUE	0.000270670512429556
CXCL9_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE131907	EBUS_28	median	4640	2320	2320	232	0	0	NA	NA	FALSE	0
CXCL10_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE131907	EBUS_28	median	4640	2320	2320	232	0	0	NA	NA	FALSE	0
CCL5_CCR5	CCL5	ifn_recruit_mhci	low>high	GSE131907	EBUS_28	median	4640	2320	2320	232	0	0	NA	NA	FALSE	0
CCL5_CCR1	CCL5	ifn_recruit_mhci	low>high	GSE131907	EBUS_28	median	4640	2320	2320	232	0	0	NA	NA	FALSE	0
HLA-A_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE131907	EBUS_28	median	4640	2320	2320	232	0.00269586196476786	0.00276295663215029	0	0	TRUE	-6.70946673824247e-05
HLA-B_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE131907	EBUS_28	median	4640	2320	2320	232	0.00271215511275405	0.0027679128661183	0	0	TRUE	-5.57577533642482e-05
HLA-C_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE131907	EBUS_28	median	4640	2320	2320	232	0.00250206657237902	0.0026018232493114	0	0	TRUE	-9.9756676932385e-05
JAM1_ITGAL_ITGB2	F11R	barrier_inhibitory	high>low	GSE131907	EBUS_28	pctpos	4640	4470	170	232	0	0	NA	NA	FALSE	0
NECTIN2_TIGIT	NECTIN2-TIGIT	barrier_inhibitory	high>low	GSE131907	EBUS_28	pctpos	4640	4470	170	232	0.00129992274771372	7.29353664257945e-06	0	0	TRUE	0.00129262921107114
CDH1_ITGAE_ITGB7	CDH1	barrier_inhibitory	high>low	GSE131907	EBUS_28	pctpos	4640	4470	170	232	0.000431742934545093	5.10749721384978e-06	0	0	TRUE	0.000426635437331243
CDH1_KLRG1	CDH1	barrier_inhibitory	high>low	GSE131907	EBUS_28	pctpos	4640	4470	170	232	0	0	NA	NA	FALSE	0
LGALS9_HAVCR2	LGALS9	barrier_inhibitory	high>low	GSE131907	EBUS_28	pctpos	4640	4470	170	232	0	0	NA	NA	FALSE	0
LGALS9_CD44	LGALS9	barrier_inhibitory	high>low	GSE131907	EBUS_28	pctpos	4640	4470	170	232	0.00274778742409002	0	0	NA	TRUE	0.00274778742409002
LGALS9_CD45	LGALS9	barrier_inhibitory	high>low	GSE131907	EBUS_28	pctpos	4640	4470	170	232	0.0027703925630912	0	0	NA	TRUE	0.0027703925630912
CXCL9_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE131907	EBUS_28	pctpos	4640	4470	170	232	0	0	NA	NA	FALSE	0
CXCL10_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE131907	EBUS_28	pctpos	4640	4470	170	232	0	0	NA	NA	FALSE	0
CCL5_CCR5	CCL5	ifn_recruit_mhci	low>high	GSE131907	EBUS_28	pctpos	4640	4470	170	232	0	0	NA	NA	FALSE	0
CCL5_CCR1	CCL5	ifn_recruit_mhci	low>high	GSE131907	EBUS_28	pctpos	4640	4470	170	232	0	0	NA	NA	FALSE	0
HLA-A_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE131907	EBUS_28	pctpos	4640	4470	170	232	0.00525542855153532	0.000186543512641563	0	0	TRUE	0.00506888503889376
HLA-B_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE131907	EBUS_28	pctpos	4640	4470	170	232	0.00527732675037521	0.000187709963384473	0	0	TRUE	0.00508961678699073
HLA-C_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE131907	EBUS_28	pctpos	4640	4470	170	232	0.00493814919297286	0.000141459854754521	0	0	TRUE	0.00479668933821834
JAM1_ITGAL_ITGB2	F11R	barrier_inhibitory	high>low	GSE131907	EBUS_49	q4q1	114	28	28	1126	0.00270427357174427	0	0	NA	TRUE	0.00270427357174427
NECTIN2_TIGIT	NECTIN2-TIGIT	barrier_inhibitory	high>low	GSE131907	EBUS_49	q4q1	114	28	28	1126	0.00069197437221538	0	0	NA	TRUE	0.00069197437221538
CDH1_ITGAE_ITGB7	CDH1	barrier_inhibitory	high>low	GSE131907	EBUS_49	q4q1	114	28	28	1126	0.000759493065818284	0	0	NA	TRUE	0.000759493065818284
CDH1_KLRG1	CDH1	barrier_inhibitory	high>low	GSE131907	EBUS_49	q4q1	114	28	28	1126	0.00217708136887352	0	0	NA	TRUE	0.00217708136887352
LGALS9_HAVCR2	LGALS9	barrier_inhibitory	high>low	GSE131907	EBUS_49	q4q1	114	28	28	1126	0	0	NA	NA	FALSE	0
LGALS9_CD44	LGALS9	barrier_inhibitory	high>low	GSE131907	EBUS_49	q4q1	114	28	28	1126	0	0	NA	NA	FALSE	0
LGALS9_CD45	LGALS9	barrier_inhibitory	high>low	GSE131907	EBUS_49	q4q1	114	28	28	1126	0	0	NA	NA	FALSE	0
CXCL9_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE131907	EBUS_49	q4q1	114	28	28	1126	0	0	NA	NA	FALSE	0
CXCL10_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE131907	EBUS_49	q4q1	114	28	28	1126	0	0	NA	NA	FALSE	0
CCL5_CCR5	CCL5	ifn_recruit_mhci	low>high	GSE131907	EBUS_49	q4q1	114	28	28	1126	0	0	NA	NA	FALSE	0
CCL5_CCR1	CCL5	ifn_recruit_mhci	low>high	GSE131907	EBUS_49	q4q1	114	28	28	1126	0	0	NA	NA	FALSE	0
HLA-A_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE131907	EBUS_49	q4q1	114	28	28	1126	0	0	NA	NA	FALSE	0
HLA-B_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE131907	EBUS_49	q4q1	114	28	28	1126	0	0	NA	NA	FALSE	0
HLA-C_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE131907	EBUS_49	q4q1	114	28	28	1126	0	0	NA	NA	FALSE	0
JAM1_ITGAL_ITGB2	F11R	barrier_inhibitory	high>low	GSE131907	EBUS_49	median	114	56	58	1126	0.00480180948521947	0	0	NA	TRUE	0.00480180948521947
NECTIN2_TIGIT	NECTIN2-TIGIT	barrier_inhibitory	high>low	GSE131907	EBUS_49	median	114	56	58	1126	0.00101184405096225	0	0	NA	TRUE	0.00101184405096225
CDH1_ITGAE_ITGB7	CDH1	barrier_inhibitory	high>low	GSE131907	EBUS_49	median	114	56	58	1126	0.00140915777006265	0	0	NA	TRUE	0.00140915777006265
CDH1_KLRG1	CDH1	barrier_inhibitory	high>low	GSE131907	EBUS_49	median	114	56	58	1126	0.00403384088844042	0	0	NA	TRUE	0.00403384088844042
LGALS9_HAVCR2	LGALS9	barrier_inhibitory	high>low	GSE131907	EBUS_49	median	114	56	58	1126	0	0	NA	NA	FALSE	0
LGALS9_CD44	LGALS9	barrier_inhibitory	high>low	GSE131907	EBUS_49	median	114	56	58	1126	0	0	NA	NA	FALSE	0
LGALS9_CD45	LGALS9	barrier_inhibitory	high>low	GSE131907	EBUS_49	median	114	56	58	1126	0	0	NA	NA	FALSE	0
CXCL9_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE131907	EBUS_49	median	114	56	58	1126	0	0	NA	NA	FALSE	0
CXCL10_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE131907	EBUS_49	median	114	56	58	1126	0	0	NA	NA	FALSE	0
CCL5_CCR5	CCL5	ifn_recruit_mhci	low>high	GSE131907	EBUS_49	median	114	56	58	1126	0	0	NA	NA	FALSE	0
CCL5_CCR1	CCL5	ifn_recruit_mhci	low>high	GSE131907	EBUS_49	median	114	56	58	1126	0	0	NA	NA	FALSE	0
HLA-A_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE131907	EBUS_49	median	114	56	58	1126	0	0	NA	NA	FALSE	0
HLA-B_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE131907	EBUS_49	median	114	56	58	1126	0	0	NA	NA	FALSE	0
HLA-C_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE131907	EBUS_49	median	114	56	58	1126	0	0	NA	NA	FALSE	0
JAM1_ITGAL_ITGB2	F11R	barrier_inhibitory	high>low	GSE131907	EBUS_49	pctpos	114	56	58	1126	0.00480180948521947	0	0	NA	TRUE	0.00480180948521947
NECTIN2_TIGIT	NECTIN2-TIGIT	barrier_inhibitory	high>low	GSE131907	EBUS_49	pctpos	114	56	58	1126	0.00101184405096225	0	0	NA	TRUE	0.00101184405096225
CDH1_ITGAE_ITGB7	CDH1	barrier_inhibitory	high>low	GSE131907	EBUS_49	pctpos	114	56	58	1126	0.00140915777006265	0	0	NA	TRUE	0.00140915777006265
CDH1_KLRG1	CDH1	barrier_inhibitory	high>low	GSE131907	EBUS_49	pctpos	114	56	58	1126	0.00403384088844042	0	0	NA	TRUE	0.00403384088844042
LGALS9_HAVCR2	LGALS9	barrier_inhibitory	high>low	GSE131907	EBUS_49	pctpos	114	56	58	1126	0	0	NA	NA	FALSE	0
LGALS9_CD44	LGALS9	barrier_inhibitory	high>low	GSE131907	EBUS_49	pctpos	114	56	58	1126	0	0	NA	NA	FALSE	0
LGALS9_CD45	LGALS9	barrier_inhibitory	high>low	GSE131907	EBUS_49	pctpos	114	56	58	1126	0	0	NA	NA	FALSE	0
