cohort	patient	n_malignant	n_samples	origins	cldn4_mean	cldn4_pct_pos	eligible_q4q1	eligible_median	n_q4	n_q1	n_med_high	n_med_low	all_ifn_isg	q4_ifn_isg	q1_ifn_isg	medh_ifn_isg	medl_ifn_isg	all_mhc1_apm	q4_mhc1_apm	q1_mhc1_apm	medh_mhc1_apm	medl_mhc1_apm	all_tj_no_cldn4	q4_tj_no_cldn4	q1_tj_no_cldn4	medh_tj_no_cldn4	medl_tj_no_cldn4	all_keratin	q4_keratin	q1_keratin	medh_keratin	medl_keratin	all_ctrl_oxphos	q4_ctrl_oxphos	q1_ctrl_oxphos	medh_ctrl_oxphos	medl_ctrl_oxphos	all_ELF3	q4_ELF3	q1_ELF3	medh_ELF3	medl_ELF3	all_GRHL2	q4_GRHL2	q1_GRHL2	medh_GRHL2	medl_GRHL2	all_IRF1	q4_IRF1	q1_IRF1	medh_IRF1	medl_IRF1	all_IRF2	q4_IRF2	q1_IRF2	medh_IRF2	medl_IRF2	all_IRF3	q4_IRF3	q1_IRF3	medh_IRF3	medl_IRF3	all_IRF8	q4_IRF8	q1_IRF8	medh_IRF8	medl_IRF8	all_IRF9	q4_IRF9	q1_IRF9	medh_IRF9	medl_IRF9	all_KLF4	q4_KLF4	q1_KLF4	medh_KLF4	medl_KLF4	all_KLF5	q4_KLF5	q1_KLF5	medh_KLF5	medl_KLF5	all_RFX5	q4_RFX5	q1_RFX5	medh_RFX5	medl_RFX5	all_SOX2	q4_SOX2	q1_SOX2	medh_SOX2	medl_SOX2	all_STAT1	q4_STAT1	q1_STAT1	medh_STAT1	medl_STAT1	all_STAT2	q4_STAT2	q1_STAT2	medh_STAT2	medl_STAT2	all_STAT3	q4_STAT3	q1_STAT3	medh_STAT3	medl_STAT3	all_TFAP2A	q4_TFAP2A	q1_TFAP2A	medh_TFAP2A	medl_TFAP2A	all_TP63	q4_TP63	q1_TP63	medh_TP63	medl_TP63	histology	recist
GSE131907	P3003	2713	1	mBrain	1.9987878799438477	93.14412089937338	True	True	678	678	1357	1356	0.21232923865318298	0.21641378104686737	0.19144213199615479	0.22053223848342896	0.20412017405033112	0.8997688889503479	0.9418312311172485	0.8097789883613586	0.9435792565345764	0.8559260964393616	0.40808188915252686	0.4727141261100769	0.31759580969810486	0.45616254210472107	0.3599657118320465	1.5806292295455933	1.5947694778442383	1.5445858240127563	1.6032036542892456	1.5580381155014038	0.8740079402923584	0.8319633603096008	0.8433375358581543	0.8722978830337524	0.8757193684577942	0.19593428075313568	0.20848365128040314	0.16520775854587555	0.20952776074409485	0.18233078718185425	0.2701888978481293	0.29967382550239563	0.21963073313236237	0.29459595680236816	0.24576382339000702	0.18308758735656738	0.20156536996364594	0.15331506729125977	0.1974908709526062	0.16867366433143616	0.2015807032585144	0.21837139129638672	0.171990767121315	0.2144102305173874	0.18874169886112213	0.18343129754066467	0.19013115763664246	0.16487552225589752	0.19044290482997894	0.17641451954841614	0.07244107872247696	0.08567909151315689	0.052612192928791046	0.08347039669752121	0.06140361726284027	0.20823223888874054	0.21892297267913818	0.18265190720558167	0.21893858909606934	0.1975180059671402	0.27576807141304016	0.29643678665161133	0.24794071912765503	0.2914908528327942	0.2600337564945221	0.46394282579421997	0.5104916095733643	0.3868964612483978	0.5015873908996582	0.4262705147266388	0.25754570960998535	0.2742162048816681	0.22588364779949188	0.2725388705730438	0.24254146218299866	0.09075811505317688	0.0978725254535675	0.07736010104417801	0.0965360477566719	0.08497590571641922	0.1614551693201065	0.1737109124660492	0.13765262067317963	0.17198723554611206	0.15091532468795776	0.15080881118774414	0.16439595818519592	0.12563002109527588	0.1625985950231552	0.13901033997535706	0.27301058173179626	0.3014683425426483	0.22848965227603912	0.29438307881355286	0.25162234902381897	0.2086944282054901	0.22669249773025513	0.1767759621143341	0.22359809279441833	0.19377979636192322	0.16132865846157074	0.18856383860111237	0.12666086852550507	0.18034400045871735	0.14229926466941833		
GSE131907	P3004	1229	1	mBrain	1.3547914028167725	89.34092758340114	True	True	307	307	615	614	0.322241872549057	0.3692591190338135	0.2585535943508148	0.3542492389678955	0.29018235206604004	0.8011198043823242	0.8457788825035095	0.6830112338066101	0.8451467752456665	0.7570211887359619	0.4445902109146118	0.4839244782924652	0.33099547028541565	0.4864138066768646	0.4026985764503479	0.817014217376709	0.8617579340934753	0.7361230254173279	0.855208158493042	0.7787579894065857	1.2179912328720093	1.221125841140747	1.0744271278381348	1.257688045501709	1.178229570388794	0.22704437375068665	0.23683203756809235	0.1843271106481552	0.23948165774345398	0.2145867794752121	0.25392255187034607	0.2723182439804077	0.19905953109264374	0.2744289040565491	0.23338277637958527	0.21301127970218658	0.2292850762605667	0.17061108350753784	0.22786550223827362	0.19813284277915955	0.3084290325641632	0.3246261477470398	0.2601592540740967	0.3252096474170685	0.29162105917930603	0.19877967238426208	0.2047816812992096	0.1698959618806839	0.20987534523010254	0.1876659244298935	0.09295747429132462	0.09596036374568939	0.08256372064352036	0.09910739958286285	0.08679753541946411	0.25473928451538086	0.2687983214855194	0.20940619707107544	0.2708795666694641	0.23857268691062927	0.27074354887008667	0.2787812650203705	0.23580321669578552	0.2823766767978668	0.2590915262699127	0.35653531551361084	0.38936224579811096	0.28154298663139343	0.3879663348197937	0.32505306601524353	0.2714216113090515	0.28445950150489807	0.22998493909835815	0.2856247127056122	0.2571953535079956	0.09948302060365677	0.10344184190034866	0.0829535648226738	0.10443931818008423	0.09451863914728165	0.1709868609905243	0.17885944247245789	0.14052902162075043	0.18102547526359558	0.16093188524246216	0.19889892637729645	0.21963363885879517	0.15754622220993042	0.21625857055187225	0.18151099979877472	0.2896827459335327	0.30366986989974976	0.23853205144405365	0.3062112331390381	0.27312731742858887	0.18701015412807465	0.19556163251399994	0.15594275295734406	0.19714640080928802	0.17685741186141968	0.0811321884393692	0.08372918516397476	0.06603392213582993	0.08531812578439713	0.07693944126367569		
GSE131907	P3006	83	1	mBrain	1.161139965057373	60.24096385542169	True	True	20	20	42	41	0.20377491414546967	0.2349110245704651	0.15324611961841583	0.24938300251960754	0.15705442428588867	0.945471465587616	1.078601360321045	0.8046411275863647	1.0998492240905762	0.7873284220695496	0.1824832409620285	0.28408658504486084	0.07981040328741074	0.26379576325416565	0.0991874635219574	1.1033834218978882	1.130630612373352	0.9856051802635193	1.2183771133422852	0.9855849742889404	0.642638623714447	0.5890499353408813	0.6156939268112183	0.7117412090301514	0.5718505382537842	0.12397575378417969	0.17807212471961975	0.06634011119604111	0.17215567827224731	0.07462068647146225	0.18076331913471222	0.2598724961280823	0.10254383087158203	0.2445354461669922	0.11543574184179306	0.15199288725852966	0.19239363074302673	0.09115239232778549	0.2013407200574875	0.10144146531820297	0.1890135556459427	0.22734013199806213	0.12980756163597107	0.24017901718616486	0.13660016655921936	0.14912475645542145	0.17293915152549744	0.10197438299655914	0.18563765287399292	0.11172126978635788	0.05184369906783104	0.11993662267923355	0.02474529668688774	0.10338570177555084	-0.0009554290445521474	0.16001573204994202	0.18657627701759338	0.10982462018728256	0.19597768783569336	0.12317661195993423	0.19765731692314148	0.22300370037555695	0.14491203427314758	0.22996099293231964	0.16456571221351624	0.22591815888881683	0.3203294575214386	0.11137314140796661	0.31825268268585205	0.13133160769939423	0.3704245984554291	0.45017820596694946	0.297697514295578	0.45189622044563293	0.286965936422348	0.04893116280436516	0.05962223932147026	0.027225857600569725	0.06416073441505432	0.033330127596855164	0.11307945102453232	0.13796180486679077	0.07379410415887833	0.14417658746242523	0.08122386783361435	0.12653648853302002	0.17039735615253448	0.06726896017789841	0.17155806720256805	0.08041684329509735	0.21798159182071686	0.27265530824661255	0.13516829907894135	0.28109899163246155	0.15332470834255219	0.13293254375457764	0.1568879783153534	0.10155053436756134	0.16064727306365967	0.10454181581735611	0.05442390590906143	0.07017090916633606	0.03313876688480377	0.0757187008857727	0.03260975331068039		
GSE131907	P3007	5108	1	mBrain	1.7547770738601685	90.40720438527799	True	True	1277	1277	2554	2554	0.21618634462356567	0.22134123742580414	0.19845429062843323	0.2235153168439865	0.20885738730430603	0.5241061449050903	0.5318416953086853	0.48551028966903687	0.5380843877792358	0.5101278424263	0.2876197397708893	0.33438411355018616	0.2268301248550415	0.3186108469963074	0.2566286325454712	0.6565239429473877	0.7201892137527466	0.5836761593818665	0.7005042433738708	0.6125437617301941	0.8147217631340027	0.8294941782951355	0.7437249422073364	0.8417132496833801	0.7877301573753357	0.21561983227729797	0.217728391289711	0.19290117919445038	0.2214704304933548	0.20976923406124115	0.26869282126426697	0.2797635495662689	0.23163126409053802	0.2817462086677551	0.2556394338607788	0.11441081017255783	0.11240718513727188	0.10305655747652054	0.11549428850412369	0.11332734674215317	0.21953733265399933	0.2188897728919983	0.20293979346752167	0.22321006655693054	0.2158646136522293	0.17046156525611877	0.17002715170383453	0.15664142370224	0.1740485578775406	0.16687458753585815	0.05775578320026398	0.05648968741297722	0.05125084146857262	0.058203186839818954	0.057308379560709	0.20379026234149933	0.204814150929451	0.18350885808467865	0.21015460789203644	0.1974259316921234	0.2660096287727356	0.26812589168548584	0.2503622770309448	0.27132532000541687	0.26069390773773193	0.335502564907074	0.3583036959171295	0.2861062288284302	0.3565414249897003	0.31446370482444763	0.1954231560230255	0.19190295040607452	0.18182815611362457	0.19810456037521362	0.1927417516708374	0.10205668210983276	0.10012371093034744	0.09314028918743134	0.10356368124485016	0.10054967552423477	0.15495122969150543	0.15554526448249817	0.1402270495891571	0.15880794823169708	0.15109451115131378	0.1213516816496849	0.12282424420118332	0.10783425718545914	0.12478633970022202	0.1179170310497284	0.2533297538757324	0.25299444794654846	0.23070834577083588	0.25843197107315063	0.2482275664806366	0.1779608577489853	0.17786365747451782	0.16159704327583313	0.18189600110054016	0.17402571439743042	0.11213959753513336	0.11065806448459625	0.10092282295227051	0.11349262297153473	0.1107865497469902		
GSE131907	P3012	2811	1	mBrain	1.687066912651062	86.33938100320171	True	True	702	702	1406	1405	0.14931797981262207	0.14367838203907013	0.13495969772338867	0.14950011670589447	0.14913570880889893	0.8980759978294373	0.903827428817749	0.8077787756919861	0.9217321276664734	0.874403178691864	0.41808435320854187	0.3944391906261444	0.3391355574131012	0.4299009144306183	0.40625935792922974	0.9643696546554565	1.0023436546325684	0.874151885509491	1.0015819072723389	0.9271311163902283	1.0784296989440918	1.0176607370376587	0.9893828630447388	1.0766159296035767	1.080244541168213	0.18579670786857605	0.16235120594501495	0.15595154464244843	0.18168522417545319	0.1899111121892929	0.2564866244792938	0.24572958052158356	0.21063332259655	0.2610199749469757	0.2519500255584717	0.1348118782043457	0.1270243525505066	0.11039795726537704	0.1374063342809677	0.13221558928489685	0.21719928085803986	0.2009885460138321	0.18638554215431213	0.21658463776111603	0.2178143858909607	0.1914805769920349	0.17255377769470215	0.1644638329744339	0.19016548991203308	0.19279661774635315	0.08679517358541489	0.07572834938764572	0.06593192368745804	0.08800801634788513	0.0855814591050148	0.1930990368127823	0.16875936090946198	0.16363459825515747	0.18934088945388794	0.19685983657836914	0.23325695097446442	0.21693289279937744	0.20566926896572113	0.23322150111198425	0.23329244554042816	0.33899593353271484	0.3243342638015747	0.27138620615005493	0.3484542667865753	0.32953086495399475	0.3414629399776459	0.3206048011779785	0.3046256899833679	0.33991721272468567	0.3430097699165344	0.07332054525613785	0.06223707273602486	0.060290683060884476	0.07177494466304779	0.07486724108457565	0.1446552872657776	0.12876570224761963	0.12299025058746338	0.1426493376493454	0.1466626524925232	0.11215100437402725	0.10231723636388779	0.08909455686807632	0.11321563273668289	0.11108563840389252	0.22005867958068848	0.19559474289417267	0.187042236328125	0.2171173095703125	0.22300218045711517	0.19352634251117706	0.1716272532939911	0.17013728618621826	0.1893109381198883	0.19774474203586578	0.08913591504096985	0.07732844352722168	0.0727384090423584	0.08791379630565643	0.0903589129447937		
GSE131907	P3013	1352	1	mBrain	1.2590223550796509	72.41124260355029	True	True	338	338	676	676	0.2658386826515198	0.21542076766490936	0.20336072146892548	0.25819846987724304	0.2734788954257965	0.7361006736755371	0.688352108001709	0.5859692096710205	0.7468815445899963	0.7253199219703674	0.24281814694404602	0.25782454013824463	0.1533001810312271	0.26644161343574524	0.21919472515583038	0.6185081005096436	0.6409186720848083	0.42955443263053894	0.6626483201980591	0.574367880821228	0.6188188195228577	0.5720093846321106	0.3902439475059509	0.6325978636741638	0.6050398349761963	0.2313215732574463	0.22546662390232086	0.19176271557807922	0.23870156705379486	0.22394154965877533	0.2546246647834778	0.2713683545589447	0.2026490867137909	0.2749541103839874	0.23429524898529053	0.17706240713596344	0.1732347309589386	0.14542849361896515	0.18383100628852844	0.17029377818107605	0.20020560920238495	0.19636429846286774	0.15830112993717194	0.20900902152061462	0.19140221178531647	0.19263046979904175	0.1846434473991394	0.15250004827976227	0.19817496836185455	0.18708598613739014	0.06254247575998306	0.06909189373254776	0.0709899440407753	0.061686448752880096	0.06339850276708603	0.1848999410867691	0.17347362637519836	0.15148141980171204	0.18971775472164154	0.18008212745189667	0.20349186658859253	0.21965080499649048	0.15748073160648346	0.22136244177818298	0.18562129139900208	0.3023986518383026	0.3250559866428375	0.2376890927553177	0.32825782895088196	0.27653953433036804	0.3427543342113495	0.32303884625434875	0.2703147828578949	0.3489229679107666	0.33658567070961	0.09111884236335754	0.08985880762338638	0.07917527109384537	0.09415615350008011	0.08808153867721558	0.15158410370349884	0.14870168268680573	0.12717393040657043	0.15668770670890808	0.1464805006980896	0.15001660585403442	0.13576416671276093	0.12264694273471832	0.15156464278697968	0.14846858382225037	0.23737145960330963	0.23971281945705414	0.1954580396413803	0.24744555354118347	0.2272973358631134	0.1706622987985611	0.17269699275493622	0.1365174651145935	0.17998355627059937	0.16134105622768402	0.09365455061197281	0.09380856156349182	0.08310164511203766	0.097225122153759	0.09008398652076721		
GSE131907	P3016	79	1	mBrain	0.07498374581336975	11.39240506329114	True	False	19	19	0	0	0.44151973724365234	0.4984678030014038	0.37996047735214233			1.0384520292282104	1.0672045946121216	1.0406644344329834			0.35586515069007874	0.36841413378715515	0.3297562599182129			1.217390775680542	1.2035942077636719	1.1932915449142456			1.0643055438995361	1.0390514135360718	1.1185489892959595			0.20403261482715607	0.2352699190378189	0.19756264984607697			0.20698226988315582	0.22540192306041718	0.20433971285820007			0.24601955711841583	0.28014329075813293	0.22629135847091675			0.265512615442276	0.29727497696876526	0.2519594132900238			0.1940869688987732	0.19497154653072357	0.18877115845680237			0.08796746283769608	0.13240672647953033	0.07053985446691513			0.24351945519447327	0.28892457485198975	0.22835035622119904			0.31808656454086304	0.3110639750957489	0.3029012680053711			0.4443413019180298	0.4840546250343323	0.4339698851108551			0.32707473635673523	0.3439706861972809	0.32120972871780396			0.09393218904733658	0.10155399143695831	0.08943110704421997			0.18355989456176758	0.19417385756969452	0.17592473328113556			0.2645074725151062	0.31403470039367676	0.24135322868824005			0.3632027208805084	0.379581093788147	0.34103381633758545			0.17526188492774963	0.1792610138654709	0.16062910854816437			0.12838943302631378	0.14447031915187836	0.12050964683294296				
GSE131907	P3017	1112	1	mBrain	2.1043753623962402	88.21942446043165	True	True	278	278	556	556	0.18921592831611633	0.20261570811271667	0.16042551398277283	0.201944962143898	0.17648689448833466	0.7703704833984375	0.8457713723182678	0.6367088556289673	0.8400442600250244	0.7006967663764954	0.31268614530563354	0.3749993145465851	0.2317027896642685	0.3539152145385742	0.2714570164680481	0.9340909123420715	1.027617335319519	0.8895692229270935	0.9894569516181946	0.8787249326705933	0.8429752588272095	0.8117859959602356	0.8456106781959534	0.8389596343040466	0.8469908833503723	0.18192929029464722	0.18529275059700012	0.1485762596130371	0.19021593034267426	0.17364266514778137	0.22441180050373077	0.2511257529258728	0.16708272695541382	0.24726593494415283	0.2015577107667923	0.15385249257087708	0.1676303893327713	0.12226264178752899	0.16781863570213318	0.13988637924194336	0.22394265234470367	0.23105253279209137	0.19915954768657684	0.23422443866729736	0.21366086602210999	0.18548570573329926	0.18004977703094482	0.16180306673049927	0.1904941201210022	0.1804773062467575	0.029367368668317795	0.03851350024342537	0.02414890192449093	0.03153460845351219	0.027200128883123398	0.17312055826187134	0.18050925433635712	0.14074119925498962	0.18397139012813568	0.1622697114944458	0.23869521915912628	0.2624443769454956	0.2193567007780075	0.2539459466934204	0.22344447672367096	0.3305519223213196	0.3708297908306122	0.2580306828022003	0.3646368086338043	0.2964670658111572	0.3658592700958252	0.3871540129184723	0.3074040412902832	0.3904736042022705	0.34124496579170227	0.07587367296218872	0.07917151600122452	0.06220902502536774	0.08033581078052521	0.07141153514385223	0.1449703574180603	0.15153104066848755	0.12297320365905762	0.15350645780563354	0.13643425703048706	0.13922491669654846	0.15020669996738434	0.11497440189123154	0.15015940368175507	0.12829042971134186	0.20372220873832703	0.21877515316009521	0.16886942088603973	0.21805346012115479	0.18939095735549927	0.18599830567836761	0.19234785437583923	0.1563820093870163	0.19602438807487488	0.17597219347953796	0.08748751878738403	0.09363756328821182	0.06847420334815979	0.09346762299537659	0.08150738477706909		
GSE131907	P3019	755	1	mBrain	1.018040657043457	67.1523178807947	True	True	188	188	378	377	0.570128321647644	0.5894689559936523	0.48734328150749207	0.6000925898551941	0.5400844812393188	0.9569123983383179	0.9719212055206299	0.8323206901550293	0.9938926100730896	0.9198340773582458	0.3424917459487915	0.3758319020271301	0.25881341099739075	0.38600316643714905	0.2988649308681488	0.8446387052536011	0.9003735184669495	0.7712686657905579	0.8885197639465332	0.8006410002708435	0.9643774628639221	0.9619529247283936	0.8831778764724731	0.9823536276817322	0.9463536739349365	0.17063608765602112	0.18140819668769836	0.12297523021697998	0.19172663986682892	0.14948955178260803	0.20945604145526886	0.23447424173355103	0.14656943082809448	0.24001756310462952	0.17881345748901367	0.21513473987579346	0.2259800285100937	0.16643525660037994	0.23574088513851166	0.19447390735149384	0.2747379243373871	0.28401443362236023	0.22319766879081726	0.2959800660610199	0.2534394860267639	0.2014543116092682	0.20484104752540588	0.1702590435743332	0.2146918922662735	0.18818162381649017	0.09470421075820923	0.09982185810804367	0.07054607570171356	0.1062789261341095	0.08309879153966904	0.25307026505470276	0.2646831274032593	0.18571406602859497	0.28031596541404724	0.22575226426124573	0.2871587574481964	0.289409339427948	0.255794882774353	0.30032652616500854	0.2739561200141907	0.2928566038608551	0.32752713561058044	0.20752473175525665	0.33553484082221985	0.2500651478767395	0.31224581599235535	0.3116440176963806	0.2592257261276245	0.33028775453567505	0.2941560447216034	0.08125745505094528	0.08575394749641418	0.05960841476917267	0.09035272896289825	0.07213807106018066	0.16102655231952667	0.16699719429016113	0.12444926053285599	0.17613233625888824	0.14588068425655365	0.24399752914905548	0.2573457360267639	0.18515390157699585	0.26985490322113037	0.2180715650320053	0.2768726348876953	0.2817044258117676	0.21746745705604553	0.302653968334198	0.25102293491363525	0.16995403170585632	0.17821700870990753	0.13084279000759125	0.18682731688022614	0.1530359983444214	0.11231772601604462	0.11826523393392563	0.08018188178539276	0.1272161304950714	0.09737981110811234		
GSE205335	P0031	319	1	Lung	0.9488405585289001	59.24764890282132	True	True	79	79	160	159	0.23499765992164612	0.2622765898704529	0.17859730124473572	0.26735734939575195	0.20243442058563232	0.8715433478355408	0.8582870960235596	0.8834092617034912	0.8869665265083313	0.8560229539871216	0.30345577001571655	0.433295875787735	0.12964020669460297	0.42328208684921265	0.1828758418560028	0.9449169039726257	1.1978864669799805	0.541710376739502	1.1572834253311157	0.7312147617340088	0.7002189755439758	0.7343565225601196	0.6095209717750549	0.7579124569892883	0.6421626210212708	0.19860629737377167	0.25763559341430664	0.10015794634819031	0.2645362317562103	0.13226167857646942	0.2310466170310974	0.3034200072288513	0.11051876097917557	0.3133322298526764	0.1482435017824173	0.18149521946907043	0.20512385666370392	0.132611945271492	0.21676774322986603	0.14600081741809845	0.2195446938276291	0.2545011341571808	0.16275332868099213	0.2594335079193115	0.17940500378608704	0.18708536028862	0.2114073783159256	0.14322377741336823	0.22243082523345947	0.1515175849199295	0.11091352999210358	0.15064294636249542	0.066802978515625	0.1489846408367157	0.07260297238826752	0.1753253936767578	0.20002366602420807	0.10742111504077911	0.21625816822052002	0.1341351717710495	0.2578069567680359	0.30243995785713196	0.18465884029865265	0.3038014769554138	0.21152319014072418	0.35396435856819153	0.47236213088035583	0.18013182282447815	0.47875791788101196	0.22838589549064636	0.28833121061325073	0.3033553957939148	0.2559017837047577	0.3141477704048157	0.26235225796699524	0.08024342358112335	0.09740614145994186	0.04673388600349426	0.10239160060882568	0.05795595049858093	0.14570336043834686	0.1704394370317459	0.10271132737398148	0.17730195820331573	0.11390604823827744	0.14577099680900574	0.16843801736831665	0.10160823166370392	0.1781763732433319	0.11316180974245071	0.2585713267326355	0.3143916130065918	0.16536670923233032	0.3247038722038269	0.19202284514904022	0.161096453666687	0.2024213820695877	0.09210297465324402	0.21141257882118225	0.11046388000249863	0.1258048117160797	0.1677703559398651	0.060230351984500885	0.17427468299865723	0.07703009992837906	ADC	NE
GSE205335	P1006	1282	2	Effusion,Lung	1.338077425956726	74.18096723868955	True	True	320	320	641	641	0.13516637682914734	0.13515228033065796	0.09804658591747284	0.14579108357429504	0.12454169988632202	0.413309246301651	0.4091556966304779	0.32854506373405457	0.43770065903663635	0.3889177441596985	0.49331289529800415	0.5364668965339661	0.2812004089355469	0.5689781308174133	0.4176476299762726	0.8761143684387207	0.9401768445968628	0.6910258531570435	0.9552028775215149	0.7970257997512817	0.8472628593444824	0.8412387371063232	0.6200199723243713	0.8919350504875183	0.8025906085968018	0.17717409133911133	0.1792805939912796	0.11446994543075562	0.19491736590862274	0.1594308316707611	0.21569514274597168	0.23305170238018036	0.12191528081893921	0.24836821854114532	0.18302209675312042	0.14541777968406677	0.146117702126503	0.09910662472248077	0.15806451439857483	0.1327710598707199	0.2529711425304413	0.2553020119667053	0.17583173513412476	0.27378663420677185	0.23215562105178833	0.19002334773540497	0.18735122680664062	0.1314738690853119	0.2047170102596283	0.17532967031002045	0.10053639113903046	0.1154225692152977	0.05612443760037422	0.11691746115684509	0.08415531367063522	0.1753254383802414	0.17437829077243805	0.11192607879638672	0.19023248553276062	0.16041840612888336	0.25458064675331116	0.2659672200679779	0.19383391737937927	0.27673038840293884	0.23243094980716705	0.34157896041870117	0.38375285267829895	0.1974571943283081	0.39930495619773865	0.2838529944419861	0.1916724294424057	0.192209392786026	0.13435375690460205	0.20659177005290985	0.17675310373306274	0.0908876284956932	0.09115104377269745	0.05976492166519165	0.09925699979066849	0.08251825720071793	0.1420520693063736	0.1449391394853592	0.09373138844966888	0.1560012698173523	0.1281028836965561	0.1365048885345459	0.13397541642189026	0.09197736531496048	0.1474071443080902	0.1256026178598404	0.20638343691825867	0.21784110367298126	0.12631544470787048	0.2317490130662918	0.18101783096790314	0.13879995048046112	0.1400163173675537	0.08798329532146454	0.1536860466003418	0.12391383945941925	0.10315054655075073	0.10864026844501495	0.05324121564626694	0.12005959451198578	0.08624149858951569	ADC	PR
GSE205335	P1015	291	1	LN	0.7684376239776611	41.580756013745706	True	True	72	72	121	170	0.39252838492393494	0.4584988057613373	0.3498053252696991	0.4766603708267212	0.33264613151550293	0.8105682134628296	1.0140485763549805	0.6714836359024048	1.0336499214172363	0.6517865061759949	0.1847686767578125	0.35728850960731506	0.07491489499807358	0.34027478098869324	0.07408492267131805	0.9404062032699585	1.0527461767196655	0.7929237484931946	1.0371772050857544	0.8715278506278992	0.8480201959609985	0.8640459775924683	0.8323045372962952	0.898352324962616	0.8121955394744873	0.1749417632818222	0.24905554950237274	0.10677630454301834	0.26309454441070557	0.11219771951436996	0.19572149217128754	0.29141002893447876	0.1247858852148056	0.30239105224609375	0.11979790031909943	0.1622401922941208	0.2305275797843933	0.1158687174320221	0.2362983226776123	0.10952823609113693	0.20335803925991058	0.25559982657432556	0.16677039861679077	0.27099284529685974	0.1552179902791977	0.16427107155323029	0.19985593855381012	0.1403283327817917	0.21499812602996826	0.1281653791666031	0.07669282704591751	0.10224054753780365	0.06996630132198334	0.10509850829839706	0.05647464469075203	0.1773303598165512	0.2326696664094925	0.13216179609298706	0.2501196563243866	0.12552151083946228	0.22928129136562347	0.30502963066101074	0.18188974261283875	0.30298319458961487	0.17682288587093353	0.27198922634124756	0.4201904535293579	0.17022310197353363	0.42318663001060486	0.1643722802400589	0.1930963397026062	0.24521128833293915	0.15939640998840332	0.26129043102264404	0.14455820620059967	0.05984329804778099	0.08747139573097229	0.038802724331617355	0.09348203241825104	0.03590043634176254	0.1216280460357666	0.16793929040431976	0.0874454528093338	0.17717789113521576	0.0820896178483963	0.1744793802499771	0.22788316011428833	0.13563932478427887	0.24666546285152435	0.12309987843036652	0.19119955599308014	0.28022098541259766	0.13082244992256165	0.2902282774448395	0.12071443349123001	0.13602855801582336	0.20015868544578552	0.08949539810419083	0.20887529850006104	0.08417882025241852	0.08500390499830246	0.14952567219734192	0.03977607190608978	0.15386895835399628	0.03598818928003311	ADC	PD
GSE205335	P1016	5336	2	LN,Liver	1.4550707340240479	82.64617691154422	True	True	1334	1334	2668	2668	0.08437159657478333	0.08832180500030518	0.07312251627445221	0.08856559544801712	0.08017759025096893	0.925891101360321	0.9870030283927917	0.8162916302680969	0.9738557934761047	0.8779264092445374	0.23474332690238953	0.286235511302948	0.16401433944702148	0.27201128005981445	0.19747543334960938	0.22004206478595734	0.30511823296546936	0.15141715109348297	0.2683383524417877	0.17174574732780457	1.0871247053146362	1.1117017269134521	0.956856369972229	1.1288504600524902	1.0453990697860718	0.14198154211044312	0.1516209840774536	0.12302789092063904	0.15039068460464478	0.13357239961624146	0.22207863628864288	0.24911850690841675	0.17984774708747864	0.2421845942735672	0.20197267830371857	0.1745733767747879	0.18759340047836304	0.14896129071712494	0.18501116335391998	0.1641356199979782	0.31252849102020264	0.3242926597595215	0.2751484811306	0.3257494270801544	0.29930761456489563	0.29748985171318054	0.3023088276386261	0.2617047429084778	0.30776336789131165	0.28721633553504944	0.06504326313734055	0.0684938132762909	0.056664541363716125	0.06897366791963577	0.06111285835504532	0.25053495168685913	0.2625616192817688	0.21486662328243256	0.26347798109054565	0.2375919222831726	0.4176586866378784	0.4389837980270386	0.37180694937705994	0.43604806065559387	0.39926931262016296	0.2734135389328003	0.30927255749702454	0.21699032187461853	0.29950881004333496	0.247318297624588	0.33317914605140686	0.33970242738723755	0.2977261543273926	0.343508780002594	0.32284948229789734	0.1913854032754898	0.19565388560295105	0.1700766384601593	0.1982957124710083	0.1844751089811325	0.1878940761089325	0.1944231390953064	0.16381345689296722	0.19600561261177063	0.17978252470493317	0.17517726123332977	0.18316923081874847	0.15348857641220093	0.18379361927509308	0.16656093299388885	0.2260686159133911	0.24415242671966553	0.19132471084594727	0.241080179810524	0.21105705201625824	0.24100565910339355	0.24826841056346893	0.21299351751804352	0.2497711479663849	0.23224018514156342	0.20415912568569183	0.2193179428577423	0.1783389449119568	0.21542277932167053	0.19289542734622955	SCLC	PR
