gene	t	logFC	p
FOXE3	0.753500894668757	0.184852086230245	0.457223311546805
AL138689.2	0.753443080999674	0.125938375267104	0.457257503965579
RP11-696N14.1	0.753317453475497	0.0933894277236118	0.457331808367537
AC008608.2	0.753146857465293	0.102300643792567	0.457432721520728
STMP1	0.753099353619251	0.134355479866466	0.45746082395055
CBR1	0.752888759233741	0.206924518650595	0.457585420125797
RP11-21A7A.3	0.752814187179422	0.0590804514457423	0.45762954478215
PDIA3	0.752581138649099	0.172511878686847	0.457767456960565
U47924.27	0.752503340057397	0.276944471482614	0.457813501648338
LOH12CR2	0.752492853474871	0.218218230794031	0.457819708286308
RP11-347C12.10	0.752406425579422	0.175195063461008	0.4578708637989
GNG8	0.752392466006003	0.366477187733144	0.457879126599888
CTD-3184A7.4	0.752242192868927	0.190439833473458	0.457968080239673
NFU1	0.752172012412002	0.120779543732233	0.458009626802692
KIAA0825	0.752083654631823	0.224726044307771	0.458061937436461
BTN2A2	0.751506075224288	0.114573947071915	0.458403969814969
KLHL32	0.751419344983932	0.179492847355769	0.458455342952702
TUBB2B	0.751194158480039	0.797818467468462	0.458588744093158
ZNF175	0.751183480353686	0.140372743806125	0.458595070415023
PHYHIP	0.7510009928837	0.161507563877748	0.458703194202312
JMY	0.750941310206295	0.257449356571538	0.458738559439385
HOXB2	0.750632079664393	0.537895250019584	0.458921821133178
FAM171A1	0.750522633711264	0.425144177472739	0.458986693281219
FOLH1	0.750451468476103	0.253448299815936	0.459028878113783
COQ10A	0.750133621615232	0.209499793824773	0.459217317070542
OVOL1	0.749984572386561	0.391517271051312	0.459305698226947
AC020907.1	0.749888219861134	0.257534480498708	0.459362837354719
LYPD6	0.749826702977855	0.228865035832629	0.459399320386061
CD302	0.749802644684508	0.383527581836918	0.459413588795015
ZMYM6	0.749733926734559	0.112833806621733	0.459454345236332
C10ORF143	0.749605335023007	0.108827642190524	0.459530618378114
FAM53A	0.7496040033543	0.151237176900854	0.459531408285757
KATNAL1	0.7493443317502	0.234924836503673	0.459685453316316
HAUS2	0.749279071966636	0.174445638598375	0.459724172172695
ATP23	0.749075263409627	0.145102399141256	0.459845104867903
CACNA1B	0.74868823555523	0.263011900546594	0.460074804905235
ZNF439	0.748495261820089	0.300659100487178	0.460189359562202
AC018557.1	0.748188697487548	0.0333066485658585	0.46037137933482
AC100810.1	0.748161708076315	0.109192799867189	0.460387406080935
UFL1	0.74807127092252	0.13203297097379	0.460441111510346
VEGFD	0.748052243042427	0.154878830948575	0.460452411544615
FOXRED1	0.748036208593636	0.1361311652065	0.460461934004895
TCF3	0.747936867957204	0.176556047502871	0.4605209325215
ZNF674-AS1	0.747871371445618	0.200961446632634	0.460559833407688
CLTA	0.747852053624334	0.165326434997915	0.460571307370779
DTWD1	0.747849141070889	0.158439572932352	0.460573037318073
ARHGEF25	0.747652749005349	0.249962260591044	0.460689695647338
CTTNBP2	0.747459937673725	0.290986332125138	0.460804243907929
AL627309.5	0.747429926046651	0.0562830997560443	0.460822075174571
GGTLC2	0.747190850550299	0.0898813085208329	0.460964135250143
UCN	0.747156804330179	0.215826567143351	0.460984367811106
HOXD11	0.746592030207476	0.349882669667777	0.461320070895782
THAP8	0.746460546700947	0.23476598190845	0.461398245628671
AC005562.1	0.746340033592044	0.126390922526489	0.461469904650752
TOR1AIP2	0.746057187516458	0.141708390108791	0.46163811514651
RP1-28O10.1	0.745840224105785	0.110508607542606	0.461767169191312
TRIP11	0.74583486836139	0.183302028605479	0.461770355160071
SUCNR1	0.745774698458331	0.299547645461919	0.461806149285374
LINC02693	0.745717498414411	0.155870284364404	0.4618401782
NT5DC3	0.745538339005815	0.212013648595918	0.461946771572255
NUP188	0.745489630364448	0.151082607307426	0.461975753952091
C6ORF99	0.745461642231441	0.192928730875461	0.461992407798674
AC136475.3	0.745189030653455	0.209275821316737	0.462154638973669
DONSON	0.745168684806858	0.304785276674479	0.462166748130544
AL355377.3	0.744983989127522	0.0847837427830763	0.462276681249842
HIST1H4E	0.744879219778122	0.417952296153076	0.462339048069148
HECTD3	0.74438388327	0.148530225175104	0.462633977559943
CAMSAP1	0.744316057481096	0.241826737002117	0.462674370469267
SINHCAF	0.744283647377791	0.128863348236245	0.462693672683944
CKMT1B	0.744198019065296	0.272241237105866	0.462744671897183
AC010883.5	0.74415713670858	0.108509794852951	0.46276902211035
ERICH5	0.744108752334841	0.369320056126969	0.462797841621566
LDLRAD4	0.744003416065194	0.421056136822437	0.462860587417671
INPP5E	0.743915815407205	0.125446052753319	0.462912772420282
FAM66B	0.743800490840519	0.169469357604461	0.462981478227768
SH3BP5	0.743713193042436	0.339127557722278	0.463033490775547
AC003681.1	0.743704430242454	0.132169707884079	0.463038711893266
AGER	0.743578783263682	0.449667011031245	0.463113579624114
AC009237.14	0.743568956091132	0.124660878578389	0.463119435520828
ATP5PB	0.74348476377753	0.103109927558023	0.463169606511949
AC090517.2	0.743355182923169	0.0771652002552032	0.463246831190629
TMEM161B	0.743326310535644	0.148579954933156	0.46326403893455
MUL1	0.743322778859541	0.0980059389841941	0.463266143814895
CTD-2589M5.4	0.743321593821682	0.249700712891546	0.463266850099181
MRPL33	0.743217337303807	0.161704150310651	0.463328989607231
ACLY	0.742965380155638	0.142464046365131	0.463479182587558
AF001548.2	0.74280522714827	0.0565161886958545	0.463574665475622
PPP6R2	0.742505345800705	0.132264217720174	0.463753485119788
TERT	0.742460359251758	0.2220140303166	0.463780314145684
SCAF11	0.742389241020957	0.106217290492413	0.463822729409571
EIF2AK3-DT	0.742282214709932	0.076971978945577	0.463886564714851
ZNF433	0.742208522674716	0.19927098382181	0.463930520951835
EPHX1	0.741836368825554	0.300451968766314	0.464152542645243
CYP21A2	0.741695567245071	0.15645829355357	0.464236559094016
ELP2	0.741481268134585	0.163708460511814	0.464364448691357
STMND1	0.741428540410873	0.33740104986328	0.46439591874813
GSTT2B	0.741339604704975	0.367563866569249	0.464449002036062
CNST	0.741237389448635	0.182767585800435	0.464510015912866
ZNF486	0.740975238095455	0.313849605280627	0.464666519588144
MTMR14	0.740686464880806	0.146112350332496	0.464838952173817
AC015802.4	0.740680691135521	0.0508262722276219	0.464842400180959
TSEN2	0.740669969888129	0.114401685712824	0.464848802813052
RMI2	0.740589901612621	0.247693612547098	0.464896620496136
AF064858.1	0.740497510349185	0.154789137818923	0.464951801185109
CTC1	0.740451964851205	0.162130961163485	0.464979004647701
TM4SF5	0.740366109384484	0.22352528522815	0.465030287023343
AC087239.1	0.740206965709613	0.15115398138442	0.465125353971819
MRPS36	0.740162382972826	0.179701826329689	0.465151988201742
CORO2B	0.740033640825872	0.298386126123798	0.465228905221724
RP11-661A12.5	0.739792042489557	0.144419338854318	0.465373268276328
SCD	0.739773841393598	0.367234155621344	0.465384145098818
NEK1	0.739446618685374	0.133922273962141	0.465579716014372
DCLRE1B	0.73927072351518	0.213859259322915	0.465684862988083
SNAPC4	0.739234496475334	0.149148011408005	0.465706520586085
PRSS2	0.739196359146804	0.466661253277516	0.46572932084758
LINC00672	0.73914131350829	0.215279597605558	0.465762230830767
RRAGB	0.739083660494045	0.213434712191406	0.465796701136153
CTD-2005H7.1	0.738955737081395	0.10294569791076	0.465873190912177
AC073320.1	0.738867117433217	0.0689993461339067	0.46592618393039
AC104532.2	0.738836000761447	0.168927637736406	0.465944791998164
ATP6V1D	0.738797519637584	0.188503737822861	0.465967804679588
KRT78	0.738661309820775	0.1834084275393	0.466049266918463
NR1I2	0.738570931681869	0.0971507097935872	0.466103323456789
LINC01578	0.738522431527839	0.157028315111939	0.466132333646636
SNHG29	0.738426459466143	0.237645808215552	0.466189742094132
SYN1	0.737869620746123	0.284710549306905	0.466522912696151
AC233266.2	0.737652451832292	0.061406432290326	0.466652888002843
NGFR	0.737474472626401	0.346186959903223	0.466759424086663
ATP5G1	0.737355306352962	0.128488361689987	0.466830763435815
MYO16	0.737251599703483	0.213260209282255	0.466892853001866
LRATD2	0.737052963673275	0.192989597368701	0.467011790609058
LMF1	0.736792960659217	0.211743649120291	0.46716749974341
SLC39A11	0.736683299976154	0.316855769960003	0.467233181796044
ZNF564	0.736668319288244	0.131230929517477	0.46724215500486
EMB	0.736654771607967	0.468868013997244	0.46725026995005
CTD-2325P2.4	0.736535871443031	0.229875952839624	0.467321493665113
LINC01184	0.736531562440941	0.213775602134561	0.467324074967495
SLC23A3	0.736336126920043	0.154277027121668	0.467441159120071
SMARCD1	0.736212040896173	0.116677635424945	0.467515507133262
AC079804.3	0.736027143756142	0.134756393473671	0.467626303840308
LINC02245	0.735565884747637	0.154615037752718	0.467902772803907
LINC02696	0.735162205847496	0.225872522494264	0.468144807638459
TMC7	0.734902603274784	0.285306994540775	0.468300496791529
ST8SIA6-AS1	0.734767357706086	0.197245066220092	0.46838161837197
AC068587.4	0.734677269266356	0.288519364874148	0.468435658819549
SLC38A2	0.734673862655934	0.137065779717303	0.468437702380009
RAD50	0.734666150928185	0.148095168466141	0.468442328517232
KDSR	0.734613132369566	0.170358316622887	0.468474134189359
CPSF6	0.734502539834008	0.0739937734709392	0.468540482364359
LPCAT3	0.734432384060802	0.180892444132889	0.468582574005594
AC072054.1	0.734396789149399	0.0548567044564493	0.468603930869943
AC007389.5	0.734308065783979	0.0860845529908568	0.468657167151578
RP11-5C23.1	0.734158915140108	0.12640112152926	0.468746669279333
AC073335.2	0.734087191831318	0.0367934691742341	0.468789712455098
NEBL	0.733973315244692	0.332770391639763	0.468858057727351
USP11	0.733476313216608	0.242935465482556	0.469156411178624
CRYBG2	0.733182010433917	0.208011902469704	0.469333135078815
RFPL3S	0.733016003824634	0.0688099924779613	0.469432836358899
CLSTN1	0.732999616777983	0.168943947464393	0.469442678861399
ATL3	0.732994028627586	0.121430919015782	0.469446035282806
POLR2J3	0.732524518272419	0.206035712717227	0.469728088048754
FAM161B	0.732361994765315	0.157840463359281	0.469825745075404
TCHP	0.732355701387477	0.148929415803962	0.46982952687393
ZFP37	0.732288418719919	0.25505014571869	0.469869959287571
RFC3	0.732113257444673	0.254122973279461	0.46997522906875
MED6	0.731782418054268	0.181306688016054	0.47017409689875
VANGL1	0.731737552873127	0.206533468356019	0.470201069162328
AC015982.1	0.731581637603444	0.0438756692308956	0.470294810041675
CARD9	0.731419626272482	0.266691050460806	0.470392227560379
LNCOC1	0.731273539739884	0.0702426196912131	0.470480079541477
VPS35L	0.731248015774485	0.213384768732497	0.470495429853466
COPB1	0.731217847962738	0.104950614490534	0.470513573386151
TAS1R1	0.730715553962785	0.102245272942917	0.470815722896333
DOCK6	0.730363745768747	0.253330518518611	0.471027416396605
CIRBP-AS1	0.730145660780769	0.139292462931828	0.471158672395252
HMGN3-AS1	0.729660815644493	0.144478840402025	0.47145055595334
FCGBP	0.729653893922281	0.562157366583409	0.471454723686638
EVA1C	0.729356795585206	0.451790056409886	0.471633633804466
AP001505.10	0.729261193323133	0.163867841663901	0.471691213058584
AC104041.1	0.729030915695803	0.163301458491312	0.471829921225764
CNP	0.728604313675261	0.127270103436294	0.472086948272314
AC090236.2	0.728487755940575	0.141230103935781	0.472157188243899
PCDHGA8	0.728430423408026	0.222741646026944	0.472191740173052
TRPV6	0.72817224978744	0.220094717312615	0.472347348822935
TMEM243	0.727875104018731	0.225877491635745	0.472526483894963
COX14	0.727822525294281	0.1709900048693	0.472558185210125
RP1-43E13.2	0.727701968637321	0.0935551119909909	0.472630877144927
NHLRC1	0.727531089464407	0.203128684110967	0.472733923100339
TLE4	0.727343741767934	0.241905598789813	0.472846915093468
ARRDC4	0.727283543307121	0.237450293169029	0.472883224940734
MAGOHB	0.727197784576828	0.171704133685342	0.472934954740286
FAM184B	0.72623662865181	0.228921904723353	0.473514949673792
ELP5	0.726129440385096	0.217999500015796	0.473579656311107
PDCD6	0.726053354937366	0.137319000717068	0.473625590129006
ZFP64	0.725803737448732	0.252321549882713	0.473776305699782
KYAT1	0.725425601573682	0.121094885125017	0.474004671736077
TACO1	0.725290781794471	0.133365819488153	0.474086108282978
AC006942.4	0.724585906232175	0.160148596737127	0.474512013082413
ZNF35	0.72441638286103	0.162306808299089	0.474614476652006
PRLR	0.724416305098952	0.301497012532309	0.474614523656011
FMN1	0.724263757828667	0.347407638730727	0.474706737440522
AC114980.1	0.724263082357477	0.080869595017852	0.474707145781273
ANKS4B	0.724099870421691	0.221029806677692	0.474805817796159
TOR1AIP1	0.723547949697012	0.131911045123611	0.475139576824524
MATN1-AS1	0.723542910586053	0.106468389149862	0.475142624713759
PRC1	0.72352331147988	0.308965512955229	0.47515447927427
DUOX2	0.72325965533885	0.260813373421157	0.475313968849025
PEX3	0.723208880436844	0.161224478995916	0.475344686902146
HOOK3	0.723084843319717	0.189922441096104	0.475419732315265
FERMT2	0.72304828690078	0.31388092895179	0.4754418511253
ITGA10	0.722908942495303	0.349593036980962	0.475526168235417
DGKI	0.722632642043503	0.230496507322645	0.475693382787487
AL133243.2	0.72211830597432	0.0633535357603431	0.476004744722391
ENTPD1-AS1	0.721480829240169	0.153033578960908	0.476390815033203
GAS2L3	0.72132346968489	0.266043462450235	0.476486143313095
FLG-AS1	0.720924147000443	0.0843705552138396	0.47672810200214
DNAJC24	0.72084110691266	0.159280519248974	0.476778426771198
PODXL	0.720502712783067	0.308338479917625	0.476983535359154
AC009802.1	0.720476720265198	0.0782186141127429	0.476999292133718
MRE11A	0.720423482270887	0.111196059443447	0.477031566167791
CTD-2213F21.2	0.720266243444706	0.0639220866224045	0.477126895120637
RFWD2	0.720095908224018	0.101429400438798	0.477230176387338
AL606834.1	0.719407916009594	0.083454430407658	0.477647465445997
RP11-173C1.1	0.719142281171328	0.164372093815606	0.477808637573737
RP11-231D20.2	0.719108981378743	0.144366973480589	0.477828844203522
SLC25A30-AS1	0.718832963583974	0.135188814227262	0.477996353349437
RP11-258C19.7	0.71858536993516	0.112697229529072	0.478146641248602
AC093323.3	0.718094889342748	0.154756164245631	0.478444440351728
AF131215.5	0.718017071279341	0.0495363464955832	0.478491697995161
MED21	0.717634997262942	0.174815442672639	0.478723764263512
AC007950.2	0.717543114230292	0.134621301524728	0.478779582346359
LINC01545	0.717407567758381	0.0969501740115458	0.478861932389542
KCTD16	0.71740291581708	0.18017081743782	0.478864758779232
SIX6	0.717371313412727	0.187856717597299	0.478883959771832
JAKMIP1	0.717043119273246	0.150381216502251	0.479083390161971
RP11-930P14.2	0.716361951269177	0.0847765926215702	0.479497460846329
CIAPIN1	0.716337860084682	0.150160702644724	0.479512109237979
CIDEB	0.716323184363475	0.224241225513157	0.479521032782036
POLDIP3	0.716160334238611	0.111121971645654	0.479620059887014
CIAO2B	0.716081901552623	0.0619874033586455	0.479667758002187
POLR2A	0.716063838643909	0.166067290405665	0.479678743179458
DCAF16	0.71572884643142	0.121235082638778	0.479882498937343
DTNBP1	0.715584763159217	0.157858295342054	0.479970151463158
RP11-655M14.13	0.715485741710528	0.0841621242731732	0.480030396121919
YJEFN3	0.715448684320512	0.186316809696038	0.480052942957274
TMEM147-AS1	0.71544176941024	0.145544129204665	0.480057150264815
CCDC22	0.715435907003439	0.14928756907175	0.480060717203787
ARNT	0.715040679513904	0.132711172419691	0.480301225578596
GLE1	0.715025711681823	0.128176732508887	0.480310335334018
STX1A	0.714970067364543	0.318063682246503	0.480344202571898
AL807752.5	0.714754199233126	0.0411692930754264	0.480475601051796
CASP3	0.714561955288556	0.171890054907426	0.480592636890053
SETX	0.714537103359921	0.137305207093691	0.480607767643183
NEK11	0.714329413842866	0.288590901389592	0.480734227213256
LIAS	0.713981211678206	0.186550116199218	0.480946285986315
DOLK	0.713903965054152	0.125483982020701	0.480993337256284
AC069277.1	0.713697936650032	0.198619864711735	0.481118842994234
SP1	0.713671274794622	0.121415943146218	0.481135085892188
HOXC5	0.713475254564294	0.272989713989471	0.481254514707169
CASTOR3	0.713286992676124	0.180270676558589	0.481369232601086
ECHS1	0.713262841906672	0.139900191109946	0.481383950071698
FUT9	0.713114583662379	0.127237103991168	0.481474304242465
RP11-440L14.4	0.712914216247727	0.0558820500313664	0.481596431141289
RNASEL	0.712764022054105	0.180150956175284	0.481687988351953
AL442125.1	0.712137958577965	0.108920890542252	0.482069739105821
RP11-465B22.8	0.712074010937121	0.168166881913292	0.482108741796689
NR2F1-AS1	0.711922770161426	0.307457234774583	0.482200993154709
SALL1	0.711782777516777	0.253327094159084	0.482286392563673
TSGA10	0.711723992619545	0.166701998573955	0.48232225556633
MSH6	0.711722845528261	0.21917970155117	0.482322955389444
C14ORF28	0.711519038066693	0.192726904982698	0.48244730447191
TPTEP1	0.711257170299021	0.336454525261469	0.482607104813164
LINC00937	0.711225788361597	0.219692484483175	0.482626257136401
RP11-722E23.2	0.71088192033819	0.102289883616848	0.482836147461502
GHDC	0.710835530211072	0.122941249224609	0.482864467083372
CYREN	0.710731921167921	0.110343432558099	0.482927720369309
ZNF660	0.710625832799499	0.19357048707358	0.482992492190005
AL442128.2	0.710572239127853	0.0801337124865147	0.483025215475423
ZNF808	0.710241166688564	0.119227172523433	0.483227390153735
AC092611.1	0.710077304065795	0.0382290770912351	0.483327473370023
RP11-61K9.3	0.710047780400264	0.138309537604406	0.483345506949965
AC010680.3	0.710043600632168	0.0557004054155991	0.483348060057713
ERBB2	0.709838117662808	0.27742505755368	0.483473583735949
MMP24OS	0.709589252254685	0.115699386778711	0.483625633436101
ZNF506	0.709005156991079	0.258388801319672	0.483982606303426
RP11-480C16.1	0.708960101704997	0.213142779154958	0.484010148323562
CBFA2T3	0.708780203341637	0.253905668227818	0.484120128007047
AC027644.3	0.708674721484933	0.136397625563531	0.484184620280057
TAL2	0.708363040090831	0.1430793813141	0.484375212895406
HPCAL4	0.708323790412971	0.147878949330437	0.484399217037332
TMPRSS4	0.708072608107229	0.532131695121988	0.484552850052563
AL132712.2	0.707731409336097	0.0904090208276235	0.484761585202451
C1ORF204	0.707495968880178	0.128693407027842	0.484905650487198
RP11-235E17.2	0.707410427465019	0.0459031151425054	0.484957999058472
MRPL41	0.707378753165217	0.142905048183878	0.484977383519782
BX255925.3	0.70727819383351	0.137494003487872	0.48503892809056
DYRK2	0.707017668217837	0.193543517482151	0.485198396327305
RABGAP1L	0.706991883912271	0.20625795638212	0.485214180575683
AC025048.4	0.706588405515157	0.0886356337651975	0.485461214024817
AC003956.1	0.706580623558284	0.0919228953750265	0.4854659793054
CACNA1F	0.706336830358491	0.165447848460045	0.485615279542154
LHFPL4	0.706226228736473	0.268357220774894	0.485683021179265
VPS16	0.706183302165564	0.131317786196542	0.485709314433104
CCDC12	0.706032369551562	0.120942900392548	0.485801769658559
RP11-626G11.5	0.705974365584804	0.0798295113109417	0.485837303212133
GCNT2	0.705932112457816	0.33540866815808	0.485863188645047
DHRS7B	0.705726530072293	0.145714352421883	0.485989145298546
RBM8A	0.705562250072573	0.125064636918364	0.486089810079145
TAFA5	0.705374458004254	0.251988195582694	0.486204896732751
TMEM255A	0.705275023457317	0.244204881796414	0.486265840565253
C7ORF60	0.705083121911769	0.111039367071873	0.486383470081552
CXCL2	0.704620122691408	0.566007097984108	0.486667340453352
TUB	0.704442999540098	0.196905197330044	0.48677596169509
SPRTN	0.704419340033896	0.133682823461723	0.486790471993662
SMIM1	0.704185998703524	0.28571147609884	0.48693359265088
NQO1	0.70399902988397	0.449358692848038	0.487048287841755
SLC38A9	0.70306227828488	0.158742569664329	0.487623165109462
DYNC1I2	0.702592298764123	0.163305527954455	0.487911733071587
MIR210HG	0.702443491484913	0.250200760647421	0.488003121117972
FLOT1	0.702394840827081	0.135763134310781	0.488033001391712
AC093512.1	0.702382632021544	0.0724918312707836	0.488040499962113
GHR	0.702197098063343	0.21893471151883	0.488154461783756
SPINK4	0.702113239084659	0.127017631993215	0.488205976027241
FAM166C	0.702050045863216	0.155942163690799	0.488244797415186
RP2	0.702014987758676	0.171883016406219	0.488266335358554
SLC9A2	0.701789587889402	0.201138685910102	0.488404822624976
ZNF7	0.701594883007947	0.187943334407972	0.488524468614491
NHLH1	0.701537537213532	0.297969922019165	0.488559710727737
AL590708.1	0.70108717282284	0.0625759740413631	0.488836534304635
AC139100.2	0.700712635810102	0.074375004861273	0.489066817117221
ZBTB2	0.700585354464702	0.135533037146265	0.4891450896201
TRIM58	0.700283956873825	0.185383132165648	0.489330464369501
ZNF207	0.70018999822388	0.0730114731102343	0.489388261826693
ZMYND11	0.700075869898662	0.145325900186484	0.489458471603644
COX10	0.699922832656738	0.173541477552132	0.489552626431828
DLEU1	0.699897110857177	0.178289305177577	0.48956845255185
AC009005.1	0.69981631956364	0.153763213589415	0.489618163738996
DNAJC30	0.699754366667383	0.193284799603792	0.489656285526351
CNNM4	0.699696390268668	0.195205952987903	0.489691961958345
LCN12	0.699637035205809	0.186714439585315	0.489728488292155
PLEKHG6	0.699414282169411	0.268329116150365	0.489865581375875
EIF1	0.699009377708734	0.169308053887569	0.490114834978479
RPS20	0.698899741875474	0.357413877418042	0.490182337635764
CFAP65	0.698858291490416	0.332044888902195	0.490207859961368
AC006206.1	0.698723217196285	0.0773615646622026	0.49029103473634
RP11-867G23.8	0.698660056968062	0.141209208533484	0.490329929686443
RP11-446N19.1	0.69853112462559	0.146594479778706	0.490409333442968
AC109460.2	0.698496992532789	0.108798512921481	0.490430355115109
TMEM5	0.698122585663006	0.0957923709485756	0.490660982663703
SLC66A1L	0.697969487028191	0.164409806657953	0.490755306196172
TFAP2D	0.697846742241516	0.284192886970161	0.490830936236046
RP11-620J15.3	0.697826370604815	0.167679859833589	0.490843488997098
PGM5	0.697512006614266	0.178757140453379	0.491037219377709
FBXO22	0.697493963181029	0.160664428217667	0.491048340160182
C10ORF76	0.697355934156366	0.0792674953339334	0.491133416860413
PRPF38B	0.697138811791408	0.131678744943062	0.491267261041257
NBPF3	0.697079985752349	0.19155824483054	0.491303527658158
AL117335.1	0.697035166933493	0.110342565062849	0.491331159752757
FOXN3-AS1	0.696316706838179	0.184539556888122	0.491774230995567
FBRS	0.696129584645339	0.135136228408401	0.491889665477784
CRBN	0.695984284802907	0.138909052940693	0.491979310573116
AC087501.4	0.695781201125503	0.0436876375797667	0.492104621799426
AC007681.1	0.695737280586108	0.0508224519191667	0.492131725001357
CITED2	0.695548528289997	0.200268727695011	0.492248212935599
SBSPON	0.695516628442417	0.342168177638353	0.492267901371699
CEP170	0.695139512868104	0.244604801665333	0.492500689016936
LINC01235	0.694837380933198	0.184268727007691	0.492687235223421
NEU1	0.694564329101264	0.232789773860817	0.492855860701053
BNC2-AS1	0.694379607601646	0.0296650125566806	0.492969955487831
RAB20	0.694129154088155	0.321777309851074	0.493124673989723
SBF2	0.694053031242363	0.171129239166857	0.49317170455857
RP4-614C10.2	0.69404170073126	0.181574506625981	0.493178705043564
BAG5	0.693962992374236	0.139793958555827	0.493227336052864
VSTM4	0.693783213308743	0.22771644736108	0.493338425086827
MACF1	0.693633846645452	0.212538025047251	0.49343073242142
JUP	0.693492540429741	0.242802924741056	0.493518067426376
NCOR1	0.69348738852588	0.131483169543349	0.493521251750582
HIST1H4C	0.693486263227621	0.244452673256449	0.493521947284217
LKAAEAR1	0.693342978121194	0.358332826210904	0.49361051463796
KDM2A	0.692837553338024	0.102263669067834	0.493922999170609
AL390195.2	0.692512875876912	0.0417444261248546	0.494123793402298
PTGES2	0.692211208651354	0.1359153695829	0.49431039831451
MED12L	0.692069571215572	0.247257300475927	0.494398025893735
CCDC82	0.691563912085523	0.127248433661016	0.494710936001908
LAMTOR3	0.691493978443936	0.125135936377414	0.494754220846834
DDX5	0.69113416632877	0.0908872577155021	0.49497695723259
ZNF738	0.691127471716814	0.338841818446091	0.49498110196772
SNX12	0.691029068585384	0.101863439509897	0.495042027080783
PUDP	0.690935829319804	0.158958544285163	0.495099758938892
P2RY13	0.690846879718682	0.133752072990502	0.495154838252027
ARPC5L	0.690788016271002	0.123640570655469	0.495191289531252
BNIP5	0.690579261954193	0.211504504811619	0.495320573119227
AC024909.1	0.690565329474258	0.0950615667104775	0.495329202315487
ZNF433-AS1	0.690158644107036	0.192144318760083	0.495581123476632
TPP1	0.689910086644956	0.148710011878088	0.495735127780663
FBXO7	0.689894025098807	0.0862047399827694	0.495745080316595
GLB1L	0.689861669980686	0.167382628708968	0.495765129504036
EEF2KMT	0.689837679295541	0.159057718784267	0.495779995877145
SUCLG2-AS1	0.689821952002505	0.139895713529915	0.495789741787481
AC097468.3	0.689579787508679	0.0556415602645803	0.495939820195257
AC005332.5	0.689549466353692	0.108686199424072	0.495958613147858
FGL1	0.689298180549506	0.739266680996499	0.496114374656667
RP11-277B15.3	0.689199110988877	0.0709028981206174	0.496175791261639
INTS5	0.688834076776301	0.168940468488412	0.496402125275357
USP24	0.688740340009905	0.165568933893667	0.49646025470691
WBSCR22	0.68843534077513	0.119082954598831	0.496649421782703
NDUFB4	0.688128118179117	0.116076731339504	0.496840008711143
LAMTOR5-AS1	0.687993470292819	0.0912394340147679	0.496923551064932
PLSCR2	0.68794194244953	0.183446235426233	0.496955523627374
CENPF	0.687937778993411	0.372800892069596	0.496958107064752
SLC38A6	0.687810360161564	0.152018556200448	0.49703717448568
STARD4	0.687728327055551	0.185549177070062	0.497088082358681
LRRC41	0.687447055174143	0.0902863122355814	0.497262655463367
LINC02614	0.687285535559047	0.123349461908894	0.497362919127849
ZNF655	0.68723430443536	0.167293934946205	0.497394723330006
LINC00535	0.686875064822437	0.0822038543211307	0.49761777074136
PEX10	0.686641861672215	0.113106265364225	0.497762593672552
NECAB2	0.686448317236503	0.112515371874372	0.497882805827324
TMX2	0.686441735041793	0.114797026182584	0.497886894372355
SPHK2	0.686270891627374	0.201960002188571	0.497993020721016
PLEKHJ1	0.686043017203662	0.145871763411853	0.498134593920176
EGR4	0.685967574514075	0.355986766871661	0.49818146971298
SS18	0.685841989890089	0.151787507158321	0.498259506326449
AC073548.2	0.68583732194874	0.0551660167221209	0.498262407054958
CTBP1	0.685704136773758	0.163065159789465	0.498345174295516
LRTM1	0.685427538965569	0.129732420002889	0.498517089162013
LINC02381	0.685087914457466	0.203207476026038	0.498728222633147
HEXIM2	0.684893992376845	0.207069079398401	0.498848800094135
CCDC189	0.684778763235738	0.237176038328553	0.498920455342391
PIGR	0.68467433977449	0.65941074125638	0.498985396049809
NPTX2	0.684664616156446	0.527799115359856	0.498991443385806
PIK3CD-AS2	0.684526531693178	0.278409506710932	0.499077325631984
EIF3J	0.683978001838288	0.120260244530047	0.499418567830725
AC005632.6	0.683831693567077	0.0332306123886198	0.499509608705423
CHUK	0.683386162162928	0.110919466484816	0.499786899418597
AC147651.1	0.683343007663988	0.0904017592823067	0.499813762567809
PCDHGA5	0.683269856804927	0.156461510593382	0.499859299927562
ADGRG6	0.683193981959302	0.30437902779009	0.499906535452645
AGAP1-IT1	0.68297699212532	0.0826673899426189	0.500041635202763
ETFDH	0.682656439110504	0.116884960010445	0.500241251587202
C1GALT1	0.682412056940352	0.166263098172945	0.500393464361268
AP001527.2	0.682362714757643	0.122661754220037	0.500424200142694
MTLN	0.682336541293588	0.153950118099677	0.500440504305363
AC095055.1	0.682227461456893	0.0527706883297888	0.500508456294843
GNB3	0.682138285978147	0.145034588362397	0.500564012561055
LAGE3	0.681952421400259	0.190411381306604	0.500679817133695
EIF4E2	0.681889784195749	0.0961314606710286	0.50071884716635
AIMP1	0.68187547612158	0.125015621851032	0.500727762946088
SMCR5	0.681859876669382	0.219954265869343	0.500737483522185
IRF7	0.681821006285516	0.231635892664093	0.50076170550534
IBA57	0.681765109023443	0.131076868759754	0.500796538891141
AC025283.2	0.681564549405442	0.0475946008376049	0.500921532354457
AC067852.5	0.681464412160061	0.0683149866470863	0.500983946749022
GEM	0.681424133808369	0.385112854059618	0.501009053005894
RNF14	0.681318494796436	0.133213106216442	0.501074903129126
