method	set	patient	cohort	quartile	cldn4_pct	score
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	LX681	GSE123902	Q3	63.2974316487158	0.284085413509491
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	LX682	GSE123902	Q1	18.7648456057007	-0.0427649123524941
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	LX684	GSE123902	Q4	72.8323699421965	-0.13882515469164
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	LX699	GSE123902	Q1	15.2173913043478	0.062450306159946
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	LX701	GSE123902	Q1	11.1111111111111	-0.317736621599842
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	BRONCHO_11	GSE131907	Q2	80.7881773399015	0.0537061001217813
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	BRONCHO_58	GSE131907	Q2	72.1739130434783	0.17344050976667
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	EBUS_06	GSE131907	Q2	71.1635750421585	0.101012738924025
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	EBUS_10	GSE131907	Q3	84.4686648501363	0.0966036848904008
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	EBUS_12	GSE131907	Q3	88.3268482490272	0.26139703368487
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	EBUS_13	GSE131907	Q1	0.265957446808511	-0.294421242576286
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	EBUS_15	GSE131907	Q1	47.265625	0.0645820899313863
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	EBUS_19	GSE131907	Q4	94.0092165898618	0.186677609931834
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	EBUS_28	GSE131907	Q4	96.3362068965517	-0.103842976943542
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	EBUS_49	GSE131907	Q1	49.1228070175439	-0.222257238335338
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	EBUS_51	GSE131907	Q3	85.3696498054475	0.0895266132389003
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	NS_02	GSE131907	Q1	58.5635359116022	0.0492053312162233
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	NS_03	GSE131907	Q4	93.1441208993734	-0.10139375257048
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	NS_04	GSE131907	Q4	89.3409275834011	0.110224894972493
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	NS_06	GSE131907	Q1	60.2409638554217	-0.185303466466292
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	NS_07	GSE131907	Q4	90.407204385278	0.222604128769107
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	NS_12	GSE131907	Q3	86.3393810032017	0.330780691483899
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	NS_13	GSE131907	Q2	72.4112426035503	-0.00930884972724932
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	NS_16	GSE131907	Q1	11.3924050632911	0.0454679169910215
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	NS_17	GSE131907	Q3	88.2194244604317	0.193825871109331
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	NS_19	GSE131907	Q2	67.1523178807947	0.24552475837435
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	P0031	GSE205335	Q2	59.2476489028213	0.257009518080354
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	P1006	GSE205335	Q3	74.1809672386896	0.0272106049049866
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	P1015	GSE205335	Q1	41.5807560137457	-0.0206187017830246
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	P1016	GSE205335	Q4	82.6461769115442	-0.168127957683337
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	P1017	GSE205335	Q3	64.3183897529735	0.439795115266778
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	P1018	GSE205335	Q3	67.0338983050848	0.260979169798285
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	P1025	GSE205335	Q4	92.8571428571429	-0.0841360085090443
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	P1027	GSE205335	Q3	78.0728376327769	0.152220594444826
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	P1030	GSE205335	Q3	61.6915422885572	0.238598791617339
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	P1037	GSE205335	Q4	86.0528466357941	-0.271390696844106
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	P1056	GSE205335	Q2	49.7066219614418	-0.0583143091715916
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	P1062	GSE205335	Q1	45.2127659574468	-0.110162914967238
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	P1063	GSE205335	Q1	35.1145038167939	-0.318764882220276
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	P1072	GSE205335	Q2	58.8669950738916	-0.130664768888867
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	P1076	GSE205335	Q2	59.3639575971732	-0.0775328904763289
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	P1079	GSE205335	Q2	51.3812154696133	0.0662254534272128
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	P1084	GSE205335	Q4	86.734693877551	0.378098498737411
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	P1089	GSE205335	Q4	87.7704609595484	0.0976503750074753
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	P1090	GSE205335	Q1	38.1625441696113	-0.00822750030327427
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	P1115	GSE205335	Q4	88.8829928362961	-0.129229474220045
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	P1119	GSE205335	Q1	36.088379705401	-0.0383026396626728
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	TD1	GSE189357	Q3	56.1299176578225	0.281821569402526
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	TD2	GSE189357	Q1	35.6255178127589	-0.107153531647345
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	TD3	GSE189357	Q3	48.0421686746988	0.289430275917706
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	TD4	GSE189357	Q1	30.3462321792261	0.0761617416352234
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	TD5	GSE189357	Q2	36.8663594470046	0.272958769491194
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	TD6	GSE189357	Q4	63.5012386457473	-8.42239403247569e-05
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	TD7	GSE189357	Q1	36.6313309776207	-0.130161526798628
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	TD8	GSE189357	Q2	45.3385672227674	-0.0868395031628895
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	TD9	GSE189357	Q4	78.5641235426468	-0.121894016640648
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	LX255B	GSE123902	Q2	35.0877192982456	0.230146842726296
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	LX653	GSE123902	Q4	71.7241379310345	0.208150009250037
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	LX661	GSE123902	Q3	58.974358974359	0.300229227978872
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	LX666	GSE123902	Q3	67.175572519084	0.352084574775853
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	LX675	GSE123902	Q1	31.3915857605178	0.297175965358616
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	LX676	GSE123902	Q2	42.1768707482993	0.306099385233201
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	LX679	GSE123902	Q2	43.2595573440644	0.251081794587587
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	LX680	GSE123902	Q4	73.2558139534884	0.148934072465798
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	LX681	GSE123902	Q3	63.2974316487158	0.245088069777267
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	LX682	GSE123902	Q1	18.7648456057007	0.514498541524274
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	LX684	GSE123902	Q4	72.8323699421965	0.225144736716201
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	LX699	GSE123902	Q1	15.2173913043478	0.287642589545452
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	LX701	GSE123902	Q1	11.1111111111111	0.352792660371857
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	BRONCHO_11	GSE131907	Q2	80.7881773399015	0.336399488499473
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	BRONCHO_58	GSE131907	Q2	72.1739130434783	0.42819246161284
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	EBUS_06	GSE131907	Q2	71.1635750421585	-0.0457407515956125
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	EBUS_10	GSE131907	Q3	84.4686648501363	0.336148576431115
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	EBUS_12	GSE131907	Q3	88.3268482490272	0.473866251035132
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	EBUS_13	GSE131907	Q1	0.265957446808511	0.152473240830841
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	EBUS_15	GSE131907	Q1	47.265625	0.341878508713432
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	EBUS_19	GSE131907	Q4	94.0092165898618	0.300091946550077
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	EBUS_28	GSE131907	Q4	96.3362068965517	0.280513587540682
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	EBUS_49	GSE131907	Q1	49.1228070175439	-0.0613086610119983
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	EBUS_51	GSE131907	Q3	85.3696498054475	0.345951032405486
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	NS_02	GSE131907	Q1	58.5635359116022	0.189804971156173
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	NS_03	GSE131907	Q4	93.1441208993734	0.174434523896449
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	NS_04	GSE131907	Q4	89.3409275834011	0.25961575495505
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	NS_06	GSE131907	Q1	60.2409638554217	0.338095630533008
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	NS_07	GSE131907	Q4	90.407204385278	0.0185213492654196
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	NS_12	GSE131907	Q3	86.3393810032017	0.0715506462335681
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	NS_13	GSE131907	Q2	72.4112426035503	0.216982501467629
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	NS_16	GSE131907	Q1	11.3924050632911	0.393281841531219
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	NS_17	GSE131907	Q3	88.2194244604317	0.172024131288007
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	NS_19	GSE131907	Q2	67.1523178807947	0.344038174482615
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	P0031	GSE205335	Q2	59.2476489028213	0.131089596037959
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	P1006	GSE205335	Q3	74.1809672386896	0.00656968762344831
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	P1015	GSE205335	Q1	41.5807560137457	0.359544878702813
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	P1016	GSE205335	Q4	82.6461769115442	-0.0859316230391266
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	P1017	GSE205335	Q3	64.3183897529735	0.407371443538069
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	P1018	GSE205335	Q3	67.0338983050848	0.460324985318398
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	P1025	GSE205335	Q4	92.8571428571429	0.204197354045551
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	P1027	GSE205335	Q3	78.0728376327769	0.464583984051709
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	P1030	GSE205335	Q3	61.6915422885572	0.228171128140606
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	P1037	GSE205335	Q4	86.0528466357941	0.129827087340924
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	P1056	GSE205335	Q2	49.7066219614418	0.184727385853915
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	P1062	GSE205335	Q1	45.2127659574468	0.351682587167048
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	P1063	GSE205335	Q1	35.1145038167939	0.321498700561245
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	P1072	GSE205335	Q2	58.8669950738916	-0.0316921348127802
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	P1076	GSE205335	Q2	59.3639575971732	0.448768863391499
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	P1079	GSE205335	Q2	51.3812154696133	0.479748171459149
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	P1084	GSE205335	Q4	86.734693877551	0.326588062277172
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	P1089	GSE205335	Q4	87.7704609595484	0.0183824569880603
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	P1090	GSE205335	Q1	38.1625441696113	0.476468207309115
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	P1115	GSE205335	Q4	88.8829928362961	-0.0543626936091498
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	P1119	GSE205335	Q1	36.088379705401	0.453761476156141
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	TD1	GSE189357	Q3	56.1299176578225	0.334732864261841
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	TD2	GSE189357	Q1	35.6255178127589	0.227510011259761
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	TD3	GSE189357	Q3	48.0421686746988	0.221099711233542
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	TD4	GSE189357	Q1	30.3462321792261	0.177078019483889
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	TD5	GSE189357	Q2	36.8663594470046	0.344780607584064
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	TD6	GSE189357	Q4	63.5012386457473	0.161655127660366
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	TD7	GSE189357	Q1	36.6313309776207	0.336320810027809
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	TD8	GSE189357	Q2	45.3385672227674	0.165293332415344
ssgsea	HALLMARK_INTERFERON_ALPHA_RESPONSE	TD9	GSE189357	Q4	78.5641235426468	0.180028698118956
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	LX255B	GSE123902	Q2	35.0877192982456	0.259777507224454
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	LX653	GSE123902	Q4	71.7241379310345	0.236242407970942
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	LX661	GSE123902	Q3	58.974358974359	0.308305561283981
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	LX666	GSE123902	Q3	67.175572519084	0.285834082293696
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	LX675	GSE123902	Q1	31.3915857605178	0.311207088242559
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	LX676	GSE123902	Q2	42.1768707482993	0.331747948849381
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	LX679	GSE123902	Q2	43.2595573440644	0.24782886262197
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	LX680	GSE123902	Q4	73.2558139534884	0.134020412392365
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	LX681	GSE123902	Q3	63.2974316487158	0.195833343749577
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	LX682	GSE123902	Q1	18.7648456057007	0.503562909069792
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	LX684	GSE123902	Q4	72.8323699421965	0.217898670974987
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	LX699	GSE123902	Q1	15.2173913043478	0.31740851734817
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	LX701	GSE123902	Q1	11.1111111111111	0.352327564990543
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	BRONCHO_11	GSE131907	Q2	80.7881773399015	0.297570149619315
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	BRONCHO_58	GSE131907	Q2	72.1739130434783	0.386568243913849
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	EBUS_06	GSE131907	Q2	71.1635750421585	-0.0519092716606018
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	EBUS_10	GSE131907	Q3	84.4686648501363	0.294921409001674
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	EBUS_12	GSE131907	Q3	88.3268482490272	0.396750297539546
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	EBUS_13	GSE131907	Q1	0.265957446808511	0.110594385979798
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	EBUS_15	GSE131907	Q1	47.265625	0.247227403194188
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	EBUS_19	GSE131907	Q4	94.0092165898618	0.281147288029553
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	EBUS_28	GSE131907	Q4	96.3362068965517	0.251332250464777
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	EBUS_49	GSE131907	Q1	49.1228070175439	0.0071089247968436
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	EBUS_51	GSE131907	Q3	85.3696498054475	0.308272096533167
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	NS_02	GSE131907	Q1	58.5635359116022	0.201972970345655
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	NS_03	GSE131907	Q4	93.1441208993734	0.158323810751272
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	NS_04	GSE131907	Q4	89.3409275834011	0.206678390553076
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	NS_06	GSE131907	Q1	60.2409638554217	0.296574402253786
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	NS_07	GSE131907	Q4	90.407204385278	0.0353969087252572
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	NS_12	GSE131907	Q3	86.3393810032017	0.114106158308511
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	NS_13	GSE131907	Q2	72.4112426035503	0.178484646787628
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	NS_16	GSE131907	Q1	11.3924050632911	0.316800466838705
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	NS_17	GSE131907	Q3	88.2194244604317	0.12466759566152
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	NS_19	GSE131907	Q2	67.1523178807947	0.287017292980604
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	P0031	GSE205335	Q2	59.2476489028213	0.204110813653
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	P1006	GSE205335	Q3	74.1809672386896	0.00188420877434271
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	P1015	GSE205335	Q1	41.5807560137457	0.259409725232227
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	P1016	GSE205335	Q4	82.6461769115442	-0.0645326172161491
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	P1017	GSE205335	Q3	64.3183897529735	0.352335216333171
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	P1018	GSE205335	Q3	67.0338983050848	0.424393284682966
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	P1025	GSE205335	Q4	92.8571428571429	0.0985128806807673
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	P1027	GSE205335	Q3	78.0728376327769	0.421516039961513
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	P1030	GSE205335	Q3	61.6915422885572	0.198623059891149
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	P1037	GSE205335	Q4	86.0528466357941	0.108619726908801
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	P1056	GSE205335	Q2	49.7066219614418	0.141123677053379
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	P1062	GSE205335	Q1	45.2127659574468	0.360986795368048
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	P1063	GSE205335	Q1	35.1145038167939	0.373909114859618
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	P1072	GSE205335	Q2	58.8669950738916	-0.0345001765989314
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	P1076	GSE205335	Q2	59.3639575971732	0.325191116911061
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	P1079	GSE205335	Q2	51.3812154696133	0.381179527703438
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	P1084	GSE205335	Q4	86.734693877551	0.277498376137313
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	P1089	GSE205335	Q4	87.7704609595484	-0.000280184670561666
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	P1090	GSE205335	Q1	38.1625441696113	0.367243816666561
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	P1115	GSE205335	Q4	88.8829928362961	-0.0464251571197756
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	P1119	GSE205335	Q1	36.088379705401	0.367855599680143
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	TD1	GSE189357	Q3	56.1299176578225	0.343814389705632
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	TD2	GSE189357	Q1	35.6255178127589	0.281317831463363
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	TD3	GSE189357	Q3	48.0421686746988	0.245841775032452
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	TD4	GSE189357	Q1	30.3462321792261	0.241436174324726
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	TD5	GSE189357	Q2	36.8663594470046	0.369319892900776
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	TD6	GSE189357	Q4	63.5012386457473	0.188745729569491
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	TD7	GSE189357	Q1	36.6313309776207	0.359491534876447
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	TD8	GSE189357	Q2	45.3385672227674	0.215797255437389
ssgsea	HALLMARK_INTERFERON_GAMMA_RESPONSE	TD9	GSE189357	Q4	78.5641235426468	0.248711587499079
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	LX255B	GSE123902	Q2	35.0877192982456	0.606191155489684
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	LX653	GSE123902	Q4	71.7241379310345	0.586459111697875
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	LX661	GSE123902	Q3	58.974358974359	0.647080798725643
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	LX666	GSE123902	Q3	67.175572519084	0.701833199557243
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	LX675	GSE123902	Q1	31.3915857605178	0.643570323777921
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	LX676	GSE123902	Q2	42.1768707482993	0.590521543525979
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	LX679	GSE123902	Q2	43.2595573440644	0.710563991982475
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	LX680	GSE123902	Q4	73.2558139534884	0.561716560926866
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	LX681	GSE123902	Q3	63.2974316487158	0.407558103002963
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	LX682	GSE123902	Q1	18.7648456057007	0.760948219295328
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	LX684	GSE123902	Q4	72.8323699421965	0.601922865777114
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	LX699	GSE123902	Q1	15.2173913043478	0.643174037610571
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	LX701	GSE123902	Q1	11.1111111111111	0.713289237631708
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	BRONCHO_11	GSE131907	Q2	80.7881773399015	0.575034703783343
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	BRONCHO_58	GSE131907	Q2	72.1739130434783	0.741476266601657
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	EBUS_06	GSE131907	Q2	71.1635750421585	0.235275915311977
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	EBUS_10	GSE131907	Q3	84.4686648501363	0.596895407515775
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	EBUS_12	GSE131907	Q3	88.3268482490272	0.714208390721466
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	EBUS_13	GSE131907	Q1	0.265957446808511	0.555353571687557
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	EBUS_15	GSE131907	Q1	47.265625	0.701416840841138
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	EBUS_19	GSE131907	Q4	94.0092165898618	0.566561247079299
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	EBUS_28	GSE131907	Q4	96.3362068965517	0.625346464795538
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	EBUS_49	GSE131907	Q1	49.1228070175439	0.390884667242475
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	EBUS_51	GSE131907	Q3	85.3696498054475	0.56568771942818
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	NS_02	GSE131907	Q1	58.5635359116022	0.500312189671337
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	NS_03	GSE131907	Q4	93.1441208993734	0.65644333891363
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	NS_04	GSE131907	Q4	89.3409275834011	0.563426843726604
