interaction_name	pathway_name	annotation	ligand	receptor	ligand_genes	receptor_genes	ligand_class	pair_origin	method	n_sender_high	n_receiver_high	ligand_mean_high	receptor_mean_high	ligand_prop_high	receptor_prop_high	detected_high	score_high	n_sender_low	n_receiver_low	ligand_mean_low	receptor_mean_low	ligand_prop_low	receptor_prop_low	detected_low	score_low	delta	pass_either	cohort	patient	destination	rule
COL4A3_CD44	COLLAGEN	ECM-Receptor	COL4A3	CD44	COL4A3	CD44	other	cellchatdb_v2	cellchat	11	1142	0.37336793541908264	1.0299708843231201	0.3636363744735718	0.6891418695449829	True	0.43474600648822026	11	1142	0.1289612501859665	1.0299708843231201	0.27272728085517883	0.6891418695449829	True	0.2098938144519005	0.22485219203631976	True	GSE241934_IIT	P531	B	tertile
COL4A4_CD44	COLLAGEN	ECM-Receptor	COL4A4	CD44	COL4A4	CD44	other	cellchatdb_v2	cellchat	11	1142	0.0	1.0299708843231201	0.09090909361839294	0.6891418695449829	False	0.0	11	1142	0.12643970549106598	1.0299708843231201	0.27272728085517883	0.6891418695449829	True	0.20663785829208806	-0.20663785829208806	True	GSE241934_IIT	P531	B	tertile
COL6A1_CD44	COLLAGEN	ECM-Receptor	COL6A1	CD44	COL6A1	CD44	other	cellchatdb_v2	cellchat	11	1142	0.10377658158540726	1.0299708843231201	0.1818181872367859	0.6891418695449829	True	0.17612320350209956	11	1142	0.0	1.0299708843231201	0.09090909361839294	0.6891418695449829	False	0.0	0.17612320350209956	True	GSE241934_IIT	P531	B	tertile
COL9A2_CD44	COLLAGEN	ECM-Receptor	COL9A2	CD44	COL9A2	CD44	other	cellchatdb_v2	cellchat	11	1142	0.040793079882860184	1.0299708843231201	0.1818181872367859	0.6891418695449829	True	0.07751746998839494	11	1142	0.0	1.0299708843231201	0.0	0.6891418695449829	False	0.0	0.07751746998839494	True	GSE241934_IIT	P531	B	tertile
LAMA3_CD44	LAMININ	ECM-Receptor	LAMA3	CD44	LAMA3	CD44	other	cellchatdb_v2	cellchat	11	1142	0.07422803342342377	1.0299708843231201	0.1818181872367859	0.6891418695449829	True	0.1326261659846241	11	1142	0.0	1.0299708843231201	0.09090909361839294	0.6891418695449829	False	0.0	0.1326261659846241	True	GSE241934_IIT	P531	B	tertile
LAMA5_CD44	LAMININ	ECM-Receptor	LAMA5	CD44	LAMA5	CD44	other	cellchatdb_v2	cellchat	11	1142	0.13778746128082275	1.0299708843231201	0.27272728085517883	0.6891418695449829	True	0.22108318852579226	11	1142	0.04338337853550911	1.0299708843231201	0.1818181872367859	0.6891418695449829	True	0.08203591108786747	0.13904727743792478	True	GSE241934_IIT	P531	B	tertile
LAMB2_CD44	LAMININ	ECM-Receptor	LAMB2	CD44	LAMB2	CD44	other	cellchatdb_v2	cellchat	11	1142	0.29435527324676514	1.0299708843231201	0.3636363744735718	0.6891418695449829	True	0.3774724933472569	11	1142	0.3120766878128052	1.0299708843231201	0.3636363744735718	0.6891418695449829	True	0.3913053338968688	-0.013832840549611869	True	GSE241934_IIT	P531	B	tertile
LAMB3_CD44	LAMININ	ECM-Receptor	LAMB3	CD44	LAMB3	CD44	other	cellchatdb_v2	cellchat	11	1142	0.13778746128082275	1.0299708843231201	0.27272728085517883	0.6891418695449829	True	0.22108318852579226	11	1142	0.3535410165786743	1.0299708843231201	0.3636363744735718	0.6891418695449829	True	0.4213880126516687	-0.20030482412587644	True	GSE241934_IIT	P531	B	tertile
LAMC2_CD44	LAMININ	ECM-Receptor	LAMC2	CD44	LAMC2	CD44	other	cellchatdb_v2	cellchat	11	1142	0.27010318636894226	1.0299708843231201	0.3636363744735718	0.6891418695449829	True	0.35749034100705185	11	1142	0.29642364382743835	1.0299708843231201	0.3636363744735718	0.6891418695449829	True	0.37911932794328906	-0.021628986936237216	True	GSE241934_IIT	P531	B	tertile
THBS1_CD47	THBS	ECM-Receptor	THBS1	CD47	THBS1	CD47	other	cellchatdb_v2	cellchat	11	1142	0.13001087307929993	0.6726940274238586	0.27272728085517883	0.5464097857475281	True	0.1488746542346922	11	1142	0.6796047687530518	0.6726940274238586	0.5454545617103577	0.5464097857475281	True	0.47762460849762217	-0.32874995426292997	True	GSE241934_IIT	P531	B	tertile
THBS3_CD47	THBS	ECM-Receptor	THBS3	CD47	THBS3	CD47	other	cellchatdb_v2	cellchat	11	1142	0.040793079882860184	0.6726940274238586	0.1818181872367859	0.5464097857475281	True	0.05202714162924196	11	1142	0.0	0.6726940274238586	0.09090909361839294	0.5464097857475281	False	0.0	0.05202714162924196	True	GSE241934_IIT	P531	B	tertile
APP_CD74	APP	Cell-Cell Contact	APP	CD74	APP	CD74	other	cellchatdb_v2	cellchat	11	1142	1.4470648765563965	5.355428218841553	0.8181818127632141	1.0	True	0.9393913833589053	11	1142	0.9953722357749939	5.355428218841553	0.7272727489471436	1.0	True	0.9142461875563306	0.025145195802574682	True	GSE241934_IIT	P531	B	tertile
CD99_CD99	CD99	Cell-Cell Contact	CD99	CD99	CD99	CD99	other	cellchatdb_v2	cellchat	11	1142	0.6468861103057861	1.077672004699707	0.6363636255264282	0.6978984475135803	True	0.5823347832681453	11	1142	0.32659244537353516	1.077672004699707	0.4545454680919647	0.6978984475135803	True	0.4131176666636131	0.16921711660453215	True	GSE241934_IIT	P531	B	tertile
ICAM1_ITGAL	ICAM	Cell-Cell Contact	ICAM1	ITGAL	ICAM1	ITGAL	other	cellchatdb_v2	cellchat	11	1142	0.8167539238929749	0.07536592334508896	0.5454545617103577	0.1733800321817398	True	0.10961592057873303	11	1142	1.309531569480896	0.07536592334508896	0.8181818127632141	0.1733800321817398	True	0.16484889888848483	-0.05523297830975181	True	GSE241934_IIT	P531	B	tertile
HLA-G_LILRB1	MHC-I	Cell-Cell Contact	HLA-G	LILRB1	HLA-G	LILRB1	inhibitory	cellchatdb_v2	cellchat	11	1142	0.0	0.07732546329498291	0.0	0.17425569891929626	False	0.0	11	1142	0.1628047674894333	0.07732546329498291	0.27272728085517883	0.17425569891929626	True	0.02455955005024481	-0.02455955005024481	True	GSE241934_IIT	P531	B	tertile
HLA-F_LILRB1	MHC-I	Cell-Cell Contact	HLA-F	LILRB1	HLA-F	LILRB1	inhibitory	cellchatdb_v2	cellchat	11	1142	0.3864165246486664	0.07732546329498291	0.4545454680919647	0.17425569891929626	True	0.056389835427822395	11	1142	0.8222181797027588	0.07732546329498291	0.6363636255264282	0.17425569891929626	True	0.11281199117302043	-0.05642215574519804	True	GSE241934_IIT	P531	B	tertile
MPZL1_MPZL1	MPZ	Cell-Cell Contact	MPZL1	MPZL1	MPZL1	MPZL1	other	cellchatdb_v2	cellchat	11	1142	0.13001087307929993	0.04411081597208977	0.27272728085517883	0.14448335766792297	True	0.011339707540385574	11	1142	0.2791351079940796	0.04411081597208977	0.4545454680919647	0.14448335766792297	True	0.024033901788772592	-0.012694194248387018	True	GSE241934_IIT	P531	B	tertile
DLL4_NOTCH2	NOTCH	Cell-Cell Contact	DLL4	NOTCH2	DLL4	NOTCH2	other	cellchatdb_v2	cellchat	11	1142	0.17800460755825043	0.013955236412584782	0.27272728085517883	0.11558669060468674	True	0.004943631846053917	11	1142	0.07503728568553925	0.013955236412584782	0.1818181872367859	0.11558669060468674	True	0.0020899490880299256	0.002853682758023991	True	GSE241934_IIT	P531	B	tertile
JAG1_NOTCH2	NOTCH	Cell-Cell Contact	JAG1	NOTCH2	JAG1	NOTCH2	other	cellchatdb_v2	cellchat	11	1142	0.0833500400185585	0.013955236412584782	0.1818181872367859	0.11558669060468674	True	0.0023209397342319115	11	1142	0.05392395332455635	0.013955236412584782	0.1818181872367859	0.11558669060468674	True	0.0015027812833887163	0.0008181584508431953	True	GSE241934_IIT	P531	B	tertile
CD55_ADGRE5	ADGRE	Cell-Cell Contact	CD55	ADGRE5	CD55	ADGRE5	other	cellchatdb_v2	cellchat	11	1142	1.5721116065979004	0.2212308794260025	1.0	0.27495622634887695	True	0.41023800863946025	11	1142	1.6326602697372437	0.2212308794260025	0.7272727489471436	0.27495622634887695	True	0.41941130979978913	-0.009173301160328884	True	GSE241934_IIT	P531	B	tertile
LPAR3_ADGRE5	ADGRE	Cell-Cell Contact	LPAR3	ADGRE5	LPAR3	ADGRE5	other	cellchatdb_v2	cellchat	11	1142	0.07419974356889725	0.2212308794260025	0.1818181872367859	0.27495622634887695	True	0.03178696551548671	11	1142	0.0	0.2212308794260025	0.0	0.27495622634887695	False	0.0	0.03178696551548671	True	GSE241934_IIT	P531	B	tertile
SFTPD_ADGRE5	ADGRE	Cell-Cell Contact	SFTPD	ADGRE5	SFTPD	ADGRE5	other	cellchatdb_v2	cellchat	11	1142	0.45575299859046936	0.2212308794260025	0.3636363744735718	0.27495622634887695	True	0.16781319356358776	11	1142	0.7574147582054138	0.2212308794260025	0.4545454680919647	0.27495622634887695	True	0.25100761912943526	-0.0831944255658475	True	GSE241934_IIT	P531	B	tertile
Q9HDB5_CLSTN1	NRXN	Cell-Cell Contact	NRXN3	CLSTN1	NRXN3	CLSTN1	other	cellchatdb_v2	cellchat	11	1142	0.0	0.024752169847488403	0.0	0.12609456479549408	False	0.0	11	1142	0.05392395332455635	0.024752169847488403	0.1818181872367859	0.12609456479549408	True	0.0026623626067575727	-0.0026623626067575727	True	GSE241934_IIT	P531	B	tertile
LGALS9_P4HB	GALECTIN	Secreted Signaling	LGALS9	P4HB	LGALS9	P4HB	inhibitory	cellchatdb_v2	cellchat	11	1142	0.28265511989593506	0.23343680799007416	0.3636363744735718	0.2854641079902649	True	0.11657984926926838	11	1142	0.08507604897022247	0.23343680799007416	0.27272728085517883	0.2854641079902649	True	0.038202373412710086	0.0783774758565583	True	GSE241934_IIT	P531	B	tertile
PPIA_BSG	CypA	Secreted Signaling	PPIA	BSG	PPIA	BSG	other	cellchatdb_v2	cellchat	11	1142	2.3347842693328857	0.3662647008895874	0.9090909361839294	0.37828370928764343	True	0.6310368991850809	11	1142	2.393862247467041	0.3662647008895874	0.9090909361839294	0.37828370928764343	True	0.6368356813172568	-0.005798782132175884	True	GSE241934_IIT	P531	B	tertile
HLA-F_LILRB1	MHC_I	Signaling by HLA	HLA-F	LILRB1	HLA-F	LILRB1	inhibitory	cellphonedb_v5_interactors	liana_cpdb	11	1142	0.4267696142196655	0.19577692449092865	0.4545454680919647	0.17425569891929626	True	0.3112732693552971	11	1142	0.8468312621116638	0.19577692449092865	0.6363636255264282	0.17425569891929626	True	0.5213040933012962	-0.21003082394599915	True	GSE241934_IIT	P531	B	tertile
HLA-G_LILRB1	MHC_I	Signaling by HLA	HLA-G	LILRB1	HLA-G	LILRB1	inhibitory	cellphonedb_v5_interactors	liana_cpdb	11	1142	0.0	0.19577692449092865	0.0	0.17425569891929626	False	0.0	11	1142	0.32487621903419495	0.19577692449092865	0.27272728085517883	0.17425569891929626	True	0.2603265717625618	-0.2603265717625618	True	GSE241934_IIT	P531	B	tertile
HLA-E_VSIR	MHC_I_partial		HLA-E	VSIR	HLA-E	VSIR	inhibitory	cellphonedb_v5_interactors	liana_cpdb	11	1142	1.605140209197998	0.177919402718544	1.0	0.14886164665222168	True	0.891529805958271	11	1142	1.735602617263794	0.177919402718544	0.9090909361839294	0.14886164665222168	True	0.956761009991169	-0.06523120403289795	True	GSE241934_IIT	P531	B	tertile
HLA-F_VSIR	MHC_I_partial		HLA-F	VSIR	HLA-F	VSIR	inhibitory	cellphonedb_v5_interactors	liana_cpdb	11	1142	0.4267696142196655	0.177919402718544	0.4545454680919647	0.14886164665222168	True	0.30234450846910477	11	1142	0.8468312621116638	0.177919402718544	0.6363636255264282	0.14886164665222168	True	0.5123753324151039	-0.21003082394599915	True	GSE241934_IIT	P531	B	tertile
CCL5_CCR1	T_recruit	Signaling by Chemokines	CCL5	CCR1	CCL5	CCR1	recruit	cellphonedb_v5_interactors	liana_cpdb	11	1142	0.0	0.15008510649204254	0.0	0.10858143866062164	False	0.0	11	1142	0.2370220124721527	0.15008510649204254	0.1818181872367859	0.10858143866062164	True	0.19355355948209763	-0.19355355948209763	True	GSE241934_IIT	P531	B	tertile
CXCL10_CXCR3	T_recruit	Signaling by Chemokines	CXCL10	CXCR3	CXCL10	CXCR3	recruit	cellphonedb_v5_interactors	liana_cpdb	11	1142	0.0	0.2690381705760956	0.0	0.20840629935264587	False	0.0	11	1142	0.5588671565055847	0.2690381705760956	0.3636363744735718	0.20840629935264587	True	0.41395266354084015	-0.41395266354084015	True	GSE241934_IIT	P531	B	tertile
CXCL9_CXCR3	T_recruit	Signaling by Chemokines	CXCL9	CXCR3	CXCL9	CXCR3	recruit	cellphonedb_v5_interactors	liana_cpdb	11	1142	0.0	0.2690381705760956	0.0	0.20840629935264587	False	0.0	11	1142	0.09688963741064072	0.2690381705760956	0.1818181872367859	0.20840629935264587	True	0.18296390399336815	-0.18296390399336815	True	GSE241934_IIT	P531	B	tertile
APP_CD74	other	Signaling by Amyloid-beta precursor protein	APP	CD74	APP	CD74	other	cellphonedb_v5_interactors	liana_cpdb	11	1142	1.4128382205963135	5.341145992279053	0.8181818127632141	1.0	True	3.376992106437683	11	1142	1.0344524383544922	5.341145992279053	0.7272727489471436	1.0	True	3.1877992153167725	0.18919289112091064	True	GSE241934_IIT	P531	B	tertile
BAG6_NCR3	other		BAG6	NCR3	BAG6	NCR3	other	cellphonedb_v5_interactors	liana_cpdb	11	1142	0.36777669191360474	0.38866764307022095	0.4545454680919647	0.30647987127304077	True	0.37822216749191284	11	1142	0.49237242341041565	0.38866764307022095	0.6363636255264282	0.30647987127304077	True	0.4405200332403183	-0.06229786574840546	True	GSE241934_IIT	P531	B	tertile
CCL20_CCR6	other	Signaling by Chemokines	CCL20	CCR6	CCL20	CCR6	other	cellphonedb_v5_interactors	liana_cpdb	11	1142	0.0	0.44668328762054443	0.0	0.3309982419013977	False	0.0	11	1142	0.36940842866897583	0.44668328762054443	0.1818181872367859	0.3309982419013977	True	0.40804585814476013	-0.40804585814476013	True	GSE241934_IIT	P531	B	tertile
CD44_TYROBP	other		CD44	TYROBP	CD44	TYROBP	other	cellphonedb_v5_interactors	liana_cpdb	11	1142	0.5419726967811584	0.13588911294937134	0.3636363744735718	0.11295972019433975	True	0.3389309048652649	11	1142	0.8053291440010071	0.13588911294937134	0.6363636255264282	0.11295972019433975	True	0.4706091284751892	-0.13167822360992432	True	GSE241934_IIT	P531	B	tertile
CD52_SIGLEC10	other		CD52	SIGLEC10	CD52	SIGLEC10	other	cellphonedb_v5_interactors	liana_cpdb	11	1142	0.0	0.2949821650981903	0.0	0.25043782591819763	False	0.0	11	1142	0.20301012694835663	0.2949821650981903	0.1818181872367859	0.25043782591819763	True	0.24899614602327347	-0.24899614602327347	True	GSE241934_IIT	P531	B	tertile
CD55_ADGRE5	other		CD55	ADGRE5	CD55	ADGRE5	other	cellphonedb_v5_interactors	liana_cpdb	11	1142	1.5762346982955933	0.3484233617782593	1.0	0.27495622634887695	True	0.9623290300369263	11	1142	1.6417938470840454	0.3484233617782593	0.7272727489471436	0.27495622634887695	True	0.9951086044311523	-0.032779574394226074	True	GSE241934_IIT	P531	B	tertile
CDH1_ITGAE+ITGB7	other	Adhesion by Cadherin	CDH1	ITGAE+ITGB7	CDH1	ITGAE|ITGB7	barrier|inhibitory	cellphonedb_v5_interactors	liana_cpdb	11	1142	0.5319754481315613	0.2004094123840332	0.4545454680919647	0.17162872850894928	True	0.36619243025779724	11	1142	0.8397128582000732	0.2004094123840332	0.8181818127632141	0.17162872850894928	True	0.5200611352920532	-0.15386870503425598	True	GSE241934_IIT	P531	B	tertile
DAGLB_CNR2	other	Signaling by Arachidonoylglycerol	DAGLB	CNR2	DAGLB	CNR2	other	cellphonedb_v5_interactors	liana_cpdb	11	1142	0.03337615728378296	0.15387888252735138	0.09090909361839294	0.13134850561618805	False	0.0	11	1142	0.1724550575017929	0.15387888252735138	0.1818181872367859	0.13134850561618805	True	0.16316697001457214	-0.16316697001457214	True	GSE241934_IIT	P531	B	tertile
DHCR7_NR1H2	other	Signaling by Cholesterol/Desmosterol	DHCR7	NR1H2	DHCR7	NR1H2	other	cellphonedb_v5_interactors	liana_cpdb	11	1142	0.03337615728378296	0.44238707423210144	0.09090909361839294	0.3590192496776581	False	0.0	11	1142	0.14893053472042084	0.44238707423210144	0.1818181872367859	0.3590192496776581	True	0.29565880447626114	-0.29565880447626114	True	GSE241934_IIT	P531	B	tertile
DLL4_NOTCH2	other	Signaling by Notch	DLL4	NOTCH2	DLL4	NOTCH2	other	cellphonedb_v5_interactors	liana_cpdb	11	1142	0.290401816368103	0.13165348768234253	0.27272728085517883	0.11558669060468674	True	0.21102765202522278	11	1142	0.17524923384189606	0.13165348768234253	0.1818181872367859	0.11558669060468674	True	0.1534513607621193	0.057576291263103485	True	GSE241934_IIT	P531	B	tertile
F11R_ITGAL+ITGB2	other	Adhesion by Prothrombin	F11R	ITGAL+ITGB2	F11R	ITGAL|ITGB2	barrier	cellphonedb_v5_interactors	liana_cpdb	11	1142	0.9057930111885071	0.19177575409412384	0.8181818127632141	0.1733800321817398	True	0.5487843826413155	11	1142	0.7865575551986694	0.19177575409412384	0.7272727489471436	0.1733800321817398	True	0.48916665464639664	0.05961772799491882	True	GSE241934_IIT	P531	B	tertile
FN1_ITGA4+ITGB1	other	Adhesion by Fibronectin	FN1	ITGA4+ITGB1	FN1	ITGA4|ITGB1	other	cellphonedb_v5_interactors	liana_cpdb	11	1142	0.3149506747722626	0.6565153002738953	0.1818181872367859	0.4334500730037689	True	0.4857329875230789	11	1142	0.694905698299408	0.6565153002738953	0.4545454680919647	0.4334500730037689	True	0.6757104992866516	-0.1899775117635727	True	GSE241934_IIT	P531	B	tertile
FN1_ITGA4+ITGB7	other	Adhesion by Fibronectin	FN1	ITGA4+ITGB7	FN1	ITGA4|ITGB7	other	cellphonedb_v5_interactors	liana_cpdb	11	1142	0.3149506747722626	0.37265393137931824	0.1818181872367859	0.29772329330444336	True	0.3438023030757904	11	1142	0.694905698299408	0.37265393137931824	0.4545454680919647	0.29772329330444336	True	0.5337798148393631	-0.1899775117635727	True	GSE241934_IIT	P531	B	tertile
ICAM1_ITGAL	other	Adhesion by ICAM	ICAM1	ITGAL	ICAM1	ITGAL	other	cellphonedb_v5_interactors	liana_cpdb	11	1142	0.8860746026039124	0.19177575409412384	0.5454545617103577	0.1733800321817398	True	0.5389251783490181	11	1142	1.361868977546692	0.19177575409412384	0.8181818127632141	0.1733800321817398	True	0.7768223658204079	-0.23789718747138977	True	GSE241934_IIT	P531	B	tertile
ICAM1_ITGAL+ITGB2	other	Adhesion by ICAM	ICAM1	ITGAL+ITGB2	ICAM1	ITGAL|ITGB2	other	cellphonedb_v5_interactors	liana_cpdb	11	1142	0.8860746026039124	0.19177575409412384	0.5454545617103577	0.1733800321817398	True	0.5389251783490181	11	1142	1.361868977546692	0.19177575409412384	0.8181818127632141	0.1733800321817398	True	0.7768223658204079	-0.23789718747138977	True	GSE241934_IIT	P531	B	tertile
ICAM2_ITGAL+ITGB2	other	Adhesion by ICAM	ICAM2	ITGAL+ITGB2	ICAM2	ITGAL|ITGB2	other	cellphonedb_v5_interactors	liana_cpdb	11	1142	0.0	0.19177575409412384	0.0	0.1733800321817398	False	0.0	11	1142	0.11915088444948196	0.19177575409412384	0.1818181872367859	0.1733800321817398	True	0.1554633192718029	-0.1554633192718029	True	GSE241934_IIT	P531	B	tertile
ICAM3_ITGAL+ITGB2	other	Adhesion by ICAM	ICAM3	ITGAL+ITGB2	ICAM3	ITGAL|ITGB2	other	cellphonedb_v5_interactors	liana_cpdb	11	1142	0.0	0.19177575409412384	0.0	0.1733800321817398	False	0.0	11	1142	0.10741429030895233	0.19177575409412384	0.1818181872367859	0.1733800321817398	True	0.14959502220153809	-0.14959502220153809	True	GSE241934_IIT	P531	B	tertile
ICAM4_ITGAL+ITGB2	other	Adhesion by ICAM	ICAM4	ITGAL+ITGB2	ICAM4	ITGAL|ITGB2	other	cellphonedb_v5_interactors	liana_cpdb	11	1142	0.20481833815574646	0.19177575409412384	0.3636363744735718	0.1733800321817398	True	0.19829704612493515	11	1142	0.18463672697544098	0.19177575409412384	0.27272728085517883	0.1733800321817398	True	0.1882062405347824	0.01009080559015274	True	GSE241934_IIT	P531	B	tertile
ITGAV+ITGB1_ADGRE5	other	Signaling by Integrin	ITGAV+ITGB1	ADGRE5	ITGAV|ITGB1	ADGRE5	other	cellphonedb_v5_interactors	liana_cpdb	11	1142	0.12892751395702362	0.3484233617782593	0.1818181872367859	0.27495622634887695	True	0.23867543786764145	11	1142	0.26412373781204224	0.3484233617782593	0.4545454680919647	0.27495622634887695	True	0.30627354979515076	-0.06759811192750931	True	GSE241934_IIT	P531	B	tertile
ITGAV+ITGB3_ADGRE5	other	Signaling by Integrin	ITGAV+ITGB3	ADGRE5	ITGAV|ITGB3	ADGRE5	other	cellphonedb_v5_interactors	liana_cpdb	11	1142	0.06070888042449951	0.3484233617782593	0.09090909361839294	0.27495622634887695	False	0.0	11	1142	0.10206735879182816	0.3484233617782593	0.1818181872367859	0.27495622634887695	True	0.22524536028504372	-0.22524536028504372	True	GSE241934_IIT	P531	B	tertile
JAG1_CD46	other		JAG1	CD46	JAG1	CD46	other	cellphonedb_v5_interactors	liana_cpdb	11	1142	0.253163605928421	0.3458118736743927	0.1818181872367859	0.29334500432014465	True	0.29948773980140686	11	1142	0.12786860764026642	0.3458118736743927	0.1818181872367859	0.29334500432014465	True	0.23684024065732956	0.0626474991440773	True	GSE241934_IIT	P531	B	tertile
JAG1_NOTCH2	other	Signaling by Notch	JAG1	NOTCH2	JAG1	NOTCH2	other	cellphonedb_v5_interactors	liana_cpdb	11	1142	0.253163605928421	0.13165348768234253	0.1818181872367859	0.11558669060468674	True	0.19240854680538177	11	1142	0.12786860764026642	0.13165348768234253	0.1818181872367859	0.11558669060468674	True	0.12976104766130447	0.0626474991440773	True	GSE241934_IIT	P531	B	tertile
LGALS9_P4HB	other	Signaling by Galectin	LGALS9	P4HB	LGALS9	P4HB	inhibitory	cellphonedb_v5_interactors	liana_cpdb	11	1142	0.3750239610671997	0.3417406678199768	0.3636363744735718	0.2854641079902649	True	0.35838231444358826	11	1142	0.19319464266300201	0.3417406678199768	0.27272728085517883	0.2854641079902649	True	0.2674676552414894	0.09091465920209885	True	GSE241934_IIT	P531	B	tertile
LPAR3_ADGRE5	other	Signaling by Lysophosphatidic acid receptor	LPAR3	ADGRE5	LPAR3	ADGRE5	other	cellphonedb_v5_interactors	liana_cpdb	11	1142	0.15758751332759857	0.3484233617782593	0.1818181872367859	0.27495622634887695	True	0.2530054375529289	11	1142	0.0	0.3484233617782593	0.0	0.27495622634887695	False	0.0	0.2530054375529289	True	GSE241934_IIT	P531	B	tertile
LTC4S_CYSLTR1	other	Signaling by Lipoxin/Leukotriene	LTC4S	CYSLTR1	LTC4S	CYSLTR1	other	cellphonedb_v5_interactors	liana_cpdb	11	1142	0.0	0.26017746329307556	0.0	0.2285464107990265	False	0.0	11	1142	0.07961509376764297	0.26017746329307556	0.1818181872367859	0.2285464107990265	True	0.16989627853035927	-0.16989627853035927	True	GSE241934_IIT	P531	B	tertile
