scope	universe	rank	set	family	size	n_alias	n_genes_ranked	es	nes	p	fdr_rank	fdr_family	n_leading	lead_mean	lead_median	lineage_frac	leading_top	status	nperm
drop_GSE205335	shared_within	snr_residual	GO_MHC_I_PEPTIDE_ANTIGEN_PRESENTATION	mhc	18	0	12406	-0.41207315319412685	-1.3514976618153225	0.02948525737131434	0.03515549917349017	0.03685657171414293	6	-0.8555985592348955	-0.7952668523291471	0.0	FCER1G,TAP2,TAP1,B2M,IFI30,CLEC4A	ok	2000
drop_GSE205335	shared_within	snr_residual	GO_CELLULAR_RESPONSE_TO_CHEMOKINE	chemokine	34	0	12406	-0.4861644606384529	-1.874224888644212	0.0004997501249375312	0.0007746126936531734	0.0007496251874062968	16	-1.066953925328887	-1.031943239624373	0.0625	XCL2,CCL5,CCL3,CCL4,CCR1,CCL13,CXCL9,DOCK8,CXCL10,CCL18,FOXC1,CCL2,CXCL13,CXCL12,SH2B3,LRCH1	ok	2000
drop_GSE205335	shared_within	snr_residual	GO_CELLULAR_RESPONSE_TO_INTERFERON_BETA	ifn	16	0	12406	-0.3378381683772773	-1.0528303302096138	0.11694152923538231	0.12083958020989506	0.11694152923538233	7	-0.5570000884415347	-0.6679141148492408	0.0	STAT1,MNDA,HTRA2,AIM2,NDUFA13,IFI16,IRF1	ok	2000
drop_GSE205335	shared_within	snr_residual	GO_CELLULAR_RESPONSE_TO_TYPE_I_INTERFERON	ifn	22	0	12406	-0.37369308279119856	-1.2701963493389268	0.041979010494752625	0.04487411466680453	0.044188432099739605	8	-0.598776234829753	-0.5147911090645847	0.0	IFITM1,STAT1,STAT2,IFITM3,TRAF3,TBK1,TANK,OAS2	ok	2000
drop_GSE205335	shared_within	snr_residual	GO_CELLULAR_RESPONSE_TO_TYPE_II_INTERFERON	ifn	43	0	12406	-0.587725684737944	-2.3961362318826653	0.0004997501249375312	0.0007746126936531734	0.0007688463460577403	19	-1.1968067060635355	-1.1547501565253528	0.05263157894736842	XCL2,CCL5,IRF8,SIRPA,GBP5,GBP2,CCL3,CCL4,GBP4,JAK2,CCL13,AIF1,IFNG,STAT1,GBP1,HCK,GAPDH,CCL18,CCL2	ok	2000
drop_GSE205335	shared_within	snr_residual	GO_CHEMOKINE_MEDIATED_SIGNALING	chemokine	31	0	12406	-0.4878785597925342	-1.815012420050871	0.0014992503748125937	0.0021125800735995637	0.0017991004497751122	12	-1.2189867012121238	-1.1516081585777862	0.08333333333333333	XCL2,CCL5,CCL3,CCL4,CCR1,CCL13,CXCL9,CXCL10,CCL18,FOXC1,CCL2,CXCL13	ok	2000
drop_GSE205335	shared_within	snr_residual	GO_INTERFERON_MEDIATED_SIGNALING	ifn	28	0	12406	-0.39727566804786213	-1.4436226179337965	0.01199400299850075	0.015492253873063468	0.015992003998001	12	-0.6133029872539638	-0.5511708890071938	0.0	JAK2,IFNG,IFITM1,STAT1,STAT2,HCK,IFITM3,TRAF3,TBK1,TANK,OAS2,IRF1	ok	2000
drop_GSE205335	shared_within	snr_residual	GO_RESPONSE_TO_TYPE_II_INTERFERON	ifn	53	0	12406	-0.549916442440759	-2.3521738882150034	0.0004997501249375312	0.0007746126936531734	0.0007688463460577403	26	-1.1184875143836697	-1.1539228840564242	0.07692307692307693	XCL2,CCL5,IRF8,SNCA,SIRPA,GBP5,GBP2,CCL3,CCL4,GBP4,CCL13,AIF1,IFITM1,STAT1,KYNU,GBP1,GAPDH,IFITM3,CCL18,CCL2	ok	2000
drop_GSE205335	shared_within	snr_residual	GO_TYPE_I_INTERFERON_SIGNALING	ifn	21	0	12406	-0.3890846566651353	-1.3267974233828248	0.038980509745127435	0.04426358249446705	0.044188432099739605	8	-0.598776234829753	-0.5147911090645847	0.0	IFITM1,STAT1,STAT2,IFITM3,TRAF3,TBK1,TANK,OAS2	ok	2000
drop_GSE205335	shared_within	wilcoxon_z_residual	HALLMARK_INTERFERON_ALPHA_RESPONSE	ifn	93	0	12406	-0.4928202912588535	-2.4598751215639676	0.0004997501249375312	0.0008606807707257483	0.0007688463460577403	43	-0.6543388157133777	-0.5889131600508661	0.023255813953488372	LAP3,GBP2,TAP1,TMEM140,B2M,EPSTI1,GBP4,RTP4,SELL,IFITM3,UBE2L6,IFITM1,IRF9,PSMB9,PSME1,PSME2,IFI35,C1S,ELF1,PSMB8	ok	2000
drop_GSE205335	shared_within	wilcoxon_z_residual	HALLMARK_INTERFERON_GAMMA_RESPONSE	ifn	185	0	12406	-0.4577760678199366	-2.5023314642374928	0.0004997501249375312	0.0008606807707257483	0.0007688463460577403	89	-0.7300894352295769	-0.645293346630576	0.12359550561797752	PSMA2,IRF8,CD69,GZMA,CCL5,FGL2,SAMHD1,IL10RA,LAP3,LCP2,TAP1,VCAM1,IL15RA,B2M,EPSTI1,GBP4,IL18BP,SERPING1,PTPN1,PTPN2	ok	2000
drop_GSE205335	shared_within	wilcoxon_z_residual	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	mhc	21	0	12406	-0.5561696863687973	-1.9462905574956377	0.0009995002498750624	0.0015492253873063467	0.0016658337497917706	11	-0.6796359875186265	-0.6070282073229306	0.0	TAP1,B2M,TAP2,PSMB9,HLA-E,PSMB8,HLA-C,HLA-G,HLA-B,PSMB10,HLA-F	ok	2000
drop_GSE205335	shared_within	wilcoxon_z_residual	HALLMARK_IFN_CORE	ifn	70	0	12406	-0.4916135190423704	-2.3124434732479795	0.0004997501249375312	0.0008606807707257483	0.0007688463460577403	34	-0.5928939137865243	-0.5247414122286869	0.0	LAP3,TAP1,B2M,EPSTI1,GBP4,RTP4,IFITM3,UBE2L6,IRF9,PSMB9,PSME1,PSME2,IFI35,C1S,PSMB8,STAT2,IFI30,SAMD9L,OASL,BST2	ok	2000
drop_GSE205335	shared_within	wilcoxon_z_residual	HALLMARK_IFN_ALPHA_NOLINEAGE	ifn	92	0	12406	-0.48575450765984657	-2.4503568808283274	0.0004997501249375312	0.0008606807707257483	0.0007688463460577403	42	-0.6463493306735797	-0.5632300594821036	0.0	LAP3,GBP2,TAP1,TMEM140,B2M,EPSTI1,GBP4,RTP4,IFITM3,UBE2L6,IFITM1,IRF9,PSMB9,PSME1,PSME2,IFI35,C1S,ELF1,PSMB8,STAT2	ok	2000
drop_GSE205335	shared_within	wilcoxon_z_residual	HALLMARK_IFN_GAMMA_NOLINEAGE	ifn	174	0	12406	-0.4239091370961343	-2.3324944556349823	0.0004997501249375312	0.0008606807707257483	0.0007688463460577403	78	-0.7012111479518961	-0.6368827201694627	0.0	PSMA2,IRF8,CCL5,FGL2,SAMHD1,IL10RA,LAP3,TAP1,VCAM1,IL15RA,B2M,EPSTI1,GBP4,IL18BP,SERPING1,PTPN1,PTPN2,RTP4,STAT1,IFITM3	ok	2000
drop_GSE205335	shared_within	wilcoxon_z_residual	HALLMARK_IFN_CORE_NOLINEAGE	ifn	70	0	12406	-0.4916135190423704	-2.3194741860435153	0.0004997501249375312	0.0008606807707257483	0.0007688463460577403	34	-0.5928939137865243	-0.5247414122286869	0.0	LAP3,TAP1,B2M,EPSTI1,GBP4,RTP4,IFITM3,UBE2L6,IRF9,PSMB9,PSME1,PSME2,IFI35,C1S,PSMB8,STAT2,IFI30,SAMD9L,OASL,BST2	ok	2000
drop_GSE205335	shared_within	wilcoxon_z_residual	CUSTOM_CORE_ISG	ifn	44	0	12406	-0.6152080462723819	-2.605131158312146	0.0004997501249375312	0.0008606807707257483	0.0007688463460577403	23	-0.7277166922592201	-0.6428592749005221	0.0	GBP2,TAP1,B2M,GBP4,STAT1,TAP2,IRF9,PSMB9,IFI35,GBP1,HLA-E,PSMB8,STAT2,HLA-C,OAS2,OASL,BST2,HLA-B,PSMB10,IFI44L	ok	2000
drop_GSE205335	shared_within	wilcoxon_z_residual	CUSTOM_CORE_ISG_CXCR3	ifn	48	0	12406	-0.6396775739803369	-2.787261081823682	4.999750012499375e-05	0.0008606807707257483	0.0007688463460577403	27	-0.7849006456543828	-0.6948752169940313	0.0	CCL5,GBP2,TAP1,B2M,GBP4,STAT1,TAP2,IRF9,PSMB9,IFI35,GBP1,HLA-E,PSMB8,STAT2,HLA-C,OAS2,OASL,BST2,HLA-B,CXCL9	ok	20000
drop_GSE205335	shared_within	wilcoxon_z_residual	CUSTOM_INFLAMMATORY_CHEMOKINES	chemokine	17	0	12406	-0.47662465983813534	-1.5607978495062607	0.009495252373813094	0.012264700982841914	0.009495252373813094	8	-1.317656765905709	-1.2700362113998682	0.125	XCL2,CCL5,CCL3,CCL4,CCL2,CXCL9,CXCL10,CXCL13	ok	2000
drop_GSE205335	shared_within	wilcoxon_z_residual	REACTOME_ANTIGEN_CROSS_PRESENTATION	mhc	94	0	12406	-0.4422490609451893	-2.1605551955985525	0.0004997501249375312	0.0008606807707257483	0.001249375312343828	39	-0.5630057542029923	-0.45065675009215045	0.02564102564102564	PSMA2,BTK,CYBB,CD36,PSMD2,B2M,FCGR1A,S100A8,PSMB5,PSMD9,PSMA5,PSMB9,PSME1,PSME2,RPS27A,HLA-E,PSMB8,CTSL,HLA-C,PSMB1	ok	2000
drop_GSE205335	shared_within	wilcoxon_z_residual	REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	chemokine	30	0	12406	-0.5413304676821817	-2.107754104450031	0.0004997501249375312	0.0008606807707257483	0.0009995002498750624	15	-1.2356718010924426	-1.152506320330062	0.2	CXCR4,CXCR3,XCL2,CCL5,CCL3,CCR7,CCL4,CCR1,ACKR4,CCR6,CCL13,CCL2,CXCL12,CXCL9,CXCL10	ok	2000
drop_GSE205335	shared_within	wilcoxon_z_residual	REACTOME_CLASS_I_MHC_ANTIGEN_PROCESSING	mhc	333	0	12406	-0.12268654277832958	-0.716211795343523	0.0384807596201899	0.04113460511123748	0.0384807596201899	66	-0.4904790471960134	-0.40070724488183757	0.015151515151515152	PSMA2,BTK,CYBB,CD36,ANAPC5,UBE2V1,PSMD2,TRIM69,B2M,UBE2E3,FCGR1A,S100A8,PSMB5,PSMD9,RNF114,UBE2E2,UBE2L6,FBXO17,PSMA5,RNF6	ok	2000
drop_GSE205335	shared_within	wilcoxon_z_residual	REACTOME_INTERFERON_SIGNALING	ifn	169	0	12406	-0.2672268425630795	-1.4741977879483632	0.0004997501249375312	0.0008606807707257483	0.0007688463460577403	53	-0.6556374308862665	-0.5422160512241953	0.018867924528301886	IRF8,SAMHD1,GBP2,GBP5,VCAM1,B2M,GBP4,PTPN1,PTPN2,STAT1,FCGR1A,IFITM3,UBE2L6,KPNA3,KPNA4,IFITM1,IFNG,GNL3,IRF9,JAK2	ok	2000
drop_GSE205335	shared_within	wilcoxon_z_residual	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	ifn	58	0	12406	-0.41138968847970103	-1.8654209909279036	0.0004997501249375312	0.0008606807707257483	0.0007688463460577403	22	-0.7159417969050388	-0.6312714471892331	0.0	IRF8,SAMHD1,GBP2,PTPN1,STAT1,IFITM3,IFITM1,IRF9,KPNA1,IFI35,HLA-E,PSMB8,STAT2,HLA-C,OAS2,OASL,BST2,HLA-G,HLA-B,XAF1	ok	2000
drop_GSE205335	shared_within	wilcoxon_z_residual	REACTOME_INTERFERON_GAMMA_SIGNALING	ifn	76	0	12406	-0.3142324889448832	-1.5164074605378237	0.0029985007496251873	0.004225160147199127	0.004283572499464553	22	-0.8868185293348982	-0.6746589366378524	0.045454545454545456	IRF8,GBP2,GBP5,VCAM1,B2M,GBP4,PTPN1,PTPN2,STAT1,FCGR1A,IFNG,IRF9,JAK2,GBP1,HLA-E,HLA-DQA1,PML,HLA-C,HLA-DRB5,IFI30	ok	2000
drop_GSE205335	shared_within	wilcoxon_z_residual	KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	mhc	58	0	12406	-0.48294323624400176	-2.1693299917384468	0.0004997501249375312	0.0008606807707257483	0.001249375312343828	24	-0.7413792307187804	-0.6500294176456787	0.16666666666666666	CD8A,KLRD1,CD8B,TAP1,B2M,CTSB,TAP2,CD4,IFNG,PSME1,PSME2,HLA-E,TNF,HLA-DQA1,CTSL,HLA-C,HLA-DRB5,IFI30,HLA-G,HLA-B	ok	2000
drop_GSE205335	shared_within	wilcoxon_z_residual	KEGG_CHEMOKINE_SIGNALING_PATHWAY	chemokine	134	0	12406	-0.37983951247680126	-1.9985001389776356	0.0004997501249375312	0.0008606807707257483	0.0009995002498750624	47	-0.8802889725252485	-0.8414785577163548	0.06382978723404255	PREX1,CXCR4,GNAI3,CXCR3,XCL2,CCL5,WAS,GNG2,JAK3,RAP1B,CCL3,CCR7,CCL4,RAC2,RASGRP2,TIAM1,CCR1,STAT1,CCL4L2,GNB4	ok	2000
drop_GSE205335	shared_within	wilcoxon_z_residual	WP_CHEMOKINE_SIGNALING	chemokine	120	0	12406	-0.39407690344667906	-2.058427908301479	0.0004997501249375312	0.0008606807707257483	0.0009995002498750624	44	-0.8065453450281335	-0.7059857987979479	0.045454545454545456	PREX1,CXCR4,GNAI3,CXCR3,CCL5,WAS,GNG2,JAK3,RAP1B,CCL3,CCR7,CCL4,RAC2,RASGRP2,TIAM1,CCR1,STAT1,GNB4,GRB2,RAP1A	ok	2000
drop_GSE205335	shared_within	wilcoxon_z_residual	WP_INTERFERON_TYPE_I_SIGNALING	ifn	50	0	12406	-0.2816852677978898	-1.2208365789258446	0.037481259370314844	0.04113460511123748	0.04164584374479427	11	-0.5722268019289515	-0.5252908632438524	0.09090909090909091	LCK,RPS6,STAT1,EIF4B,RAP1A,STAT4,IRF9,EIF4EBP1,STAT2,PRMT1,EIF4A1	ok	2000
drop_GSE205335	shared_within	wilcoxon_z_residual	WP_INTERFERON_SIGNALING_OVERVIEW	ifn	15	0	12406	-0.3694180114503799	-1.187832068298467	0.07196401799100449	0.07436281859070464	0.07575159788526789	6	-0.6128316185309913	-0.5922392192894955	0.0	STAT1,IFNG,IRF9,JAK2,STAT2,PIK3CA	ok	2000
drop_GSE205335	shared_within	wilcoxon_z_residual	WP_INTERFERON_TYPE_II_SIGNALING	ifn	32	0	12406	-0.5655707432745626	-2.2606973680653786	0.0004997501249375312	0.0008606807707257483	0.0007688463460577403	16	-0.9131922773410885	-1.0421831178654979	0.0	IRF8,CYBB,SPI1,TAP1,STAT1,IFNG,IRF9,JAK2,PSMB9,IL1B,GBP1,STAT2,HLA-B,CXCL9,CXCL10,IFI6	ok	2000
drop_GSE205335	shared_within	wilcoxon_z_residual	WP_INTERFERON_TYPE_III_SIGNALING	ifn	6	0	12406											size_out_of_range	
drop_GSE205335	shared_within	wilcoxon_z_residual	GO_MHC_I_PEPTIDE_ANTIGEN_PRESENTATION	mhc	18	0	12406	-0.406394436808485	-1.3453475694937864	0.03398300849575212	0.03901752827290058	0.0384807596201899	6	-0.8555985592348955	-0.7952668523291471	0.0	FCER1G,TAP1,B2M,TAP2,IFI30,CLEC4A	ok	2000
drop_GSE205335	shared_within	wilcoxon_z_residual	GO_CELLULAR_RESPONSE_TO_CHEMOKINE	chemokine	34	0	12406	-0.4604988214697174	-1.8514011152219865	0.0014992503748125937	0.0022131791247233528	0.0017991004497751122	15	-1.0857146573538934	-1.071475601640395	0.06666666666666667	XCL2,CCL5,CCL3,CCL4,CCR1,CCL18,DOCK8,LRCH1,CCL13,SH2B3,CCL2,FOXC1,CXCL12,CXCL9,CXCL10	ok	2000
drop_GSE205335	shared_within	wilcoxon_z_residual	GO_CELLULAR_RESPONSE_TO_INTERFERON_BETA	ifn	16	0	12406	-0.32026763473793624	-1.0629709347325842	0.12043978010994502	0.12043978010994502	0.12043978010994502	6	-0.6014803943770992	-0.6813946659216361	0.0	STAT1,MNDA,HTRA2,IFI16,AIM2,NDUFA13	ok	2000
drop_GSE205335	shared_within	wilcoxon_z_residual	GO_CELLULAR_RESPONSE_TO_TYPE_I_INTERFERON	ifn	22	0	12406	-0.406628535433255	-1.443536550285048	0.018490754622688656	0.022046668973205705	0.021753828967869007	10	-0.475487709781586	-0.46541531454887564	0.0	STAT1,IFITM3,IFITM1,TANK,STAT2,TRAF3,OAS2,TBK1,MYD88,SP100	ok	2000
drop_GSE205335	shared_within	wilcoxon_z_residual	GO_CELLULAR_RESPONSE_TO_TYPE_II_INTERFERON	ifn	43	0	12406	-0.5768919807053976	-2.4378666157912483	0.0004997501249375312	0.0008606807707257483	0.0007688463460577403	21	-1.1049318217025654	-1.1530956115874957	0.047619047619047616	IRF8,XCL2,CCL5,SIRPA,GBP2,GBP5,CCL3,CCL4,GBP4,AIF1,STAT1,IFNG,JAK2,CCL18,HCK,CD58,CCL13,GBP1,GAPDH,RPL13A	ok	2000
drop_GSE205335	shared_within	wilcoxon_z_residual	GO_CHEMOKINE_MEDIATED_SIGNALING	chemokine	31	0	12406	-0.4515534525303809	-1.7538287171171187	0.0009995002498750624	0.0015492253873063467	0.0014992503748125937	13	-1.1534756405059403	-1.1507099968255103	0.07692307692307693	XCL2,CCL5,CCL3,CCL4,CCR1,CCL18,CCL13,SH2B3,CCL2,FOXC1,CXCL12,CXCL9,CXCL10	ok	2000
drop_GSE205335	shared_within	wilcoxon_z_residual	GO_INTERFERON_MEDIATED_SIGNALING	ifn	28	0	12406	-0.4019369443115804	-1.5718959631150489	0.004497751124437781	0.006062186298155269	0.005997001499250375	13	-0.5410911394920966	-0.5375469589133409	0.0	STAT1,IFITM3,IFITM1,IFNG,JAK2,HCK,TANK,STAT2,TRAF3,OAS2,TBK1,MYD88,SP100	ok	2000
drop_GSE205335	shared_within	wilcoxon_z_residual	GO_RESPONSE_TO_TYPE_II_INTERFERON	ifn	53	0	12406	-0.5391987324706278	-2.3960292887248924	0.0004997501249375312	0.0008606807707257483	0.0007688463460577403	25	-1.119915817554697	-1.1547501565253528	0.08	IRF8,XCL2,CCL5,SNCA,SIRPA,GBP2,GBP5,CCL3,CCL4,GBP4,AIF1,STAT1,IFITM3,KYNU,IFITM1,CCL18,CD58,CCL13,GBP1,GAPDH	ok	2000
drop_GSE205335	shared_within	wilcoxon_z_residual	GO_TYPE_I_INTERFERON_SIGNALING	ifn	21	0	12406	-0.41470686277051616	-1.448187983796708	0.014992503748125937	0.018590704647676162	0.018740629685157422	10	-0.475487709781586	-0.46541531454887564	0.0	STAT1,IFITM3,IFITM1,TANK,STAT2,TRAF3,OAS2,TBK1,MYD88,SP100	ok	2000
drop_GSE205335	within_cohort	stouffer_z	HALLMARK_INTERFERON_ALPHA_RESPONSE	ifn	89	0	11559	-0.49266287610135717	-2.405895239512812	0.0004997501249375312	0.0009682658670664667	0.0007688463460577403	44	-0.6093552816527459	-0.5206718209559359	0.0	GBP2,RTP4,STAT2,LAP3,TAP1,EPSTI1,IFITM1,PSME2,UBE2L6,TMEM140,B2M,IFI30,PSME1,PSMB9,IFI35,SAMD9L,IRF9,IFITM3,GBP4,HLA-C	ok	2000
drop_GSE205335	within_cohort	stouffer_z	HALLMARK_INTERFERON_GAMMA_RESPONSE	ifn	171	0	11559	-0.46257373689275544	-2.489621095740943	0.0004997501249375312	0.0009682658670664667	0.0007688463460577403	79	-0.7185950773402991	-0.6428592749005221	0.06329113924050633	PSMA2,CD69,CCL5,IRF8,GZMA,FGL2,IL10RA,SAMHD1,IL15RA,RTP4,STAT2,LAP3,HLA-DQA1,TAP1,EPSTI1,PSME2,LCP2,SERPING1,CFH,UBE2L6	ok	2000
drop_GSE205335	within_cohort	stouffer_z	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	mhc	20	0	11559	-0.639871851692829	-2.2536731463268156	0.0004997501249375312	0.0009682658670664667	0.0008329168748958853	15	-0.525374224298506	-0.5405049429775922	0.0	TAP2,TAP1,B2M,PSMB9,HLA-E,HLA-C,HLA-B,HLA-F,PSMB8,HLA-A,HLA-G,ERAP1,TAPBPL,IRF1,TAPBP	ok	2000
drop_GSE205335	within_cohort	stouffer_z	HALLMARK_IFN_CORE	ifn	67	0	11559	-0.511843705698222	-2.4119331843177347	0.0004997501249375312	0.0009682658670664667	0.0007688463460577403	35	-0.5608799603646188	-0.5119358655440328	0.0	RTP4,STAT2,LAP3,TAP1,EPSTI1,PSME2,UBE2L6,B2M,IFI30,PSME1,PSMB9,IFI35,SAMD9L,IRF9,IFITM3,GBP4,LY6E,IFI44L,OASL,BATF2	ok	2000
drop_GSE205335	within_cohort	stouffer_z	HALLMARK_IFN_ALPHA_NOLINEAGE	ifn	89	0	11559	-0.49266287610135717	-2.3956408882744697	0.0004997501249375312	0.0009682658670664667	0.0007688463460577403	44	-0.6093552816527459	-0.5206718209559359	0.0	GBP2,RTP4,STAT2,LAP3,TAP1,EPSTI1,IFITM1,PSME2,UBE2L6,TMEM140,B2M,IFI30,PSME1,PSMB9,IFI35,SAMD9L,IRF9,IFITM3,GBP4,HLA-C	ok	2000
drop_GSE205335	within_cohort	stouffer_z	HALLMARK_IFN_GAMMA_NOLINEAGE	ifn	164	0	11559	-0.4442421924583587	-2.412739046466169	0.0004997501249375312	0.0009682658670664667	0.0007688463460577403	74	-0.691030615804168	-0.6368827201694627	0.0	PSMA2,CCL5,IRF8,FGL2,IL10RA,SAMHD1,IL15RA,RTP4,STAT2,LAP3,HLA-DQA1,TAP1,EPSTI1,PSME2,SERPING1,CFH,UBE2L6,TNFAIP3,B2M,IFI30	ok	2000
drop_GSE205335	within_cohort	stouffer_z	HALLMARK_IFN_CORE_NOLINEAGE	ifn	67	0	11559	-0.511843705698222	-2.4005668472490855	0.0004997501249375312	0.0009682658670664667	0.0007688463460577403	35	-0.5608799603646188	-0.5119358655440328	0.0	RTP4,STAT2,LAP3,TAP1,EPSTI1,PSME2,UBE2L6,B2M,IFI30,PSME1,PSMB9,IFI35,SAMD9L,IRF9,IFITM3,GBP4,LY6E,IFI44L,OASL,BATF2	ok	2000
drop_GSE205335	within_cohort	stouffer_z	CUSTOM_CORE_ISG	ifn	43	0	11559	-0.6820195844632633	-2.876097005096276	4.999750012499375e-05	0.0007749612519374031	0.0004999750012499375	27	-0.674451976794569	-0.6070282073229306	0.0	GBP2,TAP2,STAT2,TAP1,B2M,PSMB9,STAT1,IFI35,HLA-E,IRF9,GBP4,HLA-C,HLA-B,GBP1,IFI44L,OASL,HLA-F,ISG15,PSMB8,IFI6	ok	20000
drop_GSE205335	within_cohort	stouffer_z	CUSTOM_CORE_ISG_CXCR3	ifn	44	0	11559	-0.6907698987667095	-2.9466337528833675	4.999750012499375e-05	0.0007749612519374031	0.0004999750012499375	28	-0.7115114198995641	-0.6133559134004374	0.0	CCL5,GBP2,TAP2,STAT2,TAP1,B2M,PSMB9,STAT1,IFI35,HLA-E,IRF9,GBP4,HLA-C,HLA-B,GBP1,IFI44L,OASL,HLA-F,ISG15,PSMB8	ok	20000
drop_GSE205335	within_cohort	stouffer_z	CUSTOM_INFLAMMATORY_CHEMOKINES	chemokine	11	0	11559	-0.5233035169921109	-1.5160133313986477	0.015992003998001	0.024787606196901547	0.040479760119940034	4	-1.6022936435749013	-1.7245517261572838	0.0	CCL5,CCL3,CCL4,CCL2	ok	2000
drop_GSE205335	within_cohort	stouffer_z	REACTOME_ANTIGEN_CROSS_PRESENTATION	mhc	86	0	11559	-0.45979572259905893	-2.248310722190728	0.0004997501249375312	0.0009682658670664667	0.0008329168748958853	36	-0.5106557021532354	-0.4145825870851505	0.0	PSMA2,CYBB,S100A8,CD36,PSMA5,PSMD2,PSME2,B2M,RPS27A,PSME1,PSMB9,HLA-E,HLA-C,HLA-B,UBC,PSMB5,SEC22B,PSMB2,HMGB1,PSMB1	ok	2000
drop_GSE205335	within_cohort	stouffer_z	REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	chemokine	16	0	11559	-0.5501544187039793	-1.7963277688081698	0.00399800099950025	0.006885446165805986	0.0239880059970015	6	-1.6417101762272797	-1.7245517261572838	0.16666666666666666	CXCR4,CCL5,CCL3,CCL4,CXCR3,CCL2	ok	2000
drop_GSE205335	within_cohort	stouffer_z	REACTOME_CLASS_I_MHC_ANTIGEN_PROCESSING	mhc	315	0	11559	-0.13998199200424	-0.8153057339375113	0.02498750624687656	0.034857571214392806	0.028485757121439283	59	-0.46223371725062584	-0.3628604967453682	0.0	PSMA2,CYBB,ANAPC5,S100A8,CD36,PSMA5,TRIM69,UBR2,UBE2E3,PSMD2,PSME2,UBE2L6,UBE2V1,UBE2B,B2M,RPS27A,PSME1,PSMB9,RNF114,HLA-E	ok	2000
drop_GSE205335	within_cohort	stouffer_z	REACTOME_INTERFERON_SIGNALING	ifn	158	0	11559	-0.30486650187068076	-1.6570756685338925	0.0004997501249375312	0.0009682658670664667	0.0007688463460577403	56	-0.5815654987031381	-0.5329993879382103	0.0	IRF8,SAMHD1,GBP2,STAT2,EIF4A2,HLA-DQA1,EIF4A1,IFITM1,UBE2L6,GNL3,B2M,IFI30,RPS27A,PTPN2,STAT1,IFI35,HLA-E,IRF9,IFITM3,GBP4	ok	2000
drop_GSE205335	within_cohort	stouffer_z	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	ifn	56	0	11559	-0.5124252377701135	-2.306048477843899	0.0004997501249375312	0.0009682658670664667	0.0007688463460577403	27	-0.6308184407072752	-0.5851890488543195	0.0	IRF8,SAMHD1,GBP2,STAT2,IFITM1,STAT1,IFI35,HLA-E,IRF9,IFITM3,HLA-C,HLA-B,PTPN1,OASL,KPNA1,HLA-F,ISG15,PSMB8,XAF1,IFI6	ok	2000
drop_GSE205335	within_cohort	stouffer_z	REACTOME_INTERFERON_GAMMA_SIGNALING	ifn	67	0	11559	-0.3468251161245153	-1.6232105736041669	0.0014992503748125937	0.002733927154070024	0.0021417862497322766	28	-0.6552345597416057	-0.5961086280886251	0.0	IRF8,GBP2,HLA-DQA1,B2M,IFI30,PTPN2,STAT1,HLA-E,IRF9,GBP4,HLA-C,HLA-B,GBP1,MT2A,PTPN1,OASL,PML,HLA-F,HLA-DRB1,HLA-DPA1	ok	2000
drop_GSE205335	within_cohort	stouffer_z	KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	mhc	56	0	11559	-0.5436346834432844	-2.481748399442151	0.0004997501249375312	0.0009682658670664667	0.0008329168748958853	31	-0.6005540003759284	-0.5405049429775922	0.0967741935483871	CD8A,TAP2,HSPA1L,HLA-DQA1,TAP1,CD8B,PSME2,B2M,IFI30,HSP90AB1,PSME1,HSPA1B,HLA-E,HLA-C,HLA-B,TNF,CTSB,CD4,HLA-DOB,HLA-F	ok	2000
drop_GSE205335	within_cohort	stouffer_z	KEGG_CHEMOKINE_SIGNALING_PATHWAY	chemokine	109	0	11559	-0.2161182390139138	-1.1183229949888556	0.026986506746626688	0.034857571214392806	0.040479760119940034	18	-1.0605428440454479	-1.1045022946404646	0.05555555555555555	GNAI3,CXCR4,CCL5,WAS,CCL3,CCL4,CXCR3,STAT2,RAC2,CCL4L2,GNG5,RAP1B,CCL2,RAP1A,STAT1,HCK,GRB2,GNB4	ok	2000
drop_GSE205335	within_cohort	stouffer_z	WP_CHEMOKINE_SIGNALING	chemokine	98	0	11559	-0.22326585617492212	-1.117553433799149	0.026986506746626688	0.034857571214392806	0.040479760119940034	16	-1.0253707963098329	-0.9376367696981851	0.0625	GNAI3,CXCR4,CCL5,WAS,CCL3,CCL4,CXCR3,STAT2,RAC2,GNG5,RAP1B,RAP1A,STAT1,HCK,GRB2,GNB4	ok	2000
drop_GSE205335	within_cohort	stouffer_z	WP_INTERFERON_TYPE_I_SIGNALING	ifn	48	0	11559	-0.3346257648237454	-1.4361621576292247	0.0069965017491254375	0.011415344959099398	0.009328668998833917	13	-0.531842012508788	-0.5153658639448654	0.07692307692307693	LCK,RPS6,STAT2,EIF4A1,EIF4B,CBL,RAP1A,STAT1,IRF9,STAT5A,STAT4,EIF4EBP1,RPS6KA4	ok	2000
