mouse	dataset	gsm	arm	cell_class	is_epi	is_epi_loose	is_tnk	sftpc_pos	ptprc_pos	Cldn4_count	Cldn4_logn	ifn_score	mhc_score	tj_score
GSE180963_KL	GSE180963	GSM5481387	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	4	0.884497545013877	0.386565795428347	1.45164294752684	0.98662577394225
GSE180963_KL	GSE180963	GSM5481387	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	12	2.89048194986643	0.523161835848824	1.47610887986356	1.25997546588349
GSE180963_KL	GSE180963	GSM5481387	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	3	1.05629730128943	0.282950455623678	1.16811227657226	0.918673016818802
GSE180963_KL	GSE180963	GSM5481387	KL	other	FALSE	TRUE	FALSE	TRUE	TRUE	3	0.863096181844877	0.487429690867915	2.35015526346138	0.682095392548862
GSE180963_KL	GSE180963	GSM5481387	KL	T/NK	FALSE	TRUE	TRUE	TRUE	TRUE	2	0.725029800854775	0.397429061978608	0.906486305919953	0.502811359601045
GSE180963_KL	GSE180963	GSM5481387	KL	T/NK	FALSE	TRUE	TRUE	TRUE	TRUE	7	1.18985671862682	0.851353254381308	2.26097332094142	0.868868958880592
GSE180963_KL	GSE180963	GSM5481387	KL	T/NK	FALSE	TRUE	TRUE	TRUE	TRUE	4	0.87801701630497	0.288261787673542	1.04304599335116	0.861335576159166
GSE180963_KL	GSE180963	GSM5481387	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	1	0.481952820615017	0.0963905641230035	0.62276813163956	0.875628716156873
GSE180963_KL	GSE180963	GSM5481387	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	3	0.805254792961916	0.308460572180972	1.44530945856201	0.979728759092156
GSE180963_KL	GSE180963	GSM5481387	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	5	2.33590497883466	0.338516940450867	0.939490687568701	0.674827390210274
