Samples,geneID,value,cell_line,Responder,Baseline,GSE_ID,Mouse_treatment,pvalue,label,label2,num,count
SRX3178239,Macrophages_mMCPcounter,5.68144384,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,**,*,NA,672
SRX10815534,T CD4 nonregulatory_xCell,3.1356e-18,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815534,T CD4 Th1_xCell,0.08420576,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815534,T CD4 Th2_xCell,0.2450239,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815534,T CD4_EPIC,0.02889515,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815534,T CD4_quanTIseq,0,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815534,T CD4_TIMER,0.113116827,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815534,T CD8 central memory_xCell,0.02282035,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815534,T CD8 effector memory_xCell,2.963129e-18,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815534,T CD8 naive_xCell,0.002912673,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815534,T CD8_CIBERSORT_abs,0.05122272,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815534,T CD8_EPIC,0.01206207,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815534,T CD8_quanTIseq,0.002094274,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815534,T CD8_TIMER,0.222722541,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815534,T CD8_xCell,0.02572797,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815534,T follicular helper_CIBERSORT_abs,0.006619087,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815534,T gamma delta_CIBERSORT_abs,0,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815534,T gamma delta_xCell,8.864075e-19,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815534,T NK_xCell,0.01891605,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815534,T regulatory Tregs_xCell,0,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815534,T_mMCPcounter,3.138383,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815534,Treg_CIBERSORT_abs,0.00703381,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815534,Tregs_quanTIseq,0.01837177,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815534,Vessels_mMCPcounter,2.738134,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,B derived_mMCPcounter,0.804766,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,B memory_CIBERSORT_abs,0.001019717,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,B memory_xCell,0,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,B naive_CIBERSORT_abs,0,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,B naive_xCell,0.01327056,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,B plasma_xCell,0.01970269,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,B_EPIC,0.0008368904,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,B_quanTIseq,0.01968499,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,B_TIMER,0.103958023,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,B_xCell,0.06033417,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,Cancer associated fibroblast_xCell,0.0349969,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,CD8 T_mMCPcounter,3.493049,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,Classswitched memory B_xCell,0.01756554,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,Common lymphoid progenitor_xCell,0.007849203,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,Common myeloid progenitor_xCell,0,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,Dendritic activated_CIBERSORT_abs,0,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,Dendritic resting_CIBERSORT_abs,0.1535543,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,Dendritic_quanTIseq,0.05553339,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,Dendritic_TIMER,0.494982227,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,Endothelial_EPIC,0.01651125,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,Endothelial_mMCPcounter,0.893466,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,Endothelial_xCell,0.01338735,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,Eosinophil_xCell,1.300451e-18,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,Eosinophils_CIBERSORT_abs,0,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,Eosinophils_mMCPcounter,1.965646,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,Fibroblast_EPIC,0.01851836,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,Fibroblasts_mMCPcounter,0.5342965,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,Granulocytemonocyte progenitor_xCell,0,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,Granulocytes_mMCPcounter,0.645096,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,Hematopoietic stem_xCell,0.04025697,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,Lymphatics_mMCPcounter,0.109556,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,Macrophage M1_quanTIseq,0,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,Macrophage M1_xCell,0.007507377,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,Macrophage M2_quanTIseq,0.08764233,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,Macrophage M2_xCell,0.02274306,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,Macrophage_EPIC,0.01443135,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,Macrophage_TIMER,0.069369014,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,Macrophage_xCell,0.005082857,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,Macrophages M0_CIBERSORT_abs,0,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,Macrophages M1_CIBERSORT_abs,0.0437585,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,Macrophages M2_CIBERSORT_abs,0.1029512,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,Mast activated_CIBERSORT_abs,0.01606387,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,Mast resting_CIBERSORT_abs,0,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,Mast_mMCPcounter,0.046092,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,Mast_xCell,0.01844597,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,Memory B_mMCPcounter,5.481384,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,Monocyte_quanTIseq,0,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,Monocyte_xCell,0.1103335,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,Monocytes_CIBERSORT_abs,0.01380144,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,Monocytes_mMCPcounter,0.939508,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,Myeloid dendritic activated_xCell,0.1425307,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,Myeloid dendritic_xCell,0.001733935,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,Neutrophil_quanTIseq,0.08424055,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,Neutrophil_TIMER,0.128469164,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,Neutrophil_xCell,0.00474261,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,Neutrophils_CIBERSORT_abs,0.02677073,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,Neutrophils_mMCPcounter,0,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,NK activated_CIBERSORT_abs,0.007836967,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,NK resting_CIBERSORT_abs,0,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,NK_EPIC,0.01929709,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,NK_mMCPcounter,0.164424,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,NK_quanTIseq,0.01923781,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,NK_xCell,2.691038e-17,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,Plasma_CIBERSORT_abs,0.002332695,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,Plasmacytoid dendritic_xCell,7.681568e-19,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,T CD4 central memory_xCell,3.419153e-18,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,T CD4 effector memory_xCell,4.272906e-18,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,T CD4 memory activated_CIBERSORT_abs,0,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,T CD4 memory resting_CIBERSORT_abs,0,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,T CD4 memory_xCell,0,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,T CD4 naive_CIBERSORT_abs,0,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,T CD4 naive_xCell,0,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,T CD4 nonregulatory_xCell,0,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,T CD4 Th1_xCell,0.07719225,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,T CD4 Th2_xCell,0.1856003,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,T CD4_EPIC,0.03389748,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,T CD4_quanTIseq,0,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,T CD4_TIMER,0.117275033,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,T CD8 central memory_xCell,0.01619871,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,T CD8 effector memory_xCell,0,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,T CD8 naive_xCell,0,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,T CD8_CIBERSORT_abs,0.02393787,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,T CD8_EPIC,0.01100691,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,T CD8_quanTIseq,0.006405783,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,T CD8_TIMER,0.225541996,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,T CD8_xCell,0.01179338,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,T follicular helper_CIBERSORT_abs,0.008786605,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,T gamma delta_CIBERSORT_abs,0,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,T gamma delta_xCell,9.991836e-19,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,T NK_xCell,0.03606257,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,T regulatory Tregs_xCell,1.929506e-18,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,T_mMCPcounter,3.14795,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,Treg_CIBERSORT_abs,0,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,Tregs_quanTIseq,0.0197255,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815538,Vessels_mMCPcounter,3.365948,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815539,B derived_mMCPcounter,1.186866,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815539,B memory_CIBERSORT_abs,0.0169157,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815539,B memory_xCell,6.958021e-18,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815539,B naive_CIBERSORT_abs,0,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815539,B naive_xCell,0.007191998,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815539,B plasma_xCell,0.04997665,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815539,B_EPIC,0.00160036,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815539,B_quanTIseq,0.01370615,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815539,B_TIMER,0.092788257,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815539,B_xCell,0.03904983,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815539,Cancer associated fibroblast_xCell,0.03403356,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815539,CD8 T_mMCPcounter,2.319828,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815539,Classswitched memory B_xCell,7.180694e-19,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815539,Common lymphoid progenitor_xCell,0.02385707,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815539,Common myeloid progenitor_xCell,0,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815539,Dendritic activated_CIBERSORT_abs,0,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815539,Dendritic resting_CIBERSORT_abs,0.07053934,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815539,Dendritic_quanTIseq,0.04464281,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815539,Dendritic_TIMER,0.448533283,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815539,Endothelial_EPIC,0.01720864,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815539,Endothelial_mMCPcounter,2.087809,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815539,Endothelial_xCell,0.009010742,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815539,Eosinophil_xCell,4.593671e-18,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815539,Eosinophils_CIBERSORT_abs,0,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815539,Eosinophils_mMCPcounter,0.624385,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815539,Fibroblast_EPIC,0.02617788,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815539,Fibroblasts_mMCPcounter,0.513154,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
SRX10815539,Granulocytemonocyte progenitor_xCell,0,E0771_GSE174053_high.fat.diet_antiPD1(n=1518),Baseline,1,GSE174053,isotype; high.fat.diet;,NA,NA,NA,2,1518
