names,scores,logfoldchanges,pvals,pvals_adj
RPUSD1,1.800699,0.014827291,0.07175034285934898,0.12924655155057144
GDF11,1.800699,-0.04025695,0.07175034285934898,0.12924655155057144
LRRC66,1.8001182,0.27414575,0.07184198241578278,0.12939871381344173
FOXO4,1.7997863,-0.18802984,0.07189439091064585,0.12948019145150536
STXBP3,1.7987907,-0.0056451773,0.07205180432884455,0.12972486521877236
ERCC4,1.7975461,-0.030386735,0.07224896794685402,0.13006687458561583
VAMP1,1.7971312,0.15691042,0.07231478724712014,0.1301723854992781
ZNF710,1.7965504,-0.1752095,0.07240701674307345,0.13032315340899478
VSTM2L,1.7964674,0.42743334,0.07242020024367339,0.13032315340899478
ACSF2,1.7964674,0.0621615,0.07242020024367339,0.13032315340899478
DDX51,1.7963015,-0.28043577,0.07244657314063553,0.13035761835023355
NLGN4X,1.7958037,0.9840506,0.07252573901217504,0.13047405743764784
TUSC2,1.7943932,-0.01689444,0.07275042696999427,0.13085219269595563
ZDHHC21,1.7938954,0.015421231,0.07282986449766837,0.13098202269141335
TFF3,1.7926508,0.4600965,0.07302876891657366,0.13132666254117983
MYH7B,1.7924849,1.1024221,0.07305532305717242,0.13136132939752326
THUMPD1,1.7909085,0.11115466,0.07330798161284083,0.1317893837937279
HERC1,1.7891661,-0.036851577,0.07358806693250128,0.13226656435010412
TMPRSS11F,1.7881705,0.30508983,0.07374850819795327,0.132515359659366
PPEF1,1.7881705,0.31642836,0.07374850819795327,0.132515359659366
DOK7,1.7881705,0.4558829,0.07374850819795327,0.132515359659366
VWA5B2,1.7880045,0.5311456,0.07377527619525147,0.13253707445048013
FRMD4B,1.7880045,0.03559788,0.07377527619525147,0.13253707445048013
CCDC96,1.7864281,0.665934,0.07402996856991217,0.13295493658899965
STPG2,1.7864281,0.7754944,0.07402996856991217,0.13295493658899965
TMEM171,1.7858473,0.57507443,0.07412398358883757,0.1330973021413651
NSMF,1.7818648,0.022398535,0.07477128989228964,0.1342462552387374
PANK4,1.778629,0.0028112575,0.07530061960753712,0.13515630202573747
ZNF391,1.7782971,0.07922208,0.07535508238083052,0.13524061061945855
ATP6AP1,1.7774674,0.17634863,0.07549138000924746,0.13547175778399048
BBS10,1.7773844,0.1613123,0.07550502083228632,0.135482769216307
TEF,1.7761399,-0.04566751,0.0757098747021346,0.13580985373585414
DDX23,1.7754761,0.16227095,0.07581931541723883,0.135990188899735
LRFN1,1.772987,-0.043869015,0.07623086830614016,0.13663580873021727
TLCD2,1.772904,0.39275038,0.07624461805420822,0.13664688670034955
RELA,1.7723233,0.0050843954,0.07634092293787613,0.13677874968216333
ARSG,1.7704148,-0.080111645,0.07665805196756709,0.13731968765335273
LRRC75B,1.7675109,0.0056364476,0.07714269967280793,0.13817414001321573
SLC23A2,1.7674279,0.073363006,0.07715658335487735,0.1381852975501588
FBXO33,1.767345,-0.07358825,0.07717046907304898,0.13819645651976523
CCDC169,1.7656856,0.0039325966,0.077448611330569,0.13867822609880223
LPCAT2,1.7656026,0.020076877,0.07746253985378175,0.13867822609880223
CA2,1.7656026,-0.01806421,0.07746253985378175,0.13867822609880223
ANXA10,1.7648559,0.97567487,0.07758798841264575,0.13887526817504398
HES2,1.7642751,0.29280353,0.07768567388057705,0.13903633097710494
C1GALT1C1L,1.7640262,0.7472191,0.07772756973431788,0.1390975234351349
NRBP2,1.7635283,0.15028766,0.07781141664679865,0.13921997073584302
NDNF,1.7633624,0.32097194,0.07783938198061911,0.13925620482569784
ZNF229,1.7627816,0.06817307,0.07793732511026237,0.1394176110003534
IGF2R,1.7622008,0.15008035,0.07803536856606814,0.13957916464116005
FARS2,1.7608733,-0.035348132,0.07825984500230258,0.13996681016708623
YTHDC1,1.7607903,0.17447436,0.07827389221416002,0.13997806598734333
HOXC8,1.7603755,0.21562356,0.07834415906271895,0.14008984781688444
HS3ST1,1.7596288,0.396051,0.07847076876905226,0.14030234610158468
CHP2,1.7594628,1.2964667,0.0784989268612374,0.14033879249612982
PLEKHG4B,1.7592139,0.30876273,0.07854117941700384,0.14040042697446978
DGKI,1.758965,0.5915266,0.07858345047863237,0.14046208232581683
CCDC66,1.7587161,-0.07651302,0.07862574005160812,0.14052375855377502
ABCB8,1.7581353,0.0067904396,0.07872448774126983,0.14068631728302755
PPP2R3C,1.7550654,0.12403209,0.07924811737133487,0.1415940481893021
YWHAH,1.7537379,0.13032569,0.07947542734206674,0.1419861345676725
ERICH2,1.753655,0.7236157,0.07948965179834994,0.14199749494514263
DYDC2,1.753572,0.7840085,0.079503878324454,0.14200885677167985
WDR89,1.7528253,-0.054505847,0.07963201023486134,0.14222365262860626
ABRAXAS1,1.7521615,0.015659247,0.07974604614774594,0.14237098211088386
INTS6L,1.7510829,-0.035008498,0.0799316375823319,0.1426882085705367
FABP7,1.750668,2.3314462,0.0800031123044036,0.14280167949687544
HSPA12A,1.7483449,0.28688556,0.08040433110568784,0.14348946119523356
CCNJ,1.748179,-0.003263566,0.0804330520235303,0.1435123431686887
MUC1,1.7471833,0.21750265,0.08060555257935567,0.14379170362797508
FANK1,1.7455239,0.19038957,0.08089372109550026,0.14427725221666335
NPIPB15,1.7427858,0.06730877,0.08137102739709867,0.14509987728168927
MSX2,1.7417072,0.78882986,0.08155968358608476,0.14542192274366303
INHA,1.7409605,0.8393651,0.08169049950051858,0.145640784859062
TMEM170B,1.739467,-0.07433036,0.08195264200251473,0.1460937144338302
TBX3,1.7393011,-0.10433981,0.0819818110172058,0.14612842896397166
CCDC183,1.7384714,0.1870208,0.08212778242274854,0.146348125168086
DDX5,1.7376417,0.12389938,0.0822739645309006,0.14657967844432532
OAZ2,1.7375587,0.14748967,0.08228859433818875,0.1465912762568898
LRIG2,1.7373928,-0.018975267,0.08231786028075755,0.14662894244188615
NFASC,1.7371439,-0.11281368,0.08236177501764264,0.14669269183045605
CASC1,1.7370609,0.9076778,0.0823764174835596,0.14670429760586975
CAMK1D,1.736812,-0.059022464,0.08242035754502358,0.146768072081309
POU5F1B,1.7355675,0.34221956,0.08264034295976357,0.14714529159213055
CCDC18,1.733991,0.064901166,0.08291967410781986,0.14761353679799546
ALAD,1.7331613,0.025455935,0.08306699752421208,0.1478466436265997
C1orf122,1.7315019,0.11666674,0.083362280572853,0.14831371352929093
MIOS,1.7310871,0.060527425,0.08343623402827564,0.14841603437899895
COBL,1.7310871,0.39754504,0.08343623402827564,0.14841603437899895
SEC23B,1.7303404,0.15690109,0.0835694841480529,0.14863841352953686
TSG101,1.7295936,-0.028928513,0.08370290655128818,0.14886105526257565
EN2,1.7281002,1.0090762,0.08397026880116212,0.14932183438409966
FAM185A,1.7278513,0.042983085,0.08401489631619931,0.14937176710619915
GLMP,1.7264408,-0.015391826,0.08426814834916566,0.1498072754453459
GNA12,1.7253622,-0.10107114,0.08446222823595888,0.15013751539422665
GEMIN2,1.7249473,0.27169934,0.08453697058398259,0.15025558038324677
PRSS16,1.7246984,-0.06520226,0.08458184167327061,0.15030573754577756
WDR7,1.7235368,-0.007947228,0.08479149493210812,0.15064864265420214
CARD18,1.7232879,0.5074324,0.08483647527403483,0.1507137264438251
IFITM1,1.7225412,0.1219283,0.08497153211085075,0.15093880440787055
SIRT3,1.7224582,-0.16219251,0.08498654915370243,0.1509506269059219
HIST1H1E,1.7214626,0.17463417,0.08516692113557454,0.15124123817239105
SH3TC2,1.7212967,0.65451646,0.08519701320508351,0.15127979535668068
HTR7,1.7206329,0.49032298,0.08531746746428066,0.15147878050085156
TMEM164,1.720467,0.12304517,0.08534760253250363,0.1515173830779121
SOS1,1.720384,0.112820715,0.085362673293247,0.15152923706617386
C2CD2,1.7195542,-0.15191075,0.08551349925897653,0.15178204720502442
PRR18,1.7194712,0.95336384,0.08552859369585229,0.15179391486347044
CWC25,1.7193882,0.079161115,0.08554369028632366,0.15180578401051814
ZNRF2,1.7181437,0.15428013,0.08577039771312867,0.15217818082703802
OVOL1,1.7171481,0.63176596,0.08595211303112811,0.152470619686642
CORO6,1.7167332,0.34266567,0.0860279194965583,0.15257510862278878
MAP7D3,1.7167332,0.22411011,0.0860279194965583,0.15257510862278878
SUSD1,1.7163184,0.0154642975,0.08610377996961205,0.15269465027420495
NAGLU,1.7159865,-0.14741515,0.08616450725062115,0.15278733419069476
MOSPD3,1.7151568,-0.21654229,0.08631647683102751,0.15302674616817635
TICAM2,1.7149079,-0.038071554,0.08636210989716618,0.15309261291963286
OTULIN,1.714493,0.14738941,0.08643820830565484,0.15319742534282216
NTN1,1.7133315,0.22060193,0.08665157198109846,0.15356050151907044
CA13,1.7128336,0.082011335,0.08674314364213855,0.15370769259634148
RBBP4,1.7114232,0.5229232,0.08700302103490862,0.15413793314457364
VPS13D,1.7111742,-0.099774696,0.08704894692225648,0.1542041643398583
PCDHGB2,1.7091,0.2370521,0.08743242404521266,0.15482271224013971
C4orf47,1.7087681,0.44907832,0.08749390668465153,0.15491638852275538
ZNF211,1.7086022,-0.079230525,0.08752466108246325,0.15495564445638021
FGFR4,1.7085192,0.53474677,0.0875400415516034,0.1549676770083444
MDH1B,1.7084363,0.53283525,0.08755542420117064,0.15497971106027392
MFSD4A,1.7081873,0.97586876,0.08760158523446733,0.15504621747429792
TEX14,1.7073576,0.40837646,0.08775559715686891,0.1552883547807248
CNPPD1,1.706362,-0.025752682,0.08794069967351058,0.1555701569040555
GLIS3,1.706362,-0.09851299,0.08794069967351058,0.1555701569040555
TMOD2,1.7055323,0.07100723,0.08809519218390505,0.1558281897409404
SST,1.7052004,0.67162114,0.08815705043344958,0.1559223308979196
ZNF555,1.7051175,-0.07278547,0.08817252046671331,0.1559344153590885
CLDN11,1.7047026,-0.09859428,0.08824990346845427,0.15605598073425458
HARBI1,1.7043707,0.1214464,0.08831184928454275,0.1561502267516014
CWF19L1,1.7042878,-0.08602193,0.08832734121452103,0.15616232405697267
FOXG1,1.7013838,0.273823,0.08887094041093802,0.15706187833956572
C10orf99,1.700886,0.9014173,0.08896439894452089,0.15719627034799213
ZNF22,1.6993926,0.01112787,0.08924524972975942,0.15767708880126707
RRH,1.6988947,0.21310611,0.08933902519920263,0.15782732380088121
ZNF470,1.6978991,-0.012086885,0.0895268142127725,0.15814359853064403
MAMSTR,1.6970694,-0.29070616,0.08968354774932032,0.15837396923784405
OSBPL10,1.6969864,-0.14772049,0.08969923324613045,0.15838617544917774
POR,1.6957419,0.12553184,0.08993478085096346,0.15878656222028784
GBF1,1.6947463,0.124338426,0.09012357719784025,0.15910433592339235
CCPG1,1.6935016,0.10527029,0.09036002103556404,0.15947496918125306
ZNF302,1.6930038,-0.15416755,0.0904547382147884,0.15959532730566606
ARHGAP10,1.6929208,0.04336211,0.09047053217454137,0.1596075947764092
ZNF107,1.6925889,0.32908073,0.09053373020160839,0.15970348166207118
PDZD4,1.6915933,0.3105961,0.09072353739851048,0.16002266933613185
DAP,1.6915103,0.12126193,0.09073936910210043,0.16003495803050205
ENPP5,1.6914274,0.004984471,0.09075520302774201,0.16004724824263228
COL27A1,1.6904317,-0.012024797,0.09094538352930076,0.16035130470304393
DOC2A,1.6902658,0.5717337,0.09097711141573447,0.16039158128791547
SLC4A4,1.6900169,0.40214348,0.09102471993409869,0.1604441777944038
KIAA0319L,1.6900169,0.10145224,0.09102471993409869,0.1604441777944038
HGFAC,1.6899339,0.7688027,0.09104059389135505,0.1604564914107813
HABP4,1.6877767,-0.09595716,0.09145409866605254,0.16116954736609201
PIGV,1.6874448,-0.15246025,0.09151784856669715,0.16126615131035466
TMA16,1.6866151,-0.12742946,0.09167737958592558,0.16151573471891426
PRRG3,1.6866151,0.8962764,0.09167737958592558,0.16151573471891426
CCDC146,1.6863662,0.14871421,0.09172528244579001,0.16158436026481723
