module	gene	compartment	n_cells	n_detected	pct_detected	total_umi
ifn_isg40	IFIH1	a3_post	4683	1817	38.799914584667945	3493
ifn_isg40	IFIH1	epi_post	8718	3345	38.36889194769442	6466
ifn_isg40	IFIH1	myeloid_post	15676	7504	47.86935442714978	16228
ifn_isg40	IFIH1	tnk_post	31933	3259	10.205743274981993	4111
ifn_isg40	SAMD9	all_post	78651	24842	31.585103813047514	50535
ifn_isg40	SAMD9	a3_post	4683	2941	62.80162289130899	11762
ifn_isg40	SAMD9	epi_post	8718	4915	56.37760954347328	18943
ifn_isg40	SAMD9	myeloid_post	15676	5887	37.55422301607553	10288
ifn_isg40	SAMD9	tnk_post	31933	9087	28.456455704130523	13915
ifn_isg40	SAMD9L	all_post	78651	28051	35.66515365348184	58792
ifn_isg40	SAMD9L	a3_post	4683	1204	25.71001494768311	1941
ifn_isg40	SAMD9L	epi_post	8718	2298	26.359256710254645	3877
ifn_isg40	SAMD9L	myeloid_post	15676	9622	61.38045419749936	28531
ifn_isg40	SAMD9L	tnk_post	31933	9404	29.4491591770269	14676
ifn_isg40	HERC5	all_post	78651	10292	13.08565688929575	15827
ifn_isg40	HERC5	a3_post	4683	1146	24.47149263292761	1629
ifn_isg40	HERC5	epi_post	8718	1941	22.264280798348246	2826
ifn_isg40	HERC5	myeloid_post	15676	4167	26.582036233733096	7271
ifn_isg40	HERC5	tnk_post	31933	2157	6.75476779507093	2811
ifn_isg40	HERC6	all_post	78651	6548	8.325386835513852	8478
ifn_isg40	HERC6	a3_post	4683	977	20.862694853726243	1321
ifn_isg40	HERC6	epi_post	8718	1953	22.401927047487955	2808
ifn_isg40	HERC6	myeloid_post	15676	1857	11.846134217912732	2370
ifn_isg40	HERC6	tnk_post	31933	1983	6.209876929821815	2407
ifn_isg40	EPSTI1	all_post	78651	23860	30.33655007565066	57158
ifn_isg40	EPSTI1	a3_post	4683	236	5.039504591074098	421
ifn_isg40	EPSTI1	epi_post	8718	761	8.729066299610002	1404
ifn_isg40	EPSTI1	myeloid_post	15676	10900	69.53304414391427	35792
ifn_isg40	EPSTI1	tnk_post	31933	7326	22.941784361005855	11096
ifn_isg40	CMPK2	all_post	78651	5671	7.210334261484278	7882
ifn_isg40	CMPK2	a3_post	4683	889	18.98355754857997	1267
ifn_isg40	CMPK2	epi_post	8718	1606	18.42165634319798	2371
ifn_isg40	CMPK2	myeloid_post	15676	2747	17.52360295993876	3933
ifn_isg40	CMPK2	tnk_post	31933	644	2.0167225127610937	732
ifn_isg40	PARP9	all_post	78651	29656	37.70581429352456	74207
ifn_isg40	PARP9	a3_post	4683	3527	75.31496903694213	16054
ifn_isg40	PARP9	epi_post	8718	6450	73.98485891259463	27866
ifn_isg40	PARP9	myeloid_post	15676	10119	64.55090584332739	26224
ifn_isg40	PARP9	tnk_post	31933	6908	21.632793661729245	9966
ifn_isg40	DTX3L	all_post	78651	17642	22.430738325005404	27566
ifn_isg40	DTX3L	a3_post	4683	2434	51.97522955370489	4945
ifn_isg40	DTX3L	epi_post	8718	4426	50.768524891030054	8934
ifn_isg40	DTX3L	myeloid_post	15676	6135	39.136259249808624	9743
ifn_isg40	DTX3L	tnk_post	31933	4129	12.93019760122757	5114
ifn_isg40	LY6E	all_post	78651	31207	39.67781719240696	97188
ifn_isg40	LY6E	a3_post	4683	3340	71.3218022635063	11883
ifn_isg40	LY6E	epi_post	8718	6489	74.4322092222987	25203
ifn_isg40	LY6E	myeloid_post	15676	10673	68.08497065577953	47870
ifn_isg40	LY6E	tnk_post	31933	9351	29.283186672094697	14832
ifn_isg40	SP100	all_post	78651	42338	53.83021194898984	86173
ifn_isg40	SP100	a3_post	4683	2891	61.7339312406577	6627
ifn_isg40	SP100	epi_post	8718	5590	64.12021105758201	13136
ifn_isg40	SP100	myeloid_post	15676	11212	71.52334779280429	28121
ifn_isg40	SP100	tnk_post	31933	15209	47.62784580214825	26630
ifn_isg40	SP110	all_post	78651	39366	50.05149330587024	84163
ifn_isg40	SP110	a3_post	4683	2195	46.871663463591716	4478
ifn_isg40	SP110	epi_post	8718	4046	46.40972700160587	8335
ifn_isg40	SP110	myeloid_post	15676	11131	71.0066343454963	31524
ifn_isg40	SP110	tnk_post	31933	12407	38.85322393761939	20375
ifn_isg40	PLSCR1	all_post	78651	30308	38.53479294605282	108006
ifn_isg40	PLSCR1	a3_post	4683	3632	77.55712150330984	18656
ifn_isg40	PLSCR1	epi_post	8718	6604	75.75131910988759	32879
ifn_isg40	PLSCR1	myeloid_post	15676	13266	84.62618014799693	55687
ifn_isg40	PLSCR1	tnk_post	31933	4441	13.907243290639776	6091
sting_negative	ENPP1	all_post	78651	212	0.26954520603679544	314
sting_negative	ENPP1	a3_post	4683	28	0.5979073243647235	32
sting_negative	ENPP1	epi_post	8718	54	0.6194081211286993	64
sting_negative	ENPP1	myeloid_post	15676	99	0.6315386578208727	173
sting_negative	ENPP1	tnk_post	31933	10	0.03131556696833996	10
rna_sensing	DDX58	all_post	78651	11180	14.21469529948761	15918
rna_sensing	DDX58	a3_post	4683	1546	33.01302583813795	2594
rna_sensing	DDX58	epi_post	8718	2720	31.199816471667813	4628
rna_sensing	DDX58	myeloid_post	15676	3444	21.969890278132176	5039
rna_sensing	DDX58	tnk_post	31933	2637	8.257915009551247	3150
rna_sensing	IFIH1	all_post	78651	17645	22.434552643958753	31858
rna_sensing	IFIH1	a3_post	4683	1817	38.799914584667945	3493
rna_sensing	IFIH1	epi_post	8718	3345	38.36889194769442	6466
rna_sensing	IFIH1	myeloid_post	15676	7504	47.86935442714978	16228
rna_sensing	IFIH1	tnk_post	31933	3259	10.205743274981993	4111
rna_sensing	MAVS	all_post	78651	15050	19.135166749310244	22299
rna_sensing	MAVS	a3_post	4683	2395	51.14243006619688	4340
rna_sensing	MAVS	epi_post	8718	4544	52.12204634090388	8202
rna_sensing	MAVS	myeloid_post	15676	4723	30.128859402908905	6864
rna_sensing	MAVS	tnk_post	31933	3595	11.257946325118215	4434
rna_sensing	DHX58	all_post	78651	6708	8.528817179692567	8297
rna_sensing	DHX58	a3_post	4683	682	14.563314114883621	851
rna_sensing	DHX58	epi_post	8718	1328	15.232851571461344	1710
rna_sensing	DHX58	myeloid_post	15676	3263	20.81525899464149	4198
rna_sensing	DHX58	tnk_post	31933	1234	3.8643409638931514	1372
hr	RAD51	all_post	78651	91	0.11570100825164334	93
hr	RAD51	a3_post	4683	25	0.533845825325646	25
hr	RAD51	epi_post	8718	40	0.45882083046570316	41
hr	RAD51	myeloid_post	15676	21	0.13396274559836693	22
hr	RAD51	tnk_post	31933	19	0.059499577239845926	19
hr	BRCA1	all_post	78651	4072	5.17730225934826	6518
hr	BRCA1	a3_post	4683	869	18.556480888319452	1557
hr	BRCA1	epi_post	8718	1579	18.11195228263363	2780
hr	BRCA1	myeloid_post	15676	1032	6.58331206940546	1605
hr	BRCA1	tnk_post	31933	961	3.0094259856574705	1445
hr	BRCA2	all_post	78651	4599	5.847350955486898	7148
hr	BRCA2	a3_post	4683	437	9.331625026692292	695
hr	BRCA2	epi_post	8718	811	9.302592337692131	1314
hr	BRCA2	myeloid_post	15676	1552	9.9004848175555	2410
hr	BRCA2	tnk_post	31933	1259	3.942629881314001	2029
hr	PALB2	all_post	78651	4186	5.322246379575594	5034
hr	PALB2	a3_post	4683	889	18.98355754857997	1130
hr	PALB2	epi_post	8718	1529	17.538426244551502	1944
hr	PALB2	myeloid_post	15676	1413	9.013779025261547	1670
hr	PALB2	tnk_post	31933	759	2.3768515328970032	859
hr	RAD51C	all_post	78651	5515	7.011989675910033	6799
hr	RAD51C	a3_post	4683	972	20.755925688661115	1306
hr	RAD51C	epi_post	8718	1816	20.830465703142924	2483
hr	RAD51C	myeloid_post	15676	1866	11.903546823169176	2208
hr	RAD51C	tnk_post	31933	1186	3.7140262424451196	1355
hr	XRCC2	all_post	78651	1587	2.017774726322615	2175
hr	XRCC2	a3_post	4683	522	11.146700832799487	750
hr	XRCC2	epi_post	8718	905	10.380821289286533	1299
hr	XRCC2	myeloid_post	15676	218	1.3906608828782854	305
hr	XRCC2	tnk_post	31933	326	1.0208874831678827	401
hr	XRCC3	all_post	78651	2122	2.6979949396701888	2493
hr	XRCC3	a3_post	4683	613	13.089899636984839	746
hr	XRCC3	epi_post	8718	1076	12.342280339527415	1309
hr	XRCC3	myeloid_post	15676	472	3.0109721867823422	544
hr	XRCC3	tnk_post	31933	357	1.1179657407697365	394
hr	RPA1	all_post	78651	13127	16.69018830021233	18176
hr	RPA1	a3_post	4683	1899	40.55092889173606	3171
hr	RPA1	epi_post	8718	3488	40.009176416609314	5874
hr	RPA1	myeloid_post	15676	4403	28.087522327124265	6024
hr	RPA1	tnk_post	31933	3571	11.1827889643942	4272
oxphos	NDUFA1	all_post	78651	42089	53.51362347586172	165534
oxphos	NDUFA1	a3_post	4683	4327	92.3980354473628	35460
oxphos	NDUFA1	epi_post	8718	8065	92.5097499426474	63645
oxphos	NDUFA1	myeloid_post	15676	13515	86.21459556009187	65424
oxphos	NDUFA1	tnk_post	31933	12306	38.53693671123916	19148
oxphos	NDUFB3	all_post	78651	23047	29.30286963929257	50459
oxphos	NDUFB3	a3_post	4683	3304	70.55306427503737	10818
oxphos	NDUFB3	epi_post	8718	6075	69.68341362697866	20033
oxphos	NDUFB3	myeloid_post	15676	8847	56.43659096708344	18638
oxphos	NDUFB3	tnk_post	31933	4408	13.803901919644256	5767
oxphos	COX5A	all_post	78651	30928	39.32308552974533	96731
oxphos	COX5A	a3_post	4683	4160	88.83194533418748	24111
oxphos	COX5A	epi_post	8718	7485	85.8568479008947	41799
oxphos	COX5A	myeloid_post	15676	11441	72.98417963766266	35364
oxphos	COX5A	tnk_post	31933	7211	22.581655340869947	10782
oxphos	COX7A2	all_post	78651	26038	33.1057456357834	57346
oxphos	COX7A2	a3_post	4683	3309	70.6598334401025	12220
oxphos	COX7A2	epi_post	8718	6143	70.46340903877037	22319
oxphos	COX7A2	myeloid_post	15676	9548	60.90839499872416	20897
oxphos	COX7A2	tnk_post	31933	5927	18.560736542135096	7462
oxphos	UQCRC1	all_post	78651	14259	18.12945798527673	22265
oxphos	UQCRC1	a3_post	4683	2094	44.7149263292761	3934
oxphos	UQCRC1	epi_post	8718	3934	45.1250286763019	7282
oxphos	UQCRC1	myeloid_post	15676	6638	42.3449859658076	10617
oxphos	UQCRC1	tnk_post	31933	2010	6.294428960636332	2270
oxphos	SDHA	all_post	78651	17106	21.749246672006713	26072
oxphos	SDHA	a3_post	4683	2178	46.508648302370275	4298
oxphos	SDHA	epi_post	8718	4121	47.27001605872907	8130
oxphos	SDHA	myeloid_post	15676	6107	38.95764225567747	9457
oxphos	SDHA	tnk_post	31933	4415	13.825822816522093	5306
oxphos	ATP5F1A	all_post	78651	34230	43.52137925773353	95744
oxphos	ATP5F1A	a3_post	4683	3809	81.33674994661541	17039
oxphos	ATP5F1A	epi_post	8718	7257	83.24156916724019	32290
oxphos	ATP5F1A	myeloid_post	15676	11818	75.38912988007145	39423
oxphos	ATP5F1A	tnk_post	31933	9081	28.437666363949518	13128
oxphos	ATP5F1B	all_post	78651	40949	52.064182273588386	155696
oxphos	ATP5F1B	a3_post	4683	4102	87.59342301943198	28073
oxphos	ATP5F1B	epi_post	8718	7659	87.85271851342051	51505
oxphos	ATP5F1B	myeloid_post	15676	13453	85.81908650165859	68774
oxphos	ATP5F1B	tnk_post	31933	12271	38.42733222684997	19872
oxphos	CYCS	all_post	78651	32296	41.062414972473334	114661
oxphos	CYCS	a3_post	4683	4271	91.20222079863335	31171
oxphos	CYCS	epi_post	8718	7458	85.54714384033035	52652
oxphos	CYCS	myeloid_post	15676	11768	75.0701709619801	39480
oxphos	CYCS	tnk_post	31933	8096	25.353083017568032	12696
oxphos	VDAC1	all_post	78651	28365	36.064385703932565	82526
oxphos	VDAC1	a3_post	4683	3739	79.8419816357036	15200
oxphos	VDAC1	epi_post	8718	6828	78.32071576049553	27034
oxphos	VDAC1	myeloid_post	15676	11593	73.95381474866038	39821
oxphos	VDAC1	tnk_post	31933	6082	19.046127830144364	8728
prolif	MKI67	all_post	78651	5316	6.758973185337758	24049
prolif	MKI67	a3_post	4683	1120	23.916292974588938	3532
prolif	MKI67	epi_post	8718	1856	21.289286533608625	5881
prolif	MKI67	myeloid_post	15676	689	4.3952538912988	4774
prolif	MKI67	tnk_post	31933	2259	7.074186578147997	10964
prolif	TOP2A	all_post	78651	5627	7.1543909168351325	41122
prolif	TOP2A	a3_post	4683	1523	32.521887678838354	14105
prolif	TOP2A	epi_post	8718	2513	28.8254186740078	23082
prolif	TOP2A	myeloid_post	15676	714	4.554733350344476	4956
prolif	TOP2A	tnk_post	31933	1832	5.737011868599881	9936
prolif	PCNA	all_post	78651	17448	22.184079032688715	70436
prolif	PCNA	a3_post	4683	3684	78.66752081998719	27120
prolif	PCNA	epi_post	8718	6272	71.94310621702225	45959
prolif	PCNA	myeloid_post	15676	4843	30.894360806328145	11418
prolif	PCNA	tnk_post	31933	4424	13.854006826793599	9420
prolif	MCM2	all_post	78651	7196	9.149279729437643	14110
prolif	MCM2	a3_post	4683	2144	45.782617979927394	4905
prolif	MCM2	epi_post	8718	3631	41.649460885524206	8241
prolif	MCM2	myeloid_post	15676	1197	7.6358764991069155	1975
prolif	MCM2	tnk_post	31933	1611	5.044937838599568	2763
prolif	TYMS	all_post	78651	5918	7.524379855310167	24113
prolif	TYMS	a3_post	4683	1717	36.66453128336536	6863
prolif	TYMS	epi_post	8718	2952	33.86097728836889	12236
prolif	TYMS	myeloid_post	15676	734	4.682316917581016	4253
prolif	TYMS	tnk_post	31933	1712	5.361225064979801	5787
focal	TACSTD2	all_post	78651	9902	12.589795425360135	114638
focal	TACSTD2	a3_post	4683	4162	88.87465300021354	61321
focal	TACSTD2	epi_post	8718	7914	90.77770130763936	109617
focal	TACSTD2	myeloid_post	15676	720	4.593008420515438	1316
focal	TACSTD2	tnk_post	31933	452	1.4154636269689662	872
focal	CLDN4	all_post	78651	9612	12.221077926536218	80868
focal	CLDN4	a3_post	4683	4009	85.60751654922059	41715
focal	CLDN4	epi_post	8718	7736	88.73594861206699	76743
focal	CLDN4	myeloid_post	15676	587	3.744577698392447	758
focal	CLDN4	tnk_post	31933	460	1.4405160805436383	764
