col,ccle,TACSTD2,CLDN1,CLDN4,CLDN7,CLDN3,CLDN5,CLDN18,EPCAM,KRT8,KRT18,KRT19,CellLineName,StrippedCellLineName,ModelType,OncotreeLineage,OncotreePrimaryDisease,OncotreeSubtype,OncotreeCode,disease_group,is_lung_suffix
HEC50B_ENDOMETRIUM_TenPx29,HEC50B_ENDOMETRIUM,-2.08783252198495,1.83101934792662,,-1.73276768348714,0.89230706009965,,,-1.24834349137784,-1.00000897197778,,,HEC-50B,HEC50B,Cell Line,Uterus,Endometrial Carcinoma,Endometrial Carcinoma,UCEC,other,False
KNS81_CENTRAL_NERVOUS_SYSTEM_TenPx29,KNS81_CENTRAL_NERVOUS_SYSTEM,-1.02292368893298,-1.36000445901429,,-0.161718301263678,-0.933058416895021,,,-2.26774162237573,-2.33663970399242,,,KNS-81,KNS81,Cell Line,CNS/Brain,Diffuse Glioma,Glioblastoma,GB,other,False
OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx29,OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-1.70457652874535,-1.44788883890071,,-1.9390725658513,-2.06515766365753,,,-2.50164948418968,-3.93655034286668,,,OCI-AML5,OCIAML5,Cell Line,Myeloid,Acute Myeloid Leukemia,Acute Myeloid Leukemia,AML,other,False
TE10_OESOPHAGUS_TenPx29,TE10_OESOPHAGUS,4.36706067067802,4.24352326343859,,0.901032627748625,0.0146362637874197,,,3.23260181745898,0.387261948109192,,,TE-10,TE10,Cell Line,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,Esophageal Squamous Cell Carcinoma,ESCC,other,False
WM115_SKIN_TenPx29,WM115_SKIN,-1.42916010801181,-3.518847577951,,-1.06435855506969,-1.07592616592025,,,-2.31179869740422,-2.79858938541104,,,WM-115,WM115,Cell Line,Skin,Melanoma,Melanoma,MEL,other,False
EOL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx33,EOL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-2.08073151421121,-1.75307152541524,-1.50999626225838,-0.527369221297311,-1.50167176658681,,,-1.76401896341781,,,,EOL-1,EOL1,Cell Line,Myeloid,Myeloproliferative Neoplasms,"Chronic Eosinophilic Leukemia, NOS",CELNOS,other,False
SW1573_LUNG_TenPx33,SW1573_LUNG,-0.83930017148715,-0.609656176022515,0.831708353025961,-0.728067763406198,-1.75949782013762,,,-0.417446428676658,,,,SW 1573,SW1573,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,NSCLC,True
HEL9217_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx33,HEL9217_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-1.46933982391254,-1.63595780965492,-3.57819953490705,-0.932149030017186,-1.0926517662393,,,-0.353421702230472,,,,HEL 92.1.7,HEL9217,Cell Line,Myeloid,Acute Myeloid Leukemia,Acute Myeloid Leukemia,AML,other,False
K029AX_SKIN_TenPx33,K029AX_SKIN,-1.56701239621426,-1.9489940596907,-2.05750760422896,-1.25831437486026,-1.97452185082322,,,-1.40195587627822,,,,K029AX,K029AX,Cell Line,Skin,Melanoma,Cutaneous Melanoma,SKCM,other,False
JHOS2_OVARY_TenPx33,JHOS2_OVARY,4.77332196051872,2.93335762636716,2.61487648970328,0.394840439529995,2.66973674659215,,,1.40646645648148,,,,JHOS-2,JHOS2,Cell Line,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,High-Grade Serous Ovarian Cancer,HGSOC,other,False
SNU685_ENDOMETRIUM_TenPx33,SNU685_ENDOMETRIUM,-0.818257311248896,-1.03432102808978,-0.609348883480069,-0.836498847577232,-0.814469336268719,,,-2.00183352091456,,,,SNU-685,SNU685,Cell Line,Uterus,Endometrial Carcinoma,Uterine Carcinosarcoma/Uterine Malignant Mixed Mullerian Tumor,UCS,other,False
NIHOVCAR3_OVARY_TenPx33,NIHOVCAR3_OVARY,2.8612171098832,1.82243519205156,1.96228957035812,1.31742088100128,3.98845151423009,,,2.97487335663292,,,,NIH:OVCAR-3,NIHOVCAR3,Cell Line,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,High-Grade Serous Ovarian Cancer,HGSOC,other,False
SAOS2_BONE_TenPx33,SAOS2_BONE,-1.28966860792997,-1.85195664635592,-0.113784343763821,-0.671497172128997,-0.015007118005206,,,-2.03111900284746,,,,Saos-2,SAOS2,Cell Line,Bone,Osteosarcoma,Osteosarcoma,OS,other,False
TE4_OESOPHAGUS_TenPx33,TE4_OESOPHAGUS,-1.01803885306397,2.57382117776068,2.80239113710971,2.01536241488587,1.12825429799644,,,3.41833778790046,,,,TE-4,TE4,Cell Line,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,Esophageal Squamous Cell Carcinoma,ESCC,other,False
JHH1_LIVER_TenPx34,JHH1_LIVER,-1.4676412787404,1.55011975555823,2.9685421459352,,3.75289434752195,,,4.48276964628996,,,,JHH-1,JHH1,Cell Line,Liver,Hepatocellular Carcinoma,Hepatocellular Carcinoma,HCC,other,False
SW1271_LUNG_TenPx34,SW1271_LUNG,-1.2723361866078,2.93406197230398,-4.59299576257199,,-0.685617036049593,,,-2.46393756803384,,,,SW 1271,SW1271,Cell Line,Lung,SMARCA4-deficient undifferentiated tumor,SMARCA4-deficient undifferentiated tumor,,other,True
NCIH226_LUNG_TenPx34,NCIH226_LUNG,-1.10791952240559,0.996859916246108,-3.08535075601732,,0.605371280401258,,,-0.940058815708248,,,,NCI-H226,NCIH226,Cell Line,Pleura,Pleural Mesothelioma,"Pleural Mesothelioma, Epithelioid Type",PLEMESO,other,True
REC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx34,REC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-1.70261883369736,-5.03976119785251,-2.18590462449922,,-0.174981711078619,,,-1.68213861771215,,,,REC-1,REC1,Cell Line,Lymphoid,Mature B-Cell Neoplasms,Mantle Cell Lymphoma,MCL,other,False
HT1080_SOFT_TISSUE_TenPx34,HT1080_SOFT_TISSUE,-0.586188511464107,-2.20858933537794,-1.39115167107441,,-0.577295841700804,,,-2.158971630471,,,,HT-1080,HT1080,Cell Line,Soft Tissue,Fibrosarcoma,Fibrosarcoma,FIBS,other,False
KYSE30_OESOPHAGUS_TenPx34,KYSE30_OESOPHAGUS,5.17373685764476,2.64137459887142,4.34103054303214,,1.04256495352155,,,3.7584810689695,,,,KYSE-30,KYSE30,Cell Line,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,Esophageal Squamous Cell Carcinoma,ESCC,other,False
U2OS_BONE_TenPx34,U2OS_BONE,-0.713610426565389,0.028530672271212,-0.328039395708345,,-0.667205683869299,,,-0.89531740456666,,,,U-2 OS,U2OS,Cell Line,Bone,Osteosarcoma,Osteosarcoma,OS,other,False
GB1_CENTRAL_NERVOUS_SYSTEM_TenPx34,GB1_CENTRAL_NERVOUS_SYSTEM,-0.19186283781944,-1.10203006905997,-5.08813152755779,,-3.74821234818252,,,-1.53669247498081,,,,GB-1,GB1,Cell Line,CNS/Brain,Diffuse Glioma,Glioblastoma,GB,other,False
IALM_LUNG_TenPx34,IALM_LUNG,-1.25170740133634,-1.33085245160073,1.44201520116742,,0.73056597740056,,,-0.181113612134546,,,,IA-LM,IALM,Cell Line,Lung,Non-Small Cell Lung Cancer,Large Cell Lung Carcinoma,LCLC,NSCLC,True
CMK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx35,CMK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-3.73928399482905,-1.95175199668182,-2.020419563371,-3.5021217756516,,,,-2.72396980560797,,,,CMK,CMK,Cell Line,Myeloid,Acute Myeloid Leukemia,Myeloid Leukemia Associated with Down Syndrome,MLADS,other,False
COLO829_SKIN_TenPx35,COLO829_SKIN,-0.175855702127167,0.27434243347659,-1.49761362063317,4.66824947608082,,,,-2.97678685085618,,,,COLO 829,COLO829,Cell Line,Skin,Melanoma,Cutaneous Melanoma,SKCM,other,False
NCIH647_LUNG_TenPx35,NCIH647_LUNG,1.03568725879343,2.57782023396497,-0.390832839409234,0.505306550534536,,,,-0.457934990495095,,,,NCI-H647,NCIH647,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenosquamous Carcinoma,LUAS,NSCLC,True
OV56_OVARY_TenPx35,OV56_OVARY,2.10534386099806,3.5375108030242,1.12344894374933,1.08537909808845,,,,0.696806324030113,,,,OV56,OV56,Cell Line,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,Serous Ovarian Cancer,SOC,other,False
RH30_SOFT_TISSUE_TenPx35,RH30_SOFT_TISSUE,0.85910437470254,-4.13854392636565,-0.0486090871684901,-1.13592364599251,,,,-2.80797185750623,,,,RH-30,RH30,Cell Line,Soft Tissue,Rhabdomyosarcoma,Alveolar Rhabdomyosarcoma,ARMS,other,False
RPMI8226_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx35,RPMI8226_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-2.26481171745985,-1.34856102136682,-0.213838394440157,-0.501253234113614,,,,0.760659887980544,,,,RPMI 8226,RPMI8226,Cell Line,Lymphoid,Mature B-Cell Neoplasms,Plasma Cell Myeloma,PCM,other,False
SJSA1_BONE_TenPx35,SJSA1_BONE,-0.856634635248498,0.890247459692809,-0.425464678178497,-2.34680721125243,,,,-1.17434864848332,,,,SJSA-1,SJSA1,Cell Line,Bone,Osteosarcoma,Osteosarcoma,OS,other,False
HEC6_ENDOMETRIUM_TenPx35,HEC6_ENDOMETRIUM,-2.70998658760839,-1.15536440204197,-1.4500436040386,-1.77507286328554,,,,1.87104091672034,,,,HEC-6,HEC6,Cell Line,Uterus,Endometrial Carcinoma,Uterine Adenosquamous Carcinoma,UASC,other,False
SW837_LARGE_INTESTINE_TenPx35,SW837_LARGE_INTESTINE,3.65675607329036,-0.234588957085859,3.09225164008981,4.22003242999982,,,,4.69093473595402,,,,SW837,SW837,Cell Line,Bowel,Colorectal Adenocarcinoma,Rectal Adenocarcinoma,READ,other,False
CAKI1_KIDNEY_TenPx36,CAKI1_KIDNEY,-1.35423337651447,2.91033629149706,,-1.49534663341155,,,,-1.48779469277325,,,,Caki-1,CAKI1,Cell Line,Kidney,Renal Cell Carcinoma,Renal Clear Cell Carcinoma,CCRCC,other,False
KP2_PANCREAS_TenPx36,KP2_PANCREAS,4.80330562506263,3.33729163622049,,0.626842553403588,,,,2.82597494661236,,,,KP-2,KP2,Cell Line,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,PAAD,other,False
KU1919_URINARY_TRACT_TenPx36,KU1919_URINARY_TRACT,0.805820826257742,-0.839838920959743,,1.21222358592178,,,,3.94587375813507,,,,KU-19-19,KU1919,Cell Line,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,Bladder Urothelial Carcinoma,BLCA,other,False
MFE296_ENDOMETRIUM_TenPx36,MFE296_ENDOMETRIUM,-3.4484304972887,-3.3623697505146,,-0.5681881703091,,,,0.562752112501932,,,,MFE-296,MFE296,Cell Line,Uterus,Endometrial Carcinoma,Endometrial Carcinoma,UCEC,other,False
NCIH292_LUNG_TenPx36,NCIH292_LUNG,5.58611442824841,2.86473711197465,,2.02607738806487,,,,2.66560268918016,,,,NCI-H292,NCIH292,Cell Line,Lung,Non-Small Cell Lung Cancer,Mucoepidermoid Carcinoma of the Lung,LUMEC,NSCLC,True
NCIH716_LARGE_INTESTINE_TenPx36,NCIH716_LARGE_INTESTINE,-1.46271276575561,-3.19836087774054,,-0.553093930954627,,,,-1.51520015741795,,,,NCI-H716,NCIH716,Cell Line,Bowel,Colorectal Adenocarcinoma,Colon Adenocarcinoma,COAD,other,False
NUDHL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx36,NUDHL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-1.77000597120535,-7.48386153191491,,-0.846414791277077,,,,-3.30922790211437,,,,NU-DHL-1,NUDHL1,Cell Line,Lymphoid,Mature B-Cell Neoplasms,"Diffuse Large B-Cell Lymphoma, NOS",DLBCLNOS,other,False
OCILY3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx36,OCILY3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-2.25111499652077,-5.96395226928282,,-1.02446024639085,,,,-2.91172672588741,,,,OCI-LY3,OCILY3,Cell Line,Lymphoid,Mature B-Cell Neoplasms,Activated B-cell Type,ABC,other,False
SKNMC_BONE_TenPx36,SKNMC_BONE,-1.92717480252851,3.81429648688208,,-0.140460307314266,,,,-2.50396020727732,,,,SK-N-MC,SKNMC,Cell Line,Bone,Ewing Sarcoma,Ewing Sarcoma,ES,other,False
CHAGOK1_LUNG_TenPx37,CHAGOK1_LUNG,0.614141385155557,-0.975545468147172,,1.2450025287769,,,,1.36173139834214,0.72218468960411,,,ChaGo-K-1,CHAGOK1,Cell Line,Lung,Non-Small Cell Lung Cancer,Non-Small Cell Lung Cancer,NSCLC,NSCLC,True
EFM192A_BREAST_TenPx37,EFM192A_BREAST,0.926713907272915,-1.2459905509223,,1.78103177463133,,,,1.31755893598677,2.694942639493,,,EFM-192A,EFM192A,Cell Line,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,BRCA,other,False
HEC265_ENDOMETRIUM_TenPx37,HEC265_ENDOMETRIUM,2.63151471847543,0.720538736891244,,2.17368161327476,,,,3.05217070681998,1.78009913822774,,,HEC-265,HEC265,Cell Line,Uterus,Endometrial Carcinoma,Endometrial Carcinoma,UCEC,other,False
MOLM16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx37,MOLM16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-3.34628597052025,-2.29894014935625,,-1.35288139883681,,,,-2.07862531236873,-11.5239642910222,,,MOLM-16,MOLM16,Cell Line,Myeloid,Acute Myeloid Leukemia,Acute Myeloid Leukemia,AML,other,False
PANC1_PANCREAS_TenPx37,PANC1_PANCREAS,-2.36629167688285,0.0801227457768148,,-0.770572470670388,,,,-0.72698088188745,1.48680727764307,,,PANC-1,PANC1,Cell Line,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,PAAD,other,False
SCC25_UPPER_AERODIGESTIVE_TRACT_TenPx37,SCC25_UPPER_AERODIGESTIVE_TRACT,1.40546185707763,0.859670811965633,,-0.0650375004590168,,,,-0.47695362618624,-0.282857673142266,,,SCC-25,SCC25,Cell Line,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,OCSC,other,False
RT4_URINARY_TRACT_TenPx37,RT4_URINARY_TRACT,1.7170802303195,2.00114328116411,,-1.57176198315428,,,,1.28402264869634,1.6015842132384,,,RT4,RT4,Cell Line,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,Bladder Urothelial Carcinoma,BLCA,other,False
T24_URINARY_TRACT_TenPx37,T24_URINARY_TRACT,1.69198105673641,2.03991775761465,,-0.798460270212729,,,,-2.00635324757556,-0.88724681532299,,,T24,T24,Cell Line,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,Bladder Urothelial Carcinoma,BLCA,other,False
TF1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx37,TF1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-2.57769505195172,-1.80109137780732,,-1.2992634009769,,,,-1.97416850947353,-4.54324769100567,,,TF-1,TF1,Cell Line,Myeloid,Acute Myeloid Leukemia,Acute Myeloid Leukemia,AML,other,False
A101D_SKIN_TenPx38,A101D_SKIN,-2.1877069934467,-0.558162869842332,,-2.62597982115269,,,,-2.46600203931271,-1.45661140387353,,,A101D,A101D,Cell Line,Skin,Melanoma,Melanoma,MEL,other,False
DAOY_CENTRAL_NERVOUS_SYSTEM_TenPx38,DAOY_CENTRAL_NERVOUS_SYSTEM,-2.15126223737435,-1.53542640324705,,-1.68688189182769,,,,-1.89067198633023,-0.796649432290731,,,Daoy,DAOY,Cell Line,CNS/Brain,Embryonal Tumor,Medulloblastoma,MBL,other,False
JM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx38,JM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-2.46528919217045,1.02565402238637,,-2.16918931674923,,,,-0.988884074785839,0.811595142187416,,,JM1,JM1,Cell Line,Lymphoid,B-Lymphoblastic Leukemia/Lymphoma,B-Lymphoblastic Leukemia/Lymphoma,BLL,other,False
KASUMI2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx38,KASUMI2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.214284642901254,-0.602928227797181,,-0.705987129864697,,,,-1.19422640624131,0.436802107332834,,,KASUMI-2,KASUMI2,Cell Line,Lymphoid,B-Lymphoblastic Leukemia/Lymphoma,B-Lymphoblastic Leukemia/Lymphoma with t(1;19)(q23;p13.3);TCF3-PBX1,BLLTCF3PBX1,other,False
KYM1_SOFT_TISSUE_TenPx38,KYM1_SOFT_TISSUE,-0.0338153989728225,-0.687012342692385,,-0.546908857655744,,,,-0.547373409636365,1.22658438173813,,,KYM-1,KYM1,Cell Line,Soft Tissue,Rhabdomyosarcoma,Embryonal Rhabdomyosarcoma,ERMS,other,False
KYSE410_OESOPHAGUS_TenPx38,KYSE410_OESOPHAGUS,6.84816421393282,1.49119891565748,,1.0750024359428,,,,3.08101561915718,0.0138209716841933,,,KYSE-410,KYSE410,Cell Line,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,Esophageal Squamous Cell Carcinoma,ESCC,other,False
CL34_LARGE_INTESTINE_TenPx38,CL34_LARGE_INTESTINE,0.284184801246728,0.646469818621691,,5.4599275266727,,,,5.02792018854675,0.301924919334817,,,CL-34,CL34,Cell Line,Bowel,Colorectal Adenocarcinoma,Colon Adenocarcinoma,COAD,other,False
NCIH446_LUNG_TenPx38,NCIH446_LUNG,-3.53269872044001,-1.2571927611836,,-0.69329436768114,,,,-1.64944951283523,0.653256513118412,,,NCI-H446,NCIH446,Cell Line,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,SCLC,NET,True
SKNAS_AUTONOMIC_GANGLIA_TenPx38,SKNAS_AUTONOMIC_GANGLIA,-1.54551953722518,-1.00376246298389,,-0.862169783140174,,,,-0.955470068097989,-1.00893812994479,,,SK-N-AS,SKNAS,Cell Line,Peripheral Nervous System,Neuroblastoma,Neuroblastoma,NBL,other,False
DANG_PANCREAS_TenPx39,DANG_PANCREAS,3.04299814452411,1.14725007374954,,1.68993442224179,-0.196371297579583,,0.786560206926129,1.11560553521303,0.439014276143531,,,DAN-G,DANG,Cell Line,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,PAAD,other,False
KNS42_CENTRAL_NERVOUS_SYSTEM_TenPx39,KNS42_CENTRAL_NERVOUS_SYSTEM,-1.21740726058263,-0.671038636959556,,-1.86776308426248,-0.371458661181481,,-0.715820759779298,-2.16785121085671,-0.973288657514675,,,KNS-42,KNS42,Cell Line,CNS/Brain,Diffuse Glioma,Glioblastoma,GB,other,False
HEC108_ENDOMETRIUM_TenPx39,HEC108_ENDOMETRIUM,-1.13620029487888,1.82536175266962,,2.63573492116701,-0.287376117104407,,-1.42142779275821,2.99305245620717,0.759535415998725,,,HEC-108,HEC108,Cell Line,Uterus,Endometrial Carcinoma,Endometrial Carcinoma,UCEC,other,False
JEKO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx39,JEKO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-1.09848630236763,-1.03734733613494,,-2.26138056959172,-1.10519283050102,,-0.342445100320351,-2.20918862080353,-1.67685577438794,,,JeKo-1,JEKO1,Cell Line,Lymphoid,Mature B-Cell Neoplasms,Mantle Cell Lymphoma,MCL,other,False
JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx39,JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-0.496810917303331,-3.07385188286427,,-2.11598474732077,-0.857242092876626,,0.214343495361605,-1.71879102640219,-1.35661518029836,,,JURKAT,JURKAT,Cell Line,Lymphoid,T-Lymphoblastic Leukemia/Lymphoma,T-Lymphoblastic Leukemia/Lymphoma,TLL,other,False
MSTO211H_PLEURA_TenPx39,MSTO211H_PLEURA,-1.14873649915265,0.74397863951405,,-2.01018604359124,-0.167144772992705,,-0.762418234816747,-1.60147131800683,0.51039182717154,,,MSTO-211H,MSTO211H,Cell Line,Pleura,Pleural Mesothelioma,"Pleural Mesothelioma, Biphasic Type",PLBMESO,other,False
OCUM1_STOMACH_TenPx39,OCUM1_STOMACH,2.48009874545655,0.660347451192054,,2.68290015184521,2.71963200838947,,5.11058030642462,2.0019428631231,2.76178205819922,,,OCUM-1,OCUM1,Cell Line,Esophagus/Stomach,Esophagogastric Adenocarcinoma,Diffuse Type Stomach Adenocarcinoma,DSTAD,other,False
CCK81_LARGE_INTESTINE_TenPx39,CCK81_LARGE_INTESTINE,-0.690035103488649,-1.61128185637157,,2.03876866049506,1.55194077824962,,-0.54588117715054,3.55544074285354,1.02137956694396,,,CCK-81,CCK81,Cell Line,Bowel,Colorectal Adenocarcinoma,Colon Adenocarcinoma,COAD,other,False
SNU449_LIVER_TenPx39,SNU449_LIVER,-0.743133675781582,0.860024557527663,,-1.96626115231427,-0.474621712921739,,-0.72275817603822,-1.64203835994612,-0.696352068048814,,,SNU-449,SNU449,Cell Line,Liver,Hepatocellular Carcinoma,Hepatocellular Carcinoma,HCC,other,False
8505C_THYROID_TenPx40,8505C_THYROID,-0.0243587098542895,-0.541946302720742,-0.157059589646958,-1.73936929439466,-0.656618604181748,,,-1.53741803966495,,,,8505C,8505C,Cell Line,Thyroid,Anaplastic Thyroid Cancer,Anaplastic Thyroid Cancer,THAP,other,False
HCC1833_LUNG_TenPx40,HCC1833_LUNG,-2.04417774770678,-0.438209760373498,0.301393242144924,2.51007895026682,1.77282855858933,,,4.05542038047999,,,,HCC-1833,HCC1833,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,NSCLC,True
PANC0403_PANCREAS_TenPx40,PANC0403_PANCREAS,2.41595159688672,-0.325250507415981,2.12593630357009,2.28963165725247,1.64681315792092,,,3.20979512436082,,,,Panc 04.03,PANC0403,Cell Line,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,PAAD,other,False
J82_URINARY_TRACT_TenPx40,J82_URINARY_TRACT,0.212496282460855,-0.0376100925132681,-0.507557530927844,-3.61965183582686,-0.445095570937596,,,-2.48123126840219,,,,J82,J82,Cell Line,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,Bladder Urothelial Carcinoma,BLCA,other,False
JHH4_LIVER_TenPx40,JHH4_LIVER,-0.216173912273861,-0.186461063436025,0.254242372177072,0.409893844543017,-0.399421258998382,,,-2.3310820443393,,,,JHH-4,JHH4,Cell Line,Liver,Hepatocellular Carcinoma,Hepatocellular Carcinoma,HCC,other,False
OVSAHO_OVARY_TenPx40,OVSAHO_OVARY,-1.49006229478787,2.03111127513866,-0.690391135056366,-1.07112934050559,-0.0426905695504362,,,-0.306305375152737,,,,OVSAHO,OVSAHO,Cell Line,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,High-Grade Serous Ovarian Cancer,HGSOC,other,False
RL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx40,RL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-0.324079166145135,-0.964294666094183,-1.31731250852585,-2.38096054065771,-1.27657349683694,,,-1.86536145860546,,,,RL,RL,Cell Line,Lymphoid,Mature B-Cell Neoplasms,"Diffuse Large B-Cell Lymphoma, NOS",DLBCLNOS,other,False
SNUC5_LARGE_INTESTINE_TenPx40,SNUC5_LARGE_INTESTINE,2.48114578857865,0.0521541266620713,1.5765252882263,1.96103348947812,2.20552083739006,,,2.58071385263235,,,,SNU-C5,SNUC5,Cell Line,Bowel,Colorectal Adenocarcinoma,Colon Adenocarcinoma,COAD,other,False
SUDHL6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx40,SUDHL6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-1.16304521621356,-0.693517827675097,-1.53738091516842,-2.48929322732892,-1.91208670173725,,,-2.47640851429152,,,,SU-DHL-6,SUDHL6,Cell Line,Lymphoid,Mature B-Cell Neoplasms,"Diffuse Large B-Cell Lymphoma, NOS",DLBCLNOS,other,False
SKLU1_LUNG_TenPx42,SKLU1_LUNG,-1.08301421911731,-1.03896813078538,,-1.2853278474713,,,,-1.57289683313198,,,,SK-LU-1,SKLU1,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,NSCLC,True
ISHIKAWAHERAKLIO02ER_ENDOMETRIUM_TenPx42,ISHIKAWAHERAKLIO02ER_ENDOMETRIUM,0.894869189769856,-0.736062026528113,,1.51113922311473,,,,1.91418706372145,,,,Ishikawa (Heraklio) 02 ER-,ISHIKAWAHERAKLIO02ER,Cell Line,Uterus,Endometrial Carcinoma,Endometrial Carcinoma,UCEC,other,False
SNGM_ENDOMETRIUM_TenPx42,SNGM_ENDOMETRIUM,-0.171348404922068,3.35524607405444,,1.97796721141747,,,,2.6939364583573,,,,SNG-M,SNGM,Cell Line,Uterus,Endometrial Carcinoma,Endometrial Carcinoma,UCEC,other,False
GAMG_CENTRAL_NERVOUS_SYSTEM_TenPx42,GAMG_CENTRAL_NERVOUS_SYSTEM,-1.45666289310099,-1.27028842892058,,-1.72862584755329,,,,-2.43844623552964,,,,GAMG,GAMG,Cell Line,CNS/Brain,Diffuse Glioma,Glioblastoma,GB,other,False
NCIH929_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx42,NCIH929_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-0.963398546186793,-1.08662688286322,,-1.46478673980656,,,,-1.53187347899941,,,,NCI-H929,NCIH929,Cell Line,Lymphoid,Mature B-Cell Neoplasms,Plasma Cell Myeloma,PCM,other,False
PANC0203_PANCREAS_TenPx42,PANC0203_PANCREAS,3.43540311846383,1.8543521329051,,3.38361212491369,,,,3.28636133823934,,,,Panc 02.03,PANC0203,Cell Line,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,PAAD,other,False
RCHACV_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx42,RCHACV_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.451569331492577,-1.19892402597611,,-1.35469654573479,,,,-0.192767258413983,,,,RCH-ACV,RCHACV,Cell Line,Lymphoid,B-Lymphoblastic Leukemia/Lymphoma,B-Lymphoblastic Leukemia/Lymphoma with t(1;19)(q23;p13.3);TCF3-PBX1,BLLTCF3PBX1,other,False
SNU423_LIVER_TenPx42,SNU423_LIVER,-0.910975427794076,0.273704662426576,,-1.69350059168958,,,,-2.0273261795635,,,,SNU-423,SNU423,Cell Line,Liver,Hepatocellular Carcinoma,Hepatocellular Carcinoma,HCC,other,False
SNU1079_BILIARY_TRACT_TenPx42,SNU1079_BILIARY_TRACT,-0.135212952865718,-0.148281960774626,,-1.3876772819268,,,,-0.0628198889418576,,,,SNU-1079,SNU1079,Cell Line,Biliary Tract,Intraductal Papillary Neoplasm of the Bile Duct,Intrahepatic Cholangiocarcinoma,IHCH,other,False
A204_SOFT_TISSUE_TenPx23,A204_SOFT_TISSUE,-1.19739918877658,,,-1.50572802122579,,,,-3.50105538935782,,,,A-204,A204,Cell Line,Kidney,Rhabdoid Cancer,Rhabdoid Cancer,MRT,other,False
