gene,n_cohorts,n_up,frac_up,mean_baseline,mean_icb,mean_delta,paired_t_p,wilcoxon_p,cohens_dz
Sgsh,65,34,0.5230769230769231,2.8691541384859107,2.877882094439329,0.008727955953417339,0.8422183181638405,0.9609097179332542,0.024790448417116338
Sh3bgrl2,65,17,0.26153846153846155,3.172605460318988,2.938200695722243,-0.2344047645967451,1.4468606470766716e-05,1.785240439270384e-05,-0.5824927202687648
Sinhcaf,63,19,0.30158730158730157,4.5718927793004935,4.424706544858129,-0.14718623444236512,0.007204277138949021,0.0024783032401384736,-0.3501416579760686
Sipa1l1,63,30,0.47619047619047616,3.8974185940173705,3.792244315061788,-0.10517427895558258,0.0765226881333341,0.11693765769011319,-0.22693929822644193
Slc15a3,65,51,0.7846153846153846,3.8501251953240527,4.253736855789285,0.40361166046523245,5.2766476837379356e-08,9.176952146932288e-08,0.7646942796956911
Slc16a7,65,25,0.38461538461538464,1.3652383824736884,1.3082450833975927,-0.05699329907609592,0.15239949582599183,0.10720987368115566,-0.1796463274084897
Slc16a8,62,18,0.2903225806451613,0.08180302698441172,0.06774297139915444,-0.014060055585257263,0.08805468636580592,0.01809348655704473,-0.2201578703570847
Slc1a4,64,20,0.3125,3.4087358569986694,3.230973189894904,-0.1777626671037657,0.0012453279943251524,0.0014903052543477416,-0.42260553330469747
Slc22a16,65,8,0.12307692307692308,0.0013197344799943385,0.0016620324797465614,0.00034229799975222304,0.45748550030760016,0.5921774964028619,0.09271887229244939
Slc25a2,63,29,0.4603174603174603,0.1768030721326098,0.1714916048636195,-0.005311467268990304,0.6511565774329492,0.5886163365996651,-0.057243964048240115
Slc27a3,64,26,0.40625,2.5000983105977155,2.4945268497868804,-0.005571460810834643,0.9065903528762109,0.33220194306235573,-0.014726671164231903
Slc2a9,65,27,0.4153846153846154,1.8684557814239025,1.910615006448783,0.04215922502488028,0.35406150783596957,0.7512858006438966,0.11578859947562745
Slc36a3,61,34,0.5573770491803278,0.07557807068699186,0.08400592137539836,0.008427850688406485,0.14871957850438253,0.07850566825864076,0.1873023812483048
Slc37a4,64,37,0.578125,3.6031330307037437,3.6403637448554442,0.03723071415170037,0.2622648339703608,0.11298028204217299,0.14139816451707007
Slc50a1,65,39,0.6,5.684898668974404,5.721092134308581,0.036193465334175154,0.15649813024919412,0.12541328874364766,0.1778405815805638
Smc1a,64,24,0.375,5.47558553906694,5.36822002298841,-0.10736551607853047,0.022795550291092218,0.07747956178678751,-0.2917572044464507
Smim38,64,41,0.640625,0.24653933614002926,0.3188765983873214,0.07233726224729213,0.0005005526302879466,0.0010209545226066471,0.45879827069202356
Smtnl1,64,29,0.453125,0.5280025834690311,0.5747021887176547,0.04669960524862363,0.2554075071570472,0.41918253160946495,0.14346999273503513
Snrpa1,65,29,0.4461538461538462,5.570088308811416,5.535039493209744,-0.03504881560167008,0.17724193717790415,0.15712315383284195,-0.1692244133878391
Sorbs1,65,16,0.24615384615384617,3.7601403720844133,3.50318745296909,-0.2569529191153233,9.54347981014325e-05,1.4089302941219114e-05,-0.5164521114629039
Sox10,65,36,0.5538461538461539,1.9649001549671712,2.06874487994493,0.10384472497775897,0.061717613831062,0.08747212056368617,0.23587297745938832
Sox11,65,22,0.3384615384615385,1.3491685734730796,1.2178679786424726,-0.13130059483060683,0.0038837451421225395,0.002914038767467397,-0.3716598413940051
Spaca7,60,12,0.2,0.0032868633732567837,0.006355096979634665,0.0030682336063778803,0.10388341383796454,0.12086271883780898,0.21324959349252667
Spata13,65,38,0.5846153846153846,2.9700429019193058,3.045698925108293,0.07565602318898715,0.10514972224383012,0.09116560987887871,0.20387148061813543
Spata3,62,6,0.0967741935483871,0.0016492397050050763,0.002551914498841104,0.0009026747938360276,0.2516588005696181,0.3134630649347462,0.14697809748252877
Spin2e,65,5,0.07692307692307693,0.0016109553833285751,0.0017245795113252466,0.00011362412799667151,0.8372754511728498,0.1262141495490598,0.0255781621061827
Sprr2b,65,12,0.18461538461538463,0.010418669346207391,0.013685497968775748,0.003266828622568356,0.2976542699365014,0.40734696094047373,0.1302399085439786
Srarp,63,20,0.31746031746031744,0.10119315730579621,0.09623640082101506,-0.004956756484781139,0.6459332269636598,0.2860810669504714,-0.05816504970386716
Srf,63,28,0.4444444444444444,5.163233651083382,5.142067169992692,-0.021166481090690293,0.5354665174530724,0.5423234433678905,-0.07851050223725341
Ssr3,64,17,0.265625,7.486210268841315,7.351587118102658,-0.13462315073865694,0.00020043659040297715,0.00020598166748112028,-0.49365464081773663
St6gal1,65,28,0.4307692307692308,3.893446268836587,3.8493377521984224,-0.04410851663816488,0.34145033881502346,0.10027200892071593,-0.11887920674080273
Stk16,65,15,0.23076923076923078,5.8629496356363155,5.784736564746508,-0.0782130708898084,0.04824667617508842,0.001149470533818193,-0.24977214035860354
Stxbp6,64,31,0.484375,1.0758738438999687,1.080156274850372,0.004282430950403282,0.9182520370926711,0.7180058154123922,0.012881025285072227
Sult1c1,65,16,0.24615384615384617,0.00903402630105149,0.006463405723622283,-0.0025706205774292065,0.07455723135062525,0.07046967174127461,-0.22484670598968698
Sult2a6,65,2,0.03076923076923077,0.0011796189598757396,0.0008079645808237,-0.00037165437905203956,0.1425975442325891,0.015653550837455003,-0.18412375514808965
Svs1,64,2,0.03125,0.0008723968441840437,0.0008008460487762652,-7.155079540777849e-05,0.06784667275917111,0.003510363671504142,-0.23224682700298313
Syap1,63,25,0.3968253968253968,4.659813332885034,4.552957434091819,-0.10685589879321516,0.01756071253323928,0.03741417202364175,-0.3074092096468949
Syn2,61,33,0.5409836065573771,0.20871546508177374,0.22082680087750675,0.012111335795733003,0.4451937186919844,0.8265918913272983,0.09839870092732604
Tab2,64,26,0.40625,5.173845401958108,5.140079318230543,-0.03376608372756508,0.33590511209242907,0.2937465095246108,-0.12121229029356241
Tas2r105,65,2,0.03076923076923077,0.0009295413142330914,0.0007885253403335534,-0.00014101597389953792,0.18857787375962554,0.003510363671504142,-0.16483791612132218
Tbc1d13,65,34,0.5230769230769231,4.635594610723589,4.674767153282851,0.03917254255926092,0.13182433212238404,0.2972622935787437,0.18933315399644854
Tcap,65,34,0.5230769230769231,1.5293452210739038,1.6728078091009124,0.1434625880270083,0.27938783787101396,0.27369114839984354,0.13531492928796485
Tekt3,64,19,0.296875,0.003291610502889536,0.0036608236609771724,0.000369213158087636,0.6666851687219261,0.49302457309512837,0.05409186656448305
Tekt5,63,33,0.5238095238095238,0.05726138041664755,0.05434371886803489,-0.0029176615486126677,0.5945535159871054,0.9120730845618369,-0.06740550277558721
Terf2,65,22,0.3384615384615385,4.2580943792429835,4.184505012940851,-0.0735893663021323,0.009337623461850561,0.008530662079288712,-0.33247490663810636
Tff1,59,40,0.6779661016949152,0.33033324739866887,0.5152664305337546,0.18493318313508564,0.0004463050698429569,0.0015218128402173954,0.4847751093582316
Ticam1,65,38,0.5846153846153846,2.977403855517118,3.00821250007057,0.03080864455345204,0.17537828651958715,0.2514307083038029,0.16996584286766708
Timm9,65,25,0.38461538461538464,4.983787272320882,4.9138723562111535,-0.06991491610973025,0.03174811413835619,0.038611146272931815,-0.27233854059252044
Tiparp,65,26,0.4,4.12690474076158,4.004605767518352,-0.12229897324322829,0.01661629151979472,0.02651322015088455,-0.3050913612837423
Tk1,64,14,0.21875,6.194956323843638,6.059881450082907,-0.13507487376072996,0.007025804566215498,0.000664213675780396,-0.34835239541432533
Tmed9,65,34,0.5230769230769231,7.073361682825099,7.074129483107162,0.0007678002820647943,0.9772495813481289,0.39376516283212504,0.0035509887493200623
Tmem132b,60,22,0.36666666666666664,0.08217402925919898,0.06079816537803933,-0.02137586388115964,0.04480623517545474,0.0369276743986981,-0.2646674117766876
Tmem138,65,26,0.4,3.68964829119923,3.6421286946265794,-0.04751959657265101,0.18254572755712628,0.10300294238624903,-0.16714637302139396
Tmem167b,65,31,0.47692307692307695,4.454224414306582,4.449983755194939,-0.004240659111642773,0.8896299544017128,0.9348958566287908,-0.01728127961591897
Tmem235,65,24,0.36923076923076925,0.027696093585482796,0.01955862557054852,-0.008137468014934273,0.02912238636940641,0.05435790827181142,-0.27684627210288554
Tmem237,62,19,0.3064516129032258,4.452593433248056,4.309313652658159,-0.14327978058989588,0.0028567907429834036,0.0003735192484972824,-0.39476367434742243
Tmem270,63,13,0.20634920634920634,0.008766330881283906,0.006662541940404197,-0.0021037889408797097,0.3741489652208825,0.35747180664923506,-0.112783074834588
Tmem38b,65,39,0.6,2.271945517665377,2.3372902580510417,0.06534474038566496,0.15936453164257247,0.06679521034257345,0.17659942893772954
Tmem98,65,27,0.4153846153846154,3.180058005512865,3.101442181485027,-0.07861582402783812,0.1171884367667059,0.08507756373892843,-0.19698166979849052
Tmlhe,65,33,0.5076923076923077,1.8061931128559523,1.7720487461892942,-0.03414436666665825,0.32416091924335355,0.5763412150475842,-0.12324055140722841
Tmprss11g,64,19,0.296875,0.04808547339708104,0.056491065398900614,0.008405592001819574,0.6300993902727899,0.46470209994046485,0.06049375208201516
Tnfaip8l3,63,37,0.5873015873015873,0.11696291988199471,0.15114434994231765,0.03418143006032292,0.0025206898343823982,0.003267886170857992,0.39673003277008195
Tnfrsf21,65,33,0.5076923076923077,3.1561766369269972,3.2266495685091394,0.07047293158214207,0.16605349230770666,0.3189695283217493,0.17376889066036627
Tpbpb,65,2,0.03076923076923077,0.001614865584498109,0.001129218340577532,-0.0004856472439205773,0.36207014270642174,0.009725523541639646,-0.11386279617383956
Traf7,64,20,0.3125,6.38145103484065,6.266030445435602,-0.11542058940504783,0.00017662227868110502,0.00027476069699514387,-0.49837163517507926
Trem3,64,44,0.6875,0.906575954474381,1.051817540267641,0.14524158579326016,0.0008198612235329552,0.0009674610909313312,0.4394097171491104
Trhde,64,27,0.421875,0.024225929174582408,0.026062261773979252,0.001836332599396846,0.6422014456769921,0.6398028179319002,0.05835911005095553
Trpm3,62,28,0.45161290322580644,0.17432726462394083,0.1805475972603592,0.006220332636418435,0.6825814156477834,0.6920123516845572,0.05218511258615739
Trpv2,65,49,0.7538461538461538,3.2865731603951867,3.54121811612393,0.25464495572874285,3.437732000675877e-07,1.1058907648181845e-06,0.705486914172597
Tspan2,65,22,0.3384615384615385,1.724032228109246,1.6111840336690109,-0.11284819444023526,0.034169156989403,0.008864352387300592,-0.26846341465391704
Ttc4,65,27,0.4153846153846154,4.54150154079556,4.486713698866491,-0.05478784192907013,0.08668366519740181,0.11755544776867398,-0.2158079662073047
Ttll13,63,23,0.36507936507936506,0.2112985818107973,0.17027790960919856,-0.04102067220159878,0.012566333161983273,0.014800955714121957,-0.3238690723261324
Tubgcp4,61,23,0.3770491803278688,4.093033518677992,3.9880474676116338,-0.10498605106635887,0.004038037793063846,0.010447368665488318,-0.38286437550325375
Tvp23b,65,23,0.35384615384615387,4.450150434058739,4.398994886433189,-0.0511555476255507,0.09345339412037434,0.04955929818575114,-0.2112093525989622
Twist1,65,29,0.4461538461538462,4.173779692856993,4.090372010590096,-0.08340768226689615,0.06244869011862245,0.04178727084552506,-0.23519545351910556
Txnrd1,64,27,0.421875,5.807459315747888,5.740215255055734,-0.06724406069215433,0.09680394891918943,0.134132976801309,-0.21071052893009157
Ube2d2a,63,21,0.3333333333333333,6.810730808758347,6.74606529648266,-0.06466551227568615,0.005266625934672612,0.005330291905431358,-0.36441351561507873
Ube2r2,65,24,0.36923076923076925,6.0080377363798405,5.954003689562053,-0.054034046817787756,0.03028783696508873,0.04379707918125639,-0.2748031319916734
Ubtd2,65,16,0.24615384615384617,3.8022564749295023,3.5933139663187905,-0.20894250861071179,7.261319125857089e-05,2.4615000011844967e-05,-0.5262511546832008
Ugdh,64,25,0.390625,5.943729120189177,5.858370848268715,-0.08535827192046226,0.07091236696451955,0.10558156128211937,-0.22963773910398788
Ugt2b34,60,9,0.15,0.06375389215348451,0.06793248200129208,0.0041785898478075715,0.8486424226336835,0.1826745767471596,0.024747207334411048
Unc5d,64,22,0.34375,0.012553731504408179,0.009537499980077831,-0.003016231524330347,0.057682769566123324,0.027555431050207097,-0.2416754995943038
Ung,65,25,0.38461538461538464,3.2048813531741356,3.136733594608048,-0.06814775856608701,0.10419776648832664,0.11452265557798562,-0.2044430983060924
Uroc1,61,29,0.47540983606557374,0.09145258469238642,0.0777149537113657,-0.013737630981020696,0.12106181230139999,0.3485774072800323,-0.20135551934657686
Usf2,65,32,0.49230769230769234,6.208915050471953,6.200011486751823,-0.008903563720130741,0.7441435586339932,0.6125354993552576,-0.04065681855848211
Usp51,63,30,0.47619047619047616,0.017479599229749634,0.015922665513723188,-0.0015569337160264481,0.632603081036212,0.6293324923127934,-0.060530175406333986
Utp23,65,30,0.46153846153846156,3.907903987417785,3.863187413280034,-0.04471657413775043,0.12854921019862758,0.1709776902168657,-0.1909835633294908
Vmn1r120,64,2,0.03125,0.0008369942830559517,0.0008008460487762652,-3.614823427968648e-05,0.03158418984893793,0.0057715890441035304,-0.2748294617870166
Vmn1r174,65,3,0.046153846153846156,0.0018421438226105397,0.0010124098761662506,-0.0008297339464442893,0.04557998565566309,0.0010212800218205383,-0.252912388831303
Vmn1r191,65,7,0.1076923076923077,0.0012395631267554672,0.001171860637100327,-6.770248965514007e-05,0.7284427985501126,0.5754862281364963,-0.04325361628340493
Vmn1r214,65,5,0.07692307692307693,0.0014744444060120685,0.0009276885110252238,-0.0005467558949868446,0.28451877575120366,0.12209548134133213,-0.13386678352616885
Vmn1r46,65,10,0.15384615384615385,0.0018578074143622595,0.0018845213708530793,2.6713956490819965e-05,0.971017975304233,0.10617635011964179,0.004524037178034931
Vmn1r54,65,7,0.1076923076923077,0.0010614351883079763,0.0013765085964787867,0.0003150734081708101,0.3897723267440014,0.9358520318812181,0.1074033115386264
Vmn1r60,65,3,0.046153846153846156,0.0018454087641364572,0.001031771717098306,-0.0008136370470381512,0.03644536812811815,0.0017130176382195042,-0.2650333293735504
Vmn1r77,64,3,0.046875,0.0009244090535814693,0.0010687839178137488,0.0001443748642322794,0.6055269124499326,0.017378363446698287,0.06488442545365687
Vmn2r63,65,11,0.16923076923076924,0.0016130098782706232,0.0014668357346263915,-0.0001461741436442317,0.7666498878863928,0.6652639406840284,-0.03696538198427862
Vmn2r71,65,5,0.07692307692307693,0.0008241174479320139,0.0010586161082399084,0.00023449866030789433,0.29186740978863884,0.3793746688088797,0.13182387339970267
Vps29,63,22,0.3492063492063492,6.731818326177686,6.657165294892513,-0.07465303128517316,0.003386346563211573,0.004592804979587019,-0.3839776066094739
Wdr3,65,29,0.4461538461538462,4.835341992270257,4.734030043752261,-0.10131194851799427,0.028543113511865788,0.17718789655113687,-0.27788871624549205
Wdr7,65,32,0.49230769230769234,2.123993963631802,2.1072010189830253,-0.01679294464877597,0.5630626641165454,0.5674528126707518,-0.07210460672444603
Wdr83,64,37,0.578125,4.323718441534288,4.386412696623341,0.06269425508905287,0.05566340096806284,0.08689644662558298,0.2437150419480227
Wdsub1,64,23,0.359375,4.127977584881457,4.0263518319867275,-0.10162575289472954,0.005597032072643497,0.015483127869637306,-0.358626682951006
Wfdc18,63,45,0.7142857142857143,1.4519932147016943,1.8793600383579063,0.4273668236562124,0.0003143850038602982,0.00016426320271319578,0.48089568381253384
Wfikkn2,63,38,0.6031746031746031,0.2706730776305875,0.2930295966729867,0.0223565190423992,0.2442694144935137,0.2402529646077325,0.14810534527713018
Wwtr1,65,16,0.24615384615384617,5.21867715412216,4.96559896391799,-0.2530781902041689,1.2853411717593873e-05,7.66619141624561e-07,-0.5865256890523893
Xk,65,28,0.4307692307692308,0.724967418672342,0.6364818505552976,-0.08848556811704446,0.001590959400961737,0.013380683616554222,-0.4091068390893881
Ywhag,64,23,0.359375,6.913358429603545,6.830277920666009,-0.08308050893753613,0.02164690318488753,0.039422308237352086,-0.2943840642403719
Zadh2,65,24,0.36923076923076925,4.099298542566535,3.9737820061833724,-0.12551653638316262,0.0016017936656975362,0.0022014461870474137,-0.4088297931575718
Zbtb8a,65,27,0.4153846153846154,1.7331067286665633,1.7368525898260516,0.003745861159488338,0.8831914736992785,0.8165456085733815,0.01829663910553215
Zc3h18,63,24,0.38095238095238093,4.717796062287643,4.601456352517024,-0.11633970977061951,0.005764335643036183,0.020668644462997893,-0.36033525127210136
Zcchc10,63,24,0.38095238095238093,3.8432779388924505,3.785340807719963,-0.05793713117248754,0.06757653346637786,0.07396445645945075,-0.23438551594338008
Zfp207,65,26,0.4,6.517978650860783,6.425668000562679,-0.09231065029810302,0.0032497568220357727,0.005211120187555004,-0.3793124972570125
Zfp39,64,23,0.359375,1.153165244111803,1.094333217102328,-0.05883202700947509,0.01702603110943583,0.008754328891911559,-0.3063953031912823
Zfp446,64,19,0.296875,1.5843498538069922,1.4913951083718666,-0.09295474543512539,0.0017752069639247808,0.0014903052543477416,-0.40805106684155273
Zfp469,65,27,0.4153846153846154,1.977362297978048,1.8719308890505948,-0.10543140892745326,0.08263788522614202,0.12541328874364766,-0.21869979010719512
Zfp69,65,20,0.3076923076923077,1.3881289840956976,1.2826365813805138,-0.10549240271518362,0.0007214509729612886,0.0006544832195159261,-0.4406928383094907
Zfp93,64,15,0.234375,2.0943101387580425,1.9126682164926394,-0.18164192226540288,0.00039391985249854344,3.908629405944291e-05,-0.46805310328514105
Zfp940,64,23,0.359375,1.2001691010379343,1.0987193726890916,-0.10144972834884258,0.01072563175177834,0.002560786788369191,-0.32871721529310277
Zmynd12,62,20,0.3225806451612903,0.16015854051110434,0.13717169875757804,-0.02298684175352625,0.08082570863410325,0.01268700193641369,-0.22547193599644166
Zrsr2,65,21,0.3230769230769231,4.687838258212811,4.544946472403104,-0.14289178580970774,8.796668487715686e-05,0.00019286692818954563,-0.5193830239389737
Zscan25,64,21,0.328125,2.9121910432917284,2.756480068821678,-0.1557109744700505,0.0024963829604369766,0.0006974874190914612,-0.39376510043901763
