gene	spearman_r	spearman_p	n_expr	padj
EFR3A	0.05898815925344579	3.704831114245947e-12	3942	1.5854302577661814e-11
PEF1	0.05897248135357553	3.753711489027685e-12	4002	1.6060093189880886e-11
MKLN1	0.05896028200164769	3.792183345365978e-12	4180	1.622127404866033e-11
DENND2D	0.05894993392640175	3.82511981353158e-12	2736	1.635871404451127e-11
CACNG4	0.05894437931780846	3.8429148504298906e-12	1386	1.6431355112529068e-11
COL4A4	0.058938254656065385	3.862630222152785e-12	1148	1.6512174730209578e-11
ZFYVE19	0.05893135698093655	3.884952664540289e-12	3164	1.660410280736455e-11
TRIM9	0.058920928112909964	3.9189431964716975e-12	129	1.67458505386918e-11
MED26	0.05891771975842905	3.9294586178416845e-12	1629	1.678724932989532e-11
LIMK1	0.05890747589451621	3.963218490682913e-12	2847	1.6927913658541896e-11
LYRM4	0.05889720148319148	3.9973645963076035e-12	4651	1.70701681488019e-11
MCF2L	0.058863887119027826	4.110077506544598e-12	949	1.7547800410251515e-11
TMEM102	0.058861843565817557	4.117091997641954e-12	628	1.7574051793089113e-11
LIN7B	0.05884727256604335	4.167448190881078e-12	811	1.7785259867601608e-11
MKS1	0.058841236547125496	4.188484590349917e-12	936	1.7871278480204385e-11
MRPS24	0.058839268572716034	4.1953657405938894e-12	640	1.7896876510473765e-11
MUC5AC	0.05882189017630192	4.256613400250215e-12	295	1.8154335403420594e-11
TRMT13	0.05882127451423824	4.258799211727059e-12	1323	1.815984193286221e-11
MID1	0.058810291491826615	4.297978107732417e-12	1542	1.8323054327377627e-11
ATP6V1G1	0.058805900985820815	4.313738679061779e-12	11558	1.8386382605820437e-11
UTP18	0.05879795920386689	4.3423912860519735e-12	2893	1.8504622282804305e-11
LYPLA2	0.05879514158162621	4.352601557682866e-12	6017	1.854423883633273e-11
FOXJ2	0.058781244767583875	4.403304970356319e-12	1319	1.8756323396290074e-11
CNOT4	0.058780035795120734	4.4077432592396925e-12	3852	1.8771289327064214e-11
PCED1B	0.058776824923186186	4.419552070376178e-12	647	1.8817631292726096e-11
PDCL3	0.05876998684735069	4.444804302251923e-12	3377	1.8921181401595487e-11
DDX28	0.05875598649479972	4.496948009323248e-12	713	1.9139138969434673e-11
SDE2	0.05874507275420532	4.538011214079647e-12	1905	1.9309856103181256e-11
RHEB	0.05873484926949951	4.576810596924263e-12	10598	1.947087082074445e-11
ZNF883	0.05872562151563501	4.6121101334337606e-12	253	1.96169319736599e-11
LPCAT4	0.058715840594440113	4.649817070613824e-12	1787	1.9773169302796727e-11
NAT9	0.058706821849497624	4.684853370043938e-12	3351	1.9917986772472103e-11
PSMD7	0.05869347136885581	4.737193246620924e-12	7082	2.0136295565793695e-11
BMP4	0.058667482663230665	4.840729649115569e-12	1353	2.0572087455632057e-11
DNMT3B	0.058663486506954125	4.856845443126953e-12	244	2.0636255381860533e-11
PDZD11	0.058652300396657475	4.902237201765277e-12	4887	2.0824761089206745e-11
PSMD3	0.05865009876942021	4.911219960442293e-12	6409	2.0858554412449723e-11
RP11-385D13.3	0.05864397490503592	4.936290590742606e-12	577	2.096064646868257e-11
PPP5C	0.05863566849151422	4.970496968001086e-12	2235	2.1101480225793357e-11
SRGAP2C	0.05863106740099925	4.989544446656989e-12	1069	2.1177913767000608e-11
TNNI2	0.058627868592431326	5.002828933042066e-12	551	2.1229859680943927e-11
NFIB	0.058617091084586126	5.0478430270927194e-12	5505	2.1402980973658017e-11
CEPT1	0.05861532661168576	5.055250366559018e-12	1098	2.142991158940025e-11
MRPL51	0.05861078732552939	5.074355493926872e-12	10299	2.1506409158537007e-11
NADK2	0.05860832798738813	5.084735991983462e-12	1324	2.154590530882846e-11
DCLRE1B	0.05858521975292945	5.1832944798237276e-12	540	2.195894970924279e-11
HHLA3	0.058563284363662135	5.278581697502587e-12	1502	2.235796592533598e-11
SFI1	0.05856280063226024	5.2807022545715e-12	1247	2.2362281172759804e-11
DESI2	0.058562029463392534	5.2840845919642304e-12	5208	2.2371936788297452e-11
NAA20	0.058561341204149756	5.287105081794469e-12	6379	2.2380056693468684e-11
MED27	0.05855140661009807	5.330892931645488e-12	1486	2.2560703468225285e-11
RP11-276H19.2	0.05854527637668272	5.358089747215269e-12	113	2.267107517182162e-11
ACVR1	0.05854433392660957	5.362282974621826e-12	1977	2.2684088690266612e-11
DHRS1	0.05852449795434827	5.451288792847908e-12	2592	2.305580509031756e-11
MRPS14	0.05851333002674728	5.502035698456539e-12	4736	2.326558720241091e-11
ADCY9	0.05848323657385458	5.641095799170921e-12	1134	2.384367376838238e-11
RBM26	0.058477686630355394	5.667115323285461e-12	4287	2.3948665358468664e-11
TBCCD1	0.05847414185143263	5.683795647872406e-12	442	2.4014154926075402e-11
ACER3	0.058473232334066046	5.688083226709094e-12	1733	2.4027268522895833e-11
PSD4	0.05847006235409278	5.703051700111307e-12	2702	2.408548488496862e-11
POU5F1	0.058458584678012425	5.757572285558135e-12	397	2.431068123153182e-11
MEGF11	0.05844917643212046	5.8026434544699576e-12	605	2.449589313547769e-11
HRASLS5	0.05844724425456973	5.81194245541565e-12	729	2.4530046998871166e-11
RP11-532F12.5	0.05844514456494103	5.822064200991387e-12	7152	2.45676584381543e-11
RMDN3	0.05843561070787437	5.868240749919131e-12	3243	2.4757364893184078e-11
TSSC4	0.05843504181297652	5.871007469950666e-12	4982	2.4763889987030067e-11
CASC3	0.0584333832355632	5.879080967089193e-12	3234	2.4792791686891616e-11
TRIP11	0.05842736323416065	5.908476189534052e-12	3171	2.491157898192203e-11
DNAH5	0.058423205264712626	5.928863295600035e-12	870	2.4992344405149305e-11
CPSF6	0.05841093917074795	5.989408161268306e-12	3839	2.524232089893331e-11
NUP50	0.05840837557941416	6.0021382647407385e-12	2753	2.5290720439992273e-11
C5orf24	0.058407231199719474	6.007829502271806e-12	5066	2.530944695052114e-11
GRB14	0.05839397232658224	6.074155446763605e-12	829	2.5583551173056836e-11
SMAD1	0.05839261750154153	6.080973070075991e-12	1413	2.5606952365836595e-11
TAF1B	0.05837429334431192	6.173922062524894e-12	1009	2.5992967455521212e-11
TNPO1	0.058371596649652725	6.187718005098172e-12	3948	2.604564752166686e-11
SEC13	0.058370744382844654	6.192084371468896e-12	5246	2.6058622535290105e-11
AGO3	0.05836862989739393	6.202930427835246e-12	3395	2.6098855492075452e-11
EMC2	0.0583456351278188	6.322088675903211e-12	4053	2.6594701317058544e-11
USP8	0.05833977028538803	6.35283737073895e-12	5223	2.671851224904444e-11
ISY1	0.05833583077100331	6.373574024873523e-12	3297	2.6800172360235735e-11
UBTD1	0.05833339492038979	6.38642892535595e-12	4808	2.684866360769464e-11
FZD6	0.05831764638707534	6.4701551405427645e-12	2647	2.7192596736560076e-11
SERPINB9	0.05831750363620164	6.470918965245365e-12	796	2.7192596736560076e-11
NDUFA10	0.05831383521070705	6.490578145164083e-12	5584	2.7263920656538783e-11
PRMT5	0.05831012402855514	6.510526010128633e-12	1923	2.7342053885284682e-11
ZNF316	0.05830517609586247	6.537214962868177e-12	2326	2.7448459267963465e-11
EP400	0.05828060531460846	6.671345011710058e-12	2098	2.8005851024338996e-11
HSPA9	0.05826672371324375	6.748311927368417e-12	6369	2.8323094952398007e-11
MAP4K4	0.058259900673443304	6.786460726966593e-12	3695	2.84773192836967e-11
CRABP1	0.05825140966877929	6.834230628310148e-12	569	2.8671843543367316e-11
HS2ST1	0.058248931144261516	6.848236682132497e-12	1864	2.872466624038919e-11
SENP7	0.05824462296668346	6.872649004304667e-12	1084	2.8821106785200792e-11
CARD9	0.05823437900608167	6.931039443136196e-12	292	2.9059968514219247e-11
STT3B	0.058230105553424415	6.9555415060062175e-12	5196	2.915667615601161e-11
ZNF692	0.05822911183397607	6.9612511993123604e-12	2371	2.917458509032479e-11
RNGTT	0.058198726511953035	7.138073047324601e-12	937	2.990946916629799e-11
ZSCAN21	0.0581802265231557	7.247877914093815e-12	486	3.035076914016137e-11
RP11-352M15.2	0.05817844880388323	7.2585161420934335e-12	1221	3.038904747031156e-11
NFYC	0.05816750367232112	7.324351883233964e-12	3446	3.0658356398020164e-11
SPECC1L	0.05816268026391722	7.353550428821255e-12	1526	3.077422949562578e-11
ANXA9	0.05811688584813307	7.636510478598239e-12	620	3.1951814715338786e-11
FAM20B	0.058108771564691825	7.687748681703386e-12	1921	3.215957027875796e-11
SMG6	0.058086212502012756	7.831975973542068e-12	1297	3.274940591985648e-11
VKORC1L1	0.0580652259070948	7.968528404929274e-12	6064	3.331353677339845e-11
SIX2	0.058050100995256856	8.068384509444177e-12	269	3.3724052798226616e-11
TMEM159	0.058038915304105536	8.143021097784445e-12	6426	3.402900951651861e-11
NDUFAF4	0.05803489500299119	8.170011489006188e-12	1972	3.413274493361625e-11
PPM1N	0.05803471708875716	8.171207943658737e-12	1514	3.413274493361625e-11
C19orf52	0.058032148662667156	8.188499480106314e-12	2039	3.419793702627939e-11
GYG2	0.058026277350982744	8.228161945636334e-12	375	3.435651162529946e-11
DOCK11	0.05801506547784202	8.304425073264943e-12	705	3.466781483176852e-11
NKX3-1	0.058001825967979766	8.395372190066358e-12	350	3.5040277471062487e-11
TFRC	0.057999254663289125	8.41314825814597e-12	2862	3.5107251273764133e-11
FAAH2	0.057972071890613916	8.603339541801364e-12	870	3.5893521619720925e-11
ATP2A3	0.05796713105337922	8.638358931459326e-12	499	3.603221768019522e-11
RP11-192H23.6	0.05796332017116781	8.665464848417016e-12	579	3.613785494726118e-11
CCL2	0.05796218071691291	8.67358569072472e-12	1413	3.6164291036285877e-11
PHTF2	0.05796122791918551	8.680381963331384e-12	1495	3.61777644167838e-11
UFC1	0.05795613707534382	8.716783275110972e-12	9521	3.6322018093805667e-11
PDE8A	0.057950769482640135	8.755325400019172e-12	1577	3.64751312898582e-11
CHRAC1	0.05792453754175595	8.946099193505998e-12	3582	3.7260190481692353e-11
ADAM17	0.05792435526587412	8.94743895195194e-12	4284	3.7260190481692353e-11
KIAA1033	0.05790713422014794	9.074907058765931e-12	2581	3.7783259194209663e-11
AGTRAP	0.05789075186925671	9.197817557322283e-12	5572	3.828714170651567e-11
IFT20	0.05788349355407955	9.252793855414824e-12	6474	3.850809040052382e-11
DCTN1	0.05787920850779366	9.285400852084807e-12	2784	3.863587148314172e-11
NRARP	0.05787425405824941	9.323241996307549e-12	329	3.8785374625754115e-11
RP11-67L2.2	0.057870611206392905	9.351161742461435e-12	594	3.889355120629913e-11
RASL10A	0.057846146220674466	9.540801302361566e-12	154	3.967417415161498e-11
VPS39	0.057840468745178356	9.58534579036729e-12	1870	3.985124201292194e-11
PIGG	0.05782943824361948	9.67247237342782e-12	1516	4.020523689606071e-11
FBXO32	0.0578281909974987	9.6823726772091e-12	3785	4.023814869560055e-11
GPLD1	0.05782231334178318	9.729161700439568e-12	415	4.042431832831564e-11
PLD2	0.05781213737018188	9.810691644395546e-12	979	4.075472949371601e-11
DEDD	0.05779703045675259	9.932964020162203e-12	2041	4.125421950424232e-11
COL1A1	0.05779340567040641	9.962523663528933e-12	5093	4.136852348581153e-11
EML4	0.057792121483894746	9.973016689256961e-12	6255	4.140362441027788e-11
N4BP2	0.05777975521531777	1.0074616547316023e-11	1264	4.1816869542100885e-11
CREB1	0.05775498638092415	1.028117293003807e-11	2978	4.2665501320994216e-11
KATNA1	0.05774866591074376	1.0334542506498318e-11	1335	4.287821121308184e-11
VPS18	0.05773374298166025	1.0461629679876546e-11	1201	4.339662734773232e-11
BCKDK	0.057729106333090516	1.0501427267887562e-11	4442	4.3552813497407816e-11
RARG	0.05772552555161062	1.0532263518697958e-11	2606	4.3671777862923896e-11
EPHA1	0.0577243988223494	1.0541984790385581e-11	906	4.370315876030559e-11
TNS4	0.057710685249357956	1.0661010481875436e-11	295	4.418756988985618e-11
STARD3	0.0577044801459924	1.0715298719623912e-11	3809	4.440351533528104e-11
ZNF100	0.05764948740349302	1.1208413859615365e-11	468	4.6418521956460534e-11
IGFBP7	0.05762782124801074	1.1408737052929336e-11	2381	4.723850182849995e-11
DSCAM	0.05762062409322545	1.1476053965243017e-11	57	4.7502409200949014e-11
TTC39C	0.057620506722296704	1.14771549845521e-11	2589	4.7502409200949014e-11
SUMF1	0.05761100656605842	1.1566616872338262e-11	3074	4.786292001179403e-11
RTN4	0.05759560171099871	1.1713136356440244e-11	10497	4.845934134257392e-11
WI2-85898F10.1	0.05759116236220503	1.1755696496602301e-11	171	4.86255088224041e-11
SLC7A2	0.057589611861452776	1.1770596842573242e-11	1022	4.867722170205972e-11
KIFC3	0.0575836568575854	1.1827996706165297e-11	3974	4.890463417091812e-11
GNPTAB	0.05755106149402145	1.2147071849960573e-11	2718	5.020980047355208e-11
MAP3K10	0.05755090643816299	1.2148609652934633e-11	734	5.020980047355208e-11
ZSCAN2	0.05754776678260119	1.2179788977293292e-11	839	5.0328415486995514e-11
DDT	0.05754592071839845	1.2198158466018486e-11	8719	5.0394061140805455e-11
ZC4H2	0.05753293913111987	1.2328101847876875e-11	420	5.092052975302339e-11
GPSM3	0.05750467973153802	1.2615679094155923e-11	1476	5.2097749455561094e-11
FRAT2	0.057499082906255605	1.2673408765129503e-11	1878	5.232550400850967e-11
TCTEX1D2	0.05749506501354349	1.2715011648902667e-11	3309	5.248659577746135e-11
USF3	0.057478604737731934	1.2886848822639344e-11	1788	5.3185109913198614e-11
RP11-82L7.4	0.05747564108611039	1.2918028584123614e-11	48	5.330295307419333e-11
VDAC2	0.05747000772343667	1.2977499463272542e-11	9991	5.353746069228512e-11
MINK1	0.05746241175599098	1.3058114085600849e-11	1485	5.385908181171316e-11
BATF	0.05746012972762347	1.3082428494426757e-11	2317	5.3948405353795186e-11
BCL2L11	0.05745648760209837	1.3121326261432099e-11	1931	5.409781822634315e-11
TIMM22	0.05745201116033099	1.3169289676885044e-11	1975	5.4284539514974766e-11
B4GALNT3	0.05745122118054704	1.3177771823650594e-11	1756	5.4308474051702765e-11
KLHL12	0.05744821744166709	1.321007235293784e-11	2318	5.4430539697031945e-11
FCHSD2	0.057446300788408323	1.3230723480555578e-11	1323	5.4504565554056545e-11
CNOT11	0.05743917133523575	1.3307818224707553e-11	3947	5.481103622298888e-11
WBP4	0.05742366313772331	1.3477039454727491e-11	3749	5.549674778101114e-11
ANP32A	0.057417347463521735	1.3546556621344802e-11	6419	5.57603852653489e-11
DEFB1	0.05741568428686675	1.3564921687487462e-11	419	5.582465845314944e-11
ATXN10	0.057409513717314106	1.363327140521926e-11	4674	5.609456916921454e-11
ATL3	0.05740845506231573	1.364503168547428e-11	4519	5.6131578459682093e-11
MOB3B	0.05739044126164578	1.3846671058525051e-11	931	5.694952025833495e-11
C2CD3	0.057384989243051736	1.3908271985033616e-11	1119	5.717970356091296e-11
ZKSCAN8	0.05737434282276517	1.4029337797632995e-11	576	5.766574914511075e-11
WDR77	0.057347213307402965	1.4342526004017783e-11	2190	5.89411318695179e-11
DDIT4	0.05734203694370301	1.4403055927147732e-11	5790	5.916592312352105e-11
WDR6	0.057340950729990375	1.4415789309350947e-11	3559	5.920624759447514e-11
METTL17	0.05732078783296437	1.4654164846714643e-11	1767	6.01609190723639e-11
DNTTIP1	0.05732002899995228	1.466321110154961e-11	5547	6.018588386818047e-11
PDCD2L	0.05731313646956456	1.474562964836625e-11	2023	6.051193792415887e-11
IQCE	0.05729977993084168	1.4906635945231952e-11	2934	6.114793649562912e-11
VMO1	0.057295987725435975	1.4952661983556625e-11	454	6.132434436860958e-11
TMEM9B	0.05729241549653469	1.4996145435989628e-11	5677	6.149025533621848e-11
MALL	0.057291544984175824	1.5006760618773312e-11	9503	6.15213533183684e-11
MCOLN1	0.057270903869790266	1.5260628829436694e-11	1610	6.253684299436233e-11
IL12A	0.05726179139802583	1.537403814269175e-11	169	6.298886802224757e-11
PCMTD2	0.05725983314356105	1.539851712483371e-11	2426	6.307642827098886e-11
RANBP2	0.057234956986562203	1.571282088555813e-11	3531	6.434152893611778e-11
ATF7IP2	0.05723488813153646	1.5713699509106557e-11	1687	6.434152893611778e-11
TTN-AS1	0.05722719602904084	1.5812157958019153e-11	550	6.473161961958748e-11
STIM1	0.05722665044863681	1.5819164251392556e-11	2373	6.474724275267487e-11
HACD4	0.057226082683441294	1.5826458667606043e-11	989	6.476403862427416e-11
ASGR1	0.05721301675456371	1.5995237376846682e-11	990	6.544151038860253e-11
KIAA0100	0.05720695413392353	1.6074148477919412e-11	2877	6.575110674250914e-11
CHD1	0.05720342852812038	1.6120212943123512e-11	4121	6.592624664649968e-11
TNFRSF10D	0.05719469789049613	1.6234841829499363e-11	943	6.638166491002187e-11
MFSD14A	0.05715935579755573	1.670707601242779e-11	2320	6.82987959364042e-11
ZNF219	0.05715826975039132	1.6721798550849273e-11	1820	6.834521650958271e-11
BRD7	0.05712133176891231	1.7230166608106015e-11	5156	7.040883665084112e-11
RP11-131L23.1	0.0571073763973575	1.742614345067364e-11	211	7.119533687969463e-11
ALKBH4	0.05710634961341435	1.744064858113093e-11	1635	7.124025845264933e-11
METTL15	0.057094380190802506	1.7610612322633822e-11	2981	7.192003990191121e-11
RPS6KC1	0.057086745136805214	1.771987482265503e-11	1057	7.235169971342369e-11
CCDC66	0.05708175149950071	1.7791695688565062e-11	2996	7.263033937868164e-11
RP11-1114A5.4	0.057070823510327454	1.794986299740058e-11	1068	7.326128478951128e-11
NPTN	0.057064363130303095	1.8044014571964627e-11	4359	7.363075266730319e-11
CPSF1	0.05706198661536033	1.80787706708446e-11	2570	7.375775041329303e-11
GPR157	0.05704595655732318	1.8314925508588124e-11	1247	7.470619836169879e-11
STX4	0.05704188484868529	1.8375389314048635e-11	4528	7.493776911939826e-11
MYD88	0.057041406831383014	1.8382500551567856e-11	3023	7.495171026419702e-11
SAMD1	0.05703029331024011	1.8548592764750107e-11	2783	7.559855167593031e-11
ANKRD29	0.0570279429360563	1.858390700605714e-11	1470	7.572727574823163e-11
MIF	0.05702090050635391	1.8690113687724572e-11	9749	7.614476867116532e-11
PMAIP1	0.05701945105175376	1.871204649666104e-11	6306	7.621882555543432e-11
LENG1	0.05701846035078827	1.872705204839275e-11	2236	7.626464193945178e-11
POLR2G	0.05701125511716245	1.8836540374266818e-11	5767	7.669513740752129e-11
KCTD5	0.057001932783464826	1.897912983071989e-11	2251	7.726020821783426e-11
BDNF	0.05700094296620979	1.8994331463858702e-11	350	7.73065862686866e-11
ZNF24	0.05699772931108869	1.9043769070338723e-11	4077	7.74922575823306e-11
CDC40	0.05699664340129061	1.9060502738510514e-11	2654	7.754480338415472e-11
ZNF655	0.05699267783140116	1.912173379667401e-11	4918	7.777832281985819e-11
CATSPERG	0.05698905943168184	1.9177772315450233e-11	352	7.799063207507381e-11
ZNF766	0.05698431754094138	1.9251453926164027e-11	1547	7.827459141413287e-11
MANSC1	0.05698181792797066	1.9290405506293093e-11	2652	7.841725627102562e-11
CLP1	0.05695904369731019	1.9648869906561075e-11	933	7.985845264186427e-11
COG6	0.0569562511199469	1.969327119429383e-11	1362	8.002288797409047e-11
HYOU1	0.05694593318798262	1.9858177317755623e-11	3164	8.067682646486907e-11
TMOD1	0.0569414024600996	1.9931016014306212e-11	335	8.095654033267425e-11
UBE2D3	0.05693691361397409	2.0003439314251456e-11	10972	8.123445533440612e-11
SLC20A1	0.05693066713349744	2.0104649255265102e-11	4214	8.162913901462609e-11
TMEM63B	0.056929125910126985	2.0129698263378223e-11	4819	8.171449713035756e-11
C2orf68	0.05692552312469388	2.018837242813492e-11	3015	8.193629177641562e-11
C1QB	0.05692342506041175	2.0222618144345904e-11	2052	8.205887254613931e-11
ZNF670	0.056917145787904556	2.0325451919813733e-11	394	8.245966372505684e-11
KIAA1147	0.0569151169838074	2.0358786329828655e-11	1845	8.257839451169708e-11
HRK	0.05690900089142696	2.0459601420043697e-11	164	8.297073526925613e-11
ZNF286B	0.05689100447693452	2.0759089945190624e-11	226	8.416844758640314e-11
CRLF1	0.05686265798106334	2.123954452637892e-11	910	8.609926807507748e-11
DCAF16	0.056840085959198504	2.1629895392613385e-11	1811	8.766413474118887e-11
