gene	spearman_r	spearman_p	n_expr	padj
AC092903.2	-0.02819869293374202	0.0044304091665084986	56	0.008488533700415298
MEX3B	-0.028201689879982138	0.0044262016267758554	260	0.008481180596022434
AC078899.1	-0.028208953099753298	0.00441601950208212	41	0.00846237722128318
RPS15AP5	-0.028210223867876034	0.0044142402275221945	100	0.008459674353655619
H2AFY	-0.0282143417199864	0.004408479051518052	8976	0.008449339278385785
HNRNPA1P2	-0.028214521787218692	0.0044082272798667286	31	0.008449339278385785
AC145285.6	-0.028220575361179993	0.004399770696068448	237	0.008434058183722051
RPS20P4	-0.028230877089052742	0.004385413414411446	93	0.00841005040546524
CA2	-0.028247053953490923	0.004362953761929749	710	0.008367678377186001
PAIP1	-0.02825230596026275	0.004355684425110823	6005	0.008355133746712833
TNNT2	-0.02825534596273932	0.0043514817558716464	374	0.008347770219635679
ZSWIM5	-0.028260878758451603	0.004343842341065322	232	0.008333811945412876
NDUFB11	-0.028263065334795456	0.004340826576060233	7277	0.008328722710302772
MYCN	-0.028282971736317455	0.004313458476826506	34	0.00827759646460691
COL5A2	-0.028286619769823284	0.004308460011112772	210	0.008269387978822255
NR4A2	-0.028286676648566687	0.004308382118539075	2079	0.008269387978822255
CCDC200	-0.028292872663466185	0.00429990462867163	10	0.008254348679594094
SMC2	-0.028313321335697618	0.004272033624324717	4294	0.008201532245962533
VPS52	-0.028317988064243578	0.004265695996884788	2944	0.008190050621624112
PRELID3B	-0.028333225044280614	0.004245062805588959	4930	0.008151117582002307
ADGRD2	-0.028337716135039832	0.004238998477489073	31	0.008140154631782701
RPL5P34	-0.028337757719880556	0.004238942362129743	437	0.008140154631782701
AL136985.3	-0.028338359148952247	0.004238130857849452	27	0.008139851429067297
LINC01145	-0.0283391002733841	0.0042371310573102615	232	0.008138612643827061
ZNF780B	-0.02834621612997364	0.004227542419555562	530	0.008120874970250857
AC016546.1	-0.028353418466100247	0.0042178572933041485	28	0.008102948960955658
AC010435.1	-0.028356782168243673	0.004213340952700453	151	0.008094950563116089
DDX41	-0.028366056276402152	0.004200911596992435	2363	0.008071746541448524
ARHGAP22	-0.02836989562415147	0.004195775762766226	83	0.008063229259913849
LMOD3	-0.028370367076647217	0.004195145501033466	68	0.008062693548613794
AEBP1	-0.028373752398619834	0.004190622351532058	71	0.008054675339319788
PYCR3	-0.028375626148965317	0.004188120724333007	1683	0.008050541621951773
MMP2	-0.028378992144105466	0.004183630216543399	497	0.00804258380045864
FAM225B	-0.028395451427458557	0.004161735037319493	22	0.00800183388818395
SIT1	-0.02840246958883484	0.0041524306872526215	53	0.007985282956421919
RWDD2A	-0.028410184014951854	0.004142225037081583	641	0.007966992948228856
LINC02526	-0.028414835606182232	0.004136082307446932	16	0.007957179901720852
SLC25A30	-0.028418914250169982	0.0041307029934664515	962	0.007947497505798816
SH3GL3	-0.028426926675192195	0.004120153903644337	306	0.007928531060553171
NAT10	-0.028434219284197676	0.004110573771707576	4360	0.007910759390504939
RPL3L	-0.028438381518036595	0.004105115005471388	35	0.00790091693199385
UBIAD1	-0.028448219189486063	0.004092239043915218	1882	0.007876796105507029
FOXI1	-0.028449332570410754	0.004090784114595704	20	0.007874656430060108
GSEC	-0.02845395840131378	0.0040847442570087445	625	0.007863689783236809
AC146507.2	-0.02845480905001406	0.004083634462782876	31	0.007862213136420482
MTND5P32	-0.02845975228374531	0.004077190712796356	20	0.007851124963912258
RPL32P34	-0.028464888566710804	0.004070505089455721	36	0.007839567232740161
LINC02367	-0.02848164990086694	0.00404875691064129	37	0.007798336217674861
AP002812.1	-0.028489271234335586	0.004038902994465104	51	0.007780009815841498
AL354861.1	-0.028493589326236468	0.004033329631842999	19	0.0077699265218119365
DCHS2	-0.028498841555931177	0.0040265599867119	42	0.007757536786090843
AL451074.2	-0.028507518229677068	0.004015399134107764	30	0.0077379841500599756
RPS15AP18	-0.028511094531460012	0.004010807095715544	21	0.007729784335533788
AC009318.1	-0.028513391903707407	0.004007859741995079	120	0.007724753109980937
TEX26-AS1	-0.028516893414769692	0.004003371351545765	30	0.007716750593424938
GRAP2	-0.02852972806942595	0.003986958316600288	42	0.007687051346236648
AC083837.1	-0.0285351718186864	0.003980015285189345	70	0.007674309903469502
EIF4A1	-0.028540698575562174	0.003972977615545119	396	0.0076613838205442574
AC008725.1	-0.028541234401564867	0.003972295905788103	154	0.007660713257690223
ZNF121	-0.02856957618125947	0.0039363888146068315	2177	0.007593380424644814
KIAA1143	-0.028581391580467512	0.003921506754906875	3510	0.0075665815901795
NAA40	-0.028583032795672876	0.003919443612271904	2048	0.007563873260835684
AC022215.1	-0.02858399890774851	0.003918229590794634	20	0.007562166626306043
TBRG4	-0.028585783775435372	0.003915987614902901	3647	0.0075584755899228175
SYNDIG1L	-0.02858941644185801	0.003911428213217755	18	0.007550310557501376
AC016027.2	-0.028592720635667177	0.003907285268561605	51	0.0075429481139762744
ABCA6	-0.028603338928196446	0.0038939985489898237	58	0.007518563865044493
RPL36AP43	-0.0286097604939475	0.0038859831385825126	39	0.007503719272060416
ERVK13-1	-0.02861464817755732	0.003879892369295302	459	0.007493219766514746
SLC9B1	-0.02862220213933033	0.00387049608134854	77	0.007476331714860868
LINGO3	-0.02862308353272237	0.003869401073629676	26	0.007474846035617105
RPL15P20	-0.02862831241940999	0.003862910699268394	34	0.007462936546771533
MTMR12	-0.028630428591621862	0.003860286804937086	2738	0.007458495513110418
ZNF775	-0.02864119108629875	0.0038469671583043507	204	0.007433386629364435
AC091057.1	-0.028642023766142208	0.0038459383770152937	510	0.007432024809770583
AC016042.1	-0.028645594451710523	0.0038415296051871085	13	0.00742413059935815
PCBD2	-0.028652431856260454	0.003833100183640519	1685	0.007408464106197018
AC004908.2	-0.02865367878681058	0.0038315647314073934	202	0.00740612048613995
ATG4C	-0.02866259897300821	0.003820596829189935	1182	0.007385542732846682
TSPAN32	-0.028665317165080705	0.003817260324129153	40	0.007379714902222884
BTF3P7	-0.02866732636366895	0.0038147957905854406	270	0.007376815532325817
CRY1	-0.02867703789677461	0.0038029037482482566	1915	0.007354439438269834
SNORD46	-0.028681560694356345	0.003797376961051185	19	0.007344370382174711
LINC01012	-0.02868264113609639	0.0037960577587081187	32	0.007342438052892051
LILRB5	-0.02868774577574574	0.0037898307034088152	29	0.007331629980162892
SNAP25	-0.028701067643896284	0.0037736232976775122	33	0.0073021234353067965
ESR2	-0.028708900164133213	0.0037641236678612557	88	0.007284355749042562
PBX1	-0.02871434133858406	0.0037575371665285852	3763	0.007272223044704074
PTDSS2	-0.02871513153693589	0.0037565815087312188	1021	0.007270986975552839
TMEM186	-0.02871743497412558	0.003753797015603183	1559	0.0072662106281777055
CEACAM3	-0.028734617798463712	0.0037330847959374746	28	0.007226727913681644
IGFLR1	-0.02873487145953768	0.0037327798117547774	248	0.007226727913681644
ORC2	-0.02873670096936322	0.0037305808087709073	3170	0.007223099737620246
RASSF4	-0.028736955863771216	0.0037302745286068198	601	0.007223099737620246
LRRC14	-0.02873992723816625	0.0037267058219585085	1823	0.00721681537729711
ZNF10	-0.028749927020370696	0.003714718576069493	533	0.007194209278780989
PNPLA7	-0.028756998617517182	0.0037062626610667973	97	0.007179045171385763
AC106782.6	-0.028761199146031025	0.0037012481346107647	86	0.00716993748093081
KALRN	-0.02876236341247365	0.0036998593431960426	423	0.007167852501201929
CALM1P1	-0.028774519728030887	0.0036853869892621953	136	0.007141021013659083
SMIM31	-0.02878080899578174	0.0036779196984264378	431	0.0071271540122079605
DHX9	-0.028780913657458378	0.0036777955493343104	6985	0.0071271540122079605
CU638689.4	-0.028795850212222123	0.0036601169103087474	294	0.007094453412934093
SLC35G5	-0.028810968353529663	0.003642302056252535	21	0.00706230976891975
BEND3	-0.028811353165048927	0.003641849634305042	526	0.0070620294962963105
PARP1P1	-0.028812550423351225	0.0036404423474710717	45	0.007059897410068604
SPIN2B	-0.028813294574908475	0.0036395679026319416	200	0.007058798389327089
CDK7	-0.028813431977470903	0.0036394064631834863	3518	0.007058798389327089
REXO1	-0.028817645615258018	0.0036344588617062876	1421	0.007050081807172839
MINPP1	-0.028823068826070736	0.00362809999590267	1583	0.0070389374698482145
REXO5	-0.028825408303024137	0.00362536001862288	353	0.007034216554489225
ARPC3P1	-0.02882712591847243	0.003623349558713508	136	0.007031505260386671
RAB3D	-0.028827543291017322	0.0036228611794619165	3360	0.00703115235929414
AC026477.1	-0.02882846730033813	0.0036217801833347304	41	0.007029649166130652
LINC02328	-0.02884068975757032	0.003607508735489348	33	0.00700313434111837
AC020915.3	-0.02884118096657798	0.003606936249891911	562	0.007002615632672082
ODF2L	-0.028852334607231637	0.003593959317867922	4038	0.006978603134957623
AL590383.1	-0.028859464616387193	0.0035856860245074063	52	0.006963127838651447
SRP9P1	-0.02886050209424526	0.003584483633554402	111	0.006961382235752339
AASDHPPT	-0.02886773416135727	0.003576112170092255	4953	0.006945712189464533
EEF1A1P33	-0.028873885417302365	0.003569005796178611	29	0.006932496820454312
DAB1	-0.028882862341886667	0.003558658054805657	28	0.006912982593253062
TNFSF13B	-0.028883358755729414	0.003558086633388851	471	0.006912457965331876
FOXP3	-0.028885578092788362	0.003555532977496953	82	0.006908081944589624
CORIN	-0.02889130172518953	0.003548954834525173	34	0.006895885302358189
LOH12CR2	-0.028893188550133408	0.003546788743252904	267	0.0068922602670904035
SLC37A4	-0.028905429496344823	0.0035327652165059896	2218	0.006865590827434921
DZIP1	-0.02891460957024464	0.0035222814188953276	1752	0.006846376678808662
AC104651.1	-0.028915234503053815	0.003521568765213195	44	0.006845571553937311
MT1X	-0.028916353327174554	0.003520293221085287	4940	0.006843671998072236
KCNS1	-0.0289164314249857	0.003520204199369055	18	0.006843671998072236
ZBTB32	-0.028922181388702253	0.0035136555849659785	35	0.006831926066622838
Z99129.3	-0.02892335125385657	0.003512324587118564	37	0.006829917037921807
BCLAF1P2	-0.028924246367527315	0.003511306493742715	232	0.006828516180879219
FBXO24	-0.028925303459434004	0.0035101045137023944	57	0.006826757447456802
LENG8	-0.02892596331896164	0.0035093544016655113	5934	0.006825877322598448
SOX9-AS1	-0.02892787862414807	0.0035071779559184887	94	0.006822222519747141
AL512343.1	-0.028929119260476574	0.0035057688215999697	20	0.006820059810860835
RPL13P5	-0.028945247451275666	0.003487496984412475	305	0.0067873923153277905
SCNN1D	-0.028950862952513767	0.0034811554756459468	78	0.006775625311868199
GMFG	-0.02895099634351472	0.0034810049666746923	254	0.006775625311868199
MRPL49	-0.028952409656056537	0.0034794106484471446	4240	0.006773378719687737
ZKSCAN4	-0.02895536476660934	0.0034760792180331033	384	0.006767467756174107
AC010733.1	-0.02896617608709038	0.0034639158446898946	374	0.0067443597016804
CIT	-0.028977054704611906	0.003451715864167643	1371	0.006721176442468369
AC005011.1	-0.028979245307315236	0.003449263916610149	40	0.006716972214891212
PEX5L	-0.028981030125917632	0.0034472673362969685	23	0.006713654114448961
RGL4	-0.028982438868013157	0.003445692195257455	19	0.006711156285540927
AC012313.5	-0.02898699473763469	0.0034406026751230357	33	0.006702381669806556
AL590762.3	-0.028997613490268435	0.003428766645114089	236	0.006680459467054019
TEX22	-0.028999548051025916	0.003426614311646436	112	0.006676833085333498
ZNF132	-0.028999655838647873	0.0034264944265906317	95	0.006676833085333498
AC016582.3	-0.0290013087073835	0.0034246565278720107	122	0.006674152203596277
RPL21P106	-0.02900492383339452	0.003420639834486316	40	0.006667457216472393
UNC5D	-0.02900554282353124	0.003419952517181786	16	0.0066666840179413454
MRPS36	-0.0290161641531301	0.0034081783206122546	3822	0.006646556224979077
TPT1P6	-0.029017235585331664	0.0034069926434845492	39	0.006644808881578828
TUBBP1	-0.029019942352213106	0.003403998931084151	320	0.006639534649762607
LINC01836	-0.029020919934144317	0.0034029183039839834	74	0.006637991330622043
CNNM3	-0.029023359860430423	0.0034002225516240074	2089	0.006633296894807916
KLF15	-0.029023820141687418	0.003399714227917511	439	0.006632869351022528
TCIRG1	-0.029027235694089926	0.003395944333545692	1120	0.006626077843047897
AC069544.1	-0.02902877795174582	0.003394243323829967	361	0.0066233222766492374
WT1	-0.029030759265554314	0.0033920592020402277	52	0.0066201866737342595
AGGF1P10	-0.029030908116416988	0.0033918951664315576	17	0.0066201866737342595
RPS8P4	-0.02903400260405845	0.0033884866354619734	82	0.006614339753572184
TMED6	-0.029037984170906958	0.0033841055873824466	71	0.006606350124542856
RICTOR	-0.02903976839668898	0.0033821440191280534	3104	0.0066030827739177195
FTLP17	-0.029045060860293858	0.0033763316003885854	15	0.006592296071647376
AC009948.2	-0.029050828477450944	0.003370007703321758	92	0.006580508785119136
AC138356.2	-0.02905529585703665	0.0033651168634510177	40	0.006572077532042525
PPIAP33	-0.029058379500396032	0.003361744694145709	27	0.006566050731804689
PTMAP1	-0.029060453335566342	0.0033594785479766987	129	0.006562183337604489
PIK3CG	-0.029078027835630144	0.003340330091466643	45	0.006525891460528222
NXN	-0.029081911077541205	0.0033361124983192735	1340	0.006518206855745102
ARIH2	-0.02910561283756627	0.0033104749431926827	3479	0.0064686663469591755
S100A11P2	-0.029111757276683137	0.0033038580202677495	52	0.006456286869049382
ARFIP2	-0.029112933381345213	0.0033025928519231063	6254	0.006454364389316879
PROCA1	-0.029124019360571293	0.003290689020142669	378	0.006432744566561492
HKDC1	-0.02912809177176383	0.003286325995991266	728	0.006424763120774539
NDUFA9	-0.02913797152581874	0.0032757630963915953	3782	0.006405204492799456
KRTDAP	-0.029141322667547282	0.0032721872662413894	95	0.006398758014752344
AC097713.2	-0.029148556379622024	0.0032644806636214123	54	0.006384776386608795
RN7SKP80	-0.02915399147796191	0.0032587011377706063	62	0.006374559670661962
GSDME	-0.029155459763203592	0.003257141405779751	707	0.006372051988552317
ST13P5	-0.029155777384120674	0.003256804092490253	167	0.006371935540220183
AZIN1-AS1	-0.029158770359275	0.003253627116406972	884	0.006366262799295669
LKAAEAR1	-0.02915908429608544	0.003253294043158225	144	0.0063661541342743015
HELZ	-0.029159234884373487	0.0032531342865826747	3070	0.0063661541342743015
NHP2P1	-0.02915994797744941	0.0032523778752040085	108	0.006365447414797743
OAZ2	-0.029160702384157213	0.0032515778149252114	5283	0.006364424602675527
SSR4P1	-0.029164907563770607	0.0032471214392999943	182	0.006356244374011203
AL596448.1	-0.02917013135908724	0.0032415933500123473	37	0.006346506338561218
ME3	-0.029171349968511975	0.00324030498870388	509	0.006344525465718276
AC016734.1	-0.029179714005904706	0.0032314747841675363	66	0.006327776045691902
THAP2	-0.029181452068895306	0.0032296426041583436	1070	0.0063247282552876365
AC083900.1	-0.029192130320898863	0.0032184068729091807	47	0.0063038012851840824
AC093827.4	-0.029200018282040423	0.0032101299883926983	409	0.006289200689592734
C17orf64	-0.029200336689479262	0.003209796289183438	24	0.006289084076303895
CCDC106	-0.029215877820731005	0.003193547151541148	1465	0.006257781015039369
RPL14P3	-0.029216765175045088	0.0031926216380868395	87	0.006256501933740788
AC015712.1	-0.029220838459838194	0.0031883763239294663	95	0.006248716346402435
DNAL4	-0.029232726387630047	0.0031760157242800117	2589	0.006225555348105872
SNORD12C	-0.02923711222165375	0.0031714665450145504	19	0.006217700821328526
PGK1P2	-0.02923805407125715	0.0031704903921991813	63	0.006216318370481649
RPL17P37	-0.02924578247812638	0.00316249084368397	30	0.006202224262348059
ST13P15	-0.029249740203666802	0.003158401392213908	78	0.0061947337438736745
RAB11FIP4	-0.0292505235530414	0.0031575925420253073	1614	0.006193676905163033
AC017007.3	-0.02925845549280544	0.003149413016842332	119	0.006178689341458211
TMEM233	-0.029276675038569212	0.003130697847153192	43	0.006142498265161229
POLN	-0.02927702288042121	0.003130341531241708	83	0.006142324554629795
ZNF561	-0.02927910376601865	0.0031282107233993766	2000	0.006139193837554321
SNX32	-0.029286464070353117	0.0031206844434305244	51	0.006124947357183997
RPL30P2	-0.0292964050789176	0.003110545466016311	94	0.006105570075259469
KLHL3	-0.029296737470901456	0.003110206974072487	279	0.006105428119065015
MSL3	-0.029315534015687622	0.0030911200320552076	2747	0.006068998655763276
WDR75	-0.029321335584248202	0.003085250435970933	4106	0.006057993023480676
ZNF670	-0.02932258515681881	0.003083987542075878	533	0.00605603169592813
LINC00923	-0.029324963527022314	0.003081585118952155	77	0.006051832145421621
REST	-0.0293280268217062	0.003078493358753408	4585	0.0060462779915305825
TRIM56	-0.02932997521372408	0.0030765283332127246	5409	0.006042936025623691
LINC00930	-0.02933006185916697	0.003076440974638574	26	0.006042936025623691
ATP1B1P1	-0.029337135624047536	0.0030693166144162994	41	0.006030319871647202
FMNL1	-0.02934417361307158	0.003062243218487252	1575	0.00601693806284569
CTDNEP1	-0.029348519986944988	0.003057882406087722	5438	0.006009399128756012
ZNF200	-0.029357861846796878	0.0030485286722999848	1192	0.005992043760515599
MIR1244-2	-0.029362794318761976	0.003043600462878606	7145	0.005982869776117016
AC005785.1	-0.029369032429319583	0.003037378147883607	51	0.005971661948757537
CA8	-0.029388063766450832	0.0030184666157130804	301	0.005934989476360932
RPS26P2	-0.02939842332840743	0.003008217467674285	126	0.0059153443869277966
HSPA8P9	-0.029421082833481455	0.002985910029383651	95	0.00587198253206466
RPL7P58	-0.029421090542512993	0.0029859024658750065	31	0.00587198253206466
AC007996.1	-0.02942547322482353	0.0029816053433653978	682	0.005864522669020365
AC018737.1	-0.02942583237975989	0.0029812534501533106	52	0.005864333388184258
AC097717.1	-0.029444372117242896	0.0029631399381010123	28	0.005829202735862866
JAML	-0.02944513781407663	0.0029623940080540597	151	0.005828235162256113
ANP32BP1	-0.02945822409347638	0.0029496720116402825	512	0.0058042014757660465
CERNA1	-0.029459887168031013	0.002948058807068585	52	0.005801524786937131
RPP14	-0.029461892430251466	0.0029461147463653117	2380	0.005798196486669027
C12orf45	-0.029466491389197463	0.0029416605664854254	2205	0.00578992707002254
