Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes
prerank	GO_Biological_Process_2021 :: protein polyubiquitination (GO:0000209)	0.19404764544728761	1.0048757804494872	0.4327956989247312	0.7497607440507043	1.0	80/305	20.42%	TRAF3IP2;AMFR;FBXO27;DDB2;SIAH2;FBXO32;RNF126;UBC;UBE2E3;STUB1;ZNRF1;RNF144B;PSMC1;SMURF1;PSMD2;PSMC2;PSMB1;RBX1;FBXO4;RNF217;UBE2L3;PSMD10;PSMD7;RNF168;PSMB2;RNF19B;SPSB1;UBE3C;PSMA5;DDA1;UBE2A;NHLRC1;FZR1;NEDD4;MUL1;PSMC6;ZNRF2;FBXL19;PSMA2;IFI27;RUSC1;UBE2H;PSMD9;MIB2;PSMD12;UBE2Q2;RNF152;UBE2V2;ANAPC13;TRAF3;DCAF15;RNF135;UBE2J2;TRIM62;PSMD14;TRIM6;SIAH1;PSMD8;TRIML1;CUL1;PSME4;FBXO6;PSMA7;RPS27A;PSMC4;PSMC3;UBA52;RNF187;PRPF19;UBE2C;MKRN3;FBXL12;PSMB7;FBXO17;RNF6;UBE2S;RMND5A;PSMB3;NPEPPS;FBXW10
prerank	GO_Biological_Process_2021 :: peptidyl-tyrosine dephosphorylation (GO:0035335)	0.2893687810462175	1.0047987481007887	0.4431554524361949	0.7495387513295831	1.0	8/33	14.58%	DUSP7;PTPRF;PTPRZ1;DUSP9;PTPN13;DUSP5;PTPRS;PTPN2
prerank	GO_Biological_Process_2021 :: regulation of potassium ion transmembrane transporter activity (GO:1901016)	-0.3181359414800573	-1.004786781515843	0.4422735346358792	0.777573919405329	1.0	6/26	11.79%	ANK2;CACNA1D;VAMP2;ATP1B2;ACTN2;NEDD4L
prerank	GO_Cellular_Component_2021 :: endolysosome (GO:0036019)	-0.3232106568759562	-1.0046736401652632	0.4706896551724138	0.7774939552240638	1.0	11/23	25.41%	AP2A2;TLR9;AP2B1;LGMN;TLR8;CTSS;TLR7;SMPD1;CLEC16A;CLTC;SLC15A4
prerank	GO_Biological_Process_2021 :: regulation of extracellular matrix disassembly (GO:0010715)	0.3560284453937893	1.004670424503777	0.4444444444444444	0.7494510215170842	1.0	3/13	4.40%	DDR1;FSCN1;TGFB1
prerank	GO_Biological_Process_2021 :: positive regulation of substrate adhesion-dependent cell spreading (GO:1900026)	-0.2896908837961722	-1.0045937003047767	0.4470588235294118	0.7773399409520603	1.0	10/34	15.01%	FERMT2;FGB;ABL1;FGA;FGG;DOCK1;ARHGEF7;CASS4;APOA1;NRP1
prerank	GO_Biological_Process_2021 :: serotonin transport (GO:0006837)	-0.49918861906052614	-1.004574664372877	0.47802197802197804	0.7766491363871811	1.0	1/5	2.21%	SLC29A4
prerank	GO_Biological_Process_2021 :: serotonin uptake (GO:0051610)	-0.49918861906052614	-1.004574664372877	0.47802197802197804	0.7766491363871811	1.0	1/5	2.21%	SLC29A4
prerank	GO_Biological_Process_2021 :: miRNA mediated inhibition of translation (GO:0035278)	-0.4552536459758416	-1.0040776766670114	0.4740484429065744	0.7771714893090428	1.0	3/7	12.35%	TNRC6C;NOTCH4;TRIM71
prerank	GO_Biological_Process_2021 :: negative regulation of translation, ncRNA-mediated (GO:0040033)	-0.4552536459758416	-1.0040776766670114	0.4740484429065744	0.7771714893090428	1.0	3/7	12.35%	TNRC6C;NOTCH4;TRIM71
prerank	GO_Biological_Process_2021 :: synaptic vesicle endocytosis (GO:0048488)	-0.2875631929327232	-1.0039602439511688	0.43209876543209874	0.77710219072641	1.0	14/38	27.45%	DNAJC6;VAMP2;PACSIN1;CANX;KIAA1109;AMPH;NLGN3;SNAP91;FCHO2;STON1;ITSN2;DNM3;ITSN1;OPHN1
prerank	GO_Biological_Process_2021 :: regulation of amyloid-beta clearance (GO:1900221)	0.34218947375763686	1.003713670882269	0.4434389140271493	0.7515060123795948	1.0	2/16	2.36%	HDAC1;IFNGR1
prerank	GO_Biological_Process_2021 :: establishment of protein localization to plasma membrane (GO:0061951)	-0.2862807658266312	-1.0036991864357574	0.4540901502504174	0.7773726995456909	1.0	9/33	18.16%	VAMP2;PREPL;GCC2;NSF;GORASP1;GOLGA4;BBS1;GGA2;VAMP5
prerank	GO_Biological_Process_2021 :: cellular protein metabolic process (GO:0044267)	0.19141995225571534	1.0035995042391537	0.4305177111716621	0.7513746382028503	1.0	104/401	21.30%	TGM5;TGM1;ADORA2B;FDXR;APOL1;OMA1;AMTN;SIAH2;TMEM132A;STK38;PARL;MRPL36;RPL3L;TGM3;SHISA5;PLAT;IGFBP6;MRPL37;SLC34A1;UBE2I;IGFBP3;ICMT;ADAM17;MRPS12;ATG3;UBE2L3;APP;RPL35A;EIF4G1;MRPL18;MRPS11;TNC;RPN1;MMP1;MANBA;MRPS18C;B4GALT7;MRPS15;MRPL13;PSEN1;MRPL51;UBL4A;DMP1;RPLP1;SPPL3;PHEX;RPS17;RPS8;RPL28;RPL18A;CHRM3;RPL35;AHSG;MRPL3;ADAM10;MRPL28;MRPL35;RPL36;RPS29;MRPL11;DAB2IP;TMEM208;RPL18;MRPL52;MRRF;NAGPA;MRPS17;FARSB;FAM20C;PCMT1;RPL24;MRPS33;UBL5;RPS27A;RPS6KB2;RPS15;RAB12;IGFBP4;RPL37;PSENEN;UBA52;MRPS7;MRPL32;SPP1;VWA1;BAP1;RPS2;PIGH;PCSK9;CKAP4;APH1A;RPS12;SEC11A;IGF2BP3;RABGGTA;LTBP1;RPL13;UBE2S;PLOD2;CP;RPS19;RPS7;UBE2M;MRPL34
prerank	GO_Biological_Process_2021 :: positive regulation of actin cytoskeleton reorganization (GO:2000251)	0.3275442207379927	1.0035860329495312	0.4216335540838852	0.751006177321225	1.0	5/19	11.23%	BAIAP2L1;BAIAP2;CDC42;HRAS;BAIAP2L2
prerank	GO_Biological_Process_2021 :: histone phosphorylation (GO:0016572)	0.41217607347172913	1.003527930484987	0.4408352668213457	0.7507625038860779	1.0	2/9	9.97%	RPS6KA4;RPS6KA5
prerank	GO_Biological_Process_2021 :: regulation of G2/M transition of mitotic cell cycle (GO:0010389)	0.21257735417341064	1.0035274827501173	0.45528455284552843	0.7503585819034804	1.0	36/141	20.55%	TUBA4A;DYNLL1;PSMC1;PSMD2;PSMC2;VPS4B;PSMB1;RBX1;RAB11A;PSMD10;PSMD7;PSMB2;HAUS2;NDE1;PSMA5;PSMC6;PSMA2;CETN2;RCC2;YWHAG;PSMD9;PSMD12;AVEN;PSMD14;CDK1;PSMD8;CUL1;PSME4;HAUS8;PSMA7;PSMC4;PSMC3;PLK1;PSMB7;PSMB3;SSNA1
prerank	GO_Cellular_Component_2021 :: endocytic vesicle lumen (GO:0071682)	-0.3310251198555865	-1.003511733144537	0.4574468085106383	0.7774974170074656	1.0	8/20	28.05%	MPO;HSP90B1;HYOU1;APOA1;HPX;APOB;APOE;SPARC
prerank	GO_Biological_Process_2021 :: regulation of adipose tissue development (GO:1904177)	-0.5128617812922871	-1.003399413016441	0.4946808510638298	0.7774151617924713	1.0	1/5	0.11%	SIRT1
prerank	KEGG_2021_Human :: Rheumatoid arthritis	0.23433455761439467	1.0032176445465202	0.4332552693208431	0.7507659688392637	1.0	16/88	11.68%	IL1A;CXCL1;CXCL6;IL18;MMP3;TGFB1;ATP6V1E1;ATP6V0C;ATP6V1F;JUN;IL1B;IL11;MMP1;ATP6V1G1;ATP6V0B;IL23A
prerank	GO_Biological_Process_2021 :: embryonic organ development (GO:0048568)	-0.2546827411987896	-1.0031439941727947	0.4536256323777403	0.77769580819634	1.0	16/63	18.05%	KIT;RBPJ;NES;NEUROD1;PBX3;TEAD1;SH2B3;PKDCC;TAL1;RBP4;KDR;PBX2;TBX2;TGFBR2;TBX4;BMPR1A
prerank	GO_Biological_Process_2021 :: RNA polymerase II preinitiation complex assembly (GO:0051123)	0.3848577223548341	1.0030389093548746	0.4272300469483568	0.7508201728870304	1.0	5/10	22.79%	DR1;GTF2B;TAF12;GTF2A2;TBP
prerank	GO_Biological_Process_2021 :: tricarboxylic acid metabolic process (GO:0072350)	-0.3888309207998196	-1.00302038145896	0.46972477064220186	0.7776344249197857	1.0	3/12	7.57%	SIRT4;ACO1;ACLY
prerank	GO_Biological_Process_2021 :: complement activation, lectin pathway (GO:0001867)	-0.40719255304265045	-1.002981457566099	0.4725274725274725	0.7773643187872095	1.0	8/10	41.72%	MASP2;MASP1;FCN1;MFAP4;FCN3;COLEC11;MBL2;FCN2
prerank	GO_Cellular_Component_2021 :: intercalated disc (GO:0014704)	-0.3015647221724158	-1.002862501356404	0.44658493870402804	0.7772978227437534	1.0	6/31	2.83%	ANK2;RANGRF;SLC8A1;CDH2;PGM5;GJC1
prerank	GO_Biological_Process_2021 :: histone H3-K4 trimethylation (GO:0080182)	-0.38128756994067114	-1.0025520242808883	0.47923875432525953	0.7777231136494434	1.0	5/12	28.61%	OGT;BEND3;CTR9;WDR82;ZNF335
prerank	KEGG_2021_Human :: Pantothenate and CoA biosynthesis	-0.33621059461531094	-1.0022444542694393	0.45342706502636204	0.7781666323475704	1.0	9/21	25.56%	ENPP1;DPYS;ALDH1B1;PANK1;ALDH2;ENPP3;UPB1;BCAT1;GADL1
prerank	GO_Biological_Process_2021 :: regulation of phagocytosis, engulfment (GO:0060099)	0.3898913012649269	1.002122463312149	0.4551422319474836	0.7526429190510282	1.0	2/10	6.56%	F2RL1;ALOX15
prerank	GO_Biological_Process_2021 :: depurination (GO:0045007)	0.38846908028488397	1.0020929621113928	0.42857142857142855	0.7522994265888766	1.0	5/10	21.37%	POT1;MUTYH;ACD;TINF2;MPG
prerank	GO_Biological_Process_2021 :: nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway (GO:0035872)	0.30351534134377606	1.0019579336611564	0.43990384615384615	0.7522083563175516	1.0	13/24	28.80%	UBC;NOD2;AAMP;IKBKG;IRAK2;RPS27A;UBA52;TNFAIP3;UBE2V1;ITCH;CASP8;MAP3K7;UBE2N
prerank	GO_Biological_Process_2021 :: regulation of phosphate metabolic process (GO:0019220)	0.3559559291584384	1.0016949499656824	0.43792325056433407	0.7524722794369527	1.0	5/15	15.48%	PGAM1;SRPX2;CD24;PSEN1;SIRT2
prerank	GO_Biological_Process_2021 :: ethanol metabolic process (GO:0006067)	0.3251707951336261	1.0016054034312425	0.43387470997679817	0.7522957360429579	1.0	3/19	6.78%	ADH7;ADH1C;ADH5
prerank	GO_Biological_Process_2021 :: negative regulation of developmental growth (GO:0048640)	-0.29823408930924633	-1.0014327167586636	0.45955882352941174	0.7798649233725512	1.0	12/32	21.44%	TRIM46;ULK2;WWC2;NKD1;SEMA3G;PTCH1;CDKN1B;MAP2;MYOZ1;WWC3;WWC1;FGF13
prerank	GO_Biological_Process_2021 :: release of sequestered calcium ion into cytosol by sarcoplasmic reticulum (GO:0014808)	0.46055890797559235	1.0013680317585751	0.42637362637362636	0.7525186470813879	1.0	2/6	7.20%	RYR1;NOL3
prerank	GO_Biological_Process_2021 :: negative regulation of collateral sprouting (GO:0048671)	-0.5054877116851773	-1.0011794488392678	0.4935779816513762	0.780109357998411	1.0	3/5	25.41%	ULK2;FGF13;DCC
prerank	GO_Biological_Process_2021 :: peptidyl-serine modification (GO:0018209)	-0.21598249093174895	-1.000551214584332	0.47832817337461303	0.7813032566815371	1.0	37/160	17.83%	PKN1;AKT3;PCK1;SBK1;HIPK2;ATM;TDGF1;ULK2;MAP3K12;PRKD1;ROCK2;PARP1;RPS6KA6;TNKS;ROCK1;PRKCB;MAPK9;PRKCQ;TLK2;BRSK1;STK32C;RPS6KA2;STK32A;CAMK4;TGFBR1;CAMK1;MAP4K1;GALNT13;TGFBR2;CAMKV;TOP1;TAF1;CSNK1G3;STK32B;DCLK3;MBOAT4;RPS6KA3
prerank	GO_Biological_Process_2021 :: endochondral bone morphogenesis (GO:0060350)	0.37425978865337095	1.000535034711919	0.45394736842105265	0.7541731393501193	1.0	4/12	12.26%	FGFR3;TRPV4;DLX5;HOXA11
prerank	GO_Biological_Process_2021 :: negative regulation of cartilage development (GO:0061037)	0.35748943201236294	1.0004982879640743	0.47191011235955055	0.7538688280856548	1.0	3/14	4.85%	SNAI2;PTHLH;WNT9A
prerank	GO_Biological_Process_2021 :: cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742)	0.20957208731598095	0.9998239535785903	0.45219638242894056	0.755201693965839	1.0	22/158	9.29%	CLDN1;MPZL2;CDH3;FAT2;CLDN16;PTPRF;LRRC4;NPTN;CLDN8;CLDN17;PLXNB2;CDH1;CLDN4;CELSR2;PLXNB3;IGSF11;ACVR1;CXADR;DSG1;ATP2C1;DSG2;IGSF9
prerank	GO_Biological_Process_2021 :: positive regulation of heterotypic cell-cell adhesion (GO:0034116)	-0.36572607806630497	-0.9995668735374182	0.46415770609318996	0.7834589984118404	1.0	6/15	15.43%	FGB;FGA;FGG;SKAP1;LCK;GCNT2
prerank	GO_Biological_Process_2021 :: TRIF-dependent toll-like receptor signaling pathway (GO:0035666)	0.29072889117409256	0.9995281860794375	0.45454545454545453	0.7555043417751688	1.0	12/30	24.73%	TICAM1;UBC;IKBKE;IKBKG;TRAF3;FADD;RPS27A;CD40;UBA52;UBE2D3;BIRC2;IRF3
prerank	GO_Biological_Process_2021 :: positive regulation of helicase activity (GO:0051096)	0.4572079883860708	0.9994571333537494	0.4495798319327731	0.7552826919498996	1.0	2/6	10.01%	SSBP1;POT1
prerank	GO_Biological_Process_2021 :: establishment of planar polarity (GO:0001736)	-0.4709181234709455	-0.9991739369996847	0.48063380281690143	0.7841133902957527	1.0	4/6	22.73%	BRSK2;BRSK1;NPHP1;FUZ
prerank	GO_Biological_Process_2021 :: regulation of response to DNA damage stimulus (GO:2001020)	-0.2875405958713511	-0.9990785255867528	0.453125	0.7839970721789884	1.0	6/38	5.60%	NEK4;CRY1;FXR2;MAPT;ABL1;POLH
prerank	GO_Biological_Process_2021 :: axo-dendritic transport (GO:0008088)	-0.47323720384516177	-0.9987545058204869	0.48175182481751827	0.7844534075554969	1.0	1/6	1.99%	MAPT
prerank	GO_Biological_Process_2021 :: regulation of cellular amide metabolic process (GO:0034248)	0.2950925993955381	0.9986992168885303	0.4515366430260047	0.7567598074565774	1.0	5/28	7.56%	PKP3;PGAM1;METAP1;SAMD8;APP
prerank	GO_Biological_Process_2021 :: positive regulation of axon extension (GO:0045773)	-0.3281227958300483	-0.9985705663324407	0.45342706502636204	0.7845283858807097	1.0	9/21	26.94%	MAPT;DSCAM;RUFY3;GOLGA4;NRP1;CDKL5;ZFYVE27;DBN1;MEGF8
prerank	GO_Biological_Process_2021 :: negative regulation of cellular amide metabolic process (GO:0034249)	-0.24178092637443724	-0.9985436100896714	0.42642140468227424	0.7842287303815482	1.0	26/81	24.05%	DAPK1;FXR2;BIN1;PAIP2;ROCK1;GIGYF2;CNOT10;RTN1;PAIP2B;TRIM71;LARP1;TSC1;ORMDL3;ZNF540;ENC1;DHFR;IGF1;CAPRIN1;CNOT7;BTG2;LIN28A;CNOT8;GZMB;SHMT1;ORMDL1;APOE
prerank	GO_Biological_Process_2021 :: positive regulation of cellular biosynthetic process (GO:0031328)	0.2073635827702752	0.9983961966674901	0.4366576819407008	0.7570947190744719	1.0	36/170	15.62%	GIPC1;CDH3;SMAD3;DUOXA2;KLF4;EIF6;PLD1;NR1D1;DUOXA1;PLXNB2;EGFR;NMD3;MYC;BCAR3;LDLR;IRS1;STAR;FAF1;ASS1;IL1B;AKT1;HIF1A;METTL5;EREG;PAOX;SLC6A9;EIF3D;NR1H2;FXR1;EIF4A3;SNCA;PTPN2;EDN1;LARP6;BCL3;PRKD2
prerank	GO_Biological_Process_2021 :: regulation of vasculature development (GO:1901342)	-0.3107406271670181	-0.9983729209080123	0.4511545293072824	0.7842988874889989	1.0	7/25	14.20%	VASH2;VASH1;PLXND1;NF1;TSPAN12;ETS1;BMPER
prerank	GO_Biological_Process_2021 :: DNA replication checkpoint signaling (GO:0000076)	0.3449667115456245	0.998267984698887	0.4830917874396135	0.7569981502216232	1.0	9/15	25.85%	RAD9B;CDC45;HUS1;HUS1B;NAE1;CDT1;CDC6;RAD9A;TIPIN
prerank	GO_Biological_Process_2021 :: positive regulation of muscle cell differentiation (GO:0051149)	-0.3022394317354206	-0.9982435270960849	0.44765342960288806	0.7842692479390908	1.0	7/27	13.99%	CDON;CDH2;ABL1;CDH15;MEF2C;CTNNA2;CAMK1
prerank	KEGG_2021_Human :: Measles	0.21369038645241917	0.9981095534931094	0.48021108179419525	0.7569901764985373	1.0	37/137	18.68%	IL1A;BID;BAK1;BCL2L1;TP73;TRADD;MAPK10;PIK3CA;JUN;GSK3B;IL1B;IKBKE;AKT1;CCNE1;CDK6;OAS2;EIF2S1;BAD;HSPA2;CASP3;NFKBIB;IKBKG;RAB9A;TRAF3;PIK3R2;FADD;OAS1;NFKB1;MX1;HSPA1B;IRF9;FAS;HSPA1A;EIF2AK2;IFNA13;TLR2;CYCS
prerank	KEGG_2021_Human :: PI3K-Akt signaling pathway	-0.19969541705100988	-0.9979987990299424	0.4627092846270928	0.784517956468365	1.0	104/349	24.41%	PKN1;AKT3;KIT;EPOR;PCK1;FLT4;FGF18;HGF;PRLR;RELN;FGF9;INSR;FLT1;FGFR1;ITGA9;COL9A1;GNG2;G6PC3;ITGA1;PHLPP2;COL4A1;MAGI1;ANGPT2;BCL2;GNG11;CREB3L4;NR4A1;COL4A2;EIF4B;CREB3L2;PIK3R5;COL4A4;CREB3L1;ITGA7;TEK;TNR;HSP90B1;PPP2R3C;PRKAA2;NOS3;TLR4;GNG7;PIK3CG;FN1;ATF2;LAMA4;VTN;PDGFD;THBS4;LAMC1;FASLG;FLT3;FGFR4;ITGA4;ERBB4;PIK3AP1;TSC1;PDGFRB;KDR;VWF;FGF21;IL7R;CDKN1B;IL2RA;IL3RA;FGF20;IGF1;F2R;JAK3;ITGA8;THBS3;IL2RB;COL4A3;MAGI2;FGF3;CCND3;PDGFRA;GNB3;FGF10;ANGPT1;CHUK;CREB3;KRAS;FGF23;TCL1B;PIK3R6;RPTOR;GNGT2;ITGA10;FGF7;LAMC3;TNXB;GNB4;CRTC2;COL6A6;LPAR4;CSF3R;CREB3L3;TP53;FGF4;LAMB2;RAF1;LAMA2;SGK2
prerank	GO_Biological_Process_2021 :: T cell extravasation (GO:0072683)	0.49350912932801705	0.9976907449115129	0.464818763326226	0.7575880292074503	1.0	2/5	7.98%	F11R;XG
prerank	GO_Biological_Process_2021 :: positive regulation of epithelial to mesenchymal transition involved in endocardial cushion formation (GO:1905007)	-0.5047898691488931	-0.9976765410223782	0.4930555555555556	0.7849705538947086	1.0	3/5	16.19%	ENG;TGFBR1;TGFBR2
prerank	GO_Biological_Process_2021 :: global genome nucleotide-excision repair (GO:0070911)	0.29995648798950114	0.9976374479757378	0.48291571753986334	0.757318600858624	1.0	9/26	18.70%	DDB2;UBC;RBX1;CETN2;GTF2H5;GTF2H3;RPS27A;ERCC1;UBA52
prerank	GO_Cellular_Component_2021 :: phagocytic vesicle (GO:0045335)	0.22762642349899134	0.9976208493943156	0.48130841121495327	0.7569593768828266	1.0	17/95	11.57%	RAB38;ZDHHC5;RAB7A;ATG5;ITGB5;ATP6V0C;VAMP3;RAB11A;STX4;ANXA3;RAB11FIP5;VAMP8;NOD2;RAB22A;ANXA11;SNX3;ATP6V0B
prerank	GO_Biological_Process_2021 :: regulated exocytosis (GO:0045055)	-0.21429572288496962	-0.997597589814289	0.4466338259441708	0.7848150512882484	1.0	53/174	22.38%	SYT11;RAB11FIP2;HABP4;STXBP1;HGF;SCG3;TLN1;FGB;SYT4;VAMP2;ABCC4;SNAP25;TPH1;FGA;MAGED2;BRPF3;ACTN2;PPP3CB;A2M;FGG;CPLX2;SCIN;SPP2;SYT7;CHID1;TMX3;PECAM1;ITIH4;FN1;F5;ORM2;APOOL;VWF;F8;APOA1;IGF1;MANF;SCCPDH;TIMP3;PLEK;SERPING1;APOH;CLEC3B;CD63;QSOX1;CPLX1;ORM1;OTOF;SYT6;RAB3A;TTN;ARHGAP17;FERMT3
prerank	GO_Biological_Process_2021 :: negative regulation of natural killer cell mediated immunity (GO:0002716)	-0.3988569315958806	-0.9975318527249283	0.4843462246777164	0.784636791197383	1.0	3/11	16.77%	ARRB2;LILRB1;KLRD1
prerank	GO_Biological_Process_2021 :: cellular response to estrogen stimulus (GO:0071391)	-0.3810912904417776	-0.9974752924400757	0.47194719471947194	0.7844107115217173	1.0	5/12	33.20%	AR;PELP1;TRIM24;SFRP1;RARA
prerank	GO_Biological_Process_2021 :: phosphatidylinositol-3-phosphate biosynthetic process (GO:0036092)	-0.429189030715971	-0.9973623581263442	0.4828767123287671	0.7843260977230831	1.0	2/8	10.18%	PIK3C2A;PIK3CG
prerank	GO_Biological_Process_2021 :: regulation of lymphocyte proliferation (GO:0050670)	-0.34161367968786993	-0.9973480666277131	0.4525939177101968	0.783989537660655	1.0	10/18	29.47%	IKZF3;TNFSF8;IL27;TNFRSF1B;CD209;SOX11;FGF10;IL12B;ZNF335;PTPN22
prerank	GO_Biological_Process_2021 :: negative regulation of leukocyte adhesion to vascular endothelial cell (GO:1904995)	0.493974229952725	0.9973122218066612	0.47191011235955055	0.7573363975975557	1.0	2/5	6.70%	KLF4;CCL28
prerank	GO_Biological_Process_2021 :: inositol phosphate biosynthetic process (GO:0032958)	0.3756297630460508	0.9971812066197742	0.4420131291028446	0.757262505314365	1.0	2/11	2.00%	ITPKC;IPPK
prerank	GO_Biological_Process_2021 :: regulation of DNA replication (GO:0006275)	-0.2716962656931523	-0.9970983373730142	0.444636678200692	0.7842419567697876	1.0	11/44	16.92%	RAD17;TSPYL2;ACVRL1;SLFN11;BRPF3;PDS5A;EHMT2;USP37;SMC3;CCDC88A;DHX9
prerank	GO_Biological_Process_2021 :: mitochondrion disassembly (GO:0061726)	-0.28411288479433133	-0.9968950904794477	0.4592720970537262	0.7843834045304924	1.0	6/34	9.96%	ULK2;MAP1LC3C;USP30;BNIP3;AMBRA1;GABARAP
prerank	GO_Biological_Process_2021 :: positive regulation of intracellular transport (GO:0032388)	-0.29287339825759884	-0.9967085160134229	0.4746376811594203	0.7845053941224303	1.0	10/32	16.25%	PCM1;MLC1;VAMP2;TPR;ACTN2;RUFY3;PCNT;OAZ2;CEP290;CAPN10
prerank	GO_Biological_Process_2021 :: positive regulation of cardiocyte differentiation (GO:1905209)	0.38202458702319747	0.9966045973298825	0.44144144144144143	0.7582996694172851	1.0	2/11	4.40%	WNT3A;TGFB1
prerank	GO_Biological_Process_2021 :: regulation of cell cycle process (GO:0010564)	0.22476426626941362	0.9965619258164687	0.42326732673267325	0.7580109874297549	1.0	13/95	7.84%	CAV2;KLHL21;ANKK1;RCC1;SH3GLB1;BCL2L1;CDC42;HMGA2;CALM1;KLHL13;RAB11A;PLK3;PKMYT1
prerank	GO_Biological_Process_2021 :: centromere complex assembly (GO:0034508)	0.2918888291432259	0.9964937150108624	0.45011600928074247	0.7577715655271368	1.0	11/29	19.14%	CENPW;CENPP;CENPN;CENPM;CENPQ;OIP5;ITGB3BP;DLGAP5;CENPI;HELLS;CENPA
prerank	GO_Cellular_Component_2021 :: integral component of organelle membrane (GO:0031301)	0.2095456551647402	0.9964875118645042	0.489247311827957	0.7573815873797127	1.0	36/180	14.53%	ELOVL1;DHRS9;A4GALT;SLC37A2;RYR1;LRRC8E;AMFR;EXT1;STX6;SLC35A3;TECR;PEX13;PEX11A;AUP1;RTN4;SAMD8;RER1;ITM2B;ATP2C1;RCE1;STEAP2;RHBDD2;POMGNT1;P2RX6;TPST1;SLC25A17;PTPRS;ANKLE2;PEX3;TMEM43;SLC35A2;RNF152;ELOVL6;ABCB9;ELOVL3;STIM1
prerank	GO_Biological_Process_2021 :: cytoskeleton-dependent cytokinesis (GO:0061640)	-0.2574253499632414	-0.9964290242662017	0.4537671232876712	0.7848581891798339	1.0	9/57	9.99%	CIT;MYH10;TRIM36;ROCK2;ROCK1;SPIRE1;APC;RHOB;TTC19
prerank	GO_Biological_Process_2021 :: caveolin-mediated endocytosis (GO:0072584)	-0.5005929923358493	-0.9964092575911815	0.4803001876172608	0.7845423531391085	1.0	1/5	2.43%	MLC1
prerank	GO_Biological_Process_2021 :: serine family amino acid catabolic process (GO:0009071)	-0.4044310587448701	-0.9962530824001382	0.47153024911032027	0.7845562013935222	1.0	5/10	28.88%	GLDC;AMT;SHMT1;DAO;CBS
prerank	GO_Biological_Process_2021 :: positive regulation of phagocytosis (GO:0050766)	-0.26508175953732055	-0.9958973025760328	0.45652173913043476	0.7850746290068505	1.0	17/52	27.95%	C2;PTPRJ;DOCK2;NCKAP1L;PTPRC;APOA1;IFNG;MYO18A;IL2RB;SIRPG;GATA2;CCL2;CD300LF;IL2RG;FCGR2B;FCER1G;C4A
prerank	GO_Biological_Process_2021 :: regulation of granulocyte macrophage colony-stimulating factor production (GO:0032645)	-0.3523063957318676	-0.9958837809014277	0.4793814432989691	0.7847367872333202	1.0	10/16	31.57%	IL17D;PAEP;TLR9;CD84;CD80;IL12B;ISL1;IL23R;IL17F;LILRA2
prerank	GO_Biological_Process_2021 :: AV node cell to bundle of His cell communication (GO:0086067)	-0.4578744915321038	-0.9957771928468787	0.4835164835164835	0.7846620522338934	1.0	4/7	23.23%	GJC1;GJD3;GJA5;CACNA1G
prerank	GO_Biological_Process_2021 :: purine ribonucleotide transport (GO:0015868)	0.34230338819844075	0.9957646518674769	0.43736263736263736	0.7587841065733839	1.0	4/17	6.47%	LRRC8A;LRRC8E;ABCC5;LRRC8D
prerank	GO_Biological_Process_2021 :: positive regulation of transferase activity (GO:0051347)	0.21217470724751342	0.9956949310711156	0.44923857868020306	0.7585527055864544	1.0	23/145	10.19%	EPHA2;EPHA1;FGFR3;KLF4;DDR1;MET;EPHB3;TGFB1;NTRK2;DCUN1D1;EGFR;UBE2I;EPHB6;ARRDC4;TYRO3;UBE2L3;MYC;GRHL2;FGFR2;DBI;DCUN1D5;POT1;RYK
prerank	GO_Biological_Process_2021 :: negative regulation of myotube differentiation (GO:0010832)	-0.3849226080223421	-0.9956408660399109	0.4527272727272727	0.7846456118395537	1.0	5/12	22.22%	BHLHA15;XBP1;HDAC5;TMEM119;HDAC4
prerank	KEGG_2021_Human :: Proximal tubule bicarbonate reclamation	-0.31873399013153264	-0.9956401339655896	0.4506283662477558	0.7842808765692137	1.0	8/23	19.06%	SLC38A3;PCK1;FXYD2;ATP1B2;SLC4A4;ATP1A3;CA4;GLS2
prerank	GO_Cellular_Component_2021 :: dense core granule (GO:0031045)	-0.3584281404864349	-0.9955739550677588	0.43386243386243384	0.784081808238876	1.0	3/15	6.98%	MYRIP;SYT4;KIF1A
prerank	GO_Biological_Process_2021 :: ammonium transport (GO:0015696)	0.43996864351761006	0.9952642973257754	0.4396551724137931	0.7592077331701331	1.0	1/7	0.92%	RHCG
prerank	GO_Biological_Process_2021 :: positive regulation of synapse maturation (GO:0090129)	-0.445894483542601	-0.9952220196194208	0.4891304347826087	0.7846160552448228	1.0	2/7	9.10%	RELN;NRXN1
prerank	GO_Biological_Process_2021 :: cellular respiration (GO:0045333)	0.2759431306703336	0.9950436197378696	0.4692874692874693	0.7593382202065712	1.0	12/36	18.68%	UQCRH;UQCR10;UQCRHL;COQ10B;ETFB;ETFA;UQCRC1;SDHB;NDUFS7;UQCRFS1;SDHA;CYCS
prerank	GO_Biological_Process_2021 :: regulation of axonogenesis (GO:0050770)	-0.2677176417147834	-0.9948677679764497	0.4607329842931937	0.7851664084948856	1.0	17/50	19.41%	PAK3;LINGO1;CDH2;SLIT2;PLXND1;CHN1;BRSK2;MAP6;RUFY3;BRSK1;PLXNA4;PLXNC1;KIF13B;MCF2;AMIGO1;LRRC4C;OMG
