split	cohort	patient	method	family	n_ligands	n_ligands_detected	family_sum	family_mean
q4q1	GSE131907	NS_17	cp10k_log2fc_trim	ifn_recruit	5	1	0.46098273563128167	0.09219654712625633
q4q1	GSE131907	NS_17	cp10k_log2fc_trim	mhc_cd8	3	3	2.206788884724273	0.735596294908091
q4q1	GSE131907	NS_17	cp10k_delta	barrier	4	3	0.7831214136270359	0.19578035340675898
q4q1	GSE131907	NS_17	cp10k_delta	ifn_recruit	5	1	0.1162825754119301	0.02325651508238602
q4q1	GSE131907	NS_17	cp10k_delta	mhc_cd8	3	3	13.226078709567576	4.408692903189192
q4q1	GSE131907	NS_17	cp10k_delta_trim	barrier	4	3	1.2469822486716062	0.31174556216790156
q4q1	GSE131907	NS_17	cp10k_delta_trim	ifn_recruit	5	1	0.43223924935355407	0.08644784987071082
q4q1	GSE131907	NS_17	cp10k_delta_trim	mhc_cd8	3	3	15.633422469420287	5.211140823140096
q4q1	GSE131907	NS_17	expr_prop_pp	barrier	4	3	97.4820143884892	24.3705035971223
q4q1	GSE131907	NS_17	expr_prop_pp	ifn_recruit	5	1	37.050359712230204	7.410071942446041
q4q1	GSE131907	NS_17	expr_prop_pp	mhc_cd8	3	3	69.4244604316547	23.141486810551566
q4q1	GSE131907	NS_17	conn_z	barrier	4	3	4.133583400832758	1.0333958502081895
q4q1	GSE131907	NS_17	conn_z	ifn_recruit	5	1	1.0975816391693463	0.21951632783386926
q4q1	GSE131907	NS_17	conn_z	mhc_cd8	3	3	2.304402852017695	0.7681342840058983
decile	GSE131907	NS_17	cellchat_hill	barrier	4	3	0.11637675879195983	0.029094189697989957
decile	GSE131907	NS_17	cellchat_hill	ifn_recruit	5	1	0.0	0.0
decile	GSE131907	NS_17	cellchat_hill	mhc_cd8	3	3	0.053423537520569137	0.017807845840189712
decile	GSE131907	NS_17	cellchat_hill_pop	barrier	4	3	0.01325985992985422	0.003314964982463555
decile	GSE131907	NS_17	cellchat_hill_pop	ifn_recruit	5	1	0.0	0.0
decile	GSE131907	NS_17	cellchat_hill_pop	mhc_cd8	3	3	0.0060870283021578625	0.0020290094340526207
decile	GSE131907	NS_17	cellchat_prod	barrier	4	3	0.1368446831290054	0.03421117078225135
decile	GSE131907	NS_17	cellchat_prod	ifn_recruit	5	1	0.0	0.0
decile	GSE131907	NS_17	cellchat_prod	mhc_cd8	3	3	0.25097597186413567	0.08365865728804522
decile	GSE131907	NS_17	cpdb_means	barrier	4	3	0.23057049003532232	0.05764262250883058
decile	GSE131907	NS_17	cpdb_means	ifn_recruit	5	1	0.055919908201700175	0.011183981640340035
decile	GSE131907	NS_17	cpdb_means	mhc_cd8	3	3	0.8024882632736777	0.2674960877578926
decile	GSE131907	NS_17	conn_prod	barrier	4	3	0.1584557909985898	0.03961394774964745
decile	GSE131907	NS_17	conn_prod	ifn_recruit	5	1	0.021837598346114394	0.004367519669222879
decile	GSE131907	NS_17	conn_prod	mhc_cd8	3	3	0.7061251902794617	0.23537506342648726
decile	GSE131907	NS_17	natmi_spec	barrier	4	3	0.8277148787098112	0.2069287196774528
decile	GSE131907	NS_17	natmi_spec	ifn_recruit	5	1	0.18472453300759017	0.036944906601518036
decile	GSE131907	NS_17	natmi_spec	mhc_cd8	3	3	0.21463018670125017	0.07154339556708339
decile	GSE131907	NS_17	sca_lrscore	barrier	4	3	0.22986398572712072	0.05746599643178018
decile	GSE131907	NS_17	sca_lrscore	ifn_recruit	5	1	0.039036426991081785	0.007807285398216357
decile	GSE131907	NS_17	sca_lrscore	mhc_cd8	3	3	0.10198685488030079	0.033995618293433595
decile	GSE131907	NS_17	liana_logfc	barrier	4	3	0.6652858050985953	0.1663214512746488
decile	GSE131907	NS_17	liana_logfc	ifn_recruit	5	1	0.16135074849911787	0.03227014969982357
decile	GSE131907	NS_17	liana_logfc	mhc_cd8	3	3	2.3154916755930643	0.7718305585310214
decile	GSE131907	NS_17	cp10k_log2fc	barrier	4	3	0.5836852736172199	0.14592131840430497
decile	GSE131907	NS_17	cp10k_log2fc	ifn_recruit	5	1	0.0522646295914695	0.0104529259182939
decile	GSE131907	NS_17	cp10k_log2fc	mhc_cd8	3	3	1.4481428978656186	0.48271429928853954
decile	GSE131907	NS_17	cp10k_log2fc_trim	barrier	4	3	0.9412124360825418	0.23530310902063545
decile	GSE131907	NS_17	cp10k_log2fc_trim	ifn_recruit	5	1	0.27973510518987205	0.05594702103797441
decile	GSE131907	NS_17	cp10k_log2fc_trim	mhc_cd8	3	3	1.9294049292510023	0.6431349764170008
decile	GSE131907	NS_17	cp10k_delta	barrier	4	3	0.6498558940712404	0.1624639735178101
decile	GSE131907	NS_17	cp10k_delta	ifn_recruit	5	1	0.062359925382067805	0.012471985076413561
decile	GSE131907	NS_17	cp10k_delta	mhc_cd8	3	3	12.479310801003908	4.159770267001303
decile	GSE131907	NS_17	cp10k_delta_trim	barrier	4	3	0.8160839885563483	0.20402099713908708
decile	GSE131907	NS_17	cp10k_delta_trim	ifn_recruit	5	1	0.2305353571230827	0.04610707142461654
decile	GSE131907	NS_17	cp10k_delta_trim	mhc_cd8	3	3	14.342071941870607	4.780690647290203
decile	GSE131907	NS_17	expr_prop_pp	barrier	4	3	63.06306306306307	15.765765765765767
decile	GSE131907	NS_17	expr_prop_pp	ifn_recruit	5	1	20.720720720720724	4.1441441441441444
decile	GSE131907	NS_17	expr_prop_pp	mhc_cd8	3	3	45.04504504504506	15.015015015015019
decile	GSE131907	NS_17	conn_z	barrier	4	3	5.128511107634752	1.282127776908688
decile	GSE131907	NS_17	conn_z	ifn_recruit	5	1	0.8517487663098368	0.17034975326196736
decile	GSE131907	NS_17	conn_z	mhc_cd8	3	3	1.8518872899777152	0.6172957633259051
q4q1	GSE131907	NS_19	cellchat_hill	barrier	4	3	0.11806644481148051	0.02951661120287013
q4q1	GSE131907	NS_19	cellchat_hill	ifn_recruit	5	1	0.018903114100231766	0.0037806228200463533
q4q1	GSE131907	NS_19	cellchat_hill	mhc_cd8	3	3	0.007536190601565421	0.0025120635338551404
q4q1	GSE131907	NS_19	cellchat_hill_pop	barrier	4	3	0.014757350913696256	0.003689337728424064
q4q1	GSE131907	NS_19	cellchat_hill_pop	ifn_recruit	5	1	0.002362736411553525	0.000472547282310705
q4q1	GSE131907	NS_19	cellchat_hill_pop	mhc_cd8	3	3	0.0009419628874010634	0.0003139876291336878
q4q1	GSE131907	NS_19	cellchat_prod	barrier	4	3	0.13484135627428437	0.03371033906857109
q4q1	GSE131907	NS_19	cellchat_prod	ifn_recruit	5	1	0.024280899961408895	0.004856179992281779
q4q1	GSE131907	NS_19	cellchat_prod	mhc_cd8	3	3	0.08922101305418402	0.029740337684728006
q4q1	GSE131907	NS_19	cpdb_means	barrier	4	3	0.19071763366645383	0.04767940841661346
q4q1	GSE131907	NS_19	cpdb_means	ifn_recruit	5	1	0.0846147785748182	0.01692295571496364
q4q1	GSE131907	NS_19	cpdb_means	mhc_cd8	3	3	0.773715983178864	0.257905327726288
q4q1	GSE131907	NS_19	conn_prod	barrier	4	3	0.11595503346272139	0.028988758365680347
q4q1	GSE131907	NS_19	conn_prod	ifn_recruit	5	1	0.039636735990457805	0.007927347198091562
q4q1	GSE131907	NS_19	conn_prod	mhc_cd8	3	3	0.37689885495077785	0.12563295165025928
q4q1	GSE131907	NS_19	natmi_spec	barrier	4	3	0.6061007413570406	0.15152518533926015
q4q1	GSE131907	NS_19	natmi_spec	ifn_recruit	5	1	0.2029471956132048	0.04058943912264096
q4q1	GSE131907	NS_19	natmi_spec	mhc_cd8	3	3	0.1897256709097183	0.06324189030323944
q4q1	GSE131907	NS_19	sca_lrscore	barrier	4	3	0.1698831584746443	0.042470789618661076
q4q1	GSE131907	NS_19	sca_lrscore	ifn_recruit	5	1	0.04915315963512751	0.009830631927025501
q4q1	GSE131907	NS_19	sca_lrscore	mhc_cd8	3	3	0.08508193408988918	0.028360644696629727
q4q1	GSE131907	NS_19	liana_logfc	barrier	4	3	0.5502947686013419	0.13757369215033546
q4q1	GSE131907	NS_19	liana_logfc	ifn_recruit	5	1	0.24414664287161586	0.04882932857432317
q4q1	GSE131907	NS_19	liana_logfc	mhc_cd8	3	3	2.232472423977352	0.7441574746591173
q4q1	GSE131907	NS_19	cp10k_log2fc	barrier	4	3	0.4801498035413703	0.12003745088534258
q4q1	GSE131907	NS_19	cp10k_log2fc	ifn_recruit	5	1	0.10231268022435093	0.020462536044870187
q4q1	GSE131907	NS_19	cp10k_log2fc	mhc_cd8	3	3	1.5369471267224655	0.5123157089074885
q4q1	GSE131907	NS_19	cp10k_log2fc_trim	barrier	4	3	0.8522516527527512	0.2130629131881878
q4q1	GSE131907	NS_19	cp10k_log2fc_trim	ifn_recruit	5	1	0.3438077761422699	0.06876155522845398
q4q1	GSE131907	NS_19	cp10k_log2fc_trim	mhc_cd8	3	3	1.8970960487947037	0.6323653495982345
q4q1	GSE131907	NS_19	cp10k_delta	barrier	4	3	0.5461262499339712	0.1365315624834928
q4q1	GSE131907	NS_19	cp10k_delta	ifn_recruit	5	1	0.13475974199090268	0.026951948398180537
q4q1	GSE131907	NS_19	cp10k_delta	mhc_cd8	3	3	15.80247242788443	5.26749080929481
q4q1	GSE131907	NS_19	cp10k_delta_trim	barrier	4	3	0.7213844651504122	0.18034611628760305
q4q1	GSE131907	NS_19	cp10k_delta_trim	ifn_recruit	5	1	0.3592385179987569	0.07184770359975137
q4q1	GSE131907	NS_19	cp10k_delta_trim	mhc_cd8	3	3	17.586156968834086	5.862052322944695
q4q1	GSE131907	NS_19	expr_prop_pp	barrier	4	3	62.76595744680851	15.691489361702127
q4q1	GSE131907	NS_19	expr_prop_pp	ifn_recruit	5	1	27.659574468085108	5.531914893617022
q4q1	GSE131907	NS_19	expr_prop_pp	mhc_cd8	3	3	34.57446808510639	11.524822695035462
q4q1	GSE131907	NS_19	conn_z	barrier	4	3	3.8328784343342353	0.9582196085835588
q4q1	GSE131907	NS_19	conn_z	ifn_recruit	5	1	0.8141798276200972	0.16283596552401944
q4q1	GSE131907	NS_19	conn_z	mhc_cd8	3	3	3.4493667721350336	1.1497889240450112
decile	GSE131907	NS_19	cellchat_hill	barrier	4	3	0.13181374411919888	0.03295343602979972
decile	GSE131907	NS_19	cellchat_hill	ifn_recruit	5	1	0.0230845247314663	0.00461690494629326
decile	GSE131907	NS_19	cellchat_hill	mhc_cd8	3	3	0.01021871819582898	0.0034062393986096597
decile	GSE131907	NS_19	cellchat_hill_pop	barrier	4	3	0.013527482985605651	0.003381870746401413
decile	GSE131907	NS_19	cellchat_hill_pop	ifn_recruit	5	1	0.002369066424919341	0.0004738132849838682
decile	GSE131907	NS_19	cellchat_hill_pop	mhc_cd8	3	3	0.0010487035130704661	0.00034956783769015537
decile	GSE131907	NS_19	cellchat_prod	barrier	4	3	0.15470014885235983	0.03867503721308996
decile	GSE131907	NS_19	cellchat_prod	ifn_recruit	5	1	0.027657929925659956	0.005531585985131991
decile	GSE131907	NS_19	cellchat_prod	mhc_cd8	3	3	0.12623189207068003	0.04207729735689334
decile	GSE131907	NS_19	cpdb_means	barrier	4	3	0.21221164729287462	0.053052911823218654
decile	GSE131907	NS_19	cpdb_means	ifn_recruit	5	1	0.10671058525524713	0.021342117051049426
decile	GSE131907	NS_19	cpdb_means	mhc_cd8	3	3	1.1686530419304313	0.3895510139768104
decile	GSE131907	NS_19	conn_prod	barrier	4	3	0.1313290325628039	0.032832258140700975
decile	GSE131907	NS_19	conn_prod	ifn_recruit	5	1	0.04998724060253272	0.009997448120506545
decile	GSE131907	NS_19	conn_prod	mhc_cd8	3	3	0.5692838236695681	0.1897612745565227
decile	GSE131907	NS_19	natmi_spec	barrier	4	3	0.6320059925708758	0.15800149814271894
decile	GSE131907	NS_19	natmi_spec	ifn_recruit	5	1	0.277491109286886	0.0554982218573772
decile	GSE131907	NS_19	natmi_spec	mhc_cd8	3	3	0.29297358531214024	0.09765786177071341
decile	GSE131907	NS_19	sca_lrscore	barrier	4	3	0.17941446063465688	0.04485361515866422
decile	GSE131907	NS_19	sca_lrscore	ifn_recruit	5	1	0.06647244684765458	0.013294489369530916
decile	GSE131907	NS_19	sca_lrscore	mhc_cd8	3	3	0.12460803787511487	0.04153601262503829
decile	GSE131907	NS_19	liana_logfc	barrier	4	3	0.6123133823366161	0.15307834558415404
decile	GSE131907	NS_19	liana_logfc	ifn_recruit	5	1	0.30790166431620786	0.06158033286324157
decile	GSE131907	NS_19	liana_logfc	mhc_cd8	3	3	3.3720198962256704	1.1240066320752236
decile	GSE131907	NS_19	cp10k_log2fc	barrier	4	3	0.6047083979624864	0.1511770994906216
decile	GSE131907	NS_19	cp10k_log2fc	ifn_recruit	5	1	0.2466138747687894	0.04932277495375788
decile	GSE131907	NS_19	cp10k_log2fc	mhc_cd8	3	3	2.5499598272793556	0.8499866090931185
decile	GSE131907	NS_19	cp10k_log2fc_trim	barrier	4	3	0.9821408264730116	0.2455352066182529
decile	GSE131907	NS_19	cp10k_log2fc_trim	ifn_recruit	5	1	0.4225301625299986	0.08450603250599972
decile	GSE131907	NS_19	cp10k_log2fc_trim	mhc_cd8	3	3	2.8999512240907093	0.9666504080302364
decile	GSE131907	NS_19	cp10k_delta	barrier	4	3	0.7218884173797098	0.18047210434492744
decile	GSE131907	NS_19	cp10k_delta	ifn_recruit	5	1	0.3081049561136845	0.0616209912227369
decile	GSE131907	NS_19	cp10k_delta	mhc_cd8	3	3	27.672374181420356	9.224124727140119
decile	GSE131907	NS_19	cp10k_delta_trim	barrier	4	3	0.853723596084417	0.21343089902110424
decile	GSE131907	NS_19	cp10k_delta_trim	ifn_recruit	5	1	0.42981157765803424	0.08596231553160685
decile	GSE131907	NS_19	cp10k_delta_trim	mhc_cd8	3	3	28.70585552478315	9.56861850826105
decile	GSE131907	NS_19	expr_prop_pp	barrier	4	3	61.333333333333336	15.333333333333334
decile	GSE131907	NS_19	expr_prop_pp	ifn_recruit	5	1	29.333333333333332	5.866666666666666
decile	GSE131907	NS_19	expr_prop_pp	mhc_cd8	3	3	41.333333333333336	13.777777777777779
decile	GSE131907	NS_19	conn_z	barrier	4	3	4.138432586169788	1.034608146542447
decile	GSE131907	NS_19	conn_z	ifn_recruit	5	1	1.0626222910789587	0.21252445821579175
decile	GSE131907	NS_19	conn_z	mhc_cd8	3	3	4.803648897837822	1.601216299279274
q4q1	GSE205335	P0031	cellchat_hill	barrier	4	2	0.1667937467136011	0.04169843667840027
q4q1	GSE205335	P0031	cellchat_hill	ifn_recruit	5	1	0.024531932423975535	0.004906386484795107
q4q1	GSE205335	P0031	cellchat_hill	mhc_cd8	3	3	-0.02363875260968451	-0.00787958420322817
q4q1	GSE205335	P0031	cellchat_hill_pop	barrier	4	2	0.003177768296560542	0.0007944420741401355
q4q1	GSE205335	P0031	cellchat_hill_pop	ifn_recruit	5	1	0.0004673844112641312	9.347688225282624e-05
q4q1	GSE205335	P0031	cellchat_hill_pop	mhc_cd8	3	3	-0.0004503674753603207	-0.00015012249178677356
q4q1	GSE205335	P0031	cellchat_prod	barrier	4	2	0.27489658851274706	0.06872414712818677
q4q1	GSE205335	P0031	cellchat_prod	ifn_recruit	5	1	0.018348908735591783	0.0036697817471183563
q4q1	GSE205335	P0031	cellchat_prod	mhc_cd8	3	3	-0.07978372256367405	-0.02659457418789135
q4q1	GSE205335	P0031	cpdb_means	barrier	4	2	0.1727677610571438	0.04319194026428595
q4q1	GSE205335	P0031	cpdb_means	ifn_recruit	5	1	0.12229330492147866	0.024458660984295732
q4q1	GSE205335	P0031	cpdb_means	mhc_cd8	3	3	-0.3262795652931687	-0.1087598550977229
q4q1	GSE205335	P0031	conn_prod	barrier	4	2	0.2005759469323025	0.05014398673307562
q4q1	GSE205335	P0031	conn_prod	ifn_recruit	5	1	0.0635053179524783	0.01270106359049566
q4q1	GSE205335	P0031	conn_prod	mhc_cd8	3	3	-0.3811310133909216	-0.1270436711303072
q4q1	GSE205335	P0031	natmi_spec	barrier	4	2	0.33714331113147256	0.08428582778286814
q4q1	GSE205335	P0031	natmi_spec	ifn_recruit	5	1	0.39603442992091303	0.0792068859841826
q4q1	GSE205335	P0031	natmi_spec	mhc_cd8	3	3	-0.057408969988936326	-0.019136323329645443
q4q1	GSE205335	P0031	sca_lrscore	barrier	4	2	0.13840665839958782	0.034601664599896956
q4q1	GSE205335	P0031	sca_lrscore	ifn_recruit	5	1	0.13199668843640333	0.026399337687280665
q4q1	GSE205335	P0031	sca_lrscore	mhc_cd8	3	3	-0.038374109256903766	-0.012791369752301255
q4q1	GSE205335	P0031	liana_logfc	barrier	4	2	0.4985023842052616	0.1246255960513154
q4q1	GSE205335	P0031	liana_logfc	ifn_recruit	5	1	0.3528638890882782	0.07057277781765564
q4q1	GSE205335	P0031	liana_logfc	mhc_cd8	3	3	-0.9414438215837222	-0.31381460719457405
q4q1	GSE205335	P0031	cp10k_log2fc	barrier	4	2	-0.15027038165065404	-0.03756759541266351
q4q1	GSE205335	P0031	cp10k_log2fc	ifn_recruit	5	1	0.6143173581669404	0.1228634716333881
q4q1	GSE205335	P0031	cp10k_log2fc	mhc_cd8	3	3	-1.95547406771489	-0.6518246892382967
q4q1	GSE205335	P0031	cp10k_log2fc_trim	barrier	4	2	0.7158995279359012	0.1789748819839753
q4q1	GSE205335	P0031	cp10k_log2fc_trim	ifn_recruit	5	1	0.37317814075602496	0.07463562815120499
q4q1	GSE205335	P0031	cp10k_log2fc_trim	mhc_cd8	3	3	-2.2248185874063733	-0.7416061958021244
q4q1	GSE205335	P0031	cp10k_delta	barrier	4	2	-0.1980328758933192	-0.0495082189733298
q4q1	GSE205335	P0031	cp10k_delta	ifn_recruit	5	1	0.6057199094825855	0.1211439818965171
q4q1	GSE205335	P0031	cp10k_delta	mhc_cd8	3	3	-20.533384425203764	-6.844461475067921
q4q1	GSE205335	P0031	cp10k_delta_trim	barrier	4	2	0.7643299852122362	0.19108249630305904
q4q1	GSE205335	P0031	cp10k_delta_trim	ifn_recruit	5	1	0.2952029177396394	0.059040583547927884
q4q1	GSE205335	P0031	cp10k_delta_trim	mhc_cd8	3	3	-19.017258343343848	-6.339086114447949
q4q1	GSE205335	P0031	expr_prop_pp	barrier	4	2	60.75949367088607	15.189873417721518
q4q1	GSE205335	P0031	expr_prop_pp	ifn_recruit	5	1	31.645569620253166	6.329113924050633
q4q1	GSE205335	P0031	expr_prop_pp	mhc_cd8	3	3	46.835443037974684	15.611814345991561
q4q1	GSE205335	P0031	conn_z	barrier	4	2	2.5865352857680413	0.6466338214420103
q4q1	GSE205335	P0031	conn_z	ifn_recruit	5	1	1.8110957947000013	0.36221915894000023
q4q1	GSE205335	P0031	conn_z	mhc_cd8	3	3	-0.7535274118002436	-0.25117580393341454
decile	GSE205335	P0031	cellchat_hill	barrier	4	2	0.07981653998202673	0.019954134995506682
decile	GSE205335	P0031	cellchat_hill	ifn_recruit	5	1	0.025174944789929293	0.005034988957985859
decile	GSE205335	P0031	cellchat_hill	mhc_cd8	3	3	-0.07159113699347947	-0.02386371233115982
decile	GSE205335	P0031	cellchat_hill_pop	barrier	4	2	0.000626566083166261	0.00015664152079156526
decile	GSE205335	P0031	cellchat_hill_pop	ifn_recruit	5	1	0.00019762528611870224	3.952505722374045e-05
decile	GSE205335	P0031	cellchat_hill_pop	mhc_cd8	3	3	-0.0005619960262061535	-0.0001873320087353845
decile	GSE205335	P0031	cellchat_prod	barrier	4	2	0.11152356109973631	0.027880890274934077
decile	GSE205335	P0031	cellchat_prod	ifn_recruit	5	1	0.01901190996548049	0.003802381993096098
decile	GSE205335	P0031	cellchat_prod	mhc_cd8	3	3	-0.25453023899291505	-0.08484341299763835
decile	GSE205335	P0031	cpdb_means	barrier	4	2	0.09719994665246326	0.024299986663115815
decile	GSE205335	P0031	cpdb_means	ifn_recruit	5	1	0.1654914515852892	0.03309829031705784
decile	GSE205335	P0031	cpdb_means	mhc_cd8	3	3	-1.0884142055560422	-0.3628047351853474
decile	GSE205335	P0031	conn_prod	barrier	4	2	0.13530382816335015	0.03382595704083754
decile	GSE205335	P0031	conn_prod	ifn_recruit	5	1	0.08593755200326698	0.017187510400653395
decile	GSE205335	P0031	conn_prod	mhc_cd8	3	3	-1.27138948704899	-0.42379649568299665
decile	GSE205335	P0031	natmi_spec	barrier	4	2	0.20221058331955094	0.050552645829887735
decile	GSE205335	P0031	natmi_spec	ifn_recruit	5	1	0.3781174861402095	0.0756234972280419
decile	GSE205335	P0031	natmi_spec	mhc_cd8	3	3	-0.12293606697022545	-0.04097868899007515
decile	GSE205335	P0031	sca_lrscore	barrier	4	2	0.10050664245842836	0.02512666061460709
decile	GSE205335	P0031	sca_lrscore	ifn_recruit	5	1	0.17323788711207772	0.034647577422415546
decile	GSE205335	P0031	sca_lrscore	mhc_cd8	3	3	-0.10982727597921882	-0.03660909199307294
decile	GSE205335	P0031	liana_logfc	barrier	4	2	0.2804597620203611	0.07011494050509028
decile	GSE205335	P0031	liana_logfc	ifn_recruit	5	1	0.4775073930232254	0.09550147860464508
decile	GSE205335	P0031	liana_logfc	mhc_cd8	3	3	-3.1404995535776057	-1.0468331845258685
decile	GSE205335	P0031	cp10k_log2fc	barrier	4	2	-0.032529543551740904	-0.008132385887935226
decile	GSE205335	P0031	cp10k_log2fc	ifn_recruit	5	1	1.0262601203088393	0.20525202406176785
decile	GSE205335	P0031	cp10k_log2fc	mhc_cd8	3	3	-2.1778565908406264	-0.7259521969468755
decile	GSE205335	P0031	cp10k_log2fc_trim	barrier	4	2	0.4382189972900478	0.10955474932251195
decile	GSE205335	P0031	cp10k_log2fc_trim	ifn_recruit	5	1	0.4471599686297129	0.08943199372594259
decile	GSE205335	P0031	cp10k_log2fc_trim	mhc_cd8	3	3	-2.8432005964161022	-0.9477335321387007
decile	GSE205335	P0031	cp10k_delta	barrier	4	2	-0.04428335130746475	-0.011070837826866187
decile	GSE205335	P0031	cp10k_delta	ifn_recruit	5	1	1.1229825762235632	0.22459651524471264
decile	GSE205335	P0031	cp10k_delta	mhc_cd8	3	3	-31.06120588868044	-10.353735296226814
decile	GSE205335	P0031	cp10k_delta_trim	barrier	4	2	0.4065832010297704	0.1016458002574426
decile	GSE205335	P0031	cp10k_delta_trim	ifn_recruit	5	1	0.36335377002816927	0.07267075400563386
decile	GSE205335	P0031	cp10k_delta_trim	mhc_cd8	3	3	-34.57768151253204	-11.52589383751068
decile	GSE205335	P0031	expr_prop_pp	barrier	4	2	22.58064516129032	5.64516129032258
decile	GSE205335	P0031	expr_prop_pp	ifn_recruit	5	1	22.580645161290324	4.516129032258065
decile	GSE205335	P0031	expr_prop_pp	mhc_cd8	3	3	-35.48387096774195	-11.827956989247317
decile	GSE205335	P0031	conn_z	barrier	4	2	1.6284791776945944	0.4071197944236486
decile	GSE205335	P0031	conn_z	ifn_recruit	5	1	1.247926268378158	0.2495852536756316
decile	GSE205335	P0031	conn_z	mhc_cd8	3	3	-1.238715297552137	-0.41290509918404567
q4q1	GSE205335	P1006	cellchat_hill	barrier	4	3	0.19314863156803405	0.04828715789200851
q4q1	GSE205335	P1006	cellchat_hill	ifn_recruit	5	1	9.628922461931241e-05	1.9257844923862482e-05
q4q1	GSE205335	P1006	cellchat_hill	mhc_cd8	3	3	0.029491360702207127	0.009830453567402376
q4q1	GSE205335	P1006	cellchat_hill_pop	barrier	4	3	0.014000638847978829	0.003500159711994707
q4q1	GSE205335	P1006	cellchat_hill_pop	ifn_recruit	5	1	6.979654206724477e-06	1.3959308413448953e-06
q4q1	GSE205335	P1006	cellchat_hill_pop	mhc_cd8	3	3	0.0021377210233127627	0.0007125736744375876
q4q1	GSE205335	P1006	cellchat_prod	barrier	4	3	0.35162566519962085	0.08790641629990521
q4q1	GSE205335	P1006	cellchat_prod	ifn_recruit	5	1	4.926395138543312e-05	9.852790277086624e-06
q4q1	GSE205335	P1006	cellchat_prod	mhc_cd8	3	3	0.0290401119659419	0.009680037321980634
q4q1	GSE205335	P1006	cpdb_means	barrier	4	3	0.711423440914393	0.17785586022859826
q4q1	GSE205335	P1006	cpdb_means	ifn_recruit	5	1	0.029880399271341174	0.005976079854268235
q4q1	GSE205335	P1006	cpdb_means	mhc_cd8	3	3	-0.21703399434766557	-0.07234466478255519
q4q1	GSE205335	P1006	conn_prod	barrier	4	3	0.46807711602462565	0.11701927900615641
q4q1	GSE205335	P1006	conn_prod	ifn_recruit	5	1	0.0104955762432845	0.0020991152486569
q4q1	GSE205335	P1006	conn_prod	mhc_cd8	3	3	-0.20948497733441673	-0.06982832577813891
q4q1	GSE205335	P1006	natmi_spec	barrier	4	3	0.9307061049565618	0.23267652623914045
q4q1	GSE205335	P1006	natmi_spec	ifn_recruit	5	1	0.6069338071047186	0.1213867614209437
q4q1	GSE205335	P1006	natmi_spec	mhc_cd8	3	3	-0.09444203815471038	-0.03148067938490346
q4q1	GSE205335	P1006	sca_lrscore	barrier	4	3	0.27693543050562863	0.06923385762640716
q4q1	GSE205335	P1006	sca_lrscore	ifn_recruit	5	1	0.07593695417064732	0.015187390834129464
q4q1	GSE205335	P1006	sca_lrscore	mhc_cd8	3	3	-0.17863981723468514	-0.059546605744895044
q4q1	GSE205335	P1006	liana_logfc	barrier	4	3	2.052734140358715	0.5131835350896787
q4q1	GSE205335	P1006	liana_logfc	ifn_recruit	5	1	0.08621660769709216	0.017243321539418432
q4q1	GSE205335	P1006	liana_logfc	mhc_cd8	3	3	-0.626227734699401	-0.20874257823313366
q4q1	GSE205335	P1006	cp10k_log2fc	barrier	4	3	1.4226477668723538	0.35566194171808846
q4q1	GSE205335	P1006	cp10k_log2fc	ifn_recruit	5	1	0.0870461868133417	0.01740923736266834
q4q1	GSE205335	P1006	cp10k_log2fc	mhc_cd8	3	3	-4.006030282439143	-1.3353434274797145
q4q1	GSE205335	P1006	cp10k_log2fc_trim	barrier	4	3	2.7257279257567584	0.6814319814391896
q4q1	GSE205335	P1006	cp10k_log2fc_trim	ifn_recruit	5	1	0.014305495224102013	0.0028610990448204024
q4q1	GSE205335	P1006	cp10k_log2fc_trim	mhc_cd8	3	3	-0.12147877023663325	-0.040492923412211085
q4q1	GSE205335	P1006	cp10k_delta	barrier	4	3	2.7351704480989385	0.6837926120247346
q4q1	GSE205335	P1006	cp10k_delta	ifn_recruit	5	1	0.06529220686306905	0.01305844137261381
q4q1	GSE205335	P1006	cp10k_delta	mhc_cd8	3	3	-6.997670887414291	-2.3325569624714304
q4q1	GSE205335	P1006	cp10k_delta_trim	barrier	4	3	3.8094209047793304	0.9523552261948326
q4q1	GSE205335	P1006	cp10k_delta_trim	ifn_recruit	5	1	0.009965138257879076	0.001993027651575815
q4q1	GSE205335	P1006	cp10k_delta_trim	mhc_cd8	3	3	-0.09889329829607416	-0.03296443276535805
q4q1	GSE205335	P1006	expr_prop_pp	barrier	4	3	121.875	30.46875
q4q1	GSE205335	P1006	expr_prop_pp	ifn_recruit	5	1	12.187500000000002	2.4375000000000004
q4q1	GSE205335	P1006	expr_prop_pp	mhc_cd8	3	3	29.0625	9.6875
q4q1	GSE205335	P1006	conn_z	barrier	4	3	3.695869860765406	0.9239674651913515
q4q1	GSE205335	P1006	conn_z	ifn_recruit	5	1	1.8438561834111304	0.3687712366822261
q4q1	GSE205335	P1006	conn_z	mhc_cd8	3	3	-0.26042059119014915	-0.08680686373004971
decile	GSE205335	P1006	cellchat_hill	barrier	4	3	0.17411433740031385	0.04352858435007846
decile	GSE205335	P1006	cellchat_hill	ifn_recruit	5	1	7.543962529698267e-05	1.5087925059396534e-05
decile	GSE205335	P1006	cellchat_hill	mhc_cd8	3	3	0.16207245823181393	0.05402415274393798
decile	GSE205335	P1006	cellchat_hill_pop	barrier	4	3	0.00631016964901843	0.0015775424122546075
